"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"714","2019-02-27 14:02:30-03","UFSJ","HUFSJ","9170","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Alves, RJV; Silva, NG","12565","2017","01","10",NA,"Brasil",NA,NA,NA,"HUFSJ009170",NA,NA,"DC.",NA,"Minas Gerais","São João del-Rei","Serra do Lenheiro. Pico Nova a S. das Antenas, campo rupestre.",NA,NA,NA,"HUFSJ009170_01 HUFSJ009170_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9331","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Costa, MTR; et al.","835","2017","04","06",NA,"Brasil",NA,NA,"Arbusto 0,7 m de altura, frutos vermelhos e roxos.","HUFSJ009331",NA,NA,"DC.",NA,"Minas Gerais","São João del-Rei","Trilha alternativa de acesso às torres de transmissão, campo rupestre, Serra do Lenheiro.","-44.500569","-21.270161","108",NA,"108",NA,NA,"-44.500569","-21.270161",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-09-22 13:48:54-03","USP","SPFW","2693","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.","609","2007","03","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.exDC.","R.J.F. Garcia; A.R. Rezende 2010","Minas Gerais","Matozinhos",NA,"-43.969944","-19.454361","711",NA,"711",NA,NA,"43º58'11,8''W","19º27'15,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-13 16:04:50-03","UNISANTA","HUSC","10342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sampaio, P.S.P.","1073","2015","04","18",NA,"Brasil",NA,NA,"Arvoreta com 3m de altura, frutos azulados maduros, vináceos imaturos.; Cerrado rupestre",NA,"Magnoliophyta",NA,"DC.","R. Romero","Minas Gerais","São Thomé das Letras","APA São Thomé, Vale do Canta Galo, próximo a cachoeira das panelas.","-44.961889","-21.728389","1050",NA,"1050",NA,NA,"-44.961889","-21.728389","2015","06",NA,NA,NA,"17",NA,NA,NA
"718","2019-11-13 16:04:50-03","UNISANTA","HUSC","11187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sampaio, P.S.P.; Sampaio, A.F.P.; Sattelamyer, E.R.","1412","2016","01","20",NA,"Brasil",NA,NA,"Arbusto com 2m de altura, flores brancas.; Mata ciliar.",NA,"Magnoliophyta",NA,"DC.","Sampaio, P.S.P.","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, Morro do Elefante.","-44.926397","-21.710939","1380",NA,"1380",NA,NA,"-44.926397","-21.710939","2016","02",NA,NA,NA,NA,NA,NA,NA
"719","2020-11-04 17:29:46-03","UEM","HUEM","32954","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R.Pacifico; C.A.Rossi; D.L.Estevam","230","2016","09","03",NA,"Brasil",NA,NA,"Arbusto, cerca 0,5m de altura.","HUEM000016184",NA,NA,"DC.","R.Pacifico","Minas Gerais","Diamantina","Distrito de Guinda., Próximo à BR-367. Campo rupestre, ponto 229.","-43.675889","-18.259417","1379","HUEM000016184","1379",NA,NA,"-43.675889","-18.259417","2016","09",NA,NA,NA,NA,NA,NA,NA
"720","2021-02-12 15:02:16-03","UFSCar","SPSC","4067","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-02-12 15:02:16-03","UFSCar","SPSC","4068","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-02-12 15:02:16-03","UFSCar","SPSC","1572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","M.I.S. Lima",NA,"1991","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","M.I.S. Lima","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-02-12 15:02:16-03","UFSCar","SPSC","1573","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","D. Santos Jr.",NA,"1994",NA,NA,NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"DC.",NA,"São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-01 15:04:20-03","UnB","UB","101030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Walter, BMT","2336a","1995","02","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 15:04:20-03","UnB","UB","101033","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","10633","1965","11","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Distrito Federal",NA,"10km ao W de Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-01 15:04:20-03","UnB","UB","101034","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Kirkbride Junior, JH","5054","1982","11","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Distrito Federal","Brasília","Córrego Jatobá","-48.1","-15.6",NA,NA,NA,NA,NA,"-48.1","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-01 15:04:20-03","UnB","UB","106667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pinto, JRR; Lenza, E","376","2006","10","05","Southern America","Brasil",NA,NA,"Botões florais cremes; Arbusto 1,3m x 4cm. Flor creme; Cerrado Rupestre. Solo: Solo litólico.",NA,"Dicotyledoneae",NA,"DC.","Pinto, JRR; Lenza, E","Goiás","Cocalzinho de Goiás","Parque Estadual da Serra dos Pireneus","-48.825556","-15.741667","1150",NA,"1150",NA,NA,"-48.825556","-15.741667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-01 15:04:20-03","UnB","UB","109110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, JS","14","2007","09","11","Southern America","Brasil",NA,NA,"Botões florais ferrugíneos; Árvore 5m; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"DC.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-01 15:04:20-03","UnB","UB","109378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, JS; Carvalho, AM","282","2008","01","18","Southern America","Brasil",NA,NA,"Arbusto. Flor creme; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"DC.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-01 15:04:20-03","UnB","UB","109400","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, JS; Alves, MM","304","2008","01","31","Southern America","Brasil",NA,NA,"Frutos imaturos; Árvore 4,5m. Fruto verde-ferrugíneo.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"DC.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-01 15:04:20-03","UnB","UB","109419","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, JS; Alves, MM","323","2008","01","31","Southern America","Brasil",NA,NA,"Flores velhas.&nf;Frutos imaturos; Árvore 4m. Flor creme. Fruto verde-ferrugíneo.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"DC.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-01 15:04:20-03","UnB","UB","109609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, JS; Giotto, AC; Mendes, MRA; Miranda, FS","513","2008","07","07","Southern America","Brasil",NA,NA,"Árvore 6m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"DC.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-01 15:04:20-03","UnB","UB","121181","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Kuhlmann, MP","80","2008","09","09","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arvoreto 4m. Fruto roxo. Zoocórico; Cerradão",NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.836722","-15.881889",NA,NA,NA,NA,NA,"-47.836722","-15.881889","2008",NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-01 15:04:20-03","UnB","UB","134123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","30276","1971","01","13","Southern America","Brasil",NA,NA,"Corolla and stamens white.; Slender tree 3m.; Secondary forest",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Minas Gerais",NA,"Ca. 35km of Belo Horizonte, road to Caeté",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-01 15:04:20-03","UnB","UB","134124","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","20905","1968","02","26","Southern America","Brasil",NA,NA,"Fruit green.; Tree 4m.; Cerradão",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Minas Gerais",NA,"Ca. 30km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-01 15:04:20-03","UnB","UB","169189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Carvalho-Silva, M; et al.","707","2009","08","19","Southern America","Brasil",NA,NA,"Arvoreta 3m, frutos verdes, folhas discolores.; Mata mesofítica.",NA,"Dicotyledoneae",NA,"DC.","Oliveira, M","Distrito Federal","Brasília","Lago sul. JBB, trilha labiata.","-47.8275","-15.3675","820",NA,"820",NA,NA,"-47.8275","-15.3675","2009","12",NA,NA,NA,NA,NA,NA,NA
"737","2019-11-01 15:04:20-03","UnB","UB","134126","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","27393","1970","03","11","Southern America","Brasil",NA,NA,"Fruit dark gray-violet.; Shrub 2m.; Gallery and cut-over cerrado",NA,"Dicotyledoneae",NA,"DC.","Cardoso, CFR","Minas Gerais",NA,"Ca. 5km E of Parada das Batistas, MG-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-01 15:04:20-03","UnB","UB","134127","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","19565","1968","02","08","Southern America","Brasil",NA,NA,"Fruiting hypanthia gray-green.; Shrub 2m.; Grazed campo and cerrado",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Minas Gerais",NA,"Ca. 45km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-01 15:04:20-03","UnB","UB","134128","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Anderson, WR","8536","1973","04","10","Southern America","Brasil",NA,NA,"Fruit green, then red, finally blue-black.; Shrub 2m.",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Minas Gerais",NA,"6km by road N of Gouveia on road to Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-01 15:04:20-03","UnB","UB","134130","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Eiten, G","3389","1961","11","30","Southern America","Brasil",NA,NA,"Flowers just beginning to open.; Shrub 2 1/4m.",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","São Paulo","Ibaté","2,1km due SW of center of city of Ibaté","-48.016667","-21.966667",NA,NA,NA,NA,NA,"-48.016667","-21.966667","1973",NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-01 15:04:20-03","UnB","UB","174223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, MC; Azevedo, INC; Oliveira, M","707","2009","08","19","Southern America","Brasil",NA,NA,"Arvoreta 3 m, frutos verdes, folhas discolores.; Mata mesofitica.",NA,"Dicotyledoneae",NA,"DC.","Oliveira, M","Distrito Federal","Lago Sul","JBB, Trilha Labiata.","-47.8275","-15.3675","820",NA,"820",NA,NA,"-47.8275","-15.3675","2009","12",NA,NA,NA,NA,NA,NA,NA
"742","2019-11-01 15:04:20-03","UnB","UB","151829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Miranda, SC; Batista, MA; Santos, ML; Carvalho, PS","904","2004","01","17","Southern America","Brasil",NA,NA,"Árvore 4m; Cerrado rupestre",NA,"Dicotyledoneae",NA,"DC.",NA,"Goiás","Serra dos Pireneus","Parque estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-11-01 15:04:20-03","UnB","UB","181306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Nakajima, JN; Romero, R; Castro, WS; Melo, KBS; Bernardes, PHN","4178","2005","12","09","Southern America","Brasil",NA,NA,"Árvore 2,5 m.; hipanto creme; corola alva; estames cremes; flores odoríferas.; Campo rupestre.",NA,"Dicotyledoneae",NA,"DC.","Romero, R","Minas Gerais",NA,"Morro em frente a Pousada do Rio Turvo, Região da Represa de Furnas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"744","2019-11-01 15:04:20-03","UnB","UB","193239","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Romero, R; et al.","6989","2003","11","26","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Hipanto verde-claro, estames e corola creme; Mata de galeria",NA,"Dicotyledoneae",NA,"DC.",NA,"Minas Gerais","Delfinópolis","Estrada para a Escada de Pedras, Fazenda José Onório, Parque Nacional da Serra da Canastra","-46.653333","-20.434444","841",NA,"841",NA,NA,"-46.653333","-20.434444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-01 15:04:20-03","UnB","UB","193240","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Nakajima, JN; et al.","3323","2002","12","04","Southern America","Brasil",NA,NA,"Árvore 4m. Hipanto creme, corola e estames alvos; Capão de mata em vertente de cachoeira",NA,"Dicotyledoneae",NA,"DC.",NA,"Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Salto Solitário","-46.653611","-20.434444","845",NA,"845",NA,NA,"-46.653611","-20.434444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-01 15:04:20-03","UnB","UB","215671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Versiane, AFA; Pacheco, RA; Oliveira, ALF; Romero, R","224","2012","07","04","Southern America","Brasil",NA,NA,"Arvoreta, ca. 2,5m. Inforescência jovem acastanhada.; Cerrado rupestre",NA,"Dicotyledoneae",NA,"DC.",NA,"Goiás","Cocalzinho de Goiás","Parque Estadual dos Pirineus, estrada principal do parque, antes da cancela.","-48.873333","-15.795556","1306",NA,"1306",NA,NA,"-48.873333","-15.795556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-01 15:04:20-03","UnB","UB","134129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Bridgewater, S","427","1996","10","24","Southern America","Brasil",NA,NA,"Flowers white.; Shrub 1m.; Disturbed riverside gallery forest",NA,"Dicotyledoneae",NA,"DC.",NA,"Minas Gerais",NA,"Vargem Bonita","-46.516667","-20.316667",NA,NA,NA,NA,NA,"-46.516667","-20.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:04:20-03","UnB","UB","37135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Assis, MC","174","1995","03","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Incógnito","Distrito Federal","Brasília",NA,"-48.016667","-15.916667",NA,NA,NA,NA,NA,"-48.016667","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:04:20-03","UnB","UB","7091","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Simon, MF; Proença, CEB; Cardoso, CFR","53","1996","12","20","Southern America","Brasil",NA,NA,"Estéril.; Arbusto 1,3m; Escarpa rochosa. Topologia: Declive rochoso.",NA,"Dicotyledoneae",NA,"DC.","Cardoso, CFR","Distrito Federal","Brasília","Cachoeira do Colorado, próximo à fábrica de asfalto","-47.883333","-15.583333",NA,NA,NA,NA,NA,"-47.883333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:04:20-03","UnB","UB","77378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Anderson, WR","10324","1973","05","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás","Corumbá de Goiás","Corumbá de Goiás, 15km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:04:20-03","UnB","UB","77379","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Santos, ML","174","2002","12","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Romero, R","Goiás","Pirenópolis","Pirenópolis, Parque Estadual Serra dos Pirineus","-48.9592","-15.8525",NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-11-01 15:04:20-03","UnB","UB","77380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Santos, ML","141",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Romero, R","Goiás","Pirenópolis","Pirenópolis, Parque Estadual Serra dos Pirineus","-48.9592","-15.8525",NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:04:20-03","UnB","UB","77381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","34041","1972","01","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás","Pirenópolis","Pirenópolis, 20km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-11-01 15:04:20-03","UnB","UB","77382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Sampaio, AB","3",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Sampaio, AB","Distrito Federal","Brasília","Jardim Botânico de Brasília, Fazenda Sucupira, EMBRAPA-CENARGEN","-48.033333","-15.924167",NA,NA,NA,NA,NA,"-48.033333","-15.924167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-01 15:04:20-03","UnB","UB","77383","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","12424","1966","02","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás",NA,"20km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-01 15:04:20-03","UnB","UB","77384","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","19278","1968","01","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás","Corumbá de Goiás","Corumbá de Goiás, 20km ao NW de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-11-01 15:04:20-03","UnB","UB","77385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mitzi, G","618",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-11-01 15:04:20-03","UnB","UB","77386","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Anderson, WR","7874","1973","03","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás","São João d'Aliança","São João d'Aliança, 4km ao E de São João d'Aliança","-47.5247","-14.7056",NA,NA,NA,NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-11-01 15:04:20-03","UnB","UB","77387","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Irwin, HS","25117","1970","01","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Cardoso, CFR","Goiás",NA,"22km ao NE de Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-11-01 15:04:20-03","UnB","UB","26075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Harley, RM; Souza, R","10232","1968","09","24","Southern America","Brasil",NA,NA,"Splindly shrub or small tree to about 5m with slender stem. Leaves rusty beneath with prominent veins. Leaves rather shiny dark green above with sunken veins. Fruits unripe, green tinged red.; In dry forest by roadside margim.",NA,"Dicotyledoneae",NA,"DC.","Cardoso, CFR","Mato Grosso",NA,"Near the Suiá Missu ferry ca. 40km NW of base camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2019-11-01 15:04:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, MA; Gomes-Klein, VL; Sartin, RD; Silva, GHL","8184","2014","11","25","Southern America","Brasil",NA,NA,"Folhas discolores verdes, parte abaxial esbranquiçada e ferrugínea. Botões florais jovens amarronzados, depois brancos; Campo Limpo",NA,"Dicotyledoneae",NA,"DC.","Silva, MA","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus. Cachoeira do Sonrisal, cerca de 20 Km da entrada da serra","-48.851667","-15.806667","1288",NA,"1288",NA,NA,"-48.851667","-15.806667","2015","02",NA,NA,NA,"03",NA,NA,NA
"762","2019-11-01 15:04:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Belém, RP; Mendes, JM","16","1964","12","10","Southern America","Brasil",NA,NA,"Arvorezinha de 3 m de altura, flores brancas; Mata da encosta",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Distrito Federal","Brasília","Fercal, região do calcário","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:04:20-03","UnB","UB","105935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Giulietti, N; Lima, A","727","1968","12","26","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Fruto castanho.; .",NA,"Dicotyledoneae",NA,"DC.","Wurdack, JJ","Goiás","Pirenópolis","Alto da Serra de Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-11-01 15:04:20-03","UnB","UB","134125","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Conceição, GM","405","1998","11","09","Southern America","Brasil",NA,NA,"Fruto verde imaturo.; Arbsuto.",NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
