"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"767","2019-11-01 15:10:14-03","UnB","UB","148014","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Barroso, GM","Heringer, EP","3567","1954","09","22","Southern America","Brasil","Minas Gerais","Paraopeba","Hôrto Florestal de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,"Terreno de cultura.",NA,NA,NA,NA,"1954",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"768","2019-10-03 10:04:28-03","UFSCar","SORO","4885","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,NA,"1709","2004","12","02",NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo, - msm,","-46.3182983398438","-22.854700088501",NA,"Arbusto 2m. Fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"769","2019-05-06 12:02:21-03","UFU","HUFU","26918","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Nakajima, J.N.","Romero, R.","6173","2001","09","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Alto Rio Babilônia.","-46.696389","-20.308333",NA,"Arvoreta, ca. 3,0 m. Corola e estames creme.; Mata.","HUFU00035281","HUFU00035281","828","828","2005","-46.696389","-20.308333","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-05-06 12:02:21-03","UFU","HUFU","25399","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Vieira, A.O.S.","Viani, R.A.G.; Baitello, J.B.","16","1999","10","16",NA,"Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,"Árvore, ca. 5 m. Frutos imaturos verdes.","HUFU00022830","HUFU00022830",NA,NA,"1999",NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"771","2019-05-06 12:02:21-03","UFU","HUFU","29931","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Ferreira, J.A.; et al.","s.n.","1999","11","10",NA,"Brasil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,"Árvore, ca. 4 m. Frutos verdes.","HUFU00022831","HUFU00022831",NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"772","2019-05-06 12:02:21-03","UFU","HUFU","51896","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, D.A.","Estevan, D.A.; et al.","188","2002","10","31",NA,"Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,"Árvore, ca. 5 m. Frutos imaturos verdes e maduros amarelos.; Beira da mata.","HUFU00022832","HUFU00022832",NA,NA,"2003",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"773","2020-08-20 20:39:48-03","UFSC","FLOR","27723","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Borgo, M.; Isernhagen, I.","Gerum, M.","24","1994","09","05",NA,"Brasil","Paraná","Curitiba","Bosque Chico Mendes.","-49.2731018066406","-25.4277992248535",NA,"árvore, pim=50 cm, flor verde, aromática, 2,8m altura","FLOR0027723",NA,NA,NA,"1997",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"774","2020-08-20 20:39:48-03","UFSC","FLOR","45514","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Fadelli, L.; et alii","161","1999","12","03",NA,"Brasil","Paraná","Ortigueira","Beira da estrada.","-50.9494018554688","-24.2082996368408",NA,"árvore, Fruto Imaturo, verde; maduro amarelo. CAP 38cm, projeção da copa 6X5, matriz do viveiro.","FLOR0045514",NA,NA,NA,"2000",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"775","2020-08-20 14:57:30-03","UFSC","FLOR","19156","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Reitz, R.; Klein, R.M.","17551","1965","12","13",NA,"Brasil","Paraná","Ponta Grossa","Arenitos, Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"arvoreta, Fruto Maduro, amarelo, 6m altura","FLOR0019156",NA,"900","900",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"776","2020-08-20 20:39:48-03","UFSC","FLOR","45318","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Ferreira, J.A.; et alii","s.n.","1999","11","10",NA,"Brasil","Paraná","Reserva","Sítio Anta Gorda.","-50.8506011962891","-24.6502990722656",NA,"árvore, flor verde. Recebido de FUEL Nª 27869.","FLOR0045318",NA,NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"777","2020-08-20 14:57:30-03","UFSC","FLOR","45260","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Medri, C.; Kinupp, V.F. & Francisco, E.M.","554","1997","12","06",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,"árvore, flor amarelo, 7m altura","FLOR0045260",NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"778","2020-08-20 20:39:48-03","UFSC","FLOR","24083","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.","59388","1993","09","18",NA,"Brasil","Paraná","Tomazina","Rod. para Salto Cavalcante.","-49.9496994018555","-23.778299331665",NA,"arvoreta, flor creme-esverdeada, 4m altura","FLOR0024083",NA,NA,NA,"1994",NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"779","2020-08-20 14:57:30-03","UFSC","FLOR","62277","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Museu Botânico de Curitiba","Zuchiwschi, E.","917","2007","09","18",NA,"Brasil","Santa Catarina","Anchieta",NA,"-53.3314018249512","-26.5344009399414",NA,"Arbórea","FLOR0062277","FLOR0062277",NA,NA,"2007",NA,NA,"11","30","14218","auto",NA,NA,NA,NA,NA,NA
"780","2021-03-04 15:46:13-03","IF","SPSF","23536","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"L.H.Soares Silva & F.Chagas Silva",NA,"1995","09","21","América do Sul","Brasil","PR","Sao Jeronimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30511","auto","Magnoliopsida",NA,NA,NA,NA,NA
"781","2021-03-04 15:46:13-03","IF","SPSF","38792","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","R.Cielo-Filho","J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano","1500","2007","09","25","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7875","-23.533056",NA,"COLETA: Árvore 4m, flores creme e frutos verdes.; GEOGRAFIA: final da trilha D1.;",NA,NA,NA,NA,"2007",NA,NA,"10","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"782","2021-03-04 15:46:13-03","IF","SPSF","38983","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","R.Cielo-Filho","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","804","2007","12","05","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7375","-23.510556",NA,"COLETA: Arvoreta 2,5m altura, frutos maduros amarelos; GEOGRAFIA: Matinha da Sede, borda.;",NA,NA,"630","630","2007",NA,NA,"12","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"783","2021-03-04 15:46:13-03","IF","SPSF","43046","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","G.Durigan","N.Guerin & G.Durigan & E.Furlan","251","2008","09","24","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.236111","-22.838056",NA,"COLETA: Ecotono com Pinus.&nf;Árvore 3m, botões florais.;",NA,NA,NA,NA,"2008",NA,NA,"09","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"784","2021-03-04 15:46:13-03","IF","SPSF","43919","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","N.S.Pinto",NA,"42","2010","07","01","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.111944","-24.05",NA,"COLETA: Árvore 6m de altura, flor creme.; GEOGRAFIA: Mantinha da Divisa.;",NA,NA,NA,NA,"2010",NA,NA,"08","14",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"785","2021-03-04 15:46:13-03","IF","SPSF","44842","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","R.Cielo-Filho","C.R.Lima & J.B.Baitello & R.Cielo-Filho","353","2010","12","09","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.110833","-24.048056",NA,"GEOGRAFIA: Brejo da Divisa;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"786","2021-03-04 15:46:13-03","IF","SPSF","52037","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","N.M.Ivanauskas","M.G.K. Cornia & N.M.Ivanauskas & R. Esteves & M.C.Assis & L.N.Gonçalves et al.","496","2013","11","27","América do Sul","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,"COLETA: Árvore de 6m de altura. Invivíduo nº7092 da Fitossociologia. Material Infértil.; GEOGRAFIA: Unidade Alegria. Parcela da Fitossociologia. Floresta Ombrófila Mista.;",NA,NA,"1307","1307","2014",NA,NA,"06","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"787","2021-03-04 15:46:13-03","IF","SPSF","53016","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","C.Kameyama","R.T.Shirasuna","3079","2013","09","24","América do Sul","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.424444","-23.390278",NA,"COLETA: Subarbusto com aprox. 3m de altura. Inflorescência esverdeada.; GEOGRAFIA: Trecho Norte, OAE 604, Lote 6.;",NA,NA,"805","805",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"788","2021-03-04 15:46:13-03","IF","SPSF","40594","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","A.O.S.Vieira","D.C.Ribeiro","17","1999","10","28","América do Sul","Brasil","GO","Cristalina","Cerrado","-47.6136016845703","-16.7686004638672",NA,"COLETA: Árvore 4m, frutos imaturos verdes; GEOGRAFIA: Árvore 4m, frutos imaturos verdes;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85457","auto","Magnoliopsida",NA,NA,NA,NA,NA
"789","2021-03-04 15:46:13-03","IF","SPSF","13672","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"J.M.Silva & G. Hatschbach","762","1989","12","29","América do Sul","Brasil","PR","Rio Branco do Sul","Alto do Acungui","-49.3142013549805","-25.1900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37352","auto","Magnoliopsida",NA,NA,NA,NA,NA
"790","2021-03-04 15:46:13-03","IF","SPSF","40372","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","M.C.Dias","C.Medri & E.M.Fancisco","860","1999","11","13","América do Sul","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,"COLETA: Árvore 6m, frutos imaturos verdes.&nf;Margem do caminho;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"791","2021-03-04 15:46:13-03","IF","SPSF","33643","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"E.M.Francisco",NA,"1999","12","15","América do Sul","Brasil","PR","Tamarana","fazenda Prata","-51.0971984863281","-23.7233009338379",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23681","auto","Magnoliopsida",NA,NA,NA,NA,NA
"792","2021-03-04 15:46:13-03","IF","SPSF","23530","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"L.R.M.Souza",NA,"1998","07","21","América do Sul","Brasil","PR","Ventania","fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32424","auto","Magnoliopsida",NA,NA,NA,NA,NA
"793","2021-03-04 15:46:13-03","IF","SPSF","22990","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","R.B.Torres","J.M.Torezan","598","1997","12","13","América do Sul","Brasil","SP","Apiaí","estrada para Pinhalzinho","-48.8400001525879","-24.5",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005",NA,NA,"05","31","37738","auto","Magnoliopsida",NA,NA,NA,NA,NA
"794","2021-03-04 15:46:13-03","IF","SPSF","12721","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"G.Durigan",NA,"1988","11","29","América do Sul","Brasil","SP","Assis","campus da Unesp","-50.4099998474121","-22.6599998474121",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"795","2021-03-04 15:46:13-03","IF","SPSF","23564","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"E.R.Silveira & G.Durigan",NA,"1998","11","25","América do Sul","Brasil","SP","Assis","Estação Ecológica","-50.4099998474121","-22.6599998474121",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda leste, borda do cerradao&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"796","2021-03-04 15:46:13-03","IF","SPSF","31385","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"A.G.Castro","4","2000","01","13","América do Sul","Brasil","SP","Bananal","Estação Ecológica, Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto","Magnoliopsida",NA,NA,NA,NA,NA
"797","2021-03-04 15:46:13-03","IF","SPSF","16603","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","R.B.Torres","R.B.Torres & N.Figueiredo","409","1987","10","09","América do Sul","Brasil","SP","Buri","Estação Experimental do Instituto Florestal","-48.5900001525879","-23.7900009155273",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Estacional Semidecídua, degradada.&nf;Árvore 10m altura; frutos jovens verdes.; GEOGRAFIA: EX-UEC;",NA,NA,NA,NA,"1987",NA,NA,"10","09","28249","auto","Magnoliopsida",NA,NA,NA,NA,NA
"798","2021-03-04 15:46:13-03","IF","SPSF","49585","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","(Eichler)","N.M.Ivanauskas","N.M.Ivanauskas & F.M.Souza & G.Santos","6663","2014","11","25","América do Sul","Brasil","SP","Buri","Estação Experimental do Instituto Florestal","-48.5900001525879","-23.7900009155273",NA,"COLETA: Árvore, 2m; Frutos amarelos.; GEOGRAFIA: Floresta Estacional Semidecidual Aluvial, com inundação permanente (Floresta Paludosa). Degradada.;",NA,NA,NA,NA,"2014",NA,NA,"11","30","28249","auto","Magnoliopsida",NA,NA,NA,NA,NA
"799","2021-03-04 15:46:13-03","IF","SPSF","24397","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"L.C.Souza","411","1998","11","10","América do Sul","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto","Magnoliopsida",NA,NA,NA,NA,NA
"800","2021-03-04 15:46:13-03","IF","SPSF","32488","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"F.A.R.D.P.Arzolla","328","2003","10","05","América do Sul","Brasil","SP","Jundiaí","Bairro Tijuco Preto","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"801","2021-03-04 15:46:13-03","IF","SPSF","28239","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,NA,"O.C.Pavao",NA,"2000","08","29","América do Sul","Brasil","SP","Salmourão","borda da mata","-50.8600006103516","-21.6200008392334",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15228","auto","Magnoliopsida",NA,NA,NA,NA,NA
"802","2021-03-04 15:46:13-03","IF","SPSF","03103","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla",NA,"R.B.Torres","M.Rudge",NA,"1947","07","26","América do Sul","Brasil","SP","São Paulo","Ajuritiba, estrada para Piracaia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005",NA,NA,"05","31","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"803","2021-02-08 12:45:14-03","UFRGS","ICN","066683","S","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","Sobral, M","1031","1982","02","06","América do Sul","Brasil","PR","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Arvoreta 3 - 4 m, frutos imaturos.; Em pequena mata junto à formação de Vila Velha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"804","2021-02-08 12:45:14-03","UFRGS","ICN","121442","S","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","2000","08","22","América do Sul","Brasil","PR","Tibagi","trevo para Reserva","-50.4136009216309","-24.5093994140625",NA,"Árvore 10m; flores creme esverdeadas; borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"805","2021-02-08 12:45:14-03","UFRGS","ICN","125971","S","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, DA","Estevan, DA; et al.","436","2004","09","10","América do Sul","Brasil","PR","Ventania","Fazenda Califórnia Henrique Sato","-50.2428016662598","-24.2458000183105",NA,"Doação FUEL (36639).; Árvore 8 m, flores verdes e brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"806","2020-12-21 09:54:35-03","MCN-FZBRS","HAS","97434","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Mattos, J.","Mattos, J.","24467","1983","09",NA,NA,"Brasil","Paraná","Colombo","Pertode Colombo, na área da EMBRAPA","-49.2242012023926","-25.2917003631592",NA,"Na mata. Arvoreta com cerca de 3 metros de altura. IPRN nº 2817","HAS0097434",NA,NA,NA,"1985",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"807","2020-11-24 08:16:23-03","MCN-FZBRS","HAS","95366","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Pavão, O.C.; Et al.","s.n.","1999","11",NA,NA,"Brasil","Paraná","Curiúva","Fazenda São José","-50.4583015441895","-24.0324993133545",NA,"Árvore 10 m; frutos imaturos verdes; borda da mata. FUEL 28814","HAS0095366",NA,NA,NA,"2000",NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"808","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","33187","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Barbosa,E.","59388","1993","09",NA,NA,"Brasil","Paraná","Tomazina","rodovia para Salto Cavalcante","-49.9496994018555","-23.778299331665",NA,"Arvoreta, 4m, flor esverdeada. Mata de galeria. MBM","HAS0033187",NA,NA,NA,"1994",NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"809","2020-11-24 08:16:23-03","MCN-FZBRS","HAS","94825","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Fadelli, L.; et al.","259","2000","12",NA,NA,"Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,"Árvore 5 m alt; CAP - 0,6 m; projeção da copa 6x4; frutos imaturos verdes. Borda da mata. Matriz do viveiro. Herbário Fuel n 30591","HAS0094825",NA,NA,NA,"2001",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"810","2020-07-16 10:06:10-03","IBt","SP","290116","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Fernandes, GD","33439","1995","02","14",NA,"Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga","-48.414722","-24.962222",NA,NA,NA,NA,NA,NA,NA,"-48.414722","-24.962222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-21 10:18:50-03","IBt","SP","488353","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Kameyama, C; Avelino, JG","Shirasuna, RT","3079","2013","09","13",NA,"Brasil","São Paulo","Guarulhos","Bonsucesso, OAE 604, Lote 6.","-46.424417","-23.390361",NA,NA,NA,NA,"805","805","2014","-46.424417","-23.390361","02","19",NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-02-11 09:25:10-03","IBt","SP","129865","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Eiten, G","10268","1970","01","10",NA,"Brasil","Maranhão","Grajaú",NA,"-46.138599395752","-5.81943988800049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64236","auto",NA,NA,NA,NA,NA,NA
