"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"299","2019-11-01 14:52:38-03","UnB","UB","115355","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Irwin, HS","28191","1970","03","23","Southern America","Brasil","Minas Gerais",NA,"Ca. 4km N of São João da Chapada",NA,NA,NA,NA,NA,"Corolla purplish green.; Slender herb 1m.; Cerrado and wooded slopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 14:52:38-03","UnB","UB","115357","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Spellman, DL","Irwin, HS","25879","1970","02","03","Southern America","Brasil","Minas Gerais",NA,"Ca. 10km NW of Paracatu",NA,NA,NA,NA,NA,"Corolla cream.; Slender erect herb 1m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 14:52:38-03","UnB","UB","16300","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Oliveira, RC","Martins, CR","446","2004","07","14","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultra-leve, próxima a Administração do Parque. Área submetida a uma queimada controlada em abril de 2003","-47.926667","-15.731667",NA,NA,NA,"Erva 0,38m; Campo sujo antropizado com presença de 40-50% de capim gordura. Solo: Latossolo.",NA,NA,NA,NA,NA,NA,NA,"-47.926667","-15.731667",NA,NA,NA,NA,NA,NA
"302","2019-11-01 14:52:38-03","UnB","UB","180239","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Faria, JEQ","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1744","2012","05","15","Southern America","Brasil","Goiás",NA,"Serra dos Pirineus","-48.836389","-15.791944","1310","1310",NA,"Plantas colectadas en alcohol; herbacea escandente, latex blanca, flor amarillo-verdosa; cerrado rupestre, matorral y pequeños arboles entre rocas",NA,NA,NA,NA,"2013","04",NA,"-48.836389","-15.791944",NA,NA,NA,NA,NA,NA
"303","2019-11-01 14:52:38-03","UnB","UB","203930","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Faria, JEQ","Faria, JEQ; Moreira, ALC; Romão, DR","3710","2013","05","31","Southern America","Brasil","Goiás","Paraúna","Estrada para os monumentos de pedra, para a Pedra da Tartaruga","-50.629167","-16.989722","723","723",NA,"Erva 1,2m. Flor amarelo queiado. Látex branco. Botão verde; Cerrado rupestre",NA,NA,NA,NA,"2013",NA,NA,"-50.629167","-16.989722",NA,NA,NA,NA,NA,NA
"304","2019-11-01 14:52:38-03","UnB","UB","23864","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Irwin, HS","24486","1969","03","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 14:52:38-03","UnB","UB","23865","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Irwin, HS","16756","1966","06","08","Southern America","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 14:52:38-03","UnB","UB","23866","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Anderson, WR","10011","1973","05","10","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 14:52:39-03","UnB","UB","24017","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Proença, CEB","Munhoz, CBR","2893","2003","08","09","Southern America","Brasil","Distrito Federal","Brasília",NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA
"308","2019-11-01 14:52:39-03","UnB","UB","24028","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Heringer, EP","11369","1967","02","20","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA
"309","2019-11-01 14:52:39-03","UnB","UB","24029","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Irwin, HS","11668","1966","01","14","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA
"310","2019-11-01 14:52:39-03","UnB","UB","24030","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Irwin, HS","11548","1966","01",NA,"Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA
"311","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Zanatta, MRV","Zanatta, MRV; Faria, JEQ; Castro, BM","2188","2015","05","23","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949167","-15.511667","829","829",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva, 0,7m. Flores verdes. Foto (M.R. Zanatta).; Cerrado de encosta alterado, transição com mata seca, com regenerantes de mata.",NA,NA,NA,NA,"2015","05",NA,"-47.949167","-15.511667",NA,NA,NA,NA,NA,NA
"312","2019-11-01 14:52:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Villarroel, D","Villarroel, D; Martinez, MT; Alemán, L","3720","2013","11","30","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.","-63.452778","-17.913333","885","885",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.452778","-17.913333",NA,NA,NA,NA,NA,NA
"313","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_82","2019","12","23","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.882239","-15.941111",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Erva, ca. 60cm. Estéril; Cerrado ralo",NA,NA,NA,NA,NA,NA,NA,"-47.882239","-15.941111",NA,NA,NA,NA,NA,NA
"314","2019-11-01 14:52:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Ratter, JA; Fonseca, SG; Fonseca Filho, J","3148","1976","06","09","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower",NA,NA,NA,NA,NA,"Perennial herb to 50 cm tall. A simple ghost constitutes the aerial grawth of each plant. Latex white. Petal greenish brown. Fused androceum and style dirty-white; In dry camp just outside the margin of a gallery forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-01 14:52:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J","Ratter, JA; Fonseca, SG","2898","1976","04","19","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower",NA,NA,NA,NA,NA,"Herb to 60 cm tall. Flowers pale yellowish from at anthers (greenish cream in bud); In sparse cerrado",NA,NA,NA,NA,"1988","08","25",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-01 14:52:39-03","UnB","UB","23877","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Philcox, D","3806","1967","12",NA,"Southern America","Brasil","Mato Grosso","Xavantina",NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA
"317","2019-11-01 14:52:38-03","UnB","UB","115356","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, NFS","Pires, JM","58008","1964","06","19","Southern America","Brasil","Minas Gerais","João Pinheiro","Três Marias","-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 14:52:38-03","UnB","UB","115352","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Hoehne, W","11726","1945","09","12","Southern America","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"Campo seco",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-03 10:03:21-03","UFSCar","SORO","338","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Ferreira, C.M.; Semir, J.; Hind, D.J.N., Dutilh, J.H.A.; nakajima, J.; Belinello, R.",NA,"1997","11","06",NA,"Brasil","São Paulo","Estreito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-05-06 11:51:59-03","UFU","HUFU","12058","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Leenza, E.O.; Barbosa, A.A.A.","170","1995","11","17",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva, ca. 1,1 m. Frutos maduros.; Cerrado s.s.","HUFU00001211",NA,"58223","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-04 12:47:24-03","UFU","HUFU","52830","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","619","2007","12","18",NA,"Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,NA,NA,"Erva, ca. 0,5 m. Corola e estames roxos, fruto(s) ausente(s).","HUFU00001209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-05-06 11:51:59-03","UFU","HUFU","31026","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","591","2003","03","12",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Trilha ''Muro de Pedras''.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,7 m. Cálice creme-amarronzado, corola creme.; Campo rupestre.","HUFU00053016","HUFU00053016","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-05-06 11:51:59-03","UFU","HUFU","36045","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Pacheco, R.A.","Hattori, E.K.O.; Amorim, E.H. & Barbosa, J.M.","193","2004","02","13",NA,"Brasil","Minas Gerais","Perdizes","Galheiro, Península.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Erva, ca. 1 m. Frutos imaturos verdes.; Cerrado.","HUFU00001210",NA,"45889","auto","2004","05","27",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-06-30 11:00:05-03","UFU","HUFU","3187","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Castro, N.M.","320","1992","04","18",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Próximo a Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Planta herbácea com flores esverdeadas.; Campos rupestres.","HUFU00053020","HUFU00053020","69737","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-06-30 11:00:05-03","UFU","HUFU","5157","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Romero, R.; Nakajima, J.N.","641","1994","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base da colina próximo à sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,40m. Cálice e corola esverdeados.; Campo rupestre.","HUFU00053018","HUFU00053018","57119","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-06-30 11:00:05-03","UFU","HUFU","16141","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4775","1997","10","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão da Zagaia de frente para a Serra das Sete Voltas, após a torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,6m. Frutos acastanhados.; Campo rupestre.","HUFU00053022","HUFU00053022","57119","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-06-30 11:00:05-03","UFU","HUFU","16134","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4563","1997","08","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbáceo ca. 0,4m. Frutos maduros e sementes acastanhados.; Campo limpo, beira do assero.","HUFU00053015","HUFU00053015","57119","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-05-06 11:51:59-03","UFU","HUFU","8942","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Romero, R.; Nakajima, J.N. & Alcantara, M.B.","2269","1995","05","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbáceo, ca. 0,5m. Cálice creme. Corola creme. Coluna amarela.; Campo hidromórfico.","HUFU00053017","HUFU00053017","57119","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-06-30 11:00:05-03","UFU","HUFU","24794","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","M.A. Farinaccio; A.A. Araújo & F.P. Gomes","361","1999","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva, folhas com margem avermelhada. Flores castanho-vináceas na face abaxial, esverdeadas na face adaxial; pedúnculo e pedicelo vináceos, ginostégio alvo; frutos imaturos verdes a vináceos.; Campo limpo.","HUFU00053019","HUFU00053019","57119","auto","1999","07","09",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-04 15:43:33-03","IF","SPSF","34495","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta",NA,"M.A.Farinaccio","M.F.Calió & L.Struwe & K.B.Lepis & J.B.Baitello & I.Cordeiro & J.R.Pirani","96","2005","04","13","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFNovo; Planta ereta, lenhosa na base, botões verdes; GEOGRAFIA: campo cerrado&nf;;",NA,NA,"12135","auto","2007","05","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"331","2021-03-04 15:43:33-03","IF","SPSF","32323","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta",NA,NA,"J.B.Baitello","1610","2003","08","04","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;",NA,NA,"12135","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"332","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Sello, HL","11",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Secus vias.; HABITAT: Secus vias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Glaziou, AFM","8172",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In campis vulgaris prope Rio de Janeiro.",NA,NA,NA,NA,NA,"Decembri - julio florens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","Prope Lagoa Santa.","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","linearis","Barjonia linearis","Decne.",NA,"Riedel, L","152",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Barbacena",NA,"-43.7736","-21.2258",NA,NA,NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Tocaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Riedel, L","2334part.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In campis graminosis prov. Goyaz, Minarum et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Pohl, JBE","2806",NA,NA,NA,"Southern America","Brazil",NA,NA,"Agoa Ruente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,NA,NA,"Martio.",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","racemosa","Barjonia racemosa","Decne.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","racemosa","Barjonia racemosa","Decne.",NA,"Lund, PW","3",NA,NA,NA,"Southern America","Brazil","São Paulo","Iperó","Prope Ypanema in prov. S. Paulo.","-47.69","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.69","-23.35",NA,NA,NA,NA,NA,NA
"344","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","racemosa","Barjonia racemosa","Decne.",NA,"Riedel, L","2334part.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In campis graminosis prov. Goyaz, Minarum et S. Paulo.",NA,NA,NA,NA,NA,"Maio - Junio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","racemosa","Barjonia racemosa","Decne.",NA,"Stephan, MD","s.n.Herb,",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Congonhas","Prope Congonhas do Campo.","-43.8578","-20.4997",NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Barjonia","racemosa","Barjonia racemosa hastata","E.Fourn.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In siccis prope Chapada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hastata"
"347","2019-11-21 09:58:37-03","IBt","SP","17539","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Marquete Ferreira da Silva, N","Hoehne, FC; Gehrt, A","s.n.","1926","04","24",NA,"Brasil","Minas Gerais","Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 09:58:37-03","IBt","SP","298606","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, JP; Pereira, FC","Garcia, RJF; Ferreira, GMP; Pimentel, CMA; Ramos, VA; Silva, DM","852","1996","05","15",NA,"Brasil","São Paulo","São Paulo","Distrito de Parelheiros. Ao redor da Represa Billings","-46.691667","-23.851667",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"-46.691667","-23.851667",NA,NA,NA,NA,NA,NA
"349","2020-12-17 09:29:04-03","IBt","SP","315687","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1518","1997","11","06",NA,"Brasil","São Paulo","Estreito","Perto do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 09:58:37-03","IBt","SP","155737","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Hartmann, T","185","1963","09",NA,NA,"Brasil","Mato Grosso","General Carneiro","Meruri","-52.755298614502","-15.7108001708984",NA,NA,NA,NA,NA,NA,"121893","auto","1991","04","15",NA,NA,NA,NA,NA,NA,NA,NA
