"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"364","2021-03-04 15:42:19-03","IF","SPSF","48909","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","N.M.Ivanauskas","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","460","2012","11","28","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.660278","-24.414167",NA,NA,"866","866","COLETA: Árvore com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial.;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"365","2021-03-04 15:42:19-03","IF","SPSF","51567","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","V.C.Souza","2006","02","01","N.M.Ivanauskas & R.R.Rodrigues & J.Y.Tamashiro & C.van den Berg & G.F.Árbocz","1553","1996","06","22","Brasil","SP","Pariquera Açu","Parque Estadual de Pariquera-Açu. Mata do Encantado.",NA,NA,NA,NA,NA,NA,"COLETA: Árvore de 4 m. Frutos pretos.; GEOGRAFIA: Floresta de Turfeira.;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"366","2021-03-04 15:42:19-03","IF","SPSF","52024","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","M.G.K. Cornia","2016","06","10","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves","483","2015","09","12","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.453056","-22.6825",NA,NA,"1467","1467","COLETA: Árvore 4m de altura. Indivíduo 2015_2273 da fitossociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada, parcela de fitossociologia. Floresta Ombrófila Mista.(WGS84, Zona 23K).;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"367","2021-03-04 15:42:19-03","IF","SPSF","07794","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"M.J.Robim",NA,"1984","12","19","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"368","2021-03-04 15:42:19-03","IF","SPSF","07906","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","03","16","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Aquifoliales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"369","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali locis pluribus, non indicatis",NA,NA,NA,NA,NA,NA,NA,NA,"P11P1N0011",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:33:08-03","UFRGS","ICN","009144","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Lindeman, JC","1975",NA,NA,"Lindeman, JC","s.n.","1971","11","17","Brasil","SC",NA,"Pastagem pantanosa na beira da lagoa atrás do Morro dos conventos",NA,NA,NA,NA,NA,NA,"arbusto de 2 1/2m, pétalas brancas, ant. amarelas, flores tetrameras, algumas pentameras; zona com arbustos",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:33:08-03","UFRGS","ICN","174432","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Molz, M",NA,NA,NA,"Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Campo Bom","Fragmento florestal próximo ao Rio dos Sinos.","-51.014444","-29.671111","-51.014444","-29.671111","70","70",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:33:08-03","UFRGS","ICN","178648","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Silva Filho, PJS","2014","07","28","Silva Filho, PJS","2044","2014","03","01","Brasil","RS","Campo Bom",NA,"-51.044167","-29.661389","-51.044167","-29.661389",NA,NA,"Árvores de aprox. 7m de altura.; Em matinha ciliar",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:33:08-03","UFRGS","ICN","191148","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Verdi, M",NA,NA,NA,"Mancino, LC","s.n.","2011","02","23","Brasil","SC","Balneário Arroio do Silva",NA,"-49.518056","-29.034167","-49.518056","-29.034167","5","5","mata turfosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:33:08-03","UFRGS","ICN","195209","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Rabuske, C","2017","11","01","Rabuske, C; Alff, CC; Reis, CRM","56","2016","08","28","Brasil","RS","Torres","Camping Recanto das Dunas.","-49.770833","-29.382778","-49.770833","-29.382778",NA,NA,"Arvoreta, ca. 4m alt., frutos maior parte verdes. Maduros coloração vinácea.; Capão remanescente de floresta arenosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:33:08-03","UFRGS","ICN","095217","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Bordignon, S",NA,NA,NA,"Schenkel, E; Bordignon, S","s.n.","1990","08","02","Brasil","RS","Campo Bom","Vila Santa Lucia","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"7073","auto",NA,NA,NA,NA
"376","2021-02-08 12:33:08-03","UFRGS","ICN","016415","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Rambo, B",NA,NA,NA,"Rambo, B","46118","1950","03","06","Brasil","RS","Osório","Fazenda do Arroio perto de Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"árvore pequena até 4m; em matinha brejosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA
"377","2021-02-08 12:33:08-03","UFRGS","ICN","016414","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Rambo, B",NA,NA,NA,"Rambo, B","45208","1950","01","04","Brasil","RS","Osório","Fazenda do Arroio perto de Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"árvore pequena de 5m; em matinha brejosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA
"378","2021-02-08 12:33:08-03","UFRGS","ICN","171214","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Molz, M","s.n.","2011","12","18","Brasil","RS","Terra de Areia","Entre a BR 101 e a RS 486","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Arvoreta com 7m, flores alvas",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA
"379","2021-02-08 12:33:08-03","UFRGS","ICN","119701","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Rodrigues, RS; Kindel, A","615","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta ca. 5-6m de altura, interior de mata paludosa; frutos maduros, escuros.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"380","2021-02-08 12:33:08-03","UFRGS","ICN","119702","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Rodrigues, RS; Kindel, A","659","1998","04","25","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta ca. 4m, em mata paludosa, solo inundado; frutos imaturos e maduros, pretos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"381","2021-02-08 12:33:08-03","UFRGS","ICN","028058","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Lindeman, JC; Irgang, B; et al",NA,NA,NA,"Irgang, B; et al.","s.n.","1972","08","07","Brasil","RS","Torres","Parque de Torres, Mato inundado, baixada próx. Morro Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"382","2021-02-08 12:33:08-03","UFRGS","ICN","096419","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, GC",NA,NA,NA,"Coelho, GC","40","1990","04","19","Brasil","RS","Tramandaí","M'Boaba, margem sul Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"4m frutos maduros, florescências cimodicasiais, frutos sub-globosos; margem da lagoa, borda de mato paludoso, solo preto 15cm na altura do peito",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21077","auto",NA,NA,NA,NA
"383","2021-02-08 12:33:08-03","UFRGS","ICN","174025","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Molz, M",NA,NA,NA,"Mancino, LC; Verdi, M","s.n.","2012","01","24","Brasil","SC","Araranguá",NA,"-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"mata paludosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"19353","auto",NA,NA,NA,NA
"384","2021-02-08 12:33:08-03","UFRGS","ICN","173325","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Grings, M",NA,NA,NA,"Setubal, R; et al.","1020","2011","12","18","Brasil","SC","Itapoá","RPPN Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","árvore de borda de mata; em floresta de planície quaternária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"18121","auto",NA,NA,NA,NA
"385","2021-02-08 12:33:08-03","UFRGS","ICN","000736","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Schultz",NA,NA,NA,"Cordeiro, AR","736","1950","01","19","Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"49662","auto",NA,NA,NA,NA
"386","2021-02-08 12:33:08-03","UFRGS","ICN","064672","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Waechter, JL",NA,NA,NA,"Waechter, JL","2150","1985","12","12","Brasil","RS","Osório","Emboaba","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"4-6m altura, flores (corola) brancas; árvore em interior e beira de mata turfosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA
"387","2021-02-08 12:33:08-03","UFRGS","ICN","067308","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sobral, M","1986","11",NA,"Brack, P","s.n.","1986","09","18","Brasil","RS","Osório","Parque Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"arvoreta; em beira de mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA
"388","2021-02-08 12:33:08-03","UFRGS","ICN","083281","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sobral, M",NA,NA,NA,"Neves, PC","s.n.","1989","04","15","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"periferia de mata tropical paludosa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA
"389","2021-02-08 12:33:08-03","UFRGS","ICN","155409","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB","1889","1984","11","17","Brasil","RS","Torres","Faxinal Mata do Seu Clemente","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação do Herbário Flor. Uma duplicata.; Arbusto, 2 m de altura. Muitas flores em botão.; Em mata atlântica paludosa de restinga.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"390","2021-02-08 12:33:08-03","UFRGS","ICN","111176","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sobral, M",NA,NA,NA,"Larocca, J; Balbueno, R","JL 95086","1995","08","16","Brasil","RS","Viamão","Varzinha","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA
"391","2021-02-08 12:33:08-03","UFRGS","ICN","157935","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Hentschel, R",NA,NA,NA,"Hentschel, R","s.n.","2007","06","15","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Árvore de 8 m de altura; Baixada, transição de solo arenoso para siltoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA
"392","2019-10-04 16:06:14-03","MCN-FZBRS","HAS","31216","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Silveira, N.","10973","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","PAMA Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"3m. de altura, fruto preto.","HAS0031216",NA,"Magnoliophyta",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA
"393","2019-10-04 16:06:14-03","MCN-FZBRS","HAS","32215","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Neves, M.","1606","1992","01",NA,"Brasil","Rio Grande do Sul","Mostardas","PAMA Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Fruto verde e disperso.","HAS0032215",NA,"Magnoliophyta",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA
"394","2019-10-04 16:06:14-03","MCN-FZBRS","HAS","30540","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek.","Senna, R. M.","2019","04","01","Abruzzi, M.L.","2380","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Frutos purpúreos; em moita em campo inudado ou de várzea. Caúna.","HAS0030540",NA,"Magnoliophyta",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA
"395","2018-12-04 20:23:42-02","UNIR","RON","5623","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Valduga, E; Gonzatti, F","2012","03",NA,"Gonzatti, F","365","2012","01","11","Brasil","Rio Grande do Sul","Palmares do Sul","Em banhado.","-50.5097007751465","-30.2577991485596",NA,NA,"37","37","Arvoreta.","RON00005623","RON00005623","Angiosperma","Aquifoliales","Southern America",NA,NA,"31350","auto",NA,NA,NA,NA
"396","2019-11-21 09:59:07-03","IBt","SP","17931","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Luederwaldt, H","s.n.","1915","11",NA,"Brasil","São Paulo",NA,"Piassaguera",NA,NA,NA,NA,NA,NA,NA,"SP010636","SP010636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-21 09:59:07-03","IBt","SP","276382","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Koschnitzke, C; et al.","29182","1993","11","10","Brasil","São Paulo","Ubatuba","Praia do Puruba","-45.1275","-23.42","-45.1275","-23.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-21 09:59:07-03","IBt","SP","306067","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","960","1996","12","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para Rio Embu-guaçu","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-21 09:59:07-03","IBt","SP","310585","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","830","1996","12","13","Brasil","São Paulo","Cunha","Trilha da Pedreira","-45.004722","-23.233889","-45.004722","-23.233889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-21 09:59:07-03","IBt","SP","310586","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","978","1996","12","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha. Trilha da Pedra ao Indaiá","-44.993333","-23.245833","-44.993333","-23.245833","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-21 09:59:07-03","IBt","SP","319211","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S","1997",NA,NA,"Ribas, OS; Cordeiro, J","808","1995","03","25","Brasil","Paraná","Matinhos","Arredores","-48.5428009033203","-25.8174991607666",NA,NA,"3","5",NA,NA,NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA
"402","2019-11-21 09:59:07-03","IBt","SP","333620","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000","03",NA,"Sampaio, PSP; Magenta, M; Martins, SE","147","1998","11","26","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação de Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"403","2019-11-21 09:59:07-03","IBt","SP","360841","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Martins, SE","2000","12",NA,"Sampaio, PSP; Martins, SE","477","2000","04","04","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"404","2019-11-21 09:59:07-03","IBt","SP","114292","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Mattos, J; Mattos, N","14361","1966","12","15","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Horto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"405","2019-11-21 09:59:07-03","IBt","SP","246294","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Romaniuc Neto, S","2003","03",NA,"Robim, MJ","553","1988","03","01","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"406","2019-11-21 09:59:07-03","IBt","SP","246296","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Romaniuc Neto, S","2003","03",NA,"Robim, MJ","515","1987","12","16","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"407","2019-11-21 09:59:07-03","IBt","SP","246306","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Robim, MJ","s.n.","1984","12","19","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Instituto Florestal, trilha da Cachoeira","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SP010638","SP010638",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"408","2019-11-21 09:59:07-03","IBt","SP","119650","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Grotta, AS; Bartolomeu, J","s.n.","1953","11","29","Brasil","São Paulo","Praia Grande","Mongaguá. Santos","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA
"409","2019-11-21 09:59:07-03","IBt","SP","8950","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Toledo, JF","1945","10","25","Loefgren, A","CGG1006","1888","10","01","Brasil","São Paulo","Rio Claro","Feijão (estação), Linha Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Arbusto lenhoso, f. coriacea, fl. caulescens","SP022505","SP022505",NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA
"410","2019-11-21 09:59:07-03","IBt","SP","64400","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sugiyama, M","2003","10",NA,"Mattos, JR","s.n.","1961","12","05","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Campo Grande via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Numa capoeirinha, 1,60m alt., flores branco amareladas",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA
"411","2019-11-21 09:59:07-03","IBt","SP","48439","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, GC","1988","07",NA,"Handro, O","s.n.","1944","11","22","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"412","2019-11-21 09:59:07-03","IBt","SP","9000","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Usteri, A","s.n.","1906","11","25","Brasil","São Paulo","São Paulo","Mandaqui","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"413","2019-11-21 09:59:07-03","IBt","SP","6449","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Pirani, JR; Groppo Jr, M","2002",NA,NA,"Brade, AC","7344","1913","11","23","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"414","2019-11-21 09:59:07-03","IBt","SP","119659","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Hoehne, W","3940","1955","04","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"SP010637","SP010637",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA
"415","2021-02-18 08:30:12-03","IBt","SP","296283","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Leitão Filho, HF","34789","1996","02","02","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"416","2019-11-21 09:59:07-03","IBt","SP","276384","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M","2000",NA,NA,"Franco, RLM; et al.","29326","1993","11","10","Brasil","São Paulo","Ubatuba","Restinga da Praia da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP010639","SP010639",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
