"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"469","2013-01-28 05:13:00-02","MO","MOBOT","1009915","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","A. Fuentes (LPB), Nov","René Guillén V.|R. Choré","Guillén Villarroel 3220","1995","4","20","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 200 m al SE del campamento Refugio sobre el Río Paraguá. Bosque ribereño. Suelos arcillo arenosos.","-61.03138","-14.77083",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"470","2013-01-28 05:13:00-02","MO","MOBOT","1155871","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","A. Fuentes (LPB), Nov","René Guillén V.|Roca","Guillén Villarroel 4374","1996","5","10","Bolivia","Santa Cruz","Velasco","San José de Campamento, a 8 km. del pueblo, en las orillas del río Paraguá. Vegetación ribereña.","-60.99138","-15.15555",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","1291850","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst (SEL)","Thomas Hawkins","Hawkins 1938","1998","7","8","Suriname","Sipaliwini",NA,"Talus slope along cliff-crevasse descent through talus slope on trail to the Tafelberg Airstrip from Lisa Kreek camp. Dense mixed hardwood forest 20-30 m tall with an open understory of palms and shrubs.","-56.21416","3.89138",NA,NA,"400.00000000","570.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","6",NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","1530576","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M. L. Kawasaki","Michael H. Nee","Nee 39190",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"700.00000000","850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2011-03-14 15:00:00-03","MO","MOBOT","1801138","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M.L. Kawasaki","Douglas C. Daly|Julio C. Betancur B.","Daly 5349","1987","8","12","Colombia","Antioquia","San Luis","Piedra de Castrillón, 3-4 hours on foot SW of town. Partly disturbed forest on ridgetop leading to peak.","-75.01666","6.01666",NA,NA,"1500.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2010-11-05 14:08:00-02","MO","MOBOT","310226","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Ronald L. Liesner","Liesner 15882","1984","2","13","Venezuela","Amazonas",NA,"R Río Negro Cerro de Neblina. Puerto Chimo Camp on Río Mawarinuma. 5 km by air east of La Neblina Base Camp. Elev. 150 m. 00º50'N, 66º07'W.","-66.1166667","0.8333333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-12","4",NA
"475","2011-01-05 11:51:00-02","MO","MOBOT","310333","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst (SEL)","Ronald L. Liesner","Liesner 17356","1984","11","28","Venezuela","Amazonas",NA,"Río Negro, 0 to 1 km west of Cerro de La Neblina Base Camp which is on Río Mawarinuma. Elev. 140 m. 0º50'N, 66º10'W.","-66.1666667","0.8333333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-83","6",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","313075","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst","Alwyn H. Gentry|Bruce W. Nelson","Gentry 69240","1990","1","19","Brazil","Amazonas",NA,"Ducke Reserve, Km 26 Manaus-Itacoatiara Hwy. Transect 8","-59.96666","-3",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308","3",NA
"477","2020-05-08 07:12:00-03","MO","MOBOT","3132782","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","A. Fuentes (LPB), Nov","Alfredo F. Fuentes|P.M. Jørgensen","Fuentes Claros 10939","2006","10","9","Bolivia","La Paz","Franz Tamayo","Santo Domingo, trayecto entre el pueblo y arroyo Tintaya. Bosques secundarios de Guadua (Tacuarales) y bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum.","-68.5830556","-14.7861111",NA,NA,"1423.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-63","8",NA
"478","2010-11-04 12:30:00-02","MO","MOBOT","313654","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst (SEL)","Alwyn H. Gentry|Bruce A. Stein","Gentry 46931","1984","4","24","Venezuela","Amazonas",NA,"Cerro Neblina, Río Mawarinuma vicinity of Puerto Chimo. Mature tropical forest on sandy soil.","-66.0833333","0.8333333",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-93","4",NA
"479","2019-02-19 04:30:00-03","MO","MOBOT","3167502","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst & M.K. Kawasaki","C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2011-09-18 11:51:00-03","MO","MOBOT","3181252","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","G.M. Barroso","Dimitri Sucre","Sucre 8168","1972","1","4","Brazil",NA,NA,"Estado da Guanabara, mata da Vista Chineza, mais ou menos.",NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2011-09-18 11:51:00-03","MO","MOBOT","3181535","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","G.M. Barroso","Dimitri Sucre","Sucre 8168","1972","1","4","Brazil",NA,NA,"Estado da Guanabara, mata de Vista Chineza, mais ou menos.",NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2009-12-04 17:12:00-02","MO","MOBOT","3181623","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M. Sobral","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49969","1985","10","19","Brazil","Espírito Santo",NA,"Corrego do Cavalo (mun. Domingos Martins).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","3181802","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Stephen F. Smith","Ronaldo Wasum","Wasum 10217","1994",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Campus da UCS.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2009-12-29 17:46:00-02","MO","MOBOT","3182157","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst","M. F. Prévost|P. Grenand","Prévost 2026","1985","8","29","Guyana",NA,NA,"Saut Masalamiti, haut Oyapock. En végétation ripicole, petit arbre 5 á 6 m. Feuilles opposées á trés court pétiole; limbe coriace discolore á nervure I saillante face inférieure, atteint 6 x 3 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2009-07-20 21:23:00-03","MO","MOBOT","3182244","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Bassett Maguire","Maguire 24491","1944","8","26","Suriname",NA,NA,"Opening by Grace Falls, Arrowhead Basin.",NA,NA,NA,NA,"625.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2009-07-20 21:23:00-03","MO","MOBOT","3182308","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Bassett Maguire","Maguire 24692","1944","9","10","Suriname",NA,NA,"Mixed high forest, base of cliffs, west escarpment.",NA,NA,NA,NA,"426.72000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2009-07-20 21:23:00-03","MO","MOBOT","3182415","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Bassett Maguire","Maguire 24300","1944","8","11","Suriname",NA,NA,"Mixed high forest, base north escarpment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2009-07-20 21:23:00-03","MO","MOBOT","3182500","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Bassett Maguire","Maguire 24542","1944","8","29","Suriname",NA,NA,"Overhanging stream; high forest. East Ridge Creek Gorge.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2008-05-27 22:02:00-03","MO","MOBOT","3183003","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Stephen F. Smith","Ronaldo Wasum","Wasum 845","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. de Jaquirana-Roca Redonda. Interior da mata.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-11-10 04:40:00-03","MO","MOBOT","3183158","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"H. C. de Lima","Lima 3568","1989","4","20","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaá de Cima, Nascente do Rio das Flores.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","3183408","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Stephen F. Smith","Ronaldo Wasum","Wasum 12139","1997",NA,NA,"Brazil","Santa Catarina",NA,"Piritiba-estreito do Rio Uruguai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","3183477","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","D. Legrand","Gert G. Hatschbach","Hatschbach 20634","1968","12","19","Brazil","Paraná",NA,"Serra de Araraquara (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","3183651","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","D. Legrand","Gert G. Hatschbach","Hatschbach 16501","1967","6","1","Brazil","Paraná",NA,"Serrinha (mun. Guaraquecaba).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-08-18 15:44:00-03","MO","MOBOT","3186003","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst (MO)","Ricardo Callejas|et al.","Callejas Posada 4367","1987","7","6","Colombia","Bolívar","Achi","Corregimento la Raya, ciénaga La Raya en bosques alrededor de ciénaga grande, refugio El Paraíso, 3-4 h de Caucasia, sobre el rio Cauca.","-74.5","8.3333333",NA,NA,"20.00000000","80.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","3241040","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","F. F. Mazine, May","Alfredo Chaviel","Chaviel 360","1992","2",NA,"Venezuela","Amazonas",NA,"Bosque de lomerio. Alto Cunucunuma.","-65.45","4.15",NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2009-07-24 16:01:00-03","MO","MOBOT","3182590","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M.L. Kawasaki","C.A. Cid Ferreira","Cid Ferreira 9295","1987","10","8","Brazil","Amazonas",NA,"Mun. Barcelos. Boca do rio Ararirá, margem direita do rio Negro. Mata de igapó, solo arenoso.","-63.5","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","3182786","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M.L. Kawasaki","Ghillean T. Prance","Prance 30468","1987","11","14","Brazil","Pará",NA,"Rio Cururu, 10km above mouth. Lightly flooded várzea forest.","-50.16666","0.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2010-11-13 04:25:00-02","MO","MOBOT","2481950","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida lucida",NA,NA,"Roberto M. Klein","Klein 8258","1969","3","13","Brazil","Santa Catarina",NA,"Florianópolis. Morro Costa da Lagoa",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"lucida",NA,NA,NA,NA,NA,NA,NA,NA
"499","2012-04-13 08:57:00-03","MO","MOBOT","2481966","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida lucida",NA,NA,"Roberto M. Klein|A. Bresolin","Klein 7372","1967","4","19","Brazil","Santa Catarina",NA,"Florianópolis. Morro Costa da Lagoa",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"lucida",NA,NA,NA,NA,NA,NA,NA,NA
"500","2010-11-13 04:25:00-02","MO","MOBOT","2481985","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O. Berg) D. Legrand",NA,"Roberto M. Klein","Klein 2303","1959","11","19","Brazil","Santa Catarina",NA,"Blumenau. Mata da Compnhia Hering, Bom Retiro",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"501","2010-11-13 04:25:00-02","MO","MOBOT","2481985","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O. Berg) D. Legrand",NA,"Roberto M. Klein","Klein 2303","1959","11","19","Brazil","Santa Catarina",NA,"Blumenau. Mata da Compnhia Hering, Bom Retiro",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33732","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Almeida Neto, A. & Ranga, N. T.","439.0","2008","04","08","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556","-48.53722222","-21.62055556",NA,NA,"Árvore, P-C 49, I-640. Biota",NA,NA,NA,NA,NA,"America do Sul",NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"503","2020-08-31 09:07:27-03","INPA","INPA","123697","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Ramos, JF","1562","1984","09","28","Brasil","Pará",NA,"Operação curupira, base 2, riioTocantins, foz do r",NA,NA,NA,NA,NA,NA,NA,"INPA0123697","INPA0123697 INPA0123697_e INPA0123697_e1","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-08-31 09:07:27-03","INPA","INPA","142716","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Landrum, LR","Granville, JJ de","5248","1982","11","10","Guyana Francesa","Paul Isnard","Citron",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0142716","INPA0142716 INPA0142716_e","1984",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:07:27-03","INPA","INPA","157486","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Kawasaki, ML","Ferreira, CAC","9295","1987","10","08","Brasil","Amazonas","Barcelos","Boca do Ararirá, Boca do Rio Ararirá, margem direita do rio Negro. Mata de igapó, solo arenoso.","-63.5","-0.5","-63.5","-0.5",NA,NA,NA,"INPA0157486","INPA0157486 INPA0157486_e INPA0157486_nd",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-08-31 09:07:27-03","INPA","INPA","159441","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Ferreira, CAC","10077","1989","10","14","Brasil","Acre","Mâncio Lima","PARNA Serra do Divisor, Pé da Serra do Divisor, entre o lugar Pedernal e Fazenda Boa Vista. Mata de beira de rio, solo areno-pedregoso.","-73.633333","-7.416667","-73.633333","-7.416667",NA,NA,NA,"INPA0159441","INPA0159441 INPA0159441_e INPA0159441_e1","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-08-31 09:07:27-03","INPA","INPA","163283","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Kawasaki, ML","Prance, GT","30468","1987","11","12","Brasil","Pará",NA,"Ilha de Marajó, rio culucu, a 10 km acima da boca. Mata de várzea inundada e clara.","-50.166667","-0.616667","-50.166667","-0.616667",NA,NA,NA,"INPA0163283","INPA0163283 INPA0163283_e INPA0163283_e1 INPA0163283_ni",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-08-31 09:07:27-03","INPA","INPA","165569","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG; Souza, MAD de","Daly, DC","5525","1987","10","30","Venezuela","Amazonas",NA,"Piedra del Cucuí, Rio Negro, Piedra de Tubari.","-66.85","0.25","-66.85","0.25","150","150",NA,"INPA0165569","INPA0165569 INPA0165569_e","2015",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-31 09:07:27-03","INPA","INPA","165882","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Kawasaki, ML","Kawasaki, ML","240","1987","11","22","Brasil","Amazonas","São Gabriel da Cachoeira","Igarapé Tibuiari, Igarapé Tibuiare, afluente do rio Uaupés perto do local chamado Monte Cristo e próximo da confluência com o rio Negro.","-67.333333","0.083333","-67.333333","0.083333",NA,NA,NA,"INPA0165882","INPA0165882 INPA0165882_e INPA0165882_nd","1992",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-31 09:07:27-03","INPA","INPA","199247","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Granville, JJ de","9263","1987","08","14","French Guiana",NA,"Cayenne","Camp No.1 Ouman fou Langa Soula - Bassin du Haut-Marouini 2km en aval, rive gauche.","-54","2.883333","-54","2.883333","150","150",NA,"INPA0199247","INPA0199247 INPA0199247_e INPA0199247_e1","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-08-31 09:07:27-03","INPA","INPA","262176","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Goldenberg, R","1882","2014","04","15","Brasil","Amazonas","Barcelos","Margens do Rio Negro.","-62.0592","-1.3544","-62.0592","-1.3544","30","30",NA,"INPA0262176",NA,"2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-08-31 09:07:27-03","INPA","INPA","271135","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Mazine, FF","Bettinardi, ML","42","2013","04","02","Brasil","São Paulo","Tapiraí","Reserva Particular de Votorantim (CBA), UHE da Barra, UHE Serraria, trilha da Igrejinha.","-73.26035","-24.1509","-73.26035","-24.1509","148","148",NA,"INPA0271135",NA,"2013",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-01-10 20:46:58-03","INPA","INPA","287804","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Ramos, JF","Pombo, MM","1043","2019","03","27","Brasil","Amazonas","Santa Izabel do Rio Negro","Rio Negro","-64.419667","-0.360389","-64.419667","-0.360389",NA,NA,NA,"INPA0287804",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-08-31 09:07:27-03","INPA","INPA","74993","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Macêdo, M","515","1976","09","10","Brasil","Mato Grosso","Cáceres","Riacho dos Pitas, Margem direita, riacho dos Pitas. Gleba Rio Branco.","-56","-15.6","-56","-15.6",NA,NA,NA,"INPA0074993","INPA0074993 INPA0074993_e","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-08-31 09:07:27-03","INPA","INPA","159601","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Hatschbach, GG","49969","1985","10","19","Brasil","Espírito Santo","Domingos Martins","Carrego do Cavalo.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"INPA0159601","INPA0159601 INPA0159601_e","1988",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"516","2020-08-31 09:07:27-03","INPA","INPA","88082","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, MEG","Hatschbach, GG","23303","1970","01","07","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50","50",NA,"INPA0088082","INPA0088082 INPA0088082_e","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
