"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"353","2020-11-04 10:59:15-03","ESALQ","ESA","27612","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J.C.",NA,NA,NA,"Leitão Filho, H.F. et al.","34763.0","1996","02","01","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA027612","ESA027612",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-11-04 10:59:15-03","ESALQ","ESA","37780","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J.C.",NA,NA,NA,"Assis, M.A.","27.0","1993","01","05","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA037780","ESA037780",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-11-04 10:59:15-03","ESALQ","ESA","37777","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J.C.",NA,NA,NA,"Assis, M.A. ; Ruffino, P.H.","157.0","1993","09","30","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA037777","ESA037777",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-11-04 10:54:32-03","ESALQ","ESA","141989","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Santos, P.M.L.A.","2016","04","29","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2375.0","2015","11","30","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Árvore ca. 3m de altura.","ESA141989",NA,"Estrada sentido a Pedra da Macela #?# Parque Nacional Serra da Bocaina #?# Beira da estrada",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-11-04 10:54:32-03","ESALQ","ESA","141991","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Santos, P.M.L.A.","2016","04","29","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2377.0","2015","11","30","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Árvore ca. 5m de alt. Botões imaturos verdes, frutos imaturos verdes.","ESA141991",NA,"Estrada sentido a Pedra da Macela #?# Parque Nacional Serra da Bocaina #?# Beira da estrada",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-11-04 10:59:15-03","ESALQ","ESA","109555","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Lopes, J.C.","2012",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30005.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109555","ESA109555","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-11-04 10:59:15-03","ESALQ","ESA","109527","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Lopes, J.C.","2012",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30004.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109527","ESA109527","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-11-04 10:59:15-03","ESALQ","ESA","75099","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J.C.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","195.0","2001","04","17","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore, ca. 10m alt. Frutos maduros castanho-escuros. Beira de rio.","ESA075099","ESA075099","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",NA,NA,NA,NA,"Magnoliophyta",NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-11-04 10:59:15-03","ESALQ","ESA","21474","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Lopes, J.C.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1630.0","1993","11","25","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 3 m alt.; frutos imaturos verdes. Borda.","ESA021474","ESA021474","Puruba. 23*20'54,8, 44*55'38,9W. Restinga.",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-11-04 10:59:15-03","ESALQ","ESA","128999","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Colletta, G.D. et al.","2014",NA,NA,"Colletta, G.D.","1415.0","2014","04","15","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 10m, frutos passados","ESA128999",NA,"Reserva CBA",NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-11-04 10:59:15-03","ESALQ","ESA","123610","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","998.0","2013","04","29","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 4m","ESA123610",NA,"Reserva Particular da Votorantim (CBA). UHE da Barra.",NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-11-04 10:59:15-03","ESALQ","ESA","130047","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Siqueira, G.","2011",NA,NA,"Colletta, G.D.; Flores, T.B.; Duarte, M.M.; Ferrari, A.C.","1802.0","2011","04","14","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Regenerante estéril","ESA130047",NA,"Reserva Vale, área do projeto de restauração, projeto 160",NA,NA,NA,NA,"Magnoliophyta",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-11-04 10:59:15-03","ESALQ","ESA","128846","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Souza, V.C.","2013",NA,NA,"Colletta, G.D.","1212.0","2013","06","15","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Árvore, 8m, frutos passados","ESA128846",NA,"Trilha de Castelhanos, próximo a guarita",NA,NA,NA,NA,"Magnoliophyta",NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-11-04 10:59:15-03","ESALQ","ESA","104160","PreservedSpecimen","Plantae","Annonaceae","Annona","neolaurifolia","Annona neolaurifolia",NA,"Souza, V.C.","2012","12","21","Pinho-Ferreira, M.A.M.","659.0","2006","04","11","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"ESA104160",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-11-04 10:59:15-03","ESALQ","ESA","104159","PreservedSpecimen","Plantae","Annonaceae","Annona","neolaurifolia","Annona neolaurifolia",NA,"Souza, V.C.","2012","12","21","Pinho-Ferreira, M.A.M.","654.0","2006","04","11","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"ESA104159",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-11-04 10:59:28-03","ESALQ","ESA","28663","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","R.E.Fr.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","469.0","1995","10","01","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028663","ESA028663",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-11-04 10:59:28-03","ESALQ","ESA","75100","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","Duarte, A.R. & Souza, V.C.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","195.0","2001","04","17","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore, ca. 10m alt. Frutos maduros castanho-escuros. Beira de rio.","ESA075100","ESA075100","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",NA,NA,NA,NA,"Magnoliophyta",NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-11-04 10:59:28-03","ESALQ","ESA","50463","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","58.0","2005","03","25","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"400","400","Árvore.Frutos maduros amare los, 8 m alt.","ESA050463",NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande/Ressurgência. Capoeira de Floresta Ombrófila Densa Baixo Montana num vale de calcário.",NA,NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-11-04 10:59:28-03","ESALQ","ESA","26789","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea",NA,NA,NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","309.0","1994","01","17","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026789",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-11-04 10:59:28-03","ESALQ","ESA","95248","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","Rodrigues, R.R.",NA,NA,NA,"Braidotti, J.C. et al.","133.0","2005","03","30","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"ESA095248","ESA095248",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA
"373","2021-04-02 18:54:33-03","MN","R","235830","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi",NA,NA,NA,NA,"Barbosa, L.M.","80","2018","03","22","Brasil","Bahia","Mucuri","-39.5508003234863","-18.0863990783691","W","S","44","44",NA,"R010061642",NA,"Assentamento Paulo Freire",NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,NA
"374","2021-01-14 15:19:49-03","MN","R","60732","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E. Fr.","Maas, P.J.M. & Westra, L.Y.Th.","1990",NA,NA,"Glaziou, A.F.M.","138","1862","12","27","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Plantas do Brasil Central","R000060732","R000060732_001 R000060732_002",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"375","2021-01-14 15:19:49-03","MN","R","60727","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","Maas, P.J.M.","1990",NA,NA,"Glaziou, A.F.M.","11784","1885","11","29","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000060727","R000060727_001 R000060727_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-01-14 15:19:49-03","MN","R","60728","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","Marle, E.J.","1982",NA,NA,"Glaziou, A.F.M.","11785","1888","11","29","Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"Plantas do Brasil Central","R000060728","R000060728_001",NA,NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA
"377","2015-07-02 14:00:14-03","JBP","HPL","6816","S","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","J.C. Lopes","2009","10","10","J. A. Lombardi & R. Tsuji et al.","6233","2006","01","17","Brasil","SP","Caraguatatuba","-45.41","-23.62",NA,NA,NA,NA,NA,NA,NA,"Coletado na estrada de terra que parte da BR- 101 (Caraguatatuba-Ubatuba), em área de vegetação degradada na planície costeira. S 23° 29' 19,0; W 45° 10' 22,0 - 13 m.s.m.",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"378","2015-07-02 14:00:15-03","JBP","HPL","6796","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","J. A. Lombardi & R. Tsuji et al.","6229","2006","01","16","Brasil","SP","Salesópolis","-45.84","-23.53",NA,NA,NA,NA,NA,NA,NA,"Coletado na estrada da PETROBRAS, SP-090 (estrada entre Salesópolis-São Sebastião, em margens de estrada e área de mata secundária ou de mata perturbada). S 23° 44' 09,0; W 45° 34' 05,6 - 627 m.s.m.",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"379","2015-07-02 14:00:14-03","JBP","HPL","418","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","H. Lorenzi","1577","1994","06","20","Brasil","SP","Juquiá","-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,"Alto da serra na estrada para Tapiraí.",NA,NA,NA,NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA
"380","2015-07-02 14:00:15-03","JBP","HPL","420","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","H. Lorenzi","1334","1994","02","11","Brasil","SP","Mogi Guaçu","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,NA,"Arboreto da Campininha.",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"381","2015-07-02 14:00:15-03","JBP","HPL","8368","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","R. Tsuji","1405","2006","10","05","Brasil","SP","Jacareí","-45.96","-23.3",NA,NA,NA,NA,NA,NA,NA,"Coletado nas proximidades do município de Jacareí, na área da VCP, em área de mata atlântica.",NA,NA,NA,NA,NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA,NA
"382","2015-07-02 14:00:14-03","JBP","HPL","417","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","H. Lorenzi","2956","2001","11","27","Brasil","PR","Araraqueçaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tagaçaba, na mata atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2015-07-02 14:00:14-03","JBP","HPL","419","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","V.C. Souza","2011","03","07","H. Lorenzi","1291","1994","01","24","Brasil","SP","Mogi Mirim","-46.95","-22.43",NA,NA,NA,NA,NA,NA,NA,"Horto Florestal.",NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA
"384","2016-02-02 14:37:44-02","BGBM","B","B 10 0243125","S","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.",NA,NA,NA,NA,"F. Sellow","1190",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100243125 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100243125","B100243125",NA,"type","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-12-19 08:15:06-03","FPS","FPS","1972","MachineObservation","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H.Rainer.","Schwirkowski, P.","2016","01","16","Schwirkowski, P.","1469","2016","01","16","Brasil","Santa Catarina","São Bento do Sul","-49.312692","-26.324471","-49.312692","-26.324471",NA,NA,"<ll>dwc_commonname:</ll> Araticum, corticeira, cortiça","FPS01972,FURB49537,FUEL055466","FPS01972_v01 FPS01972_v02 FPS01972_v03 FPS01972_v04 FPS01972_v05 FPS01972_v06 FPS01972_v07 FPS01972_v08 FPS01972_v09 FURB49537","Rio Natal, Trilhos próx. à CEPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49537, FUEL 55466","voucher",NA,NA,NA
"386","2019-12-19 08:15:06-03","FPS","FPS","1033","MachineObservation","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H.Rainer.","Figueira, M.","2015","11","20","Schwirkowski, P.","1299","2015","11","11","Brasil","Santa Catarina","São Bento do Sul","-49.313386","-26.324853","-49.313386","-26.324853",NA,NA,"<ll>dwc_commonname:</ll> Araticum, corticeira, cortiça","FPS01033,FURB49367","FPS01033_v01 FPS01033_v02 FPS01033_v03 FPS01033_v04 FURB49367","Rio Natal. Linha férrea, após o CEPA Rugendas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49367","voucher",NA,NA,NA
"387","2019-08-27 13:30:47-03","IAP","PACA-AGP","113637","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","A.A. de Oliveira","2010","03","04","M. Verdi","3010","2009","09","05","Brasil","SC","Siderópolis","-49.59","-28.62","49°35'24,00W","28°37'12,00S","479","479","FURB 19501 Habitat: Interior do fragmento Ecossistema: floresta ombrófila densa","PACA113637",NA,"Barragem do Rio São Bento",NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"388","2019-08-27 13:30:47-03","IAP","PACA-AGP","113642","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","A.L. de Gaspar","2010","04","29","M. Verdi","4395","2010","04","12","Brasil","SC","São Bonifácio","-48.960833","-28.080556","48°57'39,00W","28°04'50,00S","332","332","FURB 24052 Habitat: Interior do fragmento Ecossistema: floresta ombrófila densa","PACA113642",NA,"Rio Sete",NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"389","2019-08-27 13:30:47-03","IAP","PACA-AGP","113643","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","A.A. de Oliveira","2010","05","05","M. Verdi","4265","2010","04","07","Brasil","SC","Armazém","-48.959444","-28.2625","48°57'34,00W","28°15'45,00S","412","412","FURB 24402 Ecossistema: floresta ombrófila densa","PACA113643",NA,"São José dos Macacos/Mineração",NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"390","2019-08-27 13:30:47-03","IAP","PACA-AGP","113644","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","A.Stival-Santos","2010","02","20","A. Stival-Santos","1778","2010","02","20","Brasil","SC","Águas Mornas","-48.87","-27.63","48°52'12,00W","27°37'48,00S","413","413","FURB 21537 Habitat: Mata ciliar no entorno do fragmento Ecossistema: floresta ombrófila densa","PACA113644",NA,"Canto do Schutch",NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"391","2019-08-27 13:30:47-03","IAP","PACA-AGP","103447","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","A. Lobão","2004","10",NA,"H.C. de Lima","4500","1992","11","26","Brasil","RJ","Silva Jardim","-42.25","-22.55","42°15'00W","22°33'00S",NA,NA,"Árvore 7 m alt., flores verde-ferrugíneas. Ocasional.&nf;RB 299969","PACA103447",NA,"Reserva Biológica Poço das Antas. Pau Guacho, próx. Fazenda da Kombi",NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"392","2019-08-27 13:30:47-03","IAP","PACA-AGP","93077","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","Larocca, J.","2007","10","10","Oberherr, A.D.","25","2007","10","07","Brasil","RS","Sapiranga","-50.9965","-29.611333","50°59.79'W","29°36.68'S","52","52","Herbário CEMEAM No 85 Habitat: borda de mata, solo arenoso Hábito: arbórea","PACA093077",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"393","2019-08-27 13:30:47-03","IAP","PACA-AGP","58410","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","R. E. Fries","1950",NA,NA,"R. M. Klein","214","1949","11","03","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","CRITICAMENTE EM PERIGO&nf;árvore, 15 m, conf. R. A. Záchia em 01.04.1992 Habitat: in silva","PACA058410",NA,"Mata do Hoffmann",NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"394","2019-08-27 13:30:47-03","IAP","PACA-AGP","58411","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","R. E. Fries","1950",NA,NA,"R. M. Klein","205","1950","04","14","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"CRITICAMENTE EM PERIGO&nf;flor da mesma árvore sob R. Klein nr. 214, árvore, 15&nf;conf. R. A. Záchia em 01.04.1992 Habitat: in silva Fenofase: fruto Hábito: arborescente","PACA058411",NA,"Mata do Hoffmann",NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"395","2019-08-27 13:30:47-03","IAP","PACA-AGP","65065","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","R. E. Fries","1958",NA,NA,"Reitz, R.","6268","1958","01","21","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","CRITICAMENTE EM PERIGO&nf;HBR 16240 fruto imaturo verde. 4 m alt.&nf;conf. R. A. Záchia em 01.04.1992 Habitat: caapoeira Hábito: arvoreta","PACA065065",NA,"Porto do Palmital - Garuva",NA,NA,NA,NA,"Magnoliophyta","Magnoliales","23627","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"396","2019-08-27 13:30:47-03","IAP","PACA-AGP","50819","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","R. E. Fries","1950",NA,NA,"Reitz, R.","3203","1949","11","15","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","CRITICAMENTE EM PERIGO&nf;Fruto comestível. Altura 6m. Confirmado por R. A. Záchia em 01.04.1992. Habitat: In silva secundária. Fenofase: Flor amarela, perfumada Hábito: árvore","PACA050819",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"397","2019-08-27 13:30:47-03","IAP","PACA-AGP","50820","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E. Fr.) R.E. Fr.","R. E. Fries","1950",NA,NA,"Reitz, R.","3407a","1949","11","15","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"40","40","CRITICAMENTE EM PERIGO&nf;árvore, altura 6 metros, conf. R. A. Záchia em 01.04.1992 Habitat: in silvula secundaria Fenofase: fruto maturo Hábito: arborescente","PACA050820",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
