familia,genero,epiteto_especifico,especie,cat_ameaca_br_old,cat_ameaca_cncflora_old,cat_ameaca_sp_old,especie_autor,cat_ameaca_sp,grupao,grupo,cat_ameaca_CR_lac,cat_ameaca_br,fonte
Gesneriaceae,Sinningia,cochlearis,Sinningia cochlearis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,conspicua,Sinningia conspicua,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,defoliata,Sinningia defoliata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,glazioviana,Sinningia glazioviana,CR,NA,CR,Sinningia glazioviana (Fritsch) Chautems,CR,NA,NA,NA,CR,Portaria 443/2014
Gesneriaceae,Sinningia,guttata,Sinningia guttata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,harleyi,Sinningia harleyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,hatschbachii,Sinningia hatschbachii,EN,NA,EN,Sinningia hatschbachii Chautems,EN,NA,NA,NA,EN,Portaria 443/2014
Gesneriaceae,Sinningia,hirsuta,Sinningia hirsuta,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,iarae,Sinningia iarae,EN,NA,EN,Sinningia iarae Chautems,EN,NA,NA,NA,EN,Portaria 443/2014
Gesneriaceae,Sinningia,insularis,Sinningia insularis,EN,NA,EN,Sinningia insularis (Handro) Chautems,EN,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,kautskyi,Sinningia kautskyi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,lindleyi,Sinningia lindleyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,lineata,Sinningia lineata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,magnifica,Sinningia magnifica,NA,LC,VU,Sinningia magnifica (Otto & A.Dietr.) Wiehler,VU,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,micans,Sinningia micans,EN,NA,EN,Sinningia micans (Fritsch) Chautems,EN,NA,NA,NA,EN,Portaria 443/2014
Gesneriaceae,Sinningia,piresiana,Sinningia piresiana,EN,NA,EN,Sinningia piresiana (Hoehne) Chautems,EN,NA,NA,NA,EN,Portaria 443/2014
Gesneriaceae,Sinningia,rupicola,Sinningia rupicola,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,striata,Sinningia striata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,tuberosa,Sinningia tuberosa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,valsuganensis,Sinningia valsuganensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,villosa,Sinningia villosa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,warmingii,Sinningia warmingii,NA,LC,VU,Sinningia warmingii (Hiern.) Chautems,VU,NA,NA,NA,NA,NA
Melastomataceae,Siphanthera,cordata,Siphanthera cordata,NA,"NA",VU,Siphanthera cordata Pohl ex DC.,VU,NA,NA,NA,NA,NA
Melastomataceae,Siphanthera,dawsonii,Siphanthera dawsonii,NA,"NA",VU,Siphanthera dawsonii Wurdack,VU,NA,NA,NA,NA,NA
Campanulaceae,Siphocampylus,lycioides,Siphocampylus lycioides,NA,NT,EN,Siphocampylus lycioides (Cham.) G.Don,EN,NA,NA,NA,NA,NA
Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,VU,NA,VU,Siphoneugena kuhlmannii Mattos,VU,NA,NA,NA,VU,Portaria 443/2014
Myrtaceae,Siphoneugena,reitzii,Siphoneugena reitzii,NA,LC,VU,Siphoneugena reitzii D.Legrand,VU,NA,NA,NA,NA,NA
Iridaceae,Sisyrinchium,rambonis,Sisyrinchium rambonis,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Elaeocarpaceae,Sloanea,dubia,Sloanea dubia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Elaeocarpaceae,Sloanea,erismoides,Sloanea erismoides,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,EN,NA,EN,Sloanea obtusifolia (Moric.) Schum.,EN,NA,NA,NA,EN,Portaria 443/2014
Elaeocarpaceae,Sloanea,petalata,Sloanea petalata,NA,"NA",EN,Sloanea petalata D.Sampaio e V.C.Souza,EN,NA,NA,NA,NA,NA
Asteraceae,Smallanthus,araucariophilus,Smallanthus araucariophilus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Smallanthus,riograndensis,Smallanthus riograndensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilacaceae,Smilax,japicanga,Smilax japicanga,NA,NT,VU,Smilax japicanga Griseb.,VU,NA,NA,NA,NA,NA
Smilacaceae,Smilax,lappacea,Smilax lappacea,EN,NA,EX,Smilax lappacea Willd.,EX,NA,NA,NA,EN,Portaria 443/2014
Smilacaceae,Smilax,lutescens,Smilax lutescens,EN,NA,EX,Smilax lutescens Vell.,EX,NA,NA,NA,EN,Portaria 443/2014
Smilacaceae,Smilax,muscosa,Smilax muscosa,VU,NA,EX,Smilax muscosa Toledo,EX,NA,NA,NA,VU,Portaria 443/2014
Smilacaceae,Smilax,spicata,Smilax spicata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilacaceae,Smilax,subsessiliflora,Smilax subsessiliflora,EN,NA,EX,Smilax subsessiliflora Duhamel,EX,NA,NA,NA,EN,Portaria 443/2014
Solanaceae,Solanum,arenarium,Solanum arenarium,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,bahianum,Solanum bahianum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,gertii,Solanum gertii,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,graveolens,Solanum graveolens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,hasslerianum,Solanum hasslerianum,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,jabrense,Solanum jabrense,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,ovum-fringillae,Solanum ovum-fringillae,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,paralum,Solanum paralum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,pinetorum,Solanum pinetorum,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,reitzii,Solanum reitzii,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,restingae,Solanum restingae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,santosii,Solanum santosii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,spissifolium,Solanum spissifolium,CR,NA,EX,Solanum spissifolium Sendtn,EX,Flora,Angiospermas,CR,NA,NA
Solanaceae,Solanum,violifolium,Solanum violifolium,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,viscosissimum,Solanum viscosissimum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Solanum,warmingii,Solanum warmingii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Sorghastrum,stipoides,Sorghastrum stipoides,NA,LC,EX,Sorghastrum stipoides (Kunth) Nash,EX,NA,NA,NA,NA,NA
Arnelliaceae,Southbya,organensis,Southbya organensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiaceae,Spananthe,paniculata,Spananthe paniculata,NA,LC,EX,Spananthe paniculata Jacq.,EX,NA,NA,NA,NA,NA
Bignoniaceae,Sparattosperma,catingae,Sparattosperma catingae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Specklinia,gomesferreirae,Specklinia gomesferreirae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sphaerorrhiza,burchellii,Sphaerorrhiza burchellii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphagnaceae,Sphagnum,amoenum,Sphagnum amoenum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,aceifolia,Spigelia aceifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,amplexicaulis,Spigelia amplexicaulis,EN,NA,EW,Spigelia amplexicaulis E.F.Guimar. & Fontella,EW,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,cipoensis,Spigelia cipoensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,flava,Spigelia flava,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,hatschbachii,Spigelia hatschbachii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,kleinii,Spigelia kleinii,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,kuhlmannii,Spigelia kuhlmannii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,lundiana,Spigelia lundiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Spigelia,reitzii,Spigelia reitzii,EN,NA,EN,Spigelia reitzii L.B.Sm.,EN,NA,NA,NA,EN,Portaria 443/2014
Loganiaceae,Spigelia,vestita,Spigelia vestita,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutaceae,Spiranthera,atlantica,Spiranthera atlantica,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Anacardiaceae,Spondias,expeditionaria,Spondias expeditionaria,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Sporobolus,adustus,Sporobolus adustus,NA,LC,CR,"Sporobolus adustus (Trin.) Roseng., B.R.Arrill. & Izag.",CR,NA,NA,NA,NA,NA
Poaceae,Sporobolus,apiculatus,Sporobolus apiculatus,EN,NA,EN,Sporobolus apiculatus Boechat & Longhi-Wagner,EN,NA,NA,NA,EN,Portaria 443/2014
Verbenaceae,Stachytarpheta,almasensis,Stachytarpheta almasensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verbenaceae,Stachytarpheta,procumbens,Stachytarpheta procumbens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verbenaceae,Stachytarpheta,radlkoferiana,Stachytarpheta radlkoferiana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Staelia,hatschbachii,Staelia hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Standleya,kuhlmanni,Standleya kuhlmanni,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Stanhopea,insignis,Stanhopea insignis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Stanhopea,lietzei,Stanhopea lietzei,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,brachiata,Staurogyne brachiata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,carvalhoi,Staurogyne carvalhoi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,elegans,Staurogyne elegans,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,itatiaiae,Staurogyne itatiaiae,EN,NA,EN,Staurogyne itatiaiae (Wawra) Leonard,EN,NA,NA,NA,EN,Portaria 443/2014
Acanthaceae,Staurogyne,vauthieriana,Staurogyne vauthieriana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,veronicifolia,Staurogyne veronicifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Staurogyne,warmingiana,Staurogyne warmingiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Steinchisma,spathellosum,Steinchisma spathellosum,NA,"NA",EX,Steinchisma spathellosum (Döll) Renvoize,EX,NA,NA,NA,NA,NA
Plantaginaceae,Stemodia,foliosa,Stemodia foliosa,NA,"NA",EX,Stemodia foliosa Benth.,EX,NA,NA,NA,NA,NA
Plantaginaceae,Stemodia,harleyi,Stemodia harleyi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,Stemodia,hyptoides,Stemodia hyptoides,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stenachaenium,macrocephalum,Stenachaenium macrocephalum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Stenandrium,diphyllum,Stenandrium diphyllum,NA,LC,EX,Stenandrium diphyllum Nees,EX,NA,NA,NA,NA,NA
Acanthaceae,Stenandrium,diphyllum,Stenandrium diphyllum,NA,LC,NA,Stenandrium diphyllum Nees,EX,NA,NA,NA,NA,NA
Acanthaceae,Stenandrium,hatschbachii,Stenandrium hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,NA,"NA",VU,Stenandrium mandioccanum Nees,VU,NA,NA,NA,NA,NA
Acanthaceae,Stenandrium,stenophyllum,Stenandrium stenophyllum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stenocephalum,monticola,Stenocephalum monticola,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Polypodiaceae,Stenogrammitis,limula,Stenogrammitis limula,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polypodiaceae,Stenogrammitis,pumila,Stenogrammitis pumila,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stenopadus,aracaensis,Stenopadus aracaensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stenopadus,talaumifolius,Stenopadus talaumifolius,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stenophalium,eriodes,Stenophalium eriodes,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Stenospermation,ulei,Stenospermation ulei,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Stenostephanus,lobeliiformis,Stenostephanus lobeliiformis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Dichapetalaceae,Stephanopodium,engleri,Stephanopodium engleri,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dichapetalaceae,Stephanopodium,magnifolium,Stephanopodium magnifolium,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malvaceae,Sterculia,albidiflora,Sterculia albidiflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Malvaceae,Sterculia,rigidifolia,Sterculia rigidifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Rhizophoraceae,Sterigmapetalum,plumbeum,Sterigmapetalum plumbeum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stevia,alternifolia,Stevia alternifolia,NA,NT,EX,Stevia alternifolia Hieron.,EX,NA,NA,NA,NA,NA
Asteraceae,Stevia,catharinensis,Stevia catharinensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stevia,hilarii,Stevia hilarii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stevia,leptophylla,Stevia leptophylla,EN,NA,EN,Stevia leptophylla Sch.Bip. ex Baker,EN,NA,NA,NA,EN,Portaria 443/2014
Asteraceae,Stevia,pohliana,Stevia pohliana,NA,NT,EX,Stevia pohliana Baker,EX,NA,NA,NA,NA,NA
Asteraceae,NA,NA,Stevia riedelii,NA,NA,NA,Stevia riedelii Schultz-Bip. ex Baker,EN,NA,NA,NA,NA,NA
Asteraceae,Stevia,riedelli,Stevia riedelli,EN,NA,EN,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stevia,selloi,Stevia selloi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Steyermarkina,dispalata,Steyermarkina dispalata,VU,NA,EX,Steyermarkina dispalata (Gardner) R.M.King & H.Rob.,EX,NA,NA,NA,VU,Portaria 443/2014
Asteraceae,Stifftia,fruticosa,Stifftia fruticosa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stifftia,parviflora,Stifftia parviflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,bradei,Stigmaphyllon bradei,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,carautae,Stigmaphyllon carautae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,crenatum,Stigmaphyllon crenatum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,glabrum,Stigmaphyllon glabrum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,harleyi,Stigmaphyllon harleyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,hatschbachii,Stigmaphyllon hatschbachii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,macedoanum,Stigmaphyllon macedoanum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,mattogrossense,Stigmaphyllon mattogrossense,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Stigmaphyllon,vitifolium,Stigmaphyllon vitifolium,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,apparicianus,Stigmatodon apparicianus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,belloi,Stigmatodon belloi,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,croceanus,Stigmatodon croceanus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,gastinianus,Stigmatodon gastinianus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,goniorachis,Stigmatodon goniorachis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Stigmatodon,plurifolius,Stigmatodon plurifolius,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Stigmatosema,hatschbachii,Stigmatosema hatschbachii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stilpnopappus,cearensis,Stilpnopappus cearensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stilpnopappus,semirianus,Stilpnopappus semirianus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stilpnopappus,suffruticosus,Stilpnopappus suffruticosus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stomatanthes,dentatus,Stomatanthes dentatus,NA,LC,VU,Stomatanthes dentatus (Gardner) H.Rob.,VU,NA,NA,NA,NA,NA
Asteraceae,Stomatanthes,dictyophyllus,Stomatanthes dictyophyllus,NA,LC,EX,Stomatanthes dictyophyllus (DC.) H.Rob.,EX,NA,NA,NA,NA,NA
Asteraceae,Stomatanthes,loefgrenii,Stomatanthes loefgrenii,CR,NA,EN,Stomatanthes loefgrenii (B.L. Rob.) H.Rob.,EN,NA,NA,NA,NA,NA
Acanthaceae,Streblacanthus,dubiosus,Streblacanthus dubiosus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Strophopappus,bicolor,Strophopappus bicolor,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Strophopappus,ferrugineus,Strophopappus ferrugineus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loranthaceae,Struthanthus,marginatus,Struthanthus marginatus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Loranthaceae,Struthanthus,taubatensis,Struthanthus taubatensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Strychnos,gardneri,Strychnos gardneri,NA,LC,EX,Strychnos gardneri A.DC.,EX,NA,NA,NA,NA,NA
Loganiaceae,Strychnos,nigricans,Strychnos nigricans,NA,LC,EX,Strychnos nigricans Prog.,EX,NA,NA,NA,NA,NA
Loganiaceae,Strychnos,rubiginosa,Strychnos rubiginosa,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Loganiaceae,Strychnos,trinervis,Strychnos trinervis,NA,LC,VU,Strychnos trinervis (Vell.) Mart.,VU,NA,NA,NA,NA,NA
Fabaceae,Stryphnodendron,adstringens,Stryphnodendron adstringens,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Stylosanthes,nunoi,Stylosanthes nunoi,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stylotrichium,corymbosum,Stylotrichium corymbosum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stylotrichium,edmundoi,Stylotrichium edmundoi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stylotrichium,glomeratum,Stylotrichium glomeratum,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Stylotrichium,sucrei,Stylotrichium sucrei,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Sucrea,maculata,Sucrea maculata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Sucrea,sampaiana,Sucrea sampaiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Svitramia,integerrima,Svitramia integerrima,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Svitramia,minor,Svitramia minor,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Svitramia,petiolata,Svitramia petiolata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Svitramia,wurdackiana,Svitramia wurdackiana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,acutifolia,Swartzia acutifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,capixabensis,Swartzia capixabensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,coriaceifolia,Swartzia coriaceifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,glazioviana,Swartzia glazioviana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,linharensis,Swartzia linharensis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,mangabalensis,Swartzia mangabalensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,oriximinaensis,Swartzia oriximinaensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Swartzia,rondoniensis,Swartzia rondoniensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Meliaceae,Swietenia,macrophylla,Swietenia macrophylla,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Syagrus,glaucescens,Syagrus glaucescens,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Syagrus,macrocarpa,Syagrus macrocarpa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Syagrus,mendanhensis,Syagrus mendanhensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Syagrus,picrophylla,Syagrus picrophylla,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Syagrus,ruschiana,Syagrus ruschiana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Symphyopappus,uncinatus,Symphyopappus uncinatus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,atlantica,Symplocos atlantica,NA,"NA",EN,Symplocos atlantica Aranha,EN,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,corymboclados,Symplocos corymboclados,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,EN,NA,EN,Symplocos itatiaiae Wawra,EN,NA,NA,NA,EN,Portaria 443/2014
Symplocaceae,Symplocos,neglecta,Symplocos neglecta,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,organensis,Symplocos organensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,rhamnifolia,Symplocos rhamnifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocaceae,Symplocos,rizzinii,Symplocos rizzinii,NA,"NA",EX,Symplocos rizzinii Occhioni,EX,NA,NA,NA,NA,NA
Eriocaulaceae,Syngonanthus,caulescens,Syngonanthus caulescens,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA
Eriocaulaceae,Syngonanthus,itambeensis,Syngonanthus itambeensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriocaulaceae,Syngonanthus,laricifolius,Syngonanthus laricifolius,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eriocaulaceae,Syngonanthus,niger,Syngonanthus niger,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Eriocaulaceae,Syngonanthus,widgrenianus,Syngonanthus widgrenianus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,EN,NA,EN,Tabebuia cassinoides (Lam.) DC.,EN,NA,NA,NA,EN,Portaria 443/2014
Apocynaceae,Tabernaemontana,cumata,Tabernaemontana cumata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Taccarum,peregrinum,Taccarum peregrinum,NA,LC,VU,Taccarum peregrinum (Schott) Engl.,VU,NA,NA,NA,NA,NA
Fabaceae,Tachigali,beaurepairei,Tachigali beaurepairei,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Tachigali,catingae,Tachigali catingae,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Tachigali,hypoleuca,Tachigali hypoleuca,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Tacinga,braunii,Tacinga braunii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Tacinga,funalis,Tacinga funalis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Tacinga,inamoena,Tacinga inamoena,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Tacinga,saxatilis,Tacinga saxatilis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Tacinga,werneri,Tacinga werneri,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Talisia,angustifolia,Talisia angustifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Talisia,douradensis,Talisia douradensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Talisia,subalbens,Talisia subalbens,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleomaceae,Tarenaya,diffusa,Tarenaya diffusa,NA,"NA",EX,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Temnadenia,violacea,Temnadenia violacea,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
