"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"352","2019-05-06 11:51:46-03","UFU","HUFU","10519","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3167","1995","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Próxmo ao córrego da Fazenda","-46.3657989501953","-20.2453002929688",NA,"Herbáceo em touceiras. Brácteas brancas. Cálice amarelado.; Campo limpo com afloramentos rochosos, 3 meses após a queimada.","HUFU00053281","HUFU00053281",NA,"57119","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"353","2019-05-06 11:51:46-03","UFU","HUFU","11332","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","749","1993","12","19",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Erva com flores creme esverdeadas.; Campo sujo.","HUFU00000486",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-05-06 11:51:46-03","UFU","HUFU","20348","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Lemos, M.T.O.","s.n.","1999","01","15",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975",NA,"Flores brancas.; Vereda.","HUFU00000498",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-05-06 11:51:46-03","UFU","HUFU","16700","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Araújo, G.M.; Barbosa, A.A.A.","1523","1997","09","19",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva com flores esverdeadas e anteras amarelas.; Vereda recém queimada.","HUFU00000488",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-05-06 11:51:46-03","UFU","HUFU","16948","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.; Amaral, A.F.","967","1998","08","11",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva. Flor com pétala esverdeada.; Borda de vereda / cerrado queimado.","HUFU00000494",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-05-06 11:51:46-03","UFU","HUFU","37887","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","s.n.","2004","09","14",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva. Flores creme, anteras alaranjadas.","HUFU00000490",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-04 12:47:24-03","UFU","HUFU","6214","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Arantes, A.A.A.","217","1994","09","29",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 0,10 m. Brácteas brancas e anteras amarelas.; Cerrado.","HUFU00000497",NA,NA,"58223","auto",NA,NA,NA,NA,"1994","10",NA,"13",NA,NA,NA,NA
"359","2019-05-06 11:51:46-03","UFU","HUFU","34797","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchiretto, M.S.","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3534","2003","10","21",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,"Herbácea, ca. 0,15 m. Brácteas alvas, cálice creme, anteras amarelas.; Cerrado rupestre.","HUFU00053283","HUFU00053283",NA,"41380","auto",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"360","2019-05-06 11:51:46-03","UFU","HUFU","7614","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Martins, F.R.","225","1980","10","02",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,"Erva, ca. 0,15 m. Perigônio e brácteas brancos.","HUFU00000495",NA,NA,"23696","auto",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"361","2019-05-06 11:51:46-03","UFU","HUFU","6060","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Nakajima, J.N.; Romero, R. & Simão, D.","400","1994","08","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,15m. Brácteas creme, cálice creme, estames amarelos.; Campo limpo, 1 mês após queimado.","HUFU00053284","HUFU00053284",NA,"57119","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"362","2019-05-06 11:51:46-03","UFU","HUFU","6102","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Nakajima, J.N.; Romero, R. & Simão, D.","435","1994","08","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,10m. Brácteas e cálice creme, anteras amarelas.; Campo limpo, 1 mês após queimada.","HUFU00053280","HUFU00053280",NA,"57119","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"363","2019-05-06 11:51:46-03","UFU","HUFU","16074","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4549","1997","08","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,"Herbáceo ca. 0,15m. Brácteas brancas. Cálice creme.; Campo limpo, solo pedregoso 1 mês após queimada.","HUFU00053279","HUFU00053279",NA,"57119","auto",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"364","2019-05-06 11:51:46-03","UFU","HUFU","11155","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","748","1992","09","14",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Erva com flor creme.; Campo sujo.","HUFU00000496",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-05-06 11:51:46-03","UFU","HUFU","11334","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","886","1994","09","04",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Erva com frutos.; Campo sujo pós queimada.","HUFU00000489",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-05-06 11:51:46-03","UFU","HUFU","3358","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Nakajima, J.N.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","282","1992","09","24",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,4 m. Flores brancas a creme, com sedosidade.; Cerrado.","HUFU00000491",NA,NA,"58223","auto",NA,NA,NA,NA,"2005","02",NA,NA,NA,NA,NA,NA
"367","2019-05-06 11:51:46-03","UFU","HUFU","11846","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Leenza, E.O.; Barbosa, A.A.A.","46","1995","08","25",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva.; Cerrado s.s.","HUFU00000487",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-08-04 12:47:24-03","UFU","HUFU","6839","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Arantes, A.A.A.; et al.","246","1994","10","26",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 0,30 m. Brácteas verde-claro, corola branca.; Cerrado.","HUFU00000499",NA,NA,"58223","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"369","2019-05-06 11:51:46-03","UFU","HUFU","31665","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","s.n.","2002","11","01",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda da vereda.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor creme.; Vereda.","HUFU00000501",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-05-06 11:51:46-03","UFU","HUFU","31666","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.","s.n.","2002","10","18",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda da vereda.","-48.2771987915039","-18.9186000823975",NA,"Erva.; Vereda.","HUFU00000502",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-05-06 11:51:46-03","UFU","HUFU","21336","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Barbosa, A.A.A.; Mendes, S.","2337","1999","10","08",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1, borda direita.","-48.2771987915039","-18.9186000823975",NA,"Erva com frutos.; Vereda.","HUFU00000500",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-08-08 09:59:14-03","UFU","HUFU","78044","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Tirler, C.; Barros, A.V.M.","18","2017","10","19",NA,"Brasil","Minas Gerais","Uberlândia","Reserva Natural do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"TJ1; Cerrado sensu stricto.","HUFU00075531",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2018-02-26 18:31:28-03","UFMT","UFMT","2637","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Prance, G.T.; Lleras, E.; Coelho, D.F.","s.n.","1973","10","22",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","East of town of Chapada dos Guimarães. Alt. 720m.","-55.749698638916","-15.460599899292",NA,"Herb with woody rootstock;flowers white.; Cerrado.",NA,NA,NA,"107042","auto",NA,NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA
"374","2021-03-04 15:42:45-03","IF","SPSF","35316","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,"J.B.Baitello","J.B.Baitello","1744","2005","09","23","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,"COLETA: XLS: SPSFNovo; Herbácea cespitosa, flores brancas, aveludadas; GEOGRAFIA: meia encosta, campo cerrado&nf;;",NA,NA,NA,"12135","auto",NA,NA,NA,NA,"2007","09","Magnoliopsida","05",NA,NA,NA,NA
"375","2021-03-04 15:42:45-03","IF","SPSF","30599","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","J.B.Baitello","J.B.Baitello","1260","2002","11","07","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo apos queimada&nf;;",NA,NA,NA,"12135","auto",NA,NA,NA,NA,"2017","09","Magnoliopsida","15",NA,NA,NA,NA
"376","2021-03-04 15:42:45-03","IF","SPSF","28370","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata",NA,NA,"J.B.Baitello","1008","2002","08","31","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado/campo limpo&nf;;",NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"377","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Gardner, G","1824",NA,NA,NA,NA,"?",NA,NA,"in prov. Ceara",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in campis editis desertis ad Serro Frio versus montem S. Antonio alibique in prov. Minarum",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Regnell, AF","I249",NA,NA,NA,NA,"?",NA,NA,"ad Caldas",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Pohl, JBE","1878",NA,NA,NA,NA,"?",NA,NA,"ad Fanado Chapada",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,NA,"in campis, praesertium nuper ustis, pr. Lagoa Santa",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Claussen, P","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in campis editis desertis ad Serro Frio versus montem S. Antonio alibique in prov. Minarum",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Blanchet, JS","3335",NA,NA,NA,NA,"?",NA,NA,"in prov. Bahiensi",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in campis editis desertis ad Serro Frio versus montem S. Antonio alibique in prov. Minarum",NA,NA,NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","jubata","Gomphrena jubata","(Mart.) Moq.",NA,"Burchell, WJ","5292","1827","08","22","Southern America","Brazil","São Paulo","Tambaú","Cocaes to Tambau","-47.458339","-22.184839",NA,NA,NA,"P05P1N0058",NA,NA,NA,NA,NA,"-47.458339","-22.184839",NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:31:36-03","UFRGS","ICN","186657","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Longhi-Wagner, HM; Alves, RJV","7038","1999","10","10","América do Sul","Brasil","MG","Itutinga","Serra de Carrancas","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 09:58:06-03","IBt","SP","234482","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Wanderley, MGL; Kral, R","1522","1988","11","05",NA,"Brasil","Bahia",NA,"Ca 5-6 km em direção ao Pico das Almas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900","1000",NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"389","2019-11-21 09:58:06-03","IBt","SP","295876","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Aragaki, S; Batalha, M","Aragaki, S; Batalha, M","135","1994","09","08",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","09",NA,NA,NA,NA,NA,NA
"390","2019-11-21 09:58:06-03","IBt","SP","295877","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Batalha, M; Ferraz, D","192","1994","08","15",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","2002",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 09:58:06-03","IBt","SP","41717","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Gehrt, A","Heringer, EP","249","1939","09","09",NA,"Brasil","Minas Gerais",NA,"Chapada das Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 09:58:06-03","IBt","SP","7133","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Brade, AC","s.n.","1921","09",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"393","2019-11-21 09:58:06-03","IBt","SP","129515","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Eiten, G; Eiten, LT","9339","1968","10","15",NA,"Brasil","Goiás","Jataí","10 km north of Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"75073","auto","900","900",NA,NA,"1981","08",NA,"05",NA,NA,NA,NA
"394","2019-11-21 09:58:06-03","IBt","SP","36321","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Archer, W; Gehrt, A","s.n.","1936","09","10",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Estanca","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"395","2019-11-21 09:58:06-03","IBt","SP","65048","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mears, JA","Campos, SM","236","1960","08","18",NA,"Brasil","São Paulo","Itapetininga","Arredores da cidade de Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,"1980","10",NA,NA,NA,NA,NA,NA
"396","2019-11-21 09:58:06-03","IBt","SP","329760","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Assis, MA; Rampin, VT; Farinaccio, MA; Rodrigues, MIA","1044","1997","10","10",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-21 09:58:06-03","IBt","SP","43214","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Toledo, JF; Gehrt, A","s.n.","1940","09","25",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"398","2019-11-21 09:58:06-03","IBt","SP","150798","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Jung, SL; Forero, E; Melo, MMRF; Gonçalves, AL","60","1977","10","03",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,"1981","08",NA,"05",NA,NA,NA,NA
"399","2019-11-21 09:58:06-03","IBt","SP","165418","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Sakane, M","615","1977","09","16",NA,"Brasil","São Paulo","Mogi Guaçu","Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"400","2019-11-21 09:58:06-03","IBt","SP","202653","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Kirizawa, M","Kirizawa, M; Sousa, AVG; Lopes, EA","1487","1985","07","05",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,"1985","08",NA,"10",NA,NA,NA,NA
"401","2019-11-21 09:58:06-03","IBt","SP","151597","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Wanderley, MGL","4","1976","07","17",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas (reserva da USP)","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"402","2019-11-21 09:58:06-03","IBt","SP","65795","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mears, JA","Kuhlmann, M","2993","1954","08","20",NA,"Brasil","São Paulo","Pirassununga","Emas. Área do Departamento de Botânica da USP","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,"1982","01",NA,NA,NA,NA,NA,NA
"403","2019-11-21 09:58:06-03","IBt","SP","40620","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mears, JA","Rombouts, JE","s.n.","1938","09","17",NA,"Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,"1980","10",NA,NA,NA,NA,NA,NA
"404","2019-11-21 09:58:06-03","IBt","SP","58105","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mears, JA","Kuhlmann, M","1992","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,"1980","10",NA,NA,NA,NA,NA,NA
"405","2019-11-21 09:58:06-03","IBt","SP","65796","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Kuhlmann, M","1992","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"406","2019-11-21 09:58:06-03","IBt","SP","2113","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mears, JA","Hoehne, FC","s.n.","1917","08","02",NA,"Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"1980","10",NA,NA,NA,NA,NA,NA
"407","2019-11-21 09:58:06-03","IBt","SP","84733","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Handro, W","149","1965","09","20",NA,"Brasil","São Paulo","São Paulo","Butantan, Cidade Universitária, atrás do Departamento de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
