"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"421","2019-12-13 20:01:50-03","UFMT","UFMT","38052","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nasser, O.S.","2005","10","01",NA,"Brasil",NA,NA,"Arbusto, frutos imaturos verdes.; Cerrado.",NA,NA,"228","Mato Grosso",NA,NA,NA,"Meisn.",NA,NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-12-18 18:37:27-03","UFMT","UFMT","25129","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Gonçalves, E.; Nogueira, F.; et al","2001","11","07",NA,"Brasil",NA,NA,"Folhas alternas, frutos verdes imaturos.; Cerrado.",NA,NA,"7662","Mato Grosso","APM-Manso.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"423","2018-08-09 21:11:06-03","UFMT","UFMT","43009","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Da Silva, J.E.; Linhares, N.; Linhares, J.","2016","04","29",NA,"Brasil",NA,NA,"Arbusto com frutos; Cerrado; solo argilo arenoso",NA,NA,"s.n.","Mato Grosso","Fazenda Água Fria",NA,NA,"Meisn.",NA,NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"424","2020-03-10 19:41:24-03","UFMT","UFMT","23694","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Laneto; Sonoda, F.A.; Piter","2000","10","14",NA,"Brasil",NA,NA,"Subarbusto de ca. de 2m de altura, fruto amarelo-esverdeaedo, imaturo preto maturo.; Área de pastagem.",NA,NA,"1195","Mato Grosso","Faz. Morro do Chapéu, após represa do rio da Casca. Proximidades do Morro do Chapéu.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"425","2019-12-18 18:37:27-03","UFMT","UFMT","33505","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Torquato, H.; et al","2008","11","15",NA,"Brasil",NA,NA,"Material doado pela UNIC.; Arbusto de 1,6m de altura, frutos maduros vermelhos.; Cerrado; solo arenoso.",NA,NA,"s.n.","Mato Grosso","Km 23 da estrada do Manso.",NA,NA,"Meisn.",NA,NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-12-13 20:01:50-03","UFMT","UFMT","10980","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Godinho, R.","1995","07","29",NA,"Brasil",NA,NA,"Arbusto 1,5m, botões florais e frutos imaturos.; Mata ciliar.",NA,NA,"4286","Mato Grosso","Margem direita Córrego Paciência.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"427","2020-04-17 17:41:29-03","UFMT","UFMT","13155","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Darvin","1996","07","19",NA,"Brasil",NA,NA,"Subarbusto, inflorescência em panículas, folhas alternas.",NA,NA,"s.n.","Mato Grosso","PARNA (Base do IBAMA).",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"428","2019-12-13 20:01:50-03","UFMT","UFMT","23274","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Amorim Neto, L.; Aragona, M.","2000","07","25",NA,"Brasil",NA,NA,"Subarbusto, ca. de 1m de altura, folhas glabras face superior e pubescente na inferior, inflorescência axilar, avermelhada, flor esverdeada.",NA,NA,"1105","Mato Grosso","PARNA Chapada dos Guimarães, Morro de Sâo Jerônimo, cachoeiras.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"429","2019-12-13 20:01:50-03","UFMT","UFMT","4263","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Prance, G.T.; Lleras, E.; Coelho, D.F.","1973","10","11",NA,"Brasil",NA,NA,"Shrub, to 2m, buds cream, cupele red, immature fruit green.",NA,NA,"18818","Mato Grosso","Partially disturbed cerradão behind Colegio Buriti Football field.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292","720","720","Chapada dos Guimarães",NA,NA,"107042","auto","2008","01","11",NA,NA,NA,NA
"430","2019-12-13 20:01:50-03","UFMT","UFMT","4229","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Oliveira-Filho, A.T.","1984","08","28",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,8m altura, fruto avermelhado.; Cerrado.",NA,NA,"174","Mato Grosso","Salgadeira.",NA,NA,"Meisn.","Alves, F.M.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2006",NA,NA,NA,NA,NA,NA
"431","2019-12-13 20:01:50-03","UFMT","UFMT","19540","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Rodrigues, S.","1998","08",NA,NA,"Brasil",NA,NA,"Arbusto, fruto vermelho.; Cerrado; concrecionado.",NA,NA,"39","Mato Grosso",NA,NA,NA,"Meisn.","Alves, F.M.",NA,"-56.0966987609863","-15.5960998535156",NA,NA,"Cuiabá",NA,NA,"74875","auto","2006",NA,NA,NA,NA,NA,NA
"432","2019-12-13 20:01:50-03","UFMT","UFMT","11023","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Godinho, R.","1995","07","26",NA,"Brasil",NA,NA,"Árvore com 3 metros, folhas compostas com botões florais, frutos jovens.; Cerrado; solo arenoso.",NA,NA,"4282","Mato Grosso","Serrinha São Vicente.",NA,NA,"Meisn.","Alves, F.M.",NA,"-56.0966987609863","-15.5960998535156",NA,NA,"Cuiabá",NA,NA,"74875","auto","2006",NA,NA,NA,NA,NA,NA
"433","2021-02-12 18:59:21-03","UFMT","UFMT","4280","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moraes, E.C.C.; Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; Guarim, V.L.M.S.; et al","1983","04","23",NA,"Brasil",NA,NA,"Subarbusto, inflorescência amareladas, flores pequenas.",NA,NA,"292","Mato Grosso","Após o Posto Gil.",NA,NA,"Meisn.","Moraes, P.L.R.",NA,"-56.4460983276367","-14.4085998535156",NA,NA,"Diamantino",NA,NA,"134442","auto","2002","01","16",NA,NA,NA,NA
"434","2019-01-11 18:50:03-02","UFMT","UFMT","38949","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, R.R.; Soares, G.; Almeida, F.; Santos, L.V.","2007","09","24",NA,"Brasil",NA,NA,"Arbusto de 1m de altura, frutos imaturos verdes com cálice persistente vermelho.; Borda de Savana Arbórea Densa ( cerradão). Solo arenoso.",NA,NA,"1507","Mato Grosso","Fazenda Mafra.",NA,NA,"Meisn.","Domingos, D.Q.",NA,"-56.9688987731934","-14.3643999099731",NA,NA,"Nova Marilândia",NA,NA,"78997","auto","2018","09","26",NA,NA,NA,NA
"435","2019-12-13 20:01:50-03","UFMT","UFMT","4328","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Guarim Neto, G.; Dias Ferreira, L.A.; Amorim Neto, L.","1987","09","12",NA,"Brasil",NA,NA,"Subarbusto flexuoso, ráquis avermelhadas, frutos verdes.; Cerrado.",NA,NA,"1272","Mato Grosso","Próximo à Fazenda Garimpo. Estrada para Fátima de São Lourenço.",NA,NA,"Meisn.",NA,NA,"-54.6356010437012","-16.4708003997803",NA,NA,"Rondonópolis",NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA
"436","2019-12-13 20:01:50-03","UFMT","UFMT","41629","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Mamede, J.S.S.","2014","08","23",NA,"Brasil",NA,NA,"Inflorescência branca, flores miúda.; Cerrado.",NA,NA,"134","Mato Grosso","Comunidade São Miguel. Zona Rural. Próximo Sadia I e II. Saída de Várzea Grande.",NA,NA,"Meisn.",NA,NA,"-56.1324996948242","-15.6466999053955",NA,NA,"Várzea Grande",NA,NA,"37223","auto",NA,NA,NA,NA,NA,NA,NA
"437","2021-03-04 15:43:50-03","IF","SPSF","19934","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","M.Kuhlmann & J.Machado","1946","08","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"SP","bairro do Pico","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,"Ibiti",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"438","2021-03-04 15:43:50-03","IF","SPSF","26485","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","V.C.Souza & J.P.Souza & A.R.Duarte & P.H.Miyagi","1997","06","14","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 1,5m altura; flores cor creme; GEOGRAFIA: Savana Arborizada; solo arenoso.&nf;EX-ESA;",NA,NA,"18022","MT","Fazenda Arinos","Magnoliophyta","Laurales","Meisn.","L.C.S.Assis",NA,"-56.483333","-13.85",NA,NA,"São José dp Rio Claro",NA,NA,NA,NA,"2006","11","30","Magnoliopsida",NA,NA,NA
"439","2021-03-04 15:43:50-03","IF","SPSF","37881","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","R.C.Oliveira & G.P. da Silva & M.M.R.Cunha","1998","07","04","América do Sul","Brasil",NA,NA,"COLETA: Ambientre antropizado, borda de mata de galeria. &nf;Substrato arenoso&nf;Arbusto 1,5m., botão floral creme e frutos imaturos verdes.;",NA,NA,"1159","MA","Agrovila Nova Di Carli","Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-46.617222","-8.549167","500","500","Balsas",NA,NA,NA,NA,"2007","04","11","Magnoliopsida",NA,NA,NA
"440","2021-03-04 15:43:50-03","IF","SPSF","43458","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","G.A.Damasceno-Junior",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Campo Rupestre.&nf;Ex COR-4133&nf;Arbusto; GEOGRAFIA: Em morro;",NA,NA,"840","MS","morro do Urucum","Magnoliophyta","Laurales","Meisn.","P.L.R.de Moraes",NA,"-57.608889","-19.194444",NA,NA,"Corumbá",NA,NA,NA,NA,"2001","12","09","Magnoliopsida",NA,NA,NA
"441","2021-03-04 15:43:50-03","IF","SPSF","44307","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","R.C.Mendonça & J.M.Felfili & A.C.Sevilha & N.R.Oliveira & E.Cardoso","1998","08","21","América do Sul","Brasil",NA,NA,"COLETA: Transição entre mata seca de encosta e cerrado&nf;Subarbusto escandente, até 1,5m; caule liso, botões florais cor verde-clara.; GEOGRAFIA: Relevo levemente ondulado; solo arenoso;",NA,NA,"3668","GO","Reserva Particular do Patrimônio Natural Pousada das Araras","Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-51.977778","-18.447778","555","555","Serranópolis",NA,NA,NA,NA,"2008","07","26","Magnoliopsida",NA,NA,NA
"442","2021-03-04 15:43:50-03","IF","SPSF","44314","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","D.Alvarenga & M.L.Fonseca & M.A.da Silva & V.R.de Arruda","1998","08","18","América do Sul","Brasil",NA,NA,"COLETA: Mata ciliar, solo arenoso, relevo ondulado.&nf;Arvoreta heliófita ca.2,5m altura; tronco com casca lisa, flores creme de cálice verde.; GEOGRAFIA: A 30km da cidade, Córrego Pedreiras.&nf;Orla da mata.;",NA,NA,"1243","GO","Reserva Particular do Patrimônio Natural Pousada das Araras","Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-52.003611","-18.440278","495","495","Serranópolis",NA,NA,NA,NA,"2008","04","25","Magnoliopsida",NA,NA,NA
"443","2021-03-04 15:43:50-03","IF","SPSF","45552","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","V.C.Souza & J.P.Souza & A.R.Duarte","1997","06","12","América do Sul","Brasil",NA,NA,"COLETA: Savana arborizada com mata cilair adjacente.&nf;Arbusto 2m altura; botões verdes.; GEOGRAFIA: a 20 KM do Município.;",NA,NA,"17875","MT","estrada do Capixaba","Magnoliophyta","Laurales","Meisn.","L.C.S.Assis",NA,"-56.366667","-12.616667",NA,NA,"Tapurah",NA,NA,NA,NA,"2006","11","30","Magnoliopsida",NA,NA,NA
"444","2021-03-04 15:43:50-03","IF","SPSF","46490","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.Amaral Jr. & J.O.Mendonça & O.Dias","1998","10","14","América do Sul","Brasil",NA,NA,"COLETA: Arbusto com 1m de altura, pedúnculo da inflorescência avermelhado. Frutos verdes, flores amarelo-esverdeadas.; GEOGRAFIA: Estrada Brasilândia-Bataguassu. Cerrado.;",NA,NA,"176","MS","MS 395","Magnoliophyta","Laurales","Meisn.",NA,NA,"-52.357222","-21.616667",NA,NA,"Santa Rita do Pardo",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"445","2021-03-04 15:43:50-03","IF","SPSF","23635","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","M.A.Souza","1995","05","29","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do cerrado&nf;;",NA,NA,"39","BA","Estação Experimental Lemos Maia","Magnoliophyta","Laurales",NA,NA,NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Una",NA,NA,"36070","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"446","2021-03-04 15:43:50-03","IF","SPSF","22198","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","R.F.Vieira","1994","07","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ambiente perturbado&nf;;",NA,NA,"1885","GO","margem de pastagem","Magnoliophyta","Laurales",NA,"J.B.Baitello",NA,"-51.7144012451172","-17.8813991546631",NA,NA,"Jatai",NA,NA,"75073","auto","1998","02","06","Magnoliopsida",NA,NA,NA
"447","2021-03-04 15:43:50-03","IF","SPSF","37873","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","R.C.Oliveira & G.P. da Silva","1996","11","13","América do Sul","Brasil",NA,NA,"COLETA: Campo úmido&nf;Fruto verde, receptáculo vinho.; GEOGRAFIA: Área recém queimada.;",NA,NA,"483","MA",NA,"Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-46.0355987548828","-7.53249979019165",NA,NA,"Balsas",NA,NA,"222094","auto","2007","04","11","Magnoliopsida",NA,NA,NA
"448","2021-03-04 15:43:50-03","IF","SPSF","22016","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","E.Scramin","1987","04","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"MS",NA,"Magnoliophyta","Laurales",NA,NA,NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"449","2021-03-04 15:43:50-03","IF","SPSF","47782","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","J.Cordeiro & J.M.Silva","2009","05","07","América do Sul","Brasil",NA,NA,"COLETA: Arbusto, 2m, flor amarela.; GEOGRAFIA: Cerrado.;",NA,NA,"3065","MS","Estrada para Nova Independência","Magnoliophyta","Laurales","Meisn.","M.L.Brotto",NA,"-55.9474983215332","-22.1910991668701",NA,NA,"Antonio João",NA,NA,"38814","auto","2012","10","22","Magnoliopsida",NA,NA,NA
"450","2021-03-04 15:43:50-03","IF","SPSF","22015","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","M.Sugiyama & D.S.Pinto","1987","09","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"MS",NA,"Magnoliophyta","Laurales",NA,NA,NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"451","2021-03-04 15:43:50-03","IF","SPSF","47813","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","J.Cordeiro & J.M.Silva","2009","05","17","América do Sul","Brasil",NA,NA,"COLETA: Árvore 5 m; flor creme.; GEOGRAFIA: Cerrado.;",NA,NA,"3173","MS","Fazenda Campina","Magnoliophyta","Laurales","Meisn.","M.L.Brotto",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","2012","10","23","Magnoliopsida",NA,NA,NA
"452","2021-03-04 15:43:50-03","IF","SPSF","22014","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.C","1989","08","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2918","MS","chacara Cambara","Magnoliophyta","Laurales",NA,NA,NA,"-54.6464004516602","-20.4428005218506",NA,NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"453","2021-03-04 15:43:50-03","IF","SPSF","12736","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.Conceição","1986","09","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"1935","MS","chácara Santa Inês","Magnoliophyta","Laurales",NA,"J.B.Baitello",NA,"-54.6464004516602","-20.4428005218506",NA,NA,"Campo Grande",NA,NA,"161190","auto","1989","02","02","Magnoliopsida",NA,NA,NA
"454","2021-03-04 15:43:50-03","IF","SPSF","11983","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.Conceição","1987","04","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"2066","MS","Parque dos Poderes","Magnoliophyta","Laurales",NA,"J.B.Baitello",NA,"-54.6464004516602","-20.4428005218506",NA,NA,"Campo Grande",NA,NA,"161190","auto","1997","06","30","Magnoliopsida",NA,NA,NA
"455","2021-03-04 15:43:50-03","IF","SPSF","11982","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.Conceição","1987","05","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"1755","MS","Parque dos Poderes","Magnoliophyta","Laurales",NA,NA,NA,"-54.6464004516602","-20.4428005218506",NA,NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"456","2021-03-04 15:43:50-03","IF","SPSF","43456","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.Baracat","1993","07","03","América do Sul","Brasil",NA,NA,"COLETA: Mata; solo ferruginoso.&nf;Árvore;",NA,NA,"4","MS","morro do Urucum","Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto","2006","11","20","Magnoliopsida",NA,NA,NA
"457","2021-03-04 15:43:50-03","IF","SPSF","43453","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.Conceição","1984","10","04","América do Sul","Brasil",NA,NA,"COLETA: Solo campestre forroso.&nf;Sub arbusto 30cm altura; frutos imaturos.&nf;Ex Herbário COR 0231;",NA,NA,"1593","MS","morro do Urucum","Magnoliophyta","Laurales","Meisn.","F.M.Alves",NA,"-57.6533012390137","-19.0091991424561","960","960","Corumbá",NA,NA,"295160","auto","2004","05","15","Magnoliopsida",NA,NA,NA
"458","2021-03-04 15:43:50-03","IF","SPSF","22013","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.C","1982","09","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"MS","morro do Urucum","Magnoliophyta","Laurales",NA,NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"459","2021-03-04 15:43:50-03","IF","SPSF","43454","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A.Conceição","1982","09","05","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 30 a 50cm.;",NA,NA,NA,"MS","Morro do Urucum","Magnoliophyta","Laurales","Meisn.","J.B.Baitello",NA,"-57.6533012390137","-19.0091991424561","900","900","Corumbá",NA,NA,"295160","auto","2006","11","10","Magnoliopsida",NA,NA,NA
"460","2021-03-04 15:43:50-03","IF","SPSF","43459","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","I.M.Bortolotto & G.A.Damasceno-Junior & M.C.Moraes & E.Albuquerque",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Campo Rupestre&nf;Subarbusto 50cm altura; frutos.;",NA,NA,"328","MS","Morro do Urucum","Magnoliophyta","Laurales","Meisn.","P.L.R.de Moraes",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto","2001","12","09","Magnoliopsida",NA,NA,NA
"461","2021-03-04 15:43:50-03","IF","SPSF","45545","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","F.G.Arbocz",NA,NA,NA,"América do Sul","Brasil",NA,NA,"GEOGRAFIA: EX- ESA;",NA,NA,"4782","MT",NA,"Magnoliophyta","Laurales","Meisn.","L.C.S.Assis",NA,"-50.9958000183105","-14.3971996307373",NA,NA,"Cocalinho",NA,NA,"293587","auto","2006","11","30","Magnoliopsida",NA,NA,NA
"462","2021-03-04 15:43:50-03","IF","SPSF","10816","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.Celso","1986","08","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"SP","E.E.Instituto Florestal","Magnoliophyta","Laurales",NA,NA,NA,"-50.4099998474121","-22.6599998474121",NA,NA,"Assis",NA,NA,"23972","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"463","2021-03-04 15:43:50-03","IF","SPSF","19551","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","S.E.Martins","1994","11","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,"164","SP","P.E.Serra do Mar, vale do rio Mogi,","Magnoliophyta","Laurales",NA,NA,NA,"-46.4199981689453","-23.8899993896484",NA,NA,"Cubatão",NA,NA,"15123","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"464","2021-03-04 15:43:50-03","IF","SPSF","16647","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","S.E.Martins","1993","09","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"75","SP","P.E.Serra do Mar, vale do rio Moji","Magnoliophyta","Laurales",NA,NA,NA,"-46.4199981689453","-23.8899993896484",NA,NA,"Cubatão",NA,NA,"15123","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"465","2021-03-04 15:43:50-03","IF","SPSF","16648","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","S.E.Martins","1993","12","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"20","SP","P.E.Serra do Mar, vale do rio Moji","Magnoliophyta","Laurales",NA,NA,NA,"-46.4199981689453","-23.8899993896484",NA,NA,"Cubatão",NA,NA,"15123","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"466","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Riedel, L",NA,NA,NA,NA,"?",NA,NA,"m. Sept.; Pl. Oreas.; HABITAT: Pl. Oreas.",NA,NA,"486",NA,"In campis siccis ad Rio Pardo",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Aydendron","goyazense","Aydendron goyazense","Gardner, G",NA,NA,NA,"Southern America","Brazil",NA,NA,"Hamadryas; HABITAT: Hamadryas",NA,NA,"3424","Goiás","in prov. Goyaz",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:42:53-03","UFRGS","ICN","165545","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Barbosa, E; Silva, JM","2006","06","21","América do Sul","Brasil",NA,NA,"doaçao MBM; arbusto, 2m alt., flor creme esverdeada; cerrado","ICN00013616",NA,"1597","MS","Fazenda Maravilha","Dicotyledon",NA,"Meisn.","Van der Werff, H","ICN00013616 ICN00013616_1","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:42:53-03","UFRGS","ICN","082271","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Santos, MM","1986","09","03","América do Sul","Brasil",NA,NA,"Doação HRB 23913; Arbusto 2,5 m de altura, fruto verde parece pimenta; Savana Arbórea Aberta sem palmeiras","ICN00013617",NA,"211","MT","Próximo ao Rio Verde (Chapada dos Parecis)","Dicotyledon",NA,"Meisn.","Moraes, P","ICN00013617 ICN00013617_1","-58.3","-14.383333",NA,NA,"Tangará da Serra","-58.3","-14.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
