"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"960","2020-08-20 20:40:07-03","UFSC","FLOR","21831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.; Medeiros, J.D. & Brüggemann, F.M.","1991","09","05","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,"600","600","árvore, flor odor levemente adocicado; pétalas brancas, 13m altura. Ápice do ovário piloso. Aparentemente raro no local. Restos de frutos maduros e flores em botão","FLOR0021831",NA,"5539","Trilha na Serra do Tabuleiro, após propriedade do seu Romualdo, Vargem do Braço.",NA,NA,NA,NA,"Myrtales",NA,"22435","auto",NA,NA,NA,NA
"961","2021-03-04 15:45:00-03","IF","SPSF","33287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"J.M.Silva & E.Barbosa","2002","10","29","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: encosta de morro&nf;;",NA,NA,"3733","floresta atlantica","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"24916","auto","Magnoliopsida",NA,NA,NA
"962","2021-03-04 15:45:00-03","IF","SPSF","27483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldemberg","2014","02","12","F.A.R.D.P.Arzolla","2000","12","08","Brasil","SP","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Árvore de 5m de altura; frutos imaturos verdes.;",NA,NA,"207","P.E.Cantareira, Região de Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"15840","auto","Magnoliopsida",NA,NA,NA
"963","2021-03-04 15:45:00-03","IF","SPSF","03982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1933","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"964","2021-03-04 15:45:00-03","IF","SPSF","19003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg","1996","01","31","O.T. Aguiar","1995","05","08","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"570","P.E.Cantareira- Núcleo Engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"965","2021-03-04 15:45:00-03","IF","SPSF","00136","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1936","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,"Serra da Cantareira","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"966","2021-03-04 15:45:00-03","IF","SPSF","14509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"O.T. Aguiar","1991","09","12","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"421","Serra da Cantareira","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"967","2021-03-04 15:45:00-03","IF","SPSF","04484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1933","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13","serra da Cantareira, Cuca","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"968","2021-03-04 15:45:00-03","IF","SPSF","15373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"O.T. Aguiar & A.L.Vilela","1992","10","16","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"443","serra da Cantareira, engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"969","2021-03-04 15:45:00-03","IF","SPSF","39036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg",NA,NA,NA,"R.T. Polisel","2006","09","09","Brasil","SP","Juquitiba","-47.1","-23.966667",NA,NA,"700","700","COLETA: Árvore 5m; botões marrons.;",NA,NA,"355","Estrada dos Carmos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"970","2021-03-04 15:45:00-03","IF","SPSF","39097","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg",NA,NA,NA,"R.T. Polisel","2006","02","20","Brasil","SP","Juquitiba","-47.1","-23.966667",NA,NA,"700","700","COLETA: Arvoreta 4m; frutos imaturos verdes.;",NA,NA,"416","Estrada dos Carmos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"971","2021-03-04 15:45:00-03","IF","SPSF","39506","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg","2008","06","13","F. A. R. D. P. Arzolla & J.B.Baitello & F.E.S.P.Vilela","2008","02","20","Brasil","SP","São Paulo","-46.604722","-23.403611",NA,NA,NA,NA,"COLETA: Árvore 10m altura, frutos.;",NA,NA,"1265","P.E.Cantareira, Engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"972","2021-03-04 15:45:00-03","IF","SPSF","40016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","G.A.D.C. Franco","2008","05","06","R.Esteves & R.C.Sousa & L.G.L.Araújo","2008","03","28","Brasil","SP","São Paulo","-46.766111","-23.473889",NA,NA,"804","804","COLETA: Arbusto, 2m. Futos verdes.; GEOGRAFIA: Trilha das Garças;",NA,NA,"317","Parque Estadual do Jaraguá","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"973","2021-03-04 15:45:00-03","IF","SPSF","40066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","G.A.D.C. Franco","2008","07","10","M. Delbel & R.T. Polisel & R.L.R.Santos","2008","05","15","Brasil","SP","Mairiporã","-46.633611","-23.420556",NA,NA,NA,"1077","COLETA: árvore, 7m alt.; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",NA,NA,"05","P.E.Cantareira, regiao de Aguas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"974","2021-03-04 15:45:00-03","IF","SPSF","40919","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","J.A.Pastore","2008","04","30","R.Cielo-Filho & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & V.Gregorato","2008","03","18","Brasil","SP","Mairiporã","-46.633333","-23.420278",NA,NA,"1060","1060","COLETA: Floresta Ombrófila Densa Montana&nf;Árvore 7m, frutos verdes;",NA,NA,"793","Parque Estadual da Cantareira, Núcleo Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"975","2021-03-04 15:45:00-03","IF","SPSF","40930","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","F. A. R. D. P. Arzolla","2008","04","30","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho & V.Gregorato","2008","03","19","Brasil","SP","Mairiporã","-46.628056","-23.42",NA,NA,"1060","1060","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 8m, frutos imaturos;",NA,NA,"1319","Parque Estadual da Cantareira, Núcleo Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"976","2021-03-04 15:45:00-03","IF","SPSF","42381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","L.Rossi",NA,NA,NA,"R.T.Polisel & N.M.Ivanauskas & M.C.Assis","2008","05","31","Brasil","SP","Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Arvoreta de 4 m. Frutos pretos e imaturos verdes.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"797","Estação Ecológica de Bananal","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"977","2021-03-04 15:45:00-03","IF","SPSF","47255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M.K.Caddah","2014","02","12","F.J.Soares Jr.","2002","08","21","Brasil","SP","São José dos Campos","-45.954444","-22.910833",NA,NA,"1200","1200","COLETA: Planta com frutos.; GEOGRAFIA: Fazenda São Luiz, formação florestal perenifolia de encosta.;",NA,NA,"1055","Serra dos Poncianos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"978","2021-03-04 15:45:00-03","IF","SPSF","33275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"M.A.W.Lentini","1998","02","10","Brasil","SP","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"margens do rio Pardo","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"38172","auto","Magnoliopsida",NA,NA,NA
"979","2021-03-04 15:45:00-03","IF","SPSF","33287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"J.M.Silva & E.Barbosa","2002","10","29","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: encosta de morro&nf;;",NA,NA,"3733","floresta atlantica","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"24916","auto","Magnoliopsida",NA,NA,NA
"980","2021-03-04 15:45:00-03","IF","SPSF","27483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldemberg","2014","02","12","F.A.R.D.P.Arzolla","2000","12","08","Brasil","SP","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Árvore de 5m de altura; frutos imaturos verdes.;",NA,NA,"207","P.E.Cantareira, Região de Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"15840","auto","Magnoliopsida",NA,NA,NA
"981","2021-03-04 15:45:00-03","IF","SPSF","03982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1933","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"982","2021-03-04 15:45:00-03","IF","SPSF","19003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg","1996","01","31","O.T. Aguiar","1995","05","08","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"570","P.E.Cantareira- Núcleo Engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"983","2021-03-04 15:45:00-03","IF","SPSF","00136","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1936","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,"Serra da Cantareira","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"984","2021-03-04 15:45:00-03","IF","SPSF","14509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"O.T. Aguiar","1991","09","12","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"421","Serra da Cantareira","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"985","2021-03-04 15:45:00-03","IF","SPSF","04484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","(DC.) Triana",NA,NA,NA,NA,"M.Koscinski","1933","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13","serra da Cantareira, Cuca","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"986","2021-03-04 15:45:00-03","IF","SPSF","15373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"O.T. Aguiar & A.L.Vilela","1992","10","16","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"443","serra da Cantareira, engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA
"987","2021-03-04 15:45:00-03","IF","SPSF","39036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg",NA,NA,NA,"R.T. Polisel","2006","09","09","Brasil","SP","Juquitiba","-47.1","-23.966667",NA,NA,"700","700","COLETA: Árvore 5m; botões marrons.;",NA,NA,"355","Estrada dos Carmos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"988","2021-03-04 15:45:00-03","IF","SPSF","39097","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg",NA,NA,NA,"R.T. Polisel","2006","02","20","Brasil","SP","Juquitiba","-47.1","-23.966667",NA,NA,"700","700","COLETA: Arvoreta 4m; frutos imaturos verdes.;",NA,NA,"416","Estrada dos Carmos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"989","2021-03-04 15:45:00-03","IF","SPSF","39506","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R.Goldenberg","2008","06","13","F. A. R. D. P. Arzolla & J.B.Baitello & F.E.S.P.Vilela","2008","02","20","Brasil","SP","São Paulo","-46.604722","-23.403611",NA,NA,NA,NA,"COLETA: Árvore 10m altura, frutos.;",NA,NA,"1265","P.E.Cantareira, Engordador","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"990","2021-03-04 15:45:00-03","IF","SPSF","40016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","G.A.D.C. Franco","2008","05","06","R.Esteves & R.C.Sousa & L.G.L.Araújo","2008","03","28","Brasil","SP","São Paulo","-46.766111","-23.473889",NA,NA,"804","804","COLETA: Arbusto, 2m. Futos verdes.; GEOGRAFIA: Trilha das Garças;",NA,NA,"317","Parque Estadual do Jaraguá","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"991","2021-03-04 15:45:00-03","IF","SPSF","40066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","G.A.D.C. Franco","2008","07","10","M. Delbel & R.T. Polisel & R.L.R.Santos","2008","05","15","Brasil","SP","Mairiporã","-46.633611","-23.420556",NA,NA,NA,"1077","COLETA: árvore, 7m alt.; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",NA,NA,"05","P.E.Cantareira, regiao de Aguas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"992","2021-03-04 15:45:00-03","IF","SPSF","40919","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","J.A.Pastore","2008","04","30","R.Cielo-Filho & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & V.Gregorato","2008","03","18","Brasil","SP","Mairiporã","-46.633333","-23.420278",NA,NA,"1060","1060","COLETA: Floresta Ombrófila Densa Montana&nf;Árvore 7m, frutos verdes;",NA,NA,"793","Parque Estadual da Cantareira, Núcleo Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"993","2021-03-04 15:45:00-03","IF","SPSF","40930","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","F. A. R. D. P. Arzolla","2008","04","30","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho & V.Gregorato","2008","03","19","Brasil","SP","Mairiporã","-46.628056","-23.42",NA,NA,"1060","1060","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 8m, frutos imaturos;",NA,NA,"1319","Parque Estadual da Cantareira, Núcleo Águas Claras","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"994","2021-03-04 15:45:00-03","IF","SPSF","42381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","L.Rossi",NA,NA,NA,"R.T.Polisel & N.M.Ivanauskas & M.C.Assis","2008","05","31","Brasil","SP","Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Arvoreta de 4 m. Frutos pretos e imaturos verdes.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"797","Estação Ecológica de Bananal","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"995","2021-03-04 15:45:00-03","IF","SPSF","47255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M.K.Caddah","2014","02","12","F.J.Soares Jr.","2002","08","21","Brasil","SP","São José dos Campos","-45.954444","-22.910833",NA,NA,"1200","1200","COLETA: Planta com frutos.; GEOGRAFIA: Fazenda São Luiz, formação florestal perenifolia de encosta.;",NA,NA,"1055","Serra dos Poncianos","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"996","2021-03-04 15:45:00-03","IF","SPSF","33275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides",NA,NA,NA,NA,NA,"M.A.W.Lentini","1998","02","10","Brasil","SP","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"margens do rio Pardo","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"38172","auto","Magnoliopsida",NA,NA,NA
"997","2013-04-11 10:30:20-03","CAS","CAS-BOT","260747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Rose, Lewis; Lutz, Bertha","1948","8",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Handwritten note: Duplicate in the Nacional. Rio",NA,NA,"8","Serra dos Órgãos","South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"998","2013-04-11 10:22:28-03","CAS","CAS-BOT","260748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Santos, T. S.","1970","9",NA,"Brazil","Bahia","Itacare","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 10 m de alt,, porém fina, fl. branca, calice marron-claro.",NA,NA,"1076","Estrada à Ubaítaba","South America",NA,NA,"Magnoliophyta","Myrtales",NA,"41230","auto","Magnoliopsida",NA,NA,NA
"999","2013-04-11 10:30:20-03","CAS","CAS-BOT","260747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Rose, Lewis; Lutz, Bertha","1948","8",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Handwritten note: Duplicate in the Nacional. Rio",NA,NA,"8","Serra dos Órgãos","South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1000","2013-04-11 10:22:28-03","CAS","CAS-BOT","260748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Santos, T. S.","1970","9",NA,"Brazil","Bahia","Itacare","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore de 10 m de alt,, porém fina, fl. branca, calice marron-claro.",NA,NA,"1076","Estrada à Ubaítaba","South America",NA,NA,"Magnoliophyta","Myrtales",NA,"41230","auto","Magnoliopsida",NA,NA,NA
"1001","2021-02-08 12:43:33-03","UFRGS","ICN","133720","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Souza, ML",NA,NA,NA,"Klein, RM; Bresolin, A","1967","10","26","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","doação UFSC; Árvore, 10 m altura. Flor Branca.; Mata.",NA,NA,"7629","Saco Grande","América do Sul",NA,NA,"Dicotyledon",NA,NA,"27000","auto",NA,NA,NA,NA
