"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"134","2020-12-20 21:18:48-03","UFV","VIC","10978","PreservedSpecimen","Plantae","Palmaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, L.R.","1992","04","01","Silva, A.F.","1335","1985","10","24","Brasil","São Paulo","São José dos Campos","Mata do horto","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Estipa com 2,5m, frutos imaturos de cor verde com pedúnculos avermelhados.","VIC010978","VIC010978",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-24 17:08:41-03","UFES","SAMES","604","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Rossini,J.","2010","11","09","Giaretta,A.O.; Coelho,R.;Ribeiro,I.O.;Monteiro,M.M.;Lopes,L.C.M.","538","2009","07","05","Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Área entre cordoes com vegetaçao de mata inundavel.Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","-39.8588981628418","-18.716100692749","-398102778.0","-187422222.0",NA,NA,"Planta de 2,5m com frutos verdes e ráquis vinosa. Habitat: Área entre cordoes com vegetaçao de mata inundavel.Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","SAMES00604",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-24 17:08:41-03","UFES","SAMES","603","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Giaretta,A.","2010","11","09","Ribeiro,M.; Fanticelle,B.S.;Amaral,M.V.","99","2010","03","27","Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Mata alagada de Restinga Pleistocênica.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"Palmeira de dois metros de altura; folha com 1,70 m, pecíolo 80 cm; folíolo com 29 cm. Flores com estames brancos. Fruto roxo escuro.","SAMES00603",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 14:31:02-03","UFJF","CESJ","9343","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B.Fernandes","1990","05","11","U.C. Câmara","s.n.,","1970","09","28","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Na mata, até 2-3 m (mais ou menos). Frutos negros quando maduros.","CESJ009343","CESJ009343","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-07-02 18:51:26-03","UFJF","CESJ","34531","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","M.O.D. Pivari","2003","08",NA,"L.C.S. Assis; M.K. Ladeira","287","2001","10","08","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore. Muitos indivíduos estavam colonizando o interior de mata, ao lado de um córrego. Com aproximadamente 6m, estipe de relevo anelado, folhas levemente discolores, inflorescências apresentando flores de coloração amarelo claro e frutos negros, esta e","CESJ034531","CESJ034531","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-11-09 19:01:09-03","UFJF","CESJ","25364","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","L.R.Noblick","1992","04","02","S.M.S. Verardo; et al.","s.n.,","1991","09","12","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Lago dos Espelhos.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Na mata, local sombreado, frequente.","CESJ025364",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 14:31:02-03","UFJF","CESJ","20562","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B.Fernandes","1993","12","09","F.R.G. Salimena; M. Fernandes; S.L. Padilha","30","1985","04","26","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Palmeira dentro de fosso próximo ao aceiro. Frutos verdes.","CESJ020562","CESJ020562","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 14:31:02-03","UFJF","CESJ","34219","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","A.S.M. Valente","2003","12",NA,"R.M. Castro; F.R.G. Salimena; P.H. Nobre","342","2001","05","19","Brasil","Minas Gerais","Lima Duarte","Arraial de Conceição do Ibitipoca, Parque Estadual do Ibitipoca e Pedra do Gavião","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 3m alt., no interior da mata estacional. Frutos imaturos esverdeados.","CESJ034219","CESJ034219 CESJ034219_1 CESJ034219_2","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 14:31:02-03","UFJF","CESJ","39329","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","M.O.D. Pivari","2003","01",NA,"A.S.M. Valente; F.S. Araújo","224","2002","08","17","Brasil","Minas Gerais","Lima Duarte","arredores do Parque Estadual de Ibitipoca, Estrada próximo ao sítio do Léo.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"No interior de mata, ca.2m. Inflorescência vermelha, ca. 47 cm num total de 1,26 cm. Filíolo maior com 25 cm.","CESJ039329","CESJ039329","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-11-09 19:01:09-03","UFJF","CESJ","25457","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","L.R. Noblick","1992","04","02","F.R.G. Salimena; G.M. Gomes; M.C. Alves; R.C. Oliveira","s.n.","1991","06","29","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Na Gruta do pião. Na mata, ca. 3m alt., em local sombreado, frutos maduros.","CESJ025457",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 14:31:02-03","UFJF","CESJ","39122","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","M.O.D. Pivari","2003","03","13","F.M. Ferreira; F.R.G. Salimena; A.S.M. Valente; P.H. Nobre","324","2002","10","19","Brasil","Minas Gerais","Lima Duarte","RPPN do Hotel Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Erva rborescente ca. 3m no interior da mata. Inflorescência esverdeada, flores alvas. 1,9 m de folhas e 1m de limbo.","CESJ039122","CESJ039122 CESJ039122_1 CESJ039122_2 CESJ039122_3","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 14:31:02-03","UFJF","CESJ","53831","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","F.S. Souza","2009","07","15","J.H.C. Ribeiro; F.S. Souza; J.A. Oliveira","155","2009","07","15","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra. Área B da RPPN.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Erva arborescente, 1,5m, no interior de mata. Frutos maduros negros e imaturos verdes.","CESJ053831","CESJ053831 CESJ053831_1","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 14:31:02-03","UFJF","CESJ","50764","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","J.H.C. Ribeiro","2009","09","04","F.S. Souza; O.J. Bastos Neto","522","2008","06","26","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"terrestre em interior de mata, ca 1,5m. Frutos verdes.","CESJ050764","CESJ050764 CESJ050764_1","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 14:31:02-03","UFJF","CESJ","43960","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","M.C.Souza","2007","05","28","K. Antunes; N.L. Abreu; C.N. Matozinhos; A.S.M. Valente; F.S. Souza","174","2005","04","22","Brasil","Minas Gerais","Rio Preto","Serra Negra, Ninho da égua.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Erva arborescente, interior de mata. Folha com 1,6m compr., pecíolo 40cm compr. Inflorescência 1,1m compr. Ráque avermelhada. Frutos imaturos verdes.","CESJ043960","CESJ043960 CESJ043960_1 CESJ043960_2","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 14:31:02-03","UFJF","CESJ","44046","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","M.C.Souza","2007","05","28","A.S.M. Valente; C.N. Matozinhos; K. Antunes; N.L. Abreu; F.S. Souza","384","2005","04","21","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para a Cachoeira do Marciano.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Palmeira ca. 1,6 m alt., no interior da mata. Folha 1,43m compr., pecíolo 0,5m compr. Inflorescência 0,6m compr., avermelhada. Espata paleácea, fruto imaturo verde.","CESJ044046","CESJ044046 CESJ044046_1","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-06-30 18:31:58-03","UFJF","CESJ","66357","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","B. Moreira","2014","11","21","B. Moreira; L.C.D. Dias","3","2014","10","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores","-43.9075","-21.715278","-43.9075","-21.715278","1340","1340","Palmeira, ca. 4m, frutos maduros.","CESJ066357",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:31:02-03","UFJF","CESJ","69205","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","G.B. Oliveira","2017","02",NA,"G.B. Oliveira; A. Cabral","241","2016","07","24","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta das Bromélias, 15-20m da entrada da gruta","-43.899444","-21.709167","-43.899444","-21.709167","1450","1450","Raque avermelhada, frutos esverdeados passando para negros","CESJ069205",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:31:02-03","UFJF","CESJ","9559","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B.Fernandes","1990","05","10","L. Krieger","CESJ9559","1970","11","01","Brasil","Rio de Janeiro","Paty de Alferes","Reserva Florestal (estrada)",NA,NA,NA,NA,NA,NA,"Na mata, 2-3m de altura.","CESJ009559","CESJ009559 CESJ009559_1 CESJ009559_2 CESJ009559_3","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 14:31:02-03","UFJF","CESJ","X-223/R-9343","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B. Fernandes","1990","05","11","U.C. Câmara","s.n.","1970","09","28","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"Na mata ate 2 a 3m &nf;(mais ou menos).Frutos negros quando maduros","CESJX223R9",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 14:31:02-03","UFJF","CESJ","54931","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","F.S. Souza","2009","11","01","F.S. Souza; F.R.G. Salimena; A.P.G. de Faria","817","2009","11","01","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Erva arborescente ca. 2m no interior de mata. Frutos imaturos verdes e frutos maduros negros. Raque vermelha.","CESJ054931","CESJ054931 CESJ054931_1","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:31:02-03","UFJF","CESJ","9051 A","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B.Fernandes","1989","10","06","L. Krieger","CESJ9051","1970","08","14","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Na mata, caule de aproximadamente 2m, liso. Flores em botão, amareladas, frutos quase maduros.","CESJ09051A","CESJ09051A CESJ09051A_1","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 14:31:02-03","UFJF","CESJ","51807","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","R.M. Castro","2008","08",NA,"A.L.Santiago; I.A. Costa; B. Paixão-Souza","38","2008","07","19","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck, Seguindo a trilha do Cano, até a 3ª elevação","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Interior de mata, próximo a curso d'água. Erva ca. 6m. &nf;Folhas ca. 180cm, Inflorescência ca. 90cm.","CESJ051807","CESJ051807 CESJ051807_1 CESJ051807_2","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 14:31:02-03","UFJF","CESJ","36125","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","P.O. Garcia","2001",NA,NA,"B.K.S. Franco","18","2001","02","28","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Em borda de mata. Ocasional. Flores creme.","CESJ036125","CESJ036125 CESJ036125_1","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-06-30 18:31:58-03","UFJF","CESJ","29098","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","S.M.S. Verardo; N.W.V. Pereira","1996",NA,NA,"L.G.Rodela","T3QA-3","1996","03","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Mata ciliar do campo do Monjolinho- Gruta dos Viajantes, 1640m de altitude.","CESJ029098",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 14:31:02-03","UFJF","CESJ","49518","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","L. Menini Neto","2010","07","01","F.R.G. Salimena; P.H. Nobre","2500","2007","10","06","Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo, Mata da Cachoeira.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Planta, ca. 1,5m alt., flores alvas, na mata ciliar. Frequente.","CESJ049518","CESJ049518 CESJ049518_1","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 14:31:02-03","UFJF","CESJ","13360","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B.Fernandes","1990","05","11","L. Krieger","CESJ13360","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na mata de restinga, com 1,5m de altura. Pedúnculo vermelho escuro, flores creme, frutos novos globosos.","CESJ013360","CESJ013360","Angiosperma",NA,"América do Sul",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-20 09:59:08-03","UNICAMP","UEC","33352","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1993","02","01","Martins, FR","2114","1983","11","30","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Palmeira 2,5 m da submata. Flores vinosas.","UEC001232","UEC001232 UEC001232_01 UEC001232_02","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:19:01-03","UNICAMP","UEC","173260","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Sampaio, MB",NA,NA,NA,"Garcia, LC","517","2010","03","14","Brazil","São Paulo","Campinas","Distrito de Souzas, COndomínio Colinas do Atibaia, Mata Ribeirão Cachoeira, Mata Atlântica.","-47.550233","-23.3923","-47.550233","-23.3923","711","711","Palmeira de 2,5m, com frutos imaturos castanhos. Frutos com endosperma líquido.; Floresta Estacional Semidecídua.","UEC084337","UEC084337","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 09:59:08-03","UNICAMP","UEC","115695","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Ferreira Junior, M","2006","01","27","Hanazaki, N; Peroni, N; Mendonça, AP","235","2000","02","15","Brazil","São Paulo","Cananéia","Agrossolar, Floresta Ombrófila Densa das Terras Baixas.","-47.912222","-24.964444","-47.912222","-24.964444",NA,NA,"Palmeira. Uso: artesanato/construção. Nativa. Com fruto.","UEC001258","UEC001258 UEC001258_01","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-08-20 09:59:08-03","UNICAMP","UEC","122029","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Rodrigues, RR; Souza, VC",NA,NA,NA,"Meireles, LD; Rodrigues, RR; Gonçalves, APS; Meneghetti, GIP; Soares Júnior, FJ; F.J.","98","2001","04","11","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta ribeirinha altomontana com campo adjacente.","-46.733333","-23.983333","-46.733333","-23.983333","800","800","Palmeira, 2 m alt. Flores creme, frutos verdes. Interior de mata.","UEC001231","UEC001231","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-20 09:59:08-03","UNICAMP","UEC","134751","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Souza, VC",NA,NA,NA,"Viani, RAG; Souza, SCPM; Gusson, E; Cavallari Neto, M; Melo, ACG; Paula-Souza, J;","110","2003","04","16","Brazil","São Paulo","Eldorado","Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas, Floresta Ombrófila Densa Montana com intensa exploração seletiva.","-48.363889","-24.3075","-48.363889","-24.3075","790","790","Frutos imaturos verdes e maduros roxos.","UEC001256","UEC001256","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:19:01-03","UNICAMP","UEC","137743","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Meireles, LD","1417","2003","05",NA,"Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui","-48.236861","-25.46975","-48.236861","-25.46975",NA,NA,"Arvoreta ca 2m, inflorescencia avermelhada, frutos verdes","UEC001244","UEC001244","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-20 09:59:08-03","UNICAMP","UEC","146994","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Aguirre, GH; et al.","14","2005","04","21","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC001242","UEC001242","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:19:01-03","UNICAMP","UEC","149585","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Soares Júnior, FJ","2008","08",NA,"Soares Júnior, FJ","927","2002","08","20","Brazil","São Paulo","São José dos Campos","Serra dos Poncianos, Fazenda e Reserva Mandala.","-45.954444","-22.910833","-45.954444","-22.910833","1200","1200","Arvoreta, 1,6 m. Flores amarelas.; Formação florestal de encosta.","UEC069142","UEC069142","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:19:01-03","UNICAMP","UEC","188938","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Silva, BG","151","2014","03","17","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.97","-24.066111","-47.97","-24.066111","800","800","1,6 m de altura e 4,1 cm de DAP; Floresta Ombrófila Densa","UEC119380","UEC119380","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-08-20 09:59:08-03","UNICAMP","UEC","24069","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1993","02","01","Semir, J; et al.","987","1981","05","21","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Palmeira da sub-mata até 4 m, flores e frutos nº levant. 234.","UEC001238","UEC001238 UEC001238_01 UEC001238_02","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-01-29 12:45:33-03","UNICAMP","UEC","72772","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1020","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Floresta alta.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Arbusto ca. 2 m alt., botões avermelhados.","UEC001237","UEC001237","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-20 09:59:08-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Ferreira Junior, M","2006","01","27","Hanazaki, N; Peroni, N; Mendonça, AP","235","2000","02","15","Brazil","São Paulo","Cananéia","Agrossolar, Floresta Ombrófila Densa das Terras Baixas.","-47.912222","-24.964444","-47.912222","-24.964444",NA,NA,"Palmeira. Uso: artesanato/construção. Nativa. Com fruto.",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:19:01-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Meireles, LD","1417","2003","05",NA,"Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui","-48.236861","-25.46975","-48.236861","-25.46975",NA,NA,"Arvoreta ca 2m, inflorescencia avermelhada, frutos verdes","UEC001241",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:19:01-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Soares Júnior, FJ","2008","08",NA,"Soares Júnior, FJ","927","2002","08","20","Brazil","São Paulo","São José dos Campos","Serra dos Poncianos, Fazenda e Reserva Mandala.","-45.954444","-22.910833","-45.954444","-22.910833","1200","1200","Arvoreta, 1,6 m. Flores amarelas.; Formação florestal de encosta.","UEC069141","UEC069141","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
