"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"1106","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89465","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","3861 A","1987","02",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","15 km de Cambará do Sul, descendo para São Francisco de Paula.","-50.1446990966797","-29.0478000640869","30776",NA,"Lugar úmido.","HAS0089465",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1107","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","9053","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1167","1979","01",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869","30776",NA,"beira do córrego; flores lilas; altitude 950m","HAS0009053",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1108","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88984","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","4041","1987","02",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Na rovia para São Francisco de Paula","-50.1446990966797","-29.0478000640869","30776",NA,"Flores vermelhas.","HAS0088984",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1109","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","40324","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mazzitelli, S.A.","s.n.","1990","10",NA,NA,"Brasil","Rio Grande do Sul","Canoas","REFAP.","-51.1836013793945","-29.9178009033203","8037",NA,NA,"HAS0040324",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3892","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Cruz Alta","17 Km antes da sede.","-53.6063995361328","-28.638599395752","44498",NA,"Erva ereta, com cerca de 25 cm de altura, com flores vinhosas, pouco numerosa, dispersa. Campo de baixada.","HAS0019843",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20047","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4098","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Cruz Alta","Km 206 em direção a Júlio de Castilhos.","-53.6063995361328","-28.638599395752","44498",NA,"Erva ereta, com flores roxas, numerosa, dispersa. No campo, relevo no topo, na encosta.","HAS0020047",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88207","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","29673","1986","01",NA,NA,"Brasil","Rio Grande do Sul","Dom Pedrito","40 km de Santana do Livramento","-54.6730995178223","-30.9827995300293","68371",NA,"no campo","HAS0088207",NA,"auto","Facco, M. G.",NA,NA,NA,NA,"2015","04",NA,"30",NA,NA,NA,NA,NA,NA,NA
"1113","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88220","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","21084","1979","12",NA,NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","Estação Experimental","-52.521900177002","-30.5438995361328","62084",NA,"campo sujo e seco","HAS0088220",NA,"auto","Facco, M. G.",NA,NA,NA,NA,"2015","04",NA,"30",NA,NA,NA,NA,NA,NA,NA
"1114","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19547","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","386","1984","01",NA,NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","Estrada entre Encruzilhada do Sul e Vau dos Prestes.","-52.521900177002","-30.5438995361328","62084",NA,"Erva com cerca de 20 cm de altura, flores purpúreas, numerosa, dispersa, em campo pedregoso, na beira da estrada.","HAS0019547",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","18030","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Strehl, T.","691","1983","02",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda",NA,"-51.190299987793","-28.0536003112793","38649",NA,"Em campo mexido. Inflorescência isolada. Flor lilás.","HAS0018030",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1116","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","28481","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Cestaro, L.A.","41","1982","03",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracurí.","-51.190299987793","-28.0536003112793","38649",NA,"Interface mata de araucária-campo. Altitude 920 m.","HAS0028481",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89454","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4721 B","1986","11",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracurí. A 2 km da entrada.","-51.190299987793","-28.0536003112793","38649",NA,"Em campo sujo, em baixada úmida. Erva, flores vinhosas, pouco numerosa.","HAS0089454",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"10",NA,NA,NA,NA,NA,NA,NA
"1118","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19789","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3838","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Fontoura Xavier","BR-386 Km 273.","-52.3457984924316","-28.9827995300293","20220",NA,"Erva ereta com cerca de 50 cm de altura, com flores cor-de-maravilha, muito numerosa, dispersa. Em beira de estrada.","HAS0019789",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19955","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4004","1984","02",NA,NA,"Brasil","Rio Grande do Sul","Giruá","Estrada entre Giruá e Santo Ângelo.","-54.3497009277344","-28.028299331665","23862",NA,"Erva ereta com cerca de 25 cm de altura, flores lilás-maravilha, pouco numerosa, dispersa.","HAS0019955",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3899 - A","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Ijuí","Km 352 da BR 285.","-53.9146995544434","-28.3878002166748","36807",NA,"Erva ereta com cerca de 45 cm de altura; flores lilás; numerosa; dispersa.","HAS0019850",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","21335","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Martins, S.A.","531","1985","10",NA,NA,"Brasil","Rio Grande do Sul","Lagoa Vermelha","Estrada em direção a André da Rocha. RS-470, km 169.","-51.5257987976074","-28.2085990905762","42261",NA,"Erva com flor lilás, rara, agrupada. Em beira de estrada.","HAS0021335",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88986","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, N.","367","1986","04",NA,NA,"Brasil","Rio Grande do Sul","Lajeado","No km 304 da rodovia para Porto Alegre.","-51.9613990783691","-29.4668998718262","36738",NA,"Flores lilás rosadas.","HAS0088986",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1123","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","9705","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Miotto, S.","s.n.","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611","21601",NA,"em campo sujo; área E; flor lilás","HAS0009705",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"14",NA,NA,NA,NA,NA,NA,NA
"1124","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","8225","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","912","1977","09",NA,NA,"Brasil","Rio Grande do Sul","Montenegro","campo limpo","-51.4611015319824","-29.6886005401611","21601",NA,NA,"HAS0008225",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1125","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88985","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","20210","1978","11",NA,NA,"Brasil","Rio Grande do Sul","Montenegro","Estação Experimental Fitotécnica.","-51.4611015319824","-29.6886005401611","21601",NA,"No campo sujo.","HAS0088985",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1126","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88995","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","19218","1979","01",NA,NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","A 3 km de Pinheiro Machado, na rodovia Pinheiro Machado - Bagé.","-53.3810997009277","-31.5783004760742","70026",NA,"Em lugar rochoso com solo granítico.","HAS0088995",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1127","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","10065","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1650","1979","08",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas","-51.2299995422363","-30.0331001281738","29946",NA,"planta ereta; 30 cm de altura; pouco numerosa; agrupada; flor maravilha; campo mexido; topo; solo granítico","HAS0010065",NA,"auto","Martins, S.A.",NA,NA,NA,NA,"1984","10",NA,"26",NA,NA,NA,NA,NA,NA,NA
"1128","2020-08-26 10:49:30-03","MCN-FZBRS","HAS","11934","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","cf. glutinosa","Cuphea cf. glutinosa","Cham. & Schltdl.","Bueno, O.","2487","1980","05",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana.","-51.2299995422363","-30.0331001281738","29946",NA,"Erva com flor cor de maravilha, pouco numerosa, em campo sujo, e em baixada úmida, relevo no topo, solo granito.","HAS0011934",NA,"auto","Zanette, V.C.",NA,NA,NA,NA,"1980","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2020-12-01 09:01:44-03","MCN-FZBRS","HAS","11709","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","cf. glutinosa","Cuphea cf. glutinosa",NA,"Martins, S.A.","116","1980","04",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, lado sudoeste do morro","-51.2299995422363","-30.0331001281738","29946",NA,"Erva com flor lilás; muito rara em lavoura de milho e aipim/mandioca.","HAS0011709",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","9603","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Soares, Z.","78","1979","05",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738","29946",NA,"acesso pela estrada Juca Batista; erva; flor roxa lilás; altitude 200 m; rara; dispersa; entre vegetação no campo; em campo limpo; relevo na encosta; solo granítico","HAS0009603",NA,"auto","Zanette, V.C.",NA,NA,NA,NA,"1980","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","10213","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1684","1979","09",NA,NA,"Brasil","Rio Grande do Sul","Rio Pardo","Estância da Boa Vista","-52.378101348877","-29.9897003173828","46320",NA,"flor lilás","HAS0010213",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1132","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","10200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1671","1979","09",NA,NA,"Brasil","Rio Grande do Sul","Rio Pardo","Estância da Boa Vista","-52.378101348877","-29.9897003173828","46320",NA,"erva ereta; flor lilás; 40 cm; pouco numerosa; dispersa; campo sujo; encosta; primeira parada","HAS0010200",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1133","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22385","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4763","1986","12",NA,NA,"Brasil","Rio Grande do Sul","Rosário do Sul","Em direção da São Gabriel. BR-290, próximo ao Km 464.","-54.9141998291016","-30.25830078125","71660",NA,"Erva ereta com cerca de 40 cm de altura, flores vinhosas, numerosa. Em beira de estrada não mexida, relevo no topo e na encosta, em barranco.","HAS0022385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20051","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4102","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","15 km antes da sede.","-53.8069000244141","-29.6842002868652","37819",NA,"Erva ereta, com flores lilás, numerosa. Em campo seca.","HAS0020051",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","24784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","5666","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Faixa para São Pedro do Sul.","-53.8069000244141","-29.6842002868652","37819",NA,"Erva ereta com flor maravilha; muito numerosa e dispersa. Em beira de estrada.","HAS0024784",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88979","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","6060","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Na estrada para São Pedro do Sul (BR-453).","-53.8069000244141","-29.6842002868652","37819",NA,"Num campinho.","HAS0088979",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1137","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88980","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","6059","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Na estrada para São Pedro do Sul (BR-453).","-53.8069000244141","-29.6842002868652","37819",NA,"Num campinho.","HAS0088980",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1138","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22420","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4800","1986","12",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","BR-293, próximo ao km 516","-55.5327987670898","-30.8908004760742","79795",NA,"Erva ereta com cerca de 30 cm de altura, flores sulferinas, rara. Em beira de estrada não mexida.","HAS0022420",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22404","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4783","1986","12",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","BR-293, próximo ao km 516","-55.5327987670898","-30.8908004760742","79795",NA,"Flores lilás, viscosa, numerosa. Em beira de estrada não mexida, no vale.","HAS0022404",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22541","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","830","1986","12",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","BR-293, próximo ao km 516","-55.5327987670898","-30.8908004760742","79795",NA,"Erva, cerca de 20 cm de altura, flores roxas, viscosa, numerosa e dispersa. Em campo limpo, em beira de estrada, solo pedregoso.","HAS0022541",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","13873","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3281","1981","11",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Cerro Palomas","-55.5327987670898","-30.8908004760742","79795",NA,"Erva de +/- 30cm alt., flor lilás, pouco numerosa e dispersa em campo limpo.","HAS0013873",NA,"auto","Facco, M. G.",NA,NA,NA,NA,"2015","04",NA,"30",NA,NA,NA,NA,NA,NA,NA
"1142","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22557","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","846","1986","12",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Estrada secundária junto a BR-293.","-55.5327987670898","-30.8908004760742","79795",NA,"Erva, cerca de 25 cm de altura, flores lilás, pouco numerosa e dispersa. Em campo limpo, em beira de estrada, solo com afloramentos rochosos.","HAS0022557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88982","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","19443","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Morro da Vigia.","-55.5327987670898","-30.8908004760742","79795",NA,"No campo limpo.","HAS0088982",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1144","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","19421","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Morro da Vigia.","-55.5327987670898","-30.8908004760742","79795",NA,"No campo, flores rosadas.","HAS0089462",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1145","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","36644","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","2071","1998","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Arredores da UHE Passo do Inferno. Fazenda 3 Cachoeiras.","-50.5835990905762","-29.4480991363525","76715",NA,NA,"HAS0036644",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19897","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3946","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Santo Ângelo","Ruínas de São Miguel.","-54.2630996704102","-28.2992000579834","25915",NA,"Erva ereta com cerca de 40 cmde altura; flores lilás; pouco numerosa; dispersa.","HAS0019897",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89453","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","8146","1988","04",NA,NA,"Brasil","Rio Grande do Sul","São Borja","5 km ao norte de São Borja.","-56.0043983459473","-28.6606006622314","75549",NA,"Campo. Flor lilás.","HAS0089453",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1148","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89463","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","11477 A","1992","12",NA,NA,"Brasil","Rio Grande do Sul","São Borja","Próximo a São Donato.","-56.0043983459473","-28.6606006622314","75549",NA,"No campo.","HAS0089463",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1149","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88992","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","31143","1986","09",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","A 3 km de São Francisco de Assis, na rodovia para Santiago.","-55.1310997009277","-29.5503005981445","48310",NA,"No campo.","HAS0088992",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1150","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88981","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","31068","1986","09",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Cerca de 20 km de São Francisco de Assis, na rodovia para Manoel Viana para São Francisco de Assis.","-55.1310997009277","-29.5503005981445","48310",NA,"No campo.","HAS0088981",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1151","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","24793","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","5523","1988","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","RS-235, entrada para a Duratex Florestal.","-50.5835990905762","-29.4480991363525","76715",NA,"Erva ereta com flor maravilha, rara. Beira de mato.","HAS0024793",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
