"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"134","2020-12-21 16:29:30-03","MBM","MBM","348680","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Cordeiro, J.; et al.; et al.","2953","2008","Southern America","Brazil","Paraná","Gruta do Monge",NA,"Sobre afloramento rochoso","MBM348680","MBM348680","(Hedw.) Morton","06","10",NA,NA,NA,"Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:29:30-03","MBM","MBM","386056","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Michelon, C.","Michelon, C.; et al.; et al.","911","2010","Southern America","Brazil","Paraná","Parque Estadual do Guartelá",NA,"Rupícola.; Beira de córrego. Floresta de galeria.","MBM386056","MBM386056","(Hedw.) Morton","07","14","860","860",NA,"Tibagi","-50.4136009216309","-24.5093994140625","2011","07","26",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:29:30-03","MBM","MBM","168557","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Smith, A.R.","Hatschbach, G.; Poliquesi, C.B.; Poliquesi, C.B.","60992","1994","Southern America","Brazil","Santa Catarina","Salto do Suspiro",NA,NA,"MBM168557","MBM168557","(Hedw.) Morton","07","20",NA,NA,NA,"Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:29:30-03","MBM","MBM","339498","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.","Labiak, P.; et al.; et al.","4307","2008","Southern America","Brazil","São Paulo","Parque Nacional da serra da Bocaina, Cachoeira São Izidro.",NA,"Rupícula. Floresta Atlântica","MBM339498","MBM339498","(Hedw.) Morton","01","06","1450","1450",NA,"São José do Barreiro","-44.5699996948242","-22.6399993896484","2008","01",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:29:30-03","MBM","MBM","108393","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile venustum","Smith, A.R.","Cordeiro, J.; et al.; et al.","288","1986","Southern America","Brazil","Paraná","Morro Mãe Catira",NA,NA,"MBM108393","MBM108393","(Desv.) Morton","04","09",NA,NA,"venustum","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:29:30-03","MBM","MBM","188599","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Smith, A.R.","Ribas, O.S.; Santos, E.P. dos; Cruz, J.M.; Santos, E.P. dos; Cruz, J.M.","911","1995","Southern America","Brazil","Paraná","Serra Marumbi, picada ao Facãozinho",NA,NA,"MBM188599","MBM188599","(Hedw.) Morton","10","23",NA,NA,NA,"Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:29:30-03","MBM","MBM","35018","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Brade, A.C.","5207","1912","Southern America","Brazil","São Paulo","Jaraguá",NA,NA,"MBM035018","MBM035018","(Hedw.) Morton","05","12",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"141","2019-11-01 15:28:46-03","PUC-RIO","FCAB","0036","PreservedSpecimen","Plantae",NA,"Pteridophyta","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Morton; Maxon","E.P. Killip; Hernando Garcia","s.n.","1939",NA,"Colômbia","El Valle","Drooping from branches of trees in dense forest. &nf;Dept. El Valle: San Antonio, west of Cali, near summit of Cordillera Occidental.",NA,NA,"000036",NA,"(Hedw.) C.V. Morton","02","26","2200","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-04-28 17:58:06-03","MNHN","RECOLNAT_MNHN_P","P00622117","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"s.c.",NA,NA,NA,"Brésil",NA,"Habitat in Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622117' target='other'> <mi>dwc_moreinfo</mi></a>","P00622117","P00622117_01","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-03 16:51:55-03","MNHN","RECOLNAT_MNHN_P","P01309116","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Glaziou, A.",NA,"1872",NA,"Brésil",NA,"Tijuca, en allant du chemin du Pico do Papagaio, au chemin de Jacarepagua","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309116' target='other'> <mi>dwc_moreinfo</mi></a>","P01309116","P01309116_01","(Hedw.) C.V.Morton","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6410",NA,NA
"144","2015-09-03 16:51:35-03","MNHN","RECOLNAT_MNHN_P","P01309117","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Glaziou, A.",NA,"1872",NA,"Brésil",NA,"Tijuca, en allant du chemin du Pico do Papagaio, au chemin de Jacarepagua","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309117' target='other'> <mi>dwc_moreinfo</mi></a>","P01309117","P01309117_01","(Hedw.) C.V.Morton","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6410",NA,NA
"145","2016-11-29 10:37:52-02","MNHN","RECOLNAT_MNHN_P","P01309127","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Spannagel, L.C.",NA,"1907",NA,"Brasil",NA,"S. Joaquim, S. Catharina, S. Bras.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309127' target='other'> <mi>dwc_moreinfo</mi></a>","P01309127","P01309127_01 P01309127_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-03 16:50:31-03","MNHN","RECOLNAT_MNHN_P","P01309129","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Glaziou, A.",NA,"1872",NA,"Brésil",NA,"Tijuca, en allant du chemin du Pico do Papagaio, au chemin de Jacarepagua","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309129' target='other'> <mi>dwc_moreinfo</mi></a>","P01309129","P01309129_01 P01309129_02","(Hedw.) C.V.Morton","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6410",NA,NA
"147","2015-09-03 16:51:19-03","MNHN","RECOLNAT_MNHN_P","P01309130","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Brade, A.C.",NA,"1940",NA,"Brésil",NA,"Estado do Rio, Serra dos Orgaos, Pedra do Frade","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309130' target='other'> <mi>dwc_moreinfo</mi></a>","P01309130","P01309130_01 P01309130_02","(Hedw.) C.V.Morton","7","19","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16453",NA,NA
"148","2015-09-03 16:50:56-03","MNHN","RECOLNAT_MNHN_P","P01309131","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Brade, A.C.",NA,"1940",NA,"Brésil",NA,"Estado do Rio, Serra dos Orgaos, Pedra do Frade","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309131' target='other'> <mi>dwc_moreinfo</mi></a>","P01309131","P01309131_01 P01309131_02","(Hedw.) C.V.Morton","7","19","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16453",NA,NA
"149","2015-09-03 16:50:56-03","MNHN","RECOLNAT_MNHN_P","P01309132","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Jürgens, C.",NA,"1904",NA,"Brésil",NA,"Est. Rio Grande do Sul, Munic. S. Cruz, Serra do Joao Rodriguez, ad rupes humidas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309132' target='other'> <mi>dwc_moreinfo</mi></a>","P01309132","P01309132_01 P01309132_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-03 16:51:55-03","MNHN","RECOLNAT_MNHN_P","P01309133","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Jürgens, C.",NA,"1904",NA,"Brésil",NA,"Est. Rio Grande do Sul, Munic. S. Cruz, Serra do Joao Rodriguez, ad rupes humidas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309133' target='other'> <mi>dwc_moreinfo</mi></a>","P01309133","P01309133_01 P01309133_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-03 16:51:11-03","MNHN","RECOLNAT_MNHN_P","P01309134","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Jürgens, C.",NA,"1904",NA,"Brésil",NA,"Est. Rio Grande do Sul, Munic. S. Cruz, Serra do Joao Rodriguez, ad rupes humidas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309134' target='other'> <mi>dwc_moreinfo</mi></a>","P01309134","P01309134_01 P01309134_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-03 16:51:36-03","MNHN","RECOLNAT_MNHN_P","P01309135","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Jürgens, C.",NA,"1904",NA,"Brésil",NA,"Est. Rio Grande do Sul, Munic. S. Cruz, Serra do Joao Rodriguez, ad rupes humidas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309135' target='other'> <mi>dwc_moreinfo</mi></a>","P01309135","P01309135_01 P01309135_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-03 16:50:31-03","MNHN","RECOLNAT_MNHN_P","P01309136","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Schenck, J.H.R.",NA,"1887",NA,"Brésil",NA,"An feuchten Felsen im Waldesschatten. Theresopolis, Serra dos Orgaos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309136' target='other'> <mi>dwc_moreinfo</mi></a>","P01309136","P01309136_01 P01309136_02","(Hedw.) C.V.Morton","2","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2615",NA,NA
"154","2015-09-03 16:51:36-03","MNHN","RECOLNAT_MNHN_P","P01309137","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Schwacke, C.A.W.",NA,"1893",NA,"Brasil",NA,"Serra do Ouro Preto","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309137' target='other'> <mi>dwc_moreinfo</mi></a>","P01309137","P01309137_01 P01309137_02","(Hedw.) C.V.Morton","10","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9519",NA,NA
"155","2015-09-03 16:50:55-03","MNHN","RECOLNAT_MNHN_P","P01309141","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Schwacke",NA,NA,NA,"Brésil",NA,"Parana","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309141' target='other'> <mi>dwc_moreinfo</mi></a>","P01309141","P01309141_01 P01309141_02","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-03 16:50:26-03","MNHN","RECOLNAT_MNHN_P","P01309149","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Gardner, G.",NA,NA,NA,"Brésil",NA,"Serra dos Orgaos (Rio de Janeiro)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309149' target='other'> <mi>dwc_moreinfo</mi></a>","P01309149","P01309149_01","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214",NA,NA
"157","2017-01-06 09:42:06-02","MNHN","RECOLNAT_MNHN_P","P01309153","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Riedel, L.",NA,NA,NA,"Brasilia",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309153' target='other'> <mi>dwc_moreinfo</mi></a>","P01309153","P01309153_01","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2016-11-21 14:49:14-02","MNHN","RECOLNAT_MNHN_P","P01324947","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Gaudichaud, C.",NA,"1831",NA,"Brésil",NA,"Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324947' target='other'> <mi>dwc_moreinfo</mi></a>","P01324947","P01324947_01","(Hedw.) C.V.Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-09-29 14:53:26-03","UFPR","UPCB","57106","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Matos, F.B.","Matos, F.B. et al.","1152","2006",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)",NA,"Rupícola pendente no interior da mata. Floresta Ombrófila Densa.","UPCB0005369","UPCB0005369","(Hedwig) C.V.Morton","05","17","1400","1400",NA,"Guaratuba","-48.666667","-25.6","2006","01","01","-48.666667","-25.6",NA,NA,NA,NA,NA,NA,NA
"160","2020-09-29 14:53:26-03","UFPR","UPCB","54317","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Schwartsburd, P.B.","Schwartsburd, P.B.","777","2005",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, capão da Fortaleza",NA,"Rupícola das formações areníticas, formando grande e densa população. Floresta ombrófila mista com formações areníticas..","UPCB0005360","UPCB0005360","(Hedwig) C.V.Morton","05","15","100","100",NA,"Ponta Grossa","-50","-25.233333","2006","01","01","-50","-25.233333",NA,NA,NA,NA,NA,NA,NA
"161","2020-09-29 14:53:26-03","UFPR","UPCB","54318","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Schwartsburd, P.B.","Schwartsburd, P.B.","773","2005",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, capão da Fortaleza",NA,"Rupícola das formações areníticas. Floresta ombrófila mista com formações areníticas..","UPCB0005367","UPCB0005367","(Hedwig) C.V.Morton","05","15","100","100",NA,"Ponta Grossa","-50","-25.233333","2006","01","01","-50","-25.233333",NA,NA,NA,NA,NA,NA,NA
"162","2020-09-29 14:53:26-03","UFPR","UPCB","57117","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Matos, F.B.","Matos, F.B. et al.","1163","2006",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)",NA,"Epífita recobrindo base de árvore, no interior da mata. Campo de altitude..","UPCB0005368","UPCB0005368","(Hedwig) C.V.Morton","05","17","1000","1000",NA,"Guaratuba","-48.666667","-25.6","2006","01","01","-48.666667","-25.6",NA,NA,NA,NA,NA,NA,NA
"163","2020-09-29 14:53:26-03","UFPR","UPCB","56824","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.H.","Labiak, P.H.","2946","2003",NA,"Brasil","Paraná","Buraco do Padre",NA,"Rupícola a beira de riacho. Floresto Ombrófila Mista..","UPCB0005370","UPCB0005370","(Hedwig) C.V.Morton","05","23","1000","1000",NA,"Ponta Grossa","-49.8","-25.05","2004","05",NA,"-49.8","-25.05",NA,NA,NA,NA,NA,NA,NA
"164","2020-09-29 14:53:26-03","UFPR","UPCB","57123","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Matos, F.B.","Matos, F.B. | Gomes, M.C.","1170","2006",NA,"Brasil","Paraná","Reserva Natural Rio Cachoeira (SPVS). Trilha do Mirante.",NA,"Epífita a 2m do solo, no interior da mata. Frondes pendentes. Floresta Ombrófila Densa..","UPCB0005383","UPCB0005383","(Hedwig) C.V.Morton","05","27","250","250",NA,"Antonina","-48.683333","-25.3","2006","01","01","-48.683333","-25.3",NA,NA,NA,NA,NA,NA,NA
"165","2020-09-29 14:53:26-03","UFPR","UPCB","57804","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.H.","Labiak, P.H.","3874","2006",NA,"Brasil","Paraná","Parque Estadual do Marumbi, Subida para o Boa Vista.",NA,"Epífita. Floresta Ombrófila Densa..","UPCB0005372","UPCB0005372","(Hedwig) C.V.Morton","12","15","1400","1400",NA,"Morretes","-48.929722","-25.455833","2007","01",NA,"-48.929722","-25.455833",NA,NA,NA,NA,NA,NA,NA
"166","2020-09-29 14:53:26-03","UFPR","UPCB","57973","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.H.","Paciencia, M.L.B.","2186","2005",NA,"Brasil","Paraná","PARNA Saint.Hilaire/Lange (Serra da Prata)",NA,"Rupícola, coletada na porção 40-50m da parcela. Floresta ombrófila densa, solo argiloso..",NA,NA,"(Hedwig) C.V.Morton","05","21","1030","1030",NA,"Alexandra",NA,NA,"2005","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-09-29 14:53:26-03","UFPR","UPCB","57974","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.H.","Paciencia, M.L.B. et al.","2188","2005",NA,"Brasil","Paraná","PARNA Saint.Hilaire/Lange (Serra da Prata)",NA,"Epífita, coletada na porção 40-50m da parcela. Floresta ombrófila densa, solo argiloso..","UPCB0005377","UPCB0005377","(Hedwig) C.V.Morton","05","21","1030","1030",NA,"Alexandra",NA,NA,"2005","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-29 14:53:26-03","UFPR","UPCB","58613","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F.","Vervloet, R.R. et al.","1921","2003",NA,"Brasil","Espírito Santo","Nova Lombardia, Reserva Biológica Augusto Ruschi, trilha Tracomal.",NA,"Rupícola no interior da mata. Floresta ombrófila densa..","UPCB0005257","UPCB0005257","(Hedw.) C.V.Morton","02","25","780","870",NA,"Santa Teresa","-40.553889","-19.857222","2017","01",NA,"-40.553889","-19.857222",NA,NA,NA,NA,NA,NA,NA
"169","2020-09-29 14:53:26-03","UFPR","UPCB","61099","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Labiak, P.H.","Labiak, P.H.","4307","2008",NA,"Brasil","São Paulo","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.",NA,"Rupícola. Floresta Atlântica..","UPCB0005386","UPCB0005386","(Hedwig) C.V.Morton","01","06","1450","1450",NA,"São José do Barreiro","-44.616667","-22.741944","2008","01",NA,"-44.616667","-22.741944",NA,NA,NA,NA,NA,NA,NA
"170","2020-09-29 14:53:26-03","UFPR","UPCB","66855","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Pereira, J.B.S.","Labiak, P.H.","4590","2008",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Rupícola, em local sombreado e úmido, às margens do riacho..",NA,NA,"(Hedwig) C.V.Morton","02","13","1250","1250",NA,"Castelo",NA,NA,"2009","12","16","9999","9999",NA,NA,NA,NA,NA,NA,NA
"171","2020-09-29 14:53:26-03","UFPR","UPCB","66871","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Labiak, P.H.","4824","2008",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Rupícola em local sombreado..","UPCB0005376","UPCB0005376","(Hedwig) C.V.Morton","07","18","1250","1600",NA,"Castelo",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"172","2020-09-29 14:53:26-03","UFPR","UPCB","66911","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Pereira, J.B.S.","Labiak, P.H.","4960","2009",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Rupícola em local úmido no interior da mata..","UPCB0005379","UPCB0005379","(Hedwig) C.V.Morton","10","15","1200","1250",NA,"Castelo",NA,NA,"2009","12","16","9999","9999",NA,NA,NA,NA,NA,NA,NA
"173","2020-09-29 14:53:26-03","UFPR","UPCB","67991","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Pereira, J.B.S.","Pereira, J.B.S.","238","2008",NA,"Brasil","Paraná","Parque Estadual Pico Paraná. Pico Caratuva.",NA,"Rupícula, próximo a um córrego. Floresta Ombrófila Densa Altomontana.","UPCB0005378","UPCB0005378","(Hedwig) C.V.Morton","03","18","1500","1500",NA,"Campina Grande do Sul","-48.833333","-25.233333","2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA,NA
"174","2020-09-29 14:53:26-03","UFPR","UPCB","68605","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Matos, F.B.","Matos, F.B.","581","2005",NA,"Brasil","Paraná","Mananciais da Serra, próx. a estátua em homenagem à São Francisco Assis.",NA,"Rupícola em local sombreado e úmido. Vários indivíduos agrupados. Frondes pendentes. Gradiente entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"(Hedwig) C.V.Morton","06","05","910","910",NA,"Piraquara","-48.983333","-25.483333","2005","01","01","-48.983333","-25.483333",NA,NA,NA,NA,NA,NA,NA
