"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"141","2020-12-21 16:33:33-03","MBM","MBM","229649","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ratter, J.A.; et al.; et al.","6980","1993","11","05","Southern America","Brazil",NA,NA,NA,"MBM229649","Mato Grosso","Fazenda Furninha, ca. 12km de Rondonópolis",NA,NA,"(Mart. ex Zucc.) A. Robyns",NA,"Rondonópolis",NA,NA,"MBM229649","-54.6356010437012","-16.4708003997803",NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:33:33-03","MBM","MBM","225966","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C.; et al.; et al.","14033","1997","03","14","Southern America","Brazil",NA,NA,NA,"MBM225966","Mato Grosso","Ca. de 40km na estrada para Alto da Boa Vista",NA,NA,"(Mart. ex Zucc.) A. Robyns",NA,"São Félix do Araguaia",NA,NA,"MBM225966","-50.6693992614746","-11.6171998977661","Souza, V.C.","290331","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622892","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622892' target='other'> <mi>dwc_moreinfo</mi></a>","P06622892","Minas Gerais",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622892_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-09-04 19:05:07-03","MNHN","RECOLNAT_MNHN_P","P06622841","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Hassler, E.",NA,"1912","5",NA,NA,"Paraguay","hb",NA,"reçu le 18 Août 1918 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622841' target='other'> <mi>dwc_moreinfo</mi></a>","P06622841",NA,"In altaplanitie Sierra de Amambay",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622841_01 P06622841_02",NA,NA,"Carvalho-Sobrino",NA,NA,NA,NA,NA,NA,NA,NA,"11240 a",NA,NA
"145","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622885","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,NA,NA,NA,NA,"[Bresil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622885' target='other'> <mi>dwc_moreinfo</mi></a>","P06622885",NA,NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622885_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622886","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622886' target='other'> <mi>dwc_moreinfo</mi></a>","P06622886",NA,NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622886_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622887","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ratter, J.A.|Ramos, J.",NA,"1967","8","2",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622887' target='other'> <mi>dwc_moreinfo</mi></a>","P06622887",NA,"Mato Grosso. 6km SW of Xavantina.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622887_01","-52.33333","-14.66667","Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"265",NA,NA
"148","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622888","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glaziou",NA,"1893","6","25",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622888' target='other'> <mi>dwc_moreinfo</mi></a>","P06622888","Minas Gerais","Serra dos Vertentes.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622888_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"20205",NA,NA
"149","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622889","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622889' target='other'> <mi>dwc_moreinfo</mi></a>","P06622889","Santa Catarina",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622889_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622890","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glaziou",NA,"1891","1","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622890' target='other'> <mi>dwc_moreinfo</mi></a>","P06622890","Minas Gerais","Faria.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,"P06622890_01",NA,NA,"Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"18145",NA,NA
"151","2015-09-05 06:57:12-03","MNHN","RECOLNAT_MNHN_P","P04694205","PreservedSpecimen",NA,"Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Emperaire, L.",NA,"1982","7","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04694205' target='other'> <mi>dwc_moreinfo</mi></a>","P04694205","Piauí","Faz. Veneza?.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"São Raimundo Nonato",NA,NA,"P04694205_01","-42.6994018554688","-9.01527976989746","Carvalho-Sobrinho","45407","auto",NA,NA,NA,NA,NA,NA,"791",NA,NA
"152","2020-10-01 14:23:19-03","JBB","HEPH","2540","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gonzáles, MI","55","1982","05","23","Southern America","Brasil",NA,NA,"Sem folhas,ou com folhas novas.Botoes com pedinculo avermelhado,flores com estames brancos.",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Planaltina",NA,NA,NA,"-47.5625","-15.4375","Gonzales, MI",NA,NA,"-47.5625","-15.4375","1982",NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:23:19-03","JBB","HEPH","2806","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Oliveira, PEAM de","132","1982","10","01","Southern America","Brasil",NA,NA,"Esteril.",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas Próximo ao Córrego Vereda Grande","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Planaltina","1102","1102",NA,"-47.5625","-15.4375","Oliveira, PEAM de",NA,NA,"-47.5625","-15.4375","1982",NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:23:19-03","JBB","HEPH","12071","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Boaventura, M","305","1996","06","18","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Jardim Botânico de Brasília","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1102","1102",NA,"-47.85","-15.866667","Martins, RC",NA,NA,"-47.85","-15.866667","1996",NA,NA,NA,NA,NA,NA
"155","2020-10-01 14:23:19-03","JBB","HEPH","12122","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nóbrega, MGG","498","1996","08","20","Southern America","Brasil",NA,NA,"Fruto na carpoteca n° 67",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 2","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1025","1025",NA,"-47.85","-15.866667","Nóbrega, MGG",NA,NA,"-47.85","-15.866667","1996",NA,NA,NA,NA,NA,NA
"156","2020-10-01 14:23:19-03","JBB","HEPH","12264","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nóbrega, MGG; Jesus, FPR de","570","1996","09","24","Southern America","Brasil",NA,NA,"Com CAP. 36cm medido a 30cm do solo.T6-01-02.Fruto na Carpoteca n° 81",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília área do Poção","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1025","1025",NA,"-47.85","-15.866667","Nóbrega, MGG",NA,NA,"-47.85","-15.866667","1996",NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:23:19-03","JBB","HEPH","17652","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nóbrega, MGG","1609","2002","04","02","Southern America","Brasil",NA,NA,"Esteril",NA,"Distrito Federal","Jardim Botânico de Brasília próximo a área de Piquenique","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1102","1102",NA,"-47.85","-15.866667","Nóbrega, MGG",NA,NA,"-47.85","-15.866667","2002",NA,NA,NA,NA,NA,NA
"158","2020-10-01 14:23:19-03","JBB","HEPH","2319","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, QJ da","82","1972","10","17","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal",NA,"Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Guará",NA,NA,NA,NA,NA,"Duarte, MC",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"159","2020-10-01 14:23:19-03","JBB","HEPH","4306","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Equipe do Jardim Botânico de Brasília","475","1985","06","27","Southern America","Brasil",NA,NA,"Sem folhas com flores brancas e botoes.",NA,"Distrito Federal","Jardim Botânico de Brasília","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1025","1025",NA,"-47.85","-15.866667","Anônimo",NA,NA,"-47.85","-15.866667","1985",NA,NA,NA,NA,NA,NA
"160","2019-11-21 15:53:54-03","JBB","HEPH","4191","Amost","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ramos, AE","s.n.A,B","1984","01","02","Southern America","Brasil",NA,NA,"Transecto cerrado-mata -cerrado.(Exemplar testemunho).",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Planaltina",NA,NA,NA,"-47.5625","-15.4375","Ramos, AE",NA,NA,"-47.5625","-15.4375","1984",NA,NA,NA,NA,NA,NA
"161","2019-11-21 15:53:54-03","JBB","HEPH","4191","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ramos, AE","s.n.A,B","1984","01","02","Southern America","Brasil",NA,NA,"Transecto cerrado-mata -cerrado.(Exemplar testemunho).",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Planaltina",NA,NA,NA,"-47.5625","-15.4375","Ramos, AE",NA,NA,"-47.5625","-15.4375","1984",NA,NA,NA,NA,NA,NA
"162","2020-10-01 14:23:19-03","JBB","HEPH","8378","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Caetano, VJ","18","1993","10","04","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Jardim Botânico de Brasília próximo a quadra K","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1102","1102",NA,"-47.85","-15.866667","Bucci, FFB",NA,NA,"-47.85","-15.866667","1994",NA,NA,NA,NA,NA,NA
"163","2020-10-01 14:23:19-03","JBB","HEPH","9440","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Lima, IV","171","1994","03","18","Southern America","Brasil",NA,NA,"Com 14cm de circunf.a 30cm do solo.J-1-3.Esteril.",NA,"Tocantins","Serra do Lajeado","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Palmas",NA,NA,NA,"-48.088056","-10.304722","Proença, CEB",NA,NA,"-48.088056","-10.304722","1994",NA,NA,NA,NA,NA,NA
"164","2020-10-01 14:23:19-03","JBB","HEPH","9910","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ramos, AE; Nóbrega, MGG","s.n.","1994","04","07","Southern America","Brasil",NA,NA,"Esteril,transecto 4-21.Cap.36,0cm.",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Brasília","1025","1025",NA,"-47.85","-15.866667","Ramos, AE",NA,NA,"-47.85","-15.866667","1994",NA,NA,NA,NA,NA,NA
"165","2020-10-01 14:23:19-03","JBB","HEPH","29325","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rozza, A","481","1997","01","01","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Região de Cocalinho.","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Cocalinho",NA,NA,NA,"-50.9958000183105","-14.3971996307373","Rozza, A","293587","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"166","2020-10-01 14:23:19-03","JBB","HEPH","6488","Amost","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salles, AEH","1155A,B","1989","09","03","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","80km de Paracatu - Reserva da Campo","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Paracatu",NA,NA,NA,"-46.874698638916","-17.2222003936768","Salles, AEH","72344","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"167","2020-10-01 14:23:19-03","JBB","HEPH","6488","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salles, AEH","1155A,B","1989","09","03","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","80km de Paracatu - Reserva da Campo","Dicotyledon","Malvales","(Mart.) A.Robyns",NA,"Paracatu",NA,NA,NA,"-46.874698638916","-17.2222003936768","Salles, AEH","72344","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:37:54-03","UFMG","BHCB","114896","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Sobral, M; Silveira, AG; Irgang, GV","11279","2007","11",NA,"Southern America","Brasil",NA,NA,"Arvore 3-4m, em vegetação ripária as margens do rio Jurema em local pedregoso frutos maduros.","BHCB045448","Mato Grosso","Rio Jurema","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Apiacás",NA,NA,NA,"-58.922222","-9.486111",NA,NA,NA,"-58.922222","-9.486111","2017","12",NA,NA,NA,NA,NA
"169","2020-12-11 11:37:54-03","UFMG","BHCB","142698","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, LVC; Arruda, AJ; Pivari, MOD; Santos, AO","1019","2010","08","04","Southern America","Brasil",NA,NA,"Mata baixa.","BHCB048861","Pará","Floresta Nacional de Carajás, S11D.","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Canaã dos Carajás","700","700",NA,"-50.338056","-6.405833",NA,NA,NA,"-50.338056","-6.405833","2010",NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:37:54-03","UFMG","BHCB","18699","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Arndt, MHL; Aristóbolo, MS","s.n.","1990","09","08","Southern America","Brasil",NA,NA,"Flor com estames brancos. Arbóreo. Transição campo rupestre e cerrado.","BHCB041389","Minas Gerais","Estrada entre Santana do Riacho e Lapinha, próx. a fazenda Campinho.","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Santana do Riacho","1000","1000",NA,"-43.7","-19.066667",NA,NA,NA,"-43.7","-19.066667","2015","12",NA,NA,NA,NA,NA
"171","2020-12-11 11:37:54-03","UFMG","BHCB","58302","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Barreto, HLM","902",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Belo Horizonte",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:37:54-03","UFMG","BHCB","22803","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Santos, EM","s.n.","1990","07","04","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Estação Ecológica da UFMG","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Belo Horizonte",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:37:54-03","UFMG","BHCB","105056","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Martens, LA","s.n.","2004","07","21","Southern America","Brasil",NA,NA,"Árvore de 6-7m de altura. Folhas compostas, 7 folíolos de 10-15 cm de comprimento. Flores brancas.","BHCB041388","Minas Gerais","Fazenda Boa Vista.","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Perdizes","935","935",NA,"-47.2928009033203","-19.3528003692627",NA,"45889","auto",NA,NA,"2015","12",NA,NA,NA,NA,NA
"174","2020-12-11 11:37:54-03","UFMG","BHCB","108999","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, JD","83","2006","08","11","Southern America","Brasil",NA,NA,"Arbóreo, flores brancas","BHCB002488","Minas Gerais","Parque Roberto Burle Marx","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Belo Horizonte",NA,NA,"BHCB002488","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,"2011","11",NA,NA,NA,NA,NA
"175","2020-12-11 11:37:54-03","UFMG","BHCB","25475","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Tameirão Neto, E; Werneck, MS","1259","1994","09","26","Southern America","Brasil",NA,NA,"Cerrado. Arbóreo","BHCB041370","Minas Gerais","Unidade de Concervação de Galheiro - CEMIG., Ilha","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Perdizes",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"45889","auto",NA,NA,"2015","12",NA,NA,NA,NA,NA
"176","2020-12-11 11:37:54-03","UFMG","BHCB","56988","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salino, A; Melo, LCN","5866","2000","11","13","Southern America","Brasil",NA,NA,"Árvore com 7m de altura, folhas subcoreáceas com pecíolo e peciólulo avermelhados e frutos imaturos",NA,"Minas Gerais","Usina Hidrelétrica Congonhal. Rio Jacu.","Dicotyledon",NA,"(Mart. & Zucc.) A.Robyns",NA,"Baependi",NA,NA,NA,"-44.8899993896484","-21.9589004516602",NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-24 04:40:00-03","MO","MOBOT","100597325","PreservedSpecimen","Plantae","Malvaceae","Bombax","heteromorphum","Bombax heteromorphum","Jefferson Carvalho-Sobrinho|L. P. de Queiroz","Carvalho-Sobrinho 577","2005","8","15","South America","Brazil",NA,NA,NA,NA,"Bahia","Inhaúmas, ca. 10 km de Inhaúmas na estrada para Santa Maria da Vitória, Cerrado",NA,NA,"Kuntze","Epitype",NA,"600.00000000",NA,NA,"-44.5525","-13.2297223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2008-06-19 09:06:00-03","MO","MOBOT","100138783","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C.A. Cid Ferreira","Cid Ferreira 6412","1985","10","10","South America","Brazil",NA,NA,NA,NA,"Mato Grosso","Mun. de Sta. Terezinha. Faz. Codeara. Serra da Viúva, a 12 km S da Cidade.",NA,NA,"(Mart.) A. Robyns",NA,NA,"0E8",NA,NA,"-50.5833333","-10.6666667","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","189480","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","James C. Solomon","Solomon 12441","1984","9","30","South America","Bolivia",NA,NA,NA,NA,"Beni","Estancia El Porvenir, 51 km E of the Río Maniqui (San Borja) on the road to Trinidad.",NA,NA,"(Mart.) A. Robyns",NA,"Gral. Ballivian","250.00000000",NA,NA,"-66.33333","-14.8","A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"84-70","6",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1151382","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C. Paz|M. Menacho","Paz R. 292","1995","10","16","South America","Bolivia",NA,NA,NA,NA,"Beni","Estación Biológica del Beni, a 3.5 Km de la estancia El Porvenir. Sabana inundable con islas de bosque. Montículo termitero.",NA,NA,"(Mart.) A. Robyns",NA,"Yacuma","210.00000000",NA,NA,"-66.38333","-14.83333","C. Paz (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"181","2010-04-06 17:00:00-03","MO","MOBOT","1152360","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C. Paz|J. Humaday","Paz R. 442","1996","5","2","South America","Bolivia",NA,NA,NA,NA,"Beni","Estación Biológica del Beni, cerca a la casa de la estancia Porvenir, sobre la senda que vá a la laguna Normandía. Sabana inundable con islas de bosque.",NA,NA,"(Mart.) A. Robyns",NA,"Yacuma","210.00000000",NA,NA,"-65.3333333","-14.8333333","C. Paz (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"182","2009-07-21 23:34:00-03","MO","MOBOT","2457984","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Per Dusén","Dusén 16512",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Paraná","Sin localidad",NA,NA,"(Mart.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-06-20 13:54:00-03","MO","MOBOT","100138892","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Scott A. Mori|J. Mitchell|L.A.M. Silva","Mori 16783","1984","7","13","South America","Brazil",NA,NA,NA,NA,"Mato Grosso","Mun. de Poconé, Poconé-Pirizal H'wy, 4 km E of Poconé.",NA,NA,"(Mart.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"184","2014-01-02 05:36:00-02","MO","MOBOT","100197684","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","D. Villarroel|Aquilino Molina|G.A. Parada","Villarroel Segarra 20","2005","8","9","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Bella Vista, Sendero Ecologico el Cañadon, matorral sucecional con suelos muy sueltos y superficiales, bastante pendiente donde abunda Dodonea viscosa, Lithraea ternifolia, Roupala montana, Miconia spp. y Clehtra scabra.",NA,NA,"(Mart.) A. Robyns",NA,"Florida","1487.00000000",NA,NA,"-59.95","-16.5833333","J.G. Carvalho-Sobrinho (UEFS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
