"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"422","2021-02-25 10:12:35-03","CVRD","CVRD","5507","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Folli, D.A.","2810","1996","10","10","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Losma selvagem","CVRD005507","Magnoliophyta","Lamiales","Benth.","André Vito Scatigna","ES","Linhares","Próximo porteira est. Louro","-40.0722007751465","-19.3910999298096","CVRD005507","Magnoliopsida","48094","auto","2016","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-01 11:52:15-03","UFPE","UFP","24845","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Filho-Siqueira, JA","1529","1996","01","19",NA,"Brasil",NA,NA,"Sem descrição.","UFP024845",NA,NA,"Benth.","Souza, VC","Pernambuco","Altinho",NA,"-36.5625","-8.5625",NA,NA,NA,NA,"2010","01","15","-36.5625","-8.5625",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-01 11:52:15-03","UFPE","UFP","15832","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Filho, JAS; Baracho, GS; Rocha, EA","883","1996","11","08",NA,"Brasil",NA,NA,"Sub-arbusto, ca. 1m de alt. flores diminutas, liláses.; Mata Úmida.","UFP015832",NA,NA,"Benth.","Baracho, BS","Pernambuco","Maraial",NA,"-35.833333","-8.8",NA,NA,NA,NA,"1999","02","22","-35.833333","-8.8","260","260",NA,NA,NA,NA,NA
"425","2020-09-25 10:40:30-03","UFPE","UFP","2251","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leão, IC","18","1970","03","13",NA,"Brasil",NA,NA,"Sem descrição.","UFP002251",NA,NA,"Benth.","Barbosa, M","Pernambuco","Mata do Curado",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-09-25 10:40:30-03","UFPE","UFP","3224","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Bulhões, ICC","s.n.","1970","11","12",NA,"Brasil",NA,NA,NA,"UFP003224",NA,NA,"Benth.","Souza, VC","Pernambuco","Curado",NA,NA,NA,NA,NA,NA,NA,"2010","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:52:15-03","UFPE","UFP","35989","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Rocha, SK","s.n.","2003","05","30",NA,"Brasil",NA,NA,"Erva.","UFP035989",NA,NA,"Benth.","Souza, VC","Pernambuco","Oricuri",NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-01 11:52:15-03","UFPE","UFP","37485","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Pinheiro, PM","56","2001","12","17",NA,"Brasil",NA,NA,"Planta ruderal, flores roxas, labiadas. BD: P1029.","UFP037485",NA,NA,"Benth.","Souza, VC","Pernambuco","Chã Grande",NA,"-35.470444","-8.188694",NA,NA,NA,NA,"2010","01","15","-35.470444","-8.188694","127","127",NA,NA,NA,NA,NA
"429","2021-03-01 11:52:15-03","UFPE","UFP","37486","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Pinheiro, PM","95","2002","03","17",NA,"Brasil",NA,NA,"Planta ruderal, flores roxas, labiadas. BD: P1029.","UFP037486",NA,NA,"Benth.","Souza, VC","Pernambuco","Chã Grande",NA,"-35.470444","-8.188694",NA,NA,NA,NA,"2010","01","15","-35.470444","-8.188694","127","127",NA,NA,NA,NA,NA
"430","2021-03-01 11:52:15-03","UFPE","UFP","53985","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Prado, AFMA","s.n.","1996","10",NA,"Southern America","Venezuela",NA,NA,"Hierba de flores color lila. En vegetación abierta de morichal.","UFP053985",NA,NA,"Benth.",NA,"Monagas","Ezequiel Zamora",NA,"-63.5","-9.833333",NA,NA,NA,NA,NA,NA,NA,"-63.5","-9.833333","160","160",NA,NA,NA,NA,NA
"431","2021-03-01 11:52:15-03","UFPE","UFP","54470","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Cano, O","941","2007","07","26",NA,"Brasil",NA,NA,"Erva erecta ca. 70 cm de alt. flores roxas.; Caatinga.","UFP054470",NA,NA,"Benth.","Souza, VC","Bahia","Palmeira",NA,"-41.521111","-12.550556",NA,NA,NA,NA,"2010","01","15","-41.521111","-12.550556",NA,NA,NA,NA,NA,NA,NA
"432","2021-03-01 11:52:15-03","UFPE","UFP","44282","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leite, MS","221","2006","09","25",NA,"Brasil",NA,NA,"Erva ramificada de ca. de 1,2m de alt. Indivíduo próximo as Moitas de Monocotiledôneas. Plena floração. Flores diminutas de coloração azul escura de odor intenso.","UFP044282",NA,NA,"Benth.","Leite, MS","Pernambuco","Maraial",NA,"-35.840944","-8.796611",NA,NA,NA,NA,"2007","02","23","-35.840944","-8.796611","451","451",NA,NA,NA,NA,NA
"433","2021-03-01 11:52:15-03","UFPE","UFP","44587","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leite, MS","241","2006","10","27",NA,"Brasil",NA,NA,"Subarbusto emergente e aromático de ca. de 80 cm de alt. Flores axiliares azuis.","UFP044587",NA,NA,"Benth.","Leite, MS","Pernambuco","São Lourenço da Mata",NA,"-35.195667","-8.04125",NA,NA,NA,NA,"2007","03","23","-35.195667","-8.04125","101","101",NA,NA,NA,NA,NA
"434","2021-03-01 11:52:16-03","UFPE","UFP","66280","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Nascimento, LM; Batista, G","617","2007","09","18",NA,"Brasil",NA,NA,"Arbusto, cerca de 1,50 m de alt., flores com pétalas roxa-azulada e em botão floral. Borda da mata. Ocasional.; Mata Atlântica.","UFP066280",NA,NA,"Benth.","Souza, VC","Pernambuco","Igarassu",NA,"-35.361111","-7.820833",NA,NA,NA,NA,"2010","01","15","-35.361111","-7.820833","25","25",NA,NA,NA,NA,NA
"435","2021-03-01 11:52:15-03","UFPE","UFP","44950","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leite, MS","304","2007","02","09",NA,"Brasil",NA,NA,"Arbusto emergente de ca. de 1m de alt. Folhas viscosas e pilosas. Flores de coloração azul-marinho, sem odor.; Várzea do Rio Capibaribe.","UFP044950",NA,NA,"Benth.","Leite, MS","Pernambuco","Recife",NA,"-34.952583","-8.048583",NA,NA,NA,NA,"2007","02","23","-34.952583","-8.048583","12","12",NA,NA,NA,NA,NA
"436","2021-03-01 11:52:15-03","UFPE","UFP","46421","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leite, MS","340","2007","04","28",NA,"Brasil",NA,NA,"Subarbusto muito danificado de ca. de 1,5 m de alt. Em solo argiloso na beira da estrada a ca. de 800 m do afloramento. Muitos exemplares. Indivíduos em início de floração. Flores axiliares de coloração azul brilante, sem odor.&nf;; Vege","UFP046421",NA,NA,"Benth.","Leite, MS","Pernambuco","Maraial",NA,"-35.839889","-8.804361",NA,NA,NA,NA,"2007","04","28","-35.839889","-8.804361","245","245",NA,NA,NA,NA,NA
"437","2021-03-01 11:52:16-03","UFPE","UFP","61992","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Amorim, BS","53210720","2006","07","21",NA,"Brasil",NA,NA,"Subarbusto semi-decumbente, flores roxas.; Complexo floristico vegetacional.","UFP061992",NA,NA,"Benth.","Mendes, K","Sergipe","Itabaiana",NA,"-37.343056","-10.753889",NA,NA,NA,NA,"2008","10","02","-37.343056","-10.753889","220","220",NA,NA,NA,NA,NA
"438","2021-03-01 11:52:15-03","UFPE","UFP","52457","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Leite, MS; Wanderley, AM","746","2008","04","12",NA,"Brasil",NA,NA,"Subarbusto pouco ramificado de ca. de 0,5 m de alt. População em plena floração. Flores axiliares azul escuras, sem odor.; Afloramento rochoso.","UFP052457",NA,NA,"Benth.","Gomes, P","Pernambuco","Cabo de Santo Agostinho",NA,"-35.004889","-8.2205",NA,NA,NA,NA,"2009","05","01","-35.004889","-8.2205","112","112",NA,NA,NA,NA,NA
"439","2021-03-01 11:52:15-03","UFPE","UFP","44622","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Oliveira, JB; Leite, MS","16","2006","06","30",NA,"Brasil",NA,NA,"Sub-arbusto, com cerca de 0,4 m de altura. Em floração, sendo flores lilases. Presença de substância pegajosa nas folhas.","UFP044622",NA,NA,"Benth.","Oliveira, M","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,"22847","auto","2006","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-03-01 11:52:15-03","UFPE","UFP","516","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Tavares, S","621","1961","06","27",NA,"Brasil",NA,NA,"Erva 15-40 cm de alt. flores roxo-claras.Olinda a Rio Dece.; A margem do Rio em solo úmido paralelo à estrada.","UFP000516",NA,NA,"Benth.","Souza, VC","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,"7110","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-03-01 11:52:15-03","UFPE","UFP","4307","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Silva, SI","s.n.","1985","03","17",NA,"Brasil",NA,NA,"Flores de cor lilás.","UFP004307",NA,NA,"Benth.","Souza, VC","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-03-01 11:52:15-03","UFPE","UFP","41219","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Nascimento, M","03","2005",NA,NA,NA,"Brasil",NA,NA,NA,"UFP041219",NA,NA,"Benth.","Chiappeta, A","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-03-01 11:52:15-03","UFPE","UFP","27903","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Alves, S","s.n.","1999","03","11",NA,"Brasil",NA,NA,"Sem descrição.","UFP027903",NA,NA,"Benth.","Souza, VC","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-03-01 11:52:15-03","UFPE","UFP","18383","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Farias, ET; Farias, DG; Duarte, L","s.n.","1997","06","04",NA,"Brasil",NA,NA,"Planta ereta, verticiliata, viscosa, folhas aromáticas.","UFP018383",NA,NA,"Benth.","Coelho, MN","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-01 11:52:15-03","UFPE","UFP","142","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Vascocelos, S","s.n.","1936","04","18",NA,"Brasil",NA,NA,"Medicinal: Chá para tosse. Utilizado para apanhar cisco em casca onde há pulgas.","UFP000142",NA,NA,"Benth.","Vasconcelos, S","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-01 11:52:15-03","UFPE","UFP","51207","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Bayma, IA","1017","2004","04","27",NA,"Brasil",NA,NA,"Erva com flores lilás. ca de 1m de alt.; Ratinga antropizada.","UFP051207",NA,NA,"Benth.","Souza, VC","Alagoas","Marechal Deodoro",NA,"-35.8950004577637","-9.710280418396",NA,NA,"15565","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-09-25 10:40:30-03","UFPE","UFP","2394","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Filho, LX","s.n.","1970","06","18",NA,"Brasil",NA,NA,"Sem descrição.","UFP002394",NA,NA,"Benth.","Barbosa, M","Pernambuco","Exú",NA,"-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","1988","08","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-03-01 11:50:38-03","UFPE","UFP","66279","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Pessoa, E; Arruda, T","50","2009","01","28",NA,"Brasil",NA,NA,"Herva com flores roxas.; Mata Atlântica.","UFP066279",NA,NA,"Benth.","Souza, VC","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-01 11:50:38-03","UFPE","UFP","66281","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Pessoa, E; Araújo, D; Garcia, JD","18","2008","12","09",NA,"Brasil",NA,NA,"Herva com flores roxas.; Mata Atlântica.","UFP066281",NA,NA,"Benth.","Souza, VC","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-01 11:52:16-03","UFPE","UFP","9889","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Hazin, MC","03","1991","04","26",NA,"Brasil",NA,NA,"Planta de hábito herbáceo. Flores de cor liláses.","UFP009889",NA,NA,"Benth.","Souza, VC","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","2010","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-08-02 10:21:44-03","CPATSA","HTSA","679","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Fotius, G.","3251","1982","12","21",NA,"Brasil",NA,NA,"Subarb., an., Fl 2., Fr 1., Um pouco lenhosa. Alt.: 1 a 1,8 m, pegajosa. Flor azul com centro branco, três pétalas, cálice castanho.; Baixada úmida perto de canal de drenagem.",NA,NA,NA,"Benth.",NA,"Pernambuco","Petrolina","Área da CODEVASF.","-40.495556","-9.154722",NA,NA,NA,NA,NA,NA,NA,"-40.495556","-9.154722",NA,NA,NA,NA,NA,NA,NA
"452","2019-08-02 10:21:44-03","CPATSA","HTSA","7140","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Pimentel, L.B.","1344","2014","08","20",NA,"Brasil",NA,NA,"Herbácea, flores lilás.; Caatinga",NA,NA,NA,"Benth.","Cotarelli, V.M.","Ceará","Aurora","Sítio Santa Helena","-39.118611","-7.1425",NA,NA,NA,NA,"2014","10","14","-39.118611","-7.1425",NA,NA,NA,NA,NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","3318112","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","W. Hahn","3720","1987","9","15","South America - Neotropics","French Guiana",NA,NA,NA,"US00475276",NA,"Scrophulariales","Benth.","Holmgren, N. H., (NY), New York Botanical Garden",NA,NA,"Piste de St. Elie, CD-21, km 15.7","-53.1667","5",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,"1",NA,NA
"454","2020-09-12 05:00:02-03","US","US","3322273","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","W. Hahn, H. Persaud & L. J. Gillespie","5599","1989","3","11","South America - Neotropics","Guyana",NA,NA,NA,"US00512460",NA,"Scrophulariales","Benth.","Bidgood, S.","Potaro-Siparuni",NA,"Kato","-59.9167","4.66667",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"750",NA,NA,NA,"1",NA,NA
"455","2020-09-02 16:35:59-03","Cenargen","CEN","104675","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","aff. foliosa","Stemodia aff. foliosa","Rafaela Campostrini Forzza","8304","2014","11","09",NA,"Brasil","Exsicatas",NA,"Flores com base do tubo verde e lacíneos róseos. Doação Jardim Botanico do Rio de Janeiro - RB 646838.","CEN00104675",NA,NA,"Benth.","B. M. T. Walter",NA,NA,"Roraima - Uiramutã. Cerrado ao lado do aeroporto.","-60.158055","-4.5961111","CEN00104675",NA,NA,NA,"2018","06",NA,"-60.158055","-4.5961111","509","509",NA,NA,"1",NA,NA
"456","2020-09-02 16:35:59-03","Cenargen","CEN","100515","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Laiana Moraes Brauner","51","2016","05","14",NA,"Brasil","Unicata",NA,NA,"CEN00100515",NA,NA,"Benth.","B. M. T. Walter","BA","PALMEIRAS","1 km após a pousada Pai Inácio, beira da estrada Palmeiras - Lençóis. Parque Nacional da Chapada Diamantina.","-41.456666","-12.467777","CEN00100515",NA,NA,NA,"2017","10",NA,"-41.456666","-12.467777",NA,NA,NA,NA,"1",NA,NA
"457","2020-09-02 16:35:59-03","Cenargen","CEN","61610","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Anderson Cássio Sevilha","4426","2005","05","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00061610",NA,NA,"Benth.","A. V. Scatigna","MG","RIO PARDO DE MINAS","Ponto 13.","-42.440555","-15.438055","CEN00061610",NA,NA,NA,"2015","04",NA,"-42.440555","-15.438055","981","981",NA,NA,"3",NA,NA
"458","2020-09-02 16:35:59-03","Cenargen","CEN","79225","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","E. M. B. Nunes","36","2011","09","20",NA,"Brasil","Exsicatas",NA,"Caule piloso, folhas verticiladas, diminutas, serreadas, presença de tricomas, flores gamopétalas, trímeras, inconspícuas lilases. Doação do Herbário Vale do São Francisco - HVASF Nº 13009 - Universidade Federal do Vale do São Francisco - Programa de Conservação da Flora no Projeto de Integração do São Francisco com as Bacias do Nordeste Setentrional.","CEN00079225",NA,NA,"Benth.","A. V. Scatigna & J. A. M. do Carmo","PE","SALGUEIRO","Brasil (BRA) Pernambuco, Salgueiro, Vila Produtiva Rural (VPR) Negreiros, Bioma Caatinga, Fitofisionomia Savana Estépica, Solo Neossolo Litólico Eutrofico.","-39.186944","-8.1016666","CEN00079225",NA,NA,NA,"2015","04",NA,"-39.186944","-8.1016666","459","459",NA,NA,"1",NA,NA
"459","2020-09-02 16:35:59-03","Cenargen","CEN","88328","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Rosa de Belem das Neves Alves","132","2014","07","17",NA,"Brasil","Exsicatas",NA,"Folhas utilizadas para extração de óleo essencial. Coleta por volta das 12h. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088328",NA,NA,"Benth.","V. C. Souza","DF","BRASILIA","Riacho Fundo, DF, Campo Experimental Fazenda Sucupira, morro da Cascalheira, topo da subida, do lado da estrada próximo à cerca de arame farpado.","-47.998888","-15.908888","CEN00088328",NA,NA,NA,"2019","09",NA,"-47.998888","-15.908888","1140","1140",NA,NA,"2",NA,NA
"460","2020-09-02 16:35:59-03","Cenargen","CEN","9242","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lídio Coradin","6141","1983","06","27",NA,"Brasil","Exsicatas",NA,"Planta de 60 cm.","CEN00009242",NA,NA,"Benth.","A. V. Scatigna","BA","JACOBINA","Proximidades do hotel Serra do Ouro.","-40.5182991027832","-11.1806001663208","CEN00009242",NA,"62396","auto","2015","04",NA,"-4051667.0","-1118333.0","650","650",NA,NA,"5",NA,NA
"461","2020-09-02 16:35:59-03","Cenargen","CEN","15939","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Efigênia de Melo","503","1991","01","16",NA,"Brasil","Exsicatas",NA,"Doação Plantas do Brasil.","CEN00015939",NA,NA,"Benth.","A. V. Scatigna","BA","WENCESLAU GUIMARAES","Três Braços, Nova Esperança.","-39.4794006347656","-13.686900138855","CEN00015939",NA,"37469","auto","2015","04",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"462","2020-09-02 16:35:59-03","Cenargen","CEN","68939","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","C. Correia - HUEFS","175","2002","09","22",NA,"Brasil","Exsicatas",NA,"Caatinga. Arbusto ca. 2 m de altura. Folhas membranáceas pegajosas levemente discolores. Flores com sépalas verdes, corola verde-clara e estames brancos. Universidade Estadual de Feira de Santana - Herbário HUEFS (67813). Feira de Santana - Bahia.","CEN00068939",NA,NA,"Benth.","A. V. Scatigna","BA","BANZAE","Povoado de Marcação, Morro do Licuri, área indigena Kiriri.","-38.6147003173828","-10.5768995285034","CEN00068939",NA,"14901","auto","2015","04",NA,"-38668888.0","-106525.0","380","380",NA,NA,"1",NA,NA
"463","2020-09-02 16:35:59-03","Cenargen","CEN","84549","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lidyanne Yuriko Salene Aona","1476","2008","05","20",NA,"Brasil","Exsicatas",NA,"Doação da Flora do Brasil - Universidade Fedreal do Recôncavo da Bahia - Herbário do Recôncavo da Bahia - HERB 2737","CEN00084549",NA,NA,"Benth.","V. C. Souza","BA","CRUZ DAS ALMAS","Lagoa atrás do Teatro Laranjeira.","-39.1018981933594","-12.6700000762939","CEN00084549",NA,"14660","auto","2018","09",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"464","2020-09-02 16:35:59-03","Cenargen","CEN","104067","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Anderson Cássio Sevilha","6888","2017","03","26",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00104067",NA,NA,"Benth.","V. C. Souza","MG","SAO JOAO DO PARAISO","Alto da Serra do Espinhaço, base do morro Formoso.","-42.0144004821777","-15.3135995864868","CEN00104067",NA,"42536","auto","2018","09",NA,"-4281675.0","-1522589.0","1311","1311",NA,NA,"4",NA,NA
"465","2019-11-21 10:12:49-03","USP","SPF","104325","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Orlandi, RP","PCD275","1994","07","29",NA,"Brasil",NA,NA,NA,"SPF00104325",NA,NA,"Benth.","Guedes, MLS; Pinto, G","Bahia","Lençóis","Serra da Chapadinha","-41.440278","-12.459722",NA,NA,NA,NA,"1994","07",NA,"-41.440278","-12.459722","880","880",NA,NA,NA,NA,NA
"466","2019-11-13 11:28:33-03","USP","SPF","115922","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Atkinson, R","PCD2387","1996","03","14",NA,"Brasil",NA,NA,NA,"SPF00115922",NA,NA,"Benth.","Souza, VC","Bahia","Morro do Chapéu",NA,"-41.208056","-11.591389",NA,NA,NA,NA,"2008","03",NA,"-41.208056","-11.591389","1400","1400",NA,NA,NA,NA,NA
"467","2019-11-13 11:28:33-03","USP","SPF","131130","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Pirani, JR","4303","1998","05","13",NA,"Brasil",NA,NA,NA,"SPF00131130",NA,NA,"Benth.","Souza, VC","Minas Gerais","Rio Pardo de Minas",NA,"-42.819167","-15.968333",NA,NA,NA,NA,"2008","03",NA,"-42.819167","-15.968333","860","860",NA,NA,NA,NA,NA
