"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem","sex"
"226","2020-10-14 10:01:34-03","FURB","FURB","59030","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Kassner-Filho, A.","2018","05","10","Kassner-Filho, A.","2747","2018","05","10","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","flor amarela Habitat: borda do fragmento Habito: erva terrícola","FURB59030","FURB59030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:01:34-03","FURB","FURB","60181","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Kassner-Filho, A.","2018","07","13","Kassner-Filho, A.","3231","2018","07","13","Brasil","Santa Catarina","Schroeder","Rua Duque de Caxias, loteamente Arno.","-49.0797223","-26.3936111","-49.0797223","-26.3936111","39","39","flor amarela Habitat: área aberta Habito: erva terrícola","FURB60181","FURB60181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:01:34-03","FURB","FURB","10042","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AS","2000","02","01","Rufatto, W.B.; et al.",NA,"1993","06","15","Brasil","Paraná","Londrina","Campus UEL; Fazenda Esc., Piscicultura.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FURB01667","FURB01667",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:01:34-03","FURB","FURB","44577","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS","2009",NA,NA,"Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","6551","2008","04","20","Brasil","Paraná","Tibagi","Fazenda Imbaú.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FURB24617","FURB24617",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"230","2021-03-31 19:17:47-03","UCS","HUCS","42747","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Gonzatti, F.","2021","03",NA,"Gonzatti, F.","1815","2015","04","19","Brasil","Rio Grande do Sul","Osório","Estrada BR 101","-50.241081","-29.850194","-50.241081","-29.850194","16","16","erva, ca. 1m de altura. Frutos escuros e rígidos.; em meio a vegetação ruderal",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-16 17:52:03-03","UCS","HUCS","15867","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.","1999",NA,NA,"Hatschbach, G.","68564","1998","10","16","Brasil","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"plantação de cacau",NA,NA,"Angiospermae","Fabales",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA
"232","2021-03-16 17:52:03-03","UCS","HUCS","16472","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.","1999",NA,NA,"Hatschbach, G.","50858","1987","01","10","Brasil","Paraná","Nossa Senhora das Graças","Rio Bandeirantes do Norte","-51.7943992614746","-22.9136009216309",NA,NA,NA,NA,"Dos pastos",NA,NA,"Angiospermae","Fabales",NA,NA,"10515","auto",NA,NA,NA,NA,NA,NA
"233","2021-02-12 18:12:06-03","UFES","VIES","7956","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Soares, M.G.M.C. das","1975","12","01","Costa, A.L.","s.n.","1970","09","06","Brasil","Bahia","Salvador","BR Km 26-30.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"VIES007956","VIES007956",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"234","2021-03-24 17:32:40-03","UFES","VIES","49603","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Valadares, R.T.","2018","03","20","Valadares R.T.; Valadares, R.E.","1680","2018","03","10","Brasil","Espírito Santo","Guarapari","Planície de inundação do Rio Ponto Doce, dentro dos limites da APA Setiba. Vegetação palustre.","-40.409444","-20.549167","40º24'34''W","20º32'57''S","3","3",NA,"VIES049603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-12 18:12:06-03","UFES","VIES","13369","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Biral, L.","2012","04",NA,"Diamantino, I.M.","s.n.","2005","10","30","Brasil","São Paulo","São Paulo","Rio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"VIES013369","VIES013369",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"236","2019-08-16 08:39:23-03","UTFPR","HCF","18100","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.C. de Souza","2016","05","11","E.L. Siqueira","1757","2015","10","08","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.955222","-24.370083","51°57'18,8 W","24°22'12,3 S","582","582","erva ca. 0,30 m, heliófita. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-08-16 08:39:23-03","UTFPR","HCF","11889","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2013","05","02","E.L. Siqueira","650","2013","04","18","Brasil","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.06875","-23.967806","52°04'07,5 W","23°58'04,1 S","365","365","erva heliófita, ereta. Flores amarelas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-16 08:39:23-03","UTFPR","HCF","19012","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","E. Barboza & J. Cordeiro","2016",NA,NA,"M.G. Caxambu","7209","2016","02","04","Brasil","PR","Mato Rico","Estação Ecológica Municipal Colombo","-52.244111","-24.749472","52°14'38,8 W","24°44'58,1 S","722","722","arbusto ca. 1 m, heliófito. Flores amarelas com listras longitudinais avermelhadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-16 08:39:23-03","UTFPR","HCF","22146","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2016","12","13","E.L. Siqueira","2053","2016","12","05","Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.7575","-23.933056","52°45'27 W","23°55'59 S",NA,NA,"erva heliófita, ca. 0,40 m. Flores esverdeadas com roxo, borda de cerrado alterado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-16 08:39:23-03","UTFPR","HCF","17892","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.C. de Souza","2016","05","11","E.L. Siqueira","1646","2015","09","22","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.95275","-24.375667","51°57'09,9 W","24°22'32,4 S","626","626","erva ca. 0,30 m, heliófita. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-16 08:39:23-03","UTFPR","HCF","18999","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.C. de Souza","2016","05","11","M.G. Caxambu","7196","2016","02","03","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.956611","-24.371306","51°57'23,8 W","24°22'16,7 S","605","605","erva heliófita, ca. 1,10 m. Flores amarelo alaranjadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-16 08:39:23-03","UTFPR","HCF","5020","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2007","04","19","A.R. Silva","300","2007","03","24","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.303889","-24.105083","52°18'14 W","24°06'18,3 S","577","577","herbácea, heliófita, ramificada, com flores amarelas. Frutos do tipo legume.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-16 08:39:23-03","UTFPR","HCF","10696","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","J. Cordeiro","2012",NA,NA,"M.G. Caxambu","4125","2012","04","30","Brasil","SP","Cananéia","Fazenda Aroeira - Arredores","-47.8365","-24.888056","47°50'11,4 W","24°53'17 S","9","9","arbusto ca. 1,30 m, heliófito. Flores com cálice verde e corola amarela. Frutos imaturos verdes e maduros pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-08-16 08:39:23-03","UTFPR","HCF","26968","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2019","01","21","M.G. Caxambu","8789","2018","12","06","Brasil","PR","Barbosa Ferraz","Estação Ecológica Municipal de Barbosa","-52.078028","-23.9405","52°04'40,9 W","23°56'25,8 S","372","372","erva heliófita, ca. 0,40 m. Flores com cálice verde e corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-08-16 08:39:23-03","UTFPR","HCF","2349","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2005","07","19","S.F. Santos",NA,"2005","05","16","Brasil","PR","Araruna","Córrego Gravinha","-52.4963989257812","-23.9316997528076",NA,NA,NA,NA,"herbácea, heliófita, ereta, glabra, com flores amarelas em inflorescências terminais.",NA,NA,NA,NA,NA,NA,"26722","auto",NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:39:23-03","UTFPR","HCF","633","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","G. Hatschbach","2004","05","05","A.E. Bianek","155","2003","12","15","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta ereta, trifoliolada. Presença de flores amarelas.",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:39:23-03","UTFPR","HCF","3623","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2006","09","15","H.C.L. Geraldino","294","2006","02","10","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"herbácea, ca. 40 cm, semi-ciófila, com inflorescências terminais amarelas com riscos pretos.",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"248","2019-08-16 08:39:23-03","UTFPR","HCF","1235","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2004","08","17","M.G. Caxambu","510","2004","07","21","Brasil","PR","Campo Mourão","Pesqueiro do Lírio","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta herbácea, ereta, trifoliolada, com flores amarelas com nervuras escuras.",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"249","2019-08-16 08:39:23-03","UTFPR","HCF","2651","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","J. Cordeiro & E. Barboza","2005","08",NA,"E.M. Silva",NA,"2005","05","01","Brasil","PR","Goioerê","terreno baldio na Rua Goioerê","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,"arbusto ca. 0,80 m, heliófito, folhas glabras trifolioladas. Com presença de frutos deiscentes do tipo legume.",NA,NA,NA,NA,NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA
"250","2019-08-16 08:39:23-03","UTFPR","HCF","29161","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2019","07","26","A. Rosado","430","2018","04","06","Brasil","PR","Maringá","Mata Ciliar da UEM. Margem esquerda do","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"arbusto, 0,8 m de altura. Botões florais verdes ou amarelos, flores com asas vináceas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:39:23-03","UTFPR","HCF","2962","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.G. Caxambu","2006","04","05","J.R. Silva",NA,"2005","10","01","Brasil","PR","Quinta do Sol","Fazenda Santa Rita de Cássia","-52.1296997070312","-23.8521995544434",NA,NA,NA,NA,"reptante, heliófita, coletado em região de pecuária (pasto). Com flores amarelas.",NA,NA,NA,NA,NA,NA,"16558","auto",NA,NA,NA,NA,NA,NA
"252","2020-06-29 09:30:21-03","UFRRJ","RBR","19491","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","M.C. Monteiro","1964","05","20","C.M.A.H. Tokarnia; J. Dobereiner","s.n.","1962","03","16","Brasil","Rio de Janeiro","Seropédica","Campus da UFRRJ, Km 47","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,NA,"RBR00019491",NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"253","2020-06-29 09:30:21-03","UFRRJ","RBR","19493","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"S.A. Rego; Z.S. Silva","1311","1993","08","09","Brasil","Rio de Janeiro","Itaguaí","Ilha da Madeira","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"RBR00019493",NA,NA,NA,NA,NA,"17747","auto",NA,NA,NA,NA,NA,NA
"254","2020-08-04 10:12:00-03","UFRRJ","RBR","19497","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"H. Monteiro","s.n.","1962","05","13","Colômbia","Medellín","Medellín","Arredores de Medellin, Exposição, Feira de Gado, Alt. 1600 m.s.m.",NA,NA,NA,NA,NA,NA,NA,"RBR00019497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-06-29 09:30:21-03","UFRRJ","RBR","19494","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"S.A. Rego; Z.S. Silva","1304","1993","08","09","Brasil","Rio de Janeiro","Itaguaí","Ilha da Madeira","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"RBR00019494",NA,NA,NA,NA,NA,"17747","auto",NA,NA,NA,NA,NA,NA
"256","2020-06-29 09:30:21-03","UFRRJ","RBR","19495","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"S.A. Rego; Z.S. Silva","1224","1993","07","08","Brasil","Rio de Janeiro","Itaguaí","Ilha da Madeira","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"RBR00019495",NA,NA,NA,NA,NA,"17747","auto",NA,NA,NA,NA,NA,NA
"257","2020-06-29 09:30:21-03","UFRRJ","RBR","19492","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","M.C. Monteiro",NA,NA,NA,"C.M.A.H. Tokarnia; J. Dobereiner","s.n.","1962","03","16","Brasil","Rio de Janeiro","Seropédica","Km 47","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,NA,"RBR00019492",NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"258","2020-06-29 09:30:21-03","UFRRJ","RBR","19496","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"A.A. Gomes","s.n.","1988","11","05","Brasil","Rio de Janeiro","Itaguaí","Seropédica","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"RBR00019496",NA,NA,NA,NA,NA,"17747","auto",NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:26:06-03","MBM","MBM","229455","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","68564",NA,NA,NA,"Brazil","Bahia","Uruçuca","Uruçuca, arredores","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,"MBM229455","MBM229455",NA,NA,"Southern America",NA,"33791","auto",NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:26:06-03","MBM","MBM","235071","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Filliettaz, A.M.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; L.A.; Barboza, E.; L.A.","68973",NA,NA,NA,"Brazil","Minas Gerais","Varjão de Minas","Varjão de Minas, arredores","-46.0317001342773","-18.377799987793",NA,NA,NA,NA,NA,"MBM235071","MBM235071",NA,NA,"Southern America",NA,"30940","auto",NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:26:06-03","MBM","MBM","292735","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Bianek, A.E.","155","2003","12","15","Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"MBM292735","MBM292735",NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:26:06-03","MBM","MBM","340619","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Miotto, S.","2009","07","14","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6551","2008","04","20","Brazil","Paraná","Tibagi","Fazenda Imbaú","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Subarbusto, 60 cm, flor amarela. Margem da rodovia","MBM340619","MBM340619",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:26:06-03","MBM","MBM","118386","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","51852",NA,NA,NA,"Brazil","Paraná","Tomazina","Rio das Cinzas, descida para Salto Cavalcanti","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,"MBM118386","MBM118386",NA,NA,"Southern America",NA,"29630","auto",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:26:06-03","MBM","MBM","54650","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Shepherd, G.; et al.; et al.","4523",NA,NA,NA,"Brazil","Bahia","Ilhéus","Estrada Ilhéus - Uruçuca, 10km","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM054650","MBM054650",NA,NA,"Southern America",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:26:06-03","MBM","MBM","116581","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Goetzke, S.","52",NA,NA,NA,"Brazil","Paraná","Amaporã","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,NA,"MBM116581","MBM116581",NA,NA,"Southern America",NA,"23154","auto",NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:26:06-03","MBM","MBM","129560","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Goetzke, S.","s.n.",NA,NA,NA,"Brazil","Paraná","Amaporã","Amaporã, arredores","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,NA,"MBM129560","MBM129560",NA,NA,"Southern America",NA,"23154","auto",NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:26:06-03","MBM","MBM","306004","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Silva, E.M.","s.n.","2005","05","01","Brazil","Paraná","Goioerê","Rua Goioerê","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,NA,"MBM306004","MBM306004",NA,NA,"Southern America",NA,"22997","auto",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:26:06-03","MBM","MBM","112899","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","50858",NA,NA,NA,"Brazil","Paraná","Nossa Senhora das Graças","Rio Bandeirantes do Norte","-51.7943992614746","-22.9136009216309",NA,NA,NA,NA,NA,"MBM112899","MBM112899",NA,NA,"Southern America",NA,"10515","auto",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:26:06-03","MBM","MBM","260586","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Ribas, O.S.",NA,NA,NA,"Carneiro, J.","1106","2001","03","17","Brazil","Paraná","Ribeirão do Pinhal","Estrada do Barro Branco","-50.3567008972168","-23.4074993133545",NA,NA,NA,NA,NA,"MBM260586","MBM260586",NA,NA,"Southern America",NA,"21709","auto",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:26:06-03","MBM","MBM","131525","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","4813",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Bairro Trindade","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM131525","MBM131525",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:26:06-03","MBM","MBM","198846","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Flores, A.",NA,NA,NA,"Silva, M.R.","753",NA,NA,NA,"Brazil","São Paulo","Adolfo","Estrada de terra para Sales","-49.6399993896484","-21.2299995422363",NA,NA,NA,NA,NA,"MBM198846","MBM198846",NA,NA,"Southern America",NA,"15627","auto",NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:26:06-03","MBM","MBM","225316","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de","2582",NA,NA,NA,"Brazil","São Paulo","São Sebastião","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"MBM225316","MBM225316",NA,NA,"Southern America",NA,"41977","auto",NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:26:06-03","MBM","MBM","407480","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Cordeiro, J.; Barboza, E.","2016",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Medeiros, G.; Siqueira, E.L.; Medeiros, G.","7209","2016","02","04","Brazil","Paraná","Mato Rico","Estação Ecológica Municipal Colombo","-52.244111","-24.749472","-52.244111","-24.749472","722","722","Arbusto ca. 1m, heliófito. Flores amarelas com listras longitudinais avermelhadas.; Relevo: ondulado.","MBM407480","MBM407480",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:26:06-03","MBM","MBM","416487","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Cordeiro, J.","2019","02","05","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3144","2018","11","19","Brazil","Paraná","Sengés","Rodovia PR-151, na margem","-49.574722","-24.152778","-49.574722","-24.152778","955","955","Arbusto com 1,2 m de altura; corola amarelo-claro.; Em remanescente degradado de Savana (Cerrado sensu stricto).","MBM416487",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
