"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"189","2020-12-21 16:22:13-03","MBM","MBM","418988","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1140","2019","02","25","Southern America","Brazil",NA,NA,"Herbácea 60 cm; espiguetas esverdeadas.; Várzea","MBM418988",NA,NA,"Marinero, F.","Espirito Santo","Linhares",NA,"-39.773056","-19.540278",NA,"(Roxb.) Schult.","1","1",NA,NA,NA,"-39.773056","-19.540278","2019","03","19",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:22:13-03","MBM","MBM","52000","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Shepherd, G.J.","4090","1976","12","15","Southern America","Brazil",NA,NA,NA,"MBM052000",NA,NA,"Prata, A.P.","Mato Grosso",NA,"Rodovia Miranda - Campão",NA,NA,"MBM052000","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:22:13-03","MBM","MBM","58248","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Tressens, S.G.","845","1977","12","13","Southern America","Argentina",NA,NA,NA,"MBM058248",NA,NA,NA,NA,NA,NA,NA,NA,"MBM058248","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:22:13-03","MBM","MBM","69447","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Matthew, K.M.","s.n.","1979","11","14",NA,"Índia",NA,NA,NA,"MBM069447",NA,NA,"Matthew, K.M.",NA,NA,NA,NA,NA,"MBM069447","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:22:13-03","MBM","MBM","23746","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hatschbach, G.; Scherer, P.; Scherer, P.","30441","1972","10","13","Southern America","Brazil",NA,NA,NA,"MBM023746",NA,NA,"Koyama, T.","Mato Grosso do Sul","Miranda","Passo do Lontra","-56.3782997131348","-20.2406005859375","MBM023746","(Roxb.) Schult.",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:22:12-03","MBM","MBM","231026","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Motta, J.T.","1455","1988","11","20","Southern America","Brazil",NA,NA,"Erval.; Beira de riacho; local encharcado.","MBM231026",NA,NA,"Prata, A.P.","Minas Gerais","Poços de Caldas","Campo do Sacco","-46.5614013671875","-21.7877998352051",NA,"(Roxb.) Schult.",NA,NA,"23696","auto",NA,NA,NA,"1999","10",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:22:13-03","MBM","MBM","26547","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hatschbach, G.","6455","1959","11","08","Southern America","Brazil",NA,NA,NA,"MBM026547",NA,NA,"Trevisan, R.","Paraná","Araucária","Guajuvira","-49.4103012084961","-25.5930995941162","MBM026547","(Roxb.) Schult.",NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:22:12-03","MBM","MBM","174980","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Dombrowski, L.T.; et al.; et al.","2133","1966","11",NA,"Southern America","Brazil",NA,NA,NA,"MBM174980",NA,NA,"Hooper, S.","Paraná","Mandirituba","Capocu","-49.326099395752","-25.7789001464844","MBM174980","(Roxb.) Schult.",NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:22:13-03","MBM","MBM","26578","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hatschbach, G.","1851","1950","01","29","Southern America","Brazil",NA,NA,NA,"MBM026578",NA,NA,"Trevisan, R.","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895","MBM026578","(Roxb.) Schult.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:22:12-03","MBM","MBM","174981","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Dombrowski, L.T.; et al.; et al.","10053","1978","10","09","Southern America","Brazil",NA,NA,NA,"MBM174981",NA,NA,"Pedersen, T.M.","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895","MBM174981","(Roxb.) Schult.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:22:13-03","MBM","MBM","419927","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Holsbach, BAVDA","27","2002","10","29","Southern America","Brazil",NA,NA,"Herbácea em área inundada descoberta, solo hidromórfico com 40cm de altura.; Formação Pioneira com Influência Fluvial.","MBM419927",NA,NA,"Kozera, C.","Paraná","São José dos Pinhais","Alto Iguaçu","-49.2064018249512","-25.5347003936768",NA,"(Roxb.) Schult.",NA,NA,"45291","auto",NA,NA,NA,"2002","10","29",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:22:13-03","MBM","MBM","423171","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Wasum, R.","s.n.","1995","12","27","Southern America","Brazil",NA,NA,"Erva.; Beira do lago.","MBM423171",NA,NA,"Demeda, C.","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,"(Roxb.) Schult.","780","780","46790","auto",NA,NA,NA,"2015","05","22",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:22:13-03","MBM","MBM","102191","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Amalie Dietrich","2687","1864",NA,NA,"Asia-Tropical","Australia",NA,NA,NA,"MBM102191",NA,NA,"Domin",NA,NA,"Queensland, Brisbane river",NA,NA,"MBM102191","Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:22:13-03","MBM","MBM","124623","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Bartlett, H.H.","16486","1940","07","16","Southern America","Panama",NA,NA,NA,"MBM124623",NA,NA,"Dwyer, J.",NA,NA,NA,NA,NA,"MBM124623","Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:22:13-03","MBM","MBM","7640","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Lindeman, J.; Haas, H.; Haas, H.","5654","1967","07","07","Southern America","Brazil",NA,NA,NA,"MBM007640",NA,NA,NA,"São Paulo",NA,"20km NO de Santos",NA,NA,"MBM007640","Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:22:13-03","MBM","MBM","95812","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Schulz, A.G.","4118","1943","12","16","Southern America","Argentina",NA,NA,NA,"MBM095812",NA,NA,"Pedersen, T.M.",NA,NA,NA,NA,NA,"MBM095812","Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-15 09:04:33-03","UESC","UESC","10587","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","E.A. Rocha","1131","2003","05","23",NA,"Brasil",NA,NA,"Erva rizomatosa, ereta, com ca. 70-80 cm de altura.","UESC0010587","Angiospermae","Florideophycidae",NA,"Bahia","Ilhéus",NA,"-39.083333","-14.790833",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"39W5'0''","14S47'27''",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"206","2019-08-15 09:04:33-03","UESC","UESC","10881","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","E.A. Rocha","1131","2003","05","23",NA,"Brasil",NA,NA,"Erva aquática rizomatosa, ereta, cerca de 70-80 cm de altura.; Frequente no local. Crescendo em área de manguezal. Projeto Relações Filogenéticas em Cyperaceae utilizando sequências de DNA.","UESC0010881","Angiospermae","Florideophycidae","E.A.Rocha","Bahia","Ilhéus",NA,"-39.099722","-14.790833",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"39W5'59''","14S47'27''","2003","05",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"207","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227070","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hassler, E.",NA,"1905","1",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227070' target='other'> <mi>dwc_moreinfo</mi></a>","P00227070",NA,NA,"Rosen",NA,NA,"Cordillera de Villa-Rica",NA,NA,"P00227070_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8589",NA,NA
"208","2020-02-27 13:56:29-03","MNHN","RECOLNAT_MNHN_P","P00227050","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Langlassé, E.",NA,"1899","1","20",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227050' target='other'> <mi>dwc_moreinfo</mi></a>","P00227050",NA,NA,"Rosen",NA,NA,"Rives du torrent Agua Sucia",NA,NA,"P00227050_01","(Roxb.) Schult.","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA
"209","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227052","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Geay, M.F.",NA,"1896","5","22",NA,"Vénézuéla","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227052' target='other'> <mi>dwc_moreinfo</mi></a>","P00227052",NA,NA,"Rosen",NA,NA,"Guaritico",NA,NA,"P00227052_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227053","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Goudot, J.",NA,"1844",NA,NA,NA,"Nouvelle-Grenade","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227053' target='other'> <mi>dwc_moreinfo</mi></a>","P00227053",NA,NA,"Rosen",NA,NA,NA,NA,NA,"P00227053_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227054","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Triana, J.J.",NA,NA,NA,NA,NA,"Nouvelle-Grenade","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227054' target='other'> <mi>dwc_moreinfo</mi></a>","P00227054",NA,NA,"Rosen",NA,NA,"Prov. Choco",NA,NA,"P00227054_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420",NA,NA
"212","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227055","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Orbigny, A.D. d'",NA,"1870","3",NA,NA,"Bolivie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227055' target='other'> <mi>dwc_moreinfo</mi></a>","P00227055",NA,NA,"Rosen",NA,NA,"entre Magdalena et San Ramon",NA,NA,"P00227055_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",NA,NA
"213","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227062","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Warming, E.",NA,"1864","5","18",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227062' target='other'> <mi>dwc_moreinfo</mi></a>","P00227062",NA,NA,"Rosen",NA,NA,NA,NA,NA,"P00227062_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227063","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Weddell, H.A.",NA,"1844",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227063' target='other'> <mi>dwc_moreinfo</mi></a>","P00227063",NA,NA,"Rosen",NA,NA,"Minas Geraes",NA,NA,"P00227063_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1195",NA,NA
"215","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227066","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227066' target='other'> <mi>dwc_moreinfo</mi></a>","P00227066",NA,NA,"Rosen",NA,NA,"Prov. Minas Geraes",NA,NA,"P00227066_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"616",NA,NA
"216","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227071","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Fiebrig, K.",NA,"1908","1","10",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227071' target='other'> <mi>dwc_moreinfo</mi></a>","P00227071",NA,NA,"Rosen",NA,NA,"Entre Rio Apa et Rio Aquidaban",NA,NA,"P00227071_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5389",NA,NA
"217","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227074","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hassler, E.",NA,"1900","9",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227074' target='other'> <mi>dwc_moreinfo</mi></a>","P00227074",NA,NA,"Rosen",NA,NA,"Cerros de Tobaty",NA,NA,"P00227074_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6414",NA,NA
"218","2015-09-03 22:05:25-03","MNHN","RECOLNAT_MNHN_P","P00227075","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Balansa, B.",NA,"1874","11","11",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227075' target='other'> <mi>dwc_moreinfo</mi></a>","P00227075",NA,NA,"Rosen",NA,NA,"Caaguazu",NA,NA,"P00227075_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"678 a",NA,NA
"219","2020-02-27 13:51:27-03","MNHN","RECOLNAT_MNHN_P","P00227081","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hassler, E.",NA,NA,"11",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227081' target='other'> <mi>dwc_moreinfo</mi></a>","P00227081",NA,NA,"Rosen",NA,NA,"In palude prope Inqueri",NA,NA,"P00227081_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1482",NA,NA
"220","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227082","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Hassler, E.",NA,NA,"12",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227082' target='other'> <mi>dwc_moreinfo</mi></a>","P00227082",NA,NA,"Rosen",NA,NA,"In regione vicine Igatimi",NA,NA,"P00227082_01","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5676",NA,NA
"221","2015-09-03 22:26:45-03","MNHN","RECOLNAT_MNHN_P","P01701911","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Tostain, O.|Leotard, G.|Pelletier, V.",NA,"2009","8","24",NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01701911' target='other'> <mi>dwc_moreinfo</mi></a>","P01701911",NA,NA,NA,NA,NA,"Guyane Francaise, Roche Léna, CSG, Sinnamary. Guiana Francesa","-52.84611","5.30917","P01701911_01","(Roxb.) Schult.","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3171",NA,NA
"222","2015-09-03 22:15:12-03","MNHN","RECOLNAT_MNHN_P","P01709054","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Jansen-Jacobs, M.J.|Jacobs-Brouwer, A.|James, V.|Andrew, R.",NA,"1995","8","3",NA,"Guiana","hb",NA,"Flora of Guyana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01709054' target='other'> <mi>dwc_moreinfo</mi></a>","P01709054",NA,NA,NA,NA,NA,"Rupununi Distr, Manari, Savanna, in pond. Guiana , América do Sul","-59.76667","3.43333","P01709054_01","(Roxb.) Schult.","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4744",NA,NA
"223","2015-09-03 22:05:25-03","MNHN","RECOLNAT_MNHN_P","P00227077","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Cabrera, A.L.",NA,"1954","10","18",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227077' target='other'> <mi>dwc_moreinfo</mi></a>","P00227077",NA,NA,NA,NA,NA,"Corrientes, Estancia Santa Teresa, Embasaldos",NA,NA,"P00227077_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11819",NA,NA
"224","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227064","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227064' target='other'> <mi>dwc_moreinfo</mi></a>","P00227064",NA,NA,NA,NA,NA,NA,NA,NA,"P00227064_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4427",NA,NA
"225","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227076","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen, T.M.",NA,"1961","4","30",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227076' target='other'> <mi>dwc_moreinfo</mi></a>","P00227076",NA,NA,NA,NA,NA,"Estancia La Soledad, Santiago, Dep. Misiones",NA,NA,"P00227076_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6029",NA,NA
"226","2015-09-03 22:05:25-03","MNHN","RECOLNAT_MNHN_P","P00227078","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen, T.M.",NA,"1954","12","17",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227078' target='other'> <mi>dwc_moreinfo</mi></a>","P00227078",NA,NA,NA,NA,NA,"Estancia Santa Teresa, Dep. Mburucuya, Prov. Corrientes",NA,NA,"P00227078_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3054",NA,NA
"227","2015-09-03 22:05:25-03","MNHN","RECOLNAT_MNHN_P","P00227079","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen, T.M.",NA,"1949","1","31",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227079' target='other'> <mi>dwc_moreinfo</mi></a>","P00227079",NA,NA,"Lourteig",NA,NA,"Corrientes, estancia Santa Teresa, Rio Santa Lucia",NA,NA,"P00227079_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207",NA,NA
"228","2015-09-04 08:24:26-03","MNHN","RECOLNAT_MNHN_P","P00227080","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen, T.M.",NA,"1951","1","21",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00227080' target='other'> <mi>dwc_moreinfo</mi></a>","P00227080",NA,NA,"Lourteig",NA,NA,"Prov. Corrientes, estancia Santa Teresa",NA,NA,"P00227080_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"957",NA,NA
"229","2015-09-03 23:15:28-03","MNHN","RECOLNAT_MNHN_P","P01866879","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866879' target='other'> <mi>dwc_moreinfo</mi></a>","P01866879",NA,NA,NA,"Minas Gerais",NA,"Brésil, Minas Geraes.",NA,NA,"P01866879_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1195",NA,NA
"230","2015-09-03 23:15:28-03","MNHN","RECOLNAT_MNHN_P","P01866881","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866881' target='other'> <mi>dwc_moreinfo</mi></a>","P01866881",NA,NA,NA,"Minas Gerais",NA,"Bréil, province.",NA,NA,"P01866881_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1616",NA,NA
"231","2015-09-03 23:15:28-03","MNHN","RECOLNAT_MNHN_P","P01866882","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866882' target='other'> <mi>dwc_moreinfo</mi></a>","P01866882",NA,NA,NA,"Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,"P01866882_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 616",NA,NA
"232","2015-09-03 21:45:31-03","MNHN","RECOLNAT_MNHN_P","P01765632","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Philcox, D.|Ferreira, A.",NA,"1968","1","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01765632' target='other'> <mi>dwc_moreinfo</mi></a>","P01765632",NA,NA,NA,"Mato Grosso",NA,"Expedition Base camp; ca 1-3 km W of km 261 Xavantina - Cachimbo Road","-51.76667","-12.81667","P01765632_01","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4124",NA,NA
"233","2020-10-01 14:26:30-03","JBB","HEPH","3117","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Ramos, AE","194","1983","01","21","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","Trevisan, R","Distrito Federal","Brasília","Lagoa Bonita ca. de 30km a NE de Brasília","-47.9296989440918","-15.7797002792358",NA,"(Roth) Schult.",NA,NA,"70570","auto",NA,NA,NA,"2008","02","29",NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:43:46-03","UFMG","BHCB","186041","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gontijo, FD","425","2014","10","15","Southern America","Brasil",NA,NA,"Herbáceo; Floração; Em leito de reservatório.; Lagoa/represa","BHCB186041","Monocotyledon",NA,NA,"Minas Gerais","Conceição do Mato Dentro",NA,"-43.338122","-19.225869",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-43.338122","-19.225869",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:43:46-03","UFMG","BHCB","130754","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Viana, PL; Versieux, LM; Garcia, LC; Giorni, VT; Silva, LVC; Silva, DF","4153","2009","03","19","Southern America","Brasil",NA,NA,NA,"BHCB017332","Monocotyledon",NA,NA,"Pará","Canaã dos Carajás","S11B, Ambiente úmido","-50.388611","-6.355278",NA,"(Roxb.) Schult.","743","743",NA,NA,NA,"-50.388611","-6.355278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:43:46-03","UFMG","BHCB","137686","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pivari, MOD; Silva, LVC; Arruda, AJ","1499","2010","02","18","Southern America","Brasil",NA,NA,NA,"BHCB017333","Monocotyledon",NA,NA,"Pará","Canaã dos Carajás","S11D, Ambiente úmido","-50.310833","-6.403611",NA,"(Roxb.) Schult.","820","820",NA,NA,NA,"-50.310833","-6.403611",NA,NA,NA,NA,NA,NA,NA,NA,NA
