"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"301","2020-09-12 05:00:02-03","US","US","2141479","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"T. Pederson","911","1950","12","17","South America","Argentina","Corrientes",NA,"Dep. Empedrado, Estancia Las tres Marias on the bank of Rio Parana",NA,NA,NA,NA,"US01784642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","2400157","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"B. Maguire, C. K. Maguire & J. M. Pires","44644","1959","12","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipo, 3.5 miles from Hotel Chapeu de Sol",NA,NA,NA,NA,"US01784646","US01784646_01","1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","3113184","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"C. A. Cid Ferreira & et al.","6532",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Mun. de Cuiaba, MT. Rio Caxipozinho, prox. a Cachoeira Veu de Noiva. Area da Chapada dos Guimaraes",NA,NA,NA,NA,"US01784666","US01784666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","2845313","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"G. T. Prance, E. Lleras & D. F. Coêlho","18964","1973","10","14","South America - Neotropics","Brazil","Mato Grosso",NA,"Vicinity of Veu de Noiva; Chapada dos Guimaraes",NA,NA,NA,NA,"US01784656","US01784656_01","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","2283745","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"T. Pederson","4271","1956","11","12","South America","Paraguay","Itapua",NA,"Estancia San Miguelito, Colonia Gral. Delgado",NA,NA,NA,NA,"US01784654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","2888806","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"S. A. Renvoize","3610",NA,NA,NA,"South America","Argentina",NA,NA,"Paso de la Patria, sand dunes and grassland near cemetery",NA,NA,NA,NA,"US01784650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","3377221","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"E. M. Zardini & L. Villate","46384","1997","1","21","South America","Paraguay","Itapua",NA,"Isla Yacyreta","-56.75","-27.43",NA,NA,"US01784659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","2170055","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"T. Pederson","1392","1951","12","15","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuya",NA,NA,NA,NA,"US01784644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","3119262","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"J. R. Pirani","1305",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Amazonica, Mun. Cuiaba, chapada dos Guimaraes, cerrado perto do alto da cachoeira Veu de Noiva, do Rio Coxipozinho","-55.75","-15.5",NA,NA,"US01784658","US01784658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","3492015","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"R. Romero, J. N. Nakajima, M. A. Farinaccio & V. F. O. Miranda","4209","1997","4","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Estrada para a Fazenda do Fundao, Parque Nacional da Serra da Canastra, Sao Roque de Minas",NA,NA,NA,NA,"US01784649","US01784649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","3314790","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"M. A. Silva & F. C. A. Oliveira","2399","1994","11","24","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, 14 km de Alto Paraiso/Colinas",NA,NA,NA,NA,"US01784648","US01784648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","1424235","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"A. Löfgren & F. C. Hoehne","16773",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Itapetininga",NA,NA,NA,NA,"US01784667","US01784667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","1902606","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"J. Santoro & J. Pompeu","3189","1938","12","18","South America - Neotropics","Brazil","São Paulo",NA,"Faz. Campo Grande, Campinas",NA,NA,NA,NA,"US01784645","US01784645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","3406251","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"E. M. Zardini & J. Rodriguez","52180","1999","10","25","South America","Paraguay","Itapua",NA,"Yacyreta Dam Island Reserve: Punta de observacion","-56.8231","-27.4486",NA,NA,"US01784661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","1423879","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"G. Gehrt","4643","1920","12","1","South America - Neotropics","Brazil","São Paulo",NA,"Cascavel, S. Paulo",NA,NA,NA,NA,"US01784664","US01784664_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","2687459","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"G. Eiten & L. T. Eiten","6767","1965","11","22","South America - Neotropics","Brazil","Minas Gerais",NA,"Municipio de Jaboticatubas: Serra do Cipo (the highest oart of the long narrow Serra do Espinha). Along the road at km 112.4 (1.4 km along road N of Chapeu do Sol)","-43.6","-19.32",NA,NA,"US01784660","US01784660_01","1050","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","1930200","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"H. H. Bartlett","21138","1943","12","9","South America","Uruguay","Paysandu",NA,"Limestone country north of Quebracho",NA,NA,NA,NA,"US01784651","US01784651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","2706919","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"G. Hatschbach & P. Ravenna","23047","1969","12","3","South America","Brazil","Paraná",NA,"Rio Guavirova (mun. Ponta Grossa)",NA,NA,NA,NA,"US01784665","US01784665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","2565219","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"L. Smith & R. M. Klein","14923","1965","6","21","South America","Brazil","Paraná",NA,"Mun. Ponta Grossa: High campo, above Rio Tibagi at Rodovia do Cafe","-50","-25.3",NA,NA,"US01784655","US01784655_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","936470","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"A. Regnelli","335","1848","9","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Cidade de Uberava",NA,NA,NA,NA,"US01784653","US01784653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","3472254","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"A. Schinini, R. O. Vanni & L. R. Noblick","36454","2004","3","2","South America","Argentina","Misiones",NA,"San Ignacio, Teyucuare, 7 km SW de San Ignacio","-55.5578","-27.2675",NA,NA,"US01784647",NA,"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"322","2020-09-12 05:00:02-03","US","US","2196567","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"A. Macedo","1383","1948","11","14","South America","Brazil",NA,NA,"Municipio Ituiutala, Estado MG",NA,NA,NA,NA,"US01784668","US01784668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","3406252","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"E. M. Zardini & J. Rodriguez","52130","1999","10","25","South America","Paraguay","Itapua",NA,"Yacyreta Dam Island Reserve: Punta de observacion","-56.8231","-27.4486",NA,NA,"US01784662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"324","2020-09-12 05:00:02-03","US","US","2818429","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"H. S. Irwin & T. R. Soderstrom","7366","1964","10","26","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil, Serra do Caiapo","-51.78","-17.2",NA,NA,"US01784663","US01784663_01","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","2369511","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"S. Machado","131","1959","11","25","South America - Neotropics","Brazil","São Paulo",NA,"Mun. Itapetininga, Faz. Bom Retiro; SW da cid. de Itapetininga, proximo ao rio Paranapanema Campo limpo",NA,NA,NA,NA,"US01784643","US01784643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"326","2020-09-12 05:00:02-03","US","US","1281059","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"P. K. Dusén","16444","1915","1","17","South America","Brazil","Paraná",NA,"Jaguariahyva opp. in campo",NA,NA,NA,NA,"US01784671","US01784671_01","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","3690077","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","76950","2004","3","11","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. MS-164, Fazenda Itamarati (Mun. Ponta Pora)",NA,NA,NA,NA,"US01784670","US01784670_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","2454161","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"L. Smith, R. M. Klein & G. Hatschbach","14728","1965","1","17","South America","Brazil","Paraná",NA,"Mun. Arapoti: Campo cerrado (widely scattered scrub), by Jaguariaiva boundary","-49.35","-24.12",NA,NA,"US01784673","US01784673_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","1473757","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"P. K. Dusén","16444","1915","1","17","South America","Brazil","Paraná",NA,"Jaguariahyva opp. in campo",NA,NA,NA,NA,"US01784672","US01784672_01","735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"330","2020-09-02 16:21:20-03","Cenargen","CEN","49407","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","J. B. Bringel","José Floriano Barêa Pastore","98","2002","10","28",NA,"Brasil","GO","APARECIDA DE GOIANIA",NA,"-49.2439002990723","-16.823299407959","Exsicatas",NA,"CEN00049407","CEN00049407",NA,NA,NA,"2005","09",NA,NA,"14888","auto",NA,NA,NA,"2",NA,NA
"331","2020-09-02 16:21:20-03","Cenargen","CEN","50920","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","J. B. Bringel","José Floriano Barêa Pastore","134","2002","12","01",NA,"Brasil","GO","APARECIDA DE GOIANIA","Chácara Jatobá.","-49.2439002990723","-16.823299407959","Exsicatas",NA,"CEN00050920","CEN00050920",NA,NA,NA,"2005","09",NA,NA,"14888","auto",NA,NA,NA,"2",NA,NA
"332","2020-09-02 16:21:20-03","Cenargen","CEN","46918","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","J. B. Bringel","Taciana Barbosa Cavalcanti","3086","2003","01","14",NA,"Brasil","MG","DELFINOPOLIS","Parque Nacional da Serra da Canastra. A 54 km da entrada do Parque, em direção a São Roque de Minas.","-46.8539009094238","-20.343900680542","Exsicatas","Brácteas involucrais atro-violáceas.","CEN00046918","CEN00046918","1400","1400",NA,"2003","09","-4655250.0","-2025556.0","41380","auto",NA,NA,NA,"4",NA,NA
"333","2020-09-02 16:21:20-03","Cenargen","CEN","87635","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","J. B. Bringel","João Bernardo de Azevedo Bringel Jr.","1026","2012","11","03",NA,"Brasil","GO","NIQUELANDIA","Brasil - Goiás - Niquelândia , Serra da Mesa, estrada GO-327, entre Colinas do Sul e Niquelândia, 28,5 km da rotatória do centro de Niquelândia.","-48.125","-14.338333","Exsicatas","Flores atropurpúreas, anteras de cor amarelo-pálido, bracteas involucrais atropupúrea, com base verde. BRASIL - Goiás - HERBARIO UB","CEN00087635","CEN00087635",NA,NA,NA,"2012","11","-48.125","-14.338333",NA,NA,NA,NA,NA,"1",NA,NA
"334","2020-09-02 16:21:20-03","Cenargen","CEN","98040","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","J. B. Bringel","Inês Cordeiro","3416","2012","12","13",NA,"Brasil","GO","MINEIROS","Parque Nacional das Emas, cerca de 4,4 km do portão do Jacuba.","-52.979444","-17.9425","Exsicatas","Erva com sistema subterrâneo bem desenvolvido, globoso; brácteas involucrais atro-vináceas, capítulo com flores do disco tubulosas, vináceas; flores do raio liguladas, vináceas na face abaxial, alvo-rosadas na adaxial. Doação Instituto de Botânica de São Paulo - Brasil.","CEN00098040","CEN00098040","847","847",NA,"2018","06","-52.979444","-17.9425",NA,NA,NA,NA,NA,"1",NA,NA
"335","2020-09-02 16:21:20-03","Cenargen","CEN","94638","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","J. B. Bringel","João Aguiar Nogueira Batista","2117","2007","09","25",NA,"Brasil","MG","LAGOA SANTA","Alguns quilômetros após Lagoa Santa e a ponte sobre o Córrego das Velhas, entrada de terra a esquerda da pista em direção a Serra do Cipó.","-43.8897018432617","-19.6271991729736","Exsicatas","Área queimada durante a seca. Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 119798","CEN00094638","CEN00094638","637","637",NA,"2017","10",NA,NA,"12338","auto",NA,NA,NA,"1",NA,NA
"336","2019-12-09 17:29:25-03","UFPR","EFC","17060","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Barboza, E.","Motta, J.T. et al.","4143","2013","12","18",NA,"Brasil","Paraná","Palmeira","Recanto dos Papagaios","-49.7683","-25.4653",NA,"Erva xilopodífera; capítulos vermelhos. Campo limpo seco","EFC017060",NA,"957","957",NA,"2014","05","-49.7683","-25.4653",NA,NA,"12",NA,NA,NA,NA,NA
"337","2019-12-09 17:29:25-03","UFPR","EFC","8814","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68962","1999","02","04",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,"Xilopodífera, ereta, flores bordô. Campo limpo, seco.","EFC008814",NA,NA,NA,NA,"1999","03","-50.0028","-25.2414",NA,NA,"01",NA,NA,NA,NA,NA
"338","2019-10-07 09:11:32-03","UEFS","HUEFS","133441","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","M.Dematteis","Paula-Souza, J.","7445","2007","01","18",NA,"Argentina","Corrientes","Ituzaingó","Depto ituzaingó Ruta 34, 7 Km NW de San Carlos.",NA,NA,NA,"Campo a beira de estrada.","HUEFS0133441","HUEFS0133441",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"339","2021-03-04 11:15:06-03","UEFS","HUEFS","133110","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Loes.","H.Robinson","Hatschbach, G.","76950","2004","03","11",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","Rodovia. MS- 164, Fazenda Itamarati.","-55.7256011962891","-22.5361003875732",NA,NA,"HUEFS0133110","HUEFS0133110",NA,NA,NA,"2005",NA,NA,NA,"102608","auto",NA,"Asteranae",NA,NA,NA,NA
"340","2018-05-14 17:04:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,"RRC ID Flag","R. Romero","4209","1997","4","19","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4209",NA
"341","2019-09-04 18:46:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2019-01-23 12:05:38-02","F","FMNH-SEEDPLANTS","V0054590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Isostigma","peucedanifolium","discoidea","Isostigma peucedanifolium discoidea",NA,NA,"K. Fiebrig","810","1903","1","31","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0054590F","V0054590F_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"343","2019-09-04 20:07:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum",NA,NA,"C. Gaudichaud","s.n.","1833",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"344","2019-01-23 10:02:30-02","F","FMNH-SEEDPLANTS","V0076244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum",NA,NA,"A. Krapovickas & C. L. Cristóbal","40922","1987","1","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0076244F","V0076244F_01",NA,NA,"Isoneotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"345","2019-06-28 16:52:38-03","IAC","IAC","20394","S","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","H.F. Leitão Filho","N. Mazzaro","10","1969","01","30",NA,"Brasil","São Paulo","Capão Bonito",NA,"-48.3494","-24.0058",NA,NA,NA,NA,NA,NA,NA,"1969","02","-48.3494","-24.0058",NA,NA,"10",NA,NA,NA,NA,NA
"346","2019-06-28 16:52:38-03","IAC","IAC","3189","S","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","J.M.F. Toledo","J. Santoro & J. Pompeu","s/nº","1938","12","18",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,"1941","10","-47.169767","-22.922308",NA,NA,"21",NA,NA,NA,NA,NA
"347","2019-06-28 16:52:38-03","IAC","IAC","5312","S","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff.","M.A.G. Magenta","A.S. Lima","s/nº","1940","01","13",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,"1999","02","-47.169767","-22.922308",NA,NA,"13",NA,NA,NA,NA,NA
