"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"283","2008-05-27 22:02:00-03","MO","MOBOT","116610","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","David R. Brunner","1986","4","16","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,"Brunner 1848","Centro Forestal Alto Paraná, 12 km al oeste del Puerto Presidente Stroessner. Bosque humedo de 25-35 m de altura, semi-deciduo. Suelo arsilloso, rojo, de origen basaltico.",NA,NA,"Engl.",NA,NA,NA,"-54.7","-25.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-9","6"
"284","2015-02-06 11:15:00-02","MO","MOBOT","117534","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Juan Revilla","1976","10","27","South America","Peru","Loreto",NA,NA,NA,NA,"Revilla Cardenas 1671","Distrito Iquitos. Puerto Almendra. Río Nanay above Iquitos.",NA,NA,"Engl.","R.E. Gereau (MO)",NA,"Maynas","-73.3752778","-3.8283334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","3"
"285","2014-11-13 12:22:00-02","MO","MOBOT","117539","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Blas Pérez","1991","1",NA,"South America","Paraguay","Central",NA,NA,NA,NA,"Pérez Maricerich 289","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,"Engl.","C. Reynel (MO)",NA,NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3"
"286","2014-04-04 05:42:00-03","MO","MOBOT","117838","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Blanca León","1983","2","2","South America","Peru","Pasco",NA,NA,NA,NA,"Gentry 39886","Chontabamba Valley, 2-8 km W of Oxapampa. Remnants of natural vegetation along roadside.",NA,NA,"Engl.","R.E. Gereau",NA,NA,"-75.5","-10.51666",NA,NA,"1800.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-33","2"
"287","2008-05-27 22:02:00-03","MO","MOBOT","117847","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","1988","2","12","South America","Peru","Cajamarca",NA,NA,NA,NA,"Gentry 61566","lower edge of Cutervo National Park, 10-15 km N of San Andres de Cutervo. Montane cloud forest. TRANSECT 2",NA,NA,"Engl.","R.E. Gereau",NA,"Cutervo","-78.66666","-6.16666",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-109","2"
"288","2014-04-04 05:42:00-03","MO","MOBOT","117929","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Rodolfo Vásquez|Nestor Jaramillo","1986","10","10","South America","Peru","Loreto",NA,NA,NA,NA,"Vásquez Martínez 8284","Yanamono. Bosque inundable estacional (tahuampa de agua blanca).",NA,NA,"Engl.","C. Reynel (MOL)",NA,"Maynas","-72.83333","-3.5",NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-57","5"
"289","2008-05-27 22:02:00-03","MO","MOBOT","118457","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Camilo Díaz S.|et al.","1988","1","18","South America","Peru","Piura",NA,NA,NA,NA,"Díaz Santibáñez 2746","Canchaque, Chorro Blanco.",NA,NA,"Engl.","R.E. Gereau",NA,"Huancabamba",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","5"
"290","2011-06-09 17:27:00-03","MO","MOBOT","118527","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Elsa M. Zardini|Tulio Tillería","1991","11","4","South America","Paraguay","Central",NA,NA,NA,NA,"Zardini 28525","Estero del Ypoá Peninsula south of Pindoty along eastern coast on Lake Yabeby. Gallery forest.",NA,NA,"Engl.","C. Reynel (MO)",NA,NA,"-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"608","4"
"291","2014-04-04 05:42:00-03","MO","MOBOT","118531","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Cesár A. Grández|Rodolfo Vásquez|Nestor Jaramillo|J. Alván","1985","5","10","South America","Peru","Loreto",NA,NA,NA,NA,"Grández Rios 396","Reserva Nacional Pacaya-Samiria. Cocha Atum. Bosque ribereño.",NA,NA,"Engl.","R.E. Gereau",NA,"Maynas","-74.6666667","-5.1666667",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1"
"292","2019-09-03 04:36:00-03","MO","MOBOT","1197775","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Aída Alvarez|Homero Vargas|Efraín Freire","1997","8","29","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Alvarez 2347","Villano. Pandanuque, 1 km al sur de Pozo petrolero Villano 2 de ARCO. Colina, pendiente 70%. Bosque primario, parcela temporal de 0.25 ha. Bosque húmedo tropical.",NA,NA,"Engl.","D.A. Neill",NA,"Pastaza","-77.46666","-1.48333",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"293","2019-09-03 04:36:00-03","MO","MOBOT","1197873","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Homero Vargas|David A. Neill|Aída Alvarez|Efraín Freire","1997","9","4","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Vargas López 1602","Ruta del oleoducto propuesto por ARCO, Villano-La Independencia, Km 24; 3 km al sur de San Virgilio. Colina, suelo bien drenado. Bosque primario, parcela temporal de 0.25 ha.",NA,NA,"Engl.","D.A. Neill",NA,"Pastaza","-77.65","-1.4",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"294","2015-01-06 05:40:00-02","MO","MOBOT","1230955","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Efraín Freire|Aída Alvarez|C. Shiguango|O. Sandiego|L. Sandiego","1997","8","17","South America","Ecuador","Napo",NA,NA,NA,NA,"Freire Mayorga 2418","Cantón Loreto. Parroquia San Vicente de Huaticocha, Comunidad Santa Rosa de Arapino, Bloque #19 Triton, Pozo Santa Rosa. Bosque primario, intervenido. Parcela temporal de inventario de bosque 0.25 ha.",NA,NA,"Engl.",NA,NA,NA,"-77.66666","-0.96666",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"295","2018-08-31 09:52:00-03","MO","MOBOT","127405","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jason C. Bradford|Irene Shonle|Jason Rauscher|Sabbe, Piet","1993","6","7","South America","Ecuador","Carchi",NA,NA,NA,NA,"Bradford 42","From Prima Vera hike about six hours up Río Gualchan drainage to shelter built by Nilo Ortiz at 1950 m. Collected mostly along ridge to the north, and around camp. Montane Wet/Pluvial Forest.",NA,NA,"Engl.","C. Reynel (MO)",NA,NA,"-78.16694","0.83277",NA,NA,"1930.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3"
"296","2016-01-25 16:00:00-02","MO","MOBOT","1293434","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Nigel Pitman|Tom Delinks","1997","11",NA,"South America","Ecuador","Napo",NA,NA,NA,NA,"Pitman 2918","Yasuni National Park. Occasionally flooded forest along the Tiputini river, ca. 3 km upriver from the PUCE station.",NA,NA,"Engl.","(ssp.?) C.Reynel (MOL)",NA,"Orellana","-76.4166667","-0.6666667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"297","2017-05-09 11:06:00-03","MO","MOBOT","1336565","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","John L. Clark|Tamara Núñez|Carlos Robles","1997","4","7","South America","Ecuador","Manabí",NA,NA,NA,NA,"Clark 4268","Reserva Ecologica Mache-Chindul. Cerro Pata de Pajaro. Cabaceras de Río Vite, estero Nuquepe. Bosque al norte de La Loma de Pajaro y caratera vía al Carmen.",NA,NA,"Engl.","C. Reynel (MOL)",NA,"Pedernales","-79.75","0.0166667",NA,NA,"300.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","3"
"298","2017-01-28 05:27:00-02","MO","MOBOT","2061240","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jorge Brand|Álvaro Cogollo P.","1981","9","23","South America","Colombia","Antioquia",NA,NA,NA,NA,"Brand Mesa 173","Sector Lomas aisladas. bh-T/bmh-T",NA,NA,"Engl.",NA,NA,"Abejorral","-76.65","7.56666",NA,NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-01-12 19:52:00-02","MO","MOBOT","2380715","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Nelson Miranda-Moyano|Gabriela Moya","2004","6","16","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Miranda-Moyano 318","Cuyabeno, Parroquia Tarapoa, Comunidad Secoya de Centro Eno, en la ribera del Aguarico, a 15 minutos de Poza Onda, aguas abajo. Bosque muy húmedo Tropical. Bosque levemente intervenido. Proyecto Etnobotánico del Herbario Nacinal, co-financiado por PetroEcuador.",NA,NA,"Engl.","C. Reynel (MOL)",NA,"Shushufindi","-76.4666667","-0.2",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"300","2011-02-19 16:04:00-02","MO","MOBOT","2518058","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","3","23","South America","Paraguay","Caazapá",NA,NA,NA,NA,"Schinini Cacace 27848","Colonia 3 de Mayo, 13 Km NE de Yuty",NA,NA,"Engl.","Schinini, A., //",NA,NA,"-56.16666","-26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-08-07 05:39:00-03","MO","MOBOT","2624646","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","John S. Brandbyge|Eduardo Asanza C.","1980","6","24","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"Brandbyge 32236","Taisha. Semicultivated areas near the military camp.",NA,NA,"Engl.","Reynel, C. (MO)",NA,NA,"-77.5","-2.38333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2009-12-15 11:08:00-02","MO","MOBOT","2809224","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Reinilda Duré","1983","4","23","South America","Paraguay","Misiones",NA,NA,NA,NA,"Duré Rodas 183","Ayolas Kueju Puesto 6 (sobre el viejo desvio a San Cosme y Damián a 4 Km.), Prop. del Sr. Leiva.",NA,NA,"Engl.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2008-05-27 22:02:00-03","MO","MOBOT","2817267","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","R.S. Saraiva","1991","7","24","South America","Brazil","Acre",NA,NA,NA,NA,"Saraiva 01320","Proc.: RBO-AC, Embrapa-Uepae.",NA,NA,"Engl.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2010-03-01 19:04:00-03","MO","MOBOT","2817365","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","F. Javier Fernández Casas|J. Molero","1980",NA,NA,"South America","Paraguay","Cordillera",NA,NA,NA,NA,"Fernández Casas 3941","Cerca de Itacurubí de la Cordillera, en bosque seco.",NA,NA,"Engl.","J.R. Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-09-03 04:36:00-03","MO","MOBOT","319983","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Galo A. Tipaz|P. Méndez|Homero Vargas|M. Chapiro","1992","11","21","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"Tipaz 2287","San Miguel, Limones. Sector Río Grande. Comunidad Corriente Grande. 1 km al este del poblado. Bosque muy húmedo Tropical. Bosque alterado.",NA,NA,"Engl.","(ssp.?) C.Reynel (MOL)",NA,NA,"-78.7833333","0.75",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2015-03-19 22:07:00-03","MO","MOBOT","3418081","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E.A. Rodrigues","1994","2","24","South America","Brazil","São Paulo",NA,NA,NA,NA,"Rodrigues 187","Jaboticabal, Fazenda Santa Izabel.",NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2016-12-07 05:17:00-02","MO","MOBOT","3579303","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","2008","4","5","South America","Ecuador","Napo",NA,NA,NA,NA,"Homeier 3713","Parque Nacional Sumaco-Galeras, Cordillera Galleras, Rio Chiriyacu, premontane rain forest",NA,NA,"Engl.","E. Jaramillo (QCNE)",NA,NA,"-77.56666","-0.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"308","2013-01-28 05:13:00-02","MO","MOBOT","941206","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","René Guillén V.|V. Choré","1994","6","11","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Guillén Villarroel 1829","Campamento TOLEDO, a 1500 m al SW de la casa, yendo hacia empalme del camino maderero. Bosque de cusi. Suelos arenosos con presencia de limo.",NA,NA,"Engl.","C. Reynel (MO)",NA,"Velasco","-61.15","-14.7",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2013-01-28 05:13:00-02","MO","MOBOT","978638","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","René Guillén V.|V. Choré","1995","5","20","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Guillén Villarroel 3765","Reserva Ecológica El Refugio, a 520 m al S del campamento Toledo el sendero ecologico La Plata. Bosque húmedo de altura dominado por Cusi. Suelosfranco arenosos.",NA,NA,"Engl.","C. Reynel",NA,"Velasco","-61.15638","-14.7175",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"310","2018-09-12 11:11:00-03","MO","MOBOT","101067321","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum hygrophilum","José Cuatrecasas","1944","2","5","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"Cuatrecasas 16008","Costa del Pacífico, Río Yurumanguí, El Aguacate.",NA,NA,"(Cuatrec.) Reynel",NA,"Holotype",NA,NA,NA,NA,"hygrophilum","10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"311","2018-09-12 11:14:00-03","MO","MOBOT","101067323","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum hygrophilum","Elbert L. Little|Robert G. Dixon","1965","10","4","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"Little 21222","Río Guayllabamba, near Quinde.",NA,NA,"(Cuatrec.) Reynel",NA,"Holotype",NA,NA,NA,NA,"hygrophilum","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"312","2013-03-07 09:11:00-03","MO","MOBOT","1338212","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum hygrophilum","John L. Clark|S. Nazzaro","1998","3","28","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"Clark 4947","Paraiso de Papagayos. Fundacion Rescate de Animales Silvestres. Km 2 vía Esmeraldas-Quinindé. Tropical Wet Forest.",NA,NA,"(Cuatrec.) Reynel","C. Reynel (MOL)",NA,"Quinindé","-79.4763889","0.3472222",NA,"hygrophilum","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","6"
"313","2009-11-18 08:59:00-02","MO","MOBOT","100229493","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","A. Ducke","1923","5","23","South America","Brazil","Pará",NA,NA,NA,NA,"Ducke 17730","Itaituba, Tapajós river.",NA,NA,"(P. Wilson) Reynel","C. Reynel",NA,NA,NA,NA,NA,"kellermanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"314","2009-11-18 08:54:00-02","MO","MOBOT","100229489","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","A. Ducke","1912","6","23","South America","Brazil","Pará",NA,NA,NA,NA,"Ducke s.n.","Cacaoal Imperial, Obidos.",NA,NA,"(P. Wilson) Reynel","C. Reynel",NA,NA,NA,NA,NA,"kellermanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"315","2020-02-01 04:34:00-03","MO","MOBOT","100346725","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Rocío Rojas|Gregorio Ortiz","2009","9","12","South America","Peru","Pasco",NA,NA,NA,NA,"Rojas Gonzáles 6912","Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MOL), Febrero",NA,"Oxapampa","-75.3683334","-10.1344444",NA,"kellermanii","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"316","2019-03-29 09:31:00-03","MO","MOBOT","100401353","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Rodolfo Vásquez|Luis Valenzuela G.|Antonio Peña|J.L. Mateo","2009","3","17","South America","Peru","Pasco",NA,NA,NA,NA,"Vásquez Martínez 35676","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén. Estación Biológica Paujil, camino a la quebrada Ozus.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MOL), Febrero",NA,"Oxapampa","-75.2811111","-10.3055556",NA,"kellermanii","479.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"616","8"
"317","2018-09-12 10:22:00-03","MO","MOBOT","101067293","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Llewelyn Williams","1929","7",NA,"South America","Peru","Loreto",NA,NA,NA,NA,"Williams 1962","Pebas, Río Amazonas.",NA,NA,"(P. Wilson) Reynel",NA,"Holotype",NA,NA,NA,NA,"kellermanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2018-09-12 10:24:00-03","MO","MOBOT","101067294","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","José Cuatrecasas","1945","11","14","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"Cuatrecasas 19806","Watershed of Río Dagua, Córdoba.",NA,NA,"(P. Wilson) Reynel",NA,"Holotype",NA,NA,NA,NA,"kellermanii","39.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2020-11-08 08:55:00-03","MO","MOBOT","101232608","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","David A. Neill|Proyecto Mapa de Vegetación Ecuador","2010","11","16","South America","Ecuador","Loja",NA,NA,NA,NA,"Neill 17050","El Limo. Bosque siempreverde estacional montano bajo. Bosque alterado.",NA,NA,"(P. Wilson) Reynel",NA,NA,"Puyango","-80.1377777","-3.995",NA,"kellermanii","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"320","2008-05-27 22:02:00-03","MO","MOBOT","1098055","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Alwyn H. Gentry|Rosa Ortiz","1993","6","11","South America","Colombia","Magdalena",NA,NA,NA,NA,"Gentry 79850","El Campano. Transect 10-11.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MOL)",NA,NA,NA,NA,NA,"kellermanii","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1343","3"
"321","2008-05-27 22:02:00-03","MO","MOBOT","1101722","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Hermes Cuadros V.","1985","1","23","South America","Colombia","Antioquia",NA,NA,NA,NA,"Cuadros Villalobos 2039","Las Lomas Aisladas, Carretera Panamericana.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MOL)",NA,"Mutatá",NA,NA,NA,"kellermanii","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2011-06-21 05:18:00-03","MO","MOBOT","1101782","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Miryam Monsalve B.","1986","8","12","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"Monsalve Benavides 1024","Bajo Calima; Concesión Pulpapel/Buenaventura. Bosque pluvial tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MOL)",NA,"Buenaventura","-77","3.91666",NA,"kellermanii","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2014-04-04 05:49:00-03","MO","MOBOT","1105675","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Rodolfo Vásquez|et al.","1996","2","3","South America","Peru","Loreto",NA,NA,NA,NA,"Vásquez Martínez 20639","ACEER Bosque Primario.",NA,NA,"(P. Wilson) Reynel","P. Stern & O. Phillips (MO)",NA,"Maynas","-72.91666","-3.25",NA,"kellermanii","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","116839","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Carlos E. Cerón|Miguel Cerón","1988","8","24","South America","Ecuador","Napo",NA,NA,NA,NA,"Cerón Martínez 4557","Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario y potrero.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,NA,"-77.6","-1.06666",NA,"kellermanii","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","11"
"325","2016-10-13 05:56:00-03","MO","MOBOT","116872","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","David A. Neill|Walter A. Palacios","1987","12","1","South America","Ecuador","Bolívar",NA,NA,NA,NA,"Neill 8048","45 Km al W de Guaranda, carretera hacia Catarama-Pueblo Nuevo. Bosque pluvial premontano. Bosque secundario y cultivos.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,NA,"-79.16666","-1.58333",NA,"kellermanii","1000.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-47","8"
"326","2018-09-26 09:53:00-03","MO","MOBOT","116905","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Vlastimil Zak|Severo Espinoza","1989","7","2","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Zak 4522","Pozo petrolero Garza de TENNECO. 35 km (aprox.) al noreste de Montalvo.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,NA,"-76.7","-1.8166667",NA,"kellermanii","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","10"
"327","2011-06-09 17:24:00-03","MO","MOBOT","117213","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Percy Núñez V.","1986","8","29","South America","Peru","Madre de Dios",NA,NA,NA,NA,"Núñez Vargas 5974","Manu Park, Cocha Cashu uplands.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,"Manu","-71.16666","-11.75",NA,"kellermanii","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-44","4"
"328","2008-05-27 22:02:00-03","MO","MOBOT","117227","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","William Pariona|Juan Quijano","1986","10","31","South America","Peru","Pasco",NA,NA,NA,NA,"Pariona 1043","Trees of the Palcazu Valley Distrito Iscozacín. Puerto Mairo.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,"Oxapampa",NA,NA,NA,"kellermanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-46","3"
"329","2008-05-27 22:02:00-03","MO","MOBOT","117255","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Walter A. Palacios","1992","7","26","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Palacios Cuenca 10327","Villano-Pandanuque. Junto al Río Villano. Bosque húmedo Tropical. Arboles remanentes de bosque primario. Suelos aluviales. Terraza de Río Villano.",NA,NA,"(P. Wilson) Reynel","C. Reynel (MO)",NA,"Pastaza","-77.45","-1.5",NA,"kellermanii","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-39","3"
