"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"344","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","lucida","Oreodaphne lucida",NA,"Gardner, G","811","Southern America","Brazil",NA,NA,"m. Jul.; Dryas; HABITAT: Dryas",NA,NA,NA,"Meisn.",NA,NA,NA,NA,"Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-09-17 10:41:03-03","UEPA","MFS","001707","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lucida","Ocotea lucida",NA,"Bastos, M de N do","2579",NA,"Brasil",NA,NA,"Árvore de 6m de altura, frutos imaturos verdes.","MFS001707",NA,NA,"Mart. ex Nees.",NA,NA,NA,NA,"Amazonas","Coari","Base da Petrolífera Geólogo Pedro de Moura. Margem do rio Urúcu, mata ciliar. 04º 47' 51,8S 65º 17' 40,9W.","-65.133333","-4.866667","MFS001707 MFS001707_e",NA,NA,NA,"-65.133333","-4.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90273","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.",NA,"Brasil",NA,NA,NA,"HAS0090273","Magnoliophyta",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","88674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Mattos, J.","8726",NA,"Brasil",NA,NA,"Nativa. 2 metros de altura, frutos maduros, negros.","HAS0088674","Magnoliophyta",NA,"(Meisn.) Mez","Moraes, P.","1961","02",NA,"São Paulo","São Paulo","Parque do estado, na mata junto de uma picada","-46.6300010681152","-23.5400009155273",NA,"2014","08","29",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"348","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90274","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Mattos, J.","8617",NA,"Brasil",NA,NA,"No cerradão. Pequena árvore de 3 metros de altura.","HAS0090274","Magnoliophyta",NA,"(Meisn.) Mez",NA,"1960","11",NA,"São Paulo","Serra Azul",NA,"-47.560001373291","-21.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,"13071","auto",NA,NA,NA,NA,NA
"349","2019-11-21 10:07:28-03","IBt","SP","346135","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Aragaki, S","375",NA,"Brasil",NA,NA,NA,"SP055034",NA,NA,"(Meisn.) Mez","Nicolau, SA","1993","10","28","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","SP055034","1994","01","10","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:07:28-03","IBt","SP","346136","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Aragaki, S","377",NA,"Brasil",NA,NA,NA,"SP055035",NA,NA,"(Meisn.) Mez","Nicolau, SA","1993","12","16","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","SP055035","1994","01","10","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:07:28-03","IBt","SP","454656","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Kondrat, H","57",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Nicolau, SA","2012","10","15","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 501","-46.615278","-23.6425",NA,NA,NA,NA,"-46.615278","-23.6425","824","824",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-28 09:18:17-03","IBt","SP","514897","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lima, MEL; Moreno, PRH","2203",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Nicolau, SA","2009","11","18","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.769722",NA,"2009","11",NA,"-46.286111","-23.769722","964","964",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-28 09:18:17-03","IBt","SP","514898","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lima, MEL; et al.","2290",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Nicolau, SA","2007","02","22","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.283889","-23.77",NA,"2009","11",NA,"-46.283889","-23.77","964","964",NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:07:28-03","IBt","SP","316334","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Braga, PIS; et al.","s.n.",NA,"Brasil",NA,NA,NA,"SP055033",NA,NA,"(Meisn.) Mez","Baitello, JB","1993","09","16","Minas Gerais","Caratinga","Fazenda Macedônea/CENIBRA-IPABA, trilha do Viveiro","-42.1391983032227","-19.7896995544434","SP055033","1993","09","16",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"355","2019-11-21 10:07:28-03","IBt","SP","291597","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Souza, JP; et al.","83",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Nicolau, SA","1995","02","14","São Paulo","Barra do Turvo","10 km de Barra do Turvo em direção a Pariquera-açú","-48.5046997070312","-24.7563991546631",NA,"1996","04",NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"356","2019-11-21 10:07:28-03","IBt","SP","291555","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Leitão Filho, HF; et al.","33527",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1995","02","14","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga","-48.5046997070312","-24.7563991546631",NA,"2003",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"357","2021-02-04 09:01:45-03","IBt","SP","258161","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Gomes da Silva, SJ","363",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,"São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"358","2019-11-21 10:07:28-03","IBt","SP","258709","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Godoi, JV; Romaniuc Neto, S","239",NA,"Brasil",NA,NA,NA,"SP055038",NA,NA,"(Meisn.) Mez","Ribeiro, HL","1992","09","22","São Paulo","Mogi Guaçu","Fazenda Catágua","-46.9421997070312","-22.372200012207","SP055038","2018","09","18",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"359","2019-11-21 10:07:28-03","IBt","SP","352539","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Nicolau, SA; Braz, JD; Lopes, RA","2803",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Brotto, ML","2001","02","17","São Paulo","Salesópolis","Bacia de acumulação do rio Paraitinga, mata de encosta","-45.8400001525879","-23.5300006866455",NA,"2016","10","06",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"360","2019-11-21 10:07:28-03","IBt","SP","328338","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, PLR; et al.","1155",NA,"Brasil",NA,NA,NA,"SP055037",NA,NA,"(Meisn.) Mez","Baitello, JB","1995","01","19","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334","SP055037","2003",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"361","2019-11-21 10:07:28-03","IBt","SP","2570","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1918","10","29","São Paulo","São Paulo","Bairro Butantã","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"362","2019-11-21 10:07:28-03","IBt","SP","2548","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1918","10","28","São Paulo","São Paulo","Bairro Butantã, rio Pequeno","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"363","2019-11-21 10:07:28-03","IBt","SP","48401","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Roth, L","353",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1942","11","08","São Paulo","São Paulo","Bairro Santo Amaro","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"364","2019-11-21 10:07:28-03","IBt","SP","4508","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1920","11","15","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"365","2019-11-21 10:07:28-03","IBt","SP","6506","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Brade, AC","7244",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1914","01","04","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"366","2020-08-13 18:02:12-03","IBt","SP","178487","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Rosa, NA; Murça Pires, J","3684",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1980","11","14","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"367","2019-11-21 10:07:28-03","IBt","SP","430327","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Shirasuna, RT; Lima, LR; Lousada, R","364",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","2007","09","27","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,"2011","06","06",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"368","2019-11-21 10:07:28-03","IBt","SP","47572","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1944","11","10","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"369","2019-11-21 10:07:28-03","IBt","SP","53233","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Kuhlmann, M; et al.","3226",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1949","02","22","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"370","2019-11-21 10:07:28-03","IBt","SP","54783","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","423",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1954","12",NA,"São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"1986","06","10",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"371","2019-11-21 10:07:28-03","IBt","SP","56489","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","822",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1958","11","10","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"372","2019-11-21 10:07:28-03","IBt","SP","81327","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, W","1620",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1944","12","19","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"373","2019-11-21 10:07:28-03","IBt","SP","75326","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Mattos, JR","8431",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1960","11","11","São Paulo","São Paulo","Parque do Estado, Terreno do Instituto de Botânica, ca. 10 km ao sul do centro de São Paulo","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"374","2019-11-21 10:07:28-03","IBt","SP","490571","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Petri, L; Biasoli, SM","861",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Aragaki, S; Petri, L","2016","07","11","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"2016","12","19",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"375","2019-11-21 10:07:28-03","IBt","SP","352246","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Caruzo, MBR; Cordeiro, I","7",NA,"Brasil",NA,NA,NA,"SP055036",NA,NA,"(Meisn.) Mez","Caruzo, MBR","2001","11","01","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha atrás dos Prédios Centrais","-46.6300010681152","-23.5400009155273","SP055036","2001","11",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"376","2019-11-21 10:07:28-03","IBt","SP","180414","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Melo, MMRF; Jung, SL","240",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, JB","1980","11","14","São Paulo","São Paulo","Reserva Biológica Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"377","2019-11-21 10:07:38-03","IBt","SP","24008","S","Plantae","Lauraceae","Oreodaphne","lucida","Oreodaphne lucida","Isotype","Gardner, G","811",NA,"Brasil",NA,NA,"Bas = Oreodaphne lucida Meisn., Prodromus 15(1):127. 1864","SP000857",NA,NA,"Meisn.","Werff, H van der",NA,NA,NA,NA,NA,NA,NA,NA,"SP000857","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2014-09-23 10:58:07-03","G","G","G00020767","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya","ISOTYPUS of Oreodaphne bahiensis Meisn.","Blanchet, J. S.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143802&base=img&lang=en","G00020767",NA,NA,"(Meisn.) Mez","Bernardi, L.","1850",NA,"00","Bahia",NA,NA,"-41.99722222","-12.18305556","G00020767","1998","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2014-09-23 10:58:07-03","G","G","G00020768","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya","TYPUS of Oreodaphne lucida Meisn.","Gardner, G.","811","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143803&base=img&lang=en","G00020768",NA,NA,"(Meisn.) Mez","Mez, C.","1838",NA,"00","Pernambuco",NA,NA,"-38.08638889","-8.48638889","G00020768","1887","01","01","-38.08638889","-8.48638889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2014-09-23 10:58:07-03","G","G","G00020769","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya","TYPUS of Oreodaphne lucida Meisn.","Gardner, G.","118","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143804&base=img&lang=en","G00020769",NA,NA,"(Meisn.) Mez","Moraes, P. L. R.",NA,NA,NA,"Pernambuco",NA,NA,"-38.08638889","-8.48638889","G00020769","2008","01","01","-38.08638889","-8.48638889",NA,NA,NA,NA,NA,NA,NA,NA,NA
