"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"830","2020-09-12 05:00:02-03","US","US","2027701","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia & R. M. Klein","1949","11","3","Brazil","Santa Catarina",NA,"Mata da Azambuja. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,"US02151065","94c.p.","US02151065_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"831","2020-09-12 05:00:02-03","US","US","2403795","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"S. Tavares","1961","9","28","Brazil","Pernambuco",NA,"Paulista. Maranguape. Margem da mata que comeca num alto",NA,NA,NA,NA,NA,"US02151069","838","US02151069_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"832","2020-09-12 05:00:02-03","US","US","3561156","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"W. Hoehne","1946","10","11","Brazil","São Paulo",NA,"Brasil, S.P. Prox. a Pirituba",NA,NA,NA,NA,NA,"US02151075","SPF13214","US02151075_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"833","2020-09-12 05:00:02-03","US","US","3210106","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1971","6","25","Brazil","Santa Catarina",NA,"Jordão, Governador Celso Ramos, Orla da mata",NA,NA,NA,NA,NA,"US02151054","9605","US02151054_01","50",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"834","2020-09-12 05:00:02-03","US","US","3691058","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"C. E. Ramos, M. L. Guedes & L. J. Alves","2008","3","22","Brazil","Bahia",NA,"Brasil. Litoral Sul, Itagiba, Caminho para o canteiro de obras","-39","-14.17",NA,NA,NA,"US02151066","122/ALCB85362","US02151066_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"835","2020-09-12 05:00:02-03","US","US","1541576","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,NA,"1931","9","26","Brazil","Pernambuco",NA,"In a field, Tapera",NA,NA,NA,NA,NA,"US02151072","1170","US02151072_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"836","2020-09-12 05:00:02-03","US","US","2403547","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1959","4","17","Brazil","Santa Catarina",NA,"Matador, Rio do Sul, Mata",NA,NA,NA,NA,NA,"US02151055","8766","US02151055_01","350",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"837","2020-09-12 05:00:02-03","US","US","2535374","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1957","11","7","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul, Capoeira",NA,NA,NA,NA,NA,"US02151056","5630","US02151056_01","30",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"838","2020-09-12 05:00:02-03","US","US","2881777","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. A. Mattos Silva & J. Hage",NA,NA,NA,"Brazil","Bahia",NA,"BA. Km 7 da Rodovia Itapitanga/Almadina. Limite do cacaual com a pastaria",NA,NA,NA,NA,NA,"US02151068","91/177","US02151068_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"839","2020-09-12 05:00:02-03","US","US","2027700","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia & R. M. Klein","1950","2","4","Brazil","Santa Catarina",NA,"Mata da Azambuja. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,"US02151064","94c.p.","US02151064_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"840","2020-09-12 05:00:02-03","US","US","2535496","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","18","Brazil","Santa Catarina",NA,"Mata da Cia. Hering, Blumenau, Mata",NA,NA,NA,NA,NA,"US02151057","1097","US02151057_01","200",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"841","2020-09-12 05:00:02-03","US","US","2881779","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. S. Pinheiro","1971","3","3","Brazil","Bahia",NA,"BA. Rodovia Ibicarai/Itape, lado Sul. Plantacao de cacau",NA,NA,NA,NA,NA,"US02151071","1051","US02151071_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"842","2020-09-12 05:00:02-03","US","US","3561169","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"W. Hoehne","1946","10","11","Brazil","São Paulo",NA,"Brasil, S.P. Prox. a Pirituba",NA,NA,NA,NA,NA,"US02151074","SPF13214","US02151074_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"843","2020-09-12 05:00:02-03","US","US","3022882","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"A. Lourteig","1967","12","17","Brazil","Santa Catarina",NA,"Brasil. Mun. Rio do Sul, Matador",NA,NA,NA,NA,NA,"US02151073","2310","US02151073_01","300",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"844","2020-09-12 05:00:02-03","US","US","1573885","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. Riedel","1823","11",NA,"Brazil",NA,NA,"Fragoro. Brasiliense",NA,NA,NA,NA,NA,"US02151077","2357","US02151077_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"845","2020-09-12 05:00:02-03","US","US","2320788","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","praecox","Platymiscium praecox","Mart. ex Benth.",NA,NA,NA,NA,"G. Hatschbach","1959","10","24","Brazil","Paraná",NA,"Mun. Cerro Azul. Rio Penta Grossa",NA,NA,NA,NA,NA,"US02151087","6386","US02151087_01","400",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"846","2020-09-02 16:28:10-03","Cenargen","CEN","63525","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","G. Pereira-Silva","2000","08",NA,"Glocimar Pereira-Silva","2000","08","26","Brasil","DF","BRASILIA","Iate Clube de Brasília.","-47.869444","-14.814444","-47.869444","-14.814444",NA,"CEN00063525","4304","CEN00063525","1005","1005",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"847","2020-09-02 16:28:10-03","Cenargen","CEN","89065","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","R. de Paula","2013","02",NA,"Rodolfo de Paula Oliveira","2013","02","18","Brasil","DF","BRASILIA","Fazenda Sucupira (Córrego Riacho Fundo)","-48.012777","-15.906388","-48.012777","-15.906388",NA,"CEN00089065","111","CEN00089065",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"848","2020-09-02 16:28:10-03","Cenargen","CEN","49704","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","J. B. Pereira","2009","11",NA,"João Marcelo de Rezende","2003","08","06","Brasil","GO","ALEXANIA","Estrada de acesso à foz do rio Galinhas. Margem esquerda do rio Corumbá e direita do rio Galinhas.","-48.5071983337402","-16.0821990966797","-4855917.0","-1611833.0","Área de influência indireta do AHE Corumbá IV.","CEN00049704","908","CEN00049704","911","911",NA,"Exsicatas",NA,NA,NA,NA,"32626","auto",NA,NA,NA,NA,"4",NA
"849","2020-09-02 16:28:10-03","Cenargen","CEN","84855","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","G. D. Vale","2006","10",NA,"Gabriel Damasco do Vale","2006","09","20","Brasil","DF","BRASILIA","APA da Cafuringa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CEN00084855","192","CEN00084855",NA,NA,NA,"Unicata",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"1",NA
"850","2020-09-02 16:28:10-03","Cenargen","CEN","47475","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","J. B. Pereira","2009","11",NA,"Aécio Amaral-Santos","2002","08","22","Brasil","DF","BRASILIA","DF 205, cerca de 300 m após a escola Centro Educacional Fercal.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CEN00047475","1450","CEN00047475",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"4",NA
"851","2020-09-02 16:28:10-03","Cenargen","CEN","43621","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","A. F. Alves","2001","10",NA,"Glocimar Pereira-Silva","2001","08","25","Brasil","GO","COLINAS DO SUL","Balsa do Rubão (rio Tocantins) Colinas do Sul, km 7 (curso d`agua próximo á sede da fazenda Rubão).","-48.0783004760742","-14.1513996124268","-4813972.0","-1378889.0","Área de influência da futura Hidrelétrica de Cana Brava, influência direta.","CEN00043621","5330","CEN00043621","330","330",NA,"Exsicatas",NA,NA,NA,NA,"58154","auto",NA,NA,NA,NA,"4",NA
"852","2020-09-02 16:28:10-03","Cenargen","CEN","83382","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. nitens","Vogel","H. C. Lima","2012","09",NA,"Haroldo Cavalcante de Lima","2012","09","12","Brasil","RJ","RIO DE JANEIRO","Búzios, Estrada do Guriri, ramal para o lixão Mata seca com cactus..","-41.9825","-22.805277","-41.9825","-22.805277","Folhas jovens, inflorescências nos ramos sem folhas, flores com cálice verde e corola amarela, Material para DNA. Fotos H.C.L. Doação - Jardim Botânico do Rio de Janeiro - RB (553983). Rio de Janeiro.","CEN00083382","7553","CEN00083382","15","15",NA,"Exsicatas",NA,NA,NA,"var. nitens",NA,NA,NA,NA,NA,NA,"1",NA
"853","2020-09-02 16:28:10-03","Cenargen","CEN","107889","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. nitens","Vogel","H. C. Lima","2018","11",NA,"Gabriel Allegretti IFN","2018","05","08","Brasil","GO","GUAPO","Conglomerado: GO-572. Subunidade 3, subparcela 5, indivíduo 1.","-49.5318984985352","-16.8306007385254",NA,NA,"Inventário Florestal Nacional (IFN) . Árvore com 8,9 m de altura, 37,1 cm de DAP, base reta. Fruto imaturo, 7/3 cm de dimensão, forma de sâmara eliptica, cor interna verde, consistência externa seca. Fuste de casca externa cinza, reticulada, casca interna amarela.","CEN00107889","11","CEN00107889",NA,NA,NA,"Exsicatas",NA,NA,NA,"var. nitens","26858","auto",NA,NA,NA,NA,"4",NA
"854","2020-09-02 16:28:10-03","Cenargen","CEN","108219","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. nitens","Vogel","H. C. Lima","2018","11",NA,"Lutero Lerner - IFN","2018","03","14","Brasil","GO","NAZARIO","Conglomerado: GO-508. Subunidade 01, subparcela 01, indivíduo 01.","-49.8816986083984","-16.5816993713379",NA,NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 5,2 m de altura e 7,4 cm de DAP, base reta. Fruto imaturo, 5 cm de dimensão, forma ovada e plana, cor interna verde, consistência externa seca. Casca externa cinza, fina, estriada, casca interna creme.","CEN00108219","182","CEN00108219",NA,NA,NA,"Exsicatas",NA,NA,NA,"var. nitens","16732","auto",NA,NA,NA,NA,"5",NA
"855","2020-09-02 16:28:10-03","Cenargen","CEN","108175","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. nitens","Vogel","H. C. Lima","2018","11",NA,"Romulo Ewerton Gomes Sousa - IFN","2018","03","13","Brasil","GO","SAO JOAO DA PARAUNA","Conglomerado GO-535. Subunidade 2, subparcela 6, indíviduo 21.","-50.4099998474121","-16.8146991729736",NA,NA,"Inventário Florestal Nacional (IFN). Árvore com 12,5 m de altura e 29,9 cm de DAP, base reta. Fruto imaturo, 9,5 cm de dimensão, forma de samara, cor interna verde, consistência externa seca. Fuste de casca externa cinza, grossa, fissurada, casca interna amarela.","CEN00108175","136","CEN00108175",NA,NA,NA,"Exsicatas",NA,NA,NA,"var. nitens","15268","auto",NA,NA,NA,NA,"5",NA
"856","2020-09-02 16:28:10-03","Cenargen","CEN","106522","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","M. L. Guedes","2018","05",NA,"Maria Lenise Silva Guedes","2018","02","16","Brasil","BA","MORTUGABA","Serra Geral","-42.366666","-15.016666","-42.366666","-15.016666","Folhas com folíolos cartáceos, discolores. Frutos imaturos. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (130358). Projeto Financiado pelo CNPq.","CEN00106522","30207","CEN00106522",NA,NA,NA,"Exsicatas",NA,NA,NA,"var. obtusifolium",NA,NA,NA,NA,NA,NA,"1",NA
"857","2020-09-02 16:28:10-03","Cenargen","CEN","93535","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","H. C. Lima","2017","10",NA,"Natália Alves Perigolo","2012","12","05","Brasil","RO","PORTO VELHO","Fragmento florestal próximo à Jaci- Paraná, ramal com entrada à 7 km de Jaci-Paraná sendito leste, ponto de coleta 2 km ao sul da BR-364 pelo ramal.","-64.350277","-9.2541666","-64.350277","-9.2541666",NA,"CEN00093535","288","CEN00093535","110","110",NA,"Exsicatas",NA,NA,NA,"var. obtusifolium",NA,NA,NA,NA,NA,NA,"8",NA
"858","2020-09-02 16:28:10-03","Cenargen","CEN","21887","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","B. M. T. Walter","2013","05",NA,"Lídio Coradin","1992","09","09","Brasil","BA","IBOTIRAMA","Proximidades do hotel Velho Chico.","-43.2206001281738","-12.1852998733521","-43216666.0","-12166666.0","Arbusto de até 3 m.","CEN00021887","8522","CEN00021887","450","450",NA,"Exsicatas",NA,NA,NA,"var. obtusifolium","71086","auto",NA,NA,NA,NA,"1",NA
"859","2020-09-02 16:28:10-03","Cenargen","CEN","68871","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","L. P. Queiroz","1999","10",NA,"Luciano Paganucci de Queiroz","1993","08","21","Brasil","BA","JACOBINA","Serra do Tombador, ca. 10 Km W de Curral Velho, este povoado a ca. de 1 Km W da BA 421 (Jacobina-Piritiba), entrando a ca. 14 Km S da BR 324. Fazenda Várzea da Pedra (ex. Fazenda São José).","-40.5182991027832","-11.1806001663208","-40683333.0","-11233333.0","Floresta estacional com Opuntia palmadora e Pilosocereus sp. no sub-bosque, em solo argilo-arenoso com afloramentos rochosos, na encosta oriental da Serra do Tomabador. Na mata. Árvore copada. Folíolos membranáceos. Frutos maduros, cartáceos, amarronzados. Foto, Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (14151). Feira de Santana - Bahia.","CEN00068871","3509","CEN00068871","850","850",NA,"Exsicatas",NA,NA,NA,"var. obtusifolium","62396","auto",NA,NA,NA,NA,"1",NA
"860","2020-09-02 16:28:10-03","Cenargen","CEN","8902","PreservedSpecimen","Plantae","Fabaceae Faboideae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","B. M. T. Walter","2013","05",NA,"Lídio Coradin","1983","06","17","Brasil","BA","SANTA RITA DE CASSIA","Estrada para Santa Rita de Cássia, margem do rio Preto, proximidades da cidade.","-44.519401550293","-11.0086002349854","-4451667.0","-1101667.0",NA,"CEN00008902","5754","CEN00008902","490","490",NA,"Exsicatas",NA,NA,NA,"var. obtusifolium","61824","auto",NA,NA,NA,NA,"6",NA
"861","2020-10-16 10:36:20-03","UFG","HJ","6930","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","João Larocca, Stefan E. Carneiro",NA,NA,NA,"Larocca, J.; Carneiro, S.E.S.; Grala, F.","2012","10","11","Brasil","Goiás","Pontalina","BR 060","-49.723611","-17.561111","49º43'25''W","17º33'40''S",NA,"HJ00006930","40","HJ00006930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-10-16 10:36:20-03","UFG","HJ","8612","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","João Larocca, Gabriel G. Ferreira",NA,NA,NA,"Larocca, J.; Ferreira, G.G.; Grala, F.","2012","09","05","Brasil","Goiás","Abadia de Goiás","BR 060","-49.451389","-16.757222","49º27'5''W","16º45'26''S",NA,"HJ00008612","15","HJ00008612","893","893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-12-09 17:29:58-03","UFPR","EFC","1881","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"Kuniyoshi, Y.S.; Ziller, S.R.","1989","07","11","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"Árvore em caxetal, solo orgânico __COMMOM_NAME__: Jacarandá-de-pito","EFC001881","5360",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"864","2019-12-09 17:29:58-03","UFPR","EFC","839","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Kuniyoshi, Y.S.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","1985","12","30","Brasil","Paraná","Morretes","Estr. da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"__COMMOM_NAME__: Jacarandá-piranga","EFC000839","4945",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"865","2019-12-09 17:29:58-03","UFPR","EFC","18546","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Souza, I.","2019","07","30","Souza, I.","2019","07","28","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia","-42.014794","-22.989598","-42.014794","-22.989598","Árvore 5 m, cálice verde-enegrecido, corola amarela, pétala central com mácula avermelhada, botões negros, frutos imaturos verdes, indivíduo desprovido de folhas na ocasião, var. nitens.","EFC018546","549",NA,"60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-12-09 17:29:58-03","UFPR","EFC","16102","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Seki M. S.","2017","11","24","Seki, M.S.","2017","11","23","Brasil","Santa Catarina","Balneário Camboriú","Rodovia BR-101/Morro do Boi","-48.5998","-27.0398","-48.5998","-27.0398","Árvore 9 m, com flores e sem frutos; ocorrência em arvoredo às margens da rodovia. Floresta Ombrófila Densa Submontana __COMMOM_NAME__: jacarandá-do-litoral","EFC016102",NA,NA,"110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-12-09 17:29:58-03","UFPR","EFC","15224","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Souza, I.","2016","09","25","Souza, I.","2016","09","25","Brasil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,"Com fruto.","EFC015224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"868","2019-12-09 17:29:58-03","UFPR","EFC","1976","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Hatschbach, G.","1991","03","05","Kuniyoshi, Y.S.; Ziller, S.R.","1989","08","02","Brasil","Paraná","Morretes","Rio Passa Sete","-48.834400177002","-25.476900100708",NA,NA,"Árvore em caxetal, Organossolo. __COMMOM_NAME__: Jacarandá, Pitanga","EFC001976","5383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"869","2019-12-09 17:29:58-03","UFPR","EFC","16375","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Völtz, R.R.","2017","11","04","Völtz, R.R.; Santos, G.H.","2017","11","03","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3008","-25.1503","-48.3008","-25.1503","Árvore 18 m, flore amarelo-alaranjado; dossel de Floresa Ombrófila Densa Submontana de encosta","EFC016375","1401",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-12-09 17:29:58-03","UFPR","EFC","3903","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.","1993","11","12","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"EFC003903","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"871","2019-12-09 17:29:58-03","UFPR","EFC","262","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Kuniyoshi, Y.S.",NA,NA,NA,"Pizani, A.J.; Kuniyoshi, Y.S.","1983","07","20","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"__COMMOM_NAME__: Jacarandá","EFC000262","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
