"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"286","2021-03-04 11:05:12-03","UFRB","HURB","4783","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","1848","2013","01","05",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Lajedão, Setor Oeste","-40.210278","-14.331667",NA,NA,"HURB000004783",NA,"813","813",NA,NA,"40°12'37 W","14°19'54 S","2016","04",NA,NA,"29",NA,NA,NA,NA,NA
"287","2021-03-04 11:05:12-03","UFRB","HURB","4791","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","1857","2013","01","05",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Lajedão, Setor Oeste","-40.210278","-14.331667",NA,NA,"HURB000004791",NA,"813","813",NA,NA,"40°12'37 W","14°19'54 S","2016","04",NA,NA,"29",NA,NA,NA,NA,NA
"288","2021-03-04 11:05:12-03","UFRB","HURB","17741","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzeh ex Baill","M.Matins","Mendes, F.","25","2017","04","19",NA,"Brasil","Bahia","Jequié","Morro Verde; Fazenda do Sr. Valdir","-40.639444","-13.543056",NA,NA,"HURB000017741",NA,NA,NA,NA,NA,"40º38'22W","13º32'35S","2018","12",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-04 11:06:39-03","UFRB","HURB","798","PreservedSpecimen","Plantae","Anthophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzch ex Baill.","M.Martins","José Dionísio","35","2002","04","05",NA,"Brasil","Bahia","Senhor do Bonfim",NA,"-40.1893997192383","-10.4614000320435",NA,"35A. <ll>dwc_commonname:</ll> caçutinga","HURB000000798",NA,NA,NA,NA,NA,NA,NA,"2018","12","27716","auto",NA,NA,NA,NA,NA,NA
"290","2021-02-08 13:25:25-03","UFBA-IMS","HVC","5214","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Machado,W.J.","W.J.Machado; L.A.S.Santos; F.B.Suzarte","284","2010","03","29",NA,"Brasil","Sergipe","Poço Redondo","Serra da Guia.","-37.684398651123","-9.80500030517578",NA,"Folhas simples e alternas, inflorescência com flores brancas, frutos imaturos ( verdes)","HVC00005214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32343","auto",NA,NA,NA,NA,NA,NA
"291","2021-02-08 13:25:25-03","UFBA-IMS","HVC","5213","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Machado,W.J.","W.J.Machado; L.A.Gomes; J.B.Jesus","216","2010","03","03",NA,"Brasil","Sergipe","Poço Redondo","Serra da Guia.","-37.684398651123","-9.80500030517578",NA,"Folhas simples e alternas, inflorescência paniculiforme com flores aromáticas visitadas por abelhas. Flor com 5 sépalas e 12 estames, ambos amarelo esverdeados. Flores maduras na base e em botões no ápice da inflorescência. Habitat:","HVC00005213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32343","auto",NA,NA,NA,NA,NA,NA
"292","2020-06-15 15:30:26-03","UNESP-RC","HRCB","26276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Pereira, A.P.N.","Souza, J.P.","359","1996","02","14",NA,"Brasil","São Paulo","Teodoro Sampaio","5 km de Teodoro Sampaio em direção a Planalto do Sul","-52.196583","-22.486278",NA,"Arbusto, ca. 2m alt.; frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"52º11'47.7W","22º29'10,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-06-15 15:30:26-03","UNESP-RC","HRCB","48546","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, D.S.","Carneiro-Torres, D.S.","630","2006","03","20",NA,"Brasil","Bahia","Pilão Arcado","Pau D'Arco e Brejo do Cardoso","-42.953333","-10.167222",NA,"Arbusto ca. 1,5m alt. Folhas papiráceas cinérias com tricomas ferrugíneos. Frutos imaturos verdes",NA,NA,"461","461",NA,NA,"42º57'12W","10º10'2S","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-06-15 15:30:26-03","UNESP-RC","HRCB","48547","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, D.S.","Carneiro-Torres, D.S.","660","2006","03","20",NA,"Brasil","Bahia","Pilão Arcado","Pau D'Arco","-42.931944","-10.156667",NA,"Arbusto ca. 60 cm alt. Folhas papiráceas discolores, face adaxial verde, face abaxial cinéria-ferrugínea. Frutos imaturos verde-ferrugíneo",NA,NA,"446","446",NA,NA,"42º55'55W","10º9'24S","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-01-26 13:54:12-03","IMA","MAC","37467","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Hembeth, F","L.L.M.Barbosa; D.Santos; G.B.Siqueira","23","2008","05","31",NA,"Brasil","Alagoas","Arapiraca","Serra das Mangabeiras.","-36.663958","-9.755569",NA,"Arbusto ca. de 2,0m de altura. Frutos marrons pequenos.; Agreste.","MAC0037467","MAC0037467",NA,NA,NA,NA,"-36.663958","-9.755569","2017","07",NA,NA,"11",NA,NA,NA,NA,NA
"296","2021-02-04 10:27:30-03","UFRPE","HST","13968","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","D.S.Carneiro-Torres; M.M.Vieira-Castro, E.B.Miranda et E.B.Souza","630","2006","03","20",NA,"Brasil","Bahia","Pilão Arcado","Pau D#?#arco e Brejo do Cardoso","-42.953333","-10.167222",NA,"Arbusto ca. 1,5m alt. Folhas piperáceas cinérias com tricomas ferrugíneos.Frutos imaturos verdes.","HST013968",NA,"461","461",NA,NA,"42º57'12''W","10º10'2''S","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-04 10:27:30-03","UFRPE","HST","17646","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"I.Loiola; R.T.Queiroz","886","2006","04","25",NA,"Brasil","Rio Grande do Norte","Martins","Açude Portinho","-37.932611","-6.094028",NA,"Folhas prateadas; frutos imaturos.","HST017646",NA,"647","647",NA,NA,"37W55'57,4''","6S5'38,5''","2020","09",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-04 10:27:30-03","UFRPE","HST","14390","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Caneiro-Torres","R.D.Souza; V.J.Santos et R.Araújo","29","2006","04","13",NA,"Brasil","Bahia","Campo Formoso","Poços","-40.461389","-10.487222",NA,"Arbusto 1,2m alt. Folhas papiráceas, face abaxial com pontos vermelhos. Frutos verdes com pontos vermelhos","HST014390",NA,NA,NA,NA,NA,"40W27'41''","10S29'14''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-04 10:27:30-03","UFRPE","HST","14391","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Caneiro-Torres","R.D.Souza; V.J.Santos et R.Araújo","10","2006","04","13",NA,"Brasil","Bahia","Campo Formoso","Poços","-40.461389","-10.487222",NA,"Arbusto 2m alt. Folhas discolores face abaxial com vermelhos. Flores masculinas brancas.","HST014391",NA,NA,NA,NA,NA,"40W27'41''","10S29'14''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-04 10:27:30-03","UFRPE","HST","6835","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A.P.S. Gomes","A.M.Miranda; et al.","279","1991","03","31",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,"Subarbusto de flores alvas.","HST006835",NA,NA,NA,NA,NA,NA,NA,"2008","11","98143","auto",NA,NA,NA,NA,NA,NA
"301","2021-03-01 11:54:52-03","UFPE","UFP","53971","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Lucena, MFA","Melo, A; Alves-Araújo, A; Alves, M","246","2008","04","02",NA,"Brasil","Bahia","Paulo Afonso",NA,"-38.2146987915039","-9.40610980987549",NA,"Subarbusto com frutos imaturos verdes. Folhas glabras.; Subarbusto com frutos imaturos verdes. Folhas glabras.","UFP053971",NA,NA,NA,NA,NA,NA,NA,"2008","09","44772","auto","17",NA,NA,NA,NA,NA
"302","2021-03-01 11:54:52-03","UFPE","UFP","74347","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.",NA,"Farias-Fonseca, C; Cavalcanti, L","84","2010","04","26",NA,"Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,"Arbusto com fruto imaturo (cor verde). Seco esquizocarpo. Autocoria/zoocoria.","UFP074347",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-01 11:54:52-03","UFPE","UFP","74343","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Christiane Farias","Farias-Fonseca, C; Cavalcanti, L","88","2010","04","27",NA,"Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,"Parcela 2.; Arbusto com frutos imturos (verde). Parte adaxial verde, abaxial esbranquiçada. Esquizocarpo. Folha com cheiro de pimenta.","UFP074343",NA,NA,NA,NA,NA,NA,NA,"2012","02","38964","auto","27",NA,NA,NA,NA,NA
"304","2021-03-01 11:54:52-03","UFPE","UFP","9791","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Fernandes, A","Alencar, ME","UFP9791",NA,NA,NA,NA,"Brasil","Piauí","Padre Marcos",NA,"-40.9043998718262","-7.35500001907349",NA,"Arvoreta 4,5m; frutos imaturos; subst.arenoso; Arvoreta 4,5m; frutos imaturos; subst.arenoso","UFP009791",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17353","auto",NA,NA,NA,NA,NA,NA
"305","2021-03-01 11:54:52-03","UFPE","UFP","41560","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Carneiro-Torres, DS","Rocha, EA; Bezerra, ELS","UFP41560","2005","03","08",NA,"Brasil","Pernambuco","Buíque",NA,"-37.255556","-8.513889",NA,"Arbusto, cerca de 2m de altura, flores alvo-esverdeadas. Planta em área de caatinga, crescendo em solo arenoso. Rara no local. Planta Medicinal.; Arbusto, cerca de 2m de altura, flores alvo-esverdeadas. Planta em área de caatinga, cres","UFP041560",NA,"958","958",NA,NA,"-37.255556","-8.513889","2006","12",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 11:54:52-03","UFPE","UFP","46149","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Lima, LR","Moura, DC","UFP46149","2005","03","26",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.94","-9.557111",NA,"Subarbusto com 80cm de altura. Flores terminais em espigas de cor verde estames e estigma amarelos-claro, frutos imaturos verdes.; Subarbusto com 80cm de altura. Flores terminais em espigas de cor verde estames e estigma amarelos-claro","UFP046149",NA,"178","178",NA,NA,"-37.94","-9.557111","2007","02",NA,NA,"08",NA,NA,NA,NA,NA
"307","2021-03-01 11:54:52-03","UFPE","UFP","52018","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Lima, LR","D.Coelho","661","2005","03","29",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.723222","-9.641083",NA,"Subarbusto com 80cm de alt. infl.terminal em espiga verde-claro.; Subarbusto com 80cm de alt. infl.terminal em espiga verde-claro.","UFP052018",NA,"29","29",NA,NA,"-37.723222","-9.641083","2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 11:54:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Carneiro-Torres, DS","Rocha, EA; Bezerra, ELS","UFP41560","2005","03","08",NA,"Brasil","Pernambuco","Buíque",NA,"-37.255556","-8.513889",NA,"Arbusto, cerca de 2m de altura, flores alvo-esverdeadas. Planta em área de caatinga, crescendo em solo arenoso. Rara no local. Planta Medicinal.; Arbusto, cerca de 2m de altura, flores alvo-esverdeadas. Planta em área de caatinga, crescendo em solo a",NA,NA,"958","958",NA,NA,"-37.255556","-8.513889","2006","12",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-09-25 10:42:31-03","UFPE","UFP","48262","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Cordeiro, I","Andrade Neto, MR","UFP48262","1994","02","20",NA,"Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"UFP048262",NA,NA,NA,NA,NA,NA,NA,"2002","08","62396","auto",NA,NA,NA,NA,NA,NA
"310","2021-03-01 11:54:52-03","UFPE","UFP","50128","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","A.Fernandes","A.Fernandes; Matos","s.n.","1989","01","11",NA,"Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,"Arbusto, flor alva.; Arbusto, flor alva.","UFP050128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"311","2021-03-01 11:54:52-03","UFPE","UFP","52302","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","A.Fernandes","M.A.Neto","s.n.","1993","05","05",NA,"Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,"Arbusto, flor esverdeada.; Arbusto, flor esverdeada.","UFP052302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"312","2021-03-01 11:54:52-03","UFPE","UFP","59302","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Bezerra, P; A.Fernandes","A.Fernandes; P.Martins","s.n.","1981","05","27",NA,"Brasil","Ceará","São Benedito",NA,"-40.8650016784668","-4.0486102104187",NA,"Arbusto; Arbusto","UFP059302",NA,NA,NA,NA,NA,NA,NA,"1981","06","27894","auto","11",NA,NA,NA,NA,NA
"313","2021-03-01 11:54:52-03","UFPE","UFP","24310","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Albuquerque, UP","Albuquerque, UP; Melo, M; Valença, Q","UFP24310","1999","06","01",NA,"Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,"Sub-arbusto lenhoso. Até 1,5m.; Sub-arbusto lenhoso. Até 1,5m.","UFP024310",NA,NA,NA,NA,NA,NA,NA,"1999","06","16004","auto","18",NA,NA,NA,NA,NA
"314","2020-09-25 10:42:31-03","UFPE","UFP","57696","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","A.Fernandes","A.Fernandes","s.n.","1979","06","19",NA,"Brasil","Pernambuco","Custódia",NA,"-37.6431007385254","-8.08749961853027",NA,NA,"UFP057696",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43277","auto",NA,NA,NA,NA,NA,NA
"315","2021-03-01 11:54:52-03","UFPE","UFP","29","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Lima, A","Lima, A","UFP29","1950","05","06",NA,"Brasil","Pernambuco","Pesqueira",NA,"-36.6963996887207","-8.35778045654297",NA,"Semi-arb. Folhas semi-prateadas na face dorsal.; Semi-arb. Folhas semi-prateadas na face dorsal.","UFP000029",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA,NA
"316","2021-03-01 11:54:56-03","UFPE","UFP","30857","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Cordeiro, LM; Belchior, M; Magalhães, AG","UFP30857","2000","09","22",NA,"Brasil","Alagoas","Olho D'Água do Casado",NA,"-37.8339004516602","-9.50193977355957",NA,"Arbusto ca. 1,80m alt.; tépala verd esbranquiçada, estames branco, botão verde esbranquiçado.; Arbusto ca. 1,80m alt.; tépala verd esbranquiçada, estames branco, botão verde esbranquiçado.","UFP030857",NA,NA,NA,NA,NA,NA,NA,"2006","12","24129","auto",NA,NA,NA,NA,NA,NA
"317","2021-03-01 11:54:56-03","UFPE","UFP","83690","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Gomes-Silva, F","Gomes-Silva, F; Pontes, RA; et al.","180","2016","09","15",NA,"Brasil","Bahia","Morro do chapéu",NA,"-41.270278","-11.648333",NA,"Arbusto ca 1m alt., folhas discolores, face abaxial prata, adaxial verde, botões florais cremes.; Buraco do Possidônio.","UFP083690",NA,"980","980",NA,NA,"-41.270278","-11.648333","2016","10",NA,NA,"15",NA,NA,NA,NA,NA
"318","2021-03-01 11:54:56-03","UFPE","UFP","34123","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Moura, DC; Silva, RA","UFP34123","2000","03","28",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,"Arbusto c. 2,5m alt.; flor masculina esverdeada, quando passada verde amarronzada, caule marrom.; Arbusto c. 2,5m alt.; flor masculina esverdeada, quando passada verde amarronzada, caule marrom.","UFP034123",NA,NA,NA,NA,NA,NA,NA,"2006","12","25180","auto",NA,NA,NA,NA,NA,NA
"319","2019-08-02 10:21:20-03","CPATSA","HTSA","6735","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Muell Arg.","Costa-Lima, J.L.","Costa-Lima, J.L.; Athayde, R.; Marques, C.F.","72","2014","03","31",NA,"Brasil","Pernambuco","Salgueiro","Sítio Uri, Serra Cruz","-39.201944","-8.083333",NA,"Arbustivo, ca. 2,5m alt. Folhas membranáceas, discolores, face superior verde-escura, inferior cinérea. Botões e flores esverdeados a alvos. Frutos imaturos verde-cinéreos.; Caatinga",NA,NA,NA,NA,NA,NA,"-39.201944","-8.083333","2014","03",NA,NA,"31",NA,NA,NA,NA,NA
"320","2019-08-02 10:21:21-03","CPATSA","HTSA","1356","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","D.S.carneiro torres","Lima, J.L.S.","184","1982","03","14",NA,"Brasil","Pernambuco","Parnamirim","Serra do Catolé - Fazenda Barrinha-Ouricuri.","-40.297222","-8.356389",NA,"Serra do Catolé na subida.",NA,NA,NA,NA,NA,NA,"-40.297222","-8.356389","2011","02",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-08-02 10:21:21-03","CPATSA","HTSA","258","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","Carneiro-Torres, D.S.","Fotius, G.; Sá, I.B.","3730","1984","02","01",NA,"Brasil","Pernambuco","Bodocó","Chapada do Araripe - Sipaúba","-40.535278","-8.083333",NA,"Arb., Fl 2., Alt.: 1,5 a 2m (ou mais, às vezes). Folha verde escura na face superior e prateada quase sem pontuação na face inferior. Casca cinza escuro. flor creme, sépalas prateadas. Flores femininas sobre um indivíduo, masculina noutro indivíduo,",NA,NA,NA,NA,NA,NA,"-40.535278","-8.083333","2011","09",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-08-02 10:21:21-03","CPATSA","HTSA","257","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","Carneiro-Torres, D.S.","Fotius, G.; Sá, I.B.","3783","1984","02","16",NA,"Brasil","Pernambuco","Exu","Chapada do Araripe.","-40.245556","-7.738056",NA,"Arb., Fl 2., Alt.: 2 a 3m. Folha verde escura na face superior e prateada com densa pontuação vermelha na face inferior. Caule: casca cinza escura. Flor creme.; Patamar ao topo da Serra.",NA,NA,NA,NA,NA,NA,"-40.245556","-7.738056","2011","09",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-02 10:21:21-03","CPATSA","HTSA","6734","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","Fontana, A.P.","Fontana, A.P.; Coelho, L.F.M.","885","2014","08","01",NA,"Brasil","Pernambuco","Flores","Areias, Serra Vermelha, Morro do Cangaço.","-38.559167","-8.083333",NA,"Arbusto, ca. 1,8m. Folhas discolores. Frutos verdes com tricomas prateados.; Caatinga",NA,NA,NA,NA,NA,NA,"-38.559167","-8.083333","2014","08",NA,NA,"01",NA,NA,NA,NA,NA
"324","2019-08-02 10:21:21-03","CPATSA","HTSA","275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","Fotius, G.","Fotius, G.; Sá, I.B.","3764","1984","02","15",NA,"Brasil","Pernambuco","Ipubi","A 3 Km de Serra Branca - Serrolândia","-40.475833","-7.833333",NA,"Arb., fl., 2., Alt., 2 a 2,5 m. Folha verde escura na face superior e prateada com densa pontuação vermelha (nas folhas mais jovens) na face inferior. Caule: casca preta. Flor amarelo esverdeada.; Vale íngreme da encosta da Chapada.",NA,NA,NA,NA,NA,NA,"-40.475833","-7.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-07-31 14:32:33-03","CPATSA","HTSA","2276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch. ex Baill.","D.S.carneiro torres","Santos, R.F.","2276","2003","03","10",NA,"Brasil","Pernambuco","Exu","Chapada do Araripe","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","29194","auto",NA,NA,NA,NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","3695855","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Agra, M. F.","M. Agra & P. C. Silva","5128","1998","3","11","South America - Neotropics","Brazil","Paraíba",NA,"Brasil: Paraíba, Municipio de de Matureia, Pico do Jabre","-37.4314","-7.1861",NA,NA,NA,NA,"800","1010",NA,"Dicotyledonae","37° 25'53 W","7°11'10 S",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","2771404","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.",NA,"R. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15263","1972","1","18","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas","-41.78","-13.55",NA,"Transcribed by digital volunteers","US01244842","US01244842_01","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
