"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"1010","2021-02-04 10:27:54-03","UFRPE","HST","416","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","416","1955","07",NA,"Brasil","Mata das dunas",NA,"Árvore 6-8 m alt. e 15 cm de diâmetro; flores amarelas. Muito frequente.","HST000416",NA,"18","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395","12751","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2021-02-04 10:27:54-03","UFRPE","HST","152","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","152","1952","12",NA,"Brasil","Mata das dunas",NA,"Flores amarelas.","HST000152",NA,"29","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395","12751","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2021-02-04 10:27:54-03","UFRPE","HST","221","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","221","1953","09",NA,"Brasil","Pirangí do Sul",NA,"Árvore pequena; flores amarelas.","HST000221",NA,"07","Rio Grande do Norte","Nísia Floresta","-35.2085990905762","-6.09111022949219","17449","auto","A.M.Miranda",NA,NA,"2018","12","04",NA,NA,NA,NA,NA,NA,NA
"1013","2021-02-04 10:27:54-03","UFRPE","HST","18282","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"E.P.Fazolino; et al.","68","2007","11",NA,"Brasil",NA,NA,"Arbórea; flores amarelas; vagens presentes.","HST018282",NA,"27","Rio Grande do Norte","Parnamirim","-35.2627983093262","-5.91555976867676","17237","auto","M.I.B.Loiola",NA,NA,"2007","12","05",NA,NA,NA,NA,NA,NA,NA
"1014","2021-02-04 10:27:54-03","UFRPE","HST","20799","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"D.P.Lima","13376","1975","05",NA,"Brasil","Fazenda Brasilinha",NA,"Árvore ca. 6 m alt. por 5 cm de diâmetro; flores amarelas com perfume agradável.","HST020799",NA,"12","Maranhão","São Domingos",NA,NA,NA,NA,"C.Costa",NA,NA,"1995","07","05",NA,NA,NA,NA,NA,NA,NA
"1015","2021-02-04 10:27:54-03","UFRPE","HST","4443","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.Serpa","111","1975","10",NA,"Brasil","Granja a margem direita da estrada",NA,"Árvore mais ou menos 8m alt. Flores amarelas sem perfume.","HST004443",NA,"07","Pernambuco","São Lourenço - Aldeia",NA,NA,NA,NA,"L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1016","2021-02-04 10:27:54-03","UFRPE","HST","1594","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.Paiva","3358","1965","02",NA,"Brasil","Mata da Açude do Beque",NA,"Árvore de grande porte. Flores amarelas pequenas, pouco perfumada.","HST001594",NA,"02","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2021-02-04 10:27:54-03","UFRPE","HST","15187","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.E. da Silva","24","1975","08",NA,"Brasil","Fazenda Bela Vista",NA,"Árvore ca. 5 m alt.; flores amarelas e perfume agradável.","HST015187",NA,"08","Maranhão","Codó","-43.8856010437012","-4.45527982711792","70751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2021-02-04 10:27:54-03","UFRPE","HST","1327","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","1198","1963","11",NA,"Brasil","Tabuleiro de Mamuabas",NA,"Árvore ca. 4m alt. por 10cm diam. Flores amarelas sem perfume.","HST001327",NA,"11","Paraíba","Pedras de Fogo","-35.1164016723633","-7.401939868927","19663","auto","L.B.Oliveira",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-02-04 10:27:54-03","UFRPE","HST","2267","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"G.Teixeira","2900","1965","12",NA,"Brasil","Dois Irmãos",NA,"Árvore de fuste linheiro, com 15 a 20 m alt. Flores amarelas. Madeireira.","HST002267",NA,"17","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2021-02-04 10:27:54-03","UFRPE","HST","2191","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.Soares","s.n.","1966","12",NA,"Brasil","Dois Irmãos",NA,"Árvore, mais ou menos 10m. Flores amarelas perfumadas.","HST002191",NA,"06","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1021","2021-02-04 10:27:54-03","UFRPE","HST","566","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","566","1961","01",NA,"Brasil","Mata de Dois Irmãos",NA,"Árvore mais ou menos 10m alt. por 10cm de diâmetro. Flores amarelas. Fim de floração.","HST000566",NA,"02","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1022","2021-02-04 10:27:54-03","UFRPE","HST","7417","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.P.A.Maffioleti","s.n.","1997","10",NA,"Brasil","Reserva Ecológica de Dois Irmãos",NA,"ärvore jovem ca.1,50m alt.; flores amarelas","HST007417",NA,"14","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","11","27",NA,NA,NA,NA,NA,NA,NA
"1023","2021-04-07 16:08:49-03","UENF","HUENF","11445","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Fortes, E.F.; Lima, H.C.; Faitanin, M.A.; Viana, H.B.M.; Neto, N.B.N.","47","2018","07",NA,"Brasil","Trilha da Educação Ambiental. Floresta Estacional Semidecidual. Estação Ecológica Estadual de Guaxindiba",NA,"Arvoreta ca. 9 m alt.,tronco cilíndrico com casca levemente sulcada, pardo-acinzentada, DAP 8.5 cm. Vários indivíduos no mesmo ponto. Ramos terminais roliços alvacentos. Pecíolo e raque verdes. Nectários foliares verdes. Frutos jov","HUENF00012285",NA,"19","Rio de Janeiro","São Francisco de Itabapoana","-41.095833","-21.372778",NA,NA,"Lima, H.C.","13","13",NA,NA,NA,"41º5'45''W","21º22'22''S",NA,NA,NA,NA,NA
"1024","2021-02-09 10:13:12-03","UENF","HUENF","6570","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Nascimento, M.T.",NA,"1996","01",NA,"Brasil","Mata do Paú- Brasil",NA,NA,"HUENF00006573",NA,"26","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,"Lima, H.C.",NA,NA,"2016","03","17",NA,NA,NA,NA,NA,NA,NA
"1025","2021-02-09 10:13:12-03","UENF","HUENF","4952","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2146","2008","10",NA,"Brasil","Fazenda Santana",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004955",NA,"13","Rio de Janeiro","São Francisco de Itabapoana","-41.138333","-21.335833",NA,NA,NA,"53","53",NA,NA,NA,"41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA
"1026","2021-02-09 10:13:12-03","UENF","HUENF","1293","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Moreno, M.R.; Nascimento, M.T.","65","1997","10",NA,"Brasil","Imbé",NA,NA,"HUENF00001295",NA,"15","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944",NA,NA,NA,"38","38",NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA
"1027","2021-04-07 16:08:49-03","UENF","HUENF","11781","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Elenice A. Fortes; Haroldo C. de Lima, Herick B. M. Viana, Mariana A. Faitanin","103","2019","01",NA,"Brasil","EEEG. Na Trilha da educação. Floresta Estacional Semidecidual sobre tabuleiro. EEEG. Na Trilha da educação. Floresta Estacional Semidecidual sobre tabuleiro.",NA,"Árvore ca. 9 m alt.,tronco cilíndrico com casca levemente sulcada, pardo-acinzentada, DAP 8,5 cm. Vários indivíduos no mesmo ponto. Ramos terminais roliços, alvacentos. Pecíolo e raque verdes. Nectários foliares verdes. Inflorescên","HUENF00012615",NA,"08","Rio de Janeiro","São Francisco de Itabapoana","-41.095556","-21.373056",NA,NA,"E.A. Fortes & H.C Lima","13","13",NA,NA,NA,"41º5'44''W","21º22'23''S",NA,NA,NA,NA,NA
"1028","2021-04-07 16:08:49-03","UENF","HUENF","11552","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Elenice A. Fortes; Haroldo C. de Lima; Herick B. M. Viana, Mariana A. Faitanin","108","2019","01",NA,"Brasil","Na Trilha da educação. Estação Estadual Ecológica de Guaxindiba.",NA,"Árvore ca. 16 m alt., tronco com casca estriada, pardacenta, DAP 19,74 cm. Inflorescência ramiflora, ereta, flores com cálice verde ferruginoso, corola amarela, filete inconspícuo, antera conspícua e branca, gineceu verde, com odor","HUENF00012471",NA,"09","Rio de Janeiro","São Francisco de Itabapoana","-41.095278","-21.373889",NA,NA,"E. A. Fortes; H. C. Lima","26","26",NA,NA,NA,"41º5'43''W","21º22'26''S",NA,NA,NA,NA,NA
"1029","2021-02-09 10:13:12-03","UENF","HUENF","11304","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Elenice, A. Fortes; Haroldo C. de Lima; Mariana A. Faitanin, Herick B. M Viana; Nilson B. Neve Neto.","48","2018","07",NA,"Brasil","Estação Estadual Ecológica de Guaxindiba.",NA,"Árvore ca. 20 m alt., tronco com casca estriada, alvacenta, DAP 28 cm. Nectários oiliares verdes a negros. Frutos passados caídos no chão. Amostra banco DNA.","HUENF00012153",NA,"19","Rio de Janeiro","São Francisco de Itabapoana","-41.095833","-21.372778",NA,NA,NA,"20","20",NA,NA,NA,"41º5'45''W","21º22'22''S",NA,NA,NA,NA,NA
"1030","2021-02-09 10:13:12-03","UENF","HUENF","2850","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"Gaglianone, M.C.; et al.",NA,"2005","02",NA,"Brasil","Mata do Funil",NA,"Sp 58 / Mata de tabuleiro / árvore / fértil","HUENF00002852",NA,"18","Rio de Janeiro","São Francisco de Itabapoana","-41.2","-21.55",NA,NA,"Lima, H.C.",NA,NA,NA,NA,NA,"41º12'W","21º33'S",NA,NA,NA,NA,NA
"1031","2021-04-07 16:08:49-03","UENF","HUENF","11790","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8903","2019","07",NA,"Brasil","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro.",NA,"Árvore pequena, com ca. 4 m alt. Tronco com casca lisa e pardo-escura. Estéril. Ocasional.","HUENF00012622",NA,"17","Rio de Janeiro","São Francisco de Itabapoana","-41.234167","-21.338889",NA,NA,"H.C. de Lima","74","74",NA,NA,NA,"41º14'3''W","21º20'20''S",NA,NA,NA,NA,NA
"1032","2021-02-09 10:13:12-03","UENF","HUENF","4961","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","432","2009","06",NA,"Brasil","Fazenda Santo Antônio",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004964",NA,"18","Rio de Janeiro","São Francisco de Itabapoana","-41.090278","-21.296944",NA,NA,NA,"61","61",NA,NA,NA,"41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA
"1033","2021-02-09 10:13:12-03","UENF","HUENF","3909","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Carvalho, F.A.","533","2000","10",NA,"Brasil","Reserva Biológica Poço das Antas",NA,NA,"HUENF00003912",NA,"08","Rio de Janeiro","Silva Jardim","-42.268056","-22.5025",NA,NA,NA,"28","28",NA,NA,NA,"42º16'5''W","22º30'9''S",NA,NA,NA,NA,NA
"1034","2021-02-09 10:13:12-03","UENF","HUENF","10509","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, T.P.; Reis, M.P.","743","2013","02",NA,"Brasil","Maciço do Itaoca.",NA,"Parcela 8; sp.1","HUENF00011102",NA,"20","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895","62761","auto","E.A. Fortes",NA,NA,"2019","10","09",NA,NA,NA,NA,NA,NA,NA
"1035","2021-02-09 10:13:12-03","UENF","HUENF","10510","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, T.P.; Areias, I.O.R.","1191","2013","02",NA,"Brasil","Maciço do Itaoca.",NA,"Parcela 12 (P1); sp.1","HUENF00011103",NA,"25","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895","62761","auto","E.A. Fortes",NA,NA,"2019","10","09",NA,NA,NA,NA,NA,NA,NA
"1036","2021-02-09 10:13:12-03","UENF","HUENF","10508","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, T.P.","18","2011","06",NA,"Brasil","Maciço do Itaoca.",NA,"Parcela 1, sp.1","HUENF00011101",NA,"29","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895","62761","auto","E.A. Fortes",NA,NA,"2019","10","09",NA,NA,NA,NA,NA,NA,NA
"1037","2021-02-09 10:13:12-03","UENF","HUENF","10507","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, T.P.","1086","2012","09",NA,"Brasil","Maciço do Itaoca.",NA,"Parcela 11, sp.2","HUENF00011100",NA,"13","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895","62761","auto","E.A. Fortes",NA,NA,"2019","10","09",NA,NA,NA,NA,NA,NA,NA
"1038","2021-02-25 10:12:02-03","CVRD","CVRD","14071","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.R. Stehmann","4753","2007","02","América do Sul","BRASIL","Curso de Taxonomia UFMG",NA,"flores amarelas e frutos verdes <ll>dwc_commonname:</ll> Jaúna","CVRD014071",NA,"08","ES","Linhares","-40.070422","-19.1512",NA,NA,NA,"61","61",NA,NA,NA,"40°04'13,52''W","19°09'04,32''S","Magnoliopsida",NA,NA,NA,NA
"1039","2021-02-25 10:12:02-03","CVRD","CVRD","12946","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Folli, D.A.","6552","2010","03","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD012946",NA,"03","ES","Rio Bananal","-40.356078","-19.231514",NA,NA,"Domingos A. Folli","140","140","2010","03","03","-40,356078","-19,231514","Magnoliopsida",NA,NA,NA,NA
"1040","2021-02-25 10:12:02-03","CVRD","CVRD","14086","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.R. Stehmann","4770","2007","02","América do Sul","BRASIL","Curso de Taxonomia UFMG",NA,"Arbórea 3m, flores amarelas <ll>dwc_commonname:</ll> Jaúna","CVRD014086",NA,"08","ES","Linhares","-40.003833","-19.1545",NA,NA,NA,"68","68",NA,NA,NA,"40°00'13,8W","19°09'16,2S","Magnoliopsida",NA,NA,NA,NA
"1041","2021-02-25 10:12:02-03","CVRD","CVRD","1759","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Farias, G.L.","168","1988","03","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD001759",NA,"10","BA","Porto Seguro","-39.0647010803223","-16.4496994018555","68835","auto","Haroldo C. de Lima",NA,NA,"2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1042","2021-02-25 10:12:02-03","CVRD","CVRD","2572","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Gibran, M.","2","1990","03","América do Sul","BRASIL","Próximo à estrada a 1km da porteira. Frequência alta no Jaraguá.",NA,"Folhas brilhantes, casca grossa, escura. Flores com corola amarelo e cálice verde. <ll>dwc_commonname:</ll> Jaúna","CVRD002572",NA,"13","ES","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086","35694","auto","Haroldo C. de Lima",NA,NA,"2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1043","2021-02-25 10:12:02-03","CVRD","CVRD","4263","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, V.D.","431","1993","02","América do Sul","BRASIL","Próximo à Rodovia do Sol.",NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD004263",NA,"04","ES","Guarapari","-40.5110015869141","-20.6580009460449","28401","auto","Haroldo C. de Lima",NA,NA,"2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1044","2021-02-25 10:12:02-03","CVRD","CVRD","3255","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Souza, V.D.","93","1991","05","América do Sul","BRASIL","Rodovia do Sol, sentido Guarapari à Vila Velha, 50m do asfalto, lado esquerdo.",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Jaúna","CVRD003255",NA,"16","ES","Guarapari","-40.5110015869141","-20.6580009460449","28401","auto","Haroldo C. de Lima",NA,NA,"2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1045","2021-02-25 10:12:02-03","CVRD","CVRD","9083","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Luz, A.A. da","273","2005","02","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD009083",NA,"17","ES","Itaguaçu","-40.855598449707","-19.8019008636475","26990","auto","Domingos A. Folli",NA,NA,"2005","02","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1046","2021-02-25 10:12:02-03","CVRD","CVRD","13063","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Terra, G.","680","2010","02","América do Sul","BRASIL",NA,NA,"Plantio de restauração no nobre ao lado da porteira <ll>dwc_commonname:</ll> Jaúna","CVRD013063",NA,"25","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto","G.R. A.Terra",NA,NA,"2010","07","12",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1047","2021-02-25 10:12:02-03","CVRD","CVRD","9974","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Siqueira, G.S.","304","2007","02","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD009974","CVRD009974","09","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto","Geovane S. Siqueira",NA,NA,"2007","02","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1048","2021-02-25 10:12:01-03","CVRD","CVRD","10692","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Lombardi, J.A.","7125","2008","01","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD010692",NA,"23","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto","Domingos A. Folli",NA,NA,"2008","01","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1049","2021-02-25 10:12:02-03","CVRD","CVRD","235","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Spada, J.","21","1972","03","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD000235",NA,"09","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto","Haroldo C. de Lima",NA,NA,"2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1050","2021-02-25 10:12:01-03","CVRD","CVRD","10765","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Lucas, E.","927","2006","11","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jaúna","CVRD010765",NA,"30","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto","Geovane S. Siqueira",NA,NA,"2008","03","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
