"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"631","2020-11-27 11:33:32-03","UFU","HUFU","57361","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Krieger, L.",NA,NA,NA,"Krieger, L.","1984","06","02","Brasil","Minas Gerais","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"HUFU00007732","HUFU00007732",NA,"36144",NA,"auto",NA,NA,NA,"20247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-08-20 14:55:57-03","UFSC","FLOR","62897","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Museu Botânico de Curitiba","2007","11","30","Zuchiwschi, E.","2007","09","14","Brasil","Santa Catarina","Anchieta","-53.36","-26.51","53º21'36''W","26º30'36''S",NA,NA,"FLOR0062897","FLOR0062897",NA,NA,"Arbórea",NA,NA,NA,NA,"943",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"633","2020-08-20 20:38:41-03","UFSC","FLOR","8327","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Klein, R.M.","1982",NA,NA,"Pastore, U.","1980","10","23","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"FLOR0008327",NA,"Minas do Camaquã.","50525","arbusto","auto",NA,NA,NA,"22",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"634","2020-08-20 20:38:41-03","UFSC","FLOR","27041","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jarenkow, J.A.","1989",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1989","10","31","Brasil","Rio Grande do Sul","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"FLOR0027041",NA,"Pacheca, beira do Rio Camaquã.","49429","arvoreta, flor cálice e corola verdosos, estames vermelhos, 3m altura","auto",NA,NA,NA,"1374",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"635","2021-04-05 20:16:06-03","UFSC","FLOR","26074","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii sancti-pauli","(Hassler) Bentham","Smith, S.F.","1992",NA,NA,"Bresolin, A.","1976","08","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0026074",NA,"Clube Penhasco, Ilha de Santa Catarina.","27000","escandente sobre o muro, flor vermelha. Muro de residência.","auto",NA,NA,NA,"1229",NA,NA,"Fabales","sancti-pauli",NA,NA,NA,NA,NA,NA
"636","2020-08-20 14:55:57-03","UFSC","FLOR","3018","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1970","01","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0003018",NA,"Matadeiro, Pântano do Sul, Ilha de Santa Catarina.","27000","arbusto, flor vermelha (encarnada), 1m altura","auto",NA,NA,NA,"8580",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"637","2020-08-20 14:55:57-03","UFSC","FLOR","3015","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1970","01","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0003015",NA,"Matadeiro, Pântano do Sul, Ilha de Santa Catarina.","27000","arbusto, flor vermelha, 1m altura. Frequente nos pastos pedregosos, onde aparece como subarbusto rastejante.","auto",NA,NA,NA,"8583",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA
"638","2021-03-04 15:43:08-03","IF","SPSF","01343","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","((O.Berg)) ((Arn.) & Hook.)",NA,NA,NA,NA,"D.Bento Pickel","1945","03","21","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Chácara dos Morrinhos","53584","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"639","2021-03-04 15:43:08-03","IF","SPSF","04649","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","((O.Berg)) ((Arn.) & Hook.)",NA,NA,NA,NA,"O.Vecchi",NA,NA,NA,"Brasil","SP","Araras","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,"22739","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,"220D",NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"640","2021-03-04 15:43:08-03","IF","SPSF","04330","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","((O.Berg)) ((Arn.) & Hook.)",NA,NA,NA,NA,"O.Vecchi",NA,NA,NA,"Brasil","SP","Araras","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,"22739","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,"220",NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"641","2021-03-04 15:43:08-03","IF","SPSF","04227","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","((O.Berg)) ((Arn.) & Hook.)",NA,NA,NA,NA,"J.Santoro","1945","11","23","Brasil","SP","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"parque do Instituto Agronomico","23900","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"642","2021-03-04 15:43:08-03","IF","SPSF","01102","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"D.Bento Pickel","1945","03","21","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Chácara dos Morrinhos","53584","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"643","2021-03-04 15:43:08-03","IF","SPSF","53301","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","J.Y Tamashiro",NA,NA,NA,"M.C. Dias et al.","1989","11","21","Brasil","PR","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre","35037","COLETA: Arbusto de até 1,8 m de altura. Frutos imaturos.; GEOGRAFIA: Na beira de rio. Local pedregoso. Usina Presidente.;","auto","América do Sul",NA,NA,"456",NA,"Magnoliophyta","Fabales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"644","2021-02-08 12:41:27-03","UFRGS","ICN","008549","S","Plantae","Fabaceae","Calliandra","cf. tweedii","Calliandra cf. tweedii","Benth.","Baptista, LRM","2001","11","01","Lindeman, JC; Irgang, BE; Valls, JFM","1971","10","15","Brasil","RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"ICN00017185","ICN00017185","Cêrro Palomas, 18 km","79795","Arbusto rasteiro, 40cm alto contra o paredão basáltico filam. Vermelhos; Morro de arenito com chapada de basalto","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-02-08 12:41:29-03","UFRGS","ICN","115172","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Bruno Irgang",NA,NA,NA,"Prates, JC",NA,NA,NA,"Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017199","ICN00017199",NA,"29956","Sub-bosque","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-02-08 12:41:29-03","UFRGS","ICN","152048","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1981","11","29","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017128","ICN00017128 ICN00017128_1","Fazenda Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"13611",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-02-08 12:41:29-03","UFRGS","ICN","000862","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","22","Schultz, A","1950","11","29","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00017151","ICN00017151",NA,"71201",NA,"auto","América do Sul",NA,NA,"862",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:41:29-03","UFRGS","ICN","140891","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","2000","10","16","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"300","300","ICN00017198","ICN00017198","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","49429","Hábito arbóreo, flores vermelhas.; Beira de mata.","auto","América do Sul",NA,NA,"49",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-02-08 12:41:29-03","UFRGS","ICN","018184","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","22","Burkart, A","1939","05",NA,"Brasil","RS","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"ICN00017123","ICN00017123 ICN00017123_1",NA,"8037","Doação Instituto Geobiologica La Salle","auto","América do Sul",NA,NA,"1661",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-02-08 12:41:29-03","UFRGS","ICN","129584","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","De Marchi, TC",NA,NA,NA,"De Marchi; T.C.","2004","04","05","Brasil","RS","Cristal","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"ICN00017157","ICN00017157","Faz. Corticeiras","27346",NA,"auto","América do Sul",NA,NA,"139",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-02-08 12:41:29-03","UFRGS","ICN","018585","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","14","Irmão Augusto","1939","09","23","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00017145","ICN00017145 ICN00017145_1","Cascata da Gloria","29946",NA,"auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-02-08 12:41:29-03","UFRGS","ICN","123366","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Waechter, JL",NA,NA,NA,"Dorneles, LPP; Waechter, JL","2001","11","22","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"ICN00017132","ICN00017132 ICN00017132_1","Parque Nacional da Lagoa do Peixe Fazenda Irida Brum","26882","Mata arenosa.","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-02-08 12:41:29-03","UFRGS","ICN","126858","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Baptista, LRM","2011","04","04","Marodin, SM","2002","12","19","Brasil","RS","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"ICN00017135","ICN00017135","Monte Claro área do barramento da UHE","16670","Arvoreta ramificada, estames vistosos, de coloração rósea.","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-02-08 12:41:27-03","UFRGS","ICN","201187","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Tamashiro, JY","1999",NA,NA,"Dias, MC; et al.","1989","11","21","Brasil","PR","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"ICN00043095",NA,"Fazenda Monte Alegre - Usina Presidente Vargas, Mauá","35037","Doação FUEL 7662; Arbusto até 1,8m; frutos imaturos; local pedregoso na beira do rio","auto","América do Sul",NA,NA,"456",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-02-08 12:41:29-03","UFRGS","ICN","152050","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1979","08","22","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017131","ICN00017131","Fazenda Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"12878",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:41:29-03","UFRGS","ICN","152056","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1975","10","23","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017137","ICN00017137 ICN00017137_1","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"9430",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-02-08 12:41:29-03","UFRGS","ICN","152055","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1976","10","01","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017138","ICN00017138 ICN00017138_1","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"10435",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-02-08 12:41:29-03","UFRGS","ICN","152054","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1976","10","01","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017139","ICN00017139 ICN00017139_1","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"10446",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-02-08 12:41:29-03","UFRGS","ICN","152053","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1977","03","27","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017136","ICN00017136 ICN00017136_1","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"11342",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:41:29-03","UFRGS","ICN","152052","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1977","07","29","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017129","ICN00017129","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"11451",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:41:29-03","UFRGS","ICN","152051","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1977","07","29","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00017130","ICN00017130 ICN00017130_1","Granja Faxinal","29956","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"11453",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:41:29-03","UFRGS","ICN","087388","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1989","11","02","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00017183","ICN00017183","Casa-de-Pedra","74087",NA,"auto","América do Sul",NA,NA,"204",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:41:29-03","UFRGS","ICN","051757","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Eisinger, S",NA,NA,NA,"Irgang, BE; et al.","1982","05","01","Brasil","RS","Bossoroca","-54.9002990722656","-28.7299995422363",NA,NA,NA,NA,"ICN00017171","ICN00017171 ICN00017171_1","Próxima a São Luis Gonzaga","41675",NA,"auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:41:29-03","UFRGS","ICN","040861","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","14","Miotto, STS","1978","03","20","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00017186","ICN00017186 ICN00017186_1 ICN00017186_2","2ª estrada à esquerda da entrada p/ Cachoeira em direção à Encruzilhada","71201","Beira de mata ciliar","auto","América do Sul",NA,NA,"863",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:41:29-03","UFRGS","ICN","122420","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Bortoluzzi, RLC",NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","2002","03","22","Brasil","SC","Laguna","-48.785556","-28.426389","-48.785556","-28.426389",NA,NA,"ICN00017163","ICN00017163","em restinga ca. 30m da BR 101 lado direito sentido Laguna - Criciúma. S 28° 25' 35/W 48° 47' 88",NA,"Subarbusto ca. 1,3m de altura. Flores com estames vermelhos",NA,"América do Sul",NA,NA,"1199",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-02-08 12:41:29-03","UFRGS","ICN","146871","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Lüdtke, R",NA,NA,NA,"Lüdtke, R; Spier, M","2005","11","10","Brasil","RS","Viamão","-51.030556","-30.358889","-51.030556","-30.358889",NA,NA,"ICN00017134","ICN00017134 ICN00017134_1","Parque Estadual de Itapuã estrada para Praia de Fora 30°21'32.3''S 51°01'50.6''W",NA,"solo arenoso",NA,"América do Sul",NA,NA,"466",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:41:29-03","UFRGS","ICN","168116","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Miotto, STS","2011","05","30","Miotto, STS; et al.","2011","02","24","Brasil","SC","Laguna","-48.797222","-28.42","-48.797222","-28.42",NA,NA,"ICN00017166","ICN00017166 ICN00017166_1","BR-101 km 300; 28°25'12 9S 48°47'50 0W",NA,NA,NA,"América do Sul",NA,NA,"2633",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:41:29-03","UFRGS","ICN","194511","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Zonta, EI","2017","08","02","Zonta, EI","2017","07","29","Brasil","RS","Rio Pardo","-52.283056","-30.023333","-52.283056","-30.023333",NA,NA,"ICN00031029",NA,"Passo do Adão",NA,"Arbusto fanerofítico; Floresta ribeirinha",NA,"América do Sul",NA,NA,"EIZ2",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:41:29-03","UFRGS","ICN","129592","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","De Marchi, TC",NA,NA,NA,"De Marchi; T.C.","2004","09","06","Brasil","RS","Cristal","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"ICN00017158","ICN00017158","Faz. Corticeiras","27346","Em mata ribeirinha.","auto","América do Sul",NA,NA,"147",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:41:29-03","UFRGS","ICN","020622","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","14","Lindeman, JC; Irgang, BE; Valls, JFM","1972","10","10","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"ICN00017193","ICN00017193","16 km N do Rio Camaquã no Passo dos Marinheiros","62084","Arbusto de 3m, tubo da corola creme, os lobos esverdeados, filamentos vermelhos; Campo pedregoso","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:41:29-03","UFRGS","ICN","152057","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hagelund, K","1966","12","20","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"ICN00017159","ICN00017159","Granja Sodol","23862","Doação de Karner Hagelund.","auto","América do Sul",NA,NA,"4948",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:41:29-03","UFRGS","ICN","130004","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Grings, M",NA,NA,NA,"Grings, M",NA,NA,NA,"Brasil","RS","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"200","200","ICN00017153","ICN00017153 ICN00017153_1","Panelão perto da divisa com Nova Petrópolis","13851","arvoreta em barranco seco, perto do arroio; flores vermelhas.","auto","América do Sul",NA,NA,"45",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:41:29-03","UFRGS","ICN","003975","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","22","Schultz, A","1965","11","10","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"ICN00017173","ICN00017173",NA,"25424",NA,"auto","América do Sul",NA,NA,"3975",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:41:29-03","UFRGS","ICN","041127","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Boechat, SC",NA,NA,NA,"Boechat, SC","1976","04","04","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00017150","ICN00017150",NA,"28343",NA,"auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-02-08 12:41:29-03","UFRGS","ICN","029307","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1980","03","05","Alves, M","1975","04","26","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00017195","ICN00017195",NA,"28343",NA,"auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:41:29-03","UFRGS","ICN","044829","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ataíde, M","1983","12","14","Pedralli, G","1977","04","20","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00017175","ICN00017175","Centro agronômico UFRGS","28343","Doação HEPE 7","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-02-08 12:41:29-03","UFRGS","ICN","153933","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lima, LF","2006","07","31","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00017152","ICN00017152","Fazenda São Maximiano BR 116 Km 308","28343","Mata ciliar; mata de encosta.","auto","América do Sul",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-02-08 12:41:29-03","UFRGS","ICN","111684","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Neves, FFD'Ea","1995",NA,NA,"Neves, FFD'Ea","1995","08","26","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00017182","ICN00017182","Fazenda São Maximiano, km 307, BR 116","28343","Arvoreta com ca 3m de altura, flores com estames vermelho; Borda de mata","auto","América do Sul",NA,NA,"199",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:41:29-03","UFRGS","ICN","053960","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Eisinger, S","1983",NA,NA,"Eisinger, S","1983","10","01","Brasil","RS","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"ICN00017180","ICN00017180 ICN00017180_1 ICN00017180_2","Camping à beira do Rio Jaguari","27649","Beira de rio","auto","América do Sul",NA,NA,"17",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
