"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"128","2021-03-24 17:08:56-03","UFES","SAMES","8445","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Kranz,W.M.","1986","11","Brasil","Paraná","Paraná","KM160 DA RODOVIA ENTRE CASTRO E PERAÍ DO SUL.",NA,NA,NA,NA,NA,NA,"Muitas flores femininas e poucas masculina. Habito: Trepadeira escandente","SAMES08445","11",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042062","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"J. Paula Souza; M. S. Ferrucci, J. G. Rando, E. I. Meza Torres","2007","1","Argentina","Salta",NA,"Dep. Chicoana. Ruta 68, próximo a divisa com o Dep. La Viña.","-65.4951","-25.1865",NA,NA,"1300",NA,"Trepadora, flores alvo-esverdeadas.",NA,"25",NA,"Cucurbitales","7757",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042057","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"S. G. Tressens; S. Caceres, R. Vanni y C. Zamudio","1989","2","Argentina","Corrientes",NA,"Dep. Mercedes. Laguna Ibera, Paso Picada, Reserva Natural Provincial del Ibera.","-57.15","-28.5",NA,NA,NA,NA,NA,NA,"24",NA,"Cucurbitales","3613",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 14:33:42-03","UFJF","CESJ","11670","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","V.L. Gomes-Klein","2004","11","25","L. Krieger","1972","05","Brasil","Minas Gerais",NA,"Fazenda de Santana (Juiz de Fora-Goianá)",NA,NA,NA,NA,NA,NA,"Cipó, flores amarelas nos bordos e verdes na base. Com frutos verdes.","CESJ011670","13",NA,NA,"CESJ11670","América do Sul",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 14:33:42-03","UFJF","CESJ","29741","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","V.L. Gomes-Klein","2004","11","25","S.M.S. Verardo","1997","04","Brasil","Minas Gerais","Juiz de Fora","UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Trepadeira na beria da mata, semi-heliófila, sobre arbustos. Flores masculinas esverdeadas. Folhas verdes. Frutos jovens verdes.","CESJ029741","28",NA,NA,"s.n.","América do Sul",NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-21 14:33:42-03","UFJF","CESJ","34971","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J.F.Toledo",NA,NA,NA,"W. Hoehne","1942","05","Brasil","São Paulo",NA,"Próximo de Anastácio.",NA,NA,NA,NA,NA,NA,"Escandente. Nome Vulgar: taiuiá","CESJ034971","20",NA,NA,"s.n.","América do Sul",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 14:33:42-03","UFJF","CESJ","34972","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J.F.Toledo",NA,NA,NA,"W. Hoehne","1942","05","Brasil","São Paulo",NA,"próximo de Anastácio",NA,NA,NA,NA,NA,NA,"Escandente.","CESJ034972","20",NA,NA,"s.n.","América do Sul",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 14:33:42-03","UFJF","CESJ","40667","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","V.L. Gomes-Klein","2000",NA,NA,"W. Hoehne","1955","01","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Escandente na mata.","CESJ040667","28",NA,NA,"s.n.","América do Sul",NA,"Angiosperma",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:42:31-03","UFMS","CGMS","32922","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J.F. Toledo",NA,NA,NA,"W. Hoehne","1942","05","Brasil","São Paulo","São Paulo","Próximo de Anastácio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"CGMS1062312","20",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:28:46-03","UNICAMP","UEC","132147","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Hoehne, W","1942","05","Brazil","São Paulo",NA,"Próximo de Anastácio",NA,NA,NA,NA,NA,NA,"Escandente.","UEC019884","20","UEC019884",NA,"s.n.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:28:46-03","UNICAMP","UEC","92592","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Bertoncini, AP; Dário, FR; Lopes, RF; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","1996","12","Brazil","São Paulo","Cunha","Parque estadual da Serra do Mar, Núcleo Cunha, Floresta a beira da estrada, na beira do Rio Paraíba.","-45.044167","-23.25","-45.044167","-23.25",NA,NA,"Folhas cartáceas, frutos listrados de verde e amarelo quando verdes e vermelhos quando maduros.; Floresta Ombrófila Densa Montana.","UEC092876","18","UEC092876",NA,"792",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:28:46-03","UNICAMP","UEC","3962","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Hatschbach, G","1972","05","Brazil","Paraná","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Escandente, flor esverdeada, orla mata pluvial, vertente atlântico.","UEC019881","10","UEC019881",NA,"39662",NA,NA,"Magnoliopsida",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:28:46-03","UNICAMP","UEC","70057","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Stehmann, JR; Sobral, M; Dutilh, JHA; Haussen, M; Nilson, AD","1994","12","Brazil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Trepadeira, em mata de baixada próximo a córrego.","UEC092877","04","UEC092877",NA,"1589",NA,NA,"Magnoliopsida",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:10:24-03","UNICAMP","UEC","148277","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Dinato, DO","2008",NA,NA,"Dahlström, L","2008","04","Brazil","São Paulo","Luís Antônio","Dentro e próximo à água","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,"UEC019882","04","UEC019882",NA,"96",NA,NA,"Magnoliopsida",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:28:46-03","UNICAMP","UEC","88841","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Corrêa, MA","1996","04","Brazil","São Paulo","Mogi das Cruzes","Rodovia Mogi das Cruzes - Cocuera","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"Trepadeira, flores brancas com gavinhas.","UEC092875","28","UEC092875",NA,"63",NA,NA,"Magnoliopsida",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:28:46-03","UNICAMP","UEC","3982","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Klein, VLG; Cesar, R","1996","06",NA,"Sakane, M","1977","05","Brazil","São Paulo","São Roque","Recanto das Acácias.","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Trepadeira. Flores verde amareladas em cachos.","UEC019901","14","UEC019901",NA,"534",NA,NA,"Magnoliopsida",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:28:46-03","UNICAMP","UEC","147443","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03","20","Sazima, I","2007","08","Brazil","São Paulo","Ubatuba","Picinguaba Caminho para Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Trepadeira, frutos maduros alaranjados, os imaturos verdes com listras mais escuras.","UEC092887","23","UEC092887",NA,"317",NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:18:53-03","UFPB","JPB","54024","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Toledo, JF",NA,NA,NA,"Hoehne, W","1942","05","Brasil","São Paulo",NA,"Próximo de Anastácio",NA,NA,NA,NA,NA,NA,"; DESC: Escandente.","JPB0054024","20",NA,"Dicotyledon","JPB54024","Southern America",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-05 16:47:12-03","UFOP","OUPR","3371","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Badini, J.","1933",NA,NA,"Badini, J.","1933",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira. Flor palida. Terreno pedregoso",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"147","2019-11-05 16:47:12-03","UFOP","OUPR","7958","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Godoy, J.B.",NA,NA,NA,"Godoy, J.B.",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro da Forca","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira. Flor palida. Campo",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"148","2019-11-05 16:47:12-03","UFOP","OUPR","3370","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Badini, J.","1968",NA,NA,"Badini, J.",NA,NA,"Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,"Trepadeira. Solo cultivado, sobre arvore. Flores amareladas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA
"149","2019-11-05 16:47:12-03","UFOP","OUPR","3338","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2000",NA,NA,"Magalhães-Gomes, H.C.","1893",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva trepadeira. Terreno úmido. Flores brancas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"150","2019-01-17 11:25:10-02","PUCRS","MPUC","8218","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Equipe do Projeto",NA,NA,NA,"G.C. Hiltl","1988","11","Brasil","RS","São Borja","Garruchos, Rincão do Faxinal","-56.0041666667","-28.6608333333","-56.0041666667","-28.6608333333",NA,NA,NA,NA,"09",NA,"Cucurbitales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"151","2019-01-17 11:25:10-02","PUCRS","MPUC","15027","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,NA,"1999","12","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"01",NA,"Cucurbitales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA,NA
"152","2019-01-17 11:25:10-02","PUCRS","MPUC","13432","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","M. Haussen","2004","01","01",NA,"1990","02","Brasil","RS","Nova Petrópolis",".","-51.1144444","-29.3763889","-51.1144444000","-29.3763889000",NA,NA,"Mato primário e secundário, pastagem e mata ciliar (F:22)",NA,"19",NA,"Cucurbitales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"153","2019-11-08 08:51:19-03","FURB","FURB","3657","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Cordeiro, J","2006",NA,NA,"Passold, R.R.","1991","04","Brasil","Santa Catarina","Blumenau","Area C - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","19","19",NA,"FURB01347","19","FURB01347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:00:43-03","FURB","FURB","39911","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, V.L.G.","2018","08","01","Caxambu, M.G.; Siqueira, E.L.","2008","12","Brasil","Paraná","Nova Laranjeiras","Propriedade da Família Rickli.","-52.5575","-25.0452777","-52.5575000","-25.0452777","934","934","Habitat: capoeira Habito: liana com gavinha; Fruto verde; flor cálice verde e corola alvo-esverdeada","FURB03928","08","FURB03928",NA,"2486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:00:43-03","FURB","FURB","60674","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Barboza, E.","2015","02","12","Engels, M.E.; Lozano, E.D.","2013","12","Brasil","Paraná","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Caule e folhas verdes, flores com tubo verde, alvo na extremidade, com lanugem. Habitat: Floresta Ombrófila Mista. Habito: Liana","FURB60674","11","FURB60674",NA,"2097",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:00:43-03","FURB","FURB","1317","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Sobral, M","2002","02","01","Sobral, M.","2002","02","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"FURB22672","01","FURB22672",NA,NA,NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:00:43-03","FURB","FURB","24347","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","07","10","Dreveck, S.; Carneiro, F.E.","2010","03","Brasil","Santa Catarina","Timbó","Mundel Central.","-49.2294445","-26.8208334","-49.2294445","-26.8208334","268","268","Florística IFFSC 748 (Liana) Habitat: Floresta Ombrófila Densa; entorno do fragmento Habito: liana; Fruto vermelho;","FURB22675","30","FURB22675",NA,"2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:00:43-03","FURB","FURB","27092","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","07","10","Stival-Santos, A.; Silveira, S.","2010","04","Brasil","Santa Catarina","Doutor Pedrinho","Salto Doner.","-49.4544444","-26.7580556","-49.4544444","-26.7580556","496","496","Coleta Extra IFFSC (Liana) Habitat: Floresta Ombrófila Densa; entorno do fragmento, beira de estrada Habito: liana; Fruto laranja;","FURB22676","02","FURB22676",NA,"2306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:43-03","FURB","FURB","27097","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","07","10","Korte, A.; Kniess, A.","2010","04","Brasil","Santa Catarina","Ibirama","Caminho Moema.","-49.5894444","-26.9980555","-49.5894444","-26.9980555","503","503","Florística IFFSC 631 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: liana; Fruto alaranjado;","FURB01350","07","FURB01350",NA,"2498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:43-03","FURB","FURB","44170","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Meyer, FS","2010","11",NA,"Meyer, F.S.","2006","06","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786111","-26.2505556","-49.3786111","-26.2505556",NA,NA,"Sob caule de arbusto. Furtos quando estão verdes parecem uma melancia, quando maduros completamente alaranjados. Habitat: Floresta Ombrófila Densa Montana; borda da mata Habito: trepadeira; Fruto alaranjado;","FURB22674","02","FURB22674",NA,"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-09 14:46:34-03","FURB","FURB","66836","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Schwirkowski, P.","2020","07","09","Schwirkowski, P.","2020","07","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, próximo à antiga estação de trem.","-49.2869444","-26.3552778","-49.2869444","-26.3552778","350","350","FOD Habitat: Heliófita. Frutos vermelhos quando maduros Habito: Liana","FURB66836","09","FURB66836",NA,"4148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:51:42-03","UCS","HUCS","49930","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Gonzatti, F.","2019","05",NA,"Dani, J.G.","2018","12","Brasil","Rio Grande do Sul","Caxias do Sul","Paque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939","-51.401197","-29.313939","740","740","liana, próxima a banhado",NA,"04",NA,"Cucurbitales","35",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:51:42-03","UCS","HUCS","24635","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2005","03",NA,"Wasum, R.A.","2004","12","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"sobre Solanum",NA,"11",NA,"Cucurbitales","2263",NA,NA,"Angiospermae",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:51:42-03","UCS","HUCS","26391","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Klein, V.L.G.","1999","11",NA,"Kunniyoshi, Y.S.","1972","12","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Herbário MBM",NA,"04",NA,"Cucurbitales","s.n.",NA,NA,"Angiospermae",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:51:42-03","UCS","HUCS","28221","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Klein, V.L.G.",NA,NA,NA,"Dombrowski, L.T.","1972","12","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Herbário MBM; trepadeira",NA,"01",NA,"Cucurbitales","4959",NA,NA,"Angiospermae",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:51:42-03","UCS","HUCS","14473","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2000","02",NA,"Kegler, A.","1999","12","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla de capoeira",NA,"01",NA,"Cucurbitales","412",NA,NA,"Angiospermae",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:51:42-03","UCS","HUCS","15502","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Cordeiro, J.; Ribas, O.S.","2001","02",NA,"Wasum, R.A.","2000","01","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na lavoura",NA,"07",NA,"Cucurbitales","397",NA,NA,"Angiospermae",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-16 17:51:42-03","UCS","HUCS","10343","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","1995","02",NA,"Wasum, R.A.","1994","12","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"na orla da mata - junto ao caminho",NA,"16",NA,"Cucurbitales","s.n.",NA,NA,"Angiospermae",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:51:42-03","UCS","HUCS","21156","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2003","07",NA,"Wasum, R.A.","2003","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Lajeado Grande","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em orla da mata",NA,"19",NA,"Cucurbitales","1893",NA,NA,"Angiospermae",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:51:42-03","UCS","HUCS","17421","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2002","02",NA,"Wasum, R.A.","2001","03","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sobre árvores - beira da mata",NA,"25",NA,"Cucurbitales","1016",NA,NA,"Angiospermae",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:51:42-03","UCS","HUCS","15714","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2001","02",NA,"Wasum, R.A.","2000","03","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sobre arbustos - beira da estrada",NA,"19",NA,"Cucurbitales","559",NA,NA,"Angiospermae",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-16 17:51:42-03","UCS","HUCS","15391","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.","Smith, S.F.","2006","09",NA,"Wasum, R.A.","2000","02","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sobre árvores - beira da estrada",NA,"19",NA,"Cucurbitales","446",NA,NA,"Angiospermae",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
