"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"904","2020-09-12 05:00:02-03","US","US","2026673","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Hodge","6149","South America - Neotropics","Peru",NA,NA,"US02364986",NA,"1944","Province of Bongara. in Quebrada Chido, 2 miles southwest of village. Pomocochas","2393",NA,"4","1","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"905","2020-09-12 05:00:02-03","US","US","2280423","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","20072","South America - Neotropics","Colombia",NA,NA,"US02364586",NA,"1943","Cordillera Oriental. Río Naranjo, immediately south of San Agustín","1700",NA,"2","11","Huila",NA,"-76.27","1.87",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"906","2020-09-12 05:00:02-03","US","US","1563925","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. C. B. Mutis","6321","South America - Neotropics","Colombia",NA,NA,"US02364612",NA,"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"907","2020-09-12 05:00:02-03","US","US","1563933","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. C. B. Mutis","6340","South America - Neotropics","Colombia",NA,NA,"US02364617",NA,"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"908","2020-09-12 05:00:02-03","US","US","2165170","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. Augusto","3","South America - Neotropics","Peru",NA,NA,"US02364944","US02364944_01","1942","Upper Tambopata Valley. Prov. of Sandia","1829",NA,"8",NA,"Puno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"909","2020-09-12 05:00:02-03","US","US","1859180","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. C. Steele","8195","South America - Neotropics","Ecuador",NA,NA,"US02364747",NA,"1943","Cordillera Occidental. Village of Buenos Aires","2271",NA,"12","14","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"910","2020-09-12 05:00:02-03","US","US","2165162","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. Agusto","1","South America - Neotropics","Peru",NA,NA,"US02364942",NA,"1942","Tambopata Valley. Tambopata. Province of Sandia","1524","1829",NA,NA,"Puno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"911","2020-09-12 05:00:02-03","US","US","2430919","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","34612","South America - Neotropics","Venezuela",NA,NA,"US02364922",NA,"1952","Highway between Rancho Grande and Guamitos","800",NA,"9","7","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"912","2020-09-12 05:00:02-03","US","US","3112392","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Camp","E-4044","South America - Neotropics","Ecuador",NA,NA,"US02364879",NA,"1945","Prov. Chimborazo-Cañar Border (western escarpment): E 4014-4052; Between Sta. Rosa and Joyagshi. about 2 km. north of station of Joyagshi","2743",NA,"7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"913","2020-09-12 05:00:02-03","US","US","2165150","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg & M. Giler","23086","South America - Neotropics","Ecuador",NA,NA,"US02364565",NA,"1945","Upper Quebrada Agua Corra, Hacienda Guaycopamba, Río Guaycopamba, e. slope of Codr. de Santa Rosa, 22 km. e. of Vilcabamba","2600","2700","2","16","Loja",NA,"-79.22","-4.47",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"914","2020-09-12 05:00:02-03","US","US","2165214","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger","528","South America - Neotropics","Peru",NA,NA,"US02364955",NA,"1943","Near Cuchi on trail between Cuchi and Muño, Province of Pachitea","1829","2134","9","16","Huanuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"915","2020-09-12 05:00:02-03","US","US","2280100","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","789","South America - Neotropics","Colombia",NA,NA,"US02364774","US02364774_01","1944","Along camino between Sonson ad Argelia at point called Vitora","1810",NA,"5","29","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"916","2020-09-12 05:00:02-03","US","US","1951508","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. García Barriga","12614","South America - Neotropics","Colombia",NA,NA,"US02364695",NA,"1948","Sasaima, vereda San Bernardo; La María entre las quebradas La María y La Victoria","1850","1940","1","23","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"917","2020-09-12 05:00:02-03","US","US","3685671","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"A. Monteagudo, J. Mateo & R. Rivera","16858","South America - Neotropics","Peru",NA,NA,"US02364968",NA,"2008","Oaxapampa. Dist. Huancabamba. Parque Nacional Yanachaga Chemillen, trocha parte media Cajonpata-María Puñis","1870",NA,"7","22","Pasco",NA,"-75.5056","-10.2725",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"918","2020-09-12 05:00:02-03","US","US","2280275","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","19292","South America - Neotropics","Colombia",NA,NA,"US02364796",NA,"1942","Cordillera Oriental. Upper Río Balsillas (part of old Hacienda Balsillas), Finca Abysinia 43 km. e.s.e. of Neiva","2200",NA,"12","9","Meta",NA,"-74.92","2.87",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"919","2020-09-12 05:00:02-03","US","US","2048924","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"R. A. Ferreyra","3642","South America - Neotropics","Peru",NA,NA,"US02364972",NA,"1948","Arriba de Huacapistana, entr [illegible text] Tarma y San Ramón","2300","2400","6","26","Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"920","2020-09-12 05:00:02-03","US","US","2165037","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","21682","South America - Neotropics","Colombia",NA,NA,"US02364817","US02364817_01","1944","Cordillera Oriental, near La Sierra, 21 km. w. of Facatativá","1950",NA,"3","17","Cundinamarca",NA,"-74.55","4.78",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"921","2020-09-12 05:00:02-03","US","US","2280414","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","20052","South America - Neotropics","Colombia",NA,NA,"US02364681",NA,"1943","Cordillera. Las Inesitas 34 m [interpreted] w of San Agustin valley of Upper Rio Magdalena","1750",NA,"2","10","Huila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"922","2020-09-12 05:00:02-03","US","US","2165242","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"ex herb. G. W. Prescott","113","South America - Neotropics","Ecuador",NA,NA,"US02364834",NA,NA,"Near Rio Patalo ½ KM above Campamento Patalo. Prov. DeLeon, Western Andes","1737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"923","2020-09-12 05:00:02-03","US","US","2165244","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"ex herb. G. W. Prescott","128","South America - Neotropics","Ecuador",NA,NA,"US02364870",NA,"1944","On steep above Rio Yacuichaqui near Campamento Guardia. Prov. DeLeon. Western Andes","2301",NA,"8","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"924","2020-09-12 05:00:02-03","US","US","1859073","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. C. Steere","8053","South America - Neotropics","Ecuador",NA,NA,"US02364865",NA,"1943","Cordillera Occidental. Tambo Bella Vista, west slope of Volcán de Chiles","2560",NA,"8","23","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"925","2020-09-12 05:00:02-03","US","US","2268417","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. Pennock","B 10","South America - Neotropics","Bolivia",NA,NA,"US02365047",NA,"1942","Paranani, Larecoja Province",NA,NA,"5","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"926","2020-09-12 05:00:02-03","US","US","1563898","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. C. B. Mutis","6226","South America - Neotropics","Colombia",NA,NA,"US02364608",NA,"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"927","2020-09-12 05:00:02-03","US","US","1831409","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. Tamayo","1650","South America - Neotropics","Venezuela",NA,NA,"US02364915",NA,"1941","Maracay-Choroní","1600",NA,"2","25","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"928","2020-09-12 05:00:02-03","US","US","3019017","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"M. Gíler","E-2827","South America - Neotropics","Ecuador",NA,NA,"US02364744",NA,"1945","North rim of the valley of the río de Cañar. about 3 km. below Suscal",NA,NA,"4","23","Cañar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"929","2020-09-12 05:00:02-03","US","US","2268414","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Mosquera W.","s.n.","South America - Neotropics","Colombia",NA,NA,"US02364700",NA,"1943","Near Popayan",NA,NA,"7",NA,"Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"930","2020-09-12 05:00:02-03","US","US","2815923","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. Cuatrecasas","23882","South America - Neotropics","Colombia",NA,NA,"US02364725",NA,"1947","Departamento del Valle. Cordillera Occidental, vertiente occidental; Hoya del río Dígua: Río San Juan, abajo de Queremal a la derecha del río entre km. 52 y 53","1300","1500","3","19","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"931","2020-09-12 05:00:02-03","US","US","2280041","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","437","South America - Neotropics","Colombia",NA,NA,"US02364728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"932","2020-09-12 05:00:02-03","US","US","939671","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. C. Lehmann","3549","South America - Neotropics","Colombia",NA,NA,"US02364641","US02364641_01","1884","Bei Popayan","1700","2500","2","10","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"933","2020-09-12 05:00:02-03","US","US","2280094","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","777","South America - Neotropics","Colombia",NA,NA,"US02364735",NA,"1944","Finca Capiro; n. w. of Sonson at headwaters of Q. Naranjal","2774",NA,"5","26","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"934","2020-09-12 05:00:02-03","US","US","2747394","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","105781","South America - Neotropics","Venezuela",NA,NA,"US02364927",NA,"1972","Sierra de Perijá: Entre la Misión de los Angeles de Tukuku y Pishikakao, pasando los sitios de Coromoto, Wápia, Kanowapa e Ipika, siguiendo el Valle de Tukuku y el Río Tukuku","1850",NA,"4","1","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"935","2020-09-12 05:00:02-03","US","US","2280502","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","21292*","South America - Neotropics","Colombia",NA,NA,"US02364709",NA,"1943","Cordillera. Rio Santo Domingo 10 Kms east of Lorweyo [interpreted] W. slopes of Nevado del Huila 21 Kms S.E. Corinto","2800",NA,"10","27","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"936","2020-09-12 05:00:02-03","US","US","1906195","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. J. Hermann","10919","South America - Neotropics","Colombia",NA,NA,"US02364692",NA,"1943","Chumborozo, near La Providencia, Cordillera Oriental, Between Abrego and Cáchira","2640",NA,"12","19","Norte de Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"937","2020-09-12 05:00:02-03","US","US","2280059","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","561","South America - Neotropics","Colombia",NA,NA,"US02364804",NA,"1944","Along camino between Urma and Uramita","1720",NA,"4","5","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"938","2020-09-12 05:00:02-03","US","US","2165262","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"M. Acosta Solis","3650","South America - Neotropics","Ecuador",NA,NA,"US02364828",NA,"1943","colonin Española",NA,NA,"9","5","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"939","2020-09-12 05:00:02-03","US","US","2165040","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22035","South America - Neotropics","Colombia",NA,NA,"US02364813",NA,"1944","Cordillera Oriental. above Granadas, headwaters of Río Seco, one of headwaters of Río Subia, 5-7 km. w.s.w. of Charquito","2500","2750","7","25","Cundinamarca",NA,"-74.32","4.52",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"940","2020-09-12 05:00:02-03","US","US","2165183","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger & W. H. Hodge","437","South America - Neotropics","Peru",NA,NA,"US02365000",NA,"1943","2 leagues west of Hda. San Cindras. Province of Cutervo","2621",NA,"7","24","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"941","2020-09-12 05:00:02-03","US","US","3637145","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"R. Seidel & E. Vargas","1102","South America - Neotropics","Bolivia",NA,NA,"US02365031","US02365031_01","1987","Provincia Nor Yungas, Valle del río Unduavi, 5,5Km. de La Florída, arriba de la Mina de Oro, San Silvestre-Santa Rosa",NA,NA,"9","6","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"942","2020-09-12 05:00:02-03","US","US","2280055","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","528","South America - Neotropics","Colombia",NA,NA,"US02364760",NA,"1944","Along camino from Llano Grande to Quebrada Chimiado","1390",NA,"4","1","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"943","2020-09-12 05:00:02-03","US","US","2280509","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22371","South America - Neotropics","Colombia",NA,NA,"US02364675","US02364675_01","1944","Cordillera Central. near Tejira. on Moscopán Highway, Moscopán Region, drainage of Río de La Plata, 38km. s. of e. of Popayán, Dept. del Cauca or Huila","2400",NA,"11","26",NA,NA,"-76.27","2.37",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"944","2020-09-12 05:00:02-03","US","US","3213975","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"L. A. Garay & W. Schopf","108","South America - Neotropics","Colombia",NA,NA,"US02364787","US02364787_01","1965","Near Santandercito","1700",NA,"3","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"945","2020-09-12 05:00:02-03","US","US","1903393","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"M. Cárdenas","3962","South America - Neotropics","Bolivia",NA,NA,"US02365021",NA,NA,"Quina Moko-Wayto Jungas of Totora [interpreted]","2000",NA,NA,NA,"Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"946","2020-09-12 05:00:02-03","US","US","2165243","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"ex herb. G. W. Prescott","121","South America - Neotropics","Ecuador",NA,NA,"US02364835",NA,"1944","From Rio Yacuichaqui, below Camp. Patalo 1 KM. De Leon Prov.","1768",NA,"8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"947","2020-09-12 05:00:02-03","US","US","2165130","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg & F. Prieto","22736","South America - Neotropics","Ecuador",NA,NA,"US02364893",NA,"1945","Río Paute Drainage. Hacienda Frutillas, canyon of Río Paute near confluence of Río Jubal, Prov. de Cañar (or Santiago Zamora)","2430","2500","2","4",NA,NA,"-78.47","-2.55",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"948","2020-09-12 05:00:02-03","US","US","1909730","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. C. Steere","7097","South America - Neotropics","Colombia",NA,NA,"US02364690",NA,"1943","El Valle: Ro Frasadas above village of Frasadas, some 8 km.","1981",NA,"3","19","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"949","2020-09-12 05:00:02-03","US","US","2280318","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","19621","South America - Neotropics","Colombia",NA,NA,"US02364766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"950","2020-09-12 05:00:02-03","US","US","228042","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","439","South America - Neotropics","Colombia",NA,NA,"US02364729",NA,"1944","Alto de Maranjo, between Canon de la Corteda and Quebrada Ancocaca, Saidsodo-Anecauca camino [interpreted]","2280",NA,"3","14","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"951","2020-09-12 05:00:02-03","US","US","2280099","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","788","South America - Neotropics","Colombia",NA,NA,"US02364775",NA,"1944","Along camino between Sonson and Argelia, about 6 km. e. of Paramo","2040",NA,"5","29","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"952","2020-09-12 05:00:02-03","US","US","2165201","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger","521","South America - Neotropics","Peru",NA,NA,"US02364987","US02364987_01","1943","In Cordillera Azul on highway between Tingo Maria and Pucalpa at Kilometer 198. Province of Huamalies","1524",NA,"9","10","Huanuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"953","2020-09-12 05:00:02-03","US","US","2817652","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. Cuatrecasas","20897","South America - Neotropics","Colombia",NA,NA,"US02364560","US02364560_01","1946","Departamento del Valle. Cordillera Central, vertiente occidental; Hoya del río Bugalagrande: Loma de Barragán, entre la población y Albania","2800","2900","4","18","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"954","2020-09-12 05:00:02-03","US","US","2165019","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","20974","South America - Neotropics","Colombia",NA,NA,"US02364721",NA,"1943","Cordillera Oriental. Quebrada Negra, 12 km. s.s.w. of Cabrera, drainage of Río Sumapaz","2450","2550","9","5","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
