"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"190","2019-08-20 10:11:41-03","UNICAMP","UEC","75768","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Silva, SM","1987","11",NA,"Britez, RM","1986","11","02","Brazil","Paraná","Paranaguá","Morro Bento Alves (Encantadas),Ilha do M","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC189432","UEC189432","Árvore de 12 m, cap. 121 cm, com flores pequenas. Alvecentes.","1049","24916","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-20 10:11:41-03","UNICAMP","UEC","133955","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Meireles, LD","2004","03",NA,"Urbanetz, C","2003","10","26","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do cipó-abacaxi.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"flor, Árvore de 10m, flores com tépalas esverdeadas e estames amarelos.","170","37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:11:41-03","UNICAMP","UEC","136860","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","1988","10",NA,"Barros, F","1985","12","03","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC189425","UEC189425","Árvore ca. 20 m alt.; frutos imaturos verdes. N:V.: rameira","1211","37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:11:41-03","UNICAMP","UEC","50001","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Tamashiro, JY","1986","11","05","Brazil","São Paulo","Guarujá","Rodovia Guarujá-Bertioga, km 19, trilha","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Árvore até 10 m, frutos verdes","18750","18989","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:11:41-03","UNICAMP","UEC","84942","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2012","08",NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","1994","08","30","Brazil","São Paulo","Ubatuba","km 08 da Rodovia Rio / Santos. Estrada a","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC083516","UEC083516","Árvore 8 m. Frutos verdes com arilo vermelho.","443","34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:11:41-03","UNICAMP","UEC","84941","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I","2012","08",NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","1994","08","27","Brazil","São Paulo","Ubatuba","Trilha e estrada da Almada, Mata Atlântica.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC083517","UEC083517","Frutos verdes com látex.","323","34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-01-17 11:26:16-02","PUCRS","MPUC","11589","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.S. Bergamin","2006","01","01",NA,"2006","11","09","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsida",NA,"1",NA,NA
"197","2020-10-14 10:01:26-03","FURB","FURB","14531","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Verdi, M","2009","09","24","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2008","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB24264","FURB24264","Florística IFFSC 10 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: flor botão verde","2685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:01:26-03","FURB","FURB","17193","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Uller, HF","2009","12","04","Uller, H.F.","2009","12","04","Brasil","Santa Catarina","Indaial","Motódromo.","-49.245","-26.9258334","-49.2450000","-26.9258334","15","15","FURB24262","FURB24262",NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:01:26-03","FURB","FURB","18495","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Verdi, M","2009","12","02","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal.","-49.2322223","-28.6191667","-49.2322223","-28.6191667","50","50","FURB24261","FURB24261","Florística IFFSC 51 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","3314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:01:26-03","FURB","FURB","18789","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Korte, A","2009","11","10","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB24260","FURB24260","Florística IFFSC 518 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:01:26-03","FURB","FURB","19434","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Stival-Santos, A","2009","12","14","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","12","14","Brasil","Santa Catarina","São João Batista","Canudos.","-48.8675","-27.3597222","-48.8675000","-27.3597222","231","231","FURB24257","FURB24257","Florística IFFSC 428 (Arbórea), arilo vermelho. semente cor salmão com preto. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:01:26-03","FURB","FURB","20079","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Sobral, M","2010","01","25","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","04","07","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","765","765","FURB24258","FURB24258","Fito IFFSC 796 /L/19 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","2508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:01:26-03","FURB","FURB","21983","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Korte, A","2010","03","29","Korte, A.; Kniess, A.","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá.","-50.1291667","-26.9086111","-50.1291667","-26.9086111","733","733","FURB24259","FURB24259","Florística IFFSC 682 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto com fruto;","2069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:01:26-03","FURB","FURB","36455","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Oliveira, AA de","2011",NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","05","Brasil","Santa Catarina","Botuverá","Lageado Alto - Recanto Feliz.","-49.14","-27.18","-49.1400000","-27.1800000","307","307","FURB24254","FURB24254","Fito IFFSC 519 /S/73 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arborescente;","3366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-08 08:51:59-03","FURB","FURB","37362","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Gasper, AL de","2012","02","01","Funez, L.A.","2012","01","19","Brasil","Santa Catarina","Penha","Mirante.","-48.5969444","-26.8011111","-48.5969444","-26.8011111","56","56","FURB01593","FURB01593",NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:01:26-03","FURB","FURB","45221","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","2014","09","26","Brasil","Santa Catarina","São João Batista","Tijipio.","-48.8675","-27.3597222","-48.8675000","-27.3597222","231","231","FURB24256","FURB24256","Fito IFFSC 428 /O/37","614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:01:26-03","FURB","FURB","46699","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Oliveira, AA de","2015","03","20","Oliveira, A.A. de","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","765","765","FURB24255","FURB24255","Regeneração IFFSC 796 /L/95 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","1341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:01:26-03","FURB","FURB","52709","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","L.A. Funez","2017","02","14","Funez, L.A.; A.L. de Gasper, F.F. Pastório","2017","02","14","Brasil","Santa Catarina","Penha","Estrada da Praia Vermelha.","-48.5919444","-26.7947222","-48.5919444","-26.7947222","72","72","FURB52709","FURB52709","Flores verdes Habitat: borda da floresta Habito: árvore","6037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:01:26-03","FURB","FURB","54672","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Kassner-Filho, A.","2017","08","22","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","08","21","Brasil","Santa Catarina","Palhoça","Pedra Branca.","-48.6916666","-27.63","-48.6916666","-27.6300000","65","65","FURB54672","FURB54672",NA,"826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:01:26-03","FURB","FURB","60410","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Kassner-Filho, A.","2018","07","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000",NA,NA,"FURB60410","FURB60410","fruto imaturo Habitat: interior da unidade amostral Habito: árvore","3180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-08 08:51:59-03","FURB","FURB","60608","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Kassner-Filho, A.","2018","09","08","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","08","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","60","60","FURB60608","FURB60608",NA,"3406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-08 08:51:59-03","FURB","FURB","60617","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Kassner-Filho, A.","2018","09","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","28","Brasil","Santa Catarina","Brusque",NA,"-48.8697223","-27.0055556","-48.8697223","-27.0055556","45","45","FURB60617","FURB60617",NA,"3551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:01:26-03","FURB","FURB","62205","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Topanotti, Z.P.",NA,NA,NA,"Brasil","Santa Catarina","Criciúma","Morro Estevão. Morro Estevão.","-49.37","-28.6780556","-49.3700000","-28.6780556",NA,NA,"FURB62205","FURB62205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:01:26-03","FURB","FURB","7127","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Sevegnani, L","2007","11","11","Sevegnani, L.","2007","11","11","Brasil","Santa Catarina","Balneário Barra do Sul","Canal do Linguado.","-48.6644444","-26.3652778","-48.6644444","-26.3652778",NA,NA,"FURB24263","FURB24263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:01:26-03","FURB","FURB","2791","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Sobral, M","2005","07","25","Esemann-Quadros, K.","2005","07","25","Brasil","Santa Catarina","Três Barras","Floresta Nacional do Ibama.","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"FURB24265","FURB24265",NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-16 17:53:20-03","UCS","HUCS","7020","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach, G.","1990",NA,NA,"Hatschbach, G.","1989","10","14","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"árvore 8 m - flores esverdeadas; mata pluvial","53533","41937","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-16 17:53:20-03","UCS","HUCS","1328","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach, G.","1982",NA,NA,"Hatschbach, G.","1982","09","21","Brasil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"árvore de 8 m","45306","38300","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-16 08:39:17-03","UTFPR","HCF","20891","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","J. Cordeiro","2013","11","21","J.M. Silva","2013","10","15","Brasil","PR","Morretes","Capituva","-48.828056","-25.460833","48°49'41 W","25°27'39 S","25","25",NA,NA,"árvore 6 m. Frutos verdes. Floresta Ombrófila Densa (Floresta Atlântica).","8468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-16 08:39:17-03","UTFPR","HCF","3498","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","J. Cordeiro & E. Barboza","2006","09",NA,"H.C.L. Geraldino","2006","02","11","Brasil","SC","Bombinhas","Praia de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,NA,NA,"árvore com frutos secos, deiscentes, com sementes envolvidas por arilo vermelho. Na orla da floresta.","258","11943","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-06-29 09:30:16-03","UFRRJ","RBR","29366","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"L.S. Sylvestre","1994","12","04","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada entre Reunião e Serra Velha. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00029366","RBR00029366",NA,"1113","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-06-29 09:30:16-03","UFRRJ","RBR","26974","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","A. Souza","2001","12","16","S.J. Silva-Neto","2001","12","16","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Itacolomi. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026974","RBR00026974",NA,"1602","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2013-04-01 09:20:12-03","IPT","BCTW","17320","S","Plantae",NA,"Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poeppig",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"223","2020-12-21 16:24:56-03","MBM","MBM","127014","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Huft, M.J.",NA,NA,NA,"Jaramillo, J.","1985","08","27","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM127014","MBM127014",NA,"8163",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:24:56-03","MBM","MBM","196060","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Schinini, A.; et al.; et al.","1973","01","22","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM196060",NA,NA,"5969",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:24:56-03","MBM","MBM","385634","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Cordeiro, J.","2013","11","18","Michelon, C.; Adenesky-Filho, E.; Adenesky-Filho, E.","2012","07","12","Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385634","MBM385634","Resgate de flora da UHE Mauá; Árvore.; Floresta ripária do Rio Tibagi.","1447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:24:56-03","MBM","MBM","38899","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Schinini, A.; et al.; et al.","1973","01","22","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM038899","MBM038899",NA,"5969",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:24:56-03","MBM","MBM","404863","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Kutschenko, D.C.","2015","08","19","Silva, L.","2015","08","19","Brazil","Rio de Janeiro","Rio Bonito","Conglomerado 349-3-1-2","-42.660278","-22.661944","-42.660278","-22.661944","400","400","MBM404863","MBM404863","Árvore com 8 m de altura, base reta, casca interna com borda verde e centro amarelo e externa creme, fina, reticulada, botões verdes. Fruto imaturo com 0,2 cm, verde, seco.; Floresta em estágio inicial de sucessão. Topo de morro, ter","186",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:24:56-03","MBM","MBM","426970","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Topanotti, Z.P.",NA,NA,NA,"Brazil","Santa Catarina","Criciúma","Morro Estevão, Morro Estevão","-49.37","-28.678056","-49.37","-28.678056",NA,NA,"MBM426970",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:24:56-03","MBM","MBM","46333","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Liesner, R.",NA,NA,NA,"Davidse, G.","1973","11","26","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046333","MBM046333",NA,"4498",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:24:56-03","MBM","MBM","150711","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Santos, T.S. dos",NA,NA,NA,"Santana, S.C. de; et al.; et al.","1992","02","06","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM150711","MBM150711",NA,"185","61245","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:24:56-03","MBM","MBM","399423","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Bonaldi, R.A.","2014",NA,NA,"Bonaldi, R.A.","2013","10","09","Brazil","Paraná","Antonina","Capituva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM399423","MBM399423","Árvore de 8 m de altura, frutos verdes.; Floresta Ombrófila Densa Submontana.","875","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:24:56-03","MBM","MBM","399490","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Bonaldi, R.A.","2014",NA,NA,"Bonaldi, R.A.","2013","09","30","Brazil","Paraná","Antonina","Capituva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM399490","MBM399490","Árvore de 9 m de altura.; Floresta Ombrófila Densa Submontana.","897","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:24:56-03","MBM","MBM","87619","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1983","11","25","Brazil","Paraná","Antonina","Mangue Majior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM087619","MBM087619",NA,"47133","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:24:56-03","MBM","MBM","77846","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","09","21","Brazil","Paraná","Antonina","Mangue Majior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM077846","MBM077846",NA,"45306","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
