"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"3685","2021-04-05 12:38:18-03","UNIVASF","HVASF","14990","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","E.V.R. Ferreira","2012","05","26","C.R.S. Oliveira","2012","02","28","Brasil","Pernambuco","Buíque","-37.239611","-8.524222","-37.239611","-8.524222","HVASF014990",NA,"227","Erva ca. de 1m alt. caule piloso. Folha bicolor, face abaxial alva. Flor lilás.","Parque Nacional do Catimbau. Vista panorâmica do Canyon","929","929","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3686","2021-04-05 12:38:18-03","UNIVASF","HVASF","13049","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.A. Siqueira Filho","2011","12","16","U.N.S. Dias","2011","10","08","Brasil","Bahia","Pindobaçu","-40.343694","-10.665666","-40.343694","-10.665666","HVASF013049",NA,"3","Arbusto, ca. de 2,6m alt. Caule piloso. Folhas simples alternas e pilosas. Inflorescência cimosa. Flores vistosas, bissexuadas, actinomorfas, azuis.","Povoado de Lutanda, Chácara Campelo, próximo de uma residência, acesso para a Serra da Fumaça","272","272","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3687","2021-04-05 12:38:18-03","UNIVASF","HVASF","18440","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","N.M. Almeida","2012","12","17","N.M. Almeida","2012","12","12","Brasil","Paraíba","São José da Lagoa Tapada","-38.216527","-6.972388","-38.216527","-6.972388","HVASF018440",NA,"394","Arbusto com ca. de 2m alt.. Flores lilases com anteras amarelas poricidas. Indivíduos andromonóicos na população.","Sítio Serraria. Base da Serra","295","295","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3688","2021-04-05 12:38:18-03","UNIVASF","HVASF","2493","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","C. Eugenio","2000","01","27","C. Eugenio","2000","01","27","Brasil","Pernambuco","Água Preta","-35.414333","-8.697666","-35.414333","-8.697666","HVASF002493",NA,"480","arbusto cerca 1.50 m altura; floresta ombrófila densa; solo areno-argiloso.","Engenho Sacramento","229","229","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3689","2021-04-05 12:38:18-03","UNIVASF","HVASF","13173","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.A. Siqueira Filho","2011","12","15","S.R. Rodrigues","2011","10","02","Brasil","Bahia","Jaguarari","-39.920527","-9.880086","-39.920527","-9.880086","HVASF013173",NA,"9","Arbusto ca. 2m de alt. Caule piloso. Folhas alternas e pilosas. Flores incospicuas liláses, estames amarelos.","Cachoeira, Distrito Juacema, em um paredão construido para retenção da água","422","422","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3690","2021-04-05 12:38:18-03","UNIVASF","HVASF","16067","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","E.V.R. Ferreira","2012","08","13","J.A. Siqueira Filho","2012","07","25","Brasil","Pernambuco","Taquaritinga do Norte","-36.03125","-7.88325","-36.031250","-7.883250","HVASF016067",NA,"2838","Arbusto ca. de 1,9m alt. Flor com cálice e corola suavemente lilás e anteras amarelas. Frutos verdes.","Serra do Cumbe de Cima","897","897","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3691","2021-04-05 12:38:18-03","UNIVASF","HVASF","14691","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","05","18","E.V.R. Ferreira","2012","03","08","Brasil","Pernambuco","Tacaratu","-38.168361","-9.089361","-38.168361","-9.089361","HVASF014691",NA,"511","Arbusto ca. de 1,5 m alt., folhas simples, opostas. Inflorescências lilases.","Sítio do Porteirão","726","726","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3692","2021-04-05 12:38:18-03","UNIVASF","HVASF","22045","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2014","03","19","A.C.P. Oliveira","2014","01","31","Brasil","Pernambuco","Arcoverde","-37.052694","-8.46325","-37.052694","-8.463250","HVASF022045",NA,"3126","Arbustivo, ca. 2,0 m alt.. Folhas membranáceas. Flores com corola lilás. Frutos imaturos verdes.","Nos arredores da pedreira ao Sul da Fazenda Santa Rita","758","758","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3693","2021-04-05 12:38:18-03","UNIVASF","HVASF","18431","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","N.M. Almeida","2012","12","17","N.M. Almeida","2012","12","11","Brasil","Paraíba","Itaporanga","-38.262111","-7.2675","-38.262111","-7.267500","HVASF018431",NA,"385","Arbusto com ca. de 2m alt.. Flores lilases com anteras amarelas poricidas. Indivíduos andromonóicos.","Margem da PB 382","590","590","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3694","2021-04-05 12:38:18-03","UNIVASF","HVASF","9196","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2012","11","30","J.G. Carvalho-Sobrinho","2010","01","07","Brasil","Paraíba","Monte Horebe","-38.558861","-7.185222","-38.558861","-7.185222","HVASF009196",NA,"2471","Arbusto ca. 2m alt. Pétalas lilases, anteras amarelas, estilete branco e estigma verde.","Estrada para Monte Horebe.","700","700","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3695","2021-04-05 12:38:18-03","UNIVASF","HVASF","17510","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","05","07","L.D. Silva","2012","04","01","Brasil","Bahia","Juazeiro","-40.467444","-9.496611","-40.467444","-9.496611","HVASF017510",NA,"16","Erva ca de 0,90m alt.. Folhas alternas, simples, Inflorescências em panículas verdes.","Entrada de Senhor do Bonfim sentido Jacobina, BR 407, ca. de 440m da rodoviária municipal","194","194","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3696","2021-04-05 12:38:18-03","UNIVASF","HVASF","10890","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2011","02","18","F.F.S. Silva","2011","01","19","Brasil","Ceará","Mauriti","-38.622355","-7.220911","-38.622355","-7.220911","HVASF010890","HVASF010890_v01 HVASF010890_v02","134","Arbusto ca. 1,80m. alt. Folhas membranáceas. Flor lilás. Frutos do tipo baga contendo várias sementes. (Foto)","Lote 7","808","808","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3697","2021-04-05 12:38:18-03","UNIVASF","HVASF","17641","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","11","26","A.C.P. Oliveira","2012","10","03","Brasil","Pernambuco","Iguaraci","-37.517127","-7.930847","-37.517127","-7.930847","HVASF017641",NA,"1659","Subarbusto com ca. de 1,00m alt.. Folha simples, alterna, com a face adaxial verde escuro e a face abaxial amarelado e ambas as faces com densa presença de tricomas. Botões amarelados. Flor roxa.","Colégio Santa Mônica","612","612","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3698","2021-04-05 12:38:18-03","UNIVASF","HVASF","18776","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","12","14","R.A. Silva","2012","12","12","Brasil","Ceará","Jardim","-39.208722","-7.609416","-39.208722","-7.609416","HVASF018776",NA,"2391","Arbusto com ca. de 2m de altura. Flores lilases e anteras amarelas.","Distrito de Jardimirim, Fazenda Santo Drumond, propriedade do Sr. Francisco Xavier","613","613","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3699","2021-04-05 12:38:18-03","UNIVASF","HVASF","23906","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.C.S. Oliveira","2020","10","20","J.A. Siqueira Filho","2020","10","09","Brasil","Bahia","Jaguarari","-40.238061","-10.254736","-40.238061","-10.254736","HVASF023906",NA,"4240","Arbusto, ca. 1,5 m alt., Folha discolor pilosa. Inflorescência cimosa, corola lilás com guias de néctar amarelos.","Serra dos Morgados, caminho para a Pingueira","884","884","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3700","2021-04-05 12:38:18-03","UNIVASF","HVASF","19323","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","25","A.C.P. Oliveira","2013","01","24","Brasil","Pernambuco","Moreilândia","-39.537447","-7.64663","-39.537447","-7.646630","HVASF019323",NA,"2307","Subarbusto com ca. de 1,50m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco. Flor roxa.","PE 507, entrada para o Sítio Forquilha","527","527","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3701","2021-04-05 12:38:18-03","UNIVASF","HVASF","16913","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2012","08","22","A.C.P. Oliveira","2012","08","21","Brasil","Pernambuco","Manari","-37.582222","-8.948925","-37.582222","-8.948925","HVASF016913",NA,"1478","Subarbusto com ca. de 60cm alt.. Folhas simples, alternas, com a face adaxial verde claro e a face abaxial verde opaco. Flores roxas. Fruto imaturo.","Serra Serrote","550","550","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3702","2021-04-05 12:38:18-03","UNIVASF","HVASF","18550","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2012","11","28","A.C.P. Oliveira","2012","11","28","Brasil","Pernambuco","Arcoverde","-37.029191","-8.413602","-37.029191","-8.413602","HVASF018550",NA,"2000","Subarbutos com ca. 0,70m de alt.. Folha simples, alterna, com a face adaxial verde e face abaxial esbranquiçada devida a presença densa de tricomas. Fruto tipo baga, imaturo e verde.","PE 256, serra para o Povoado Ipojuca","723","723","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3703","2021-04-05 12:38:18-03","UNIVASF","HVASF","19235","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","22","A.C.P. Oliveira","2013","01","22","Brasil","Pernambuco","Serrita","-39.317647","-7.547938","-39.317647","-7.547938","HVASF019235",NA,"2219","Subarbusto com ca. de 1,50m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde amarelada. Flor roxa. Fruto verde com pequenas listas verde arroxeadas.","Serra do Gravatá","779","779","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3704","2019-11-21 10:19:34-03","IBt","SP","8581","S","Plantae","Solanaceae","Solanum","manoelii","Solanum manoelii","Moric.","Agra, MF","1990","10","30","Blanchet, JS",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"SP001644","SP001644","1895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"3705","2020-02-06 10:42:10-03","IBt","SP","140765","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Eiten, G; Eiten, LT","1965","02","05","Brasil","São Paulo","Assis","-50.5","-22.6","-50.5","-22.6",NA,NA,"5825",NA,"5 km de Paraguaçu Paulista","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706","2020-02-06 10:42:10-03","IBt","SP","15334","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Morton, CV","1942",NA,NA,"Pickel, B","1924","03","18","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3707","2020-02-06 10:42:10-03","IBt","SP","160599","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Davidse, G; D'Arcy, WG","1976","03","29","Brasil","Minas Gerais","São João Grande",NA,NA,NA,NA,NA,NA,"11539",NA,"17 km S de São João Grande e 37 km S de Itaobim ao longo da BR-116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708","2020-02-06 10:42:10-03","IBt","SP","39731","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Gehrt, A",NA,NA,NA,"Oliveira, FC","1938","10","03","Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,"SP117011","SP117011","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709","2020-02-06 10:42:10-03","IBt","SP","160601","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Davidse, G; D'Arcy, WG","1976","03","29","Brasil","Minas Gerais","São João Grande",NA,NA,NA,NA,"SP116992","SP116992","11542",NA,"17 km S de São João Grande e 37 km S de Itaobim ao longo da BR-116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3710","2020-02-06 10:42:10-03","IBt","SP","303672","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Pereira Noronha, MR","1995","04","11","Pereira Noronha, MR; et al.","1995","04","11","Brasil","São Paulo","Andradina","-51.566667","-20.783333","-51.566667","-20.783333",NA,NA,"1060",NA,"Reserva Biológica da Estação Experimental de Zootecnia de Andradina","355","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3711","2020-02-06 10:42:10-03","IBt","SP","303677","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S","2013",NA,NA,"Souza, JP; et al.","1994","10","14","Brasil","São Paulo","Paulo de Faria","-49.34445","-20.119467","-49.34445","-20.119467",NA,NA,"11",NA,"Cerca de 12 km de Paulo de Faria em direção a Orindiúva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3712","2020-11-12 15:23:48-03","IBt","SP","303690","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S","2013",NA,NA,"Souza, JP; et al.","1994","10","10","Brasil","São Paulo","Paulo de Faria","-49.428056","-20.031667","-49.428056","-20.031667",NA,NA,"4",NA,"4 km de Paulo de Faria em direção a Riolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713","2020-02-06 10:42:10-03","IBt","SP","344356","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Stehmann, JR","2006",NA,NA,"Correa Gomes Jr, J","1964","09","19","Brasil","Mato Grosso do Sul","Três Lagoas","-49","-22","-49","-22",NA,NA,"2180",NA,"Fazenda Floresta, próximo de Joaquim Queirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3714","2020-02-06 10:42:10-03","IBt","SP","314143","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Correa Gomes Jr, J","1964","05","22","Brasil","Mato Grosso do Sul","Três Lagoas","-51","-20.783333","-51","-20.783333","SP117009","SP117009","1780",NA,"Retiro dos Telhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715","2020-02-06 10:42:10-03","IBt","SP","305988","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S","2013",NA,NA,"Pereira Noronha, MR; et al.","1995","08","07","Brasil","São Paulo","Andradina","-51.566667","-20.783333","-51.566667","-20.783333",NA,NA,"1418",NA,"Reserva Biológica da Estação Experimental de Zootecnia de Andradina","355","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716","2020-02-06 10:42:10-03","IBt","SP","304452","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S","2013",NA,NA,"Tozzi, AMGA; Galvão, JC","1994","11","10","Brasil","São Paulo","Santo Antônio da Alegria","-47.261111","-21.15","-47.261111","-21.15","SP117003","SP117003","94-214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717","2020-02-06 10:42:10-03","IBt","SP","319990","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Mentz, LA","2000","02","02","Batalha, MA","1995","11","06","Brasil","São Paulo","Santa Rita do Passa Quatro","-47.566667","-21.6","-47.566667","-21.6","SP116990","SP116990","868",NA,"A.R.I.E. Cerrado Pé-de-Gigante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3718","2020-02-06 10:42:10-03","IBt","SP","32187","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Carvalho, GT","1934","12","07","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719","2020-02-06 10:42:10-03","IBt","SP","335166","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Stehmann, JR","2000","02","04","Amorim, AM; et al.","1998","11","07","Brasil","Bahia","Jussari","-39.528611","-15.158056","-39.528611","-15.158056","SP116991","SP116991","2579",NA,"Serra do Teimoso, Rodovia Jussari-Palmira, entrada cerca de 7,5 km de Jussari, Fazenda do Teimoso, RPPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720","2020-02-06 10:42:10-03","IBt","SP","392493","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","França, F","2005","07",NA,"Castro, RM; et al.","2005","07","28","Brasil","Bahia","Senhor do Bonfim","-40.21","-10.404444","-40.21","-10.404444",NA,NA,"1234",NA,"Serra da Maravilha","739","739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721","2020-02-06 10:42:10-03","IBt","SP","39687","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Gehrt, A",NA,NA,NA,"Hoehne, FC; Gehrt, A","1938","09","01","Brasil","São Paulo",NA,NA,NA,NA,NA,"SP117016","SP117016","s.n.",NA,"Samaritá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722","2020-02-06 10:42:10-03","IBt","SP","48620","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Carvalho, LAF",NA,NA,NA,"Deslandes, J","1940","03",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Espirito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723","2020-02-06 10:42:10-03","IBt","SP","491877","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Delgado Jr, GC","2014","09","25","Santos, LA","2014","09","25","Brasil","Rio Grande do Norte","Santo Antônio","-35.46","-6.3","-35.46","-6.3","SP117001","SP117001","1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724","2020-02-06 10:42:10-03","IBt","SP","79371","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Carvalho, LAF","1981",NA,NA,"Steyermark, JA","1943","08","22","Equador","El Oro",NA,NA,NA,NA,NA,"SP117017","SP117017","54013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725","2020-02-06 10:42:10-03","IBt","SP","8584","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Agra, MF","1990","11","02","Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"SP117015","SP117015","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726","2020-02-06 10:42:10-03","IBt","SP","160669","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M","2000",NA,NA,"Davidse, G; D'Arcy, WG","1976","04","03","Brasil","Bahia","Baixa Grande","-40.168098449707","-11.9596996307373",NA,NA,"SP117010","SP117010","11833",NA,"40 km NW de Baixa Grande, BA-052",NA,NA,NA,NA,NA,NA,NA,NA,"25048","auto",NA,NA,NA,NA,NA,NA
"3727","2020-02-06 10:42:10-03","IBt","SP","360366","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Ribeiro Filho, AA; et al.","2001","03","01","Brasil","Bahia","Canudos","-39.0264015197754","-9.8966703414917",NA,NA,"SP117002","SP117002","136",NA,"Reserva Biológica de Canudos, Raso da Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"79120","auto",NA,NA,NA,NA,NA,NA
"3728","2020-02-06 10:42:10-03","IBt","SP","39363","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Gehrt, A",NA,NA,NA,"Silva, P","1937","09","18","Brasil","Bahia","Serrinha","-39.0074996948242","-11.6641998291016",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29840","auto",NA,NA,NA,NA,NA,NA
"3729","2020-01-30 09:33:30-03","IBt","SP","220782","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Pereira, BAS","1983","11","07","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"SP116996","SP116996","840",NA,"Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
