"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"380","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33282","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2663.0","América do Sul","Brasil","São Paulo","Distrito de Ida Iolanda, Fazenda Pauã",NA,NA,NA,NA,"Arbusto, 2,5m, flor branca, fruto imaturo verde. Biota",NA,"2006","11","30","Tracheophyta","Gentianales","Müll.Arg.","Macaubal (P2)","-49.92916667","-20.74277778",NA,NA,"-49.92916667","-20.74277778",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"381","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33259","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2664.0","América do Sul","Brasil","São Paulo","Distrito de Vicentinópolis (P1), Fazenda Rancho Alegre",NA,NA,NA,NA,"Arbusto, 4m, fruto imaturo verde. Biota",NA,"2007","03","06","Tracheophyta","Gentianales","Müll.Arg.","Santo Antônio do Aracanguá (P1)","-50.34861111","-20.92611111",NA,NA,"-50.34861111","-20.92611111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"382","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33257","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2667.0","América do Sul","Brasil","São Paulo","Fazenda Taperão",NA,NA,NA,NA,"Arbusto, 3m, flor branca. Biota",NA,"2008","06","14","Tracheophyta","Gentianales","Müll.Arg.","Planalto (G3)","-49.97388889","-21.00138889",NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"383","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","27936","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, S.B.",NA,"América do Sul","Brasil","São Paulo","córrego da porteira",NA,NA,NA,NA,"Arbusto, 4 m, flores brancas;",NA,NA,NA,NA,"Tracheophyta","Gentianales","Müll.Arg.","São José do Rio Preto","-49.3925","-21.860278",NA,NA,"-49.3925","-21.860278",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"384","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33281","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2668.0","América do Sul","Brasil","São Paulo","Fazenda Primavera",NA,NA,NA,NA,"Arbusto, 3m, flor branca, fruto imaturo verde. Biota",NA,"2008","02","16","Tracheophyta","Gentianales","Müll.Arg.","Votuporanga (P3)","-50.08666667","-20.51444444",NA,NA,"-50.08666667","-20.51444444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"385","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33280","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2670.0","América do Sul","Brasil","São Paulo","Fazenda Primavera",NA,NA,NA,NA,"Arbusto, 4m, fruto imaturo verde. Biota",NA,"2008","03","15","Tracheophyta","Gentianales","Müll.Arg.","Votuporanga (P3)","-50.08666667","-20.51444444",NA,NA,"-50.08666667","-20.51444444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"386","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33260","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2672.0","América do Sul","Brasil","São Paulo","Fazenda Boa Vista",NA,NA,NA,NA,"Árvore, 2,5m, fruto imaturo verde e maduro preto. Biota",NA,"2009","01","10","Tracheophyta","Gentianales","Müll.Arg.","Palestina (P6)","-49.50472222","-20.32111111",NA,NA,"-49.50472222","-20.32111111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"387","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33265","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2661.0","América do Sul","Brasil","São Paulo","Distrito de Ida Iolanda, Fazenda Pauã",NA,NA,NA,NA,"Arbusto, 2m, flor branca. Biota",NA,"2007","05","05","Tracheophyta","Gentianales","Müll.Arg.","Macaubal (P2)","-49.92916667","-20.74277778",NA,NA,"-49.92916667","-20.74277778",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"388","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33261","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2669.0","América do Sul","Brasil","São Paulo","Fazenda Serrinha",NA,NA,NA,NA,"Arbusto, 3m, flor branca. Biota",NA,"2007","11","24","Tracheophyta","Gentianales","Müll.Arg.","Novo Horizonte (G1)","-49.294722","-21.520833",NA,NA,"-49.294722","-21.520833",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"389","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33264","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2660.0","América do Sul","Brasil","São Paulo","Distrito de Ida Iolanda, Fazenda Pauã",NA,NA,NA,NA,"Árvore, flores brancas. Biota",NA,"2007","12","07","Tracheophyta","Gentianales","Müll.Arg.","Macaubal (P2)","-49.92916667","-20.74277778",NA,NA,"-49.92916667","-20.74277778",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"390","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33258","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2666.0","América do Sul","Brasil","São Paulo","Fazenda Vista Bonita",NA,NA,NA,NA,"Arbusto, 2m, botão verde, flor branca e fruto imaturo verde. Biota",NA,"2009","02","14","Tracheophyta","Gentianales","Müll.Arg.","Barretos (G7)","-48.8225","-20.48472222",NA,NA,"-48.82250000","-20.48472222",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"391","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33255","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2662.0","América do Sul","Brasil","São Paulo","Distrito de Vicentinópolis (P1), Fazenda Rancho Alegre",NA,NA,NA,NA,"Árvore, 5m, fruto imaturo verde. Biota",NA,"2007","04","28","Tracheophyta","Gentianales","Müll.Arg.","Santo Antônio do Aracanguá (P1)","-50.34861111","-20.92611111",NA,NA,"-50.34861111","-20.92611111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"392","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33706","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Almeida Neto, A. & Ranga, N. T.","428.0","America do Sul","Brasil","São Paulo","Fazenda Cambuhy",NA,NA,NA,NA,"Árvore, P-A 4, I-38. Biota",NA,"2008","03","24","Tracheophyta","Gentianales","Müll.Arg.","Matão (G9)","-48.53722222","-21.62055556",NA,NA,"-48.53722222","-21.62055556",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"393","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","23193","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"N.T. Ranga",NA,"América do Sul","Brasil","São Paulo","Estação Ecológica do Noroeste Paulista",NA,NA,NA,NA,"Árvore 5 m, fruto jovem;",NA,NA,NA,NA,"Tracheophyta","Gentianales","Müll.Arg.","São José do Rio Preto","-49.380556","-20.81",NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"394","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","00151","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Homero do Amaral",NA,"América do Sul","Brasil","São Paulo","cerrado de itirapina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","Müll.Arg.","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"395","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","08054","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Durigan, G.",NA,"América do Sul","Brasil","São Paulo","Estação Experimental de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","Müll.Arg.","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"23972","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"396","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","17817","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"G. Hatschbach",NA,"América do Sul","Brasil","Mato Grosso","Estação Repetidora de Cerro Verde",NA,NA,NA,NA,"Arbusto 1,5 m, flor alva;",NA,NA,NA,NA,"Tracheophyta","Gentianales","Müll.Arg.","Pontes e Lacerda","-59.3353004455566","-15.2260999679565",NA,"S.F. Smith",NA,NA,"110136","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"397","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","10503","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"A.A. Rezende","8.0","América do Sul","Brasil","São Paulo","Fazenda Santo Antonio",NA,NA,NA,NA,"Arbusto 2m de altura, folhas aveludadas, com botões",NA,"1992","10","10","Tracheophyta","Gentianales","Müll.Arg.","Araçatuba","-50.4300003051758","-21.2000007629395",NA,"Marcela Alonso",NA,NA,"59490","auto","2009","01","29","Magnoliopsida",NA,NA,NA
"398","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","10523","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"A.A. Rezende","96.0","América do Sul","Brasil","São Paulo","Fazenda Santo Antonio",NA,NA,NA,NA,"Arbusto escandente, com flores brancas",NA,"1993","09","25","Tracheophyta","Gentianales","Müll.Arg.","Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,"59490","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"399","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7760","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mota, A.L.P.","2294",NA,"Brasil","Minas Gerais","Área 1 - Córrego das Posses Indianópolis.",NA,NA,NA,NA,"Casca lisa, casca interna vermelha; alburno branco. Flores brancas.",NA,"1994","12","05",NA,NA,"Müll. Arg.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Delprete, P.G.",NA,NA,"58223","auto","2004","07","21",NA,NA,NA,NA
"400","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7759","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mota, A.L.P.","2293",NA,"Brasil","Minas Gerais","Área 1 - Córrego das Posses Indianópolis.",NA,NA,NA,NA,"Flores brancas. CAP 20 + 12 cm. H-4,5 m.",NA,"1994","12","05",NA,NA,"Müll. Arg.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Delprete, P.G.",NA,NA,"58223","auto","2004","07","21",NA,NA,NA,NA
"401","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7761","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mota, A.L.P.","2058",NA,"Brasil","Minas Gerais","Área 29.",NA,NA,NA,NA,"Planta com flores em botões verdes avermelhados.",NA,"1993","11","22",NA,NA,"Müll. Arg.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Delprete, P.G.",NA,NA,"58223","auto","2004","07","21",NA,NA,NA,NA
"402","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7757","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mota, A.L.P.","2287",NA,"Brasil","Minas Gerais","Corrêgo das Posses. Área 1, Indianópolis.",NA,NA,NA,NA,"Casca lisa, casca interna vermelha; alburno branco. INDIVÍDUO 1702.",NA,"1994","11","11",NA,NA,"Müll. Arg.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Delprete, P.G.",NA,NA,"58223","auto","2004","07","21",NA,NA,NA,NA
"403","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7758","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mota, A.L.P.","2288",NA,"Brasil","Minas Gerais","UHE de Miranda, Córrego das Posses.",NA,NA,NA,NA,"Botões florais e flores brancas (poucas). CAP - 20 + 12 cm. H - 4,5.",NA,"1994","11","11",NA,NA,"Müll. Arg.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Delprete, P.G.",NA,NA,"58223","auto","2004","07","21",NA,NA,NA,NA
"404","2020-08-31 08:56:22-03","INPA","INPA","228353","S","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Silveira, M","1591","Southern America","Brasil","Acre","Seringal Santa Cruz., Rio Purus, margem direita, seringal Santa Cruz, colocação Extrema.",NA,NA,NA,NA,NA,"INPA0228353","1996","11","26","Dicotyledon Asterids","Gentianales","(Bartl. ex DC.) Steyerm.","Manoel Urbano","-69.601","-9.079","INPA0228353 INPA0228353_e INPA0228353_e1","Delprete, PG","-69.601","-9.079",NA,NA,"1999","11","10",NA,NA,NA,NA
"405","2020-08-31 08:56:22-03","INPA","INPA","62428","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Macêdo, M","215","Southern America","Brasil","Mato Grosso","BR 364 Km 28, Estrada Cuiabá-Porto Velho.",NA,NA,NA,NA,NA,"INPA0062428","1976","10","23","Dicotyledon Asterids","Gentianales","Müll.Arg.",NA,"-56","-15.6","INPA0062428 INPA0062428_e INPA0062428_nd","Pessôa, M do C.R.","-56","-15.6",NA,NA,"2013","09","13",NA,NA,NA,NA
"406","2021-01-10 20:43:50-03","INPA","INPA","113019","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marcano-Berti, L","220-979","Southern America","Venezuela","Barinas","Carretera Barrancas-Barinas.",NA,NA,NA,NA,NA,"INPA0113019","1979","06","14","Dicotyledon Asterids","Gentianales","Müll.Arg.",NA,NA,NA,"INPA0113019 INPA0113019_e INPA0113019_e1","Pessôa, M do C.R.",NA,NA,NA,NA,"2013","09","13",NA,NA,NA,NA
"407","2020-08-31 08:56:22-03","INPA","INPA","212837","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Emmerich, M","5249","Southern America","Brasil","Mato Grosso","Porto Espiridião, Fazenda Pantanalzinho, Porto Espiridião, Fazenda Pantanalzinho, estrada para Sede.",NA,NA,NA,NA,NA,"INPA0212837","1984","11","23","Dicotyledon Asterids","Gentianales","Müll.Arg.","Cáceres","-57.9","-17.3","INPA0212837 INPA0212837_e","Kirkbride Junior, JH; Kirkbride Junior, JH","-57.9","-17.3",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:56:22-03","INPA","INPA","3096","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Almeida, JC de","INPA3096","Southern America","Brasil","Amazonas","Cachoeira Grande dos Bilhares, Cachoeira grande dos Bilhares. Terreno firme, arenoso, capoeira aberta.",NA,NA,NA,NA,NA,"INPA0003096","1955","12","12","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaus","-60.025","-3.04","INPA0003096 INPA0003096_e","Bremekamp, CEB","-60.025","-3.04",NA,NA,"1958","01",NA,NA,NA,NA,NA
"409","2020-08-31 08:56:22-03","INPA","INPA","345","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Almeida, JC de","INPA345","Southern America","Brasil","Amazonas","São Raimundo, Estrada antiga de São Raimundo. Terra firme.",NA,NA,NA,NA,NA,"INPA0000345","1954","12","07","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaus","-60.033333","-3.116667","INPA0000345 INPA0000345_e",NA,"-60.033333","-3.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:56:22-03","INPA","INPA","4131","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Coêlho, LF","INPA4131","Southern America","Brasil","Amazonas","BR 174, km 4, BR 17, km 4.",NA,NA,NA,NA,NA,"INPA0004131","1956","08","28","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaus","-60.033806","-2.95025","INPA0004131 INPA0004131_e","Bremekamp, CEB","-60.033806","-2.95025",NA,NA,"1958","01",NA,NA,NA,NA,NA
"411","2020-08-31 08:56:22-03","INPA","INPA","6840","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Almeida, JC de","24","Southern America","Brasil","Amazonas","Parque 10, Parque 10. Terreno arenoso, capoeira.",NA,NA,NA,NA,NA,"INPA0006840","1958","12","09","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaus","-60.016667","-3.066667","INPA0006840 INPA0006840_e","Rodrigues, WA","-60.016667","-3.066667",NA,NA,"1960","11",NA,NA,NA,NA,NA
"412","2020-08-31 08:56:22-03","INPA","INPA","6914","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rodrigues, WA","766","Southern America","Brasil","Amazonas","Bilhares-Chapada., Bilhares - Chapada. Capoeira da terra firme, solo areno-argiloso.",NA,NA,NA,NA,NA,"INPA0006914","1958","12","30","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaus","-60.025","-3.04","INPA0006914 INPA0006914_e","Rodrigues, WA","-60.025","-3.04",NA,NA,"1960","11",NA,NA,NA,NA,NA
"413","2020-08-31 08:56:22-03","INPA","INPA","209455","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Kinupp, VF","1885","Southern America","Brasil","Amazonas","Terra Preta do Manaquiri, Terra Preta do Manaquiri.",NA,NA,NA,NA,NA,"INPA0209455","2001","06","16","Dicotyledon Asterids","Gentianales","Müll.Arg.","Manaquiri","-60.459400177002","-3.42806005477905","INPA0209455 INPA0209455_e INPA0209455_nd","Pessôa, M do C.R.",NA,NA,"111346","auto","2013","09","13",NA,NA,NA,NA
"414","2020-08-31 08:56:22-03","INPA","INPA","121955","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Kirkbride Junior, JH","3431","Southern America","Brasil","Goiás","A margem de mata decidua e capoeira. Na fazienda das Esmeraldas, perto Córrego Paciência e GO 164, ca 6 km NE de Goiás Velho.","600","600",NA,NA,NA,"INPA0121955","1980","02","12","Dicotyledon Asterids","Gentianales","Müll.Arg.",NA,"-50.116667","-15.9","INPA0121955 INPA0121955_e","Kirkbride Junior, JH; Kirkbride Junior, JH","-50.116667","-15.9",NA,NA,"1982",NA,NA,NA,NA,NA,NA
"415","2020-08-31 08:56:22-03","INPA","INPA","151181","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Thomas, WW","4662","Southern America","Brasil","Mato Grosso","45 km SE of Pontes e Lacerda to Caceres BR174., 45 km SE of Pontes e Lacerda on road to Cáceres (BR 174). Semideciduos forest.",NA,NA,NA,NA,NA,"INPA0151181","1985","10","30","Dicotyledon Asterids","Gentianales","Müll.Arg.","Cáceres","-59.033333","-15.466667","INPA0151181 INPA0151181_e INPA0151181_e1","Boom, BM","-59.033333","-15.466667",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"416","2017-11-24 14:12:18-02","UFLA","ESAL","3400","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Carvalho, DA","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Pimenta","-45.798900604248","-20.4839000701904",NA,"J. Y. Tamashiro",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA
"417","2017-11-24 14:12:18-02","UFLA","ESAL","1422","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Augusto Gabriel","s.n.",NA,"Brasil","São Paulo","Bosque Rangel Pietraróia","6","6",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA
"418","2017-11-24 14:12:18-02","UFLA","ESAL","22186","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Souza, VC; et al.","s.n.",NA,"Brasil","Minas Gerais","Estrada para Sacramento",NA,NA,NA,NA,"arbusto; ; ;",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Delfinopolis","-46.8539009094238","-20.343900680542",NA,"Pessoa, MC",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"419","2017-11-24 14:12:18-02","UFLA","ESAL","2691","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Carvalho, DA","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"erva; 0,90; ;; cerrado",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Pimenta","-45.798900604248","-20.4839000701904",NA,"J. Y. Tamashiro",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-12-19 11:20:16-03","UFG","UFG","29427","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Fonseca, M.L.; et al.","5752",NA,"Brasil","Goiás","Parque Estadual Altamiro de Moura Pacheco","790","790",NA,NA,NA,"UFG0029427","2005","03","31",NA,NA,"Müll. Arg.","Goianápolis","-49.138028","-16.038306","UFG0029427","Fonseca, M.L.","-49.138028","-16.038306",NA,NA,"2005","04","30",NA,NA,NA,NA
"421","2019-12-19 11:20:15-03","UFG","UFG","24280","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, P.; et al.","6834",NA,"Brasil","Goiás","Serra dos Caiapós","700","700",NA,NA,NA,"UFG0024280","1998","10","12",NA,NA,"Müll. Arg.","Caiapônia","-51.733333","-17.833333","UFG0024280","Delprete, P.","-51.733333","-17.833333",NA,NA,"2006","12","30",NA,NA,NA,NA
"422","2019-12-19 11:20:15-03","UFG","UFG","22609","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ferreira, H.D.","3695",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,"UFG0022609","1998","04","12",NA,NA,"Müll. Arg.","Ceres","-49.5983009338379","-15.3083000183105","UFG0022609","Delprete, P.",NA,NA,"29836","auto","2006","12","30",NA,NA,NA,NA
"423","2019-12-19 11:20:16-03","UFG","UFG","40181","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Guilherme, F.A.G.; et al.","619",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,"UFG0040181","2007","03","08",NA,NA,"Müll. Arg.","Jataí","-51.7144012451172","-17.8813991546631","UFG0040181","Delprete, P.",NA,NA,"75073","auto","2008","12","30",NA,NA,NA,NA
"424","2019-12-19 11:20:16-03","UFG","UFG","9488","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, J.A.","9488",NA,"Brasil","Tocantins",NA,NA,NA,NA,NA,NA,"UFG0009488","1973","12","11",NA,NA,"Müll. Arg.","Araguaína","-48.2071990966797","-7.19111013412476","UFG0009488","Delprete, P.",NA,NA,"117559","auto","2006","12","30",NA,NA,NA,NA
"425","2019-12-19 11:20:16-03","UFG","UFG","40692","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, P.G.; Gomes-Klein, V.L.; et al.","9106",NA,"Brasil","Goiás","Parque Estadual da Serra dos Pireneus",NA,NA,NA,NA,NA,"UFG0040692","2004","11","06",NA,NA,"Müll. Arg.","Pirenópolis","-48.9592018127441","-15.852499961853","UFG0040692","Delprete, P.G.","-48530.5","-15490.5","40887","auto","2005",NA,NA,NA,NA,NA,NA
"426","2019-12-19 11:20:16-03","UFG","UFG","29571","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Aparecida da Silva, M.; et al.","5172",NA,"Brasil","Goiás",NA,"755","755",NA,NA,NA,"UFG0029571","2002","03","23",NA,NA,"Müll. Arg.","Cocalzinho","-48.715556","-15.640278","UFG0029571","Delprete, P.","-48.715556","-15.640278",NA,NA,"2007","12","30",NA,NA,NA,NA
"427","2019-12-19 11:20:15-03","UFG","UFG","27974","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, J.A.; et al.","12765",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,"UFG0027974","2004","12","20",NA,NA,"Müll. Arg.","Catalão","-47.880278","-18.151389","UFG0027974","Delprete, P.","-47.880278","-18.151389",NA,NA,"2006","12","30",NA,NA,NA,NA
"428","2019-12-19 11:20:15-03","UFG","UFG","28223","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, J.A.; et al.","13019",NA,"Brasil","Goiás",NA,"1000","1000",NA,NA,NA,"UFG0028223","2005","02","26",NA,NA,"Müll. Arg.","Catalão","-47.880278","-18.151389","UFG0028223","Delprete, P.","-47.880278","-18.151389",NA,NA,"2006","12","30",NA,NA,NA,NA
