"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"172","2021-03-30 12:43:17-03","EAO","IAN","129977","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","14203","1966","03","Southern America","Brasil","Goiás","Cerrado, Rio Paraná, ca. 35km N of Formosa on road to são Gabriel.","-46","-14",NA,"Parasitic on Mimosa sp. (Irwin et Al. 14315). Fruit green, maturing orange.","IAN129977",NA,"Rizzini, CT","28",NA,"950","950",NA,NA,NA,"-46","-14","1970",NA,NA,NA,NA,NA,NA,NA
"173","2013-07-03 11:07:56-03","EBDA","BAH","3765","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult. f.) Mart.",NA,"E.P. Heringer & etall","2843","1979","11",NA,"Brasil","Brasília","RECOR.","-47.9297","-15.7797",NA,"Flores alvas amarelas esverdeadas.IMPORT. PLANTA: Holoparasita de uma Rutaceae.",NA,NA,"Rizzini","29","Brasília",NA,NA,NA,"70570","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"174","2019-10-09 11:18:29-03","UFBA","ALCB","29746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; I.da, Silva; et al.","4880","1996","11","Southern America","Brasil","Bahia","Litoral Norte, Km 03, UNEB, F.F.P.A","-38.333333","-12.25",NA,"Subarbustiva. Folhas carnosas, concolores. Inflorescência com botões e flores de cor creme. Ocasional.",NA,NA,"Barboza, MA","04","Alagoinhas",NA,NA,NA,NA,NA,"-38.333333","-12.25","1999","10",NA,NA,NA,NA,NA,NA
"175","2019-10-09 11:18:29-03","UFBA","ALCB","8332","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Grupo Pedra do Cavalo","517","1980","08","Southern America","Brasil","Bahia","Recôncavo Sul, Roncador. Vale dos Rios Paraguaçu e Jacuípe","-39.083333","-12.533333",NA,"Flores esverdeadas dispostas em inflorescências opositifolias. Frutos quando maduros vermelhos.",NA,NA,"Faria, LSS; et al.",NA,"Cachoeira","40","40",NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-09 13:34:33-03","UFBA","ALCB","11327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"s.col.","s/n",NA,NA,"Southern America","Brasil",NA,"De Minas, S. Paulo, Paraná",NA,NA,NA,NA,"ALCB016076","ALCB016076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-10-09 11:18:29-03","UFBA","ALCB","105111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Queiroz, EP; Gomes, FS; Mattos Andrade, PE de","19863","2012","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Bacia do Cobre","-38.5","-12.966667",NA,"Caule com ramos longos, flexíveis , raízes aéreas visíveis. Inflorescência axilares, flores sésseis nas tríades. Frutos imaturos.",NA,NA,"Guedes, ML","07","Salvador",NA,NA,NA,NA,NA,"-38.5","-12.966667","2012","08",NA,NA,NA,NA,NA,NA
"178","2019-10-09 11:18:29-03","UFBA","ALCB","111828","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Gomes, FS; Guedes, ML; Alunos de Botânica Econômica","1285","2013","08","Southern America","Brasil","Bahia","Baixo Médio São Francisco, Caminho para o Rodeadouro.","-40.5","-9.4",NA,"hemiparasita. Folhas semicrassas. Inflorescência axilar, flores cremes. Frutos imaturos.",NA,NA,"Guedes, ML","03","Juazeiro",NA,NA,NA,NA,NA,"-40.5","-9.4","2013","12",NA,NA,NA,NA,NA,NA
"179","2020-06-09 13:34:33-03","UFBA","ALCB","11326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"s.col.","s/n",NA,NA,"Southern America","Brasil",NA,"Do Rio, S. Paulo, Minas",NA,NA,NA,NA,"ALCB016075","ALCB016075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-09 11:18:29-03","UFBA","ALCB","5936","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Lima, AS","s/n","1943","12","Southern America","Brasil","São Paulo","Estação Experimental de M. Alegre",NA,NA,NA,NA,NA,NA,"Rizzini","11","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"1950","02",NA,NA,NA,NA,NA,NA
"181","2019-10-09 11:18:29-03","UFBA","ALCB","54204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","212","2001","06","Southern America","Brasil","Bahia","Chapada Diamantina, Assentamento Araruna, área de reserva permanente caminho para o Rio Bonito de Cima","-41.282222","-12.287222",NA,"Folhas semi-crassas, levemente discolores. Frutos imaturos verdes, maduros vermelho-alaranjados.",NA,NA,"Guedes, ML","04","Rio de Contas",NA,NA,NA,NA,NA,"-41.282222","-12.287222","2001","10",NA,NA,NA,NA,NA,NA
"182","2019-10-09 11:18:29-03","UFBA","ALCB","28447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Harley, RM; Stannard, B; Assis, MC; Pires, FS; Fothergill, JM","PCD26181","1988","11","Southern America","Brasil","Bahia","Chapada Diamantina, Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz","-41.966667","-13.533333",NA,"Sobre Melastomataceae. Flores e frutos verdes.",NA,NA,"Rizzini","16","Rio de Contas","1700","1700",NA,NA,NA,"-41.966667","-13.533333","1990",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-24 18:14:01-03","UFBA","ALCB","39633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","121","1998","10","Southern America","Brasil","Bahia","Recôncavo, Lamarão do Passé, Ponto 3, ao lado da represa","-38.483333","-12.5",NA,"escandente. Folhas cart ceas, concolores. InflorescÆncia axilar, botäes e pétalas verdes; filetes alvos, anteras amarelas. Ocasional.; substrato areno-argiloso, com muito liter.",NA,NA,"Guedes, ML; Nascimento, AFS","18","São Sebastião do Passé",NA,NA,NA,NA,NA,"-38.483333","-12.5","1999","01",NA,NA,NA,NA,NA,NA
"184","2019-10-09 11:18:29-03","UFBA","ALCB","39905","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Giulietti, AM; Nobre, PH; Roque, N; Conceição, AA; Salimena-Pires, FR; Woodgyer","PCD2239","1996","03","Southern America","Brasil","Bahia","Piemonte da Diamantina, A 15km do Morro do Chapéu no sentido de Jacobina","-41.207778","-11.825278",NA,"hemiparasita masculino crescendo sobre 'Sapium'. Folhas simples. Flores verde-claras; anteras amarelas. Raro.; Vegetação rupícola com arbustos bastante ramificados. Afloramento rochoso.",NA,NA,"Stannard, B","11","Morro do Chapéu","525","525",NA,NA,NA,"-41.207778","-11.825278","1997","09",NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:18:29-03","UFBA","ALCB","39906","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Giulietti, AM; Nobre, PH; Roque, N; Conceição, AA; Salimena-Pires, FR; Woodgyer","PCD2237","1996","03","Southern America","Brasil","Bahia","Piemonte da Diamantina, A 15km do Morro do Chapéu no sentido de Jacobina","-41.207778","-11.825278",NA,"Hemiparasita feminina crescendo sobre arbustos. Folhas simples. Flores cremes. Frutos imaturos verdes. Raro.; Vegetação rupícola com arbustos bastante ramificados. Afloramento rochoso.",NA,NA,"Stannard, B","11","Morro do Chapéu","525","525",NA,NA,NA,"-41.207778","-11.825278","1997","09",NA,NA,NA,NA,NA,NA
"186","2020-08-11 00:16:04-03","UFBA","ALCB","39911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Salimena-Pires, FR; Lima, R; Roque, N; Atkins, S; Nobre, PH; Woodgyer, EM; Conc","PCD2355","1996","03","Southern America","Brasil","Bahia","Piemonte da Diamantina","-41.208056","-11.591389",NA,"Hemiparasita sobre arbustos. Frutos imaturos verdes e maduros alaranjados. Frequente.; Solo arenoso",NA,NA,"Stannard, B","13","Morro do Chapéu","1300","1300",NA,NA,NA,"-41.208056","-11.591389",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-10-09 11:18:29-03","UFBA","ALCB","39912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Melo, E; França, F; Oliveira, S; Nunes, TS; Souza, E; Ganev, W","PCD1348","1994","11","Southern America","Brasil","Bahia","Chapada Diamantina, Morro da Chapadinha","-41.416667","-12.45",NA,"Hemiparasita. Folhas simples. Inflorescência de flores com pétalas verdes, filetes cremes e anteras escuras. Frequente.; Vegetação de campo rupestre. Afloramento rochoso.",NA,NA,"Barboza, MA","24","Lençóis","750","750",NA,NA,NA,"-41.416667","-12.45","1999","10",NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:18:29-03","UFBA","ALCB","50790","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Rodarte, ATA","97","2000","06","Southern America","Brasil","Bahia","Médio São Francisco, Ibiraba. Dunas interiores da margem esquerda do Médio rio São Francisco.","-42.816667","-10.783333",NA,"Parasita. Inflorescência com flores esbranquiçadas. Frutos maduros vermelhos com as pontas pretas e quando jovem verdes com as pontas vermelhas.; Margem do rio. Solo de areia quartzosa distrófico. Região de Caatinga.",NA,NA,"Guedes, ML","04","Barra",NA,NA,NA,NA,NA,"-42.816667","-10.783333","2001","03",NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:18:29-03","UFBA","ALCB","52723","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Alves, L. de J.; Loureiro, DM","9595","2001","04","Southern America","Brasil","Bahia","Recôncavo, Ponto nº8,  área proxima a Caraíba Metais","-38.365833","-12.5775",NA,"hemiparasita. Folhas crassas, concolor. Inflorescência axilares. Fruto imaturo verde.; ''area antropizada",NA,NA,"Guedes, ML","08","São Sebastião do Passé",NA,NA,NA,NA,NA,"-38.365833","-12.5775","2001","04",NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:18:29-03","UFBA","ALCB","54204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","212","2001","06","Southern America","Brasil","Bahia","Chapada Diamantina, Assentamento Araruna, área de reserva permanente caminho para o Rio Bonito de Cima","-41.282222","-12.287222",NA,"Folhas semi - crassas, levemente discolores. Frutos imaturos verdes, maduros vermelho - alaranjados.",NA,NA,"Guedes, ML","04","Lençóis",NA,NA,NA,NA,NA,"-41.282222","-12.287222","2001","10",NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:18:29-03","UFBA","ALCB","40661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Atkins, S; Saar, E; Passos Júnior, LA; Guedes, ML","PCD4818","1997","02","Southern America","Brasil","Bahia","Chapada Diamantina, Caminho para a Cachoeira do Fraga","-49.183333","-13.595556",NA,"Escandente. Folhas semi-crassas, levemente discolores. Inflorescência esverdeada. Frutos imaturos verdes. Ocasional.",NA,NA,"Barboza, MA","01","Rio de Contas","1000","1000",NA,NA,NA,"-49.183333","-13.595556","1999","11",NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:18:29-03","UFBA","ALCB","64128","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Pirani, JR; Campos, MTVA; Nun, C; Guedes, ML; Parra, LR","51393","1992","01","Southern America","Brasil","Bahia","Chapada Diamantina, Estrada de engenho entre Catolés e Abaíra","-41.816667","-13.3",NA,"Folhas carnosas verde-glaucas. Botões verde-claros. Carrasco. Sobre Leguminosae-Mimosoidead.",NA,NA,"Kuijt","31","Abaíra","1100","1100",NA,NA,NA,"-41.816667","-13.3","1996",NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:18:29-03","UFBA","ALCB","64130","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Ganev, W; Queiroz, RF","PCD51582","1992","02","Southern America","Brasil","Bahia","Chapada Diamantina, Mendonça de Daniel Abreu","-41.816667","-13.266667",NA,"Sobre Leg. Mim. Flores amarelo-esverdeadas. Trilha no carrasco. Sobre árvore.",NA,NA,"Kuijt","25","Abaíra","940","940",NA,NA,NA,"-41.816667","-13.266667","1996",NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:18:29-03","UFBA","ALCB","64135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Stannard, B; Ganev, W; Queiroz, RF","PCD51614","1992","02","Southern America","Brasil","Bahia","Chapada Diamantina, Garimpo do Engenho","-41.816667","-13.3",NA,"Escandente. Flores amarelo-esverdeadas. Folhas glaucas. Carrasco.",NA,NA,"Kuijt","26","Abaíra","1000","1000",NA,NA,NA,"-41.816667","-13.3","1996",NA,NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:18:29-03","UFBA","ALCB","69026","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Accioly, M","11467","2005","06","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Baia de Aratú, área da antiga fábrica de Cimento Aratú","-38.452778","-12.800556",NA,"arbustiva. Folhas semicrassas. Frutos imaturos verdes e de vez alaranjados.; Área antropizada em regeneração.",NA,NA,"Guedes, ML","04","Simões Filho",NA,NA,NA,NA,NA,"-38.452778","-12.800556","2005","06",NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:18:29-03","UFBA","ALCB","71284","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Santana, JS; Guedes, ML; Valadão, RM","47","2006","03","Southern America","Brasil","Bahia","Litoral Sul, Fazenda das Bromélias","-38.983333","-14.266667",NA,"arbustiva. Folhas crassas, concolores. Inflorescência com flores esverdeadas, anteras marrons. Ocasional.; Arbórea",NA,NA,"Guedes, ML; Santana, JS","17","Itacaré",NA,NA,NA,NA,NA,"-38.983333","-14.266667","2006","04",NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:18:29-03","UFBA","ALCB","76107","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Lima, STC","12","2006","11","Southern America","Brasil","Bahia","Recôncavo Sul, Janilda","-38.85","-12.533333",NA,"hemiparasita. Folhas crassas.",NA,NA,"Nascimento, AFS","27","Santo Amaro",NA,NA,NA,NA,NA,"-38.85","-12.533333","2006","12",NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:18:29-03","UFBA","ALCB","76927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Valadão, RM; Guedes, ML","395","2006","04","Southern America","Brasil","Bahia","Litoral Sul, Fargmento do Pacangê","-39.133333","-13.716667",NA,"Folhas semicrassas, discolores. Inflorescência esverdeada.; Arbórea.",NA,NA,"Guedes, ML; Valadão, RM","10","Ituberá",NA,NA,NA,NA,NA,"-39.133333","-13.716667","2007","02",NA,NA,NA,NA,NA,NA
"199","2019-10-09 11:18:29-03","UFBA","ALCB","76928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Valadão, RM; Guedes, ML","396","2006","06","Southern America","Brasil","Bahia","Litoral Sul, Fargmento do Pacangê","-39.133333","-13.716667",NA,"Folhas cartaceas, concolores. Inflorescência esverdeada. Frutos imaturos verdes, 'de vez' laranja e maduros vermelhos.; Arbórea.",NA,NA,"Guedes, ML; Valadão, RM","24","Ituberá",NA,NA,NA,NA,NA,"-39.133333","-13.716667","2007","02",NA,NA,NA,NA,NA,NA
"200","2019-10-09 11:18:29-03","UFBA","ALCB","78226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Roque, N; Curso de Biologia; Ecologia da Polinização","s/n","2007","05","Southern America","Brasil","Bahia","Chapada Diamantina, Parque Municipal de Mucugê. Trilha da Sandália Bordada","-41.343889","-13.016667",NA,"parasita em Camptosema coriaceum e Lepidaploa cotoneaster. Botões verdes, flores creme-esverdeadas.",NA,NA,"Roque, N; Moura, R","09","Mucugê","948","948",NA,NA,NA,"-41.343889","-13.016667","2007","05",NA,NA,NA,NA,NA,NA
"201","2019-10-09 11:18:29-03","UFBA","ALCB","78226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Roque, N; Curso de Biologia; Ecologia da Polinização","s/n","2007","05","Southern America","Brasil","Bahia","Chapada Diamantina, Parque Municipal de Mucugê. Trilha da Sandália Bordada","-41.343889","-13.016667",NA,"parasita em Camptosema coriaceum e Lepidaploa cotoneaster. Botões verdes, flores creme-esverdeadas.",NA,NA,"Roque, N; Lyro, RM","09","Mucugê","948","948",NA,NA,NA,"-41.343889","-13.016667","2007","05",NA,NA,NA,NA,NA,NA
"202","2019-10-09 11:18:29-03","UFBA","ALCB","78226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Roque, N; Curso, d; Biologia; Ecologia da Polinização","s/n","2007","05","Southern America","Brasil","Bahia","Chapada Diamantina, Parque Municipal de Mucugê. Trilha da Sandália Bordada","-41.343889","-13.016667",NA,"parasita em Camptosema coriaceum e Lepidaploa cotoneaster. Botões verdes, flores creme-esverdeadas.",NA,NA,"Roque, N; Moura, R","09","Mucugê","948","948",NA,NA,NA,"-41.343889","-13.016667","2007","05",NA,NA,NA,NA,NA,NA
"203","2019-10-09 11:18:29-03","UFBA","ALCB","78562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","13473","2007","05","Southern America","Brasil","Bahia","Médio São Francisco, Próximo ao Rio Carinhanha","-44.2125","-14.231667",NA,"arbustiva. Folhas semicrassas, verde-amareladas. Frutos imaturos verdes. Ocasional.",NA,NA,"Valadão, RM","27","Feira da Mata",NA,NA,NA,NA,NA,"-44.2125","-14.231667","2007","05",NA,NA,NA,NA,NA,NA
"204","2019-10-09 11:18:29-03","UFBA","ALCB","82315","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Lima, DS; Valadão, RM","14341","2007","12","Southern America","Brasil","Bahia","Serra Geral, Brejinho das Ametistas, Bloco III","-42.466667","-14.066667",NA,"arbustiva. Folhas cartáceas, concolores com margem esbranquiçada. Inflorescência axilares, botões esverdeados, estames alvos e anteras marrons.",NA,NA,"Guedes, ML; Prates, ARS","19","Caetité",NA,NA,NA,NA,NA,"-42.466667","-14.066667","2008","02",NA,NA,NA,NA,NA,NA
"205","2020-08-11 00:16:04-03","UFBA","ALCB","8535","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Souza, Padre JP de","s/n","1981","03","Southern America","Brasil",NA,"Estação Ecológica do Raso da Catarina",NA,NA,NA,"Folhas suculentas.",NA,NA,"Guedes, ML","05",NA,NA,NA,NA,NA,NA,NA,NA,"1981","06",NA,NA,NA,NA,NA,NA
"206","2019-10-09 11:18:29-03","UFBA","ALCB","89883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Gomes, FS; et al.","15810","2009","08","Southern America","Brasil","Bahia","Serra Geral, Cabeceira do Rio Raizes","-42.593056","-14.777222",NA,"Folhas crassas, discolores. Inflorescência com flores esverdeadas.",NA,NA,"Guedes, ML","04","Urandi","892","892",NA,NA,NA,"-42.593056","-14.777222","2009","09",NA,NA,NA,NA,NA,NA
"207","2019-10-09 11:18:29-03","UFBA","ALCB","89932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Gomes, FS; et al.","15859","2009","08","Southern America","Brasil","Bahia","Serra Geral, Caminho para Espinosa","-42.675833","-14.774167",NA,"Folhas crassas, pubescentes. Flores cremes. Frutos imaturos verdes.",NA,NA,"Guedes, ML","05","Urandi","673","673",NA,NA,NA,"-42.675833","-14.774167","2009","09",NA,NA,NA,NA,NA,NA
"208","2019-10-09 11:18:29-03","UFBA","ALCB","90307","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Guedes, ML; Gomes, FS; Melo, E","15956","2009","09","Southern America","Brasil","Bahia","Baixo Médio São Francisco, Estrada de Joazeiro para Sobradinho","-40.846667","-9.480556",NA,"Folhas crassas. Inflorescência com flores esverdeadas.",NA,NA,"Guedes, ML","21","Sobradinho","382","382",NA,NA,NA,"-40.846667","-9.480556","2009","08",NA,NA,NA,NA,NA,NA
