"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"474","2019-01-25 15:39:16-02","IAC","IAC","31961","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","F.F. Mazine-Capelo","R.B. Torres","1990","06","30","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Não Localizado no acervo!",NA,NA,"s/nº",NA,NA,NA,NA,NA,"1996","10","11",NA,NA,NA,NA,NA,NA,NA
"475","2019-01-25 15:39:16-02","IAC","IAC","51273","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","R.B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","09","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,"271",NA,NA,NA,NA,NA,"1988","06","09",NA,NA,NA,NA,NA,NA,NA
"476","2019-01-25 15:39:16-02","IAC","IAC","5201","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","C.F. Nardin","J. Kiehl & C.M. Franco","1939","10","19","Brasil","São Paulo","Cunha",NA,"-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,"2005","03","09",NA,NA,NA,NA,NA,NA,NA
"477","2019-01-25 15:39:16-02","IAC","IAC","52968","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","08","01","Brasil","São Paulo","Ribeirão Preto","margem ribeirão da Onça","-47.94105","-21.345018","-47.941050","-21.345018",NA,NA,"Coordenadas do material UTM 0194949-7636816",NA,NA,"354",NA,NA,NA,NA,NA,"2001","08","01",NA,NA,NA,NA,NA,NA,NA
"478","2019-01-25 15:39:16-02","IAC","IAC","52969","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","08","01","Brasil","São Paulo","Ribeirão Preto","margem ribeirão da Onça","-47.94105","-21.345018","-47.941050","-21.345018",NA,NA,"cooordenadas do material UTM 0194949-7636816",NA,NA,"351",NA,NA,NA,NA,NA,"2001","08","01",NA,NA,NA,NA,NA,NA,NA
"479","2020-07-23 12:09:00-03","CEPLAC","CEPEC","128320","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,"Sem Informação","D. Rocha","2010","05","18","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia.","-39.566111","-15.395833","39W33'58","15S23'45","500","500","Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P38-07",NA,NA,"1068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-07-23 12:09:00-03","CEPLAC","CEPEC","96932","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,"W. Hoehne","W. Hoehne","2004","06","07","Brasil","São Paulo","JUNDIAÍ","Sítio do Sr. Vallim.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,"21/09/1951",NA,NA,NA
"481","2019-04-02 09:30:54-03","URICER","HPBR","9139","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","MILESI, T. R.","SCARIOT, C. R.","2003","01","18","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR009139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"2",NA
"482","2020-11-19 14:06:05-03","Unimontes","MCMG","6540","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2019","01","12","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 18' 32.0","S20° 16' 15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"483","2020-11-04 17:29:09-03","UEM","HUEM","11120","S","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Hatschbach, G","W. Maschio; Souza, A","1995","08","28","Brasil","Paraná","Colombo","Floresta Ombrófila Mista Aluvial, Várzea","-49.2242012023926","-25.2917003631592",NA,NA,"850","850","Árvore","HUEM000004502","HUEM000004502","95",NA,NA,NA,NA,NA,"1995","10","13","13536","auto",NA,NA,NA,NA,NA
"484","2020-11-04 17:29:09-03","UEM","HUEM","5327","S","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.A.G. Viani","Souza, LR; et al.","1998","07","29","Brasil","Paraná","Ipiranga","beira da estrada, Mata ciliar; brejo","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"Arvoreta; 4 m de altura; botões florais e flores creme","HUEM000004503","HUEM000004503","s.n.",NA,NA,NA,NA,NA,"1999",NA,NA,"31827","auto",NA,NA,NA,NA,NA
"485","2020-11-05 13:53:44-03","UNIRIO","HUNI","2627","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","B. Walter","R.F. do Rosário; G.C. Reis; M. Tiberi","2010","10","07","Brasil","Distrito Federal","Brasília","EPTG, em Guará, Região Administrativa do Distrito Federal. Área de Preservação Permanente Guará (APP Guará)","-47.981111","-15.805833","47º58'52''W","15º48'21''S","1068","1068","Material doado pelo HEPH. Ávore de 7 m, inflorescência verde. Habitat: Campo sujo, brejo área úmida comum no local Habito: Árvore","HUNI00002627",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-11-12 16:58:04-03","UEL","FUEL","7336","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G","Kummrow, R; Azevedo, P","1986","09","09","Brasil","Paraná","Campo Largo","Ferraria","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"FUEL018031",NA,"2801",NA,NA,NA,"Tracheophyta","Aquifoliales","1986","11",NA,"53742","auto",NA,NA,NA,NA,NA
"487","2020-11-12 16:58:04-03","UEL","FUEL","33630","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Moro, RS","1993","07","14","Brasil","Paraná","Castro","Catanduvas de fora","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"FUEL018022",NA,"1860",NA,NA,NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA
"488","2020-11-12 16:58:04-03","UEL","FUEL","22325","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Cervi, AC","Carrião, DJS; et al.","1995","10","19","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"FUEL018025",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","1995","10",NA,"25180","auto",NA,NA,NA,NA,NA
"489","2020-11-12 16:58:04-03","UEL","FUEL","22111","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Viani, RAG","Souza, LRM; Francisco, EM; Cloclet, FA","1998","07","29","Brasil","Paraná","Ipiranga","Beira da estrada","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FUEL018027",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","1999",NA,NA,"31827","auto",NA,NA,NA,NA,NA
"490","2020-11-12 16:58:04-03","UEL","FUEL","22664","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Vieira, AOS","Francisco, EM; Alves, J","1998","09","22","Brasil","Paraná","Londrina","Fazenda Prata","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL018023",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","1998",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"491","2020-11-12 16:58:04-03","UEL","FUEL","24892","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Viani, RAG","Ferreira, JA; et al.","1999","06","11","Brasil","Paraná","Nova Santa Barbara","Sítio do Rui","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,NA,"FUEL018028",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","1999",NA,NA,"25438","auto",NA,NA,NA,NA,NA
"492","2020-11-12 16:58:04-03","UEL","FUEL","34603","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","2002","09","05","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"FUEL018026",NA,"301",NA,NA,NA,"Tracheophyta","Aquifoliales","2003",NA,NA,"30511","auto",NA,NA,NA,NA,NA
"493","2020-11-12 16:58:04-03","UEL","FUEL","27770","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Vieira, AOS","Francisco, EM","1999","12","03","Brasil","Paraná","Tamarana","Fazenda da Prata","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,"FUEL018030",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","2000",NA,NA,"23681","auto",NA,NA,NA,NA,NA
"494","2020-11-12 16:58:04-03","UEL","FUEL","24896","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Viani, RAG","Vieira, AOS; et al.","1999","06","08","Brasil","Paraná","Tamarana","Fazenda Prata","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,"FUEL018029",NA,"s.n.",NA,NA,NA,"Tracheophyta","Aquifoliales","1999",NA,NA,"23681","auto",NA,NA,NA,NA,NA
"495","2019-10-16 14:10:53-03","UEL","FUEL","16591","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Sobral, M; Machado, C","1992","03",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","região de mata estacional alterada. Nos arredores da BR-290","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"FUEL018711",NA,"7439",NA,NA,NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA
"496","2020-11-12 16:58:04-03","UEL","FUEL","21635","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Mazine, FF","Torezan, JMD; et al.","1997","12","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho/Apiaí,11 Km de B.Sucesso de It, 11 Km de B.Sucesso de Itararé Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"FUEL018024",NA,"628",NA,NA,NA,"Tracheophyta","Aquifoliales",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"497","2019-11-01 14:56:06-03","UnB","UB","91326","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Howard, RA","Prance, GT","1964","09",NA,"Brasil","Distrito Federal","Brasília","Estrada Bsb - Taguating","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"59036","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"498","2019-11-01 14:56:06-03","UnB","UB","26333","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Mazine-Capelo, FF","Irwin, HS","1965","10","03","Brasil","Distrito Federal","Planaltina",NA,"-47.616667","-15.643056","-47.616667","-15.643056",NA,NA,NA,NA,NA,"8889","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 14:56:06-03","UnB","UB","26330","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Mazine-Capelo, FF","Ratter, JA","1976","09",NA,"Brasil","Distrito Federal",NA,"Fazenda Água Limpa","-47.916667","-15.966667","-47.916667","-15.966667",NA,NA,NA,NA,NA,"3633","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 14:56:06-03","UnB","UB","26331","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Mazine-Capelo, FF","Ramos, J","1966","07",NA,"Brasil","Distrito Federal","Brasília","Jardim Zoológico","-47.883333","-15.95","-47.883333","-15.95",NA,NA,NA,NA,NA,"6639","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 14:56:06-03","UnB","UB","26332","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Mazine-Capelo, FF","Walter, BMT","1994","07",NA,"Brasil","Distrito Federal",NA,"Fazenda Água Limpa","-47.916667","-15.966667","-47.916667","-15.966667",NA,NA,NA,NA,NA,"2184","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 14:56:06-03","UnB","UB","26334","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Mazine-Capelo, FF","Prance, GT","1964","09",NA,"Brasil","Distrito Federal","Taguatinga","Taguatinga","-48.05","-15.833333","-48.05","-15.833333",NA,NA,NA,NA,NA,"59036","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 14:56:06-03","UnB","UB","132659","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Hatschbach, G","Kummrow, R","1981","09","17","Brasil","Paraná ","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Flor alvescente.; Arvoreta 3m.; Orla do capão",NA,NA,"1571","Southern America",NA,NA,"Dicotyledoneae",NA,"1981",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"504","2019-11-01 14:56:06-03","UnB","UB","132658","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Hoehne, W","Hoehne, W","1951","08","05","Brasil","São Paulo","Jundiaí","Sítio do Senhor Vallim","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto.",NA,NA,"SPF13196","Southern America",NA,NA,"Dicotyledoneae",NA,"1951",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"505","2020-08-20 14:54:38-03","UFSC","FLOR","66922","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","2018","11","10","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.635278","-28.141667","49º38'7''W","28º8'30''S","1360","1360","Árvore. Flores brancas Habitat: Borda da floresta/capoeira Habito: Árvore","FLOR0066922","FLOR0066922","8317",NA,NA,NA,NA,"Aquifoliales","2019","04","10",NA,NA,NA,NA,NA,NA,NA
"506","2020-12-17 22:32:00-03","UFSC","FLOR","28047","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G.","Meijer, A. de","1985",NA,NA,"Brasil","Paraná","Curitiba","Parque Regional do Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Duplicata de MBM 208245","FLOR0028047",NA,"90",NA,NA,NA,NA,"Aquifoliales","1997",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"507","2020-12-17 22:32:00-03","UFSC","FLOR","22807","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Jarenkow, J.A.","Jarenkow, J.A.","1988","10","29","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Ir. Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"arvoreta, 3,5m altura, pétalas branco-amareladas. Duplicata de PEL 10591 Habitat: borda de mata turfosa","FLOR0022807",NA,"1001",NA,NA,NA,NA,"Aquifoliales","1988",NA,NA,"28605","auto",NA,NA,NA,NA,NA
"508","2020-12-17 22:32:00-03","UFSC","FLOR","8122","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Klein, R.M.","Coura Neto, A.B.; Moreno, J.A.","1980","09","10","Brasil","Rio Grande do Sul","Cruz Alta","Estrada Panambi-Cruz Alta, 9 km de Cruz Alta. Folha Cartográfica SH-22-V-A, ponto13","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"árvore, 8m altura, flores estreladas, branco-amareladas, agrupadas em forma de racemo (cacho de uvas). Folhas duras com espinhos, apresentando a parte dorsal verde clara e a parte ventral verde escura. Projeto RADAMBRASIL. Duplicata d","FLOR0008122",NA,"23",NA,NA,NA,NA,"Aquifoliales","1982",NA,NA,"44498","auto",NA,NA,NA,NA,NA
"509","2020-12-17 22:32:00-03","UFSC","FLOR","25971","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Waechter, J.L.","Waechter, J.L.","1980","09","01","Brasil","Rio Grande do Sul","Esmeralda","Est. Ecol. Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"árvore, folhas discolores, flor verde-clara com anteras amarelas. Duplicata de ICN 48376 Habitat: interior de mata com araucária","FLOR0025971",NA,"1699",NA,NA,NA,NA,"Aquifoliales","1980",NA,NA,"38649","auto",NA,NA,NA,NA,NA
"510","2020-12-17 22:32:00-03","UFSC","FLOR","27899","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Jarenkow, J.A.","Jarenkow, J.A.","1996","08","28","Brasil","Santa Catarina","Campos Novos","Ca. 5 km da rodovia SC-, em direção a Celso Ramos.","-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,"arvoreta, 4m altura, flor amarelo-clara. Duplicata de PEL 16730 Habitat: proximidades de capão","FLOR0027899",NA,"3151",NA,NA,NA,NA,"Aquifoliales","1996","08",NA,"43319","auto",NA,NA,NA,NA,NA
"511","2020-08-20 20:37:49-03","UFSC","FLOR","25256","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Falkenberg, D.B.","Falkenberg, D.B.","1995","03","25","Brasil","Santa Catarina","Urubici","Estrada de Vacas Gordas a Bom Jardim, pelo interior do Parque N. São Joaquim, ca. 3 km da SC 430.","-49.5917015075684","-28.0149993896484",NA,NA,"1300","1300","arvoreta isolada, flor em botão, 6m altura. Folhas discolores.","FLOR0025256",NA,"7310",NA,NA,NA,NA,"Aquifoliales","1999",NA,NA,"30102","auto",NA,NA,NA,NA,NA
"512","2021-03-04 15:42:19-03","IF","SPSF","01414","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"M.Kuhlmann","1954","08","11","Brasil","SP","Piedade","mata ciliar","-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"3564","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,"30307","auto","Magnoliopsida",NA,NA,NA,NA
"513","2021-03-04 15:42:19-03","IF","SPSF","53730","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) (R.A.Howard)","G.A.D.C.Franco","G. Durigan et al.","2000","08","29","Brasil","SP","Avanhandava",NA,"-49.926389","-21.361944",NA,NA,NA,NA,NA,NA,NA,"s/n","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","2001","07","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"514","2021-03-04 15:42:19-03","IF","SPSF","52590","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","A. Maruyama","A. Maruyama & L.G. Cheron & G.T. Valentim","2017","10","04","Brasil","SP","Bauru","Próximo ao contorno da Rodovia Marechal Rondon","-49.115556","-24.233333",NA,NA,"508","508","COLETA: Árvore ca. 5,0m de altura. Frutos pretos e vermelhos.; GEOGRAFIA: Cerradão. Adjunto ao Recanto Shinohara.;",NA,NA,"988","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","2017","10","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"515","2021-03-04 15:42:19-03","IF","SPSF","52971","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) (R.A.Howard)","R.J.Almeida-Scabbia","R.T.Shirasuna & C.Kameyama & S.Aragaki","2012","09","14","Brasil","SP","São Paulo","Rodoanel Mario Covas","-46.500278","-23.399167",NA,NA,"785","785","COLETA: Árvore com aprox. 7 m de altura. Flores na cor creme.; GEOGRAFIA: Cantareira. Mata ao lado da Escola EPG Nazir Abdul Zanardi. Rodoanel, trecho norte.;",NA,NA,"3031","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","2013","10","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"516","2021-03-04 15:42:19-03","IF","SPSF","22257","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","G.A.D.C. Franco","L.C.Souza","1997","10","23","Brasil","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,"645","645","COLETA: XLS: SPSFAntigo&nf;Mata ciliar&nf;Arbusto 3m altura; frutos de cor verde.;",NA,NA,"66","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","2011","12","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"517","2021-03-04 15:42:19-03","IF","SPSF","12470","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"G. Hatschbach & J.M.Silva","1987","10","05","Brasil","PR","Pien","Poco Frio","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"51481","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,"19924","auto","Magnoliopsida",NA,NA,NA,NA
"518","2021-03-04 15:42:19-03","IF","SPSF","22973","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"J.M.Torezan","1997","12","13","Brasil","SP","Apiaí","estrada para Pinhalzinho","-48.8400001525879","-24.5",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"628","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,"37738","auto","Magnoliopsida",NA,NA,NA,NA
"519","2021-03-04 15:42:19-03","IF","SPSF","45429","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","1987","09","09","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária&nf;Árvore 6m altura; frutos jovens verdes.; GEOGRAFIA: Interior de mata; próximo de pedreira.;",NA,NA,"271","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA
"520","2021-02-08 12:39:12-03","UFRGS","ICN","113385","S","Plantae","Cardiopteridaceae","Citronella","cf. gongonha","Citronella cf. gongonha","(Mart.) R.A. Howard",NA,"Larocca, J","1993","11","19","Brasil","RS","Quaraí","Fazenda Teinagua prox. Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA
