"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","class","fieldNumber","infraspecificEpithet","sex"
"514","2020-08-20 14:58:52-03","UFSC","FLOR","63974","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M.","2009","07","29","Verdi, M.; Stival-Santos, A.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.081667","-27.0575","49º4'54''W","27º3'27''S","350","350","Coleta Extra IFFSC (Epífeta); epífita; flores amarelas","FLOR0063974","FLOR0063974","2493",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-08-20 14:58:52-03","UFSC","FLOR","65595","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Venturi, S.","2018","12","05","Faveri, C.","2018","11","27","Brasil","Santa Catarina","Jaraguá do Sul","Empreendimento: Ribeirão Manso Energética Ltda - PCH Itapocuzinho II A. Área de resgate pré alagamento.","-49.153333","-26.302222","49º9'12''W","26º18'8''S",NA,NA,NA,"FLOR0065595","FLOR0065595","s.n.",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-08-20 14:58:52-03","UFSC","FLOR","67204","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Azeredo, T.E.V.","2006","11","07","Azeredo, T.E.V.","2006","11","07","Brasil","Santa Catarina","Nova Veneza","Fazenda Vale do Paraíso - Rio Cedro Alto.","-49.498056","-28.637222","49º29'53''W","28º38'14''S","74","74","Epífeta de 2m de altura, flor amarela, fruto cápsula. Estação de coleta: primavera. Planta ornamental","FLOR0067204","FLOR0067204","19",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 20:41:01-03","UFSC","FLOR","22616","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Zanin, A.","1992","06","04","Brasil","Santa Catarina","Antônio Carlos","Trilhas dos Xaxins, Reserva Ecológica Caraguatá.","-48.7675018310547","-27.5168991088867",NA,NA,"700","700","epífita sobre tronco, a 2 m de altura, flor brácteas vermelhas, acumulando um líquido gelatinoso; flor amarela em botão, dentro da bráctea ainda","FLOR0022616",NA,"5785",NA,"Poales",NA,NA,NA,"15769","auto",NA,NA,NA,NA,NA,NA,NA
"518","2020-08-20 20:41:01-03","UFSC","FLOR","5035","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Reitz, R.","1982",NA,NA,"Bresolin, A.","1971","12","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"350","350","flor amarela","FLOR0005035",NA,"469",NA,"Poales",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:58:52-03","UFSC","FLOR","31285","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","2002","03","13","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"epífita","FLOR0031285",NA,"13FS",NA,"Poales",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 20:41:01-03","UFSC","FLOR","5036","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Reitz, R.","1982",NA,NA,"Bresolin, A.","1982","05","10","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"300","300","epífito, flor amarela","FLOR0005036",NA,"737",NA,"Poales",NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 14:58:52-03","UFSC","FLOR","50132","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Mello, A.S.","2013","05","26","Mello, A.S.; et alii","2013","05","26","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"flor Bracteas vermelho vivo","FLOR0050132",NA,"698",NA,"Poales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 14:58:52-03","UFSC","FLOR","55696","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Mello, A.S.","2013","08","05","Mello, A.S.","2013","08","05","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"epífita, brácteas vermelhas, flor amarela","FLOR0055696",NA,"702",NA,"Poales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"523","2020-08-20 14:58:52-03","UFSC","FLOR","54704","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Mello, A.S.","2014","04","21","Mello, A.S.; Nuernberg, A.","2014","04","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, trilha da casa de vidro.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","epífita, flor amarela, brácteas vermelhas. Coordenadas aproximadas.","FLOR0054704",NA,"958",NA,"Poales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 20:41:01-03","UFSC","FLOR","5037","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Reitz, R.","1982",NA,NA,"Bresolin, A.","1971","12","15","Brasil","Santa Catarina","Palhoça","Morro da Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"850","850","epífito, flor amarela","FLOR0005037",NA,"435",NA,"Poales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"525","2020-08-20 20:41:01-03","UFSC","FLOR","24138","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Reitz, R.","1982",NA,NA,"Bresolin, A.","1973","06","27","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"350","350","epífita, flor creme","FLOR0024138",NA,"760",NA,"Poales",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"526","2020-08-20 14:58:52-03","UFSC","FLOR","41350","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Matos, J.Z. de","2012","11",NA,"Matos, J.Z. de","2012","11","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041350",NA,"161",NA,"Poales",NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA
"527","2020-08-20 14:58:52-03","UFSC","FLOR","41019","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Matos, J.Z. de","2013","01",NA,"Matos, J.Z. de","2013","01","13","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Pousada da Mata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041019",NA,"172",NA,"Poales",NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA
"528","2021-03-04 15:41:59-03","IF","SPSF","31635","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"S.M.Gomes","2002","04","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.968889","-24.0675",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;",NA,NA,"380","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"529","2021-03-04 15:42:00-03","IF","SPSF","34752","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"M.C.Gobitta","2005","06","21","C.de Moura & M.C.Gobitta & F.A.R.D.P.Arzolla & J.A.Pastore","2005","06","07","Brasil","SP","Mairiporã","Parque Estadual da Cantareira","-46.633333","-23.420833",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Epífita, brácteas vermelhas; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;",NA,NA,"73","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"530","2021-03-04 15:42:00-03","IF","SPSF","36272","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"J.C.Braidotti","2005","03","25","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.403611","-24.630556",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"41","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"531","2021-03-04 15:41:58-03","IF","SPSF","26303","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"J.R.Guillaumon","2000","01","18","Brasil","SP","Guarulhos","P.E.Cantareira","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do morro do pavao&nf;;",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"26398","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"532","2021-03-04 15:41:59-03","IF","SPSF","33732","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"C.Urbanetz","2003","04","16","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa mista&nf;;",NA,NA,"3","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"25028","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"533","2021-03-04 15:42:00-03","IF","SPSF","24531","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","J.V.Coffani Nunes","2007","05","17","M.R.Gorenstein & F.M.Souza & G.S.Betini & C.G.Costa & V.Garrote & G.A.D.C. Franco","1999","01","12","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;floresta ombrofila densa&nf;Epífita;",NA,NA,"134","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"55628","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"534","2021-03-04 15:41:58-03","IF","SPSF","29694","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"G.O.Romao","2001","04","16","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"649","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"26998","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"535","2021-03-04 15:42:00-03","IF","SPSF","13315","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","S.L.Proença","1995","09","14","C.R.T.Futemma","1990","01","17","Brasil","SP","Natividade da Serra","P.E.Serra do Mar","-45.439998626709","-23.3700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"28529","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"536","2021-03-04 15:41:58-03","IF","SPSF","29535","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"F.T.Farah","2001","04","10","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2000","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,"Liliopsida",NA,NA,NA
"537","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil",NA,NA,"ad Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll95",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro, ubi legerunt prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil",NA,NA,"ad Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll86",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo","Santos","nec non S. Paulo, prope Santos","-46.33","-23.96",NA,NA,NA,NA,"Floret Febr., Martio. (V. s. spont. in herb. Berol., Haun., Petrop. et Vindob. et cult. in herb. hort. Berol. et Leod.)",NA,NA,"3714",NA,NA,NA,"Southern America",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata inflata","Wawra",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","IBB/Fazenda Itamarati, Petrópolis, Habitat in Brasiliae prov. Rio de Janeiro prope Petropolin","-43.11","-22.32","-43.11","-22.32",NA,NA,NA,NA,NA,"2728",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"inflata",NA
"543","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata inflata","Wawra",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Tijuca, Rio de Janeiro, RJ, nec non ad Tijuca","-43.15","-22.56","-43.15","-22.56",NA,NA,"Floret Octobri. (V. s. spont. in herb. Brux., Vindob. et Warming. et cult. in herb. Leod.)",NA,NA,"ll219a",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"inflata",NA
"544","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","rostrumaquilae","Vriesea rostrumaquilae","Mez",NA,NA,NA,NA,"Burchell, WJ","1826","12","09","Brazil","São Paulo","Cubatão","IBB/Cubatão, SP, Cubatão, in sylvis","-46.416667","-23.883333","-46.416667","-23.883333",NA,NA,NA,NA,NA,"3488",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-02-08 12:50:47-03","UFRGS","ICN","171531","S","Plantae","Bromeliaceae","Vriesea","aff. incurvata","Vriesea aff. incurvata","Gaudich.",NA,NA,NA,NA,"Costa, A; Uribbe, FP; Zanella, CM; Gonçalves, lF","2011","05","31","Brasil","RJ","Cachoeiras de Macacu","Guapiaçu, trilha para o poço verde.","-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"Doação R 211173; Epífita, bainha alvacenta na face abaxial e verde na adaxial. Brácteas florais vermelhas, frutos imaturos verdes.","ICN00030686",NA,"922","Monocotyledon",NA,NA,"América do Sul",NA,"32671","auto",NA,NA,NA,NA,NA,NA,NA
"546","2021-02-08 12:50:47-03","UFRGS","ICN","171528","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Costa, A; Uribbe, FP; Zanella, CM; Gonçalves, lF","2011","06","02","Brasil","RJ","Guapimirim","Granja Monte Olivete, Parque Nacional da Serra dos Órgãos, vale","-42.9818992614746","-22.5372009277344",NA,NA,"381","381","Doação R 211.171; Epífita, frequente, folhas verde-lúcido, inflorescência passada; Beira de estrada","ICN00030687",NA,"938","Monocotyledon",NA,NA,"América do Sul",NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:50:47-03","UFRGS","ICN","190911","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Waechter, JL","2012","11","23","Mariath, JEA","2011","09","20","Brasil","PR","Morretes","Estrada da Graciosa (Rodovia PR-410)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ICN00030691",NA,"s.n.","Monocotyledon",NA,NA,"América do Sul",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:50:47-03","UFRGS","ICN","081282","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Costa, A","1986","01","31","Waechter, J L","1986","11","24","Brasil","RS","Torres","Lageadinho.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Bráteas florais vermelho sanguineas, sépalas amarelas, pétalas amarelas com ápice verde, filetes e estiletes amarelos, anteras acastanhadas, estigma verde.; Epífito em interior de mata trufosa.","ICN00030685",NA,"2254","Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:50:47-03","UFRGS","ICN","090802","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Costa, A","1986","01","31","Waechter, J L","1986","11","24","Brasil","RS","Torres","Lageadinho.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Bráteas florais vermelho, sépalas amarelas, pétalas amarelas com ápice verde, filetes e estiletes amarelos, anteras acastanhadas, estigma verde.; Epífito em interior de mata trufosa.","ICN00030688",NA,"2254","Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:50:47-03","UFRGS","ICN","192184","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Waechter, JL","2013","04","09","Mariath, JEA","2012","08","09","Brasil","SP","Cajati",NA,"-48.334167","-24.953056","-48.334167","-24.953056","670","670","Mata Atlântica","ICN00030692",NA,"s.n.","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-02-08 12:50:47-03","UFRGS","ICN","177671","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Waechter, JL","2013","09","13","Mariath, JEA","2011","09","20","Brasil","PR","Morretes","Estrada da Graciosa (Rodovia PR-410)","-48.887222","-25.352778","-48.887222","-25.352778",NA,NA,"Mata Atlântica","ICN00030690",NA,"s.n.","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-02-08 12:50:47-03","UFRGS","ICN","177677","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Waechter, JL","2013","09","13","Mariath, JEA","2011","09","20","Brasil","PR","Morretes","Estrada da Graciosa (Rodovia PR-410)","-48.886389","-25.350833","-48.886389","-25.350833",NA,NA,"Mata Atlântica","ICN00030689",NA,"s.n.","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-02-08 12:50:47-03","UFRGS","ICN","173334","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","et al.; G. Pradella",NA,NA,NA,"Pradella, G; et al.","2011","12","18","Brasil","SC","Itapoá","RPPN Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","epífita; interior de floresta de planície quaternária",NA,NA,"2","Monocotyledon",NA,NA,"América do Sul",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"554","2020-05-20 18:18:27-03","UFMT","CNMT","4738","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Rodrigues, A.V.","2010","10","04","Verdi, M.; Souza, N. L.; Klemz, G.; Klettenberg, D. H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual daSerra do Tabuleiro","-48.87","-28.08","48°52'12W","28°04'48S","517","517","Florística IFFSC 173 (Epífita); Cor/Flor: bráctea vermelha, flor amarelaDoação Herbário Dr. Roberto Miguel Klein - FURB 29711","CNMT004738",NA,"5030","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","31708","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Strehl, T.","1983","11",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7269","-29.3353","-49,7269000","-29,3353000",NA,NA,"bromélia; Pétalas amarelas, flores dísticas, folha verde claro. Distribuição isolada, pouco frequente. Espiga espata. Epífita espata.","HAS0031708",NA,"754","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66328","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Strehl, T.","1994","01",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha (Caraá - RS)","Morro Fraga",NA,NA,NA,NA,NA,NA,"bromélia;","HAS0066328",NA,"s.n.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30163","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Strehl, T.","1990","01",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Santo Antônio da Patrulha,","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"bromélia;","HAS0030163",NA,"957","Magnoliophyta",NA,NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA
"558","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","33952","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Strehl, T.",NA,NA,NA,"Rohde, G.","1995","01",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Sanga Funda","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Totalmente amarela.","HAS0033952",NA,"s.n.","Magnoliophyta",NA,NA,NA,NA,"32697","auto","Holotypus",NA,NA,NA,NA,NA,NA
"559","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Silveira, N.","1990","01",NA,"Brasil","Rio Grande do Sul","Torres","Lagoa do Jacaré, lado sul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"bromélia; epífito Flores amarelas. Brácteas vermelhas.","HAS0066278",NA,"9093","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"560","2021-04-05 12:31:21-03","UNIVASF","HVASF","15975","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","C.R.S. Oliveira","2012","11","22","C.R.S. Oliveira","2012","03","04","Brasil","São Paulo","Juquitiba","Estrada da Palestina, Viveiro Maria Tereza, propriedade particular da Família Polisel",NA,NA,"9999.000000","9999.000000","733","733","Epífita. Folha ca. de 30cm comp. Inflorescência ca. de 50cm alt. com, brácteas vermelho-róseas. Flores amarelas. Coletada em local sombreado e úmido.","HVASF015975",NA,"219",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
