"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"1191","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"?",NA,NA,"in sylvis ad Guarapi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3004",NA,NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1192","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Kerr, JG",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1193","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Kerr, JG",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1194","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Weddell, HA",NA,NA,NA,"Brazil","Goiás",NA,"in sylvis prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1195","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"Habitat in prov. Bahia ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1196","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,"in sylvis prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3997","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1197","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14301?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1198","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Maranhão",NA,"ad flum. Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6090","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1199","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"in sylvis ad Cordillera de Altos",NA,NA,NA,"Floret Januario - Maio",NA,NA,NA,NA,NA,NA,"3243","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1200","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"in sylvis ad Cordillera de Altos",NA,NA,NA,"Floret Januario - Maio",NA,NA,NA,NA,NA,NA,"3243?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1201","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Morong, T",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"968","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1202","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"?",NA,NA,"in sylvis ad Guarapi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3004?",NA,NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1203","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real- about the Manga, etc.","-48.433333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,"8702","Southern America",NA,"P03P6N0036",NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA
"1204","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Ridley, HN",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1205","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"terrestris in sylvis ad Cachambú prope Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vs.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1206","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,"in sylvis prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3997?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis maritimis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1747","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1208","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Maranhão",NA,"ad flum. Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6090?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Weddell, HA",NA,NA,NA,"Brazil","Goiás",NA,"in sylvis prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Ridley, HN",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Schenck, H",NA,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio","in sylvis prope Saline Lindenberg ad Cabo Frio","-42.0186","-22.8794","40069",NA,NA,"auto",NA,NA,NA,NA,"3875","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Wichura, ME",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in cacumine arido montis prope Rio de Janeiro altit. 600-700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"533?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes ad Lagoa Santa, in solo sylvarum pingui fertilissimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"Habitat in prov. Bahia ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1215","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes ad Lagoa Santa, in solo sylvarum pingui fertilissimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1216","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"terrestris in sylvis ad Cachambú prope Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vs.n.","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1217","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis maritimis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1747?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1218","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Wichura, ME",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in cacumine arido montis prope Rio de Janeiro altit. 600-700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"533","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1219","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Schenck, H",NA,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio","in sylvis prope Saline Lindenberg ad Cabo Frio","-42.0186","-22.8794","40069",NA,NA,"auto",NA,NA,NA,NA,"3875","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1220","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14301","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1221","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Morong, T",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay secus flum. Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"968?","Southern America",NA,"P03P6N0036",NA,NA,NA,NA,NA,NA,NA,NA
"1222","2021-02-08 12:52:15-03","UFRGS","ICN","133973","S","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitz.","Pabst, G",NA,NA,NA,"Klein, RM; Bresolin, A","1969","03","11","Brasil","SC","Florianópolis","Ilha de Santa Catarina Morro do Ribeirão","-48.5491981506348","-27.596700668335","27000","Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor amarelo-rósea.; Terrícola de capoeira.","ICN00039903","auto","Monocotyledon",NA,NA,NA,"8237","América do Sul",NA,NA,"150","150",NA,NA,NA,NA,NA,NA
"1223","2020-09-17 10:41:24-03","UEPA","MFS","005630","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Silva, MF da",NA,NA,NA,"Brasil","Pará","Soure","Praia do Céu; Ilha do Marajó, Entre dunas.","-48.483833","-0.664056",NA,"Epífita, com bulbos. Folhas carnosas com máculas verde claro, nervação discreta. Inflorescência longo pendunculada. Fruto deiscente marrom. Entre dunas.","MFS005630",NA,NA,NA,NA,NA,"480",NA,NA,"MFS005630 MFS005630_e",NA,NA,"-48.483833","-0.664056",NA,NA,NA,NA
"1224","2020-03-04 16:03:56-03","UNESP-IS","HISA","374","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.)Lindl","Barros,F","1991","10","12","Santos,J","1989","06","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Cerrado.",NA,NA,"Magnoliophyta","Asparagales",NA,"Liliopsida","85",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,NA
"1225","2020-04-30 16:07:34-03","UFMT","CNMT","2667","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.)Lindl.",NA,NA,NA,NA,"Vilela-Santos, M.C.; Barbosa, L.F.","2011","03","03","Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau. Módulo IV, PPBio.","-58.258722","-9.81975",NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT002667",NA,"Angiosperma",NA,NA,NA,"4831",NA,NA,NA,NA,NA,"58°15'31.4W","9°49'11.1S",NA,NA,NA,NA
"1226","2021-04-05 12:36:29-03","UNIVASF","HVASF","15777","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.A. Siqueira Filho","2012","06","24","R.A. Castro","2012","03","01","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha da Gruta.","-37.226583","-8.530527",NA,"Erva terrestre. Folhas paralelinérveas variegadas ca. 10cm compr., carnosas. Inflorescência racemosa ca. 30cm alt. Botões florais vináceos. Flores zigomorfas, alvas, maculadas. Labelo alvo com base rósea. Presença da massa polínica. Bromeliário Biouniverso 862. Em cultivo no VIVASF 261. Data de coleta no VIVASF: 22/06/2012.","HVASF015777",NA,NA,NA,NA,NA,"39","América do Sul",NA,NA,"703","703","-37.226583","-8.530527",NA,NA,NA,"U"
"1227","2021-04-05 12:36:29-03","UNIVASF","HVASF","10985","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.A. Siqueira Filho","2011","04","20","J.A. Siqueira Filho","2011","04","20","Brasil","Pernambuco","Tacaratu","Tacaratuzinho, beira da estrada.","-38.134583","-9.081672",NA,"Erva terrestre. Folhas maculatas. Inflorescência com ca. de 30 cm alt., em final de floração. Frutos imaturos esverdeados. Material em cultivo no VIVASF n. APF 6237.","HVASF010985",NA,NA,NA,NA,NA,"2480","América do Sul",NA,"HVASF010985_v01 HVASF010985_v02 HVASF010985_v03","516","516","-38.134583","-9.081672",NA,NA,NA,"U"
"1228","2021-04-05 12:36:29-03","UNIVASF","HVASF","3500","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Marcondes Oliveira","2008","09","12","Marcondes Oliveira","2008","09","12","Brasil","Pernambuco","Saloá","Fazenda São José, Propriedade do Sr. José Roberto Godoy. Brejo de Altitude.","-36.738761","-8.990991",NA,"erva terrestre. Flores róseas. Frequente.","HVASF003500",NA,NA,NA,NA,NA,"3584","América do Sul",NA,NA,"1065","1065","-36.738761","-8.990991",NA,NA,NA,"U"
"1229","2021-04-05 12:36:29-03","UNIVASF","HVASF","23723","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.A. Siqueira Filho","2018","10","08","J.A. Siqueira Filho","2018","10","08","Brasil","Rio Grande do Norte","Natal","Parque das Dunas, porção sul próximo a uma duna desprovida de vegetação","-35.195805","-5.817305",NA,"Erva terrícola ca. de 30 cm alt, folhas maculadas flores alvas com labelo róseo. Ocasional","HVASF023723",NA,NA,NA,NA,NA,"4149","América do Sul",NA,NA,"73","73","-35.195805","-5.817305",NA,NA,NA,"U"
"1230","2021-04-05 12:36:29-03","UNIVASF","HVASF","12488","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R.S. Couto","2011","08","03","E.V.R. Ferreira","2011","08","03","Brasil","Ceará","Barbalha","APA Araripe, Sítio Santa Rita","-39.322333","-7.3655",NA,"Erva terrestre com ca. de 20cm de alt. com máculas brancas e frutos verdes-claros.","HVASF012488",NA,NA,NA,NA,NA,"251","América do Sul",NA,NA,"770","770","-39.322333","-7.365500",NA,NA,NA,"U"
"1231","2021-04-05 12:36:29-03","UNIVASF","HVASF","15026","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.R. Fabricante","2012","02","29","C.R.S. Oliveira","2012","02","29","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon","-37.245333","-8.53175",NA,"Escapo floral ca. de 50cm alt. Fruto tricarpelar, seco, deiscente.","HVASF015026",NA,NA,NA,NA,NA,"263","América do Sul",NA,NA,"850","850","-37.245333","-8.531750",NA,NA,NA,"U"
"1232","2021-04-05 12:36:29-03","UNIVASF","HVASF","517","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.A. Siqueira Filho","2008","04","30","J.A. Siqueira Filho","2007","04","30","Brasil","Bahia","Morro do Chapéu","Monumento Natural da Cachoeira do Ferro Doido","-40.998472","-11.622277",NA,"Erva terrestre, saprófitas. Folhas paralelinérveas, suculentas. Inflorescência racemosa. Flores zigomorfas, alvas, maculadas.","HVASF000517",NA,NA,NA,NA,NA,"1891","América do Sul",NA,NA,"899","899","-40.998472","-11.622277",NA,NA,NA,"U"
"1233","2021-04-05 12:36:29-03","UNIVASF","HVASF","9310","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A.P. Fontana","2010","07","16","A.P. Fontana","2010","07","16","Brasil","Pernambuco","Triunfo","Sítio Retiro, Propriedade do Sr Manuel Florentino Diniz (Guido)","-38.111861","-7.845027",NA,"Terrestre na sombra. Frutos imaturos verdes.","HVASF009310",NA,NA,NA,NA,NA,"7007","América do Sul",NA,NA,"1056","1056","-38.111861","-7.845027",NA,NA,NA,"U"
"1234","2021-04-05 12:36:29-03","UNIVASF","HVASF","6451","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A.P. Fontana","2009","11","23","A.P. Fontana","2009","11","23","Brasil","Pernambuco","Tacaratu","Tacaratuzinho, beira da estrada","-38.134583","-9.081722",NA,"Terrestre na sombra. Folhas maculadas. Frutos imaturos verdes. (em cultivo VIVASF)","HVASF006451",NA,NA,NA,NA,NA,"6237","América do Sul",NA,"HVASF006451_v01","516","516","-38.134583","-9.081722",NA,NA,NA,"U"
"1235","2018-12-04 20:27:54-02","UNIR","RON","2109","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Pereira-Silva, G","2010","03","22","Brasil","Rondônia","Porto Velho","Jaci-Paraná. Cachoeira de Jirau. Plano. Solo argiloso.","-64.726389","-9.326944",NA,"Ocasional. Flor verde clara. Frutos imaturos verdes. Erva ereta com cerca de 20cm de altura.; Floresta estacional semidecidual. Área de influência direta (lago).","RON00002109",NA,"Angiosperma","Asparagales",NA,NA,"15117","Southern America",NA,"RON00002109","85","85","-64.726389","-9.326944",NA,NA,NA,NA
"1236","2018-12-04 20:27:54-02","UNIR","RON","5820","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pereira, JB","2012","07",NA,"Simon, MF","2012","06","26","Brasil","Rondônia","Porto Velho","Fragmento de floresta proximo a margem direita do, Floresta estacional semidecidual com relevo plano e afloramento rochoso.","-64.393611","-9.271944",NA,"Erva crescendo entre rochas, folhas variegatas, 3 mudas encaminhadas para o viveiros de Nova Mutum Parana e 2 para o CENARGEN.","RON00005820",NA,"Angiosperma","Asparagales",NA,NA,"1564","Southern America",NA,"RON00005820","89","89","-64.393611","-9.271944",NA,NA,NA,NA
"1237","2019-11-21 10:13:16-03","IBt","SP","316436","S","Plantae","Orchidaceae","Eulophia","maculata","Eulophia maculata","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Amaral Jr, A","1972","08","10","Brasil","São Paulo","Botucatu","Serra de Botucatu","-48.439998626709","-22.8799991607666","40412",NA,NA,"auto",NA,NA,NA,NA,"939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2019-11-21 10:13:37-03","IBt","SP","235961","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Felippe, GM; et al.","1989","07","14","Paraguai",NA,NA,"Lago Ypoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2019-11-21 10:13:37-03","IBt","SP","238647","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Pereira Neto, M","1990","01","23","Brasil","Goiás",NA,"BR 060, rod. Brasília/Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2019-11-21 10:13:37-03","IBt","SP","259743","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Christenson, EA",NA,NA,NA,"Thomas, WW; et al.","1992","05","05","Brasil","Bahia","Ilhéus","Rd from Ilhéus to Serra Grande, 11.3 km N of the Itaipe bridge leaving Ilhéus, c. 200 m from brach","-39.15","-14.683333",NA,NA,NA,NA,NA,NA,NA,NA,"9132",NA,NA,NA,NA,NA,"-39.15","-14.683333",NA,NA,NA,NA
"1241","2019-11-21 10:13:37-03","IBt","SP","27860","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Barros, F","1980","05","23","Pickel, B","1930","09","03","Brasil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
