"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","infraspecificEpithet","sex"
"167","2020-11-04 11:05:30-03","ESALQ","ESA","10724","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Rocha, Y.T.","1992","11","19","Brasil","São Paulo","Américo Brasiliense",NA,"-48.0999984741211","-21.7199993133545",NA,NA,NA,NA,NA,"ESA010724","ESA010724",NA,NA,NA,"43.0","Magnoliophyta",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:05:30-03","ESALQ","ESA","34090","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Ferretti, A.R. et al.","1996","12","14","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA034090","ESA034090",NA,NA,NA,"89.0","Magnoliophyta",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:05:30-03","ESALQ","ESA","13555","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Souza, V.C. et al.","Barreto, K.D. et al.","1993","07","28","Brasil","São Paulo","Iracemápolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,NA,"ESA013555","ESA013555",NA,NA,NA,"970.0","Magnoliophyta",NA,NA,NA,"15394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:05:30-03","ESALQ","ESA","9177","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Scaramuzza, C.A.M.","Scaramuzza, C.A.M. ; Souza, V.C.","1989","05","12","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009177","ESA009177",NA,NA,NA,"212.0","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 11:05:30-03","ESALQ","ESA","6956","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Rodrigues, R.R.","Lorenzi, H.","1990","01","30","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA006956","ESA006956",NA,NA,NA,"604.0","Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:05:30-03","ESALQ","ESA","104240","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Aguiar, O.T.","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104240","ESA104240","2002","03","17","1164.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:05:30-03","ESALQ","ESA","120101","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Braga, J.M.A.","Neto, J.A.L.","1997","08","01","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor da represa.","-43.3116989135742","-22.7856006622314",NA,NA,"50","50",NA,"ESA120101","ESA120101",NA,NA,NA,"615.0","Magnoliophyta",NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-04 11:05:30-03","ESALQ","ESA","40464","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","19","Brasil","São Paulo","Bom Sucesso de Itararé","Floresta Estacional","-491.254","-241.757","-491,254","-241,757",NA,NA,"Árvore","ESA040464","ESA040464",NA,NA,NA,"229.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-04 11:05:30-03","ESALQ","ESA","40498","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","16","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda Santa Maria do Espinho e Saco Grande. Campo úmido","-491.535","-241.614","-491,535","-241,614",NA,NA,"Arbusto com 1,5m. Flores de cor creme.","ESA040498","ESA040498",NA,NA,NA,"698.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-04 11:05:30-03","ESALQ","ESA","107592","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Proença, C.","Lima, J.C.M.","2006","10","01","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,"ESA107592","ESA107592",NA,NA,NA,"143.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 11:05:30-03","ESALQ","ESA","104378","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Proença, C.","Lima, J.C.M.",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA104378","ESA104378",NA,NA,NA,"144.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-04 11:05:30-03","ESALQ","ESA","104377","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Proença, C.","Lima, J.C.M.","2006","10","21","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA104377","ESA104377",NA,NA,NA,"143.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:05:30-03","ESALQ","ESA","128371","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Souza, V.C.","Delfini, C.","2013","03","30","Brasil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.","-47.29359","-24.01321","-47.29359","-24.01321","514","514","Indivíduo jovem, ca. 3m alt.","ESA128371","ESA128371",NA,NA,NA,"896.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-04 11:05:30-03","ESALQ","ESA","128372","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Ivanauskas, N.M.","Polisel, R.T.","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315","-24.024","-47.315","-24.024","516","516","Planta jovem de 1,5 m de altura.","ESA128372","ESA128372","2013","03","26","1095.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-04 11:05:30-03","ESALQ","ESA","3716","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Lopes, B.","1973","02","20","Brasil","São Paulo",NA,"Serra da Cantareira, região do Pinheirinho",NA,NA,NA,NA,NA,NA,NA,"ESA003716","ESA003716",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-04 10:55:24-03","ESALQ","ESA","133536","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Tamashiro, J. Y.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","01","07","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado","-47.28142","-22.76742","-47.28142","-22.76742","587","587","sem observações","ESA133536",NA,"2015","01","07","83.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-04 11:05:30-03","ESALQ","ESA","104376","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Proença, C.","Cipriano, T.M.","2006","09","14","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA104376","ESA104376",NA,NA,NA,"142.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-04 11:05:30-03","ESALQ","ESA","84663","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2003","04","17","Brasil","São Paulo","Guapiara","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro.Vegetação Secundária de Floresta Ombrófila Densa Montana, com trechos mais preservados sobre rochas cársticas (calcáreas)","-48.265","-241.615","-48,265","-241,615","820","820","Árvore","ESA084663","ESA084663",NA,NA,NA,"58.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-04 11:05:30-03","ESALQ","ESA","14014","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Nicolack, V. ; Ribas, O. S.","1989","12","15","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"ESA014014","ESA014014",NA,NA,NA,"96.0","Magnoliophyta",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-04 11:05:30-03","ESALQ","ESA","60416","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Jarenkow, J.A.","Jarenkow, J.A.","1997","12","14","Brasil","Rio Grande do Sul","Barão do Triunfo",NA,"-51.7336006164551","-30.3882999420166",NA,NA,NA,NA,NA,"ESA060416","ESA060416",NA,NA,NA,"3690.0","Magnoliophyta",NA,NA,NA,"26165","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-04 11:05:30-03","ESALQ","ESA","13792","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Barreto, K.D. et al.","1993","09","22","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"ESA013792","ESA013792",NA,NA,NA,"1249.0","Magnoliophyta",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-04 11:05:30-03","ESALQ","ESA","87090","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Barreto, K.D.","1996","10","01","Brasil","São Paulo","Capão Bonito",NA,"-48.3400001525879","-24",NA,NA,NA,NA,NA,"ESA087090","ESA087090",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-04 11:05:30-03","ESALQ","ESA","69402","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Franco, G.A.D.C.","Franco, G.A.D.C. et al.","2000","04","18","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"ESA069402","ESA069402",NA,NA,NA,"2914.0","Magnoliophyta",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 11:05:30-03","ESALQ","ESA","34093","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Ferretti, A.R. et al.","1996","12","16","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA034093","ESA034093",NA,NA,NA,"101.0","Magnoliophyta",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 11:05:30-03","ESALQ","ESA","22285","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Tamashiro, J.Y. et al.","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí",NA,"-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,NA,"ESA022285","ESA022285",NA,NA,NA,"818.0","Magnoliophyta",NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-04 10:55:24-03","ESALQ","ESA","135636","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","V.S. Moreno","V.S. Moreno","2013","10","23","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"ESA135636",NA,"2014",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-04 11:05:30-03","ESALQ","ESA","126231","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Braga, J.M.A.","Braga, J.M.A.","1905","06","20","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"ESA126231","ESA126231","1905","06","20","4738.0","Magnoliophyta",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-04 11:05:30-03","ESALQ","ESA","105916","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Pirani, J.R.","Krieger, L.","1969","12","06","Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,"ESA105916","ESA105916","1992",NA,NA,"3540.0","Magnoliophyta",NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:05:30-03","ESALQ","ESA","7204","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Morellato-Fonzar, L.P.C. ; Rodrigues, R.R.","1984","12","04","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA007204","ESA007204",NA,NA,NA,"16710.0","Magnoliophyta",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:05:30-03","ESALQ","ESA","114838","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Ferreira, M.F.P.","Moreira, C.","2002","07","05","Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,"ESA114838","ESA114838",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:05:30-03","ESALQ","ESA","13178","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Moraes, P.L.R.","1993","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA013178","ESA013178",NA,NA,NA,"770.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:05:30-03","ESALQ","ESA","26826","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E. ; Oliveira, A.","1993","12","03","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026826","ESA026826",NA,NA,NA,"305.0","Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 10:55:24-03","ESALQ","ESA","132885","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Colletta, G.D","Colletta, G.D.; Flores, T. B; Souza, V. C","2014","11","15","Brasil","São Paulo","São Pedro","Alto da Serra, Beira da estrada","-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"Árvore, 10m, flores alvas (foto e Sílica).","ESA132885",NA,"2014","11","15","2028.0",NA,NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:05:30-03","ESALQ","ESA","23238","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ivanauskas, N.M.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","12","15","Brasil","São Paulo","Anhembi","Fazenda Santa Ângela. 22*42'24,8S, 48*18'16,7W. Cerrado.","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Árvore, 5 m alt.; flores creme.","ESA023238","ESA023238","1995",NA,NA,"3438.0","Magnoliophyta",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:05:30-03","ESALQ","ESA","21465","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","11","25","Brasil","São Paulo","Ubatuba","Puruba. 23*20'54,8, 44*55'38,9W. Restinga.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 7 m alt. Vegetativo. n.v. tinteiro. Borda.","ESA021465","ESA021465",NA,NA,NA,"1639.0","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:05:30-03","ESALQ","ESA","128950","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Colletta, G.D. et al.","Colletta, G.D.","2014","04","14","Brasil","São Paulo","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 7m, frutos acastanhandos","ESA128950",NA,"2014",NA,NA,"1366.0","Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-14 15:27:33-03","MN","R","8838","PreservedSpecimen","Plantae","Cunoniaceae","Belangera","hirta","Belangera hirta","Glaz.",NA,"Glaziou, A.F.M.","1895","05","09","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008838","R000008838_001",NA,NA,NA,"21119 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-14 15:27:33-03","MN","R","101843","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Vidal, J.","1950","10",NA,"Brasil","São Paulo","Itanguá",NA,NA,NA,NA,NA,NA,NA,NA,"R010064742","R010064742","1989","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-14 15:27:33-03","MN","R","115999","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Pabst, G.F.J. 8397; Pereira, E. 9508","1965","01","17","Brasil","Bahia",NA,"Próximo a Vitória da Conquista 3 km , rumo á Jequié.",NA,NA,NA,NA,NA,NA,"Herbarium Bradeanum nº 34864","R010064743","R010064743","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-01-14 15:27:33-03","MN","R","154343","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Heringer, E.P.","1959","11","12","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,"R010064744","R010064744","1989","03",NA,"7333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-14 15:27:33-03","MN","R","154345","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Smith, L.B.","1964","12","16","Brasil","Santa Catarina","Chapecó","8-13 km west of Chapecó.","-52.666667","-27.1","52°40'W","27°06'S","300","300",NA,"R010064740","R010064740","1989","12",NA,"14051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-14 15:27:33-03","MN","R","154347","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Smith, L.B. 11844; Klein, R.M.","1957","02","26","Brasil","Santa Catarina",NA,"Xanxerê-Joaçaba: Pinheiral, 7 km east of Faxinal dos Guedes.",NA,NA,NA,NA,"700","700",NA,"R010064736,R010064737","R010064736 R010064737","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-14 15:27:33-03","MN","R","16224","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Vecchi, O.",NA,NA,NA,"Brasil","São Paulo",NA,"Na Avenida Nossa Senhora do Loreto",NA,NA,NA,NA,NA,NA,NA,"R010065033","R010065033","1989","03",NA,"119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-14 15:27:33-03","MN","R","182655","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Smith, L.B.","Segadas-Vianna, F.","1951","03",NA,"Brasil","São Paulo",NA,"Barreiro Co., Serra da Bocaina, fazenda Lageado.",NA,NA,NA,NA,NA,NA,NA,"R010065209","R010065209","1961",NA,NA,"2931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-14 15:27:33-03","MN","R","190142","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Carauta, J.P.P. 2449; Moraes, M.S. 26","1977","05","09","Brasil","Rio de Janeiro",NA,"Caminho do Entroncamento entre a 2° caixa d#?# água e o Riacho Padrão.",NA,NA,NA,NA,NA,NA,"Jardim Botânico do Rio de Janeiro - RB 180.988","R010065286,R010065287","R010065286 R010065287","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-14 15:27:33-03","MN","R","27646","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.",NA,"1932","09","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Estrada de Ferro Central do Brasil - Inspetoria Florestal nº 133","R010065038,R010065039","R010065038 R010065039","1989","03",NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-14 15:27:38-03","MN","R","37343","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Gurgel, L.","1929","02","27","Brasil","Paraná","São Mateus",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico do Rio de Janeiro - RB 14679","R010064607,R010064608","R010064607","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-14 15:27:38-03","MN","R","62837","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010065042",NA,"1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-01-14 15:27:38-03","MN","R","63029","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Dusén, P.K.H.","1902","05","26","Brasil","Rio de Janeiro",NA,"Retiro, Serra do Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"R010064601","R010064601","1989","03",NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-14 15:27:38-03","MN","R","63031","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Widgren, J.F.","1845",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ex.Herb. Brasil. Regnellian. Musei bot.Stockolm.","R010064599,R010064600","R010064599 R010064600","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-14 15:27:38-03","MN","R","63034","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Neto, L.S.M.","1862","07",NA,"Brasil","Minas Gerais","Morada Nova",NA,NA,NA,NA,NA,NA,NA,NA,"R010065044,R010065058","R010065044 R010065058","1989","03",NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-14 15:27:38-03","MN","R","63047","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Galvão, B.J.R.; Saldanha da Gama, J.","1879","01","19","Brasil","Rio de Janeiro",NA,"Serra da Estrela.",NA,NA,NA,NA,NA,NA,"Gabinete de Botânica da Escola Polythecnica nº 941","R010065311,R010065310,R010065328","R010065311 R010065328","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-14 15:27:38-03","MN","R","63050","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C. S.","Glaziou, A.F.M.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Herb. J. de Saldanha, n°1953; Plantae Flum. Ex Herb. Glaziou","R000063050","R000063050_001","1989","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
