"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"364","2021-03-04 15:42:07-03","IF","SPSF","17581","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","Gardner","R.Goldemberg","2014","02","G. Hatschbach & D.Guimarães","1991","12","04","Brasil","PR","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076","37295",NA,"COLETA: Arbusto de 3m, flor alva. Restinga arbórea 5 - 10m.; GEOGRAFIA: Próximo a Barra.&nf;Restinga arbórea.;","auto",NA,"56127","América do Sul",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"365","2021-03-04 15:42:07-03","IF","SPSF","20470","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"O.S.Ribas & M.Sobral","1993","07","22","Brasil","PR","Quatro Barras","Morro Mae Catira","-49.0769004821777","-25.3656005859375","17116",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial atlantica&nf;;","auto",NA,"547","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-04 15:42:07-03","IF","SPSF","23462","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"C.Giraldi","1996","09","12","Brasil","PR","Tibagi","canyon guartelá","-50.4136009216309","-24.5093994140625","56988",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: orla da mata&nf;;","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-04 15:42:07-03","IF","SPSF","18136","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"M.J.Robim","1994","09","09","Brasil","SP","Campos do Jordão","Parque Estadual dos Mananciais","-45.5900001525879","-22.7299995422363","21048",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de altitude&nf;;","auto",NA,"818","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-04 15:42:07-03","IF","SPSF","44157","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.",NA,NA,NA,"R.A.F.Lima & A.G.Aguirre","2008","10","20","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303","43112",NA,"COLETA: Floresta Ombrofila Densa Montana; GEOGRAFIA: Base Roda D'Água&nf;Mata Secundária;","auto",NA,"821","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-04 15:42:07-03","IF","SPSF","34990","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","J.A.Pastore","2005","07","F. A. R. D. P. Arzolla & J.A.Pastore & J.R.Santos","2005","07","20","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Pinheirinho","-46.5800018310547","-23.3099994659424","15840",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 3m, flores creme, vistosas.; GEOGRAFIA: Trilha;","auto",NA,"877","América do Sul",NA,NA,NA,"1040","1040",NA,NA,"20",NA,NA,NA,NA
"370","2021-03-04 15:42:07-03","IF","SPSF","26874","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2000","06","08","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424","15840",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"134","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-04 15:42:07-03","IF","SPSF","22004","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"A.Custodio Filho & G.Franco","1996","08","08","Brasil","SP","Mogi das Cruzes","E.Ecol.Itapety","-46.1883010864258","-23.5228004455566","28666",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"449/97","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-04 15:42:07-03","IF","SPSF","14073","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"O.Handro","1963","09","04","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"1070","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-04 15:42:07-03","IF","SPSF","16053","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","Gardner","R.Goldemberg","2014","02","R.Romero","1991","06","23","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758","34265",NA,"COLETA: Arvoreta de 3m de altura. Caule ferrugineo. Frutos imaturos verdes e maduros roxos.; GEOGRAFIA: Trilha do Quadrado.;","auto",NA,"319","América do Sul",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"374","2021-03-04 15:42:07-03","IF","SPSF","04994","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora",NA,NA,NA,NA,"J.C. Moraes",NA,NA,NA,"Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335","9456",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Splitgerber, FL",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"324","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Schomburgk, RH",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Spruce, R",NA,NA,NA,"Peru","San Martín","Tarapoto","prope Tarapoto",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"4604","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Thurn, EF",NA,NA,NA,"?",NA,NA,"ad Pomeron District",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Kegel, HAH",NA,NA,NA,"Surinam",NA,NA,"in Surinam sylvis prope Beekkuizen",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"1024","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Thurn, EF",NA,NA,NA,"Surinam",NA,NA,"ad Corentyne River",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Jenman, GS",NA,NA,NA,"Surinam",NA,NA,"ad Corentyne River",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"235","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Spruce, R",NA,NA,NA,"Peru","San Martín","Tarapoto","prope Tarapoto",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"4604","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Bradford, E",NA,NA,NA,"Trinidad and Tobago",NA,NA,"in insul. Trinitatis",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Niederlein, G",NA,NA,NA,"Argentina","Missiones",NA,"Etiam in Territ. Missiones secus flum. Alto Paraná ad Isla de Jupiter",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Melin, DE",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in sylvis ad Serra dos Orgâos",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"672","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Alto Macahé",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"Var. Beta. In prov. Bahia ad Serra Jacobina prope Igreja Vilha",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"3349","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Tocantins",NA,"in prov. Goyaz inter Natividade et Conceiçâo",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"3996","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës ad Serra da Piedade",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"5193","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"5912","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"5911","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana","Essequibo",NA,"ad flum. Essequebo",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"1097","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Mathews, A",NA,NA,NA,"Peru",NA,NA,"in Peruvia ad Pangoa",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"1070","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"5913","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Otto, CFE",NA,NA,NA,"Venezuela",NA,"Caracas","in Venezuela prope Caracas",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Purdie, W",NA,NA,NA,"Venezuela",NA,NA,"in Novae Granatae prov. S. Marta",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Otto, CFE",NA,NA,NA,"Venezuela","Vargas","La Guaira","ad La Guayra",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"500","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","acaulis","Spiranthes acaulis","(Sm.) Cogn.",NA,NA,NA,"Moritzi, A",NA,NA,NA,"Venezuela","Zulia","Maracaibo","in sylvis locis calidissimis prope Maracaybo.",NA,NA,NA,NA,"Floret Octobri-Aprili",NA,NA,"1101","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","fasciculata","Spiranthes fasciculata","(Vell.) Cogn.",NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio Comprido prov. Rio de Janeiro",NA,NA,NA,NA,"in sylvis montanis solo pingui secus; HABITAT: in sylvis montanis solo pingui secus",NA,NA,"s.n.","Southern America",NA,NA,"P03P4N0050",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","fasciculata","Spiranthes fasciculata","(Vell.) Cogn.",NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in sylvis prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P03P4N0050",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","rufescens","Spiranthes rufescens","Fisch. ex Warm.",NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Serra d'Estrella",NA,NA,NA,NA,"Floret Augusto-Septembri",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","rufescens","Spiranthes rufescens","Fisch. ex Warm.",NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","in campis fertilioribus ad Lagoa Santa","-43.8897","-19.6272","12338",NA,"Floret Augusto-Septembri","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Spiranthes","villosa","Spiranthes villosa","Poepp. & Endl.",NA,NA,NA,"Poeppig, EF",NA,NA,NA,"Brazil","Amazonas",NA,"in sylvis primaevis versus ostia fluminis Amazonum ad pagum Colares",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:52:22-03","UFRGS","ICN","186764","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.)","Singer, RB","2016","04","Singer, RB; Castro, JB; Dias, S","2015","08","11","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","34265",NA,NA,"auto",NA,"s.n.","América do Sul",NA,"ICN00041166",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"406","2019-11-21 10:07:04-03","IBt","SP","56945","S","Plantae",NA,NA,NA,"Humiriaceae","Sacoglottis","villosa","Sacoglottis villosa","Fróes","Fróes, RL",NA,NA,"Fróes, RL",NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","22644",NA,NA,"SP000789","SP000789",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-21 10:13:48-03","IBt","SP","360916","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Braga, PIS","1983","03","Krieger, L","1972","07","25","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963","340205",NA,NA,"auto",NA,"12330",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"408","2019-11-21 10:13:48-03","IBt","SP","64144","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Barros, F","1983","05","Fróes, RL","1953","09","30","Brasil","Pará","Monte Alegre","Região do Igarapé da Mulata","-54.0691986083984","-2.00778007507324","279177",NA,NA,"auto",NA,"30512",NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"409","2019-11-21 10:13:48-03","IBt","SP","118038","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Pabst, G","1973","03","Brolio, P",NA,NA,NA,"Brasil","Minas Gerais","Iturama","Fazenda Monte Alto","-50.1955986022949","-19.728099822998","52356",NA,NA,"auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"410","2019-11-21 10:13:48-03","IBt","SP","474306","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Vieira, TL","2015","08","Vieira, TL","2014","06","24","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, RPPN da Gerdau","-43.6918983459473","-20.5207996368408","13809",NA,NA,"auto",NA,"273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-21 10:13:48-03","IBt","SP","474305","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Vieira, TL","2015","05","Vieira, TL","2014","06","24","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, RPPN da Gerdau-Açominas","-43.6918983459473","-20.5207996368408","13809",NA,NA,"auto",NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"412","2019-11-21 10:13:48-03","IBt","SP","24237","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Hoehne, FC",NA,NA,"Spannagel, C","1928","07",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","36524",NA,NA,"auto",NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-21 10:13:50-03","IBt","SP","69659","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Barros, F","1983","06","Kuhlmann, M","1949","09","14","Brasil","São Paulo","Joanópolis",NA,"-46.2700004577637","-22.9300003051758","22329",NA,NA,"auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA,NA
"414","2019-11-21 10:13:48-03","IBt","SP","4491","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Hoehne, FC",NA,NA,"Hoehne, FC","1926","09","24","Brasil","São Paulo","Nova Europa","Fazenda Itaquerê","-48.560001373291","-21.7700004577637","12872",NA,NA,"auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-21 10:13:50-03","IBt","SP","37964","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Hoehne, FC",NA,NA,"Schulz, AG","1935","02",NA,"Argentina","Chaco",NA,"Colonia Benítez",NA,NA,NA,NA,NA,NA,NA,"576","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-21 10:13:50-03","IBt","SP","34355","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch",NA,NA,NA,"Pickel, B","1935","09","19","Brasil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,NA,"3998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-11-21 10:13:50-03","IBt","SP","45307","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Hoehne, FC",NA,NA,"Heringer, EP","1941","03","20","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental do Café","-43.2655982971191","-21.5877990722656","10350",NA,NA,"auto",NA,"496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-11-21 10:13:50-03","IBt","SP","259570","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Hoehne, FC","1957","09","Moraes, JC","1956","09","09","Brasil","Pernambuco","Nazaré da Mata","Em lugares baixos, úmidos e sombrios da mata. Coletado no chão","-35.2277984619141","-7.74167013168335","9456",NA,NA,"auto",NA,"1659",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"419","2019-11-21 10:13:50-03","IBt","SP","118328","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Pabst, G","1973","03","Kuhlmann, M",NA,NA,NA,"Brasil","Rondônia","Porto Velho","Igarapé do Jacú, km 79, BR 29. Sítio do Sr. A. Lima e Silva","-63.9039001464844","-8.76194000244141","333357",NA,NA,"auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
