"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"990","2020-11-12 17:02:00-03","UEL","FUEL","19022","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","1997",NA,NA,"1996","12","11","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva; Francisco, EM","2182","Rio Imbaú, margem direita, margem direita",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"991","2020-11-12 17:02:00-03","UEL","FUEL","19038","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","1996",NA,NA,"1996","12","12","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva; Francisco, EM","2198","Arredores de Sapopema",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"992","2020-11-12 17:02:00-03","UEL","FUEL","12290","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","1998",NA,NA,"1994","11","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017838",NA,"Soares-Silva, LH","Soares-Silva, LH","304","Canion Guartelá",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"993","2020-11-12 17:02:03-03","UEL","FUEL","18862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2016","12",NA,"1996","11","05","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL017839",NA,"Soares-Silva, LH","Francisco das Chagas e Silva; Francisco, EM","2074","arredores de Curiúva",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"994","2020-11-12 17:02:03-03","UEL","FUEL","13445","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1980","11","17","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL012505",NA,"Lannoy, LC","Shepherd, GJ","427","Campo de Santa Rosália",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-11-12 17:02:03-03","UEL","FUEL","13446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1981","10","14","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL012502",NA,"Lannoy, LC","Tamashiro, JY; et al.","1206","Mata da Colina",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2020-11-12 17:02:03-03","UEL","FUEL","44493","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"2011","10","13","Brasil","Paraná","Balsa Nova","-49.807333","-25.549556","-49.807333","-25.549556","FUEL012508",NA,"Lannoy, LC","Caxambu, MG; et al.","3501","Ponte dos Arcos","833","833",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2020-11-12 17:02:03-03","UEL","FUEL","21534","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1993","01","15","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"FUEL012497",NA,"Lannoy, LC","Silva, JM; Santos, EP","1222","Serra São Luiz",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"998","2020-11-12 17:02:03-03","UEL","FUEL","94","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,NA,NA,NA,"Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"FUEL012495",NA,"Lannoy, LC","Hatschbach, G","17976","Rio Papagaio",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"999","2020-11-12 17:02:03-03","UEL","FUEL","28074","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","03","02","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"FUEL012501",NA,"Lannoy, LC","Maschio, W; Soares, A","248",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"1000","2020-11-12 17:02:03-03","UEL","FUEL","28090","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1979","12","20","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"FUEL012498",NA,"Lannoy, LC","Rotta, E","145",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"1001","2020-11-12 17:02:03-03","UEL","FUEL","24265","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","10","24","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL012484",NA,"Lannoy, LC","Ferreira, JA; et al.","s.n.",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"1002","2020-11-12 17:02:03-03","UEL","FUEL","18863","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1996","11","05","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL017783",NA,"Lannoy, LC","Francisco das Chagas e Silva; Francisco, EM","2077","arredores de Curiúva",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"1003","2020-11-12 17:02:03-03","UEL","FUEL","23855","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","12","12","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL012489",NA,"Lannoy, LC","Cavalheiro, AL; et al.","s.n.","Estrada para Telêmaco Borba",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"1004","2020-11-12 17:02:03-03","UEL","FUEL","24263","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","03","09","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL012483",NA,"Lannoy, LC","Francisco, EM; et al.","s.n.","Sitio Torre Alta, Rod. para Harmonia, Rod. para harmonia",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"1005","2020-11-12 17:02:03-03","UEL","FUEL","6085","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1988","08","05","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL012496",NA,"Lannoy, LC","Silveira, M; et al.","86","Faixa de vegetação arbórea",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1006","2020-11-12 17:02:03-03","UEL","FUEL","46022","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2016","11",NA,"2009","07","16","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL012169",NA,"Lannoy, LC","Assumpção, MZ; et al.","11","Parque Estadual do Cerrado",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1007","2020-11-12 17:02:03-03","UEL","FUEL","52036","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"2012","03","30","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL012479",NA,"Lannoy, LC","Ribas, OS; Silva, JM; Poliquesi, CB","8556","Parque Estadual do Cerrado, campo cerrado",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1008","2020-11-12 17:02:03-03","UEL","FUEL","11314","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1993","11","28","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"FUEL017798",NA,"Lannoy, LC","Francisco das Chagas e Silva","1656","Rod. 376, próx. ponte rio Tibagi, floresta ciliar",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"1009","2020-11-12 17:02:03-03","UEL","FUEL","18813","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1996","10","15","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"FUEL017832",NA,"Lannoy, LC","Francisco das Chagas e Silva; Soares-Silva, LH","2015",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA
"1010","2020-11-12 17:02:03-03","UEL","FUEL","26250","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","01","17","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"FUEL012480",NA,"Lannoy, LC","Ribas, OS; Cordeiro, J; Barbosa, E","2302","Morro Felpudo, Itaiacoca, Itaiacoca",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1011","2020-11-12 17:02:03-03","UEL","FUEL","24619","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","12","15","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"FUEL012485",NA,"Lannoy, LC","Ferreira, JA; Francisco, EM","s.n.","Madeireira Floresta",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1012","2020-11-12 17:02:03-03","UEL","FUEL","24624","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","11","10","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"FUEL012488",NA,"Lannoy, LC","Francisco, EM; Alves, J","s.n.","Sítio Anta Gorda",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1013","2020-11-12 17:02:03-03","UEL","FUEL","24654","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","02","18","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"FUEL012482",NA,"Lannoy, LC","Gonçalves, OM; et al.","s.n.","Sítio do Gavião Bonito",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1014","2020-11-12 17:02:03-03","UEL","FUEL","24582","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1998","11","11","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"FUEL012503",NA,"Lannoy, LC","Francisco, EM; Alves, J","s.n.","Sítio Gavião Bonito",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1015","2020-11-12 17:02:03-03","UEL","FUEL","23935","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","03","05","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"FUEL012490",NA,"Lannoy, LC","Cavalheiro, AL; et al.","33","Rancho Carolina",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"1016","2020-11-12 17:02:03-03","UEL","FUEL","15024","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1995","10","04","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL017793",NA,"Lannoy, LC","Soares-Silva, LH; Francisco das Chagas e Silva","432","Arredores de Sapopema",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1017","2020-11-12 17:02:03-03","UEL","FUEL","7649","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1989","11","20","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"FUEL017836",NA,"Lannoy, LC","Vieira, AOS; et al.","354","Mata do Rio Varanau, Faz. Monte Alegre. Em alto de morro; área aberta graminosa",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"1018","2020-11-12 17:02:03-03","UEL","FUEL","21126","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1997","02","10","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL012491",NA,"Lannoy, LC","Kinupp, VF","271","Canyon Guartelá",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1019","2020-11-12 17:02:03-03","UEL","FUEL","16016","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1995","10","28","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017831",NA,"Lannoy, LC","Soares-Silva, LH; Francisco das Chagas e Silva","501","capão perto do Cannyon Guartelá",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1020","2020-11-12 17:02:03-03","UEL","FUEL","12069","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1990","04","30","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017796",NA,"Lannoy, LC","Pimenta, JA; et al.","s.n.","Fazenda Batavo, rio Iapó, Rio Iapo.",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1021","2020-11-12 17:02:03-03","UEL","FUEL","12280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1994","11","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017799",NA,"Lannoy, LC","Buim, MB; et al.","s.n.","Guartelá",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1022","2020-11-12 17:02:03-03","UEL","FUEL","21294","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL012492",NA,"Lannoy, LC","Nakano, EM; Medri, IM","s.n.","Interior da mata ciliar do Rio Tibagi",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1023","2020-11-12 17:02:03-03","UEL","FUEL","14996","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1995","10","27","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017784",NA,"Lannoy, LC","Soares-Silva, LH; Francisco das Chagas e Silva","461","Salto Santa Rosa",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1024","2020-11-12 17:02:03-03","UEL","FUEL","7837","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1989","12","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL017837",NA,"Lannoy, LC","Colli, S; et al.","s.n.","Sítio Estrela, Saltinho. Vale do Rio Iapó. Em beira da mata","1","1",NA,"Tracheophyta","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1025","2020-11-12 17:02:03-03","UEL","FUEL","24279","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","02","09","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"FUEL012486",NA,"Lannoy, LC","Ferreira, JA; et al.","s.n.","Sítio do Pinheiro",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"1026","2020-11-12 17:02:03-03","UEL","FUEL","24272","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","02","09","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"FUEL012493",NA,"Lannoy, LC","Ferreira, JA; et al.","s.n.","Sítio do Pinheiro",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"1027","2020-11-12 17:02:03-03","UEL","FUEL","24606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1999","03","30","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"FUEL012487",NA,"Lannoy, LC","Cavalheiro, AL; et al.","47","Sítio Pinheiro",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"1028","2020-11-12 17:02:03-03","UEL","FUEL","21590","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1997","12","13","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"FUEL012504",NA,"Lannoy, LC","Torezan, JMD; et al.","614","Estrada para Pinhalzinho/Apiaí",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"1029","2020-11-12 17:02:03-03","UEL","FUEL","28553","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1994","11","14","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"FUEL012494",NA,"Lannoy, LC","Souza, VC; et al.","7362","Estrada Itararé-Fazenda Santa Maria do Espinho., Fazenda Santa Maria do Espinho.",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
"1030","2020-11-12 17:02:03-03","UEL","FUEL","23226","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1994","11","13","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"FUEL012499",NA,"Lannoy, LC","Souza, VC; et al.","7177","Fazenda São Nicolau",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
"1031","2020-11-12 17:02:03-03","UEL","FUEL","23192","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","11",NA,"1997","12","17","Brasil","São Paulo","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"FUEL012500",NA,"Lannoy, LC","Elias, SI; et al.","298","Estação Ecológica de Itapeva",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA
"1032","2019-11-01 15:06:06-03","UnB","UB","131542","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","1994",NA,NA,"1993","11","30","Brasil","Paraná ","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Silveira, N","Cervi, AC","4199","Parque Estadual do Cerrado",NA,NA,"Flores alvas.; Árvore 5m.; Mata ciliar","Dicotyledoneae",NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1033","2019-11-01 15:06:06-03","UnB","UB","131541","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2005",NA,NA,"1999","03","05","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Soares-Silva, LH","Cavalheiro, AL","33","Rancho Carolina",NA,NA,"Frutos imaturos amarelos e maduros vermelho a arroxeado.; Árvore 8m.","Dicotyledoneae",NA,"Southern America",NA,NA,"30511","auto",NA,NA,NA,NA,NA
"1034","2019-11-01 15:06:06-03","UnB","UB","131539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","1994",NA,NA,"1992","12","23","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Silveira, N","Cervi, AC","4016","Parque Estadual do Guartelá",NA,NA,"Flores alvas.; Arbusto 3m.; Cerrado degradado","Dicotyledoneae",NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1035","2019-11-01 15:06:06-03","UnB","UB","131536","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2005",NA,NA,"2003","10","07","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Soares-Silva, LH","Carmo, MRB","32","Parque Estadual do Guartelá",NA,NA,"Flores brancas; frutos imaturos da cor verde.; Arbusto 0,6m.; Cerrado","Dicotyledoneae",NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1036","2019-11-01 15:06:06-03","UnB","UB","131535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2005",NA,NA,"2004","01","15","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Soares-Silva, LH","Carmo, MRB","653","Parque Estadual do Guartelá",NA,NA,"Frutos imaturos verdes.; Arbusto 1,5m.; Cerrado","Dicotyledoneae",NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1037","2019-11-01 15:06:06-03","UnB","UB","131544","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2001",NA,NA,"1995","01","05","Brasil","São Paulo","Piquete","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"Kawasaki, ML","Giulietti, AML","1120","Margem da estrada Piquete-Campos do Jordão, São Francisco dos Campos a 3km do Posto Rodoviário",NA,NA,"Frutos imaturos amarelados e maduros vermelho-vivos.; Arvoreta 3m.","Dicotyledoneae",NA,"Southern America",NA,NA,"13434","auto",NA,NA,NA,NA,NA
"1038","2019-11-01 15:06:06-03","UnB","UB","131545","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"2001","03","31","Brasil","Paraná ","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Kawasaki, ML","Barbosa, E","649","Serra da Bocaina",NA,NA,"Fruto preto.; Arbusto 2,5m.; Matinha nebular","Dicotyledoneae",NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"1039","2019-11-01 15:06:06-03","UnB","UB","131543","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2005",NA,NA,"1998","12","12","Brasil","Paraná ","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Soares-Silva, LH","Cavalheiro, AL","FUEL23855","Estrada para Telemaco Borba",NA,NA,"Botão floral creme.; Árvore 6m.","Dicotyledoneae",NA,"Southern America",NA,NA,"23566","auto",NA,NA,NA,NA,NA
"1040","2019-11-01 15:06:06-03","UnB","UB","201970","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand","2005",NA,NA,"1994","12","08","Brasil","Paraná ","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Sobral, M","Hatschbach, G; Silva, JM","61476","Riio Turvo",NA,NA,"Arbusto, 3m, flor alva, odorífera; Margem do rio","Dicotyledoneae",NA,"Southern America",NA,NA,"32237","auto",NA,NA,NA,NA,NA
