"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"391","2019-11-01 15:08:12-03","UnB","UB","88536","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pastore, JFB","897",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Gama","Parque do Gama","-48.053889","-16.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.053889","-16.04",NA,NA,NA,NA,NA,NA
"392","2019-11-01 15:08:12-03","UnB","UB","88553","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pastore, JFB","1289",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Sobradinho","Próximo ao córrego Paranoazinho","-47.851389","-15.649722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.851389","-15.649722",NA,NA,NA,NA,NA,NA
"393","2019-11-01 15:08:12-03","UnB","UB","88545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pastore, JFB","320",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:08:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Paz, JRL","54","2016","02","15","Southern America","Brasil","Goiás","Corumbá de Goiás","Serra de Salto Corumbá.","-48.761417","-15.849806",NA,"Herbáceo. Flores rosas.; Cerrado campo sujo.",NA,NA,"988","988",NA,NA,NA,"2018","02",NA,"-48.761417","-15.849806",NA,NA,NA,NA,NA,NA
"395","2020-07-29 09:05:40-03","UnB","UB","217210","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Barros, M; Filgueira, T; Munhoz, C; Nascimento, AE; Aires, J","2283","1992","11","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,"Flores liláses; Cerrado em volta da sede, em direção à mata. Campo sujo (brejoso)",NA,NA,NA,NA,"70570","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:08:12-03","UnB","UB","28758","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","A.W. Benn.","Wurdack, JJ","Fonsêca, SG","1513","1968","10","13","Southern America","Brasil","Mato Grosso","Xavantina","Rio das Mortes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:08:12-03","UnB","UB","28765","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, JJ","Irwin, HS","21474","1968","03","19","Southern America","Brasil",NA,NA,"Ca. 2km S of Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:08:12-03","UnB","UB","197732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Oliveira, DV","Vale, GD; et al.","296","2007","02","02","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira - Próximo à estrada de acesso à Fazenda","-47.9296989440918","-15.7797002792358",NA,"Participantes: Gabriel Damasco do Vale, João Benedito Pereira, Juarez Pereira do Amaral.&nf;Patrocinadores: EMBRAPA - CENARGEN; Flor roxa. Erva; Campo limpo úmido",NA,NA,NA,NA,"70570","auto",NA,"2007","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:08:12-03","UnB","UB","29041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Barros, MAG","2283","1992","02","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 15:08:12-03","UnB","UB","88543","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pastore, JFB","352",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Poço Azul-APA da Cafuringa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:08:12-03","UnB","UB","204135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Faria, JEQ","3920","2014","03","15","Southern America","Brasil","Goiás","Alto Horizonte","Região da Sururuca, Fazenda Cajás, do Sr. Jair Eustáquio","-49.3386001586914","-14.1955995559692",NA,"Erva 0,1m. Flor rosa. Botão verde; Mata ciliar borda de brejo",NA,NA,NA,NA,"27619","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:08:12-03","UnB","UB","160155","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Junqueira, DI","649","2010","01","24","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,"Erva 0,2m. Flor creme.; Campo úmido",NA,NA,NA,NA,"36612","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:08:12-03","UnB","UB","182004","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","613","2006","04","09","Southern America","Brasil","Goiás","Jaraguá ","Serra de Jaraguá","-49.334400177002","-15.7568998336792",NA,"Campo úmido",NA,NA,NA,NA,"39368","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:08:12-03","UnB","UB","203047","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Proença, CEB; Moreira, ALC; Teodoro, DAA","4345a","2013","01","18","Southern America","Brasil","Goiás","Paraúna","RPPN Serra das Galés","-50.448600769043","-16.9477996826172",NA,"Erva ereta; Cerrado ralo com afloramento",NA,NA,NA,NA,"62630","auto",NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-08-04 12:48:57-03","UFU","HUFU","44730","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Melo, K.B.S.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1668","2006","02","15",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Trilha da Cachoeira Feixo da Serra.",NA,NA,NA,"Erva ca. de 0,3 m. Flores com corola lilás.","HUFU00036076",NA,NA,NA,NA,NA,NA,"2006","09","13",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-05-06 12:01:50-03","UFU","HUFU","47612","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Melo, K.B.S.","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","584","2007","03","22",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Paraíso Perdido.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 0,2 m. Cálice roxo, corola verde.; Mata de galeria.","HUFU00036077",NA,NA,NA,"29474","auto",NA,"2007","08","07",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-05-06 12:01:50-03","UFU","HUFU","36100","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Hattori, E.K.O.; Amorim, E.H. & Barbosa, J.M.","240","2004","02","14",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,"Erva 0,1 m. Cálice verde, corola roxa.; Mata.","HUFU00021503","HUFU00021503",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-11-27 11:34:20-03","UFU","HUFU","5196A","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Romero, R.; Nakajima, J.N.","615","1994","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacioal da Serra da Canastra, Próximoa sede, beira da estrada, campo pedregoso.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,10m. Corola rósea lilás.","HUFU00036101","HUFU00036101",NA,NA,"57119","auto",NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-05-06 12:01:50-03","UFU","HUFU","5169B","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Romero, R.; Nakajima, J.N.","615","1994","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a sede administrativa. Beira da estrada.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,10 m. Corola rósea lilás.; Campo em solo pedregoso.",NA,NA,NA,NA,"57119","auto",NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-05-06 12:01:50-03","UFU","HUFU","44982","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Guimarães, E.F.","Ferreira, F.M.; Pivari, M.O.D. & Pifano, D.S.","674","2004","11","05",NA,"Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Erva, ca. 10 cm. Flores roxas e cálice verde, raízes aromáticas.; Cerrado.","HUFU00021505","HUFU00021505",NA,NA,"29865","auto",NA,"2004","11","05",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-05-06 12:01:50-03","UFU","HUFU","30910","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pacheco, R.A.","Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","514","2003","03","10",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,"Planta ca. de 0,1 m. Corola púrpura.; Campo rupestre. Solo hidromórfico.","HUFU00036062",NA,NA,NA,"41380","auto",NA,"2003","07","23",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-05-06 12:01:50-03","UFU","HUFU","31826","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Amorim, E.H.; Mendes, S. & Barbosa, A.A.A.","725","2003","03","07",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,"Herbácea. 0,5 m. Cálice verde, corola alva com manchas lilás.","HUFU00021502","HUFU00021502",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-05-06 12:01:50-03","UFU","HUFU","1036","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Barbosa, A.A.A.","Castro, N.M.","s.n.","1981","04","03",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 20 cm. Flores liláses.; Cerrado.","HUFU00021501","HUFU00021501",NA,NA,"58223","auto",NA,"1987","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-05-06 12:01:50-03","UFU","HUFU","946","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Barbosa, A.A.A.","Castro, N.M.","s.n.","1987","03","13",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 30 cm. Flores lilás.; Campo umido.","HUFU00021504","HUFU00021504",NA,NA,"58223","auto",NA,"1987","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-05-06 12:01:50-03","UFU","HUFU","26350","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Barbosa, A.A.A.","s.n.","1999","03","17",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 5, lado direito, borda.","-48.2771987915039","-18.9186000823975",NA,"Erva, ca. 8 cm. Pétalas lilás.; Vereda.","HUFU00021500","HUFU00021500",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-05-06 12:01:50-03","UFU","HUFU","20558","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.","Lemos, M.T.O.","s.n.","1999","03","17",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Espécie, ca. 15 cm. Flor roxa.; Vereda.","HUFU00021674","HUFU00021674",NA,NA,"58223","auto",NA,"2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-08-06 10:39:43-03","FMM","FMM","2194","MachineObservation","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,NA,NA,"2015","03","17",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02194","FMM02194_v1 FMM02194_v2 FMM02194_v3 FMM02194_v4",NA,NA,NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA
"418","2021-03-04 15:45:49-03","IF","SPSF","00878","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"J.M. Vasconcelos","159","1944","09","22","América do Sul","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"419","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Schomburgk, ?","823",NA,NA,NA,"Southern America","Brazil",NA,NA,"Frequens in campis et arenosis Brasiliae ditionumque confinium",NA,NA,NA,"Erro INB revisado.",NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"A. St.-Hil.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Frequens in campis et arenosis Brasiliae ditionumque confinium",NA,NA,NA,NA,NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Frequens in campis et arenosis Brasiliae ditionumque confinium",NA,NA,NA,NA,NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Widgren, JF","1071",NA,NA,NA,"Southern America","Brazil",NA,NA,"Frequens in campis et arenosis Brasiliae ditionumque confinium",NA,NA,NA,NA,NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Frequens in campis et arenosis Brasiliae ditionumque confinium",NA,NA,NA,NA,NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","A.W.Benn.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"loco Brasiliae australis non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","A.W.Benn.",NA,"Regnell, AF","III159",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","A.W.Benn.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"etiam in Guiana britannica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides molluginifolia","(A.St.-Hil.) A.W.Benn.",NA,"A. St.-Hil.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo et in ditione Cisplatensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"molluginifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides molluginifolia","(A.St.-Hil.) A.W.Benn.",NA,"Tweedie, J","439",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"in prov. S. Paulo et in ditione Cisplatensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"molluginifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides molluginifolia","(A.St.-Hil.) A.W.Benn.",NA,"Tweedie, J","238",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"in prov. S. Paulo et in ditione Cisplatensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"molluginifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:44:53-03","UFRGS","ICN","082114","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Pinto, GCP; Rosa, NA","136/82","1982","04","22","América do Sul","Brasil","AP","Macapá","Arredores do município de Macapá","-51.0663986206055","-0.366667002439499",NA,"Em campo cerrado, muito frequente no substrato graminiforme.",NA,NA,NA,NA,"225229","auto",NA,"2019","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2018-12-04 20:28:54-02","UNIR","RON","15388","S","Plantae","Angiosperma","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Cordeiro, MR","2514","1997","05","14","Southern America","Brasil","Amapá","Macapá","Fazenda Teimoso. Bloco-4; Ponto-2, nº 7.","-51.0663986206055","-0.366667002439499",NA,"Erva. Flor branca.","RON00015388",NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 09:25:09-03","IBt","SP","19507","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 09:25:09-03","IBt","SP","19696","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pickel, B","778-A","1924","08","24",NA,"Brasil","Pernambuco","Prazeres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 09:25:09-03","IBt","SP","1442","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 09:25:09-03","IBt","SP","55142","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 09:25:09-03","IBt","SP","108124","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Irwin, HS","13477","1966","03","04",NA,"Brasil","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 09:25:09-03","IBt","SP","82314","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Eiten, G","3598","1962","03","13",NA,"Brasil","Maranhão","Balsas",NA,"-46.0355987548828","-7.53249979019165",NA,NA,NA,NA,NA,NA,"222094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 09:25:09-03","IBt","SP","82147","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Eiten, G","3759","1962","03","24",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,NA,NA,"79629","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-21 10:17:16-03","IBt","SP","204665","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Cruz, MAV","49","1985","06","03",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-21 10:17:16-03","IBt","SP","200147","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Sugiyama, M","402","1983","12","06",NA,"Brasil","Minas Gerais","Tiradentes","Estrada entre Tiradentes e São João del Rei","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-04-15 17:20:35-03","IBt","SP","254090","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Chiea, SAC","729","1991","11","22",NA,"Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
