"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"235","2021-02-11 17:19:08-03","UFPR","UPCB","13882","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Silva, S.M.",NA,NA,NA,"Souza, W.S.","1986","08","02","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita, flor branca, folha calcárea..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:19:08-03","UFPR","UPCB","6156","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","1989","01","01","Hatschbach, G.","1966","08","27","Brasil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"Epífita, flor alva com salpicos bordeau no interior do tubo. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,"14514",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:19:08-03","UFPR","UPCB","73065","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinoshita, L.K.R.","2014",NA,NA,"Soller, A.","2011","09","23","Brasil","São Paulo","Apiaí","P.E. Turístico Alto Ribeira (PETAR)","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:19:08-03","UFPR","UPCB","85109","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hatschbach, G.","2002",NA,NA,"Carneiro, J.","2001","08","05","Brasil","Paraná","Antonina","Praça Central","-48.7118988037109","-25.4286003112793",NA,NA,"Epífita, flor alva..",NA,NA,NA,NA,NA,NA,NA,"1130",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:19:08-03","UFPR","UPCB","36094","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","1998","12",NA,"Dittrich, V.A.O.","1998","09","07","Brasil","São Paulo","Ubatuba","Região sul do município","-45.0699996948242","-23.4300003051758",NA,NA,"Holoepífito preferencial a ± 2,2m de altura em área relativamente aberta no domínio da floresta ombrófila densa, vertente oriental da Serra do Mar. Alt.: ± 100m..",NA,NA,NA,NA,NA,NA,NA,"466",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:19:08-03","UFPR","UPCB","18559","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","1989","01","01","Silva, J.M.","1988","08","28","Brasil","Santa Catarina","Garuva","Rodovia Guaratuba-Itapoá, Fazenda Menegusso","-48.8549995422363","-26.0266990661621",NA,NA,"Epífita, flor alva. Mata pluvial da planície litorânea..",NA,NA,"5","10",NA,NA,NA,"536",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:19:08-03","UFPR","UPCB","11638","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","2001","01",NA,"Cervi, A.C.","1982","04","01","Brasil","Paraná","Morretes","Viaduto dos Padres, Estrada das Praias, Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,"Flores brancas nas rochas, cerca das estradas..",NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"242","2020-03-12 04:39:00-03","MO","MOBOT","3053439","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A.Chauteurs",NA,NA,NA,"Gösta Jönsson","1914",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Jönsson 723a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2009-07-14 13:37:00-03","MO","MOBOT","3053873","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems (G)",NA,NA,NA,"F. França|E. Melo","1998","5","2","Brazil","Paraná",NA,"Matinhos: Rod. Elísio Pereira, 4 km Norte de Sertãozinho. Beira de Estrada, orla de vegetação brejosa muito antropizada.","-48.5697223","-25.7772223",NA,NA,NA,NA,NA,"95.00000000",NA,"South America",NA,NA,"França 2510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","3437959","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","L. Skog",NA,NA,NA,"R. Kummrow|P.I. Oliveira","1983","9","30","Brazil","Santa Catarina",NA,"Palmital (mun. Garuva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Kummrow 2319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2009-07-17 17:34:00-03","MO","MOBOT","3057635","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chateurs",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Dusén 15228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2009-12-27 08:25:00-02","MO","MOBOT","2346104","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","digna","Codonanthe digna","Wiehler",NA,NA,NA,NA,"Hans J. Wiehler","1973","9","6","Brazil",NA,NA,"Cultivated plants of unknown origin, probably southeastern Brazil. Raised from mixed Begonia seed of unknown origin by Mr. David Allen of San Francisco in 1970, and widely distributed by Mrs. Frances Batcheller of Durham, New Hampshire. Cultivated at the greenhouses of the University of Miami and MSBG under acc. no. W-1139.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Wiehler 7330",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"247","2018-09-12 14:48:13-03","UNIOESTE","UNOP","5798","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mancinelli, W.S.; Kellermann, B.","2009","10",NA,"Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","2009","09","12","Brasil","Paraná","Pontal do Paraná","Restinga próximo ao rio Guaraguaçu.","-48.501389","-25.652222","-48.501389","-25.652222","Epífita, flores brancas.",NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-09-12 14:48:13-03","UNIOESTE","UNOP","7040","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mania, L.F.","2011","04",NA,"Lombardi, J.A.; Taxonomia de Campo 2011.; Taxonomia de Campo 2011.","2011","04","15","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, próximo ao centro de visitantes.","-43.001361","-22.493944","-43.001361","-22.493944","Mata atlântica. Erva epífita, folhas suculentas, flores brancas, creme internamente.",NA,NA,"390","390",NA,NA,NA,"8489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2016-09-15 10:17:27-03","UNIOESTE","UNOP","1919","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schinemann, D.A.","2016","08","17","Cardozo, A.P.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.","2013","10","21","Brasil","Paraná","Matinhos","Parque Nacional Saint Hilaire e Lange, Salto Cambará","-48.5428009033203","-25.8174991607666",NA,NA,"Epífita. Flor alva com pontuações amarelo-nigrescentes no interior do tubo da corola. Frutos alaranjados.",NA,NA,NA,NA,NA,NA,NA,"93",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"250","2015-10-22 10:02:52-02","UNIOESTE","UNOP","1683","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hammes, J. .K.; Kruger, J. .C.","2015","03","17","Martins, S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.","2014","10","03","Brasil","Paraná","Paranagua","Parque Estadual da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"429",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","15019",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lemaire","A. Chautems, I.2002",NA,NA,NA,"L. Kollmann; et al","2001","09","05","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Epífita na sombra. Flores brancas com pintas lilás.","MBML015019","MBML015019",NA,NA,NA,NA,NA,"4525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","17142",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lemaire","L. Kollmann/12-09-2002",NA,NA,NA,"R.R. Vervloet; et al","2002","08","13","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, hábito pendular, sépalas marrom esverdeado, pétalas branca, formato tubular, parte inferior amarelo.","MBML017142","MBML017142",NA,NA,NA,NA,NA,"701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","36087",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lemaire","J. Rossini/XII-2008",NA,NA,NA,"L. Kollmann; A.P. Fontana, D. Couto & E.Leme","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul","Pontões","-41.550556","-20.939444","41W33'2","20S56'22","Erva epífita, flores brancas.","MBML036087","MBML036087","1200","1200",NA,NA,NA,"11188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","36088",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lemaire","J. Rossini/XII-2008",NA,NA,NA,"L. Kollmann; A.P. Fontana, D. Couto & E.Leme","2008","09","04","Brasil","Espírito Santo","Alegre","Planalto, Fazenda Planalto","-41.384444","-20.6325","41W23'4","20S37'57","Epífita na sombra, flores brancas, interior da corola amarelo.","MBML036088","MBML036088",NA,NA,NA,NA,NA,"11164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","5655",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lemaire","A. Chautems/1995",NA,NA,NA,"W. Boone","1989","07","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Epifita sobre árvore caida. Botão floral verde. Pêlos translúcidos. Heliófila. Mata primária. Altitude de 670m/s.m.","MBML005655","MBML005655",NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","43940",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","L.F. Mania/IV-2011",NA,NA,NA,"J. A. Lombardi; Taxonomia de Campo/2011","2011","04","15","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, próximo ao centro de Visitantes","-43.551389","-22.494167","43W33'5","22S29'39","Mata Atlântica, erva epífita, folhas suculentas, flores brancas, creme internamente","MBML043940","MBML043940","390","390",NA,NA,NA,"8489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","40168",NA,"Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","J.Rossini/13-XII-2010",NA,NA,NA,"D.R. Couto; A.P.Fontana; E. Leme & L.J.C. Kollmann","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"Epífita, pétalas brancas com fundo amarelo e maculada; folhas suculenta. Primeira mata nebular.","MBML040168","MBML040168","1290","1290",NA,NA,NA,"899",NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA
"258","2020-06-15 15:30:46-03","UNESP-RC","HRCB","36282","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Dittrich, V.A.de O.","2002","06",NA,"Guilherme, F.A.G.","2002","05",NA,"Brasil","São Paulo","Sete barras","Base Saibadela","-48.083333","-24.233333","48°05'W","24°14'S","Epífita, aprox. 1,5m de altura do solo, arredores do alojamento, cálice verde e corola branca.",NA,NA,NA,NA,NA,NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-06-15 15:30:46-03","UNESP-RC","HRCB","55444","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mania, L.F.","2011","04",NA,"Lombardi","2011","04","15","Brasil","Rio de Janeiro","Guapimirim",NA,"-43.001361","-22.493944","43°00'4.9W","22°29'38.2S","Erva epífita, folhas suculentas, flores brancas, creme internamente.",NA,NA,"390","390",NA,NA,NA,"8489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-15 15:30:46-03","UNESP-RC","HRCB","6406","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chantens,A.","1997","01",NA,"Ribeiro, J.E.L.S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"Trepadeira, flores brancas, frutos alaranjados.",NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"261","2020-06-17 15:25:12-03","UNESP-RC","HRCB","50386","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","L. F. Mania",NA,NA,NA,"Mania, L. F.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"262","2020-06-17 15:25:12-03","UNESP-RC","HRCB","8625","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"263","2020-06-17 15:25:12-03","UNESP-RC","HRCB","34814","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","R. G. Udulutsch",NA,NA,NA,"Udulutsch, R. G.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"264","2020-06-17 15:25:12-03","UNESP-RC","HRCB","17518","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"265","2020-06-17 15:25:12-03","UNESP-RC","HRCB","17143","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"266","2020-06-17 15:25:12-03","UNESP-RC","HRCB","15836","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"267","2020-06-17 15:25:12-03","UNESP-RC","HRCB","11091","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"268","2020-06-17 15:25:12-03","UNESP-RC","HRCB","29575","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"269","2021-03-01 11:54:38-03","UFPE","UFP","36500","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Chautems, A.","Chautems, A","2012",NA,NA,"França, F; Melo, E","1998","05","02","Brasil","Parana","Matinhos",NA,"-48.569722","-25.777222","-48.569722","-25.777222","Epífitia sobre F2511 (Sapotaceae). Folhas crassas fortimente discolor, face abaixial verde clara. Corola com manchas internas. Anteras brancas. Frutos imituros verdes.","UFP036500",NA,"95","95",NA,NA,NA,"2510",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","3556081","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Wiehler, H. J.",NA,NA,NA,"H. J. Wiehler, M. F. Peixoto & GRF Study Group","1991","10","22","Brazil","São Paulo",NA,"São Paulo: Ubatuba-São Sabastião-Mogi; near town of Tabatinga in secondary wood on right side of road, about 100 m from beach",NA,NA,NA,NA,NA,"US00992798","US00992798_01","10","20","South America - Neotropics",NA,NA,"91173",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","1996027","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"A. P. Chautems",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Received as: cutting",NA,NA,NA,NA,"South America - Neotropics",NA,NA,"AC-1610",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","3065971","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"R. Kummrow & P. Oliveira","1983","9","30","Brazil","Santa Catarina",NA,"Palmital (mun of Garuva)",NA,NA,NA,NA,NA,"US00246477","US00246477_01",NA,NA,"South America",NA,NA,"2319",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","3236978","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"A. P. Chautems & R. Reitz","1983","4","12","Brazil","Santa Catarina",NA,"Balneario de Camboriu",NA,NA,NA,NA,NA,"US00313418","US00313418_01",NA,NA,"South America",NA,NA,"92",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","3236961","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"A. P. Chautems & R. Reitz","1983","4","13","Brazil","Santa Catarina",NA,"Ilhota",NA,NA,NA,NA,NA,"US00313421","US00313421_01",NA,NA,"South America",NA,NA,"93",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","3573525","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"L. E. Skog & L. Brothers","2001","2","3","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,"US01106628","US01106628_01",NA,NA,"South America - Neotropics",NA,NA,"8209",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","2724185","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Skog, Laurence, Curator (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Occhioni","1960","12",NA,"Brazil",NA,NA,"Serra dos Orgais, Horto",NA,NA,NA,NA,NA,"US00246499","US00246499_01",NA,NA,"South America - Neotropics",NA,NA,"2056",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","2123249","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"R. Reitz","1949","7","27","Brazil","Santa Catarina",NA,"Azambuja, Brusque",NA,NA,NA,NA,NA,"US00246473","US00246473_01","35",NA,"South America",NA,NA,"2999",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","2958355","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"L. E. Skog & L. Linett","1983","4","25","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US00246498","US00246498_01",NA,NA,"South America - Neotropics",NA,NA,"5558",NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","1978172","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","digna","Codonanthe digna","Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Scrophulariales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","3215683","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","digna","Codonanthe digna","Wiehler",NA,NA,NA,NA,"H. J. Wiehler","1973","9","6","Brazil",NA,NA,"Probably southeastern.",NA,NA,NA,NA,NA,"US00324447","US00324447_01",NA,NA,"South America - Neotropics",NA,NA,"7330",NA,"Scrophulariales","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","3215684","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","paula","Codonanthe paula","Wiehler",NA,NA,NA,NA,"H. J. Wiehler","1979","8","8","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US00324448","US00324448_01",NA,NA,"South America - Neotropics",NA,NA,"79360",NA,"Scrophulariales","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"282","2020-10-15 09:53:51-03","UFPR","EFC","18778","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","DALL AGNOL, R. T.","2019","09","15","DALL AGNOL, R. T.","2019","09","15","Brasil","Paraná","Antonina","Reserva Natural Guaricica SPVS.","-48.695479","-25.313865","-48.695479","-25.313865","Erva epífita a 3 m; flores solitárias, axilares, corola alva e pubescente, interior do tubo amarelado com máculas avermelhadas.","EFC018778",NA,"5","5",NA,NA,NA,"1038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
