"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"394","2015-03-07 09:27:09-03","F","FMNH-SEEDPLANTS","V0271249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre","3774","1968","10","7","South America","Brazil","Rio de Janeiro",NA,"Morro da Gamboa-Cabo Frio",NA,NA,NA,NA,"V0271249F","V0271249F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"395","2015-03-07 09:27:09-03","F","FMNH-SEEDPLANTS","V0271250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"T. Plowman & D. S. Dunn de Araújo","13938","1985","2","14","South America","Brazil","Rio de Janeiro",NA,"Cabo Frio, 4 Km S de Barra do São João on highway, RJ-106 to Cabo Frio",NA,NA,NA,NA,"V0271250F","V0271250F_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"396","2015-03-13 19:02:20-03","F","FMNH-SEEDPLANTS","V0271251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. G. Kuhlmann","6446","1943","11","16","South America","Brazil","Espírito Santo",NA,"Goitacazes, Rio Doce",NA,NA,NA,NA,"V0271251F","V0271251F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"397","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Andrade-Lima","4761","1966","11","26","South America","Brazil","Alagoas",NA,"Uniao dos Palmares. Fazenda Sto. Antonio",NA,NA,NA,NA,"V0271252F","V0271252F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"398","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. P. Lanna Sobrinho","1299","1966","11","10","South America","Brazil","Rio de Janeiro",NA,"GB, Jardim Zoologico",NA,NA,NA,NA,"V0271253F","V0271253F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"399","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. P. Lanna Sobrinho","74","1962","1","15","South America","Brazil","Rio de Janeiro","Guanabara","Estr. das Furnas",NA,NA,NA,NA,"V0271254F","V0271254F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"400","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271255F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"H. E. Strang","234","1960","1","15","South America","Brazil","Rio de Janeiro","Guanabara","Tijuca, Estrada das Furnas",NA,NA,NA,NA,"V0271255F","V0271255F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"401","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271256F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. S. Dunn de Araújo et al.","1418","1976","12","8","South America","Brazil","Rio de Janeiro",NA,"Parati-Mirim",NA,NA,NA,NA,"V0271256F","V0271256F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"402","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271257F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J. O. Mendonça & A. Amaral, Jr.","44","1996","10","11","South America","Brazil","São Paulo",NA,"Ubatuba, centro da cidade",NA,NA,NA,NA,"V0271257F","V0271257F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"403","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271258F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. A. Folli","193","1980","2","6","South America","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares. Est. Farinha SECA ant. 221, Km 0,196, lado esquerdo",NA,NA,NA,NA,"V0271258F","V0271258F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"404","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271259F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"R. S. Pinheiro & T. S. dos Santos","2309","1973","11","27","South America","Brazil","Bahia",NA,"Itabuna, ES Km 15 da rod. Linhares para Povoacao",NA,NA,NA,NA,"V0271259F","V0271259F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"405","2015-03-13 19:02:07-03","F","FMNH-SEEDPLANTS","V0271260F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"P. Campos Porto","10516",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"V0271260F","V0271260F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"406","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271261F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"V. F. Ferreira","1665","1980","12","11","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Pedra do Marinheiro",NA,NA,NA,NA,"V0271261F","V0271261F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"407","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271262F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"M. I. Bezerra Loiola","L. A. Mattos Silva & et al.","2269","1988","3","1","South America","Brazil","Bahia",NA,"BA. Mun. Maracas. Fazenda Contendas. Rodovia-BA 250, trecho Maracas/Itirucu, Km 12",NA,NA,NA,NA,"V0271262F","V0271262F_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"408","2015-03-07 03:37:45-03","F","FMNH-SEEDPLANTS","V0271263F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre","1697","1967","10","2","South America","Brazil","Rio de Janeiro",NA,"Ilha Furtada. Bahia de Sepetiba",NA,NA,NA,NA,"V0271263F","V0271263F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"409","2015-03-13 19:02:21-03","F","FMNH-SEEDPLANTS","V0271264F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"E. Pereira","4465","1958","12","5","South America","Brazil","Rio de Janeiro",NA,"Estrada das Funas",NA,NA,NA,NA,"V0271264F","V0271264F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"410","2015-03-13 18:27:47-03","F","FMNH-SEEDPLANTS","V0271265F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"C. A. W. Schwacke","5208","1886","11","2","South America","Brazil","Rio de Janeiro","Guanabara",NA,"-43.1667","-22.8333",NA,NA,"V0271265F","V0271265F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"411","2015-03-13 18:27:47-03","F","FMNH-SEEDPLANTS","V0271266F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,NA,"215","1927","12","7","South America","Brazil","Rio de Janeiro",NA,"Horto Florestal",NA,NA,NA,NA,"V0271266F","V0271266F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"412","2015-03-13 18:27:47-03","F","FMNH-SEEDPLANTS","V0271267F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"A. P. Duarte","5522","1961","3","7","South America","Brazil","Rio de Janeiro",NA,"São Corrado",NA,NA,NA,NA,"V0271267F","V0271267F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"413","2015-03-13 18:27:47-03","F","FMNH-SEEDPLANTS","V0271268F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"D. Sucre & J. F. Silva","9693","1972","10","4","South America","Brazil","Rio de Janeiro",NA,"Morro do Leme. Quartel Duque de Caxias",NA,NA,NA,NA,"V0271268F","V0271268F_01","80","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"414","2015-03-13 18:27:47-03","F","FMNH-SEEDPLANTS","V0271269F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"P. Occhioni","1219","1921","11","14","South America","Brazil","Rio de Janeiro",NA,"Horto Florestal, Jardim Botanico do Rio de Janeiro",NA,NA,NA,NA,"V0271269F","V0271269F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"415","2019-06-11 12:37:54-03","F","FMNH-SEEDPLANTS","V0354537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"RRC ID Flag","J. Fontella Pereira","87","1961","11","6","South America","Brazil","São Paulo",NA,"Ubatuba, 10 Km do Rio Acarau e a 2 Km do Inst. Oceanografico",NA,NA,NA,NA,"V0354537F","V0354537F_01 V0354537F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"87",NA,NA
"416","2019-09-04 17:26:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum macrophyllum",NA,NA,"L. Riedel","390",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Mt. Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophyllum","Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"417","2019-09-04 17:26:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum macrophyllum",NA,NA,"L. Riedel","390",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Mt. Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophyllum","Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"418","2019-09-04 17:46:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Erythroxylaceae","Erythroxylum","utile","Erythroxylum utile",NA,NA,"J. de Saldanha da Gama","70887",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"S. Fidelis. Sao Fidelis, Fazenda de Monte Cristo. Valle da Paraiba do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"419","2019-01-25 15:39:42-02","IAC","IAC","27241","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","excelsum","Erythroxylum excelsum","O.E.Schulz","L.P. Cabral","J.A.C. Loefgren & G. Edwall","s/nº","1894","09","21",NA,"Brasil","São Paulo","Iguape","Iguape","-47.5553","-24.7081",NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5553","-24.7081","2005","05","20",NA,NA,NA,NA,NA
"420","2019-01-25 15:34:48-02","IAC","IAC","22366","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A. Amaral Jr. & J.O. Mendonça","s/col.","s/nº","1971","10","12",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","1997","01","06",NA,NA,NA,NA,NA
"421","2019-06-24 08:12:33-03","IAC","IAC","50305","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","475","2007","09","12",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 36, indivíduo I 0716.",NA,NA,NA,NA,NA,NA,NA,NA,"-45.083511","-23.367009","2007","09","12",NA,NA,NA,NA,NA
"422","2020-07-23 12:05:34-03","CEPLAC","CEPEC","148425","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"J.L. Costa-Lima","606",NA,NA,NA,NA,"Brasil","Paraíba","AREIA",NA,"-35.6916999816895","-6.96332979202271",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-23 12:05:34-03","CEPLAC","CEPEC","135442","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Sem Informação","M.M. Coelho","735","2012","06","07",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025",NA,"Material prensado com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-23 12:05:34-03","CEPLAC","CEPEC","136023","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"I. de Vattimo",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-07-23 12:05:34-03","CEPLAC","CEPEC","140511","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Sem Informação","T. Araújo","199","2013","04","08",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado","-39.603889","-14.7025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-07-23 12:05:34-03","CEPLAC","CEPEC","144111","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J. L. Costa-Lima","T. Araújo","199","2013","04","08",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado.","-39.603889","-14.7025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,"08/04/2015",NA,NA,NA
"427","2020-07-23 12:05:34-03","CEPLAC","CEPEC","153800","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J.L. Costa-Lima","Santos, E.A.","1398","2016","03","04",NA,"Brasil","Bahia","serra preta","Conglomerado BA_668_P33-1-4-32","-39.331667","-12.160278",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,"23/6/2017",NA,NA,NA
"428","2020-07-23 12:05:34-03","CEPLAC","CEPEC","153807","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J.L. Costa-Lima","Santos, E.A.","1405","2016","03","04",NA,"Brasil","Bahia","serra preta","Conglomerado BA_668_P33-1-9-58","-39.331667","-12.160278",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,"23/6/2017",NA,NA,NA
"429","2020-07-23 12:05:34-03","CEPLAC","CEPEC","88532","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"I. Loiola","J. G. Jardim","2859","2000","02","24",NA,"Brasil","Bahia","SANTA TEREsINHA","14,5Km na Rod. Elísio Medrado/Sta. Teresinha. Torre da Embratel, ca. 7Km do Distrito de Pedra Branca. Serra da Jibóia.","-39.475833","-12.853611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W28'33","12S51'13",NA,NA,NA,NA,"30/05/2004",NA,NA,NA
"430","2020-07-23 12:05:34-03","CEPLAC","CEPEC","90389","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"T. Araújo","M. L. Guedes","7694",NA,NA,NA,NA,"Brasil","Bahia","entre rios","Litoral Norte, fazenda Burí, Trilha 01, parcela 15.","-38.083333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W5'","11S56'",NA,NA,NA,NA,"30/10/2011",NA,NA,NA
"431","2020-07-23 12:05:34-03","CEPLAC","CEPEC","44147","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J. L. Costa-Lima","M. Sobral","5823","1998","01","01",NA,"Brasil","Bahia","ITIRUÇÚ","BA-250, Lote 21. Entroncamento de Itiruçú.","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,NA,NA,"06/04/2015",NA,NA,NA
"432","2020-07-23 12:05:34-03","CEPLAC","CEPEC","138290","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Costa-Lima, J.L.","Costa-Lima, J.L.","923",NA,NA,NA,NA,"Brasil","Ceará","MARANGUAPE",NA,"-38.6856002807617","-3.89083003997803",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-07-23 12:05:34-03","CEPLAC","CEPEC","9527","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"T. Plowman","R. S. Pinheiro","2309","1973","11","27",NA,"Brasil","Espírito Santo","LINHARES","Km 15 Rod. Linhares/Povoacao.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"01/12/1978",NA,NA,NA
"434","2020-07-23 12:05:34-03","CEPLAC","CEPEC","146165","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J. L. Costa-Lima","R. D. Ribeiro","1308","2009","10","16",NA,"Brasil","Rio de Janeiro","PETRÓPOLIS","Região do Belvedere, Pedra Branca.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"07/04/2015",NA,NA,NA
"435","2020-07-23 12:05:34-03","CEPLAC","CEPEC","145713","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J. M. A. Braga","J. M. A. Braga","3553",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-07-23 12:05:34-03","CEPLAC","CEPEC","138758","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"Costa-Lima, J.L.","Costa-Lima, J.L.","783",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-23 12:05:34-03","CEPLAC","CEPEC","137281","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"J. M. A. Braga","J. M. A. Braga","5104",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 12:05:34-03","CEPLAC","CEPEC","136386","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"T. Araújo","L. C. Giordano","1825",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-07-23 12:05:34-03","CEPLAC","CEPEC","72194","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,"L. C. Giordano","R. Marquete","1329","1993","11","10",NA,"Brasil","Rio de Janeiro","rio de janeiro","Encosta do J. Botanico, atras do cactario.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"08/01/1996",NA,NA,NA
"440","2020-07-23 12:05:34-03","CEPLAC","CEPEC","126405","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum macrophyllum",NA,"Sem Informação","Amorim, A. M.","7878","2009","07","17",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, trilha da Pousada, floresta ao lado da área de cabruca.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,"macrophyllum",NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-23 12:05:34-03","CEPLAC","CEPEC","126405","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum macrophyllum",NA,"Sem Informação","Amorim, A. M.","7878","2009","07","17",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, trilha da Pousada, floresta ao lado da área de cabruca.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,"macrophyllum",NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-09-22 13:48:37-03","USP","SPFW","4849","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-04-08 17:12:32-03","UESB","HUESB","1458","S","Plantae","Dicotyledoneae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Loiola","Macedo, G.E.L.; A.F. Souza; A.F. Souza","502","2004","02","28",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Árvore. Folhas cartáceas, verdes discolor. Flores em botões verdes.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"617","750",NA,NA,NA,NA,"-41.058333","-13.944722","2005","10",NA,NA,NA,NA,NA,NA
"444","2021-04-08 17:12:32-03","UESB","HUESB","1457","S","Plantae","Dicotyledoneae",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Loiola","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1449","2004","12","07",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério &nf;Miranda no Bairro do Mandacarú.","-41.066667","-13.9475",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 417. Parcela 10.; Árvore de 8,0m. Folhas simples, alternas, crassas, levemente discolor.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"619","619",NA,NA,NA,NA,"-41.066667","-13.9475","2005","10",NA,NA,NA,NA,NA,NA
