"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"330","2019-08-27 13:30:48-03","IAP","PACA-AGP","41957","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1949","06","13","Brasil","RS","Nova Petrópolis","Caí","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA041957",NA,"Habitat: in silva primaeva Fenofase: fruto maturo","Magnoliophyta","Magnoliales",NA,NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"331","2019-08-27 13:30:48-03","IAP","PACA-AGP","51095","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Sehnem, A.","5087","1950","12","12","Brasil","RS","Santa Cruz do Sul","Boa Vista","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"PACA051095",NA,"Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,NA,"38612","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"332","2019-08-27 13:30:48-03","IAP","PACA-AGP","1555","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1934","11","14","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA001555",NA,"Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"333","2019-08-27 13:30:48-03","IAP","PACA-AGP","7665","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"F. TheiBen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007665",NA,"Habitat: in silva campestri Fenofase: estéril","Magnoliophyta","Magnoliales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"334","2019-08-27 13:30:48-03","IAP","PACA-AGP","37358","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1948","07","08","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA037358",NA,"Habitat: in silva primaeva Fenofase: fruto","Magnoliophyta","Magnoliales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"335","2019-08-27 13:30:48-03","IAP","PACA-AGP","57032","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1955","09","11","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA057032",NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"336","2019-08-27 13:30:48-03","IAP","PACA-AGP","49800","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1951","01","18","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA049800",NA,"Habitat: in silva primaeva Fenofase: fruto semievoluto","Magnoliophyta","Magnoliales",NA,NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"337","2019-08-27 13:30:48-03","IAP","PACA-AGP","31583","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Rambo, B.",NA,"1946","02","05","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031583",NA,"Habitat: in silvula Fenofase: estéril","Magnoliophyta","Magnoliales",NA,NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"338","2019-08-27 13:30:48-03","IAP","PACA-AGP","71788","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","R. Reitz","1990",NA,NA,"R. Klein",NA,"1967","11","23","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA071788",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: mata em beira de regato","Magnoliophyta","Magnoliales",NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"339","2019-08-27 13:30:48-03","IAP","PACA-AGP","65164","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Reitz, R.",NA,"1954","03","01","Brasil","SC","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA065164",NA,"HBR 8884 Habitat: mata","Magnoliophyta","Magnoliales",NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"340","2019-08-27 13:30:48-03","IAP","PACA-AGP","65165","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Reitz, R.",NA,"1959","12","10","Brasil","SC","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,"PACA065165",NA,"HBR 24422 Habitat: mata","Magnoliophyta","Magnoliales",NA,NA,NA,"23999","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"341","2019-08-27 13:30:48-03","IAP","PACA-AGP","65166","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira D. & Farias-Singer","2012","11",NA,"Reitz, R.",NA,"1957","06","21","Brasil","SC","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"PACA065166",NA,"HBR 24423 Habitat: mata","Magnoliophyta","Magnoliales",NA,NA,NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-20 21:18:29-03","UFV","VIC","19052","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A. .F.","2508","2006","02","17","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, na Trilha do Encontro, Alt; 1,300m","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC019052","VIC019052","Arvoreta de 3,5m de altura; frutos imaturos de cor verde; folhas verde-claras na face inferior e verde-escuro na superior.",NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-20 21:18:29-03","UFV","VIC","19317","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A. .F.","2489","2006","02","16","Brasil","Minas Gerais","Araponga","PESB, Mata Ribeirinha da Trilha do Encontro","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC019317","VIC019317","Arvoreta esguia de 2,0m; frutos imaturos de cor verde",NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-20 21:18:29-03","UFV","VIC","20610","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Bovini, M.G.; Moraes, G. .A.","1397","1998","05","28","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, trilha do Vinhático","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC020610","VIC020610","Arvoreta umbrófila ca. 3,5m. Folhas cartáceas concolores. Frutos imaturos verdes.",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-20 21:18:29-03","UFV","VIC","890","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Mexia, Y.","5098","1930","09","24","Brasil","Minas Gerais","Viçosa","Fazenda do Deserto, Slope near road, in open, cut-over woods","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000890","VIC000890","Arborescent 3m higt; greenish - yellow flower. Occasional",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-20 21:18:29-03","UFV","VIC","7320","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A.F.; et al.","251",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","mata da Biologia, Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007320","VIC007320","Àrvore com +/- 3,0 m de altura. Em final de frutificação",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-20 21:18:29-03","UFV","VIC","30014","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Carvalho, E.O.; et al.","57","2003","05","30","Brasil","Minas Gerais","Viçosa","Mata do Paraiso, trilha principal, 1° trilha à esquerda depois da clareira.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC030014","VIC030014","Porte herbácio/arbustivo, ocorrendo no sub-bosque ( sombra) ; frutos imaturos de cor verde",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-20 21:18:29-03","UFV","VIC","19694","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Valente, G.E.; Meira, Neto J A","1374","2003","08","21","Brasil","Minas Gerais","Viçosa","Sítio Bom Sucesso, VIçosa-Coimbra (Melhor conhecido como Mata do Sr. Nico), próximo ao trevo da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC019694","VIC019694","Planta com cerca de 3,0m de altura, em sub-bosque parcialmente iluminado, frutos verdes.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-20 21:18:29-03","UFV","VIC","10918","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A. .F.","1272","1985","10","09","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista, Mata da Caixa d'água","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010918","VIC010918","Arvoreta com 2m, frutos de cor verde a preta",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-20 21:18:29-03","UFV","VIC","10868","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A.F.; Martina, F.R.","1222","1985","09","10","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista, Mata da Estufa","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010868","VIC010868","Àrvore com 6m de altura, frutos jovens de cor verde e castanhos quando maduros",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-20 21:18:29-03","UFV","VIC","20312","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Bortoluzzi, R.L.C.","137","1998","05","08","Brasil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Trilha da Lagoa do Meio",NA,NA,NA,NA,NA,NA,"VIC020312","VIC020312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-20 21:18:29-03","UFV","VIC","30887","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Silva, A. .F. da","2419","2006","01","25","Brasil","Minas Gerais",NA,"Parque Estadual da Serra do Brigadeiro, 1250m na trilha em direção ao ribeirão do Estouro",NA,NA,NA,NA,NA,NA,"VIC030887","VIC030887","Arvoreta de 2m; frutos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-20 21:18:29-03","UFV","VIC","46769","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","et al.; Gomes, J.A.M.A.",NA,NA,NA,"Gomes, J.A.M.A.; et al.","516","2007","10","11","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I, Parque Estadual da Serra do Mar, Núcleo Picinguaba.","-45.143086","-23.619469","-45.143086","-23.619469","350","350","VIC046769","VIC046769","Floresta Ombrifólia Densa Submontana. Árvore , 4,5 m alt.; 16,1 cm PAP; flores creme.; Árvore , 4,5 m alt.; 16,1 cm PAP; flores creme.; Floresta Ombrifólia Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-20 21:18:29-03","UFV","VIC","10570","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Melo, G.A.R.","s.n.","1998","11","06","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura, Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC010570","VIC010570","Arbusto de +/- 1,0m de altura, flores verdes",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-20 21:18:29-03","UFV","VIC","20142","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Meira, Neto J A","2091","1993","11",NA,"Brasil","Minas Gerais","Viçosa","Mata da Silvicultura, Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC020142","VIC020142","Àrvore com 4m de altura",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-20 21:18:29-03","UFV","VIC","20218","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Meira, Neto J A","2230","1994","09",NA,"Brasil","Minas Gerais","Viçosa","Mata da Silvicultura, Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC020218","VIC020218","Planta jovem com 0,2m de altura",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-20 21:18:29-03","UFV","VIC","9714","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Vieira, M.F.; Okano, R.M.C.","s.n.","1996","09","26","Brasil","Minas Gerais","Viçosa","Mata da Silvicultura, Campus da UFV, caminho a direita de quem sobe, beira da estrada, local sombreado","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC009714",NA,"Arbusto prostado, flores verdes ( muitas larvas de inseto em seu interior)",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-20 21:18:29-03","UFV","VIC","19695","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Valente, G.E.; Pereira, Z.V.","1073","2002","10","14","Brasil","Minas Gerais","Viçosa","Reserva Florestal do Paraíso, UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC019695","VIC019695","Planta com ca. de 2,0m de altura, crescendo em sub-bosque sombreado úmido. Inflorescência flores",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-20 21:18:29-03","UFV","VIC","2141","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Kuhlmamn","s.n.","1935","12","12","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002141","VIC002141",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-20 21:18:29-03","UFV","VIC","10571","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Melo, G.A.R. de","s.n.","1988","11","06","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura, Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC010571","VIC010571","Arbusto de +/- 3,50m de altura.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"361","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044986","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. L. Peixoto",NA,NA,NA,"G. Hatschbach; L. Landrum","44472","1981","12","11","Brazil","Parana",NA,"Cab. Rio Faisqueira (mun. Antonina)","-48.7167","-25.45",NA,NA,NA,NA,NA,NA,"Arvoreta 4 m, flor crème.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044987","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. L. Peixoto",NA,NA,NA,"O. S. Ribas; J. Cordeiro & E. F. Costa","573","2000","11","9","Brazil","Parana",NA,"Usina Chaminé (Mun. Guaratuba)","-48.5667","-25.9",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor esverdeada.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 14:39:54-03","UFJF","CESJ","51397","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","N.F.O. Mota","2006",NA,NA,"N.F.O. Mota; P.L. Viana","316","2005","07","13","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6: Trilha da Matinha. Lat.: 20º52'45,3S; Lon.: 43º49'15,7W; Alt.: 1000-1200m m.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"CESJ051397",NA,"Arbusto de 2m. de altura no interior de mata, próximo a nascente de córrego, cálice verde e corola creme, frutos imaturos verdes.","Angiosperma",NA,"América do Sul",NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 14:39:54-03","UFJF","CESJ","34829","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto","2005",NA,NA,"R.M. Castro; V.R. Almeida; P.C.L. Faria; B.K.S. Franco; L.S. Fernandes","638","2001","10","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ034829",NA,"Arvoreta no interior da mata, frequente, ca 4m. Botões florais esverdeados.","Angiosperma",NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 14:39:54-03","UFJF","CESJ","34824","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto","2005",NA,NA,"R.M. Castro; V.R. Almeida; P.C.L. Faria; B.K.S. Franco; L.S. Fernandes","645","2001","10","31","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ034824",NA,"Arvoreta no interior da mata. Botões florais esverdeados.","Angiosperma",NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-21 14:39:54-03","UFJF","CESJ","34586","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto","2005",NA,NA,"A.V. Lopes; V.R. Scalon","23","2001","10","05","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ034586",NA,"Arbusto prostrado, 3 a 4m, inflorescências amareladas.","Angiosperma",NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 14:39:54-03","UFJF","CESJ","32053","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto","2005",NA,NA,"R.M. Castro; P. Fiaschi","153","2001","02","22","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ032053",NA,"Árvore, em interior de mata com ca 5 m de altura. Folhas discolores. Frutos de cor creme esverdeado.","Angiosperma",NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 14:39:54-03","UFJF","CESJ","31133","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto","2005",NA,NA,"P.C.L. Faria; P.C. Zampa; F. Magalhães; P.O. Costa; L.F.A. Fazza; L.D. Meireles; S.M.S. Verar","78","2000","04","29","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ031133",NA,"Arvoreta, 2m, frutos verdes, à beira do curso d'água.","Angiosperma",NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 14:39:54-03","UFJF","CESJ","51631","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","C.N. Silva","2011","08","19","?","s.n.","2008",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental do Krambeck","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ051631",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 14:39:54-03","UFJF","CESJ","48645","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A.L.Peixoto","2008","01","23","N.L. Abreu; L. Menini Neto; F.S. Souza","130","2007","02","28","Brasil","Minas Gerais","Rio Preto","Pousada Fazenda do Mato Limpo, Trilha para a Gruta dos Macacos.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ048645",NA,"Frutos verdes.","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 14:39:54-03","UFJF","CESJ","41336","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1154","2003","11","15","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ041336",NA,"Cipó, na mata de encosta, frutos verdes. Campo rupestre.","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
