"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"1961","2020-07-23 12:23:43-03","CEPLAC","CEPEC","38839","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"G. Hatschbach",NA,"G. Hatschbach","48333","1984","09","17","Brasil","Bahia","ANDARAÍ","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arredores cidade, margem de córrego.",NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,"30/09/1985",NA,NA,NA,NA,NA
"1962","2020-07-23 12:23:43-03","CEPLAC","CEPEC","80345","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"M. L. Guedes","6118","1998","09","19","Brasil","Bahia","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chapada Diamantina, caminho para Mucuge.",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1963","2020-07-23 12:23:43-03","CEPLAC","CEPEC","114294","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"M. Martin",NA,"2006","11","08","Brasil","Rio Grande do Sul","canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrada apara o Morro Pelado.",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1964","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92537","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"S. M. S. Verardo",NA,"P. L. Krieger","9357","1970","09","29","Brasil","Minas Gerais","LIMA DUARTE","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra de Ibitipoca.",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"1965","2020-07-23 12:23:43-03","CEPLAC","CEPEC","105010","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"M. Kuhlmann","3920","1956","09","13","Brasil","São Paulo","guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proximidades da Via Dutra.",NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1966","2020-07-23 12:23:43-03","CEPLAC","CEPEC","61314","PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata",NA,"C. M. B. Correia",NA,"C. M. B. Correia","64","1989","10","26","Brasil","Rio de Janeiro","nova friburgo","-42.5","-22.55","42W30'","22S33'",NA,NA,NA,NA,NA,NA,NA,"Reserva Ecológica Municipal de Macaeéde Cima. Estrada p/ o Sitio Sophronites.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA,NA
"1967","2009-11-26 13:56:39-02","INPA","INPAW","9823","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","N.T. Silva",NA,"Silva, N.T.","5363","1984","05","17","Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","2019-02-27 14:03:41-03","UFSJ","HUFSJ","1079","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Sobral, M",NA,"Sobral, M; Guimarães, R; Teixeira, LR","13111","2010","03","30","Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"HUFSJ001079","HUFSJ001079_v00 HUFSJ001079_v01 HUFSJ001079_v02",NA,NA,NA,"Árvore 3 m, em campo rupestre; flores com pétalas brancas e estames amarelos, com odor suave e agradável..",NA,"Cachoeira do Bom Despacho",NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","2020-09-22 13:49:06-03","USP","SPFW","1172","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","P.R. Reitz 1958",NA,"Reitz ;Klein","3861","1956","10","11","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Horto Florestal I. N. P.",NA,NA,"700","700",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","2020-09-22 13:49:06-03","USP","SPFW","391","PreservedSpecimen","Plantae","Theaceae","Laplacea","tomentosa","Laplacea tomentosa","G.Don","W. Mantovani",NA,"Ceccantini, G.C.T. Guimarães, M.M.S.","105","1993","04","10","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","2019-11-13 16:05:08-03","UNISANTA","HUSC","2178","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) Keng","Martins, S.E.","2000","Rossi, L.; Martins, S.E.","s.n.","1999","10","21","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 3m de altura. FLores alvas. Frutos verdes imaturos.; Floresta de Restinga Paludosa sobre solo Turfoso Degradada.",NA,"Praia do Itaguaré. Condomínio da Barma Empreendimentos Imobiliários.","Magnoliophyta",NA,NA,NA,NA,"37616","auto","08",NA,NA,NA,NA,NA,NA,NA,NA
"1972","2019-11-13 16:05:08-03","UNISANTA","HUSC","2187","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) Keng",NA,NA,"Sampaio, P.S.P.; Magenta, M.A.G.","361","1999","10","28","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Árvore, 6m de altura. Flores com corola alva e estames amarelados. Borda de mata.; Floresta de Restinga paludosa sobre solo turfoso.",NA,"São Lourenço, Rod. Sp-55, km 211,5. Fazenda da Família Pinto.","Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","2019-11-13 16:05:08-03","UNISANTA","HUSC","8947","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Martins, S.E.; Sampaio, P.S.P.","2015","Sampaio, P.S.P.; Martins, S.E.","990","2015","01","21","Brasil","Minas Gerais","São Thomé das Letras","-44.961889","-21.728389","-44.961889","-21.728389",NA,NA,NA,NA,NA,"Arbusto com 1,5m de altura, flor branca; Cerrado rupestre",NA,"Vale do Canta Galo, próximo a cachoeira das panelas. Solo com afloramentos rochosos, APA São Thomé.","Magnoliophyta",NA,"1020","1020",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"1974","2019-07-02 15:56:48-03","UEM","HUEM","1424","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G.Hatschbach","1985","G.Hatschbach","48333","1984","09","17","Brasil","Bahia","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"HUEM000013305","HUEM000013305",NA,NA,NA,"Árvore 5m; flor alva, estames e anteras amarelo pálido. Campo rupestre.",NA,"arredores, Beira do córrego.",NA,NA,NA,NA,NA,"58558","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"1975","2019-07-02 15:56:48-03","UEM","HUEM","10722","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","M.I.Radomski","1999","M.I.Radomski","06","1999","05","16","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"HUEM000013310","HUEM000013310",NA,NA,NA,"Árvore de flor creme, apresenta sempre uma das folhas de pigmentação avermelhada.",NA,"distrito de Bateias, Morro da Cruz, Floresta Ombrófila mista Montana.",NA,NA,NA,NA,NA,"53742","auto","05","16",NA,NA,NA,NA,NA,NA,NA
"1976","2019-07-02 15:56:48-03","UEM","HUEM","10723","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","S.R.Ziller","1995","W.Maschio","59","1995","06","19","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000013309","HUEM000013309",NA,NA,NA,NA,NA,"Embrapa - CNPFlorestas . Mata de estábulo, Floresta Ombrófila mista Montana.",NA,NA,"850","850",NA,"13536","auto","06","19",NA,NA,NA,NA,NA,NA,NA
"1977","2019-07-02 15:56:48-03","UEM","HUEM","10753","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G.Hatschbach",NA,"E.Rotta","73","1979","03","02","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000013314","HUEM000013314",NA,NA,NA,NA,NA,"Embrapa, Floresta ombrófila mista.",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","2020-11-04 17:30:57-03","UEM","HUEM","10725","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G.Hatschbach","1995","S.R.Ziller; Svolenski, AC","564","1994","11","09","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"HUEM000013312","HUEM000013312",NA,NA,NA,"Flors cor creme; folhas assimétricas (tida como L. semisserrata).",NA,"Aeroporto de Guaraqueçaba, Formações pioneiras de influência marinha . Resinga.",NA,NA,NA,NA,NA,"37295","auto","02","10",NA,NA,NA,NA,NA,NA,NA
"1979","2019-07-02 15:56:48-03","UEM","HUEM","10724","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G.Hatschbach","1995","S.R.Ziller; G. Tiepolo","678","1995","02","07","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"HUEM000013311","HUEM000013311",NA,NA,NA,"Folhas de L. Semiserrata (que é sinonímia, mas é diferente).",NA,"Aeroporto, Formações pioneiras de influência marinha. Restinga.",NA,NA,NA,NA,NA,"37295","auto","02","07",NA,NA,NA,NA,NA,NA,NA
"1980","2020-11-04 17:30:57-03","UEM","HUEM","5240","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","S.M. Silva","1995","Lima, RX","99","1993","10","22","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"HUEM000013306","HUEM000013306",NA,NA,NA,"Árvore com 4 m. de altura; flores brancas; estames amarelos; aromática e melífera; abundante em borda de restinga",NA,"Campo de aviação",NA,NA,NA,NA,NA,"37295","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"1981","2019-07-02 15:56:48-03","UEM","HUEM","25797","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"Moro R.S.","s.n.","2001","06","12","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUEM000013313","HUEM000013313",NA,NA,NA,"Árvore. Doado HUPG 8392.",NA,"rio São Jorge",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","2020-11-04 17:30:57-03","UEM","HUEM","8239","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","In Flora do Brasil","2017","Andrade, SF","07","2000","08","05","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEM000013308","HUEM000013308",NA,NA,NA,"Árvore com cerca de 6 m. de altura; botões florais esverdeados; frutos secos",NA,"Em área de mata próximo ao rio",NA,NA,NA,NA,NA,"30511","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"1983","2019-07-02 15:56:48-03","UEM","HUEM","10448","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Silva; F.Chagas","1991","F. Chagas; Silva","1574","1991","08","03","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUEM000013307","HUEM000013307",NA,NA,NA,"Árvore com 15m de altura; botões florais esverdeados; flores amarelas; fruto da floração ant. presente; frequente na área.",NA,"Fazenda Monte Alegre - KLABIN, Xopim",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","2019-07-02 15:56:48-03","UEM","HUEM","26875","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"C.T. Silva; et al.","s.n.","1996","09","14","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUEM000013315","HUEM000013315",NA,NA,NA,"Árvore 6,0m de altura; flores brancas; estames amarelos.",NA,"Canyon Guartelá, Mata ciliar a 5m do rio",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","2019-07-02 15:56:48-03","UEM","HUEM","25833","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski",NA,NA,"M.R.B. do Carmo","296","2003","10","03","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUEM000013316","HUEM000013316",NA,NA,NA,"Árvore 7m, botões e flores brancas. Doado HUPG 12705.",NA,"Parque Estadual do Guartelá, capão",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986","2021-03-10 11:38:59-03","UNILA","EVB","2013","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Gonzatti, F.","2014","Valduga, E.","471","2012","07","19","Brasil","Rio Grande do Sul","Cidreira","-50.2325","-30.084444","50º13'57''W","30º5'4''S","EVB002013","EVB002013",NA,NA,NA,NA,NA,"Fazenda Azaléia.",NA,NA,"10","10",NA,NA,NA,"07","22",NA,NA,NA,NA,NA,NA,NA
"1987","2020-11-05 13:54:00-03","UNIRIO","HUNI","2550","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","A.E. Ramos",NA,"A.E. Ramos; F.P.R. de Jesus; G.C. Reis; G. Cota; M. Oliveira","1760","2009","07","07","Brasil","Distrito Federal","Brasília","-48.083611","-15.926944","48º5'1''W","15º55'37''S","HUNI00002550",NA,NA,NA,NA,"Material doado pelo HEPH. Árvore. Habitat: Mata de galeria Habito: Árvore",NA,"Núcleo Rural Monjolo. Recanto das EMAS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","2020-11-12 16:59:14-03","UEL","FUEL","13762","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Leitão Filho, HF","2008","Tamashiro, JY; V.B, Ruy","1645","1981","10","29","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,"Mata do Retiro Branco","Tracheophyta","Ericales",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"1989","2020-11-12 16:59:14-03","UEL","FUEL","29273","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","2000","Radomski, MI","6","1995","05","16","Brasil","Paraná","Bateias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro da Cruz","Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2020-11-12 16:59:14-03","UEL","FUEL","39066","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","2002","Silva, JM; Barbosa, E; Vaz, J","3655","2002","09","30","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Torre da Embratel, Est. Repetidora da Serra do Ale, Est. Repetidora da Serra do Aleixo","Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2020-11-12 16:59:14-03","UEL","FUEL","42991","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Estevan, DA","2006","Estevan, DA; et al.","1163","2005","07","06","Brasil","Paraná","Ventania","-50.308417","-24.143056","-50.308417","-24.143056",NA,NA,NA,NA,NA,NA,NA,"Fazenda Califórnia de Henrique Sato","Tracheophyta","Ericales","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2020-11-12 16:59:14-03","UEL","FUEL","44370","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Dall#?#Agnol, RF","2008","Cotarelli, VM; Francisco, EM","214","2008","06","10","Brasil","Paraná","Mauá da Serra","-51.164444","-23.952778","-51.164444","-23.952778",NA,NA,NA,NA,NA,NA,NA,"Estância Manain, Beira da estrada","Tracheophyta","Ericales",NA,NA,NA,NA,NA,"10","16",NA,NA,NA,NA,NA,NA,NA
"1993","2020-11-12 16:59:14-03","UEL","FUEL","6991","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","2008","Kummrow, R; Azevedo, P","2805","1986","09","09","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Luis do Purunã","Tracheophyta","Ericales",NA,NA,NA,"27346","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"1994","2020-11-12 16:59:14-03","UEL","FUEL","41302","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","2006","Silva, JM; Cordeiro, J","165","1989","01","31","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro Cunhaporanga","Tracheophyta","Ericales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","2020-11-12 16:59:14-03","UEL","FUEL","21423","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","1997","Ribas, OS; Silva, JM","1932","1997","07","26","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra de Araçatuba","Tracheophyta","Ericales","1300","1300",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","2020-11-12 16:59:14-03","UEL","FUEL","49769","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Martins, E","2010","Martins, E; Gilmara, Z; Rosseto, VM; Jarema, L; Lopes, GL","21","2010","10","16","Brasil","Paraná","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Leão","Tracheophyta","Ericales",NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","2020-11-12 16:59:14-03","UEL","FUEL","33684","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","1999","Souza, LRM; Cloclet, FA","s.n.","1998","07","29","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Viagem, beira da estrada, beira da estrada","Tracheophyta","Ericales",NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998","2020-11-12 16:59:14-03","UEL","FUEL","19323","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng",NA,"2008","Cervi, AC","3785","1992","09","29","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio da Morte","Tracheophyta","Ericales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","2020-11-12 16:59:14-03","UEL","FUEL","33687","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Viani, RAG",NA,"Francisco, EM; et al.","s.n.","1999","09","01","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sítio Xaxim 2","Tracheophyta","Ericales",NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","2020-11-12 16:59:14-03","UEL","FUEL","47712","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","2005","Silva, JM; Barbosa, E; Poliquesi, CB","4436","2005","11","10","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capela Nossa Senhora das Pedras, capão","Tracheophyta","Ericales",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","2020-11-12 16:59:14-03","UEL","FUEL","47412","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Hatschbach, G","2005","Silva, JM; Barbosa, E; Poliquesi, CB","4436","2005","11","10","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nossa Senhora das Pedras","Tracheophyta","Ericales",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002","2020-11-12 16:59:14-03","UEL","FUEL","9855","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Silva, SM","2008","Britez, RM","1129","1986","11","22","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel, Ponta Oeste (Reserva Ecologica)","Tracheophyta","Ericales",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","2020-11-12 16:59:14-03","UEL","FUEL","23521","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng",NA,"2008","Takeda; Schiesinsky","907","1992","11","06","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio São Jorge","Tracheophyta","Ericales",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","2020-11-12 16:59:14-03","UEL","FUEL","33686","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","1999","Pavão, OC; et al.","s.n.","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chácara Carolina","Tracheophyta","Ericales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","2020-11-12 16:59:14-03","UEL","FUEL","26878","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","1999","S.F. de Andrade","7","2000","08","05","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em área de mata próximo ao rio","Tracheophyta","Ericales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2020-11-12 16:59:14-03","UEL","FUEL","5335","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng",NA,"2008","Zampieri, C; et al.","128","1988","03","24","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Aliança, próx. trevo Congonhinha","Tracheophyta","Ericales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","2020-11-12 16:59:14-03","UEL","FUEL","26566","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","1998","Cavalheiro, AL; et al.","s.n.","1998","10","30","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rancho Carolina","Tracheophyta","Ericales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2020-11-12 16:59:14-03","UEL","FUEL","11427","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva","2008","Francisco das Chagas e Silva","1574","1991","08","03","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre, Xopim","Tracheophyta","Ericales",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","2020-11-12 16:59:14-03","UEL","FUEL","33685","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng","Vieira, AOS","1999","Uhlmann, A; et al.","s.n.","1997","10","14","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico Samuel Klabin","Tracheophyta","Ericales",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","2020-11-12 16:59:14-03","UEL","FUEL","20171","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrader) H.Keng",NA,"2008","C.T. da Silva; et al.","s.n.","1996","09","14","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canion Guartelá","Tracheophyta","Ericales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
