"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1527","2020-07-23 12:04:38-03","CEPLAC","CEPEC","58928","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"W. W. Thomas",NA,NA,NA,"O. J. Pereira","1987","10","26","Brasil","Espírito Santo","VITÓRIA","Campus da UFES, Goiabeiras.","-40.3377990722656","-20.3194007873535","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1298",NA,NA,NA,NA,"15291","auto",NA,"30/12/1993",NA,NA,NA
"1528","2020-07-23 12:04:38-03","CEPLAC","CEPEC","6137","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"T. Koyama",NA,NA,NA,"T. S. dos Santos","1970","09","23","Brasil","Bahia","BELMONTE","Sem informação.","-38.8828010559082","-15.8631000518799","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1134",NA,NA,NA,NA,"71281","auto",NA,"01/09/1978",NA,NA,NA
"1529","2020-07-23 12:04:38-03","CEPLAC","CEPEC","99831","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"R. M. Harley",NA,NA,NA,"R. Funch","1998","07","29","Brasil","Bahia","LENÇÓIS","Vale do Rio São José.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,"130",NA,NA,NA,NA,"47385","auto",NA,"30/12/1999",NA,NA,NA
"1530","2020-07-23 12:04:38-03","CEPLAC","CEPEC","13886","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"S. Mayo",NA,NA,NA,"S. A. Mori","1978","07","02","Brasil","Bahia","PORTO SEGURO","8Km da cidade, BR-367. Margem da estrada.","-39.0647010803223","-16.4496994018555","0W0'0","0S0'0",NA,NA,NA,NA,NA,"10220",NA,NA,NA,NA,"68835","auto",NA,"30/12/1979",NA,NA,NA
"1531","2020-07-23 12:04:38-03","CEPLAC","CEPEC","54670","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,"D. Simpson",NA,NA,NA,"S. C. de Sant'Ana","1991","12","13","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Ca. 6-7Km cidade, antiga estrada p/ Estação Ecologica do pau-brasil (CEPLAC).","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,"135",NA,NA,NA,NA,"49584","auto",NA,"30/12/1993",NA,NA,NA
"1532","2019-07-16 10:36:02-03","UFSJ","HUFSJ","9378","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Costa, MTR; et al.","2017","08","05","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre na porção da serra atrás da base do Exército.","-44.505478","-21.248486","-44.505478","-21.248486","119","119","Erva 0,4 m de altura, inflorescência amarelo-acastanhada.","HUFSJ009378",NA,"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2019-12-20 18:46:30-03","UFSJ","HUFSJ","3688","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gonçalves, J","2014","04","14","Scur, L","2008","07","23","Brasil","Rio Grande do Sul","Mostardas","Na borda da lagoa Pai João.","-50.9211006164551","-31.1068992614746",NA,NA,"10","10",NA,"HUFSJ003688",NA,"1163",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA
"1534","2021-04-08 17:13:23-03","UESB","HUESB","4300","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,"2020","10","08","Mattos-Silva, L.A.; E.A.Rocha, LMenezes,; B.R.dos Santos.; E.A.Rocha, LMenezes,; B.R.dos Santos.","2000","10","07","Brasil","Bahia","Santa Luzia","Km 16 da Rodovia Caravelas/Alcoçaba (BA 001). Campos naturais. Margem direita. Solo arenoso. (Solo poszólico) lado esquerdo e direito.","-39.225556","-15.513889","-39.225556","-15.513889",NA,NA,"Troca de material.; Erva de 40 a 60 cm de altura. Inflorescência axilares e terminais, sub-blobosas, com flores protegidas por glumas castanhas.","HUESB000004300",NA,"4266","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2021-04-08 17:13:23-03","UESB","HUESB","6099","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M.Luceño","1995","05",NA,"Miranda, A.M. de; L.P.Félix et M.F.O.Pires.; L.P.Félix et M.F.O.Pires.","1994","09","03","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"Erva; caule esverdeado com base arroseada. Inflorescências marrom-esverdeadas.",NA,NA,"1976","Monocotyledoneae",NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA
"1536","2019-11-13 16:04:40-03","UNISANTA","HUSC","2114","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Prata, A.P.","2001","11",NA,"Alves, M.","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Rizoma curto, eventualmente formando pequenas touceiras; inflorescência marrom-amarelada. Abundante.; Área de restinga degradada (solo arenoso parcialmente alagado).",NA,NA,"1651","Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"1537","2021-02-12 15:02:01-03","UFSCar","SPSC","7007","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","cyperoides","Rhynchospora cyperoides","Mart.",NA,NA,NA,NA,"F. Periotto;L.B. Santis","2000","10","31","Brasil","São Paulo","São Carlos","Lago UFSCar.",NA,NA,"9999","9999",NA,NA,"Brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2021-02-12 15:02:01-03","UFSCar","SPSC","813","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","C.F.I. Muniz","1983","05",NA,"M.H.A.O. Souza","1977","08","22","Brasil","São Paulo","Itirapina","Represa do Lobo. Estação intermediária",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2021-02-12 15:02:01-03","UFSCar","SPSC","814","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"M.H.A.O. Souza","1977","10","24","Brasil","São Paulo","Itirapina","Represa do Lobo. Estação intermediária",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2021-02-12 15:02:01-03","UFSCar","SPSC","817","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"M.H.A.O. Souza","1978","01","29","Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,"9999","9999",NA,NA,"Flor verde amarelada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2021-02-12 15:02:01-03","UFSCar","SPSC","815","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"M.H.A.O. Souza","1977","11","28","Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2021-02-12 15:02:01-03","UFSCar","SPSC","816","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"M.H.A.O. Souza","1977","12","29","Brasil","São Paulo","Itirapina","Represa do Lobo. Estação intermediária",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2021-02-12 15:02:01-03","UFSCar","SPSC","8576","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","G. Shepherd",NA,NA,NA,"L.K. Takao","2009","03","09","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"1544","2021-02-12 15:02:01-03","UFSCar","SPSC","818","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"M.H.A.O. Souza","1978","03","20","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1545","2020-11-05 13:53:47-03","UNIRIO","HUNI","140","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","A. Gil",NA,NA,NA,"C.P. Bove; L. Herdy; A. Gil et al.","1999","02","03","Brasil","Rio de Janeiro","Maricá","Restinga de Maricá.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Material em meio líquido e herborizado. Habitat: Alagado com ca. 20 cm de profundidade","HUNI00000140",NA,"405",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"1546","2018-12-17 10:18:18-02","PERD","PERD","967","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Pivari, MO","2009","08","27","Pivari, MO; Oliveira, VB; Magalhães, HGC","2009","08","27","Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa sem nome","-42.441667","-19.685","-42.441667","-19.685","258","258","Erva anfíbia. Inflorescências castanhas.",NA,NA,"1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2016-12-19 13:51:20-02","PERD","PERD","722","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Pivari, MO","2009","09","28","Pivari, MO; Costa, FM; Ferreira, RM","2008","11","11","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce - Lagoa Don Helvécio","-42.604167","-19.790278","-42.604167","-19.790278","268","268","Erva anfíbia. Inflorescências castanhas.",NA,NA,"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2020-11-12 17:02:29-03","UEL","FUEL","49695","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Mehlig, U","2007","01","18","Brasil","Pará","Bragança","Penísula de Ajuruteua, Salinas dos Roques (Jabuti), campo na margem norte do bosque, 5ª ilha de terra firme","-46.668611","-0.931778","-46.668611","-0.931778",NA,NA,NA,"FUEL020099",NA,"268","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","2020-11-12 17:02:29-03","UEL","FUEL","50952","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gonzatti, F","2012","02",NA,"Valduga, E","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia - Lagoa Manuel Nunes, em banhado próximo à lagoa","-50.230556","-30.084444","-50.230556","-30.084444","27","27",NA,"FUEL020098",NA,"2012","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","2020-11-12 17:02:29-03","UEL","FUEL","10371","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Trevisan, R","2013","06","05","Eiten, G; Eiten, LT","1962","05","16","Brasil","Maranhão","Loreto","Ilha de Balsas, region, between the Rios Balsas an, edge of dammed pond at Sambaíba","-45.033333","-7.383333","-45.033333","-7.383333","300","300",NA,"FUEL020100",NA,"4585","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2020-11-12 17:02:29-03","UEL","FUEL","56037","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Burchardt, P","2016","11","06","Burchardt, P; Vanzela, ALL","2016","11","06","Brasil","Paraná","Antonina",NA,"-48.716194","-25.432806","-48.716194","-25.432806",NA,NA,NA,"FUEL056037",NA,"96","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","2020-11-12 17:02:29-03","UEL","FUEL","56038","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Burchardt, P","2017","04","01","Burchardt, P; Vanzela, ALL","2017","03","14","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas","-35.147806","-6.731","-35.147806","-6.731",NA,NA,NA,"FUEL056038",NA,"115","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2020-11-12 17:02:29-03","UEL","FUEL","56068","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Burchardt, P","2019","06","10","Burchardt, P; Vanzela, ALL","2019","01","05","Brasil","Paraná","Pontal do Paraná","Ilha do Mel","-48.334","-25.516194","-48.334","-25.516194",NA,NA,NA,"FUEL056068",NA,"248","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","2019-10-16 14:14:24-03","UEL","FUEL","55371","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Rocha, DM","2017",NA,NA,"Rocha, DM; et al.","2017","06","03","Brasil","Paraná","Campo Largo","Papagaios","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"FUEL055371",NA,"02","Tracheophyta","Poales",NA,NA,"53742","auto",NA,NA,NA,NA,NA
"1555","2020-11-12 17:02:29-03","UEL","FUEL","9458","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Modesto, Luceño","1997",NA,NA,"Silva, SM; Britez, RM","1986","04","13","Brasil","Paraná","Paranaguá","Ilha do Mel, restinga da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL020097",NA,"340","Tracheophyta","Poales",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"1556","2020-11-12 17:02:29-03","UEL","FUEL","41335","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Trevisan, R","2008","01","15","Vanzela, ALL","2003","01","05","Brasil","Santa Catarina","Florianópolis","Ilha Norte, Lagoa das Lavadeiras - Santinho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FUEL020101",NA,"s.n.","Tracheophyta","Poales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"1557","2019-11-01 15:14:21-03","UnB","UB","193395","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","arechavaletae","Rhynchospora arechavaletae","(Vahl) Kük. ex Herter","Barros, M","1955","08","08","Tamandaré, F","1912","12",NA,"Brasil","São Paulo",NA,"Sant Anna",NA,NA,NA,NA,NA,NA,NA,"UB0009935","UB0009935","237","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1558","2019-11-01 15:14:28-03","UnB","UB","159373","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Heringer, EP; Eiten, G","1975","09","22","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.6","-19.766667","-42.6","-19.766667","400","400","Native evergreen broadleaf forest area. Shore of Lake Helvécio, other side of lake from bathing area. Open grassy strip a few meters wide between water's edge and secondary forest. Not disturbed by humans but frequented by capybary and","UB0010708","UB0010708","15146","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1559","2019-11-01 15:14:28-03","UnB","UB","159374","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Heringer, EP; Eiten, G","1975","09","22","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.6","-19.766667","-42.6","-19.766667",NA,NA,"Native evergreen broadleaf forest area. Shore of Lake Helvécio, other side of lake from bathing area. Open grassy strip a few meters wide between water's edge and secondary forest. Not disturbed by humans but frequented bu capybary and","UB0010712","UB0010712","15147","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1560","2019-11-01 15:14:28-03","UnB","UB","159375","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Corrêa, JA","1964","10","29","Brasil","São Paulo","São Paulo","Parque do Estado, ca. de 10 km ao sul do centro da cidade. Dentro do parque, perto da Av. Miguel Estéfano.","-46.64","-23.55","-46.64","-23.55",NA,NA,"Todos os exemplos desde número de uma só touceira.; Ciperácea em solo úmido na beira de um brejo.","UB0010700","UB0010700","31","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1561","2019-11-01 15:14:28-03","UnB","UB","159376","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Pires, JM; Cavalcante, PB","1962","08","04","Brasil","Amapá",NA,"Costal Region","-51.05","1.216667","-51.05","1.216667",NA,NA,"0,5-1,0 m high, fruiting heads brown; Frequent in wet savanna at edge of Igarape Ariramba","UB0010713","UB0010713","52326","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1562","2019-11-01 15:14:28-03","UnB","UB","159377","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AG","1999","05",NA,"Skvortzov, B","1964","10","21","Brasil","São Paulo","Santo André","City of São Paulo, along Rio Pinheiros.","-46.54","-23.66","-46.54","-23.66",NA,NA,"In dried-up bed of artificial pond.","UB0010711","UB0010711","320","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1563","2019-11-01 15:14:28-03","UnB","UB","159378","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Araújo, F","1984","06","11","Brasil","Pernambuco","Parnamirim","Fazenda Travessia, 4,4 Km da estrada Parnamarim-Petrolina.","-39.58","-8.09","-39.58","-8.09",NA,NA,"Erva de 20 cm de altura.; Regassolo raso, Caatinga.","UB0010710","UB0010710","109","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1564","2019-11-01 15:14:28-03","UnB","UB","159379","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Koyama, TM","1973",NA,NA,"Belém, RP; Pinheiro, RS","1966","06","29","Brasil","Bahia","Canavieiras",NA,"-38.95","-15.68","-38.95","-15.68",NA,NA,"Planta de 60cm; Inflorescência marrom.; Restinga.","UB0010706","UB0010706","2440","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1565","2019-11-01 15:14:28-03","UnB","UB","159380","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Koyama, TM","1973",NA,NA,"Belém, RP","1965","09","08","Brasil","Bahia","Canavieiras","Margem da Rodovia Camacan-Canavieiras, 32 km W de Canavieiras.","-38.95","-15.68","-38.95","-15.68",NA,NA,"Planta de 40-50cm; Inflorescência marrom.; Restinga.","UB0010702","UB0010702","1690","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1566","2019-11-01 15:14:28-03","UnB","UB","159381","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Pires, JM; Black, GA","1945","09","26","Brasil","Pará","Belém",NA,"-48.5","-1.46","-48.5","-1.46",NA,NA,"Espigas em pequenos capítulos castanhados","UB0010704","UB0010704","284","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1567","2019-11-01 15:14:28-03","UnB","UB","164735","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Heringer, EP; Eiten, G","1975","09","21","Brasil","Minas Gerais","Marliéria","Parque estadual do Rio Doce. Along road from nursery to Porto Capim on lago Helvécio","-42.633333","-19.766667","-42.633333","-19.766667","400","450","Flora of Brazil. Collected with financial aid of Academia Brasileira de Ciências; Native evergreen broadleaf forest area. Very deep light tan fine sandy soil. In lake valley secondary forest. Collected from two adjacent clumps along ro","UB0011273","UB0011273","15107","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1568","2019-11-01 15:14:28-03","UnB","UB","164787","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araujo, AC","1999","05",NA,"Pires, JM; Silva, NT","1955","04","09","Brasil","Pará","Bragança",NA,"-46.77","-1.06","-46.77","-1.06",NA,NA,"Campo alagado. Flutuante, entre junco e Eriocaulaceae","UB0010692","UB0010692","4829","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1569","2019-11-01 15:14:28-03","UnB","UB","164788","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Harley, RM; Giulietti, AML","1999","04","04","Brasil","Bahia","Jacobina","Beira de estrada entre Itaitu e o cruzamento com a estrada entre Jacobina e Capim Grosso. Caatinga com brejo e lagoa temporária, com Elchornia paniculata, Enhydra e Hydrolea spinosa","-40.471944","-11.344444","-40.471944","-11.344444","563","563","Herbário Universidade Estadual de Feira de Santana. HUEFS 37891; Erva cespitosa. Inflorescência paleáceas, brácteas com nervura verde, anteras creme; Na beira de um lago seco","UB0010694","UB0010694","53706","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1570","2019-11-01 15:14:28-03","UnB","UB","167586","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Prata, AP","2011",NA,NA,"Eiten, G; Eiten, LT","1962","05","16","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. Several km E of main house of Fazenda Morros, about 35 km. south of Loreto.","-45.333333","-7.383333","-45.333333","-7.383333","300","300","FICHA-N.; Sedge in soaking to moist , blackish silty clay with humus, in shade if trees.; Main vegetation types of region: (1) Chapada, a semi-closed tree woodland (or cerradão) on flat tops & steep sides of plateaus, and on some a","UB0010667","UB0010667","4585","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1571","2019-11-01 15:14:28-03","UnB","UB","167652","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Prata, AP","2011",NA,NA,"Klein, RM; Bresolin, A","1965","09","14","Brasil",NA,NA,"Jurerê.",NA,NA,NA,NA,"2","2","FICHA SP,SC,MG.&nf;&nf;; Campo úmido.","UB0010670","UB0010670","6185","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1572","2019-11-01 15:14:28-03","UnB","UB","167653","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Prata, AP","2011",NA,NA,"Klein, RM; Bresolin, A","1965","11","25","Brasil",NA,NA,"Pântano do Sul.",NA,NA,NA,NA,"2","2","FICHA SP,SC,MG.&nf;&nf;; Terreno úmido.","UB0010671","UB0010671","6359","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1573","2019-11-01 15:14:28-03","UnB","UB","194220","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985","01","01","Rodrigues, WA; Coêlho, LF","1962","01","01","Brasil","Rondônia",NA,"Rio Guaporé, Porto Acre",NA,NA,NA,NA,NA,NA,"INPA-Herbario 10866; Erva; Campo, solo argiloso, úmido","UB0012487","UB0012487","4300","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
