"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"235","2021-02-11 17:21:09-03","UFPR","UPCB","24381","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Imig, D.C.","2012","05","22","Bidá, A.","194","1984","01","12","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo.","-49.2242012023926","-25.2917003631592","13536",NA,"Trepadeira..","auto","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:21:09-03","UFPR","UPCB","24382","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Imig, D.C.","2012","05","22","Bidá, A.","236","1984","01","12","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo.","-49.2242012023926","-25.2917003631592","13536",NA,"Volúvel..","auto","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:21:09-03","UFPR","UPCB","83522","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Imig, D.C.","2014","06","23","Braga, J.P.","180","2004","04","28","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111","10929",NA,"Liana, frutos verdes.","auto","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:21:09-03","UFPR","UPCB","15849","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Imig, D.C.","2012","05","22","Klein, R.M.","10702","1973","01","16","Brasil","Santa Catarina","Imaruí","Serraria Alcides P. Alves, Águas Mornas.","-48.8199996948242","-28.3414001464844","29971",NA,"Corona branca, fruto imaturo verde. Beira do caminho na mata..","auto","Vell.",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-04-21 11:33:00-03","MO","MOBOT","100523697","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","glaucescens","Passiflora glaucescens","fide Killip",NA,NA,NA,"F. Sellow","Sellow 894",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Killip",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA
"240","2016-03-11 15:57:00-03","MO","MOBOT","100253032","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","maculifolia","Passiflora maculifolia","E. P. Killip",NA,NA,NA,"Ellsworth P. Killip","Killip s.n.",NA,NA,NA,"Venezuela",NA,NA,"[According to label, it appears to be from a specimen originally found in Venezuela but now collected and cultivated in Kew Gardens, 1925]",NA,NA,NA,"1",NA,NA,"Mast.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-09-08 15:21:00-03","MO","MOBOT","3493113","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","maculifolia","Passiflora maculifolia",NA,NA,NA,NA,"Borin, John W.","Borin 47911","1926","5","13","Venezuela",NA,NA,"original from H. W. Becker 1913 Venezuela; Plants cultivated in the New York Botanical Garden, Bronx, Bronx, Co., New York, USA by John G. Borin",NA,NA,NA,"1",NA,NA,"Mast.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-07-05 15:09:00-03","MO","MOBOT","100986139","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi (NY)",NA,NA,NA,"Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31348","1973","2","7","Brazil","Espírito Santo","Iúna",NA,"-41.5358009338379","-20.3458003997803","32198","1",NA,"auto","Gardner",NA,NA,"800.00000000","1000.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2011-06-27 08:43:00-03","MO","MOBOT","100189222","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"F. Sellow","Sellow 2127","1814",NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains.","-42.75","-22.3666667",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2009-12-15 16:43:00-02","MO","MOBOT","100189219","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"John Miers","Miers 3471","1878",NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains.","-42.75","-22.3666667",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA
"245","2008-11-13 11:50:00-02","MO","MOBOT","100156739","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Moysés Kuhlmann|Lyman B. Smith","Kuhlmann 1805","1929","2","3","Brazil","São Paulo",NA,"Cidade Jardim","-46.7166667","-23.5833333",NA,"1",NA,NA,"Gardner",NA,NA,"800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2009-03-05 11:40:00-03","MO","MOBOT","100172943","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi",NA,NA,NA,"Howard S. Irwin","Irwin 28497","1970","3","28","Brazil","Minas Gerais",NA,"Campo and cerrado","-43.7833333","-18.0833333",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2016-03-09 11:18:00-03","MO","MOBOT","100189174","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Jacques S. Blanchet","Blanchet 156",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2016-03-09 11:19:00-03","MO","MOBOT","100189175","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 12472","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-05-21 09:00:00-03","MO","MOBOT","100189177","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Anders F. Regnell","Regnell III.638",NA,NA,NA,"Brazil","Goiás",NA,"Serra de Caldas.","-48.7","-17.75",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2009-05-21 09:01:00-03","MO","MOBOT","100189178","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Anders F. Regnell","Regnell 4501",NA,NA,NA,"Brazil","Goiás",NA,"Serra de Caldas.","-48.7","-17.75",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2013-05-07 06:03:00-03","MO","MOBOT","100189197","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Ynés Mexia","Mexia s.n.",NA,NA,NA,"Brazil","Espírito Santo",NA,"Serra de Santa Barbara de Caparoa.",NA,NA,NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2012-05-23 15:21:00-03","MO","MOBOT","100189199","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Jean B.A. Guillemin","Guillemin 629",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2075","-22.9027778",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2009-05-21 10:03:00-03","MO","MOBOT","100189201","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"J.T. de Moura","Moura 506",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro.","-43.2075","-22.9027778",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-02-03 07:59:00-02","MO","MOBOT","100189204","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Dolliner","Dolliner s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro.","-43.2075","-22.9027778",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-05-30 04:37:00-03","MO","MOBOT","100189238","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Ernst Üle","Üle 4987",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Patmeiras [Palmeiras].","-41.4833333","-22.05",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2009-05-21 10:51:00-03","MO","MOBOT","100189257","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"PECKOLT","PECKOLT 212",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Cantagallo.","-42.3680556","-21.9811111",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2016-03-09 11:24:00-03","MO","MOBOT","100189260","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"C. Gaudichaud-Beaupré","Gaudichaud-Beaupré 990",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-46.6361111","-23.5475",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2016-03-09 11:25:00-03","MO","MOBOT","100189267","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Alexander C. Brade","Brade 7393",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-46.6361111","-23.5475",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2009-05-21 10:57:00-03","MO","MOBOT","100189272","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Alexander C. Brade","Brade 5526",NA,NA,NA,"Brazil","São Paulo",NA,"Encontro.",NA,NA,NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2011-02-18 16:38:00-02","MO","MOBOT","100190072","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"Gustaf Anders Lindberg","Lindberg 360","1854","9",NA,"Brazil","São Paulo",NA,"Santos.","-46.3336111","-23.9608333",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2018-08-09 14:44:00-03","MO","MOBOT","100237349","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","M. Milward de Azevedo",NA,NA,NA,"John Miers","Miers 2118",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-43.2075","-22.9027778",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"262","2017-07-13 14:36:00-03","MO","MOBOT","100237604","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","John M. MacDougal (MO)",NA,NA,NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2009-05-21 10:18:00-03","MO","MOBOT","100189215","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"John Miers","Miers s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains.","-42.75","-22.3666667",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA
"264","2010-02-23 16:14:00-03","MO","MOBOT","100189210","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","E.P. Killip",NA,NA,NA,"George Gardner","Gardner 428","1836",NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains [Serra dos Orgãos].","-42.75","-22.3666667",NA,"1",NA,NA,"Gardner",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA
"265","2012-08-18 21:55:00-03","MO","MOBOT","100510561","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"A.L. Costa","Costa s.n.(ALCB2880)","1968","2",NA,"Brazil","Bahia","Mundo Novo",NA,"-40.4724998474121","-11.8589000701904","50681","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2012-08-19 21:12:00-03","MO","MOBOT","100510603","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"E. Pereira","Pereira 9845","1965","2","26","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2012-08-19 21:32:00-03","MO","MOBOT","100510609","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"Ludovic Kollmann","Kollmann 5525","2002","2","6","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2012-08-19 21:38:00-03","MO","MOBOT","100510611","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"M. F. Vieira|et al.","Vieira 355","1986","4","4","Brazil","Minas Gerais","Araponga",NA,"-42.5208015441895","-20.6667003631592","16385","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2012-08-19 21:42:00-03","MO","MOBOT","100510612","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward-de-Azevedo",NA,NA,NA,"M. Gomes","Gomes s.n.(OUPR6979)","1898",NA,NA,"Brazil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2012-08-23 16:13:00-03","MO","MOBOT","100512260","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Julio A. Lombardi","Lombardi 1253","1996","4","10","Brazil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666","22051","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2012-08-23 16:16:00-03","MO","MOBOT","100512264","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Ezechias P. Heringer","Heringer 1745","1945","1","18","Brazil","Minas Gerais","Carmópolis de Minas",NA,"-44.6349983215332","-20.5414009094238","18828","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2012-08-23 16:17:00-03","MO","MOBOT","100512265","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"M. Brandão","Brandão 24867","1996","6","16","Brazil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","11966","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2012-08-23 16:19:00-03","MO","MOBOT","100512267","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"M. B. Ferreira","Ferreira 7255","1978","3","28","Brazil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","101169","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2012-08-23 16:26:00-03","MO","MOBOT","100512275","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"A. J. Andrade","Andrade s.n.(R90340)","1925","4",NA,"Brazil","Minas Gerais","Itabira",NA,"-43.2268981933594","-19.6191997528076","33779","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2012-08-23 16:40:00-03","MO","MOBOT","100512288","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"E.M. Teixeira|A. M. Brina","Teixeira s.n.(BHCB35723)","1991","3","21","Brazil","Minas Gerais","Itamarandiba",NA,"-42.8588981628418","-17.8572006225586","39586","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2012-12-12 17:51:00-02","MO","MOBOT","100512292","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Gustavo Martinelli|et al.","Martinelli 10827","1985","5","2","Brazil","Minas Gerais","Itamonte",NA,"-44.8699989318848","-22.283899307251","26914","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-08-23 16:48:00-03","MO","MOBOT","100512296","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Howard S. Irwin|et al.","Irwin 20529","1968","2","19","Brazil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","31264","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2012-08-23 16:49:00-03","MO","MOBOT","100512297","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Howard S. Irwin|et al.","Irwin 20575","1968","2","20","Brazil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","31264","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2012-08-23 17:00:00-03","MO","MOBOT","100512305","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Hortz","Hortz s.n.",NA,NA,NA,"Brazil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2012-08-23 17:06:00-03","MO","MOBOT","100512314","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"M.C. Brügger|et al.","Brügger 24654","1991","3","23","Brazil","Minas Gerais","Olaria",NA,"-43.937198638916","-21.8607997894287","15222","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2012-08-23 18:17:00-03","MO","MOBOT","100512358","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"J.R. de Mattos|N.F. de Mattos","Mattos 16378","1971","12","7","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","23696","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2012-08-23 20:19:00-03","MO","MOBOT","100512360","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"M. B. C. Gallo","Gallo 19","1984","3","12","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","23696","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2012-08-23 18:19:00-03","MO","MOBOT","100512359","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"H.F. Leitao Filho","Leitão 1601","1981","12","3","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","23696","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2012-08-23 20:31:00-03","MO","MOBOT","100512361","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"Ezechias P. Heringer","Heringer 15","1937","12","20","Brazil","Minas Gerais","Reduto",NA,"-41.9824981689453","-20.218900680542","13352","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2012-08-23 20:36:00-03","MO","MOBOT","100512362","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M. A. Milward de Azevedo",NA,NA,NA,"PEDRALLI","PEDRALLI s.n.(HXBH4444)","1989","2","14","Brazil","Minas Gerais","Rio Vermelho",NA,"-43.0092010498047","-18.2936000823975","26996","1",NA,"auto","Vell.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
