"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","previousCatalogNumber"
"315","2019-11-21 10:01:34-03","IBt","SP","490204","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Semir, J; Souza, FO","Shirasuna, RT","4026","2015","06","24","Brasil","São Paulo","Guarulhos","Rodoanel norte, lote 6 OAE 604.","-46.425861","-23.392","-46.425861","-23.392","784","784",NA,NA,NA,NA,NA,NA,NA,"2015","07","13",NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:01:34-03","IBt","SP","249648","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Câmara, PS","121","1991","05","14","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Área do Projeto Fogo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","70570","auto",NA,NA,NA,NA,NA
"317","2019-11-21 10:01:34-03","IBt","SP","475194","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3707","2008","08","23","Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","09","25710","auto",NA,NA,NA,NA,NA
"318","2019-11-21 10:01:34-03","IBt","SP","475195","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3790","2008","08","16","Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","25710","auto",NA,NA,NA,NA,NA
"319","2019-11-21 10:01:34-03","IBt","SP","475213","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3785","2008","08","16","Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","25710","auto",NA,NA,NA,NA,NA
"320","2019-11-21 10:01:34-03","IBt","SP","43720","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Mendes Magalhães","282","1940","06","08","Brasil","Minas Gerais","Coromandel","Fazenda de Thomaz da Costa","-47.2002983093262","-18.4733009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","60859","auto",NA,NA,NA,NA,NA
"321","2019-11-21 10:01:34-03","IBt","SP","356365","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Vega, AJ","Krieger, L","9692","1970","09","06","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","10","08","20620","auto",NA,NA,NA,NA,NA
"322","2020-01-22 15:48:54-03","IBt","SP","502105","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Nicolau, SA","4239","2011","08","02","Brasil","Minas Gerais","Poços de Caldas","Fundação Jardim Botânico de Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","12","16","23696","auto",NA,NA,NA,NA,NA
"323","2019-11-21 10:01:34-03","IBt","SP","162313","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Vega, AJ","Sakane, M","518","1976","08","16","Brasil","São Paulo","Araçariguama","Rodovia Castelo Branco, Da. Catarina","-47.060001373291","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","10","08","10588","auto",NA,NA,NA,NA,NA
"324","2019-11-21 10:01:34-03","IBt","SP","125033","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Sakane, M","66","1973","09","11","Brasil","São Paulo","Botucatu","A +- 3 km da rodovia Castelo Branco","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","40412","auto",NA,NA,NA,NA,NA
"325","2019-11-21 10:01:34-03","IBt","SP","314005","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Hoehne, W","s.n.","1945","08","22","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","9448","auto",NA,NA,NA,NA,NA
"326","2019-11-21 10:01:34-03","IBt","SP","45791","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Kuhlmann, M","s.n.","1941","06","27","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","23869","auto",NA,NA,NA,NA,NA
"327","2019-11-21 10:01:34-03","IBt","SP","65744","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Kuhlmann, M","2989","1954","08","11","Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","43112","auto",NA,NA,NA,NA,NA
"328","2019-11-21 10:01:34-03","IBt","SP","64996","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Campos, SM","13","1959","09","28","Brasil","São Paulo","Itapetininga","Posto Experimental de Criação de Ovinos do Depto. da Produção Animal (P.E.C.O.), 4 km NNW da cidade de Itapetininga, em linha reta, e 12 km pela rodovia","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","40712","auto",NA,NA,NA,NA,NA
"329","2021-02-04 09:01:20-03","IBt","SP","287333","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Souza, VC; Sakuragui, CM; Souza, JP; Scalon, VR; Wongtschowski, M; Sanches, CD; Farah, FT","8712","1995","08","18","Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","42926","auto",NA,NA,NA,NA,NA
"330","2019-11-21 10:01:34-03","IBt","SP","286925","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8925","1995","08","20","Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé, ca. 17 km de Itararé, Fazenda Ibiti (Ripasa), na beira de um córrego","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","27729","auto",NA,NA,NA,NA,NA
"331","2019-11-21 10:01:34-03","IBt","SP","296503","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8819","1995","08","19","Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé, Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","27729","auto",NA,NA,NA,NA,NA
"332","2019-11-21 10:01:34-03","IBt","SP","287783","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8766","1995","08","18","Brasil","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","27729","auto",NA,NA,NA,NA,NA
"333","2019-11-21 10:01:34-03","IBt","SP","166009","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Mantovani, W","865","1980","08","05","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Martinho Prado, Reserva Biológica","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","39309","auto",NA,NA,NA,NA,NA
"334","2019-11-21 10:01:34-03","IBt","SP","93769","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Mimura, I","458","1962","07","20","Brasil","São Paulo","São José dos Campos","Ca. 7,2 km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","39297","auto",NA,NA,NA,NA,NA
"335","2019-11-21 10:01:34-03","IBt","SP","125035","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Sakane, M","75","1973","09","12","Brasil","São Paulo","São Manuel",NA,"-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","24793","auto",NA,NA,NA,NA,NA
"336","2019-11-21 10:01:34-03","IBt","SP","2367","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Hoehne, FC","s.n.","1918","08","14","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"337","2019-11-21 10:01:34-03","IBt","SP","448","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Hoehne, FC","s.n.","1917","08","26","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"338","2019-11-21 10:01:34-03","IBt","SP","25160","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","s.col.","s.n.","1918","10","19","Brasil","São Paulo","São Paulo","Campo do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"339","2019-11-21 10:01:34-03","IBt","SP","16048","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Usteri, A","s.n.","1905","08","21","Brasil","São Paulo","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"340","2019-11-21 10:01:34-03","IBt","SP","16060","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Luederwaldt, H","542","1906","10",NA,"Brasil","São Paulo","São Paulo","Ipiranga&nf;Herb. Museu Paulista n° 542","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"341","2019-11-21 10:01:34-03","IBt","SP","6124","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Brade, AC","5344","1912","11","22","Brasil","São Paulo","São Paulo","Mooca","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"342","2019-11-21 10:01:34-03","IBt","SP","316137","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Hoehne, W","s.n.","1946","07","18","Brasil","São Paulo","São Paulo","Próximo ao Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"343","2019-11-21 10:01:34-03","IBt","SP","316144","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Simão Bianchini, R","Hoehne, W","s.n.","1946","08","07","Brasil","São Paulo","São Paulo","Próximo ao Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","08","53584","auto",NA,NA,NA,NA,NA
"344","2019-11-21 10:01:34-03","IBt","SP","267516","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Vega, AJ","Souza, HM","s.n.","1970","10","20","Brasil","São Paulo","Sorocaba",NA,"-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","10","08","17154","auto",NA,NA,NA,NA,NA
"345","2019-11-21 10:01:34-03","IBt","SP","267600","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Vega, AJ","Leitão Filho, HF","456","1968","07","22","Brasil","São Paulo","Sorocaba","Nativa a beira da estrada para Itu","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","10","08","17154","auto",NA,NA,NA,NA,NA
"346","2019-11-21 10:01:34-03","IBt","SP","16393","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Mamede, MCH","Loefgren, A","CGG50","1887","08","16","Brasil","São Paulo","Tatuí",NA,"-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,"SP023763","SP023763",NA,NA,NA,NA,"2012","05",NA,"22710","auto",NA,NA,NA,NA,NA
"347","2019-11-21 10:01:37-03","IBt","SP","43690","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Stutts, JG","Mello Barreto","5212","1936","08","23","Brasil","Minas Gerais","Andrelândia",NA,"-44.3092002868652","-21.7397003173828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,"26456","auto",NA,NA,NA,NA,NA
