"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"695","2020-09-02 16:26:38-03","Cenargen","CEN","20674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","7983","1987","07","04",NA,"Brasil","MA","ACAILANDIA","Rodovia Açailândia - Imperatriz (BR - 010), km 30.",NA,NA,"170","170","Exsicatas","Ramos com até 1,7 m. Bom desenvolvimento vegetativo. Germoplasma obtido de 3 plantas.","CEN00020674","CEN00020674",NA,NA,"-4751667.0","-520000.0","1987",NA,NA,NA,"07",NA,NA,NA,"5",NA
"696","2020-09-02 16:26:38-03","Cenargen","CEN","21615","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","8325","1987","08","29",NA,"Brasil",NA,NA,"Rodovia Campos - Divisa RJ/ES, km 46, 20 km sul da divisa.",NA,NA,"140","140","Exsicatas","Germoplasma obtido de 6 plantas.","CEN00021615","CEN00021615",NA,NA,"-4133333.0","-2138333.0","1987",NA,NA,NA,"08",NA,NA,NA,"5",NA
"697","2020-09-02 16:26:38-03","Cenargen","CEN","2696","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Hermógenes de Freitas Leitão Fillho","2060","1976","06","08",NA,"Brasil",NA,NA,"Rodovia Presidente Epitácio - Campo Grande, km 56.",NA,NA,NA,NA,"Exsicatas","Em frutificação. Doação da Universidade Estadual de Campinas - UNICAMP. - Flora de Poços de Caldas - Plantas do Brasil.","CEN00002696","CEN00002696",NA,NA,NA,NA,"2016",NA,NA,NA,"11",NA,NA,NA,"1",NA
"698","2020-09-02 16:26:38-03","Cenargen","CEN","28220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Lídio Coradin","6951","1984","08","26",NA,"Brasil","MT","CACERES","Rodovia Santa Rita - Cabacal (MT-170) Km 70","-58",NA,"150","150","Exsicatas","Material obtido de 5 plantaas. CIAT N.18538","CEN00028220","CEN00028220",NA,NA,"-58.0","-15333333.0",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"699","2020-09-02 16:26:38-03","Cenargen","CEN","28098","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Lídio Coradin","4473","1981","08","23",NA,"Brasil",NA,NA,"Estrada Andaraí - Mucugê, km 15.",NA,NA,"590","590","Exsicatas",NA,"CEN00028098","CEN00028098",NA,NA,"-4133333.0","-1295000.0",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"700","2020-09-02 16:26:39-03","Cenargen","CEN","51583","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Laura Cristina Pires Lima - HMS","174","2002","06","15",NA,"Brasil","MS","SAO GABRIEL DO OESTE","Reserva legal da Fazenda Bonito.","-54.312777","-18.952222",NA,NA,"Exsicatas","Doação Herbário Mato Grosso do Sul - HMS n° 6501","CEN00051583","CEN00051583",NA,NA,"-54.312777","-18.952222",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"701","2020-09-02 16:26:39-03","Cenargen","CEN","58403","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Nuno Maria de Sousa Costa","2153","1988","08","28",NA,"Brasil",NA,NA,"Próximo à bomba de gasolina da companhia.",NA,NA,"65","65","Exsicatas","Ramos com até 1,5 m de altura. Em floração e frutificação. Germoplasma de 8 plantas.","CEN00058403","CEN00058403",NA,NA,"-5126667.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"702","2020-09-02 16:26:39-03","Cenargen","CEN","61169","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Anderson Cássio Sevilha","3968","2004","03","29",NA,"Brasil","TO","PARANA","Ponto 4 da fitossociologia. Fazenda Chaparral.","-47.537222","-12.946111","332","332","Exsicatas",NA,"CEN00061169","CEN00061169",NA,NA,"-47.537222","-12.946111","2016",NA,NA,NA,"11",NA,NA,NA,"3",NA
"703","2020-09-02 16:26:39-03","Cenargen","CEN","62800","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. C. P. Lima","Glocimar Pereira-Silva","10543","2006","06","10",NA,"Brasil","TO","PARANA","Estrada São Salvador balsa do rio Custódio km 45, margens do corrego Rosário.","-48.129444","-12.964166","300","300","Exsicatas","Área de influência indireta.","CEN00062800","CEN00062800",NA,NA,"-48.129444","-12.964166","2008",NA,NA,NA,"10",NA,NA,NA,"4",NA
"704","2020-09-02 16:26:39-03","Cenargen","CEN","62926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. C. P. Lima","Glocimar Pereira-Silva","10690","2006","06","15",NA,"Brasil","TO","SAO SALVADOR DO TOCANTINS","Estrada de acesso ao córrego Mutum (Fazenda São Jorge).","-48.277777","-12.802777","350","350","Exsicatas","Área de influência indireta.","CEN00062926","CEN00062926",NA,NA,"-48.277777","-12.802777","2008",NA,NA,NA,"10",NA,NA,NA,"4",NA
"705","2020-09-02 16:26:39-03","Cenargen","CEN","63147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","N. M. de Sousa Costa","Nuno Maria de Sousa Costa","2383","1988","11","23",NA,"Brasil","PA","BRAGANCA","Tracuateua - Campos de Santa Maria; Km 4,5.",NA,NA,"40","40","Exsicatas","Germoplasma de 5 plantas.","CEN00063147","CEN00063147",NA,NA,"-4693333.0","-103333.0","1988",NA,NA,NA,"11",NA,NA,NA,"4",NA
"706","2020-09-02 16:26:39-03","Cenargen","CEN","6536","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","4984","1981","11","25",NA,"Brasil","RR","BOA VISTA","Vila do Taiano - Estrada Circular da Colônia, km 7","-61.116666",NA,"120","120","Exsicatas","Viagem realizada em cooperação CENARGEN, CPATU, CPAC e NPARoraima.","CEN00006536","CEN00006536",NA,NA,"-61.116666","328333.0","2016",NA,NA,NA,"11",NA,NA,NA,"1",NA
"707","2020-09-02 16:26:39-03","Cenargen","CEN","58300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Nuno Maria de Sousa Costa","2090","1988","08","25",NA,"Brasil","AP","MACAPA","A 15 km do entroncamento da BR-156 para o rio Pedreira.","-51.0663986206055","-0.366667002439499","40","40","Exsicatas",NA,"CEN00058300","CEN00058300",NA,NA,"-5103333.0",NA,"2016","225229","auto",NA,"11",NA,NA,NA,"6",NA
"708","2020-09-02 16:26:39-03","Cenargen","CEN","58322","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Nuno Maria de Sousa Costa","2012","1988","08","23",NA,"Brasil","AP","MACAPA","Rodovia Duque de Caxias, cerca de 500 m após o quartel do exército.","-51.0663986206055","-0.366667002439499","15","15","Exsicatas","Em floração. Germoplasma de 5 plantas.","CEN00058322","CEN00058322",NA,NA,"-5108333.0",NA,"2016","225229","auto",NA,"11",NA,NA,NA,"8",NA
"709","2020-09-02 16:26:39-03","Cenargen","CEN","58287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Nuno Maria de Sousa Costa","2077","1988","08","25",NA,"Brasil","AP","MACAPA","Saída para a BR-156, próximo á CODEASA.","-51.0663986206055","-0.366667002439499",NA,NA,"Exsicatas","Germoplasma de 10 plantas.","CEN00058287","CEN00058287",NA,NA,NA,NA,"2016","225229","auto",NA,"11",NA,NA,NA,"8",NA
"710","2020-09-02 16:26:39-03","Cenargen","CEN","58525","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Nuno Maria de Sousa Costa","2061","1988","08","24",NA,"Brasil","AP","MAZAGAO","Estrada do rio Vila Nova para Mazagão Velho, km 17.","-51.2893981933594","-0.115000002086163","20","20","Exsicatas","Germoplasma de 6 plantas.","CEN00058525","CEN00058525",NA,NA,"-5135000.0","-118333.0","2016","195641","auto",NA,"11",NA,NA,NA,"4",NA
"711","2020-09-02 16:26:38-03","Cenargen","CEN","3921","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","1182","1979","09","29",NA,"Brasil","BA","BARREIRAS","BR-242 - Km 989, rod. Brasília - Fortaleza, beira de estrada.","-44.9900016784668","-12.1527996063232",NA,NA,"Exsicatas",NA,"CEN00003921","CEN00003921",NA,NA,NA,NA,"2016","152720","auto",NA,"11",NA,NA,NA,"1",NA
"712","2020-09-02 16:26:38-03","Cenargen","CEN","20380","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","7601","1987","06","19",NA,"Brasil","BA","BARREIRAS","Rodovia Barreiras - Ibotirama (BR - 242), km 12.","-44.9900016784668","-12.1527996063232","670","670","Exsicatas",NA,"CEN00020380","CEN00020380",NA,NA,"-4486667.0","-1215000.0","1987","152720","auto",NA,"06",NA,NA,NA,"3",NA
"713","2020-09-02 16:26:39-03","Cenargen","CEN","4759","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","2988","1980","07","17",NA,"Brasil","BA","CACHOEIRA","BR-101, Cachoeira - Entroncamento BR-324, km 11.","-38.9557991027832","-12.6183004379272","190","190","Exsicatas",NA,"CEN00004759","CEN00004759",NA,NA,NA,NA,"2016","26884","auto",NA,"11",NA,NA,NA,"2",NA
"714","2020-09-02 16:26:38-03","Cenargen","CEN","35880","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Glocimar Pereira-Silva","266","1981","08","03",NA,"Brasil","BA","CANARANA","Reserva Indígena Pimentel Bueno. Posto Indígena Rio das Mortes.","-41.7689018249512","-11.684700012207",NA,NA,"Exsicatas",NA,"CEN00035880","CEN00035880",NA,NA,"0.0","0.0","2016","31957","auto",NA,"11",NA,NA,NA,"4",NA
"715","2020-09-02 16:26:38-03","Cenargen","CEN","20408","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","7638","1987","06","20",NA,"Brasil","BA","IBOTIRAMA","Rodovia Ibotirama - Seabra (BR - 242), km 14.","-43.2206001281738","-12.1852998733521","480","480","Exsicatas","Plantas com 1,8 m.","CEN00020408","CEN00020408",NA,NA,"-4306667.0","-1203333.0","1987","71086","auto",NA,"06",NA,NA,NA,"5",NA
"716","2020-09-02 16:26:38-03","Cenargen","CEN","23097","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","588","1990","08","09",NA,"Brasil","DF","BRASILIA","FERCAL - APA da Cafuringa, a 38 km do CENARGEN.","-47.9296989440918","-15.7797002792358","910","910","Exsicatas",NA,"CEN00023097","CEN00023097",NA,NA,NA,NA,"1990","70570","auto",NA,"08",NA,NA,NA,"4",NA
"717","2020-09-02 16:26:38-03","Cenargen","CEN","21617","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","8328","1987","08","29",NA,"Brasil","ES","CACHOEIRO DE ITAPEMIRIM","Divisa Rio de Janeiro - Espírito Santo, Cachoeiro do Itamemirim, km 41.","-41.1128005981445","-20.8488998413086","110","110","Exsicatas","Germoplasma obtido de 2 plantas.","CEN00021617","CEN00021617",NA,NA,"-4108333.0","-2093333.0","1987","35694","auto",NA,"08",NA,NA,NA,"5",NA
"718","2020-09-02 16:26:38-03","Cenargen","CEN","21640","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","8354","1987","08","30",NA,"Brasil","ES","GUARAPARI","Rodovia do Sol, km 20, estrada Vitória - Guarapari (ES - 060).","-40.5110015869141","-20.6580009460449","10","10","Exsicatas","Germoplasma obtido de 8 plantas.","CEN00021640","CEN00021640",NA,NA,"-4048333.0","-2056667.0","1987","28401","auto",NA,"08",NA,NA,NA,"5",NA
"719","2020-09-02 16:26:38-03","Cenargen","CEN","3877","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","1138","1978","09","27",NA,"Brasil","GO","ALVORADA DO NORTE","BR-020, Km 256 da rodovia Brasília - Fortaleza, beira de estrada.","-46.4921989440918","-14.4807996749878","570","570","Exsicatas","Planta de 60 cm.","CEN00003877","CEN00003877",NA,NA,NA,NA,"2016","45394","auto",NA,"11",NA,NA,NA,"1",NA
"720","2020-09-02 16:26:38-03","Cenargen","CEN","43093","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. C. P. Lima","Glocimar Pereira-Silva","5181","2001","06","27",NA,"Brasil","GO","CAVALCANTE","Balsa Serra Branca. para Vila Veneno - km 2,5.","-47.4583015441895","-13.7974996566772","350","350","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043093","CEN00043093",NA,NA,"-4808639.0","-1356750.0","2008","92497","auto",NA,"10",NA,NA,NA,"4",NA
"721","2020-09-02 16:26:38-03","Cenargen","CEN","42111","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","G. Pereira-Silva","Glocimar Pereira-Silva","4917","2001","04","17",NA,"Brasil","GO","CAVALCANTE","Margem direita do rio Tocantins, cerca de 800 m da balsa Serra Branca (COTERRA).","-47.4583015441895","-13.7974996566772","300","300","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042111","CEN00042111",NA,NA,"-4810750.0","-1358333.0","2001","92497","auto",NA,"04",NA,NA,NA,"1",NA
"722","2020-09-02 16:26:38-03","Cenargen","CEN","42188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Glocimar Pereira-Silva","4994","2001","04","19",NA,"Brasil","GO","COLINAS DO SUL","Fazenda Cigarra, próximo ao rio Tocantins.","-48.0783004760742","-14.1513996124268","320","320","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042188","CEN00042188",NA,NA,"-4814194.0","-1364083.0","2016","58154","auto",NA,"11",NA,NA,NA,"4",NA
"723","2020-09-02 16:26:38-03","Cenargen","CEN","43277","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","G. Pereira-Silva","Glocimar Pereira-Silva","6119","2002","03","07",NA,"Brasil","GO","CRISTALINA","Estrada de acesso á área de empréstimo, cerca de 600 m da jasida.","-47.6136016845703","-16.7686004638672","850","850","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043277","CEN00043277",NA,NA,"-4733583.0","-1621056.0","2002","85457","auto",NA,"03",NA,NA,NA,"4",NA
"724","2020-09-02 16:26:38-03","Cenargen","CEN","28024","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","4275","1981","08","18",NA,"Brasil","GO","FORMOSA","Rodovia Brasília - Fortaleza BR - 020 km 115.","-47.334400177002","-15.5371999740601","780","780","Exsicatas","CIAT 08894","CEN00028024","CEN00028024",NA,NA,"-4725000.0","-1643333.0","1981","113054","auto",NA,"08",NA,NA,NA,"6",NA
"725","2020-09-02 16:26:38-03","Cenargen","CEN","20354","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","7564","1987","06","18",NA,"Brasil","GO","FORMOSA","Rodovia Formosa - Alvorada (BR-020) Km 58.","-47.334400177002","-15.5371999740601","750","750","Exsicatas","Plantas com ramos com cerca de 2 m. Germoplasma obtido de 7 plantas. Rocha calcárea.","CEN00020354","CEN00020354",NA,NA,"-4718333.0","-1523333.0","1987","113054","auto",NA,"06",NA,NA,NA,"5",NA
"726","2020-09-02 16:26:38-03","Cenargen","CEN","38612","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Glocimar Pereira-Silva","1558","1993","07","17",NA,"Brasil","GO","IPORA","BR 060 Iporá - Barra do Garças km 6.","-51.1178016662598","-16.4419002532959","590","590","Exsicatas","Vereda.","CEN00038612","CEN00038612",NA,NA,"-5016667.0","-1635000.0","2016","35243","auto",NA,"11",NA,NA,NA,"1",NA
"727","2020-09-02 16:26:38-03","Cenargen","CEN","109315","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","G. Pereira-Silva","Lutero Lerner - IFN","1846","2018","05","25",NA,"Brasil","GO","NOVA CRIXAS","Conglomerado: GO-73. Subunidade 01, subparcela 01, indivíduo H.","-50.3266983032227","-14.0986003875732",NA,NA,"Exsicatas","Projeto Inventário Florestal Nacional (IFN).Fruto maduro, 0,5 cm de dimensão, forma de vagem, consistência externa seca.","CEN00109315","CEN00109315",NA,NA,NA,NA,"2018","91514","auto",NA,"11",NA,NA,NA,"3",NA
"728","2020-09-02 16:26:38-03","Cenargen","CEN","44404","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Luciano de Bem Bianchetti","628","1988","05","12",NA,"Brasil","MA","GRAJAU","Sítio São Raimundo, a 4,5 km do entroncamento Grajaú - Balsas.","-46.138599395752","-5.81943988800049","85","85","Exsicatas","Proprietário Gerson Ponciano.","CEN00044404","CEN00044404",NA,NA,"-4606667.0","-583333.0","2016","64236","auto",NA,"11",NA,NA,NA,"3",NA
"729","2020-09-02 16:26:39-03","Cenargen","CEN","6039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","2161","1979","09","18",NA,"Brasil","MA","IMPERATRIZ","BR-010, Belém-Brasília. km 645, Imperatriz - Porto Franco","-47.49169921875","-5.52639007568359",NA,NA,"Exsicatas",NA,"CEN00006039","CEN00006039",NA,NA,NA,NA,"2016","48110","auto",NA,"11",NA,NA,NA,"2",NA
"730","2020-09-02 16:26:38-03","Cenargen","CEN","20635","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. Coradin","Lídio Coradin","7931","1987","07","02",NA,"Brasil","MA","TIMON","Rodovia Timon - Caxias (BR - 316), km 33.","-42.8367004394531","-5.09417009353638","180","180","Unicata","Plantas com 20 cm. Germoplasma obtido de 2 plantas.","CEN00020635","CEN00020635",NA,NA,"-4311667.0","-496667.0","1987","44730","auto",NA,"07",NA,NA,NA,"1",NA
"731","2020-09-02 16:26:38-03","Cenargen","CEN","4752","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. P. Queiroz","Lídio Coradin","3149","1980","07","20",NA,"Brasil","PE","GOIANA","BR-101-Recife- João Pessoa, Km 89","-35.002498626709","-7.56056022644043","100","100","Exsicatas",NA,"CEN00004752","CEN00004752",NA,NA,NA,NA,"2018","22853","auto",NA,"10",NA,NA,NA,"2",NA
"732","2020-09-02 16:26:38-03","Cenargen","CEN","44414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Luciano de Bem Bianchetti","645","1988","05","14",NA,"Brasil","PI","AMARANTE","A 19,3 km da ponte sobre o rio Caldeirão (divisa de municípios; Floriano - Amarante).","-42.8546981811523","-6.24110984802246","275","275","Exsicatas",NA,"CEN00044414","CEN00044414",NA,NA,"-4278333.0","-650000.0","2016","54144","auto",NA,"11",NA,NA,NA,"3",NA
"733","2020-09-02 16:26:39-03","Cenargen","CEN","5883","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","2617","1980","05","25",NA,"Brasil","PI","DEMERVAL LOBAO","BR-316 à 39 km do entroncamento BR-316/BR-343 (40 km de Teresina).","-42.676399230957","-5.35832977294922","90","90","Unicata","Filotaxia: alternas.","CEN00005883","CEN00005883",NA,NA,NA,NA,"2016","15795","auto",NA,"11",NA,NA,NA,"1",NA
"734","2020-09-02 16:26:39-03","Cenargen","CEN","8966","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","5855","1983","06","18",NA,"Brasil","PI","GILBUES","Rodovia Corrente - Bom Jesus, 2 km leste da cidade de Gilbués.","-45.3438987731934","-9.83166980743408","560","560","Exsicatas",NA,"CEN00008966","CEN00008966",NA,NA,"-4531667.0","-980000.0","2016","69776","auto",NA,"11",NA,NA,NA,"6",NA
"735","2020-09-02 16:26:39-03","Cenargen","CEN","49077","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. brasiliana","(Poir.) DC.","F. F. M. Santos","Leila de Paula Almeida - Pau Brasil","151","2002","08","08",NA,"Brasil","BA","PORTO SEGURO","Estação Pau Brasil - CEPLAC.","-39.182777","-16.388333","81","81","Exsicatas","Altura 124 cm. Doação do Banco Genético do Pau Brasil (registro: 1291) - Coleção de Referência. EMBRAPA, CEPLAC e VERACEL.","CEN00049077","CEN00049077","var. brasiliana",NA,"-39.182777","-16.388333","2003",NA,NA,NA,"09",NA,NA,NA,"2",NA
"736","2020-09-02 16:26:39-03","Cenargen","CEN","67499","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. histrix","(Poir.) DC.","L. L. C. Antunes","Glocimar Pereira-Silva","11258","2007","03","07",NA,"Brasil","MA","ESTREITO","Estrada de acesso ao canteiro da obra do UHE Estreito.","-47.441666","-6.5808333","170","170","Exsicatas","Área de influência direta (canteiro).","CEN00067499","CEN00067499","var. histrix",NA,"-47.441666","-6.5808333","2016",NA,NA,NA,"11",NA,NA,NA,"4",NA
