"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"684","2019-10-07 09:33:47-03","UEFS","HUEFS","105435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Cardoso, D.","990","2006","02","03",NA,"Brasil","Bahia","Arembepe. Entre o bairro Robalo e a aldeia Hippie.","-38.35","-12.933333",NA,"Restinga arbórea com áreas periodicamente alagadas pelo rio Capivara.","HUEFS0105435","L.","D.Cardoso","Camaçari","HUEFS0105435 HUEFS0105435_01 HUEFS0105435_02","2","9",NA,NA,"2006","02",NA,"38W21'","12S56'","Rosanae",NA,NA,NA,NA,NA,NA
"685","2019-10-07 09:33:47-03","UEFS","HUEFS","182894","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Matos, E.N.de","815","2011","11","20",NA,"Brasil","Bahia","Barra do rio Sabaúma.","-37.769444","-12.221111",NA,"Arbustiva.","HUEFS0182894","L.",NA,"Entre Rios","HUEFS0182894",NA,NA,NA,NA,NA,NA,NA,"37W46'10''","12S13'16''","Rosanae",NA,NA,NA,NA,NA,NA
"686","2019-10-07 09:33:47-03","UEFS","HUEFS","182896","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Matos, E.N.de","879","2011","12","03",NA,"Brasil","Bahia","Mangue Seco.","-37.366111","-11.472222",NA,"Entre-dunas.","HUEFS0182896","L.",NA,"Jandaíra","HUEFS0182896",NA,NA,NA,NA,NA,NA,NA,"37W21'58''","11S28'20''","Rosanae",NA,NA,NA,NA,NA,NA
"687","2019-10-07 09:33:47-03","UEFS","HUEFS","229360","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, E.B.","3877","2016","03","10",NA,"Brasil","Ceará","Ilha do Amor. Foz do Rio Coreaú.","-40.839722","-2.885833",NA,"Restinga herbácea.","HUEFS0229360","L.",NA,"Camocim","HUEFS0229360","13","13",NA,NA,NA,NA,NA,"40w50'23''","2s53'9''","Rosanae",NA,NA,NA,NA,NA,NA
"688","2019-10-07 09:33:47-03","UEFS","HUEFS","240666","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fernandes, M.F.","243",NA,NA,NA,NA,"Brasil","Bahia","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240666","L.",NA,"Itacaré",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'26''","14S15'44''","Rosanae",NA,NA,NA,NA,NA,NA
"689","2019-10-07 09:33:47-03","UEFS","HUEFS","18766","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Melo, E.","1121","1994","11","06",NA,"Brasil","Bahia",NA,"-38.3241996765137","-12.6975002288818",NA,NA,"HUEFS0018766","L.","C.A.Stace","Camaçari","HUEFS0018766",NA,NA,"37124","auto","2002","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"690","2019-10-07 09:33:47-03","UEFS","HUEFS","7694","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pinto, G.C.P.","2186","1986","02","25",NA,"Brasil","Bahia",NA,"-38.084400177002","-11.9419002532959",NA,NA,"HUEFS0007694","L.","C.A.Stace","Entre Rios","HUEFS0007694",NA,NA,"52418","auto","2002","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"691","2019-10-07 09:33:47-03","UEFS","HUEFS","22525","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Amorim, A.M.","961","1992","12","14",NA,"Brasil","Bahia",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"HUEFS0022525","L.","C.A.Stace","Itacaré","HUEFS0022525",NA,NA,"41230","auto","2002","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"692","2019-10-07 09:33:47-03","UEFS","HUEFS","108658","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Queiroz, E.P.","744","2004","06","20",NA,"Brasil","Bahia","Arembepe, Lagoa da Capivara.","-38.3241996765137","-12.6975002288818",NA,NA,"HUEFS0108658","L.",NA,"Camaçari","HUEFS0108658",NA,NA,"37124","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"693","2019-10-07 09:33:47-03","UEFS","HUEFS","145153","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Virgens, L.P.","3","2005","07","28",NA,"Brasil","Bahia","Baixio.","-37.9449996948242","-11.7960996627808",NA,"Região próxima do Manguezal e trilha da lagoa azul.","HUEFS0145153","L.","R.M.Harley & D.Cardoso","Esplanada","HUEFS0145153",NA,NA,"51913","auto","2010","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"694","2019-10-07 09:33:47-03","UEFS","HUEFS","246450","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rosa, K.M.","164","2018","06","06",NA,"Brasil","Bahia","Barra do Jacuípe, Fazenda Santo Antônio.","-38.3241996765137","-12.6975002288818",NA,"Área de mangue.","HUEFS0246450","L.",NA,"Camaçari","HUEFS0246450",NA,NA,"37124","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"695","2019-10-07 09:33:47-03","UEFS","HUEFS","171120","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Viana, G.","1147","1985","08","12",NA,"Brasil","Sergipe","Ilha das Tartarugas.","-37.448299407959","-11.3507995605469",NA,"Mangue.","HUEFS0171120","L.",NA,"Santa Luzia do Itanhy","HUEFS0171120",NA,NA,"26417","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"696","2019-10-07 09:33:47-03","UEFS","HUEFS","90192","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pinheiro, A.I.L.",NA,"2001","07","11",NA,"Brasil","Alagoas","Ipioca - Loteamento Angra de Ipioca.","-35.7352981567383","-9.6658296585083",NA,"Restinga.","HUEFS0090192","L.",NA,"Maceió","HUEFS0090192",NA,NA,"34538","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"697","2019-10-07 09:33:47-03","UEFS","HUEFS","54512","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus var. erectus","Ataíde, M.","610","1988","03","02",NA,"Brasil","Pernambuco","Praia de Pontas de Pedra.",NA,NA,NA,NA,"HUEFS0054512","L.","C.A.Stace","Pontas de Pedra","HUEFS0054512",NA,NA,NA,NA,"2002","12",NA,NA,NA,"Rosanae",NA,"var. erectus",NA,NA,NA,NA
"698","2019-10-07 09:33:47-03","UEFS","HUEFS","56058","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus var. erectus","Carneiro, C.E.","67","2001","03","24",NA,"Brasil","Bahia","Barra do Tariri","-37.6","-11.8",NA,"Solo arenoso.","HUEFS0056058","L.","C.A.Stace","Conde","HUEFS0056058",NA,NA,NA,NA,"2002","12",NA,"37W36'","11S48'","Rosanae",NA,"var. erectus",NA,NA,NA,NA
"699","2019-10-07 09:33:47-03","UEFS","HUEFS","19924","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus var. erectus","Melo, E.","1125","1995","04","09",NA,"Brasil","Bahia","Barra do Jacuípe.","-38.3241996765137","-12.6975002288818",NA,"Restinga e mangue","HUEFS0019924","L.","C.A.Stace","Camaçari","HUEFS0019924",NA,NA,"37124","auto","2002","12",NA,NA,NA,"Rosanae",NA,"var. erectus",NA,NA,NA,NA
"700","2019-10-07 09:33:47-03","UEFS","HUEFS","33533","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus var. sericeus","Juncá, F.A.",NA,"1998","04","21",NA,"Brasil","Bahia",NA,NA,NA,NA,"Restinga.","HUEFS0033533","Forssk.ex DC.","C.A.Stace","Mangue Seco","HUEFS0033533",NA,NA,NA,NA,"2002","12",NA,NA,NA,"Rosanae",NA,"var. sericeus",NA,NA,NA,NA
"701","2019-09-04 20:47:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","H. K. Svenson","30","1930","4","4","South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"702","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188588F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188588F",NA,NA,NA,"V0188588F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"703","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188563F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188563F",NA,NA,NA,"V0188563F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"704","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188564F",NA,NA,NA,"V0188564F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"705","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188565F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188565F",NA,NA,NA,"V0188565F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"706","2016-03-23 11:20:29-03","F","FMNH-SEEDPLANTS","V0188566F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Herb. H. Smith","418",NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188566F",NA,NA,NA,"V0188566F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"707","2016-03-23 12:25:36-03","F","FMNH-SEEDPLANTS","V0188567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","A. C. V. Schott",NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188567F",NA,NA,NA,"V0188567F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"708","2016-03-23 11:21:45-03","F","FMNH-SEEDPLANTS","V0188568F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","E. P. Killip & A. C. Smith","14012","1926","10","31","South America","Colombia","Bolívar",NA,"-74.3333","9",NA,NA,"V0188568F",NA,NA,NA,"V0188568F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"709","2016-03-23 11:17:26-03","F","FMNH-SEEDPLANTS","V0188569F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bro. Elias","193",NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188569F",NA,NA,NA,"V0188569F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"710","2016-03-23 11:13:45-03","F","FMNH-SEEDPLANTS","V0188570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","A. Dugand G.","A.D.63","1932","8","7","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188570F",NA,NA,NA,"V0188570F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"711","2016-03-23 11:12:29-03","F","FMNH-SEEDPLANTS","V0188571F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","E. P. Killip & J. Cuatrecasas","38830","1944","6","5","South America","Colombia","Valle del Cauca",NA,"-76.5","3.75",NA,NA,"V0188571F",NA,NA,NA,"V0188571F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"712","2016-03-23 11:18:30-03","F","FMNH-SEEDPLANTS","V0188572F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bro. Elias","1140","1933","12",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188572F",NA,NA,NA,"V0188572F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"713","2016-03-23 11:14:40-03","F","FMNH-SEEDPLANTS","V0188573F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","O. L. Haught","4424","1944","10","26","South America","Colombia","Magdalena",NA,"-74.5","10",NA,NA,"V0188573F",NA,NA,NA,"V0188573F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"714","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188574F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0188574F",NA,NA,NA,"V0188574F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"715","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188575F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188575F",NA,NA,NA,"V0188575F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"716","2016-03-23 11:28:29-03","F","FMNH-SEEDPLANTS","V0188576F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","J. Cuatrecasas","24294","1959","9","13","South America","Colombia","Atlántico",NA,"-75","10.75",NA,NA,"V0188576F",NA,NA,NA,"V0188576F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"717","2016-03-23 11:16:31-03","F","FMNH-SEEDPLANTS","V0188577F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","P. Beard","1276","1945","10","5","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0188577F",NA,NA,NA,"V0188577F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"718","2016-03-23 11:19:45-03","F","FMNH-SEEDPLANTS","V0188578F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","R. Romero Castañeda","10.510","1966","12","2","South America","Colombia","Magdalena",NA,"-74.5","10",NA,NA,"V0188578F",NA,NA,NA,"V0188578F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"719","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188579F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0188579F",NA,NA,NA,"V0188579F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"720","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188580F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0188580F",NA,NA,NA,"V0188580F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"721","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188581F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188581F",NA,NA,NA,"V0188581F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"722","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188582F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188582F",NA,NA,NA,"V0188582F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"723","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188583F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188583F",NA,NA,NA,"V0188583F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"724","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188584F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188584F",NA,NA,NA,"V0188584F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"725","2015-03-07 08:41:50-03","F","FMNH-SEEDPLANTS","V0188585F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188585F",NA,NA,NA,"V0188585F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"726","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188586F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188586F",NA,NA,NA,"V0188586F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"727","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188587F",NA,NA,NA,"V0188587F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"728","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188589F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188589F",NA,NA,NA,"V0188589F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"729","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188590F",NA,NA,NA,"V0188590F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"730","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188591F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0188591F",NA,NA,NA,"V0188591F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"731","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188592F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188592F",NA,NA,NA,"V0188592F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"732","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188593F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188593F",NA,NA,NA,"V0188593F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"733","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188594F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188594F",NA,NA,NA,"V0188594F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"734","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188596F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188596F",NA,NA,NA,"V0188596F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"735","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188597F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0188597F",NA,NA,NA,"V0188597F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"736","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188598F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188598F",NA,NA,NA,"V0188598F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"737","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188599F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188599F",NA,NA,NA,"V0188599F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"738","2015-03-07 08:41:17-03","F","FMNH-SEEDPLANTS","V0188600F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188600F",NA,NA,NA,"V0188600F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"739","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188601F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188601F",NA,NA,NA,"V0188601F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"740","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188602F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188602F",NA,NA,NA,"V0188602F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"741","2015-03-07 08:41:51-03","F","FMNH-SEEDPLANTS","V0188603F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0188603F",NA,NA,NA,"V0188603F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
