"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"269","2019-12-19 11:19:11-03","UFG","UFG","27634","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","2004","11","19",NA,"Brasil",NA,NA,NA,"UFG0027634","12429",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Catalão",NA,"-53.864167","-18.163333",NA,NA,"UFG0027634",NA,"-53.864167","-18.163333","2004","12","15",NA,NA,NA,NA,NA,NA
"270","2019-12-19 11:19:11-03","UFG","UFG","30716","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2006","10","13",NA,"Brasil",NA,NA,NA,"UFG0030716","4549",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Alto Paraiso",NA,NA,NA,NA,NA,"UFG0030716",NA,NA,NA,"2006","10","13",NA,NA,NA,NA,NA,NA
"271","2019-12-19 11:19:11-03","UFG","UFG","41778","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Delprete, P.G.; Gomes-Klein, V.L.","2007","05","26",NA,"Brasil",NA,NA,NA,"UFG0041778","10185",NA,NA,"Pohl ex Benth.","Faria, M.T.","Goiás","Pirenópolis","Serra dos Pireneus","-48.898056","-15.851944","850","850","UFG0041778",NA,"-48.898056","-15.851944","2008",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-12-19 11:19:11-03","UFG","UFG","42517","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hashimoto, M.Y.; et al.","2009","08","07",NA,"Brasil",NA,NA,"Obs: Erva de 70 cm de comprimento.","UFG0042517","2673",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Nova Iguaçu",NA,NA,NA,NA,NA,"UFG0042517",NA,NA,NA,"2009","08","07",NA,NA,NA,NA,NA,NA
"273","2019-12-19 11:19:11-03","UFG","UFG","47874","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","R.M. Harley","2013","05","16",NA,"Brasil",NA,NA,NA,"UFG0047874","56792",NA,NA,"Pohl ex Benth.","Harley, R.M.","Goiás","Pirenópolis","Serra dos Pireneus","-48.959167","-15.8525",NA,NA,"UFG0047874",NA,"-48.959167","-15.8525","2013","05","16",NA,NA,NA,NA,NA,NA
"274","2019-12-19 11:19:11-03","UFG","UFG","6549","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","1971","06","26",NA,"Brasil",NA,NA,NA,"UFG0006549","6449",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Cidade de Goiás",NA,NA,NA,NA,NA,"UFG0006549",NA,NA,NA,"2000","02","01",NA,NA,NA,NA,NA,NA
"275","2019-12-19 11:19:11-03","UFG","UFG","44035","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Delprete, P.","2006","03","24",NA,"Brasil",NA,NA,NA,"UFG0044035","9655",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Pirenópolis","Serra dos Pireneus","-5.815003","-15.791389","1020","1020","UFG0044035",NA,"-5.815003","-15.791389","2008",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-12-19 11:19:11-03","UFG","UFG","23325","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","1993","06","06",NA,"Brasil",NA,NA,NA,"UFG0023325","4013",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Abadia de Goiás",NA,"-49.4375","-16.7572002410889",NA,NA,"UFG0023325",NA,NA,NA,"2000","06","15","11891","auto",NA,NA,NA,NA
"277","2019-12-19 11:19:11-03","UFG","UFG","20520","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","1998","04","20",NA,"Brasil",NA,NA,"Obs: Subarbusto cerca de 70 cm, corola branco-lilás, sépalas verde-claras.","UFG0020520","3523",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Caiapônia",NA,"-51.8102989196777","-16.9566993713379",NA,NA,"UFG0020520",NA,NA,NA,"1998","04","20","77016","auto",NA,NA,NA,NA
"278","2019-12-19 11:19:11-03","UFG","UFG","6805","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","1970","06","11",NA,"Brasil",NA,NA,"Obs: Arbusto. 2,0. Lenhoso. Corola branca. Folha coriácea.","UFG0006805","6805",NA,NA,"Pohl ex Benth.","R.M. Harley","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0006805",NA,NA,NA,"1996","08","16","25250","auto",NA,NA,NA,NA
"279","2019-12-19 11:19:11-03","UFG","UFG","24331","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2000","06","21",NA,"Brasil",NA,NA,"Obs: Subarbusto, cerca de 1m, cálice verde, corola branca, planta comum na área.","UFG0024331","4195",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0024331",NA,NA,NA,"2000","06","21","25250","auto",NA,NA,NA,NA
"280","2019-12-19 11:19:11-03","UFG","UFG","24148","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2000","05","18",NA,"Brasil",NA,NA,"Obs: Subarbusto cerca 1.5 altura, brácteas e sépelas verde - limão corola esbranquiçada, lobos do lábio superior salpicado.","UFG0024148","4189",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0024148",NA,NA,NA,"2001","07","12","25250","auto",NA,NA,NA,NA
"281","2019-12-19 11:19:11-03","UFG","UFG","1993","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo; A. Barbosa","1978","06","07",NA,"Brasil",NA,NA,"Obs: Subarbusto. Corola branca.","UFG0001993","1315",NA,NA,"Pohl ex Benth.","R.M. Harley","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001993",NA,NA,NA,"1996","08","16","25250","auto",NA,NA,NA,NA
"282","2019-12-19 11:19:11-03","UFG","UFG","14281","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","1968","06","07",NA,"Brasil",NA,NA,NA,"UFG0014281","1315",NA,NA,"Pohl ex Benth.","Harley, R.M.","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0014281",NA,NA,NA,"1996","08","16","25250","auto",NA,NA,NA,NA
"283","2019-12-19 11:19:11-03","UFG","UFG","1406","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo; A. Barbosa","1968","05","13",NA,"Brasil",NA,NA,"Subarbusto. Corola branca. Comum.","UFG0001406","612",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001406",NA,NA,NA,"2000","06","15","25250","auto",NA,NA,NA,NA
"284","2019-12-19 11:19:11-03","UFG","UFG","27535","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2004","07","17",NA,"Brasil",NA,NA,NA,"UFG0027535","4360",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,"UFG0027535",NA,NA,NA,"2004","07","01","45214","auto",NA,NA,NA,NA
"285","2019-12-19 11:19:11-03","UFG","UFG","19189","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","1996","11","04",NA,"Brasil",NA,NA,"Obs: Subarbusto ca de 1,30 m alt, ; muito frequente na área; cerrado; ocorre também no brejo, prox. à mata ciliar.","UFG0019189","3382",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,"UFG0019189",NA,NA,NA,"2004","11","04","40887","auto",NA,NA,NA,NA
"286","2019-12-19 11:19:11-03","UFG","UFG","24334","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2000","06","18",NA,"Brasil",NA,NA,NA,"UFG0024334","4198",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,"UFG0024334",NA,NA,NA,"2000","06","18","40887","auto",NA,NA,NA,NA
"287","2019-12-19 11:19:11-03","UFG","UFG","20126","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","1997","09","06",NA,"Brasil",NA,NA,NA,"UFG0020126","3469",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Silvânia",NA,"-48.6081008911133","-16.658899307251",NA,NA,"UFG0020126",NA,NA,NA,"1997","09","06","46044","auto",NA,NA,NA,NA
"288","2019-12-19 11:19:11-03","UFG","UFG","16540","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira; et al.","1995","05","24",NA,"Brasil",NA,NA,"Obs: Subarbusto com 70 cm de altura, caule marrom com pêlos, folhas opostas face superior verde pilosa, face inferior verde claro esbranquiçado. Inflorescência em capítolo flor branca.","UFG0016540","2817",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Silvânia",NA,"-48.6081008911133","-16.658899307251",NA,NA,"UFG0016540",NA,NA,NA,"2000","06","16","46044","auto",NA,NA,NA,NA
"289","2019-12-19 11:19:11-03","UFG","UFG","9795","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","1974","04","09",NA,"Brasil",NA,NA,"Obs: Corola amarela.","UFG0009795","9795",NA,NA,"Pohl ex Benth.","R.M. Harley","Tocantins","Araguatins",NA,"-48.1244010925293","-5.65111017227173",NA,NA,"UFG0009795",NA,NA,NA,"1996","08","16","51189","auto",NA,NA,NA,NA
"290","2019-12-19 11:19:11-03","UFG","UFG","40013","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Vilela; et al.","2008","04","05",NA,"Brasil",NA,NA,NA,"UFG0040013","73",NA,NA,"Pohl ex Benth.","Hashimoto, M.Y.","Tocantins","Dianópolis",NA,"-46.8205986022949","-11.627799987793",NA,NA,"UFG0040013",NA,NA,NA,"2008","06","16","77760","auto",NA,NA,NA,NA
"291","2019-12-19 11:19:11-03","UFG","UFG","16875","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","1995","07","04",NA,"Brasil",NA,NA,NA,"UFG0016875","2903",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Silvânia","Estação Florestal Experimental - EFLEX","-48.6081008911133","-16.658899307251",NA,NA,"UFG0016875",NA,NA,NA,"1995","07","04","46044","auto",NA,NA,NA,NA
"292","2019-12-19 11:19:11-03","UFG","UFG","27517","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2004","07","17",NA,"Brasil",NA,NA,NA,"UFG0027517","4348",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Caldas Novas","Parque Estadual de Caldas Novas","-48.625","-17.74169921875",NA,NA,"UFG0027517",NA,NA,NA,"2004","07","01","36612","auto",NA,NA,NA,NA
"293","2019-06-10 10:10:54-03","FZB-BH","BHZB","12287","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G.","2017","07","10",NA,"Brasil",NA,NA,"Unicata",NA,"6219",NA,NA,NA,NA,"MG","Serro","Estrada próximo a Milho Verde","-43.3793983459473","-18.604700088501","1200","1200",NA,NA,"43°29'29","18°26'91",NA,NA,NA,"37754","auto",NA,NA,NA,NA
"294","2019-06-10 10:10:54-03","FZB-BH","BHZB","10851","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G et al.","2014","07","02",NA,"Brasil",NA,NA,"Doação de duplicata para herbário CTBS em julho de 2016",NA,"4639",NA,NA,NA,"Meyer, P.B.","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.794444","-20.437778","1400","1400",NA,NA,"43W 47' 40","20S 26' 16","2014","08","02",NA,NA,NA,NA,NA,NA
"295","2019-06-10 10:10:54-03","FZB-BH","BHZB","10881","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G et al.","2014","07","02",NA,"Brasil",NA,NA,NA,NA,"4640",NA,NA,NA,"Meyer, P.B.","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.801944","-20.44","1200","1200",NA,NA,"43W 48' 07","20S 26' 24","2014","08","02",NA,NA,NA,NA,NA,NA
"296","2019-06-10 10:10:54-03","FZB-BH","BHZB","5785","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G. & Werneck, M.","2006","01","05",NA,"Brasil",NA,NA,"Confirmado por R. M. Harley",NA,"1172",NA,NA,NA,NA,"MG","Ouro Preto","Área da CVRD, região de Potreiro,Coord.: UTM Lat.: 7.743.949 e Long.: 615.741","-43.890833","-20.399167",NA,NA,NA,NA,"43W 53' 27","20S 23' 57",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-06-10 10:10:54-03","FZB-BH","BHZB","1007","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ordones, J.","2000","06","10",NA,"Brasil",NA,NA,"Confirmado por R. M. Harley",NA,"166",NA,NA,NA,NA,"MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"298","2019-06-10 10:10:54-03","FZB-BH","BHZB","10882","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G et al.","2014","07","02",NA,"Brasil",NA,NA,"Doação de duplicata para Herbário HUEFS, Maio 2019.",NA,"4641",NA,NA,NA,"Meyer, P.B.","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.801944","-20.44","1200","1200",NA,NA,"43W 48' 07","20S 26' 24","2014","08","02",NA,NA,NA,NA,NA,NA
"299","2015-08-20 11:24:25-03","CPQBA","CPMA","1303","S","Plantae","Lamiaceae¹","Hyptis","lutescens","Hyptis lutescens","Franscisco/Narciso","1982","07","20",NA,"Brasil",NA,NA,"somente no herbário",NA,NA,"Magnoliophyta","Lamiales","Pohl ex Benth.",NA,"Minas Gerais","Lavras",NA,"-44.999722","-21.245278",NA,NA,NA,NA,"44º 59' 59 W","21º 14' 43 S",NA,NA,NA,NA,NA,"Magnoliopsida","CPQBA 829",NA,NA
"300","2020-09-12 05:00:02-03","US","US","2445199","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","G. Eiten & L. T. Eiten","1962","5","8","South America - Neotropics","Brazil",NA,NA,NA,"US02885721","4541",NA,"Lamiales","Pohl ex Benth.",NA,"Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Ca. 1 km SE of main house of Fazenda Morros, about 35 km. south of Lorêto.","-45.07","-7.38","300",NA,"US02885721_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2861634","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","1966","6","26","South America - Neotropics","Brazil",NA,NA,NA,"US02885714","17753",NA,"Lamiales","Pohl ex Benth.",NA,"Goiás",NA,"Planalto do Brasil. Serra do Caiapó. Côrrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí.",NA,NA,"900",NA,"US02885714_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2675524","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, R. M. Harley & Geo. L. Smith","1971","3","21","South America - Neotropics","Brazil",NA,NA,NA,"US02885712","32889",NA,"Lamiales","Pohl ex Benth.",NA,"Goiás",NA,"Planalto do Brasil. Chapada dos Veadeiros. Ca. 20 km N. of Alto do Paraíso.",NA,NA,"1250",NA,"US02885712_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2752682","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, R. Souza & R. Reis dos Santos","1966","6","10","South America - Neotropics","Brazil",NA,NA,NA,"US02885715","16912",NA,"Lamiales","Pohl ex Benth.",NA,"Mato Grosso",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Ca. 25 km. S. of Xavantina.",NA,NA,"400",NA,"US02885715_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","1320833","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","-- Widgren","1845",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02885726","s.n.",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US02885726_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","2861632","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","1966","6","7","South America - Neotropics","Brazil",NA,NA,NA,"US02885716","16727",NA,"Lamiales","Pohl ex Benth.",NA,"Mato Grosso",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Ca. 2 km. N. E. of Xavantina.",NA,NA,"400",NA,"US02885716_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","2250894","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","M. Cárdenas",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02885704","5397",NA,"Lamiales","Pohl ex Benth.",NA,"Beni",NA,"Reyes.",NA,NA,"300",NA,"US02885704_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","1440304","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","-- Gardner","1839","7",NA,"South America","Brazil",NA,NA,NA,"US02885727","2708",NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Oeiras, Piauhy",NA,NA,NA,NA,"US02885727_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","3148822","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","C. A. Cid Ferreira, J. Guedes & J. Coêlho","1984","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US02885709","4699",NA,"Lamiales","Pohl ex Benth.",NA,"Rondônia",NA,"Município de Cacoal, BR 364, rodovia Cuiabá-Porto Velho, km 230, linha 09, ao longo da rodovia.",NA,NA,NA,NA,"US02885709_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","43155","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. H. Rusby","1886","6",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02885708","1413",NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Reis.",NA,NA,"457",NA,"US02885708_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","1234003","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","-- de Moura",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02885731","22",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,"Brasilia: Caihambu.",NA,NA,NA,NA,"US02885731_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","3534875","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. Balderrama","1995","4","25","South America - Neotropics","Bolivia",NA,NA,NA,"US02885701","506",NA,"Lamiales","Pohl ex Benth.",NA,"Beni",NA,"Depto. Beni, Prov. Gral. Ballivián, y Yacuma, Estación Biológica del Beni, comunidad Porvenir.",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","1516082","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. F. Macbride","1923","7","17","South America - Neotropics","Peru",NA,NA,NA,"US02885706","4984",NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Villcabamba. Hacienda on Rio Chinchao.",NA,NA,"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","2861630","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","5","24","South America - Neotropics","Brazil",NA,NA,NA,"US02885718","15969",NA,"Lamiales","Pohl ex Benth.",NA,"Mato Grosso",NA,"Planalto do Brasil. Serra do Roncador. Ca. 60 km. N. of Xavantina.",NA,NA,"550",NA,"US02885718_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","2196824","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","A. Macedo","1950","4","15","South America - Neotropics","Brazil",NA,NA,NA,"US02885723","2285",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,"S. Vicente. Municipio Ituiutaba. Estado Minas.",NA,NA,NA,NA,"US02885723_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","204689","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","A. Regnell","1870","4","16","South America - Neotropics","Brazil",NA,NA,NA,"US02885725","I327",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,"US02885725_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","2124515","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","L. Smith","1952","4","29","South America - Neotropics","Brazil",NA,NA,NA,"US02885722","6871",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,"Município Jaboticatubas, Serra do Cipó, 6 Km ao norto do Palacio.","-43.58","-19.17","1200",NA,"US02885722_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","2600490","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","C. Belshaw","1937","8","23","South America - Neotropics","Peru",NA,NA,NA,"US02885705","3296",NA,"Lamiales","Pohl ex Benth.",NA,"San Martin",NA,"Department San Martin, District San Martin. Near aviation field 2 km. northwest of Tarapoto.",NA,NA,"305",NA,"US02885705_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","2124351","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","-. Mendes-Magalhaes","1942","7","25","South America - Neotropics","Brazil",NA,NA,NA,"US02885724","3200",NA,"Lamiales","Pohl ex Benth.",NA,"Minas Gerais",NA,"Campo sujo - Serra do Curral - municipio de Belo Horizonte.",NA,NA,NA,NA,"US02885724_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","3119090","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","G. Hatschbach & R. Kummrow","1983","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US02885710","46589",NA,"Lamiales","Pohl ex Benth.",NA,"Goiás",NA,"Rod. BR-050; 25 km SE de Campo Alegre.",NA,NA,NA,NA,"US02885710_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","2861631","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","5","25","South America - Neotropics","Brazil",NA,NA,NA,"US02885717","16001",NA,"Lamiales","Pohl ex Benth.",NA,"Mato Grosso",NA,"Planalto do Brasil. Serra do Roncador. Ca. 60 km. N. of Xavantina.",NA,NA,"550",NA,"US02885717_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","2755291","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","1973","5","6","South America - Neotropics","Brazil",NA,NA,NA,"US02885711","9849",NA,"Lamiales","Pohl ex Benth.",NA,"Mato Grosso",NA,"Planalto do Brasil. Ca. 20 km (straight line) ENE of Barra do Garças.",NA,NA,"460",NA,"US02885711_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","3512607","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","M. Rimachi Y.","1992","9","9","South America - Neotropics","Peru",NA,NA,NA,"US02885702","10289",NA,"Lamiales","Pohl ex Benth.",NA,"San Martin",NA,"San Martín. Dtto. Lamas. Carretera Tarapoto-Lamas, ca 6 km de Tarapoto, margen de la carretera en terreno abierto y arenosos.",NA,NA,"800",NA,"US02885702_01",NA,NA,NA,NA,NA,NA,NA,NA,"Docotyledonae",NA,"1",NA
