"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"452","2020-09-12 05:00:02-03","US","US","1619935","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"P. K. Dusén","17095",NA,NA,NA,"South America - Neotropics","Brazil","Irati",NA,NA,NA,NA,NA,NA,"US01350797","US01350797_01","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US","2109967","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"M. Barreto","1784","1935","7","29","South America - Neotropics","Brazil","Tombos",NA,"Fazenda da Cachoeira",NA,NA,NA,NA,"US01350796","US01350796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","1573770","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn. in DC.",NA,"L. Riedel & G. H. von Langsdorff","651",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Mandiocca.",NA,NA,NA,NA,"US00051077","US00051077_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"455","2019-12-09 17:30:05-03","UFPR","EFC","15953","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Bonaldi, R.A.","Bonaldi, R.A.","650","2013","05","17",NA,"Brasil","Paraná","Paranaguá","Morro Inglês","-48.6469","-25.5804",NA,"Árvore 17 m. Floresta Ombrófila Densa Submontana","EFC015953",NA,NA,NA,NA,NA,NA,"-48.6469","-25.5804","2013",NA,NA,NA,NA,NA,NA,NA
"456","2019-12-09 17:30:05-03","UFPR","EFC","16332","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Silva, J.M.","9350","2016","05","14",NA,"Brasil","Paraná","Adrianópolis","João Surrá","-48.5961","-24.6736",NA,"Árvore 17 m, frutos maduros amarelos. Floresta Ombrófila Densa Submontana, vegetação secundária","EFC016332",NA,"133","133",NA,NA,NA,"-48.5961","-24.6736","2016","11","22",NA,NA,NA,NA,NA
"457","2019-12-09 17:30:05-03","UFPR","EFC","10618","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Brotto, M.L.; Dorneles, R.C.; Völtz, R.R.","299","2009","02","17",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752",NA,"Árvore de 25 m de alt., frutos verdes.","EFC010618",NA,NA,NA,NA,NA,NA,"-48.2977","-25.1752","2009","02","17",NA,NA,NA,NA,NA
"458","2019-12-09 17:30:05-03","UFPR","EFC","10068","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Roderjan, C.V.; Muniz, J.S.",NA,"1980","03","22",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"Árvore em floresta atlântica de encosta, 200m s.n.m. __COMMOM_NAME__: Canela-nhotinga","EFC010068",NA,NA,NA,"30514","auto",NA,NA,NA,"2017","11","01",NA,NA,NA,NA,NA
"459","2019-12-09 17:30:05-03","UFPR","EFC","75","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Richter, H.G.",NA,"1976","01","31",NA,"Brasil","Santa Catarina","Ibirama","Posto indígena","-49.5177993774414","-27.0569000244141",NA,"__COMMOM_NAME__: Canela-nhotinga","EFC000075",NA,NA,NA,"18533","auto",NA,NA,NA,"2017","11","01",NA,NA,NA,NA,NA
"460","2019-11-13 11:21:01-03","USP","SPF","193049","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Lima, HC","4312","1991","11","20",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso, Coordenadas: 22°26'00''S, 42°50'00''W / 22°32'00''S, 42°56'00''W","-42.833333","-22.433333",NA,NA,"SPF00193049",NA,NA,NA,NA,NA,NA,"-42.833333","-22.433333","2010","04",NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:21:01-03","USP","SPF","201853","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Lima, HC","3691","1989","09","13",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Estrada para sítio Sophronites.","-42.05","-22",NA,NA,"SPF00201853",NA,"1000","1000",NA,NA,NA,"-42.05","-22","2009","02",NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:21:01-03","USP","SPF","197924","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Santos, MF","Santos, MF","412","2008","10","25",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi).","-43.432861","-19.431861",NA,NA,"SPF00197924",NA,NA,NA,NA,NA,NA,"-43.432861","-19.431861","2008",NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:21:01-03","USP","SPF","197925","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Santos, MF","Santos, MF","209","2007","12","18",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi).","-43.432861","-19.431861",NA,NA,"SPF00197925",NA,NA,NA,NA,NA,NA,"-43.432861","-19.431861","2008",NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:21:01-03","USP","SPF","83115","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Heringer, EP","907","1942","10","14",NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,"SPF00083115",NA,NA,NA,"14119","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:21:01-03","USP","SPF","201852","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Reis, RCC","114","1994","05","12",NA,"Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental de Cairuçu, Laranjeiras, caminho para a prais do lado esquedo da estrada de terra e pequeno trecho na mata ao lado direito.","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00201852",NA,"80","100","34470","auto",NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA
"466","2019-11-13 11:21:01-03","USP","SPF","83114","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Hoehne, FC","s.n.","1931","10","06",NA,"Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,"SPF00083114",NA,NA,NA,"19575","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"467","2019-11-13 11:21:01-03","USP","SPF","83110","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Hoehne, FC","s.n.","1931","12","20",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00083110",NA,NA,NA,"53584","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"468","2019-11-13 11:21:01-03","USP","SPF","83111","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Kuhlmann, M","3217","1946","08","18",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00083111",NA,NA,NA,"53584","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"469","2019-11-13 11:21:01-03","USP","SPF","83112","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Handro, O","960","1960","10","19",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00083112",NA,NA,NA,"53584","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"470","2021-03-15 18:27:32-03","USP","SPF","83113","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Hoehne, FC","s.n.","1931","09","20",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Árvore grande.","SPF00083113",NA,NA,NA,"53584","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"471","2019-11-13 11:21:01-03","USP","SPF","96873","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Zipparro, VB","422","1994","05","14",NA,"Brasil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha azul.","-47.9199981689453","-24.3799991607666",NA,NA,"SPF00096873",NA,NA,NA,"34059","auto",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"472","2021-03-25 13:52:22-03","UNIVILLE","JOI","9632","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Brotto M.L.","299","2009","11","17",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato.","-48.2975","-25.168611",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD Submontana","JOI009632",NA,"30","30",NA,NA,NA,"48º17'51''W","25º10'7''S","2009","11","17",NA,NA,NA,NA,NA
"473","2021-03-25 13:52:22-03","UNIVILLE","JOI","17503","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M. L.","Engels, M. E.","1517","2013","09","07",NA,"Brasil","Paraná","Guaratuba","Serra do Mar, Linha de Transmissão elétrica Curitiba à Joinville","-48.943056","-25.881944",NA,"Caule verde. Folhas verdes escuras discolores. Fruto esférico a levemente elíptico, amarelo claro com cicatrizes castanhas nigrascentes, macio. Habito: Arbórea","JOI017503",NA,"800","800",NA,NA,NA,"48º56'35''W","25º52'55''S","2013","10","02",NA,NA,NA,NA,NA
"474","2021-03-25 13:52:22-03","UNIVILLE","JOI","2658","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Brotto M.L.","432","2010","04","15",NA,"Brasil","Paraná","Guaratuba","Bacia do rio Canasvieiras.","-48.5746994018555","-25.8827991485596",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD Submontana","JOI002658",NA,"350","350","41937","auto",NA,NA,NA,"2010","04","15",NA,NA,NA,NA,NA
"475","2019-10-07 09:22:56-03","UEFS","HUEFS","67749","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","P.L.R.Moraes","Silva, J.M.","3579","2002","03","20",NA,"Brasil","Paraná","Guaratuba","Colônia Parati.","-48.5746994018555","-25.8827991485596",NA,"Floresta atlântica.","HUEFS0067749","HUEFS0067749",NA,NA,"41937","auto",NA,NA,NA,"2008","05",NA,"Magnolianae",NA,NA,NA,NA
"476","2019-10-07 09:22:56-03","UEFS","HUEFS","195753","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Brotto, M.L.","735","2011","07","16",NA,"Brasil","Paraná","Guaratuba","Área da COPEL, rio Cubatão.","-48.807222","-25.828056",NA,"Floresta ombrófila densa submontana.","HUEFS0195753","HUEFS0195753","158","158",NA,NA,NA,"48W48'26''","25S49'41''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"477","2019-10-07 09:22:56-03","UEFS","HUEFS","195755","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Brotto, M.L.","739","2011","07","16",NA,"Brasil","Paraná","Guaratuba","Área da COPEL, rio Cubatão.","-48.804444","-25.82",NA,"Floresta ombrófila densa submontana.","HUEFS0195755","HUEFS0195755","28","28",NA,NA,NA,"48W48'16''","25S49'12''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"478","2019-10-07 09:22:56-03","UEFS","HUEFS","234376","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","M.L.Brotto","Silva, J.M.","9350","2016","05","14",NA,"Brasil","Paraná","Adrianópolis","João Surrá.","-48.596111","-24.673611",NA,"Floresta Ombrófila Densa Submontana, vegetação secundária.","HUEFS0234376","HUEFS0234376","133","133",NA,NA,NA,"48W35'46''","24S40'25''","2016","11",NA,"Magnolianae",NA,NA,NA,NA
"479","2019-10-07 09:22:56-03","UEFS","HUEFS","50491","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","P.L.R.Moraes","Oliveira, A.A.de","3649","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Barra da Una, Boracéia, estrada de acesso a fazenda Águas do Bento.","-45.766944","-23.731667",NA,"Floresta Ombrófila Densa de Encosta.","HUEFS0050491","HUEFS0050491",NA,NA,NA,NA,NA,"45W46'1''","23S43'54''","2008","05",NA,"Magnolianae",NA,NA,NA,NA
"480","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152126F","V0152126F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"481","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152125F","V0152125F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"482","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152127F","V0152127F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"483","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152123F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152123F","V0152123F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"484","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152124F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152124F","V0152124F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"485","2019-09-04 18:51:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","mandiocana","Cryptocarya mandiocana",NA,NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"486","2019-01-25 15:41:45-02","IAC","IAC","37835","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","P.L.R. Moraes","P.L.R. Moraes","1251","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque E. Carlos Botelho","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.9972","-23.8783","2004","01","13",NA,NA,NA,NA,NA
"487","2019-01-25 15:41:45-02","IAC","IAC","35516","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","P.L.R. Moraes","N.M. Ivanauskas","757","1996","03","31",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.883333","-24.6",NA,"24o 36#?#S, 47o 53#?#W",NA,NA,NA,NA,NA,NA,NA,"-47.883333","-24.600000","2004","01","31",NA,NA,NA,NA,NA
"488","2019-01-25 15:41:45-02","IAC","IAC","37836","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","P.L.R. Moraes","P.L.R. Moraes","1253","1996","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque E. Carlos Botelho","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.9972","-23.8783","2004","01","13",NA,NA,NA,NA,NA
"489","2019-01-25 15:41:45-02","IAC","IAC","48298","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","J.B. Baitello","C.F. Nardin; F.R.G. Amaral; L.C. Bernacci; J.L. Silva (1); L.L. Haber & M.A.R. Vieira","84","2007","05","15",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), estrada da bica, lado direito","-45.116972","-23.416917",NA,"23o25`00.9 S, 45o07`01.1 W, LP 07051522",NA,NA,NA,NA,NA,NA,NA,"-45.116972","-23.416917","2007","08","22",NA,NA,NA,NA,NA
"490","2019-01-25 15:41:45-02","IAC","IAC","48980","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","J.B. Baitello","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","336","2006","11","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 5, indivíduo G 81",NA,NA,NA,NA,NA,NA,NA,"-45.080223","-23.373498","2006","11","01",NA,NA,NA,NA,NA
"491","2019-01-25 15:41:45-02","IAC","IAC","49792","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","511","2007","04","14",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081545","-23.373559",NA,"Subparcela 22, Indivíduo H0334",NA,NA,NA,NA,NA,NA,NA,"-45.081545","-23.373559","2007","04","14",NA,NA,NA,NA,NA
"492","2019-06-24 08:12:59-03","IAC","IAC","50319","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","491","2007","11","13",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"indivíduo I 0175.",NA,NA,NA,NA,NA,NA,NA,"-45.083511","-23.367009","2007","11","13",NA,NA,NA,NA,NA
"493","2019-06-24 08:12:59-03","IAC","IAC","50320","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","490","2007","12","12",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"indivíduo I 1140.",NA,NA,NA,NA,NA,NA,NA,"-45.083511","-23.367009","2007","12","12",NA,NA,NA,NA,NA
"494","2019-01-25 15:41:48-02","IAC","IAC","51889","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","J.B. Baitello","J.A.M.A. Gomes","619","2006","12","15",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio","-45.080833","-23.373889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.080833","-23.373889","2009","03","20",NA,NA,NA,NA,NA
"495","2019-01-25 15:41:49-02","IAC","IAC","54015","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","72","2011","05","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.109914","-23.360372","2011","05","20",NA,NA,NA,NA,NA
"496","2019-01-25 15:41:49-02","IAC","IAC","54073","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","18","2012",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.109914","-23.360372","2012","06","30",NA,NA,NA,NA,NA
"497","2019-01-25 15:41:49-02","IAC","IAC","54080","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","26","2012",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.109914","-23.360372","2012","06","30",NA,NA,NA,NA,NA
"498","2019-01-25 15:41:49-02","IAC","IAC","55771","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","I.P. Renó","I.P. Renó","22","2014","07","29",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217",NA,"Parcela L, Indivíduo L1317",NA,NA,NA,NA,NA,NA,NA,"-45.3100","-23.2217","2014","07","29",NA,NA,NA,NA,NA
"499","2020-07-23 12:09:28-03","CEPLAC","CEPEC","124808","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,"P. Moraes","H. C. de Lima","3691","1989","09","13",NA,"Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Municipal de Macaé de Cima. Estrada para o Sítio Sophronites.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W3'0","22S0'0",NA,NA,NA,NA,"03/02/2009",NA,NA,NA
"500","2020-07-23 12:09:28-03","CEPLAC","CEPEC","11245","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana",NA,"K. Kubitzki","T. S. dos Santos","2811","1974","10","03",NA,"Brasil","Bahia","ITAIMBÉ","Km 3 da Rod. Itaimbé/Ventania.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"01/09/1978",NA,NA,NA
