"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"789","2021-02-08 12:39:25-03","UFRGS","ICN","163518","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Dettke, GA; Welker, CAD; Hattori, EKO","379","2010","03","04","Brasil","SC","Lages","-50.390278","-27.861667","-50.390278","-27.861667","ICN00031921",NA,"Ferreira, PPA","2011","10","21","BR 116 entre o km 253 e o 254 27° 51' 42.3 S 50° 23' 25.7 W",NA,NA,"beira da estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-02-08 12:39:25-03","UFRGS","ICN","163524","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Dettke, GA; Welker, CAD; Hattori, EKO","385","2010","03","05","Brasil","RS","Vacaria","-50.804722","-28.319444","-50.804722","-28.319444","ICN00031925",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"beira da estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-02-08 12:39:25-03","UFRGS","ICN","167336","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Pasini, E; Aita, AM","877","2011","04","22","Brasil","RS","Barra do Quaraí","-57.549167","-30.170556","-57.549167","-30.170556","ICN00031880",NA,"Ferreira, PPA","2012","11","23","Parque do Espinilho Fazenda São Pedro S30o10.247' W57o32.950'","62","62","flores roxas; Em beira de mata estacional decidual alterada, em beira de estrada de chão","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-02-08 12:39:25-03","UFRGS","ICN","171363","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J; Dettke, GA","777","2011","11","23","Brasil","PR","Marmeleiro","-53.131667","-26.223889","-53.131667","-26.223889","ICN00031909",NA,NA,NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-02-08 12:39:25-03","UFRGS","ICN","171410","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J; Welker, CAD","824","2012","01","11","Brasil","PR","Turvo","-51.540556","-25.073056","-51.540556","-25.073056","ICN00031936",NA,NA,NA,NA,NA,"BR 466",NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-02-08 12:39:25-03","UFRGS","ICN","174107","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Keller, HA; Pirondo, A; Paredes, NG","10704","2012","02","14","Argentina","Corrientes","Saladas","-58.731111","-28.211944","-58.731111","-28.211944","ICN00031879",NA,"Ferreira, PPA","2012","11","23",NA,"66","66","Voluble; Borde de ruta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-02-08 12:39:25-03","UFRGS","ICN","005024","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ceroni, Z; Homrich, MH; Vianna, EC; Ferreira, A; Irgang, BE","s.n.","1968","07","21","Brasil","PR","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"ICN00031952",NA,"Ferreira, PPA","2011","10","19","Parque Nacional do Iguaçú",NA,NA,"flores violáceas; beira de estrada, solo modificado","Dicotyledon",NA,"América do Sul",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"796","2021-02-08 12:39:25-03","UFRGS","ICN","135487","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","3338","1965","02","06","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031884",NA,"Ferreira, PPA","2011","10","21","Granja Sodal",NA,NA,"Doação de K. Hagelund","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"797","2021-02-08 12:39:25-03","UFRGS","ICN","144587","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","1921","1964","02",NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031903",NA,"Ferreira, PPA","2011","10","17","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"798","2021-02-08 12:39:25-03","UFRGS","ICN","141941","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","1892","1964","02",NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031904",NA,"Ferreira, PPA","2011","10","21","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"799","2021-02-08 12:39:25-03","UFRGS","ICN","141940","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","1919",NA,NA,NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031881",NA,"A Ferreira, PP","2011","10","17","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"800","2021-02-08 12:39:25-03","UFRGS","ICN","141938","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","1920","1964","02",NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00031906",NA,"Ferreira, PPA","2011","10","17","Granja Sodol",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"801","2021-02-08 12:39:25-03","UFRGS","ICN","144039","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","15573","1985","04","23","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"ICN00031889",NA,"Ferreira, PPA","2011","10","19","Km 46",NA,NA,"Doação de Karner Hagelund","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"802","2021-02-08 12:39:25-03","UFRGS","ICN","045330","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Arzivenco, L","s.n.","1975","01","25","Brasil","RS","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"ICN00031901",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"803","2021-02-08 12:39:25-03","UFRGS","ICN","016880","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, AG","208","1967","05","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031950",NA,"Ferreira, PPA","2011","10","21","aterro Praia de Belas",NA,NA,"trepadeira, não muito abundante; terreno argiloso","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"804","2021-02-08 12:39:25-03","UFRGS","ICN","042586","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Arzivenco, L","s.n.","1975","02","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031887",NA,"Ferreira, PPA","2011","10","19","aterro Praia de Belas",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"805","2021-02-08 12:39:25-03","UFRGS","ICN","016931","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, AG","433","1967","11","07","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031948",NA,"Ferreira, PPA","2011","10","19","aterro Praia de Belas",NA,NA,"erva rastejante, flores róseas a arroxeadas purpúreas, relativamente rara","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"806","2021-02-08 12:39:25-03","UFRGS","ICN","016883","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, AG","215","1967","05","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031949",NA,"Ferreira, PPA","2011","10","21","aterro Praia de Belas",NA,NA,"trepadeira de flores lilases, relativamente abundante","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"807","2021-02-08 12:39:25-03","UFRGS","ICN","034556","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Longhi; Bins; Butignol","s.n.","1977","05","07","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031902",NA,"Ferreira, PPA","2011","10","17","Ilha da Casa da Pólvora",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"808","2021-02-08 12:39:25-03","UFRGS","ICN","163653","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Camargo, R","s.n.","2003","04","29","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031913",NA,"Ferreira, PPA","2012","02","01","Três Figueiras",NA,NA,"flores rosadas","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"809","2021-02-08 12:39:25-03","UFRGS","ICN","163652","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Camargo, R","s.n.","2003","04","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00031914",NA,"Ferreira, PPA","2011","10","21","Três Figueiras",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"810","2021-02-08 12:39:25-03","UFRGS","ICN","183669","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Susin, V","s.n.","1981","04","06","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,"ICN00031912",NA,"Ferreira, PPA",NA,NA,NA,"Estrada da Barra",NA,NA,"Doação HURG","Dicotyledon",NA,"América do Sul",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"811","2021-02-08 12:39:25-03","UFRGS","ICN","143145","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","10171","1975","02","26","Brasil","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"ICN00031951",NA,"Ferreira, PPA","2011","10","17",NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"812","2021-02-08 12:39:25-03","UFRGS","ICN","143148","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","11001","1977","01","29","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00031897",NA,"Ferreira, PPA","2011","10","17","Colônia de São Pedro",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"813","2021-02-08 12:39:25-03","UFRGS","ICN","116317","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Carneiro, AM","674","1996","03","11","Brasil","RS","Santo Amaro",NA,NA,NA,NA,"ICN00031882",NA,"Ferreira, PPA","2011","10","17","Gal. Câmara","20","20","ruderal","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-02-08 12:39:25-03","UFRGS","ICN","157562","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","175","2008","02","11","Brasil","RS","Seberi","-53.453333","-27.399444","-53.453333","-27.399444","ICN00031923",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-02-08 12:39:25-03","UFRGS","ICN","157539","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","150","2008","02","09","Brasil","RS","Farroupilha","-51.352778","-29.405556","-51.352778","-29.405556","ICN00031918",NA,"Ferreira, PPA","2011","10","19","RS122",NA,NA,"trepadeira latescente, corola branca.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-02-08 12:39:25-03","UFRGS","ICN","157542","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","153","2008","02","09","Brasil","RS","Farroupilha","-51.352778","-29.405556","-51.352778","-29.405556","ICN00031917",NA,"Ferreira, PPA","2011","10","21","RS122",NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-02-08 12:39:25-03","UFRGS","ICN","141942","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Hagelund, K","6763","1973","02","22","Brasil","RS",NA,NA,NA,NA,NA,"ICN00031888",NA,"Ferreira, PPA","2011","10","19",NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-02-08 12:39:25-03","UFRGS","ICN","152582","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Trevisan, R","888","2007","11","26","Brasil","RS","Novo Cabrais","-53.019167","-29.7475","-53.019167","-29.7475","ICN00031898",NA,"Ferreira, PPA","2011","10","17","BR 287 29°44'51 0S 53°01'09 6W","110","110","beira estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-02-08 12:39:25-03","UFRGS","ICN","157585","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","200","2008","02","15","Brasil","RS","Palmares do Sul","-50.473056","-30.473611","-50.473056","-30.473611","ICN00031926",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-02-08 12:39:25-03","UFRGS","ICN","157594","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","209","2008","02","17","Brasil","RS","Rio Grande","-52.287778","-32.021389","-52.287778","-32.021389","ICN00031890",NA,"Ferreira, PPA","2011","05","05",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-02-08 12:39:25-03","UFRGS","ICN","157597","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","213","2008","02","17","Brasil","RS","São Lourenço do Sul","-51.998889","-31.235833","-51.998889","-31.235833","ICN00031878",NA,"Ferreira, PPA","2011","10","21",NA,NA,NA,"trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-02-08 12:39:25-03","UFRGS","ICN","157603","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","220","2008","03","06","Brasil","RS","Osório","-50.278889","-29.878056","-50.278889","-29.878056","ICN00031929",NA,"Ferreira, PPA","2011","10","19","Morro da Borússia",NA,NA,"trepadeira latescente, frutos maduros.; beira de mato.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-02-08 12:39:25-03","UFRGS","ICN","157608","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA","227","2008","03","07","Brasil","RS","Dom Pedro de Alcântara","-49.839167","-29.384444","-49.839167","-29.384444","ICN00031928",NA,"Ferreira, PPA; Bianchini, RS","2012","05","23","Mata do prof. Luís Baptista",NA,NA,"trepadeira latescente, corola rosa.; clareira.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2021-02-08 12:39:25-03","UFRGS","ICN","171369","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J; Dettke, GA","783","2011","11","24","Brasil","PR","Cascavel","-53.212778","-25.218611","-53.212778","-25.218611","ICN00031942",NA,NA,NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-02-08 12:39:25-03","UFRGS","ICN","165894","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Silva Filho, PJS","940","2009","02","16","Brasil","RS","Viamão","-51.022222","-30.070556","-51.022222","-30.070556","ICN00031905",NA,"Ferreira, PPA","2011","10","21","Bairro Tarumã região de entorno do Lago Tarumã. -30.070821 -51.022482",NA,NA,"Flores roxas; Beira de estrada, sob vegetação baixa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-02-08 12:39:25-03","UFRGS","ICN","166885","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Miotto, STS; Durigon, J","669","2011","02","24","Brasil","SC","Criciúma","-49.403889","-28.726667","-49.403889","-28.726667","ICN00031911",NA,"Ferreira, PPA",NA,NA,NA,"SC 448",NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-02-08 12:39:25-03","UFRGS","ICN","166928","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J","712","2011","03","17","Brasil","RS","Vicente Dutra","-53.400833","-27.139167","-53.400833","-27.139167","ICN00031939",NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-02-08 12:39:25-03","UFRGS","ICN","166937","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J","721","2011","03","18","Brasil","SC","São Miguel do Oeste","-53.597778","-26.669722","-53.597778","-26.669722","ICN00031937",NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-02-08 12:39:25-03","UFRGS","ICN","166950","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J","734","2011","03","19","Brasil","PR","Lindoeste","-53.581944","-25.310556","-53.581944","-25.310556","ICN00031938",NA,"Ferreira, PPA","2012","05","23",NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2021-02-08 12:39:25-03","UFRGS","ICN","166975","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J","759","2011","03","22","Brasil","MS","Mundo Novo","-54.303611","-24.011111","-54.303611","-24.011111","ICN00031910",NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-02-08 12:39:25-03","UFRGS","ICN","191061","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J; Dettke, GA","783","2011","11","24","Brasil","PR","Candói","-53.212778","-25.218611","-53.212778","-25.218611",NA,NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-02-08 12:39:25-03","UFRGS","ICN","183887","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Durigon, J; Dettke, GA","431","2010","11","10","Brasil","SC","Ituporanga","-49.518333","-27.515833","-49.518333","-27.515833","ICN00031941",NA,NA,NA,NA,NA,NA,NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2021-02-08 12:39:25-03","UFRGS","ICN","184054","S","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ferreira, PPA; Miotto, STS; Durigon, J; Fernandes, AC; Dettke, GA","624","2011","02","02","Brasil","PR","Ponta Grossa","-49.99","-25.236389","-49.99","-25.236389","ICN00031940",NA,"Ferreira, PPA",NA,NA,NA,"Parque Estadual Vila Velha 25° 14' 11.7 S 49° 59' 24.6 W",NA,NA,"trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-02-08 12:39:28-03","UFRGS","ICN","199932","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Seger, GDS; Bach, E","806","2017","01","28","Brasil","SC","Florianópolis","-48.471667","-27.655556","-48.471667","-27.655556","ICN00039799",NA,"Seger, GDS",NA,NA,NA,"Lagoa Pequena, Rio Tavares","12","12","Trepadeira volúvel; ca. de 3m de altura; flores liláses com interior do tubo da corola roxo; muitos botões; Borda de floresta com as dunas frontais da praia, no topo da duna","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2021-02-08 12:39:28-03","UFRGS","ICN","157792","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ferreira, PPA","84","2007","12","05","Brasil","RS","São Vicente do Sul","-54.544444","-29.650278","-54.544444","-29.650278",NA,NA,"Ferreira, PPA",NA,NA,NA,NA,NA,NA,"uma duplicata.; trepadeira latescente, corola rosa.; beira de estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-02-08 12:39:28-03","UFRGS","ICN","188921","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ferreira, PPA","148","2008","01","26","Brasil","RS","Quaraí","-56.418611","-30.343333","-56.418611","-30.343333",NA,NA,"Ferreira, PPA",NA,NA,NA,"Sanga da Areia",NA,NA,"corola; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-02-08 12:39:28-03","UFRGS","ICN","135595b","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Hagelund, K","9054","1975","03","15","Brasil","RS","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"Ferreira, PPA","2008","03","17",NA,NA,NA,"Doação de K. Hagelund","Dicotyledon",NA,"América do Sul",NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA,NA
