"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"329","2021-02-25 10:11:35-03","CVRD","CVRD","6007","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Pedro L. Viana","Folli, D.A.","3254","1998","10","14","BRASIL","ES","Linhares","Final da estrada","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim bandeira","CVRD006007",NA,"2007","02","10","América do Sul",NA,NA,"Magnoliophyta","Poales",NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"330","2021-02-25 10:11:35-03","CVRD","CVRD","5579","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Rodrigo S. Rodrigues","Folli, D.A.","2882","1997","01","02","BRASIL","ES","Linhares","Localizada perto do Córrego Pau atravessado.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim bandeira","CVRD005579","CVRD005579","2015","04","24","América do Sul",NA,NA,"Magnoliophyta","Poales",NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"331","2021-03-01 11:50:52-03","UFPE","UFP","11758","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hatch.) Renv.","Alves, M","Alves, M","UFP11895","1995","08","24","Brasil","Pernambuco","São Vicente Férrer",NA,"-35.4914016723633","-7.59111022949219",NA,NA,NA,NA,"Área alagada, folhas prateadas.; Área alagada, folhas prateadas.","UFP011758",NA,"1995","12",NA,NA,NA,NA,NA,NA,NA,"11339","auto",NA,NA,NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","102058","PreservedSpecimen","Plantae","Poaceae","Erianthus","saccharoides","Erianthus saccharoides trinii","Hack.",NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia meridionalis.",NA,NA,NA,NA,NA,NA,"Fragmentary material of type specimen ex herb. Trin.","US01231891","US01231891_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales","Syntype",NA,NA,"Monocotyledonae","trinii",NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","102064","PreservedSpecimen","Plantae","Poaceae","Erianthus","saccharoides","Erianthus saccharoides trinii","Hack.",NA,"Riedel, --","996",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fragmentary material of type specimen ex herb. Paris.","US01231901","US01231901_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales","Syntype",NA,NA,"Monocotyledonae","trinii",NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","3206842","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Judziewicz, E. J.","F. O. Zuloaga, M. Ramia, R. Ortíz & O. Huber","4396","1989","8","12","Venezuela","Bolívar",NA,"Gran Sabana, entre Piedra de la Virgen y la parte alta de la Escalera, carretera a la Gran Sabana","-61.41","6",NA,NA,"500","1400",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","1914583","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Judziewicz, E. J.","H. Rombouts","395 j","1936","1","20","Suriname",NA,NA,"Upper Sipaliwini R., camp B (13?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","3305540","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Lindeman, J. C.","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2639","1992","9","26","Guyana","U. Takutu-U. Essequibo",NA,"Kusad Mountains, Rupununi District","-59.83","2.75",NA,NA,"150","250",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"337","2020-09-02 16:37:43-03","Cenargen","CEN","90600","PreservedSpecimen","Plantae","Poaceae","Saccharum","aff. villosum","Saccharum aff. villosum","Steud.",NA,"Cassiano Aimberê Dorneles Welker - UFRGS","575","2013","01","27","Argentina",NA,NA,"Missiones, Apóstoles, ruta provincial 10, a 6 km E de Apóstoles.","-55.706111","-27.917777","-55.706111","-27.917777","110","110","Banhado denso na beira da estrada, solo muito úmido. Doação do Herb. Depto. Bot. da UFRGS - Porto Alegre - ICN 191540.","CEN00090600","CEN00090600",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2020-09-02 16:37:43-03","Cenargen","CEN","90599","PreservedSpecimen","Plantae","Poaceae","Saccharum","aff. villosum","Saccharum aff. villosum","Steud.",NA,"Cassiano Aimberê Dorneles Welker - UFRGS","573","2013","01","27","Argentina",NA,NA,"Corrientes, São Tomé, a 12 km NE de Santo Tomé por ruta nacional 14.","-56.108888","-28.458611","-56.108888","-28.458611","84","84","Baixada úmida na beira da estrada. Doação do Herb. Depto. Bot. da UFRGS - Porto Alegre - ICN 191538.","CEN00090599","CEN00090599",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"339","2020-09-02 16:37:43-03","Cenargen","CEN","90601","PreservedSpecimen","Plantae","Poaceae","Saccharum","aff. villosum","Saccharum aff. villosum","Steud.",NA,"Cassiano Aimberê Dorneles Welker - UFRGS","605","2013","01","28","Argentina",NA,NA,"Corrientes, Ituzaingó, ca. de 4 km de la ruta nacional 12 estrada a la represa Yaciretá.","-56.662777","-27.553333","-56.662777","-27.553333","86","86","Banhado na beira da estrada. Doação do Herb. Depto. Bot. da UFRGS - Porto Alegre - ICN 191571.","CEN00090601","CEN00090601",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2020-09-02 16:37:43-03","Cenargen","CEN","10654","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Semíramis Pedrosa de Almeida","1051","1985","05","03","Brasil","DF","BRASILIA","Várzea á direita da rodovia. CPAC - Sarandi, cerca de 2 km do CPAC.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Capim com cerca de 1,5 m de altura. Inflorescência esbranquiçada e bem pilosa. Parte alagada da várzea. Várzea alterada. Solo variando da cor preta à cinzenta, mal drenado.","CEN00010654","CEN00010654","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1",NA
"341","2020-09-02 16:37:43-03","Cenargen","CEN","102246","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","B. M. T. Walter","José Francisco Montenegro Valls","9286","1985","10","20","Brasil","MT","ITIQUIRA","39 km ao norte da ponte sobre o rio Correntes, ao longo da BR - 163.","-54.758888","-17.171111","-54.758888","-17.171111",NA,NA,NA,"CEN00102246","CEN00102246","2017","11",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"342","2020-09-02 16:37:43-03","Cenargen","CEN","104841","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Cassiano Aimberê Dorneles Welker - UFRGS","609","2013","01","31","Argentina",NA,NA,"Corrientes, Capital: campus Universidad Nacional del Nordeste (UNNE), Avenida Libertad.","-58.777222","-27.465277","-58.777222","-27.465277",NA,NA,"Inflorescência incluída na espata. Doação do Herb. Depto. Bot. da UFRGS - Porto Alegre - ICN 191575.","CEN00104841","CEN00104841",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2020-09-02 16:37:43-03","Cenargen","CEN","8191","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","María Mercedes Arbo","1347","1976","11","12","Argentina",NA,NA,"Provincia de Corrientes, Dep. Ituzaingó, Esteros del Iberá, Laguna San Nicolás","-56.816666","-27.95","-56.816666","-27.95",NA,NA,"En embalsado, Doação da Universidad Nacional del Nordeste CTES - Corrientes, Argentina.","CEN00008191","CEN00008191","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"344","2020-09-02 16:37:43-03","Cenargen","CEN","8203","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Aurélio Schinini","10334","1974","11","12","Argentina",NA,NA,"Corrientes, Depto. Santo Tomé, Ruta 40 y Ayo. Chimiray",NA,NA,NA,NA,NA,NA,"En bajo pantanoso, Doação - Instituto de Botânica del Nordeste. Argentina - Corrientes (CTES).","CEN00008203","CEN00008203","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-02 16:37:43-03","Cenargen","CEN","83558","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Márcio Honorato Fernandes","172","2012","07","19","Brasil","DF","BRASILIA","Fazenda Santa Cecília. Núcleo Rural Rajadinha II.","-47.645555","-15.758888","-47.645555","-15.758888","945","945","Coletada na borda da mata.","CEN00083558","CEN00083558","2016","01",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"346","2020-09-02 16:37:43-03","Cenargen","CEN","90359","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","José Francisco Montenegro Valls","15453","2010","04","23","Brasil","MS","TERENOS","Fazenda modelo da EMBRAPA/Gado de Corte, vereda nos fundos da fazenda, próxima à ferrovia Noroeste.","-54.789166","-20.559444","-54.789166","-20.559444","550","550","Colmos eretos muito pubescentes. Nós pilosos.","CEN00090359","CEN00090359","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"347","2020-09-02 16:37:43-03","Cenargen","CEN","26101","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Glocimar Pereira-Silva","1861","1993","09","11","Brasil","DF","BRASILIA","RESERVA ECOLOGICA DO GUARA","-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0","1035","1035",NA,"CEN00026101","CEN00026101","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA
"348","2020-09-02 16:37:43-03","Cenargen","CEN","36919","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Leopoldo Krieger","21924","1988","03","08","Brasil","MG","ANTONIO CARLOS","Fazenda Borda do Campo.","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Macega-estraladeira, campim-açu, penacho branco,Doação UFJF.","CEN00036919","CEN00036919","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"30131","auto",NA,NA,NA,"1",NA
"349","2020-09-02 16:37:43-03","Cenargen","CEN","4165","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","José Francisco Montenegro Valls","2864","1973","11","15","Brasil","RS","TAQUARA","Entre Taquara e S. F. de Paula, no km 76 da RS 2.","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Doação do Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre.ICN: 024843.","CEN00004165","CEN00004165","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"22252","auto",NA,NA,NA,"1",NA
"350","2020-09-02 16:37:43-03","Cenargen","CEN","3762","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","José Francisco Montenegro Valls","1497","1971","04","07","Brasil","RS","SAO FRANCISCO DE PAULA","Passo de Inferno em barranco pedregoso á beira da estrada com densa vegetação arbustiva, planta com laminas largas estreitadas na base (semelhante as de Imperata brasiliensis), com 2,5 m altura","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Doação Herb. Depto. de Bot. da U. F. R. G. S - Porto Alegre nº ICN 22177","CEN00003762","CEN00003762","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"76715","auto",NA,NA,NA,"1",NA
"351","2020-09-02 16:37:43-03","Cenargen","CEN","3489","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","José Francisco Montenegro Valls","3096","1974","01","08","Brasil","SC","PIRATUBA","Na estrada Piratuba a capinzel","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"Apresenta inflorescências casmogemas e eleistogamas e apresenta o colmo com nós pilosos, Doação do Herbário Depto. Bot. da U.F.R.G.S.- Porto Alegre, ICN 25156","CEN00003489","CEN00003489","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"13675","auto",NA,NA,NA,"1",NA
"352","2020-09-02 16:37:43-03","Cenargen","CEN","52140","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J. F. M. Valls","Taciana Barbosa Cavalcanti","3271","2003","09","29","Brasil","TO","DIANOPOLIS","Ponte da fazenda Iguaçú, sobre o rio Limoeiro.","-46.8205986022949","-11.627799987793","-4651722.0","-1160250.0",NA,NA,NA,"CEN00052140","CEN00052140","2016","02",NA,NA,"Exsicatas",NA,NA,NA,NA,"77760","auto",NA,NA,NA,"4",NA
"353","2020-10-15 09:54:01-03","UFPR","EFC","7025","PreservedSpecimen","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","(Walter) Pers.","Hatschbach, G.","Tiepolo, G.; Svolenski, A.C.","624","1996","05","26","Brasil","Paraná","Campo Largo","Caverna de Pinheirinho","-49.6366","-25.0036","-49.6366","-25.0036","510","510","Coletado em capoeirinha (beira de estrada)","EFC007025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-10-15 09:54:01-03","UFPR","EFC","9011","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Hatschbach, G.","Ziller, S.R.","1779","1999","03","21","Brasil","Paraná","Balsa Nova","Próximo ao cemitério Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Herbácea 2m em solo orgânico ao longo de riacho. Espata rosa, sementes pretas. Ocasional. __COMMOM_NAME__: Capim","EFC009011",NA,"1999","12","01",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"355","2019-11-13 11:28:47-03","USP","SPF","93062","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Joly, AB","402","1947","03","31","Brasil","São Paulo","São Paulo","Campos de Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00093062","SPF00093062",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"356","2019-11-13 11:28:47-03","USP","SPF","11895","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Hoehne, W","2871","1948","10","28","Brasil","São Paulo","São Paulo","Via Anahanguera k 20.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00011895","SPF00011895 SPF00011895_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"357","2019-11-13 11:29:01-03","USP","SPF","117767","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Filgueiras, TS","Longhi-Wagner, HM","3123","1996","01","24","Brasil","São Paulo","Itararé","Estação Experimental do IAC","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"SPF00117767","SPF00117767","1998","06",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"358","2019-11-13 11:29:01-03","USP","SPF","93063","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Dias-Melo, R","Joly, AB","668","1948","12","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00093063","SPF00093063","2006","01",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"359","2021-03-04 11:16:15-03","UEFS","HUEFS","50300","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","P.L.Viana",NA,"3254","1998","10","14","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Final da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Várzea Periodicamente Inundável.","HUEFS0050300","HUEFS0050300","2007","02",NA,NA,NA,NA,"Angiospermae","Poales",NA,"48094","auto","Lilianae",NA,NA,NA,NA
"360","2021-03-04 11:16:15-03","UEFS","HUEFS","50293","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","R.S.Rodrigues",NA,"2882","1997","01","02","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Perto do Córrego Pau atravessado.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Várzea Periodicamente Inundável.","HUEFS0050293","HUEFS0050293","2015","04",NA,NA,NA,NA,"Angiospermae","Poales",NA,"48094","auto","Lilianae",NA,NA,NA,NA
"361","2019-01-25 15:44:54-02","IAC","IAC","17996","S","Plantae","Poaceae","Saccharum","giganteum","Saccharum giganteum","(Walter) Pers.","L.C. Bernacci","F.H. Sargent","7050","1954","09","12","Estados Unidos","Maryland","Charles county",NA,"-76.9833","38.4833","-76.9833","38.4833",NA,NA,"recebidas da Academia de Ciências, São Francisco",NA,NA,"2004","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-01-25 15:44:54-02","IAC","IAC","3747","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","C.F. Nardin","G.P. Viégas","s/nº","1939","01","17","Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575","-46.971422","-22.896575",NA,NA,NA,NA,NA,"2016","05","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-01-25 15:44:54-02","IAC","IAC","3841","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","L.C. Bernacci","A.P. Viégas & O. Zagatto","s/nº","1939","01","10","Brasil","São Paulo",NA,"Estrada rodagem, Serra Negra- Amparo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-01-25 15:44:54-02","IAC","IAC","49706","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","J.L.S. Tannus","J.L.S. Tannus","1079","2006","01","20","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.3317","-24.1125","-49.3317","-24.1125",NA,NA,"Coordenadas do material: 24°16#?#06#?#S, 49°12#?#19#?#W",NA,NA,"2006","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-01-25 15:44:54-02","IAC","IAC","5099","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","L.C. Bernacci","O. Zagatto","s/nº","1939","09","24","Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575","-46.971422","-22.896575",NA,NA,NA,NA,NA,"2004","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-23 12:19:00-03","CEPLAC","CEPEC","153883","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum",NA,"C. Silva","Santos, E.A.","1483","2016","03","10","Brasil","Bahia","esplanada","Conglomerado BA_677-3-1-H","-37.945","-11.796111","37W56'42","11S47'46",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/6/2017"
"367","2020-07-23 12:19:00-03","CEPLAC","CEPEC","29010","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum",NA,"S. A. Renvoize","C. E. Calderon","2378","1976","04","12","Brasil","Bahia","jaguaquara","22Km SE cidade, rod. p/ Apuarema.","-39.9707984924316","-13.5305995941162","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34448","auto",NA,NA,NA,NA,"30/12/1982"
"368","2019-11-13 16:05:02-03","UNISANTA","HUSC","4263","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Sampaio, P.S.P.","Sampaio, P.S.P.; Martins, S.E.","551","2001","10","10","Brasil","São Paulo","Bertioga","Praia de Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Erva cespitosa com 2m. Espiguetas castanho-claras.",NA,NA,"2002","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"369","2019-11-13 16:05:02-03","UNISANTA","HUSC","10378","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Sampaio, P.S.P.; et al.","Mirage, A.; Nakasato, M.","49","2006","09","07","Brasil","São Paulo","Peruíbe","Praia do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Erva.",NA,NA,"2006","10",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21922","auto",NA,NA,NA,NA,NA
"370","2021-02-12 15:02:24-03","UFSCar","SPSC","2223","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","12","29","Brasil","São Paulo","Itirapina","Represa do Lobo. Região perimetral",NA,NA,"9999","9999",NA,NA,"<ll>dwc_commonname:</ll> Erva cidreira, capim limão, capim cidrao",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-12 15:02:24-03","UFSCar","SPSC","2222","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","T. Sendeelsky","M.H.A.O. Souza",NA,"1977","11","28","Brasil","São Paulo","Itirapina","Represa do Lobo. Região perimetral",NA,NA,"9999","9999",NA,NA,"<ll>dwc_commonname:</ll> Erva cidreira, capim limão, capim cidrao",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:16:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Erianthus","purpureus","Erianthus purpureus","Swallen","Davidse, G","Irwin, HS; Souza, R; Santos, RR","9080","1965","10","09","Brasil","Distrito Federal","Brasília","Confluence of Rio Torto with Lagoa Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,"975","975","Caespitose; Wet area. Swampy area and adjacent cerrado",NA,NA,"1973",NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"373","2019-11-01 15:16:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","Hack.",NA,"Eiten, G; Eiten, LT","2585","1961","04","13","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4,6km NNW of Pádua Sales (about 27km NW of city of Moji-Mirim)","-47.116667","-22.183333","-47.116667","-22.183333","575","625","Grass 4m tall, in loose clumps. Growing in middle of 3m tall clump of Scleria; General vegetation: Campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open marsh or dense secondary forest (mata) al","UB0017848","UB0017848",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA
