"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"473","2019-11-13 11:15:10-03","USP","SPF","124441","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1997","09","30",NA,"Brasil","Minas Gerais",NA,NA,"Touceiras ca. 1.5 cm alt. Frutos verdes passando a secos.","SPF00124441",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"370",NA,"Rapini, A","Serra de Itacambira, Estrada Juramento-Itacambira.","-43.3088989257812","-17.0646991729736","Itacambira","1250","1250","48089","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"474","2019-11-13 11:15:10-03","USP","SPF","135262","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Kawasaki, ML","1999","03","13",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 50 cm alt. Flores creme-esverdeadas.","SPF00135262",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1114",NA,"Rapini, A","Serra Nova, 21 km de Itacambira em direção a Juramento. Solo rochoso-pedregoso.","-43.3088989257812","-17.0646991729736","Itacambira",NA,NA,"48089","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"475","2019-11-13 11:15:10-03","USP","SPF","135377","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1999","03","13",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 60 cm alt., em solo pedregoso. Flores amarelas.","SPF00135377",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"775",NA,"Rapini, A","Serra do Catuni, Ca. de 1 km de Pau d#?#Óleo, em direção a Itacambira.","-43.5868988037109","-16.8481006622314","Juramento",NA,NA,"19357","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"476","2019-11-13 11:15:11-03","USP","SPF","144586","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","2001","02","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 60 cm alt. Flores amarelas. Frutos verdes.","SPF00144586",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"916",NA,"Rapini, A","Parque Estadual do Ibitipoca, Conceição de Ibitipoca, Parque Nacional da Serra Ibitipoca, caminho para a Gruta da Cruz.","-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"477","2019-11-13 11:15:11-03","USP","SPF","166966","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Bezerra, LM","2004","11","30",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto em solo pedregoso. Flores creme-esverdeadas.","SPF00166966",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"38",NA,"Rapini, A","Parque Estadual do Ibitipoca, Parque Estadual de Ibitipoca, caminho para a Cachoeirinha, depois da Gruta dos três arcos.","-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"478","2019-11-13 11:15:11-03","USP","SPF","177932","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Monguilhott, L","2005","03","16",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ereto . Flores creme. Frutos castanhos.","SPF00177932",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"117",NA,"Rapini, A","Parque Estadual do Ibitipoca, Parque Estadual de Ibitipoca, entre a lombada e a cachoeirinha.&nf;Campo rupestre.","-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"479","2019-11-13 11:15:11-03","USP","SPF","177931","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Forzza, RC","2004","03","11",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com ramos decumbentes, folhas com margem revoluta, flores creme.","SPF00177931",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3219",NA,"Rapini, A","Parque Estadual do Ibitipoca, Parque Estadual de Ibitipoca, trilha entre a lombada e a Gruta do Cruzeiro.","-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"480","2019-11-13 11:15:11-03","USP","SPF","186109","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Forzza, RC","2001","02","08",NA,"Brasil","Minas Gerais",NA,NA,"subarbusto, entre rochas. Flores alvas. Látex levemente azulado. Material prensado em ácool.","SPF00186109",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1778",NA,"Rapini, A","Parque Estadual do Ibitipoca, Trilha para a Lombada.","-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"481","2019-11-13 11:15:11-03","USP","SPF","22624","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Furlan, A","1981","04","12",NA,"Brasil","Minas Gerais",NA,NA,"Suarbusto escandente, latescente. Flores creme-esverdeadas.","SPF00022624",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR689",NA,"Rapini, A","Estrada Montes Claros a Grão Mogol, a 68 km de Grão Mogol. Cerrado.","-43.8616981506348","-16.7350006103516","Montes Claros",NA,NA,"72568","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"482","2019-11-13 11:15:11-03","USP","SPF","143674","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1996","05","25",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.5 m. Cálice esverdeado. Corola e coluna creme.","SPF00143674",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3503",NA,"Rapini, A","Estrada para o Sítio João Domingos. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"483","2019-11-13 11:15:11-03","USP","SPF","143673","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1995","07","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0.4 m. Cálice verde. Corola amarela.","SPF00143673",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2524",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Cachoeira da Casca d#?#Anta. Trilha para a guarita de baixo. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"484","2019-11-13 11:15:10-03","USP","SPF","128842","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","03","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto a escandente. Flores de cálice verde, corola amarelo claro, corona e ginostégio esverdeados. Galhas simulando botões. Frutos imaturos verdes.","SPF00128842",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"136",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"485","2019-11-13 11:15:11-03","USP","SPF","143669","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1997","04","18",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto 0.6 m. Freqüente no local. Cálice esverdeado. Corola creme. Corona creme-esverdeada. Ginostégio esverdeados. Flores perfumadas.","SPF00143669",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2320",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Chapadão do Diamante. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"486","2019-11-13 11:15:11-03","USP","SPF","143668","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1996","07","09",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.3 m. Frutos esverdeados.","SPF00143668",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1895",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Chapadão do Diamante. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"487","2019-11-13 11:15:11-03","USP","SPF","226590","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1995","03","18",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.5 m. Cálice e corola esverdeado.","SPF00226590",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"834",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada do Chapadão. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"488","2019-11-13 11:15:11-03","USP","SPF","143671","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1997","10","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0.4 m. Frutos maduros marrom.","SPF00143671",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2815",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada para o sítio do João Domingos. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"489","2019-11-13 11:15:11-03","USP","SPF","143665","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1994","02","21",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.4 m. Cálice esverdeado. Corola amarelada. Planta latescente.","SPF00143665",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"143",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 2 km da sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"490","2019-11-13 11:15:10-03","USP","SPF","133697","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","11","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto bastante ramificado, ca. de 50 cm de alt., latescente em afloramento rochoso. Flores de cálice verde claro, corola creme, perfumadas no final da tarde. Voucher para estudo de micorrizas.","SPF00133697",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"209",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"491","2019-11-13 11:15:10-03","USP","SPF","134136","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","12","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto bastante ramificado, ca. de 50 cm de alt., latescente, em afloramento rochoso. Botões florais verdes, flores de cálice verde, corola de alva à creme, corona e ginostégio esverdeados.","SPF00134136",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"274",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"492","2019-11-13 11:15:10-03","USP","SPF","137544","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1999","05","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ereto a decumbente, latescente. Flores amarelas. Frutos imaturos verdes e maturos castanhos, liberando sementes castanhas. Levemente perfumadas às 12 horas.","SPF00137544",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"283",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:15:10-03","USP","SPF","137549","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1999","05","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ereto a decumbente, latescente. Flores amareladas. Frutos imaturos verdes e maturos castanhos, liberando sementes castanhas. Levemente perfumadas às 12 horas.","SPF00137549",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"374",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:15:10-03","USP","SPF","137545","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1999","05","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto-decumbente em afloramento rochoso. Flores creme.","SPF00137545",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"291",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"495","2019-11-13 11:15:10-03","USP","SPF","137546","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1999","05","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto-decumbente, em afloramento rochoso, latescente. Flores amarelas, ginostégio verde claro. Frutos imaturos verdes e maduros marrons.","SPF00137546",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"295",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Scaramento, torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"496","2019-11-13 11:15:11-03","USP","SPF","143679","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1997","04","16",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0.6 m. Cálice verde-claro. Corola amarelo-esverdeada. Frutos maduros marrons.","SPF00143679",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"4064",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa, ca. 3 km na estrada para Sacramento. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"497","2019-11-13 11:15:11-03","USP","SPF","143897","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1998","01","09",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0.5 m. Cálice verde. Corola e coluna cremes.","SPF00143897",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"4841",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa, ca. 3 km na estrada para Sacramento. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"498","2019-11-13 11:15:11-03","USP","SPF","143672","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1995","03","17",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.4 m. Cálice e corola esverdeados. Corona creme.","SPF00143672",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1942",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"499","2019-11-13 11:15:11-03","USP","SPF","143667","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1995","05","10",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0.4 m. Cálice esverdeado. Corola esverdeado-amarelada. Frutos imaturos esverdeados, maduros amarelados.","SPF00143667",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"996","SPF00143667","Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"500","2019-11-13 11:15:11-03","USP","SPF","143675","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0.5 m. Corola amarelo-esverdeada. Corona esverdeada. Ginostégio creme. Frutos arredondados.","SPF00143675",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3845",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"501","2019-11-13 11:15:11-03","USP","SPF","143676","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca.0.8 m. Corola amarelo-esverdeado. Corona e ginostégio esverdeados. Frutos fusiformes esverdeados.","SPF00143676",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3835",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"502","2019-11-13 11:15:11-03","USP","SPF","143677","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto, ca. 0.5 m. Corola amarelo-esverdeado. Corona esverdeada. Apêndice estigmático branco. Fruto fusiforme.","SPF00143677",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3843",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"503","2019-11-13 11:15:10-03","USP","SPF","137548","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1999","07","09",NA,"Brasil","Minas Gerais",NA,NA,"Erva cespitosa, em solo areno-pedregoso. Flores com cálice, corola e ginostégio verde-amarelados.","SPF00137548",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"371",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Torre de observação atrás do Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"504","2019-11-13 11:15:10-03","USP","SPF","134135","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","12","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto bastante ramificado, ca. de 50 cm de alt., latescente, em afloramento rochoso. Botões florais verdes, cálice verde, corola de alva à creme, corona e ginostégio esverdeados.","SPF00134135",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"276",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"505","2019-11-13 11:15:10-03","USP","SPF","134134","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","12","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto latescente, em afloramento rochoso. Flores de cálice verde, corola, corona e ginostégio cremes. Frutos imaturos verdes e maduros marrons. Voucher para estudos anatômicos de galhas. Materal em álcool 70%.","SPF00134134",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"249",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"506","2019-11-13 11:15:10-03","USP","SPF","134138","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","12","15",NA,"Brasil","Minas Gerais",NA,NA,"Erva latescente, em afloramento rochoso. Botões verdes.","SPF00134138",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"246",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Torre de observação próximo ao Curral de Pedras.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"507","2019-11-13 11:15:11-03","USP","SPF","157015","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","2003","03","17",NA,"Brasil","Minas Gerais",NA,NA,"Planta escandente, latescente. Flores creme a amarelas.","SPF00157015",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"519",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Trilha para a Casca d#?#Anta, parte de baixo.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"508","2019-11-13 11:15:10-03","USP","SPF","133698","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Farinaccio, MA","1998","11","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ramificado ca. de 30 cm. de alt., latescente. Flores cremes. Frutos imatuors verdes.","SPF00133698",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"216",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca d#?#Anta.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"509","2019-11-13 11:15:11-03","USP","SPF","143670","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Nakajima, JN","1997","04","20",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. 0.7 m. Freqüente no local. Cálice esverdeado. Corola creme. Ginostégio esverdeado. Frutos imaturos com nervura vinho.","SPF00143670",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2407",NA,"Rapini, A","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca d#?#Anta. Campo rupestre.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
