"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"579","2020-11-23 11:39:08-03","IAC","IAC","15046","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","flavescens","Eugenia flavescens","DC.","R.L. Fróes","25635","1950","01","07",NA,"Brasil","Maranhão","Estrada de São Luís para Rio Anil","-44.3028","-2.5297",NA,NA,NA,NA,"M.E.G. Sobral",NA,NA,"São Luís",NA,NA,NA,NA,"2012","06","07","-44.3028","-2.5297",NA,NA,NA,NA,NA,NA
"580","2020-07-23 12:15:44-03","CEPLAC","CEPEC","60048","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"H. P. Bautista","1222","1983","11","12",NA,"Brasil","Bahia","Reserva Florestal do Inst. Baiano do Fumo.","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"M. Sobral",NA,NA,"CRUZ DAS ALMAS",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"581","2020-07-23 12:15:44-03","CEPLAC","CEPEC","153802","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"Santos, E.A.","1400","2016","03","04",NA,"Brasil","Bahia","Conglomerado BA_668_P33-1-7-46","-39.331667","-12.160278",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M.C. Souza",NA,NA,"serra preta",NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,"30/3/2017",NA,NA,NA,NA
"582","2020-07-23 12:15:44-03","CEPLAC","CEPEC","110089","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"A. M. Amorim",NA,"2003","11","25",NA,"Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuípe.","-39.083333","-12.533333",NA,NA,NA,NA,"M. Sobral",NA,NA,"CACHOEIRA",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA,NA
"583","2020-02-17 11:30:00-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Irwin, H.S.; Faria, J.E.Q.","963","2010","11","12","Southern America","Brasil","Minas Gerais","Margem da estrada de terra que liga São Gonçalo do Rio Abaixo a Santa Bárbara","-43.349444","-19.855278",NA,"Árvore ca. 3 m de altura, flores senescentes (Material para DNA); Floresta ombrófila, solo argiloso, relevo acidentado",NA,NA,"Incógnito; Maguire, B.",NA,NA,"São Gonçalo do Rio Abaixo",NA,NA,NA,NA,"2010","11",NA,"-43.349444","-19.855278",NA,NA,NA,NA,NA,NA
"584","2020-02-17 11:30:00-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Heringer, E.P.; Faria, J.E.Q.","962","2010","11","12","Southern America","Brasil","Minas Gerais","Margem da estrada de terra que liga São Gonçalo do Rio Abaixo a Santa Bárbara","-43.349444","-19.855278",NA,"Árvore ca. 4 m de altura, botões com cálice verde, flores brancas (Material para DNA); Floresta ombrófila, solo argiloso, relevo acidentado",NA,NA,"Munhoz, C.B.R.; Hils, V.D.",NA,NA,"São Gonçalo do Rio Abaixo",NA,NA,NA,NA,"1997","11",NA,"-43.349444","-19.855278",NA,NA,NA,NA,NA,NA
"585","2020-02-17 11:30:00-03","UEG","HUEG","9032","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Faria, J.E.Q.","1228","2011","05","21","Southern America","Brasil","Minas Gerais",NA,"-43.346944","-19.893889",NA,"Estrada entre São Gonçalo do Rio abaixo e Santa Bábara, Floresta ombrófila. Arbusto ca. 3 m de altura, frutos imaturos verdes.","HUEG009032",NA,"Faria, J.E.Q.","720","720","São Gonçalo do Rio Abaixo",NA,NA,NA,NA,"2011","05",NA,"-43.346944","-19.893889",NA,NA,NA,NA,NA,NA
"586","2020-02-17 11:30:00-03","UEG","HUEG","11242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Faria, J.E.Q.","2314","2012","02","08","Southern America","Brasil","Tocantins","Campus da UFT","-48.2","-7.099167",NA,"Arbusto ca. 1,5 m de altura, botões florais verdes e frutos imaturos verdes (coletado material em sílica gel)","HUEG011242",NA,"Faria, J.E.Q.","281","281","Araguaína",NA,NA,NA,NA,"2012","02",NA,"-48.2","-7.099167",NA,NA,NA,NA,NA,NA
"587","2020-02-17 11:30:00-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Anderson, W.R.; Faria, J.E.Q.","1228","2011","05","21","Southern America","Brasil","Minas Gerais","Estrada entre São Gonçalo do Rio Abaixo e Santa Bárbara","-43.346944","-19.893889",NA,"Arbusto ca. 3 m de altura, frutos imaturos verdes (coletado folhas em sílica gel); Floresta ombrófila",NA,NA,"Delprete, P.G.",NA,NA,"São Gonçalo do Rio Abaixo",NA,NA,NA,NA,NA,NA,NA,"-43.346944","-19.893889",NA,NA,NA,NA,NA,NA
"588","2020-02-17 11:30:00-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Irwin, H.S.; Faria, J.E.Q.","394","2009","02","04","Southern America","Brasil","Goiás","Margem do córrego Quinta, fazenda Estância Quinta da Serra, Serra Dourada","-50.061667","-16.034167",NA,"Árvore ca. de 8 m de altura, frutos imaturos de cor verde; Mata de galeria",NA,NA,"Balslev, H.; Incógnito",NA,NA,"Mossâmedes",NA,NA,NA,NA,"2009","02","04","-50.061667","-16.034167",NA,NA,NA,NA,NA,NA
"589","2019-12-09 10:46:02-03","UFSJ","HUFSJ","8762","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Jardim, JG; Roque, AA; Jardim, AB; Jardim, L; Souza, AC","6297","2012","07","28",NA,"Brasil","Rio Grande do Norte","Serra do Cruzeiro, ca. 1Km da cidade. Iselberg com afloramento granítico. Floresta Estavional decidual na base do afloramento.","-35.699167","-6.424444",NA,"Arvoreta, ca. 5m de altura. Folhas verde-brilhantes com face inferior mais clara. Frutos imaturos verdes.","HUFSJ008762",NA,"Sobral, M","460","460","Serra de São Bento",NA,NA,NA,NA,"2016",NA,NA,"-35.699167","-6.424444",NA,NA,NA,NA,NA,NA
"590","2019-12-09 10:46:02-03","UFSJ","HUFSJ","10597","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Torres, JEL; Santos, WB","74","2017","04","20",NA,"Brasil","Pernambuco","Serrolândia","-40.1488990783691","-7.651939868927",NA,"Arbusto ca. 4m alt e 15,5 cm CAP; flores em botões.","HUFSJ010597",NA,NA,NA,NA,"Ipubi",NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-02-27 14:02:46-03","UFSJ","HUFSJ","8110","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Brasil, I","527","2010","02","13",NA,"Brasil","Acre","Rio Jurupari, igarapé macipira.","-69.873889","-8.177778",NA,"Árvore, com 7m. Fruto imaturo de cor verde claro.","HUFSJ008110",NA,"Sobral, M",NA,NA,"Feijó",NA,NA,NA,NA,"2015",NA,NA,"-69.873889","-8.177778",NA,NA,NA,NA,NA,NA
"592","2019-02-27 14:02:46-03","UFSJ","HUFSJ","8781","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Roque, AA; Ribeiro, AH; Souza, ACD","1490","2013","03","28",NA,"Brasil","Rio Grande do Norte","Arvoreta, ca. 2,5m de altura. Folhas verde-escuras. Flores cremes.","-35.699167","-6.424722",NA,"Arvoreta, ca. 2,5m de altura. Folhas verde-escuras. Flores cremes.","HUFSJ008781",NA,"Sobral, M",NA,NA,"Serra de São Bento",NA,NA,NA,NA,"2016",NA,NA,"-35.699167","-6.424722",NA,NA,NA,NA,NA,NA
"593","2019-02-27 14:02:46-03","UFSJ","HUFSJ","2479","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Sobral, M; Silveira, AG; Irgang, GV","11053","2007","11",NA,NA,"Brasil","Mato Grosso","Rio Juruena.","-58.922222","-9.486111",NA,"Árvore 3-4m, sobre rochas em beira de mata junto ao salto. Flores fenecidas.","HUFSJ002479",NA,"Sobral, M",NA,NA,"Apiacás",NA,NA,NA,NA,"2007",NA,NA,"-58.922222","-9.486111",NA,NA,NA,NA,NA,NA
"594","2019-12-20 18:46:39-03","UFSJ","HUFSJ","10464","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Figueiredo, N","s.n.","2001","01","07",NA,"Brasil","Maranhão",NA,"-44.3027992248535","-2.52972006797791",NA,"Arvore, aprox. 3,0m de alt.","HUFSJ010464",NA,"Sobral, M",NA,NA,"São Luís",NA,NA,"33693","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-02-27 14:02:46-03","UFSJ","HUFSJ","8843","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Alencar, ME","2503","2015","01","17",NA,"Brasil","Piauí","Capela (6ª cidade), Parque Nacional de Sete Cidades. Cerrado.","-41.7811012268066","-4.13166999816895",NA,"Arbusto, ca. 3m, com botões florais. Substrato areno-pedregoso.","HUFSJ008843",NA,"Sobral, M",NA,NA,"Brasileira",NA,NA,"51782","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-12-09 10:46:02-03","UFSJ","HUFSJ","6538","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Melo, MMRF","976","1990","12","06",NA,"Brasil","São Paulo","Parque estadual da Ilha do Cardoso, mata de encosta do morro de captação de água.","-47.9199981689453","-25.0100002288818",NA,"Árvore, ca. 10m de altura. Cálice esverdeado, corola, filetes e estiletes brancos.","HUFSJ006538",NA,"Melo, MRF",NA,NA,"Cananéia",NA,NA,"37574","auto","1992","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-09-22 13:48:58-03","USP","SPFW","2684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Freire, G.Q. Nakamura, C.; Cardim, R.H.H.","243","2007","02","02",NA,"Brasil","Minas Gerais",NA,"-43.964167","-19.458333",NA,NA,NA,NA,"M. Sobral","678","678","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º57'51''W","19º27'30''S",NA,NA,NA,NA,NA,NA
"598","2020-09-22 13:48:58-03","USP","SPFW","2589","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2982","2006","12","01",NA,"Brasil","Minas Gerais",NA,"-43.987556","-19.473278",NA,NA,NA,NA,"M.F. Santos","683","683","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º59'15,2''W","19º28'23,8''S",NA,NA,NA,NA,NA,NA
"599","2020-09-22 13:48:58-03","USP","SPFW","2758","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Freire, G.Q. Mafra, T.M.; Cardim, R.H.H.","299","2007","06","20",NA,"Brasil","Minas Gerais",NA,"-43.98525","-19.471722",NA,NA,NA,NA,"M. Sobral","680","680","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º59'06,9''W","19º28'18,2''S",NA,NA,NA,NA,NA,NA
"600","2020-09-22 13:48:58-03","USP","SPFW","2314","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ceccantini, G.C.T. Freire, G.Q.; Garcia, R.; Jono, V.Y.; Melo Jr, J.C.F.","2786","2006","04","27",NA,"Brasil","Minas Gerais",NA,"-43.98525","-19.471722",NA,NA,NA,NA,"M.F. Santos","680","680","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º59'06,9''W","19º28'18,2''S",NA,NA,NA,NA,NA,NA
"601","2020-09-22 13:48:58-03","USP","SPFW","2740","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Freire, G.Q. Nakamura, C.; Horta, L.A.D.; Cardim, R.H.H.","273","2007","04","12",NA,"Brasil","Minas Gerais",NA,"-43.981639","-19.469639",NA,NA,NA,NA,"M.F. Santos","693","693","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º58'53,9''W","19º28'10,7''S",NA,NA,NA,NA,NA,NA
"602","2020-09-22 13:48:58-03","USP","SPFW","2570","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2956","2006","12","01",NA,"Brasil","Minas Gerais",NA,"-43.986917","-19.477167",NA,NA,NA,NA,"M.F. Santos","644","644","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º59'12,9''W","19º28'37,8''S",NA,NA,NA,NA,NA,NA
"603","2020-09-22 13:48:58-03","USP","SPFW","2574","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2964","2006","12","01",NA,"Brasil","Minas Gerais",NA,"-43.986917","-19.477167",NA,NA,NA,NA,"M.F. Santos","644","644","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º59'12,9''W","19º28'37,8''S",NA,NA,NA,NA,NA,NA
"604","2020-09-22 13:48:58-03","USP","SPFW","749","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Withelm, D. Santos Filho, Z.","287","1992","10","14",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Embrapa, CPATU",NA,NA,"Curi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-09-22 13:48:58-03","USP","SPFW","2252","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ceccantini, G.C.T. Melo Jr, J.C.F.; Freire, G. Q.; Jono, V.Y.","2682","2006","03","29",NA,"Brasil","Minas Gerais",NA,"-43.983083","-19.47",NA,NA,NA,NA,"M.F. Santos / Ceccantini, G.C.T.","683","683","Matozinhos",NA,NA,NA,NA,NA,NA,NA,"43º58'59,1''W","19º28'12,0''S",NA,NA,NA,NA,NA,NA
"606","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000799559","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2791",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/66ab3caba8936f796b994fa83edcb1fe96a0653a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Rogers McVaugh; b.1909; McVaugh",NA,NA,NA,NA,"Type",NA,NA,"1967",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4991653",NA
"607","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000799560","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2791",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c3e629d71611d41f7e84672b1760ac67c22793f9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4991654",NA
"608","2020-09-18 09:33:08-03","UFAC","UFACPZ","11032","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Furtado, C","Miranda, A M","2258","1995","10","17",NA,"Brasil","Acre",NA,NA,NA,NA,NA,"UFACPZ011032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-09-18 09:33:08-03","UFAC","UFACPZ","12117","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Furtado, C","Oliveira, ARS","275","1994","06","22",NA,"Brasil","Acre",NA,NA,NA,NA,NA,"UFACPZ012117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-09-18 09:33:08-03","UFAC","UFACPZ","1844","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Furtado, C","Lima, L","48","1990","05","30",NA,"Brasil","Acre",NA,NA,NA,NA,NA,"UFACPZ001844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-09-18 09:33:08-03","UFAC","UFACPZ","12438","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Furtado, C","Oliveira, A R S; Lima, L de; Riviero, I","685","1995","11","30",NA,"Brasil","Acre","Rio Murú, Seringal Lancha.","-71","-8",NA,"Erva com 1 m; flores com cálice vermelho e corola amarela.; Floresta de terra firme.","UFACPZ012438",NA,"Maas, P J M",NA,NA,"Feijó",NA,NA,NA,NA,"2010",NA,NA,"-71","-8",NA,NA,NA,NA,NA,NA
"612","2020-09-18 09:33:08-03","UFAC","UFACPZ","4914","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Furtado, C","Daly, DC","7437","1992","03","15",NA,"Brasil","Acre",NA,NA,NA,NA,NA,"UFACPZ004914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-01 15:05:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Neto, O","IFN-4467911.10","2017","11","08","Southern America","Brasil","Bahia",NA,"-44.820278","-10.883056",NA,"Conglomerado BA-446. Subunidade 1. Subparcela 10. Indivíduo 4. F8; Árvore, altura 2,0m. Base reta. Casca de cor externa cinza, fina, áspera, sem odor; Mata seca","UB0124712","UB0124712","Faria, JEQ",NA,NA,"Formosa do Rio Preto",NA,NA,NA,NA,"2018","08","21","-44.820278","-10.883056",NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:05:33-03","UnB","UB","191500","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Faria, JEQ; Staggemeier, VG; Rosa, PO","2346","2012","02","10","Southern America","Brasil","Maranhão","Margem da estrada entre São Domingos do Azeitão e Benedito Leite, próximo ao riacho Quati","-44.593611","-7.035556",NA,"Árvore ca. 6 m de altura, caule liso, fruto imaturo verde; Cerradão com influência de Caatinga, região de ecótono",NA,NA,"Faria, JEQ","275","275","Benetido Leite",NA,NA,NA,NA,"2012","02",NA,"-44.593611","-7.035556",NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:05:33-03","UnB","UB","113525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Duarte, AP","9486","1965","10","24","Southern America","Brasil","Goiás",NA,"-46.7717018127441","-13.0367002487183",NA,".",NA,NA,"Proença, CEB",NA,NA,"Campos Belos",NA,NA,"70364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:05:33-03","UnB","UB","117294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Cordovil, SP","30","1992","10","06","Southern America","Brasil","Goiás","Fazenda Amarra Cachorro (Afluente do Rio Macaco)","-49.1408004760742","-14.5247001647949",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"Uruaçu",NA,NA,"80860","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 15:05:33-03","UnB","UB","130304","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Fróes, RL","25621","1950","01","04","Southern America","Brasil","Maranhão","Granja Barreto","-44.3027992248535","-2.52972006797791",NA,"Flores amareladas.; Árvore 4m.",NA,NA,"Faria, JEQ",NA,NA,"São Luís",NA,NA,"33693","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 15:05:33-03","UnB","UB","117140","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, E","1558","1961","03","29","Southern America","Brasil","Tocantins","Ilha de Santa Izabel. Rio Araguaia","-48.1244010925293","-5.65111017227173",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"Araguatins",NA,NA,"51189","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:05:33-03","UnB","UB","117273","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Bucci, FFB","1504","2000","10","16","Southern America","Brasil","Goiás","Rio do Carmo","-48.046944","-13.4275",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"Arraial do Carmo",NA,NA,NA,NA,"2010","09",NA,"-48.046944","-13.4275",NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:05:33-03","UnB","UB","105823","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Salles, AJH","2701","2003","11","21","Southern America","Brasil","Tocantins","Carrasco Bonito",NA,NA,NA,NA,NA,NA,"Faria, JEQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:05:33-03","UnB","UB","112387","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Delprete, PG; Klein, VLG","9108","2004","11","06","Southern America","Brasil","Goiás","Serra dos Pireneus. Córrego da Barriguda","-48.884167","-15.8175",NA,"Folhas papiráceas, verdes-claras. Botões florais brancos.; Arvoreta; Mata de galeria.",NA,NA,"Faria, JEQ","1080","1080","Pirenópolis",NA,NA,NA,NA,"2010","09",NA,"-48.884167","-15.8175",NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:05:33-03","UnB","UB","117275","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Irwin, HS","21677","1968","03","23","Southern America","Brasil","Goiás","Ca. 27km S of Paraíso",NA,NA,NA,NA,NA,NA,"Faria, JEQ",NA,NA,NA,NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:05:33-03","UnB","UB","117278","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ratter, JA","7387","1994","11","06","Southern America","Brasil","Goiás","Fazenda de Juca Norberta","-52.333333","-16.866667",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"Doverlândia",NA,NA,NA,NA,"2010","09",NA,"-52.333333","-16.866667",NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:05:33-03","UnB","UB","142818","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Amorim, AM; Belgrano, M; Paixão, J; Sant'Ana, SC","3832","2003","11","25","Southern America","Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuípe","-39.083333","-12.533333",NA,"Árvore 3m. Frutos imaturos negros.; Caatinga arbustiva",NA,NA,"Faria, JEQ","120","120","Cachoeira",NA,NA,NA,NA,"2010","11",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:05:33-03","UnB","UB","165867","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","1463","2010","05","10","Southern America","Brasil","Tocantins","Subacia R. Manoel A. Pqueno","-47.413889","-8.72",NA,"Myrtaceae 1 P15 MP; Árvore de 4 m de altura; Mata de galeria",NA,NA,"Faria, JEQ","240","240","Itacajá ",NA,NA,NA,NA,"2011","05",NA,"-47.413889","-8.72",NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:05:33-03","UnB","UB","130305","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Lombardi, JA","5126","2003","02","20","Southern America","Brasil","Minas Gerais","Fazenda Santana","-40.059167","-16.066389",NA,"Cálice creme.; Árvore 5m.; Mata de galeria secundária",NA,NA,"Sobral, M",NA,NA,"Salto da Divisa",NA,NA,NA,NA,"2003",NA,NA,"-40.059167","-16.066389",NA,NA,NA,NA,NA,NA
"627","2019-11-01 15:05:33-03","UnB","UB","130996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Thomas, WW","10940","1995","05","21","Southern America","Brasil","Bahia","7,3km SW of Olivença on road to Vila Brasil","-39.040833","-14.983889",NA,"Fruit green.; Shrub 2m.",NA,NA,"Giaretta, A",NA,NA,"Ilhéus",NA,NA,NA,NA,"2016",NA,NA,"-39.040833","-14.983889",NA,NA,NA,NA,NA,NA
