"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"789","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203204F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203204F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203204F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"790","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203205F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203205F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203205F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"791","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203206F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203206F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203206F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"792","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228582F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0228582F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0228582F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"793","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228583F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0228583F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0228583F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"794","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228584F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0228584F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0228584F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"795","2018-05-14 16:00:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia obtusifolia","J. Schunke V.","1971","9","10","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","5012","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5012",NA,"obtusifolia"
"796","2019-01-23 10:07:18-02","F","FMNH-SEEDPLANTS","V0064621F","PreservedSpecimen","Plantae","Moraceae","Urostigma","gardnerianum","Urostigma gardnerianum","G. Gardner",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064621F","Spermatophyta",NA,NA,"2728",NA,NA,NA,"-52.8731","-10.8339","V0064621F_01",NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"797","2019-01-25 15:43:04-02","IAC","IAC","11402","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","J.M. Pires","1948","08","22",NA,"Brasil",NA,NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr.J.M. Pires, em abril de 1950",NA,NA,NA,"A.F.P. Machado","1240","Pará","Curralinho",NA,"-49.7953","-1.8136",NA,"Kunth",NA,NA,NA,NA,NA,"-49.7953","-1.8136","2015","08","04",NA,NA,NA,NA,NA
"798","2019-01-25 15:43:04-02","IAC","IAC","19889","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.F. Leitão Filho","1968","04","20",NA,"Brasil",NA,NA,"identificação confirmada por A.F.P. Machado em 13/06/2011",NA,NA,NA,"A.K. Pastorek","376","São Paulo","Araraquara",NA,"-48.1756","-21.7944",NA,"Kunth",NA,NA,NA,NA,NA,"-48.1756","-21.7944","2005","12","20",NA,NA,NA,NA,NA
"799","2019-01-25 15:43:04-02","IAC","IAC","19890","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.M. Souza","1968","05","07",NA,"Brasil",NA,NA,"identificação confirmada por A.F.P. Machado em 13/06/2011",NA,NA,NA,"A.K. Pastorek","s/nº","São Paulo","Indaiatuba",NA,"-47.2181","-23.0903",NA,"Kunth",NA,NA,NA,NA,NA,"-47.2181","-23.0903","2005","12","07",NA,NA,NA,NA,NA
"800","2019-01-25 15:43:04-02","IAC","IAC","20266","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.F. Leitão Filho","1968","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","371","São Paulo","Araraquara","Caminho para São Carlos","-48.1756","-21.7944",NA,"Kunth",NA,NA,NA,NA,NA,"-48.1756","-21.7944","2011","03","21",NA,NA,NA,NA,NA
"801","2019-01-25 15:43:04-02","IAC","IAC","22239","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.M. Souza","1971","10","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","s/nº","São Paulo","Cabreúva","Rodovia Cabreúva- Itú","-47.1328","-23.3075",NA,"Kunth",NA,NA,NA,NA,NA,"-47.1328","-23.3075","2011","03","21",NA,NA,NA,NA,NA
"802","2019-01-25 15:43:04-02","IAC","IAC","23011","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.M. Souza","1971","12","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","s/nº","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,"Kunth",NA,NA,NA,NA,NA,"-47.0608","-22.9056","2011","03","21",NA,NA,NA,NA,NA
"803","2019-01-25 15:43:04-02","IAC","IAC","24882","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","H.F. Leitão Filho","1968","10","25",NA,"Brasil",NA,NA,"identificação confirmada por A.F.P. Machado em 03/08/2015",NA,NA,NA,"L.R. Mendonça-Souza","684","São Paulo","Bragança Paulista",NA,"-46.5419","-22.9519",NA,"Kunth",NA,NA,NA,NA,NA,"-46.5419","-22.9519","2006","06","25",NA,NA,NA,NA,NA
"804","2019-01-25 15:43:04-02","IAC","IAC","25882","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","Savina","1985","09","09",NA,"Brasil",NA,NA,"Doação MBC 361",NA,NA,NA,"A.F.P. Machado","360","São Paulo","Campinas","Parque Portugal, Lagoa do Taquaral","-47.0608","-22.9056",NA,"Kunth",NA,NA,NA,NA,NA,"-47.0608","-22.9056","2015","08","05",NA,NA,NA,NA,NA
"805","2019-01-25 15:43:04-02","IAC","IAC","2837","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","A.P. Viégas & A.S. Costa (1)","1938","11","06",NA,"Brasil",NA,NA,"identificação confirmada por A.F.P. Machado em 13/06/2011",NA,NA,NA,"A.K. Pastorek","s/nº","São Paulo","Campinas","Fazenda Riqueza, Joaquim Egidio","-47.0608","-22.9056",NA,"Kunth",NA,NA,NA,NA,NA,"-47.0608","-22.9056","2005","12","06",NA,NA,NA,NA,NA
"806","2019-01-25 15:43:04-02","IAC","IAC","34457","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","L.C. Bernacci","1997","08","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.F.P. Machado","2311","Mato Grosso","Confresa",NA,"-51.5689","-10.6439",NA,"Kunth",NA,NA,NA,NA,NA,"-51.5689","-10.6439","2015","08","03",NA,NA,NA,NA,NA
"807","2019-01-25 15:43:04-02","IAC","IAC","34789","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","S.L. Jung-Mendaçolli","1997","09","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","747","São Paulo","Campinas","CEC","-47.0608","-22.9056",NA,"Kunth",NA,NA,NA,NA,NA,"-47.0608","-22.9056","2011","03","21",NA,NA,NA,NA,NA
"808","2019-01-25 15:43:04-02","IAC","IAC","35218","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","R.A.S. Pereira; J. Semir & J.C. Galvão","1997","03","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.F.P. Machado","5","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,"Kunth",NA,NA,NA,NA,NA,"-47.086761","-22.863721","2015","08","04",NA,NA,NA,NA,NA
"809","2019-01-25 15:43:04-02","IAC","IAC","35361","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","S.L. Jung-Mendaçolli et al.","1997","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","843","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,"Kunth",NA,NA,NA,NA,NA,"-47.077171","-22.870251","2011","03","21",NA,NA,NA,NA,NA
"810","2019-01-25 15:43:04-02","IAC","IAC","36252","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","L.C. Bernacci & G.F. Árbocz","1997","11","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.F.P. Machado","2607","Mato Grosso","Barra do Garças","Serra do Taquaral","-52.2567","-15.89",NA,"Kunth",NA,NA,NA,NA,NA,"-52.2567","-15.8900","2015","08","03",NA,NA,NA,NA,NA
"811","2019-01-25 15:43:04-02","IAC","IAC","41706","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","J.E.A. Bertoni & A. Geremias","2000","08","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","262","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, quadra do Abacateiro, L 28, P 2","-47.086761","-22.863721",NA,"Kunth",NA,NA,NA,NA,NA,"-47.086761","-22.863721","2011","03","21",NA,NA,NA,NA,NA
"812","2019-01-25 15:43:04-02","IAC","IAC","42047","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","J.E.A. Bertoni & A. Geremias","2001","11","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","652","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, quadra do Abacateiro, L 28, P 1","-47.086761","-22.863721",NA,"Kunth",NA,NA,NA,NA,NA,"-47.086761","-22.863721","2011","03","21",NA,NA,NA,NA,NA
"813","2019-01-25 15:43:04-02","IAC","IAC","42078","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","J.E.A. Bertoni & A. Geremias","2001","10","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Pelissari","617","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, quadra L, Figueiras LF, P7","-47.086761","-22.863721",NA,"Kunth",NA,NA,NA,NA,NA,"-47.086761","-22.863721","2011","03","21",NA,NA,NA,NA,NA
"814","2019-01-25 15:43:04-02","IAC","IAC","45115","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","L.C. Bernacci; M.B.R. Caruzo & L.G. Temponi","2004","11","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.C. Bernacci et al.","3843","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,"Kunth",NA,NA,NA,NA,NA,"-47.077171","-22.870251","2004","11","04",NA,NA,NA,NA,NA
"815","2019-01-25 15:43:04-02","IAC","IAC","45458","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","R. Tsuji; L.C. Bernacci & E.F. Souto","2004","11","18",NA,"Brasil",NA,NA,"coordenadas do material: 18°33#?#47,1S, 52°58#?#45,4W",NA,NA,NA,"A.F.P. Machado","634","Mato Grosso do Sul","Costa Rica","Capela","-52.979278","-18.563083",NA,"Kunth",NA,NA,NA,NA,NA,"-52.979278","-18.563083","2011","11","18",NA,NA,NA,NA,NA
"816","2019-01-25 15:43:04-02","IAC","IAC","5907","S","Plantae","Moraceae-5.Ficeae","Ficus","obtusifolia","Ficus obtusifolia","A.S. Costa (1)","1940","11","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.K. Pastorek","s/nº","São Paulo","Indaiatuba",NA,"-47.2181","-23.0903",NA,"Kunth",NA,NA,NA,NA,NA,"-47.2181","-23.0903","2005","12","22",NA,NA,NA,NA,NA
"817","2020-07-23 12:15:10-03","CEPLAC","CEPEC","45267","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","G. Hatschbach","1986","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"C. C. Berg","50505","Bahia","barreiras","Marg. Rio das Ondas.","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"818","2020-07-23 12:15:10-03","CEPLAC","CEPEC","136716","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","D. A. Folli",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"D. A. Folli","6776","Espírito Santo","LINHARES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-07-23 12:15:10-03","CEPLAC","CEPEC","28193","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Grupo Pedra do Cavalo","1980","08","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Grupo Pedra do Cavalo","542","Bahia","CACHOEIRA","Roncador. Vale dos Rios Paraguaçu/Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,"30/09/1980",NA,NA,NA
"820","2020-07-23 12:15:10-03","CEPLAC","CEPEC","133242","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","O. A. Santos","2007","11","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Apuí",NA,NA,NA,"O. A. Santos","153","Amazonas","SÃO GABRIEL DA CACHOEIRA","Estrada Cucuí, BR-307.","-66.918611","-0.001944",NA,NA,NA,NA,NA,NA,NA,"66W55'7","0S0'7",NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"821","2020-07-23 12:15:10-03","CEPLAC","CEPEC","132026","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","O. A. Santos","2006","05","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Apuí",NA,NA,NA,"O. A. Santos","152","Amazonas","manaus","Pnta Negra, Hotel Tropical. Vegetação as margens do Rio Negro.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"822","2020-07-23 12:15:10-03","CEPLAC","CEPEC","136457","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","D. A. Folli",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"D. A. Folli","6058","Espírito Santo","LINHARES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2009-11-26 13:53:12-02","INPA","INPAW","1395","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Almeida, J.C.de","1962","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,"Amazonas","Manaus",NA,"-60.025","-3.10194",NA,"(Miq.) Miq.",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2009-11-26 13:53:12-02","INPA","INPAW","4518","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Prance, G.T.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"14064","Amazonas",NA,NA,NA,NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-11-19 14:06:24-03","Unimontes","MCMG","109","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,NA,NA,"Santos R.M.","63","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,"Kunth",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-11-19 14:06:24-03","Unimontes","MCMG","348","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","2008","07","30",NA,"Brasil",NA,NA,"Abóreo",NA,NA,NA,"Santos R.M.","161","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,"Kunth",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-09-22 13:48:56-03","USP","SPFW","2318","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ceccantini, G.C.T. Freire, G.Q.; Garcia, R.; Jono, V.Y.; Melo Jr, J.C.F.","2006","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R.J.F. Garcia","2790","Minas Gerais","Matozinhos",NA,"-43.98525","-19.471722",NA,"Kunth","680","680",NA,NA,NA,"43º59'06,9''W","19º28'18,2''S",NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-09-22 13:48:56-03","USP","SPFW","2860","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ceccantini, G.C.T. Curtis, A.B.; Uhlmann, A.; Nakamura, C; Ceccantini, G.C.T.; Freire, G.Q.; Bartz, M.C.","2007","10","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"E.G.A. Martins 2009","3149","Minas Gerais","Matozinhos",NA,"-43.983056","-19.470556",NA,"Kunth","685","685",NA,NA,NA,"43º58'59''W","19º28'14''S",NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-09-22 13:48:56-03","USP","SPFW","2479","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","2006","10","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R.J.F. Garcia","518","Minas Gerais","Matozinhos",NA,"-43.983083","-19.47",NA,"Kunth","683","683",NA,NA,NA,"43º58'59,1''W","19º28'12,0''S",NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-09-22 13:48:56-03","USP","SPFW","2258","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ceccantini, G.C.T. Melo Jr, J.C.F.; Freire, G. Q.; Jono, V.Y.","2006","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R.J.F. Garcia","2688","Minas Gerais","Matozinhos",NA,"-43.983083","-19.47",NA,"Kunth","683","683",NA,NA,NA,"43º58'59,1''W","19º28'12,0''S",NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-04-08 17:13:00-03","UESB","HUESB","13704","S","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Barros, L.O.; Rojas, K.L.B.; Castro, E.M.; Rojas, K.L.B.; Castro, E.M.","2018","07","07",NA,"Brasil",NA,NA,"Ind. BA020; Mata de Cipó","HUESB000013704","Dicotyledoneae",NA,NA,"26","Bahia","Boa Nova","Estrada para Mata do Meio","-40.199444","-14.300833",NA,"Kunth","863","863",NA,NA,NA,"-40.199444","-14.300833",NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-04-08 17:13:00-03","UESB","HUESB","13692","S","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Barros, L.O.; Rojas, K.L.B.; Castro, E.M.; Rojas, K.L.B.; Castro, E.M.","2018","07","06",NA,"Brasil",NA,NA,"Ind. BA012; Mata de Cipó","HUESB000013692","Dicotyledoneae",NA,NA,"14","Bahia","Boa Nova","Fazenda Alvorada","-40.210556","-14.331667",NA,"Kunth","804","804",NA,NA,NA,"-40.210556","-14.331667",NA,NA,NA,NA,NA,NA,NA,NA
"833","2021-04-08 17:13:00-03","UESB","HUESB","13705","S","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Barros, L.O.; Rojas, K.L.B.; Castro, E.M.; Rojas, K.L.B.; Castro, E.M.","2018","07","06",NA,"Brasil",NA,NA,"Ind. BA014; Mata de Cipó","HUESB000013705","Dicotyledoneae",NA,NA,"27","Bahia","Boa Nova","Fazenda Alvorada","-40.210833","-14.331111",NA,"Kunth","809","809",NA,NA,NA,"-40.210833","-14.331111",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-07-02 15:56:05-03","UEM","HUEM","7028","S","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","K.D. Barreto; G.D. Fernandes; J. Gouveia","1994","07","27",NA,"Brasil",NA,NA,"Árvore com 20m de altura","HUEM000008017",NA,NA,"Pelissari, G. in dup. ESA","2751","São Paulo","Buritizal","Serra de Buritizal, Área de cultivo de milho","-47.756306","-20.207333","HUEM000008017","Kunth",NA,NA,NA,NA,NA,"-47.756306","-20.207333","2014","11","17",NA,NA,NA,NA,NA
"835","2020-09-18 09:34:11-03","UFAC","UFACPZ","15131","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Souza, JMA","1988","02",NA,NA,"Brasil",NA,NA,NA,"UFACPZ015131",NA,"Urticales",NA,"4","Acre",NA,NA,NA,NA,NA,"Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2020-09-18 09:34:11-03","UFAC","UFACPZ","17318","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Aragão, V","1988","03",NA,NA,"Brasil",NA,NA,NA,"UFACPZ017318",NA,"Urticales",NA,"6","Acre",NA,NA,NA,NA,NA,"Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-09-18 09:34:11-03","UFAC","UFACPZ","15303","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Souza, MAS","1988","02",NA,NA,"Brasil",NA,NA,NA,"UFACPZ015303",NA,"Urticales",NA,"4","Acre",NA,NA,NA,NA,NA,"Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-11-12 17:02:54-03","UEL","FUEL","47617","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Carvalho-Sobrinho, JG; Silva, KM","2006","08","01",NA,"Brasil",NA,NA,NA,"FUEL014281","Tracheophyta","Rosales","Santos, OA","850","Amazonas","Presidente Figueiredo","Balbina, estrada de acesso ao antigo porto, Entorno","-59","-1",NA,"Kunth",NA,NA,NA,NA,NA,"-59","-1","2007","04","26",NA,NA,NA,NA,NA
"839","2020-11-12 17:02:54-03","UEL","FUEL","31669","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hatschbach, G; Hatschbach, M; Ribas, OS","2002","05","24",NA,"Brasil",NA,NA,NA,"FUEL014279","Tracheophyta","Rosales","Mendonça, R","73377","Mato Grosso do Sul","Bonito","Serra da Bodoquena; Rod. MS-382, encosta do morro, solo rochoso","-56.4818992614746","-21.1210994720459",NA,"Kunth",NA,NA,"71352","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"840","2019-11-01 15:04:55-03","UnB","UB","1933","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Irwin, HS","1969","01","22","Southern America","Brasil",NA,NA,"Fruto sincônio verde com manchas verde claras. Espécie com látex branco abundante.; Árvore 15m x 45cm. Fruto verde.; Margem de mata de galeria, cerrado.",NA,"Dicotyledoneae",NA,"Roodan, Van","25167","Goiás","Catalão","Catalão, 22 Km NE de Catalão","-47.9463996887207","-18.1658000946045",NA,"(Miq.) Miq.",NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:04:55-03","UnB","UB","10284","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Soares-Silva, LH; et al.","2001","06","15","Southern America","Brasil",NA,NA,"Infrutescência verde com máculos brancos; caule latescente.; Árvore 10m. Fruto verde.; Mata ciliar.",NA,"Dicotyledoneae",NA,"Soares-Silva, LH; Andrade, MC","1088","Goiás","Alto Paraíso de Goiás","Camping Pesqueiro","-47.627778","-14.1775",NA,"(Miq.) Miq.","1154","1154",NA,NA,NA,"-47.627778","-14.1775",NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-11-01 15:04:55-03","UnB","UB","142947","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Haridasan, M; et al.","1983",NA,NA,"Southern America","Brasil",NA,NA,"OBS.: Material Tese em Ecologia UnB - Ribeiro (1983); Árvore.; Cerradão",NA,"Dicotyledoneae",NA,"Romaniuc Neto, S; Pelissari, G","s.n.","Distrito Federal","Brasília","CPAC","-47.9296989440918","-15.7797002792358",NA,"Kunth",NA,NA,"70570","auto",NA,NA,NA,"2009","02","02",NA,NA,NA,NA,NA
"843","2019-05-06 12:00:48-03","UFU","HUFU","55447","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Schiavini, I.","2009","05","06",NA,"Brasil",NA,NA,"Árvore, ca. de 10 m.","HUFU00016771",NA,NA,NA,"s.n.","Minas Gerais","Uberlândia","Estrada para Coalbra","-48.2771987915039","-18.9186000823975",NA,"(Miq.) Miq.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
