"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"509","2019-05-23 11:07:55-03","UFLA","ESAL","13353","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Charles Humberto","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Campus da UFLA",NA,"arbusto; 1.5; ;",NA,NA,"(DC.) Baker",NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-05-23 11:07:55-03","UFLA","ESAL","17956","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Carvalho, WAC","224",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; 9, m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Reserva Indigena do Povo Maxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-05-23 11:07:55-03","UFLA","ESAL","20323","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Laércio Loures","Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Peão",NA,"; 15, m; ;",NA,NA,"(DC.) Baker",NA,"Sta. Rita de Caldas",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-05-23 11:07:55-03","UFLA","ESAL","21370","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Roberta Cristina Ferreira","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Reserva do 8 BPM - Ecolândia",NA,"; ; ;",NA,NA,"(DC.) Baker",NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-05-23 11:07:55-03","UFLA","ESAL","16231","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Chapada dos Perdizes",NA,"; 4..00m; ;",NA,NA,"(DC.) Baker",NA,"Carrancas","-44.6425018310547","-21.4874992370605","1","1","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-05-23 11:07:55-03","UFLA","ESAL","16744","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;",NA,NA,"(DC.) Baker",NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-05-23 11:07:55-03","UFLA","ESAL","19727","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J","Silva, AF; Alessandra O.; Erica G.; Marise","470/151",NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,"árvore; 8m; ;",NA,NA,"(DC.) Baker",NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,"16664","auto",NA,NA,NA,"2017","07",NA,NA,NA,NA,NA,NA
"516","2019-05-23 11:07:55-03","UFLA","ESAL","18769","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Fontes, MAL","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"árvore; 6,5 m; ;; Floresta",NA,NA,"(DC.) Baker",NA,"Lima Duarte","-43.793098449707","-21.8425006866455","1","1","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-05-23 11:07:55-03","UFLA","ESAL","17071","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Oliveira-Filho, AT","Carvalho, WAC","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; 9m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Piedade do Rio Grande","-44.1960983276367","-21.468599319458","1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-05-23 11:07:55-03","UFLA","ESAL","12011","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Costa, MP; Pifano, DS; Melo, PHA","113",NA,NA,NA,"Brasil","Minas Gerais","Parque Mun.Serra de São Domingos, floresta nebular no limite nordeste do parque",NA,"árvore; ; ;; floresta",NA,NA,"(DC.) Baker",NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051","15","15","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-05-23 11:07:55-03","UFLA","ESAL","25062","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Augusto Gabriel","s.n.",NA,NA,NA,"Brasil","São Paulo","Bosque Rangel Pietraróia",NA,"; ; ;; floresta",NA,NA,"(DC.) Baker",NA,"Marília","-49.939998626709","-22.2099990844727",NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-05-23 11:07:55-03","UFLA","ESAL","17245","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; 16m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Bocaina de Minas","-44.3946990966797","-22.1674995422363","1","1","35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-12-17 13:53:22-03","UFLA","ESAL","32293","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Santos, RM","Santos, RM","812","2019","08",NA,"Brasil","Minas Gerais","Mata do Parque das Águas, Floresta Típica (TIP08)",NA,"Arbórea",NA,NA,"(DC.) Baker","17","Cambuquira","-45.2957992553711","-21.8521995544434",NA,NA,"15166","auto",NA,NA,NA,"2019","08","17",NA,NA,NA,NA,NA
"522","2019-05-23 11:07:55-03","UFLA","ESAL","14512","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Ary T. Oliveira Filho","Van den Berg, E","EB 105",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;; ripário",NA,NA,"(DC.) Baker",NA,"Itutinga","-44.6577987670898","-21.2980995178223","9","9","24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-05-23 11:07:55-03","UFLA","ESAL","20985","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Ary T. Oliveira Filho","Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sítio do Angá",NA,"árvore; 13, m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Prados","-44.0797004699707","-21.0575008392334",NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-05-23 11:07:55-03","UFLA","ESAL","25325","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Naves, RP","7",NA,NA,NA,"Brasil","Minas Gerais","Parque São Francisco",NA,"árvore; 8m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Varginha","-45.4303016662598","-21.551399230957",NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-06-25 16:06:07-03","FUVATES","HVAT","3240","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M. Grings; A. Mello","M. Grings; A. Mello","1340","2011","07",NA,"Brasil","Santa Catarina",NA,NA,"Duplicata do registro ICN 169317; Arbusto apoiante com botões florais.; Em mata brejosa.","HVAT00003240",NA,"(DC.) Baker","18","Itapoá","-48.616111","-26.116944",NA,NA,NA,NA,NA,"-48º36'58''W","-26º7'1''S","2011","07","18",NA,NA,NA,NA,NA
"526","2019-12-19 11:17:25-03","UFG","UFG","1240","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Rizzo, J.A.","2398","1968","10",NA,"Brasil","Goiás",NA,NA,NA,"UFG0001240","UFG0001240","(DC.) Baker","01","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,NA,"1969","07","30",NA,NA,NA,NA,NA
"527","2019-12-19 11:17:25-03","UFG","UFG","5628","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barbosa, A.","Rizzo, J.A.; Barbosa, A.","5499","1970","09",NA,"Brasil","Goiás",NA,NA,NA,"UFG0005628","UFG0005628","(DC.) Baker","19","Goianira","-49.426399230957","-16.4960994720459",NA,NA,"19902","auto",NA,NA,NA,"1970","12","30",NA,NA,NA,NA,NA
"528","2019-12-19 11:17:25-03","UFG","UFG","43898","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","et al.; Sartinin, R.D.","R.D. Sartin; Sartins, R.D.; Zava, P.C.; et al.","71","2010","08",NA,"Brasil","Goiás","Bosque Auguste de Saint-Hilaire",NA,NA,"UFG0043898","UFG0043898","(DC.) Baker","04","Goiânia","-49.2625","-36.271556",NA,NA,NA,NA,NA,"-49.2625","-36.271556","2010","09","01",NA,NA,NA,NA,NA
"529","2019-12-19 11:17:25-03","UFG","UFG","43794","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Teles, A.M.","Dreveck, S.; Carneiro, F.E.","940","2009","05",NA,"Brasil","Santa Catarina",NA,NA,NA,"UFG0043794","UFG0043794","(DC.) Baker","29","Santo Amaro da Imperatriz","-48.866944","-27.81","744","744",NA,NA,NA,"-48.866944","-27.81","2010","09",NA,NA,NA,NA,NA,NA
"530","2019-12-19 11:17:25-03","UFG","UFG","43853","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Teles, A.M.","M. Verdi; R.P. Hasckel & G. Klemz","2391","2009","06",NA,"Brasil","Santa Catarina",NA,NA,NA,"UFG0043853","UFG0043853","(DC.) Baker","16","Anitápolis","-49.128056","-27.859167","567","567",NA,NA,NA,"-49.128056","-27.859167","2010","09",NA,NA,NA,NA,NA,NA
"531","2020-02-19 08:13:08-03","UFG","UFG","45955","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, C.","Cezare, C.H.G.; Silva-Souza, S. & Raimundo, R.,.","85","2007","09",NA,"Brasil","Goiás",NA,NA,NA,"UFG0045955","UFG0045955","(DC.) Baker","26","Luziânia","-48.020556","-16.680833","772","772",NA,NA,NA,"-48.020556","-16.680833","2009","01","01",NA,NA,NA,NA,NA
"532","2020-02-19 08:13:08-03","UFG","UFG","61493","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M.H. Fernandes","M.H. Fernandes; et al.","216","2012","08",NA,"Brasil","Distrito Federal",NA,NA,"Folhas discolores. Face adaxial verde, abaxial verde esbranquiçada (argentea). Flor branca. Árvore com 6 m de altura x 6 cm de DAP.","UFG0061493","UFG0061493","(DC.) Baker","09","Brasiília","-48.074444","-15.828611","1165","1165",NA,NA,NA,"-48.074444","-15.828611","2012","08","09",NA,NA,NA,NA,NA
"533","2019-12-19 11:17:25-03","UFG","UFG","6856","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, G.M.","Rizzo, J.A.","6856","1970","09",NA,"Brasil","Goiás",NA,NA,NA,"UFG0006856","UFG0006856","(DC.) Baker","17","Goianira","-49.426399230957","-16.4960994720459",NA,NA,"19902","auto",NA,NA,NA,"1971","12","30",NA,NA,NA,NA,NA
"534","2019-12-19 11:17:25-03","UFG","UFG","43076","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Sordi, S.J.","Honda, S.; Garcia, R.J.F.; Siqueira, F.S.; Lacerda, W. & Silva, C.L.","698","2008","08",NA,"Brasil","São Paulo",NA,NA,NA,"UFG0043076","UFG0043076","(DC.) Baker","05","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,"2009","04","24",NA,NA,NA,NA,NA
"535","2019-06-10 10:10:19-03","FZB-BH","BHZB","7637","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M.S, Castro","Rezende, S.G.","2763","2008","07",NA,"Brasil","MG","Mina de Fazendão, mata entre a cava e o Caraça",NA,"unicata BHCB 127487. Doada pela SETE Soluções Consultoria. Coord: Lat. 20° 8' 18'' S; Long. 43° 25' 15'' O; 895m. Em estágio avançado de regeneração.",NA,NA,NA,"28","Catas Altas","-43.420833","-20.138333","895","895",NA,NA,NA,"43W 25' 15''","20S 8' 18''","2017","02","24",NA,NA,NA,NA,NA
"536","2019-06-10 10:10:19-03","FZB-BH","BHZB","5673","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rezende, S.G et al.","818","2005","08",NA,"Brasil","MG","Área da CVRD",NA,"Coord.: UTM Lat.: 7.739.016 e Long.: 618.535. Altitude média de 1.100m. Outros coletores: Mendes, M.S. & Werneck, M.S.",NA,NA,NA,"23","Ouro Preto","-43.863611","-20.443611","1100","1100",NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-06-10 10:10:19-03","FZB-BH","BHZB","7541","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rezende, S.G.","2831","2008","11",NA,"Brasil","MG","Próximo à Mina de Fábrica",NA,"Doada pela SETE Soluções Consultoria. Coord: Lat. 20º 25' 18'' S; Long. 43º 50' 41'' O; 1075m.Em estágio avançado de regeneração",NA,NA,NA,"06","Ouro Preto","-43.844722","-20.421667","1075","1075",NA,NA,NA,"43W 50' 41''","20S 25' 18''",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-06-10 10:10:19-03","FZB-BH","BHZB","7316","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","R.C. Mota","Couto, P.A.",NA,"2008","07",NA,"Brasil","MG","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha",NA,"Nº 25. Outros coletores: Marques, A.R.G & Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,"08","Contagem","-44.04725","-19.85725",NA,NA,NA,NA,NA,"44W 02' 50.1","19S 51' 26.1","2009","02","13",NA,NA,NA,NA,NA
"539","2019-06-10 10:10:19-03","FZB-BH","BHZB","8243","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rezende, S.G et al.","4246","2010","07",NA,"Brasil","MG","Rio do Peixe. Região Nova Quartizito - bacia do córego Volta Grande.",NA,"Doação Sete Soluções. BHCB 148663. Coord: 20° 9' 52 S; 43° 51' 52W. Alt: 1170 a 1250 m. Outros coletores: Mendes, M.S.; Neves, G.S. <ll>dwc_commonname:</ll> Pau-fumo",NA,NA,NA,"06","Rio Acima","-43.864444","-20.164444","1170","1170",NA,NA,NA,"43W 51' 52","20S 9' 52",NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-06-10 10:10:19-03","FZB-BH","BHZB","3376","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","J.N. Nakajima","Fernandes, M.G.C.","1178","2001","07",NA,"Brasil","MG","Estação Ecológica do Tripuí",NA,"Folha dorsal pilosa, esbranquiçada com pintas pretas.",NA,NA,NA,"25","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,"2003","05",NA,NA,NA,NA,NA,NA
"541","2019-06-10 10:10:19-03","FZB-BH","BHZB","4948","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Mendes, M.S. et al.","818","2005","08",NA,"Brasil","MG","Entre Congonhas e Ouro Preto",NA,"UTM 7.739016 N e 618.535 E. Altitude média de 1100m. Outros coletores: Werneck, M.S. & Rezende, S.G",NA,NA,NA,"23","Congonhas","-43.863611","-20.443611","1100","1100",NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-06-10 10:10:19-03","FZB-BH","BHZB","10532","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rezende, S.G et al.","4523","2014","02",NA,"Brasil","MG","Tavares, Loteamento Aldeia do Engenho",NA,"outro coletor: Justo, A. G., 19o, 39#?# 21 S Long. 43o 57#?# 54 , 750 -770 m. pastagens com árvores isoladas. Com duplicata.",NA,NA,NA,"26","Confins","-43.965","-19.655833","750","750",NA,NA,NA,"43W 57' 54","19S 39' 21",NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-01-26 14:12:26-03","CPACT","ECT","3574","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","B.M.T.Walter","R.V.Nunes","7","1996","08",NA,"Brasil","Distrito Federal","Fazenda Sucupira, próximo à 2ª parcea do fim, lado esquerdo. Mata de galeria. Relevo ondulado. Solo areno-argiloso com muita serrapilheira.",NA,NA,"ECT0003574","ECT0003574","(DC.) Baker","02","Brasília","-48","-15.866667","1080","1080",NA,NA,NA,"48º0'W","15º52'S","1905","06","18",NA,NA,NA,NA,NA
"544","2020-11-18 11:39:48-03","UERJ","HRJ","12094","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","R.L. Esteves","?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Paraty - Cunha.",NA,NA,"HRJ00012914",NA,"(DC.) Baker",NA,"Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"34470","auto",NA,NA,NA,"2010","07","05",NA,NA,NA,NA,NA
"545","2020-11-18 11:49:21-03","UERJ","HRJ","10324","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"?","s.n.","2003","11",NA,"Brasil","Rio de Janeiro","Floresta da Gávea Pequena.",NA,NA,"HRJ00010324",NA,"(DC.) Baker","10","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-02-09 10:12:16-03","UENF","HUENF","9850","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.R. Couto","Cabral, B.C.","1077",NA,NA,NA,"Brasil",NA,NA,NA,NA,"HUENF00010402",NA,"(DC.) Baker",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","11","17",NA,NA,NA,NA,NA
"547","2021-02-09 10:12:16-03","UENF","HUENF","1918","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.R. Couto","Rabelo, G.R.; Nascimento, M.T.","1002",NA,NA,NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"sp.1","HUENF00001920",NA,"(DC.) Baker",NA,"Rio das Ostras","-42.035556","-22.428333","56","56",NA,NA,NA,"42º2'8''W","22º25'42''S","2020","11","17",NA,NA,NA,NA,NA
"548","2021-02-09 10:12:16-03","UENF","HUENF","1632","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.R. Couto","Rabelo, G.R.; Nascimento, M.T.","35","2001","06",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"Compositae l","HUENF00001634",NA,"(DC.) Baker","22","Rio das Ostras","-42.035556","-22.428333","56","56",NA,NA,NA,"42º2'8''W","22º25'42''S","2020","11","17",NA,NA,NA,NA,NA
"549","2021-02-09 10:12:16-03","UENF","HUENF","6263","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rabelo, G.R.","35","2001","06",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"Sp.2, com buraco","HUENF00006266",NA,"(DC.) Baker","22","Rio das Ostras","-42.035556","-22.428333","56","56",NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-25 10:11:42-03","CVRD","CVRD","12338","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Aristônio M. Teles","Folli, D.A.","6368","2009","06","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Capoeirão","CVRD012338","CVRD012338","(DC.) Baker","26","Rio Bananal","-40.347203","-19.224559","172","172",NA,NA,NA,"-40,347203","-19,224559","2015","08","12","Magnoliopsida",NA,NA,NA,NA
"551","2021-02-25 10:11:42-03","CVRD","CVRD","15594","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D. Pvolet","Siqueira, G.S.","1118","2013","10","América do Sul","BRASIL","ES",NA,NA,"também chamada de  vassourão. <ll>dwc_commonname:</ll> Capoeirão","CVRD015594",NA,"(DC.) Baker","08","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,"17824","auto",NA,NA,NA,"2019","08","01","Magnoliopsida",NA,NA,NA,NA
"552","2021-02-25 10:11:42-03","CVRD","CVRD","2861","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Harold Robinson","Menandro, M.S.","242","1990","07","América do Sul","BRASIL","MG","Árvore 001 da parcela B2 do Ensaio de Manejo Florestal.",NA,"Folhas discolores com face inferior mais clara. <ll>dwc_commonname:</ll> Capoeirão","CVRD002861",NA,"(DC.) Baker","29","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"26996","auto",NA,NA,NA,"1994","07","25","Magnoliopsida",NA,NA,NA,NA
"553","2021-02-25 10:11:42-03","CVRD","CVRD","1883","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Domingos A. Folli","Menandro, M.S.","97","1986","07","América do Sul","BRASIL","MG","Árvore em formação secundária, folhas discolor, com face dorsal áspera mais escuras e ventral mais clara, indumentada.",NA,"<ll>dwc_commonname:</ll> Capoeirão","CVRD001883",NA,"(DC.) Baker","23","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"26996","auto",NA,NA,NA,"1994","07","26","Magnoliopsida",NA,NA,NA,NA
"554","2021-02-25 10:11:42-03","CVRD","CVRD","1861","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","T. S. dos Santos","Menandro, M.S.","75","1986","05","América do Sul","BRASIL","MG","Árvore em formação secundária, folhas discolor, com face dorsas mais escura, brilhante, com pilosidade aspera e face ventral.",NA,"<ll>dwc_commonname:</ll> Capoeirão","CVRD001861",NA,"(DC.) Baker","13","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"26996","auto",NA,NA,NA,"1987","09","15","Magnoliopsida",NA,NA,NA,NA
"555","2015-08-20 11:24:18-03","CPQBA","CPMA","1040","S","Plantae","Magnoliophyta","Asterales","Asteraceae¹","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Narciso/Valeria",NA,"1982","02",NA,"Brasil","Minas Gerais",NA,NA,"só no herbário",NA,NA,"Bak.","01","POÇOS DE CALDAS","-46.561389","-21.787778",NA,NA,NA,NA,NA,"46º 33' 41 W","21º 47' 16 S",NA,NA,NA,"Magnoliopsida","CPQBA 554",NA,NA,NA
"556","2020-09-12 05:00:02-03","US","US","USw35730","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"H. S. Irwin","6153",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","2771620","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"M. Kuhlmann","3270","1946","6","South America - Neotropics","Brazil","São Paulo","Brasil - Estado de São Paulo: São Paulo, nativa Jardim Botânico, Picada Blume.",NA,NA,"US01633946","US01633946_01",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2966823","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"J. H. Kirkbride","4484","1981","8","South America - Neotropics","Brazil","Distrito Federal","Distrito Federal. Cerrado, s.s. Chapada da Contagem perto de DF.",NA,NA,"US01633940","US01633940_01",NA,"6",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","1564387","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"B. J. Pickel","954",NA,NA,"South America - Neotropics","Brazil","São Paulo","N.V. Cambará. S. Paulo, Helvetia.",NA,NA,"US01633928","US01633928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
