"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"406","2020-07-23 12:19:18-03","CEPLAC","CEPEC","153637","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"C. Pessoa","Santos, E.A.","1234","2016","02","22",NA,"Brasil","Bahia","JAGUARIPE","Conglomerado BA_903-1-3-13","-38.895556","-13.113333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"38W53'44","13S6'48",NA,NA,NA,"5/5/2017",NA,NA,NA,NA
"407","2020-07-23 12:19:18-03","CEPLAC","CEPEC","153712","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"C. Pessoa","Santos, E.A.","1309","2016","02","24",NA,"Brasil","Bahia","SANTA TEREsINHA","Conglomerado BA_855_P8-2-10-7RN","-39.523333","-12.771944",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W31'24","12S46'19",NA,NA,NA,"5/5/2017",NA,NA,NA,NA
"408","2020-07-23 12:19:18-03","CEPLAC","CEPEC","153754","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"C. Pessoa","Santos, E.A.","1352","2016","02","29",NA,"Brasil","Bahia","FEIRA DE SANTANA","Conglomerado BA_670_F-3-10-71","-38.966667","-12.266667",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"38W58'0","12S16'0",NA,NA,NA,"5/5/2017",NA,NA,NA,NA
"409","2020-07-23 12:19:18-03","CEPLAC","CEPEC","57428","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"A. M. Amorim","J. G. Jardim","95","1993","03","09",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"410","2020-07-23 12:19:18-03","CEPLAC","CEPEC","66319","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"A. M. Amorim","S. C. de Sant'Ana","583","1995","08","29",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada KM 46 BA-001 Ilheus/Una. Prox. portaria da Reserva.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"411","2020-07-23 12:19:18-03","CEPLAC","CEPEC","81671","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"E. de Melo","A. M. Amorim","2709","1998","11","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/11/2003",NA,NA,NA,NA
"412","2020-07-23 12:19:18-03","CEPLAC","CEPEC","95479","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"E. de Melo","A. M. Amorim","3747","2003","07","17",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rod. Jussari/Palmira, entra ca. 7,5Km de Jussari, Faz. Teimoso. Nas parcelas do inventário.","-39.538889","-15.161944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'20","15S9'43",NA,NA,NA,"30/11/2003",NA,NA,NA,NA
"413","2020-07-23 12:19:18-03","CEPLAC","CEPEC","82015","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"A. M. Amorim","A. M. Amorim","2635","1998","11","10",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Coletas na estrada que leva a sede Maruim.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"414","2020-07-23 12:19:18-03","CEPLAC","CEPEC","59528","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata",NA,"R. Howard","A. M. de Carvalho","4336","1971","10","07",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","2Km estr. p/ Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"415","2020-11-19 14:06:30-03","Unimontes","MCMG","3989","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-11-19 14:06:30-03","Unimontes","MCMG","4380","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Nathalle Fagundes |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Chapada Gaúcha","Vereda do AcariSerra das Araras","-45.6183013916016","-15.3056001663208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-11-19 14:06:30-03","Unimontes","MCMG","226","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","45","2008","05","11",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Abóreo",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-11-19 14:06:30-03","Unimontes","MCMG","183","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Santos R.M.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","136","2008","05","11",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Regeneração natural",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-11-19 14:06:30-03","Unimontes","MCMG","1191","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-11-19 14:06:30-03","Unimontes","MCMG","1261","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Amescla","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-11-19 14:06:30-03","Unimontes","MCMG","5063","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Vell.Mart",NA,"Santos,R.M | Bahia,T.O",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Bonito de Minas","Vereda Àgua Doce","-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-11-19 14:06:29-03","Unimontes","MCMG","466","PreservedSpecimen","Plantae",NA,NA,"Plygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Santos R.M.","Ávila, M.A. | Mota, N.M. | Silva, M.A.P.","20","2009","08","05",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosÀgua Doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Árvore; 2,005m de altura; 3,6 DAS",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-11-19 14:06:30-03","Unimontes","MCMG","1377","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-11-19 14:06:30-03","Unimontes","MCMG","4944","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell) Mart.",NA,"Santos | R.M. | Santos | R.M.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Cachoeira do Gavião","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-04-08 17:13:07-03","UESB","HUESB","4096","S","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Melo, E.; F.França; B.M.Silva.; F.França; B.M.Silva.","3976","2005","07","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari.","-43.531389","-23.430556",NA,NA,NA,"Estéril. Amostra p/ DNA. Troca de material.; Arbusto ca. 1 m alt. Folhas cartáceas concolores.; Vegetação de restinga preservada.",NA,NA,NA,NA,"2005",NA,NA,"-43.531389","-23.430556","07",NA,NA,NA,NA,NA,NA,NA
"426","2021-04-08 17:13:07-03","UESB","HUESB","4099","S","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","Melo, E.; F.França; B.M.Silva.; F.França; B.M.Silva.","3972","2005","07","10",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.619444","-22.932222",NA,NA,NA,"Estéril. Amostra DNA. Troca de material.; Arbusto de 2,5 m alt. Folhas cartáceas discolores.; Vegetação de restinga.",NA,NA,NA,NA,"2005",NA,NA,"-42.619444","-22.932222","07",NA,NA,NA,NA,NA,NA,NA
"427","2016-08-23 11:00:04-03","NHMLondon","NHM-LONDON-BOT","BM001125230","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Efigênia de Melo","Maximilian Alexander Philipp zu Wied-Neuwied; b.1782; d.1867; Wied-Nuew.","s.n.","1815",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.019","-22.872",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/963f462b16b2ad5027c058eaebe7d4256a8c6de4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Lectotype","2013",NA,NA,"-42.019","-22.872","11","25",NA,NA,NA,NA,"NHMUK:ecatalogue:2878088",NA
"428","2020-11-12 16:58:53-03","UEL","FUEL","38861","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","A.Howard","França, GS","França, GS","347","2003","06","04",NA,"Brasil","Minas Gerais","Marliéria","Fazenda Paraíso","-42.7322006225586","-19.7122001647949","336","336",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:08:21-03","UnB","UB","29132","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Ratter, JA","5107","1985","10","05","Southern America","Brasil","Mato Grosso do Sul",NA,"Nhecolândia. Fazenda Nhumirim","-57.016667","-19.233333",NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"-57.016667","-19.233333","07",NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:08:21-03","UnB","UB","157184","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Belém, RP; Magalhães, M","1147","1965","05","26","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvore 2m. Frutos verdes.",NA,NA,NA,NA,"1994","61245","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:08:21-03","UnB","UB","157187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E","França, F; Melo, E; Andrade, MJG","4924","2004","02","22","Southern America","Brasil","Bahia","Lajedo do Tabocal","Estrada Maracás - Rodovia BR-116","-40.281944","-13.479167",NA,NA,NA,"Arbusto 2,5m. Folha cartácea subconcolor. Fruto imaturo verde.; Mata",NA,NA,NA,NA,NA,NA,NA,"-40.281944","-13.479167",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:08:21-03","UnB","UB","157188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E","França, F; Melo, E; Andrade, MJG","4922","2004","02","22","Southern America","Brasil","Bahia","Lajedo do Tabocal","Estrada Maracás - Rodovia BR-116","-40.281944","-13.479167",NA,NA,NA,"Arbusto escandente. Folha coriácea levemente discolor. Face abaxial verde clara com nervura e pecíolos vináceos. Fruto imaturo verde.; Mata",NA,NA,NA,NA,NA,NA,NA,"-40.281944","-13.479167",NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:08:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Oliveira, ALR","Moraes, TM","IFN-59512102.3","2018","01","15","Southern America","Brasil","Bahia","Wanderley",NA,"-43.739983","-11.879992",NA,NA,NA,"Conglomerado BA-595. Subunidade 2. Subparcela 3. Indivíduo 11. F6; Árvore. DAP:13,3cm e 6,5m de altura. Base reta. Casca cinza, grossa e reticulada; Transição cerrado-caatinga. Solo argiloso e relevo plano",NA,NA,NA,NA,"2018",NA,NA,"-43.739983","-11.879992","10","02",NA,NA,NA,NA,NA,NA
"434","2020-08-20 20:38:28-03","UFSC","FLOR","19904","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Hatschbach, G.","Hatschbach, G.","47125","1983","11","24",NA,"Brasil","Paraná","Morretes","América de Cima.","-48.834400177002","-25.476900100708",NA,NA,NA,"árvore, flor alva, 6m altura","FLOR0019904",NA,NA,NA,"1983","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-09-11 17:13:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"passim in Brasilia media et orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2017-09-11 16:28:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata major","(Vell.) Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Taubaté","in udis ad Villas Pendamonhangaba, Taubaté etc., prov. S. Pauli","-45.56","-23.03",NA,NA,NA,"m. Dec.",NA,NA,"major",NA,NA,NA,NA,"-45.56","-23.03",NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 16:28:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata velloziana","(Vell.) Mart.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","in prov. Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,NA,NA,"velloziana",NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:44:57-03","UFRGS","ICN","090476","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Callejas, R; de Carvalho, AM; Silva, LM","1679","1983","11","05","América do Sul","Brasil","BA","Santa Cruz Cabrália","km 15 da estrada para Porto Seguro 16° 05' S 39° 00' W","-39","-16.083333",NA,NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arbolito de 4 m, frutos de color rojo, tornando-se negro, comum en zona de transicion.; Transição de mata higrófila restinga",NA,NA,NA,NA,"1998",NA,NA,"-39","-16.083333","03","25",NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:44:57-03","UFRGS","ICN","090465","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Hage, JL; Brito, HS","2034","1986","06","03","América do Sul","Brasil","BA","Ilhéus","área do CEPEC rodovia Ilheús/Itabuna BR 415 km 22 quadra D Parque Zoobotânico","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arbusto de 4 a 5 metros de altura, 10 cm de diâmentro, frutos imaturos de coloração verde; Região de mata higrófila Sul Baiana",NA,NA,NA,NA,"1998","61245","auto",NA,NA,"03","25",NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:44:57-03","UFRGS","ICN","161219","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","de Melo, E","Silva, BM","120","2000","12","07","América do Sul","Brasil","BA","Maracás","7 km de Lajeado do Tabocal em direção a Maracás. 13°28'57'S 40°16'52W","-40.281111","-13.4825","850","850",NA,"Doação HUEFS 50039.; Liana. Folhas cartáceas, discolores, face abaxial vinácea. Flores brancas, sem perfume, pistiladas. Frutos imaturos verde-claros.; Mata de cipó.",NA,NA,NA,NA,NA,NA,NA,"-40.281111","-13.4825",NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:44:57-03","UFRGS","ICN","090467","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Souza Santos, F","455","1984","11","21","América do Sul","Brasil","BA","Santa Cruz Cabrália","área de Estação Ecológica do Pau-Brasil (ESPAB) BR 367 cerca de 16 km a W de Porto Seguro","-39.0247001647949","-16.2780990600586","40","40",NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arvorezinha de e m de altura, flores em botões, de coloração verde; Região de mata higrófila Sul Baiana, paralelo 16° 23' S e meridiano 39° 8' W, ao longo do corrego da represa, solo alagado",NA,NA,NA,NA,"1998","49584","auto",NA,NA,"03","25",NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:44:57-03","UFRGS","ICN","082580","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Melo, E","Mattos Silva, LA; et al.","2464","1988","08","22","América do Sul","Brasil","BA","Santa Cruz Cabrália","área de Estação Ecológica do Pau-Brasil (ESPAB) BR 367 cerca de 16 km a W de Porto Seguro","-39.0247001647949","-16.2780990600586",NA,NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arvoreta de 4 m de altura, frutos imaturos de cor verde-escuro, coleta de folhas para análises; Região de mata higrófila Sul Baiana, paralelo 16° 23' S e meridiano 39° 8' W",NA,NA,NA,NA,"1998","49584","auto",NA,NA,"03","25",NA,NA,NA,NA,NA,NA
"443","2020-07-16 10:05:59-03","IBt","SP","288952","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Furlan, A","1442","1994","04","15",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.866667","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.866667","-23.35",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-12 15:23:48-03","IBt","SP","342183","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Mamede, MCH","Sothers, CA","227","1994","10","07",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"2020","138090","auto",NA,NA,"11","09",NA,NA,NA,NA,NA,NA
"445","2020-11-12 15:23:48-03","IBt","SP","341608","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Mamede, MCH","Costa, MAS","453","1995","12","19",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"2020","138090","auto",NA,NA,"11","09",NA,NA,NA,NA,NA,NA
"446","2020-10-08 08:53:41-03","IBt","SP","335277","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Amorim, AM","2709","1998","11","21",NA,"Brasil","Bahia","Jussari",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-11-19 09:29:57-03","IBt","SP","360374","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Silva, BM","120","2000","12","01",NA,"Brasil","Bahia","Maracás",NA,"-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-21 10:17:17-03","IBt","SP","246448","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Sobral, M","4706","1986","03",NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal do Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-07-16 10:05:59-03","IBt","SP","288990","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Guedes, ML","2278","1990","06","15",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-10 11:28:22-03","IBt","SP","392652","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Melo, E","3976","2005","07","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-11-12 15:23:48-03","IBt","SP","249110","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Mamede, MCH","Rossi, L; et al.","873","1991","05","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta 4,0m alt., frutos imaturos verdes passando a vináceos e negros quando maduros",NA,NA,NA,NA,"2020","55628","auto",NA,NA,"11","09",NA,NA,NA,NA,NA,NA
"452","2020-11-12 15:23:48-03","IBt","SP","248115","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Mamede, MCH","Catharino, ELM; et al.","1538","1990","11","22",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, restinga do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore ca. 5,0m alt., flores esverdeadas, final de floração, frutos imaturos verdes",NA,NA,NA,NA,"2020","55628","auto",NA,NA,"11","09",NA,NA,NA,NA,NA,NA
"453","2020-11-12 15:23:48-03","IBt","SP","258548","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Mamede, MCH","Anunciação, EA; et al.","187","1993","03","07",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore ca. 4,0m alt., frutos imaturos verdes",NA,NA,NA,NA,"2020","55628","auto",NA,NA,"11","09",NA,NA,NA,NA,NA,NA
