"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"2919","2019-11-01 15:00:30-03","UnB","UB","129030","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Souza, VC","1995","08","18","Southern America","Brasil","São Paulo",NA,NA,"Flor violeta.; Arbusto 0,4m.; Campo rupestre",NA,"8860","Dicotyledoneae",NA,"(Vell.) Taub.","Souza, VC","Itararé","Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"2920","2019-11-01 15:00:30-03","UnB","UB","129029","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Mimura, I","1961","10","17","Southern America","Brasil","São Paulo",NA,NA,"Flor 5mm.; Arbusto 2m.",NA,"44","Dicotyledoneae",NA,"(Vell.) Taub.","Smith, LB; Smith, SF","São José dos Campos","6,8-7,2km ao SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"2921","2019-11-01 15:00:30-03","UnB","UB","129046","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Mimura, I","1962","02","06","Southern America","Brasil","São Paulo",NA,NA,"Estandarte face anterior lilás-roxo.; Arbusto.",NA,"258","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","São José dos Campos","7,4-7,7km ao SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"2922","2019-11-01 15:00:30-03","UnB","UB","129045","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Eiten, G","1964","11","14","Southern America","Brasil","São Paulo",NA,NA,"Shrub 2m.",NA,"5746","Dicotyledoneae",NA,"(Vell.) Taub.","Silveira, LT","São José dos Campos","Exactly 5km due south of main plaza of city of São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"2923","2019-11-01 15:00:31-03","UnB","UB","129073","PreservedSpecimen","Plantae","Fabaceae","Periandra","mucronata","Periandra mucronata","Belém, RP","1965","09","08","Southern America","Brasil","Bahia",NA,NA,"Flores azuladas.",NA,"1742","Dicotyledoneae",NA,"Mart. ex Benth.","Arroyo, MTK",NA,"Margem da Rodovia Camacan-Canavieiras, 32km W de Canavieiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"2924","2019-11-01 15:00:31-03","UnB","UB","129074","PreservedSpecimen","Plantae","Fabaceae","Periandra","mucronata","Periandra mucronata","Belém, RP","1966","06","02","Southern America","Brasil","Bahia",NA,NA,"Flores azuis.; Restinga",NA,"2413","Dicotyledoneae",NA,"Mart. ex Benth.","Arroyo, MTK","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"2925","2019-10-03 10:03:46-03","UFSCar","SORO","3891","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea",NA,"1989","12","12",NA,"Brasil","Paraná",NA,NA,"Arbusto ca. 0,7m altura. Flores arroxeadas. Em campo com pedras",NA,NA,NA,NA,"(Vell.) Taub.",NA,"Tibagi","Siítio estrela. Vale do Rio Iapó; Saltinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","2019-05-06 11:57:53-03","UFU","HUFU","5945","S","Plantae","Fabaceae","Periandra","dulcis","Periandra dulcis","Tamashiro, J.Y.; et al.","1980","08","26",NA,"Brasil","Minas Gerais",NA,NA,"Campo de altitude.","HUFU00009857","s.n.",NA,NA,"Mart. ex Benth.",NA,"Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","2019-05-06 11:57:53-03","UFU","HUFU","12305","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Castro, N.M.","1994","11","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,80 m. Flores roxas.; Pedras de afloramento.","HUFU00009867","521",NA,NA,"(Vell.) Taub.","Queiroz, R.T.",NA,"Serra do cipó, Estrada Diamantina - Curvelo, km 594.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","04","07",NA,NA,NA,NA,NA
"2928","2019-05-06 11:57:53-03","UFU","HUFU","19630","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Elias, S.I.; Rolim, G.S. de","1999","03","24",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 1,50m. Flores roxas. Estandarte roxo com manchas brancas.","HUFU00040647","350",NA,NA,"(Vell.) Taub.",NA,NA,"Parque Nacional da Serra da Canastra, Perto da parte de cima da cachoeira Casca D'Anta.",NA,NA,NA,NA,"HUFU00040647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","2019-05-06 11:57:53-03","UFU","HUFU","26968","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.","2002","01","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0,7m. Cálice acinzentado. Corola branca com estrias roxas.; Campo rupestre.","HUFU00040651","6194",NA,NA,"(Vell.) Taub.",NA,"São Roque de Minas","Parque Nacional da Serra da Canastra, Serra do Rolador.","-46.4075","-20.257778","1187","1187","HUFU00040651",NA,NA,NA,"-46.4075","-20.257778",NA,NA,NA,NA,NA,NA,NA,NA
"2930","2019-05-06 11:57:53-03","UFU","HUFU","71346","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.L.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","2015","10","05",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca 1,5 m. Cálice verde, corola azulada com manchas alvas; Campo Rupestre","HUFU00052890","32",NA,NA,"(Vell.) Taub.",NA,"Diamantina","Estrada Conselheiro Mata, Km 187, proximo a grande afloramento rochoso","-43.706944","-19.066111","1358","1358","HUFU00052890",NA,NA,NA,"-43.706944","-19.066111",NA,NA,NA,NA,NA,NA,NA,NA
"2931","2020-08-04 12:48:09-03","UFU","HUFU","58095","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","2010","09","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. de 0,7 m de altura. Cálice verde, corola arroxeada.; Campo rupestre.","HUFU00009861","8392",NA,NA,"(Vell.) Taub.","Borges, L.M.","Diamantina","Estrada Diamantina-Gouveia, ca.7km da cidade de Diamantina.","-43.691667","-18.35","1379","1379",NA,NA,NA,NA,"-43.691667","-18.35","2012",NA,NA,NA,NA,NA,NA,NA
"2932","2019-05-06 11:57:53-03","UFU","HUFU","58521","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Rezende, A.R.; Marques, D.; Pêgo, P.T. & Pádua, K.J.M.","2010","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. de 0,5 m de altura. Cálice verde, corola branca com máculas roxas, estames verdes, frutos marrons.; Campo rupestre.","HUFU00009860","104",NA,NA,"(Vell.) Taub.",NA,"Diamantina","Estrada Diamantina-Conselheiro Mata, Estrada Diamantina-Conselheiro, km 172.","-43.844444","-18.304167","1227","1227",NA,NA,NA,NA,"-43.844444","-18.304167",NA,NA,NA,NA,NA,NA,NA,NA
"2933","2019-05-06 11:57:53-03","UFU","HUFU","71312","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serra, A.C.; Silva, L.C. & Rosa, B.B.","2015","10","07",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,9m. Cálice verde, corola arroxeada.; Campo Rupestre","HUFU00052891","8789",NA,NA,"(Vell.) Taub.",NA,"Diamantina","Estrada Diamantina - Conselheiro Mata, ca. 12 Km sul de Diamantina","-43.684444","-18.274444","1409","1409","HUFU00052891",NA,NA,NA,"-43.684444","-18.274444",NA,NA,NA,NA,NA,NA,NA,NA
"2934","2019-05-06 11:57:53-03","UFU","HUFU","71441","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.I.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","2015","10","06",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca.2m, cálice verde, corola roxa-azulada, filetes alvos, anteras amarelas e gineceu alvo.&nf;; Campo rupestre","HUFU00052892","74",NA,NA,"(Vell.) Taub.",NA,"Diamantina","Estrada Diamantina-Conselheiro Mata, Km 174","-43.752778","-18.293889","1310","1310","HUFU00052892",NA,NA,NA,"-43.752778","-18.293889",NA,NA,NA,NA,NA,NA,NA,NA
"2935","2019-05-06 11:57:53-03","UFU","HUFU","48279","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","2007","05","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,3 m. Cálice verde, corola púrpura com detalhe alvo, botões florais púrpuros.; Campo rupestre.","HUFU00040668","200",NA,NA,"(Vell.) Taub.","Romero, R.","Capitólio","Região de Furnas, Estrada para Gabi Exploração I.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00040668","29474","auto",NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"2936","2019-05-06 11:57:53-03","UFU","HUFU","52535","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Rosa, P.O.; Romero, R.; Mello, F.N.A. & Soares, P.N.","2008","09","24",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. de 0,5 m. Cálice verde, corola lilás, filete amarelo.; Campo rupestre.","HUFU00009863","1215",NA,NA,"(Vell.) Taub.","Borges, L.M.","Diamantina","Estrada Diamantina - Conselheiro Mata, km 187.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"2937","2019-05-06 11:57:53-03","UFU","HUFU","30372","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","18",NA,"Brasil","Minas Gerais",NA,NA,"Erva ca. 0,5m. Cálice verde, corola lilás com base branca. Estames creme. Anteras amarelas.; Cerrado.","HUFU00040664","268",NA,NA,"(Vell.) Taub.",NA,"São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040664","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","2019-05-06 11:57:53-03","UFU","HUFU","5611","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","1994","04","20",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,70m. Cálice esverdeado. Corola avermelhada no botão azulada.","HUFU00040638","956",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040638","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2939","2019-05-06 11:57:53-03","UFU","HUFU","5198","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; Romero, R.","1994","02","23",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,50m. Cálice esverdeado. Corola roxa, carena branca na nervura.; Campo rupestre.","HUFU00040642","179",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Colina da guarita I.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040642","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2940","2019-05-06 11:57:53-03","UFU","HUFU","5196","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; Romero, R.","1994","02","23",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. 1m. Corola branca e labelo azulado.; Campo rupestre.","HUFU00040658","181",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Colina da guarita I.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040658","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2941","2019-05-06 11:57:53-03","UFU","HUFU","5182","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Nakajima, J.N.","1994","02","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto decumbente, ca. 0,20m. Corola azulada.; Campo rupestre.","HUFU00040644","626",NA,NA,"(Vell.) Taub.","Romero, R.","São Roque de Minas","Parque Nacional da Serra da Canastra, Colina próximo a sede. Lado esquerdo da estrada.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040644","57119","auto",NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA
"2942","2019-05-06 11:57:53-03","UFU","HUFU","6616","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; et al.","1994","10","18",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,50m. Corola roxa. Frutos imaturos verdes.; Cerrado.","HUFU00040637","1382",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo a guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040637","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2943","2019-05-06 11:57:53-03","UFU","HUFU","30041","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","2002","11","20",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca.40cm. Corola roxa, cálice verde e botões roxos.; Campo rupestre.","HUFU00040665","6582",NA,NA,"(Vell.) Taub.","Resende, M.","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro perto do alojamento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040665","57119","auto",NA,NA,NA,"2003","01","30",NA,NA,NA,NA,NA
"2944","2019-05-06 11:57:53-03","UFU","HUFU","6651","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; et al.","1994","10","15",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,50m. Flores roxas e estames brancos.; Campo rupestre.","HUFU00040650","453",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040650","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2945","2019-05-06 11:57:53-03","UFU","HUFU","8199","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1995","03","17",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,5m. Cálce esverdeado. Corola arroxeada. Estandarte com guia de néctar branco.; Campo rupestre.","HUFU00040648","1929",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040648","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2946","2019-05-06 11:57:53-03","UFU","HUFU","74109","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Roque, N.; Alunos de Sistemática de Espermatófitas","2016","10","08",NA,"Brasil","Bahia",NA,NA,"Arbusto, ca. 60 cm de alt. Folhas discolores, sépalas verdes, pétalas roxas, estandarte com mácula alca e estrias vináceas.; Campo rupestre","HUFU00071973","4802",NA,NA,"(Vell.) Taub.","Roque, N.","Palmeiras","Vale do Capão, Trilha para a cachoeira da fumaça","-41.5588989257812","-12.5289001464844",NA,NA,"HUFU00071973","20767","auto",NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA
"2947","2020-08-04 12:48:09-03","UFU","HUFU","62330","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Versiane, A.F.A.; et al.","2012","03","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,8 m alt. Cálice verde. Corola roxo-azulada. Estilete róseo.; Campo rupestre.","HUFU00009862","101",NA,NA,"(Vell.) Taub.","Bortoluzzi, R.L.C.","Diamantina","Estrada Conselheiro Mata, Ca. 15 Km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,"2013","08",NA,NA,NA,NA,NA,NA
"2948","2020-11-27 11:33:50-03","UFU","HUFU","74985","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Duarte, D.V.; Silva, G.M.; Marinho, P. & Alves, R.F.","2017","10","17",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. de 60cm. Corola roxa com manchas brancas, cálice verde e estames brancos.; Campo rupestre","HUFU00072876","08",NA,NA,"(Vell.) Taub.","Paranhos, G.M.; Morigi, R.L.","Diamantina","Estrada Diamantina - Conselheiro Mata, entre km 187 e 186.","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00072876","101169","auto",NA,NA,NA,"2017","11","01",NA,NA,NA,NA,NA
"2949","2019-05-06 11:57:53-03","UFU","HUFU","51391","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Rosa, P.O.; Nakajima, J.N.; Soares, P.N. & Mello, F.N.A.","2008","05","14",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1 m. Cálice ferrugíneo, corola magenta.; Campo rupestre.","HUFU00009870","999",NA,NA,"(Vell.) Taub.","Borges, L.M.","Grão Mogol","Trilha do Barão","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"2950","2019-05-06 11:57:53-03","UFU","HUFU","45771","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Damaso, P.P.; Oliveira, G.C.","2005","05","27",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea ca. de 0,6 m. Cálice verde, corola roxa com branco.; Borda de cerradão.","HUFU00009868","63",NA,NA,"(Vell.) Taub.","Damaso, P.P.","Monte Alegre de Minas","Fazenda Represa","-48.8807983398438","-18.8705997467041",NA,NA,NA,"45497","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA
"2951","2019-05-06 11:57:53-03","UFU","HUFU","8146","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1995","03","16",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,5m. Cálice esverdeado. Corola arroxeada. Estandarte com guia de néctar branco.; Campo limpo.","HUFU00040640","1876",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","Sacramento","Parque Nacional da Serra da Canastra, Próximo a guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00040640","69737","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2952","2019-05-06 11:57:53-03","UFU","HUFU","10419","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1995","11","19",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,5m. Cálice verde. Corola arroxeada, internamente com manchas brancas. Anteras amarelas. Estigmas brancos. Estilete vermelho.; Campo rupestre.","HUFU00040646","1456",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Base do morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040646","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2953","2019-05-06 11:57:53-03","UFU","HUFU","10572","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1995","11","21",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 2m. Cálice esverdeado. Corola branca, vexilo azulado. Anteras amareladas. Estilete branco.; Beira do córrego.","HUFU00040656","1542",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040656","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2954","2019-05-06 11:57:53-03","UFU","HUFU","3193","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Castro, N.M.","1992","04","18",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto de até 50cm. Flores brancas e quilha roxa. Frutos verdes pilosos.; Campos.","HUFU00040663","302",NA,NA,"(Vell.) Taub.","Romero, R.","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040663","57119","auto",NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA
"2955","2019-05-06 11:57:53-03","UFU","HUFU","30599","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca.1m. Cálice verde e corola púrpura.; Campo rupestre.","HUFU00040653","360",NA,NA,"(Vell.) Taub.",NA,"São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040653","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","2019-05-06 11:57:53-03","UFU","HUFU","5467","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","1994","04","19",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 0,80m. Cálice esverdeado. Corola branca com alas de base roxa.; Campo sujo. Solo pedregoso.","HUFU00040641","310",NA,NA,"(Vell.) Taub.","Garcia, F.C.P.","São Roque de Minas","Parque Nacional da Serra da Canastra, 23km da sede.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040641","57119","auto",NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2957","2019-05-06 11:57:53-03","UFU","HUFU","16025","S","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0,6m. Cálice esverdeado. Corola arroxeada, estandarte internamente creme. Estames esverdeados.; Campo rupestre.","HUFU00040655","4509",NA,NA,"(Vell.) Taub.","Filardi, F.L.R.","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta, parte de cima.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00040655","57119","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
