"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"149","2021-03-15 16:37:00-03","NY","NYBG","633997","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"B. D. Sucre","9572","1972","08","29","South America","Brazil","Rio de Janeiro","Serra das Piabas, vertente Sul",NA,NA,"100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633997","NY00633997_01",NA,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","633988","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"E. Pereira","4511","1959","02","24","South America","Brazil","Rio de Janeiro","Restinga de Jacarepaguá","-43.397161","-23.010952",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633988","NY00633988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","633990","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. Riedel","20","1829","12",NA,"South America","Brazil","Rio de Janeiro","In collib. siccis R. Jan.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633990","NY00633990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","633996","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"E. Pereira","5754","1961","08","30","South America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes, próximo a mata da encosta","-43.482796","-23.016442",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633996","NY00633996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","633994","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. C. Mikan","5659",NA,NA,NA,"South America","Brazil","Distrito Federal",NA,"-47.9294","-15.7797",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633994","NY00633994_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","633993","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. Riedel","113","1831",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","Collector confirmed by R. Barneby, 1976 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633993","NY00633993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","633999","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"G. Gardner","749","1836",NA,NA,"South America","Brazil",NA,"Brasilia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732970' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633999","NY00633999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","633995","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. Schuch",NA,NA,NA,NA,"South America","Brazil",NA,"Brasil, Toiaia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633995","NY00633995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","633998","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"B. D. Sucre","1279","1966","11","01","South America","Brazil","Rio de Janeiro","Lagoa de Jacarepaguá",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633998","NY00633998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","01529458","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. H. Bailey","781","1924","03","08","South America","Brazil","Rio de Janeiro","Morro da Viuva",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803599' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529458","NY01529458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","1018289","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. M. A. Braga","7205","2003","05","27","South America","Brazil","Rio de Janeiro","Parque Municipal Ecológico da Prainha, cume do Morro da Boa Vista.","-43.2075","-22.9031","350","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253823' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018289","NY01018289_01",NA,"Rio de Janeiro","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","633992","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","A. M. V. de Carvalho","3801","1992","02","19","South America","Brazil","Bahia","Ramal a 15 km na estrada de Vitória da Conquista a Ilhéus","-40.8392","-14.8661",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633992","NY00633992_01",NA,"Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","634000","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","G. P. Lewis","758","1981","12","05","South America","Brazil","Bahia","Fazenda Pau Brasil","-39.53","-17.05","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634000","NY00634000_01",NA,"Itamarajú","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","633991","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"Wilkes Expedition",NA,"1838",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732971' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633991","NY00633991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","633989","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. Riedel","113","1831",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633989","NY00633989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","720696","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. M. A. Braga","3569","1996","10","09","South America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa Vista (Área de Porteção Ambiental)",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720696","NY00720696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","01529371","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","J. C. Solomon","12225","1984","04","05","South America","Bolivia","La Paz","10.2 km SW of Yolosa on road to Chuspipata (20 km NE of Chuspipata)","-67.78","-16.2","1700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804283' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529371",NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","01529388","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"J. J. Triana","4489","1854",NA,NA,"South America","Colombia","Cauca","Valleé de Cauca",NA,NA,"1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","01529367","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"E. Geyger","1","1979","05",NA,"South America","Bolivia","La Paz","Valle de Tamampaya de Puente Villa via Chulumani",NA,NA,"1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804224' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529367",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","01529390","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"W. H. Camp","E3004","1945","05","07","South America","Ecuador","Chimborazo","Cañon of the río Chanchan near Huigra",NA,NA,"1219","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804743' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529390","NY01529390_01",NA,NA,"1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","01529417","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"E. P. Killip","24239","1929","06","06","South America","Peru","Junín","Huacapistana","-75.523096","-11.241054","1800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806857' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529417",NA,NA,NA,"2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","01529383","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"L. Uribe-Uribe","698","1943","12","27","South America","Colombia","Antioquia","Sabaneta, Valle de Medellin",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804682' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","01529412","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","A. H. Gentry","19150","1977","04","10","South America","Peru","Lima","Santa Eulalia, 40 km E of Lima in valley of Río Rimac",NA,NA,"1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806840' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529412","NY01529412_01",NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","01529391","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"J. N. Rose","22205","1918","08","19","South America","Ecuador",NA,"Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804744' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529391","NY01529391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","01529425","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"R. A. Ferreyra","328","1946","01","14","South America","Peru","Junín","Huacapistana, entre Tarma y San Ramón",NA,NA,"1800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806873' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529425",NA,NA,"Tarma","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","01529368","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","M. Liberman Cruz","249","1981","01","03","South America","Bolivia","La Paz","Yanacachi; a 3 km por el camino de la Toma de Agua Potable",NA,NA,"2200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804239' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529368",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-15 16:37:00-03","NY","NYBG","01529428","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","A. Delgado Salinas","A. Delgado Salinas","ADS2046","2001","07","07","South America","Peru","Amazonas","Cañon del Río Utcubamba, camino Pedro Ruíz","-77.9","-6.07","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807028' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529428",NA,NA,"Luya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-15 16:37:00-03","NY","NYBG","01529414","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"A. Sagástegui A.","7608","1972","03","29","South America","Peru","La Libertad","Chan Chan",NA,NA,"20","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529414",NA,NA,"Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-15 16:37:00-03","NY","NYBG","01529406","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"W. E. Safford","s.n.","1887","08","29","South America","Peru",NA,"Chosica",NA,NA,"853","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806825' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-15 16:37:00-03","NY","NYBG","01529447","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","A. Mocquerys","1094","1893",NA,NA,"South America","Venezuela",NA,"Prés Mérida",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807396' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-15 16:37:00-03","NY","NYBG","01529385","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"M. T. Dawe","831","1918",NA,NA,"South America","Colombia","Valle del Cauca","Western Cordillera at Versailles",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804684' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 16:37:00-03","NY","NYBG","01529360","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"M. Bang","613","1890",NA,NA,"South America","Bolivia",NA,"Yungas",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803981' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-15 16:37:00-03","NY","NYBG","01529377","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","B. R. Ramírez Padilla","1588","1989","06","01","South America","Colombia","Nariño","Corregimiento de Chachagüí",NA,NA,"2000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529377",NA,NA,"Pasto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 16:37:00-03","NY","NYBG","01529375","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"J. Cuatrecasas","24699","1959","10","10","South America","Colombia","Magdalena","Sierra Nevada de Santa Marta, southeastern slopes: Hoya del Río Donachuí: Cancuría",NA,NA,"2400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804539' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529375","NY01529375_01",NA,NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 16:37:00-03","NY","NYBG","01529362","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"O. Buchtien","778","1917","12",NA,"South America","Bolivia",NA,"Miluhuaya in Nord-Yungas",NA,NA,"900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-15 16:37:00-03","NY","NYBG","01529432","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","A. Charpin","AC13411","1976","11","15","South America","Venezuela","Táchira","Paramo Zumbador",NA,NA,"2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807288' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-15 16:37:00-03","NY","NYBG","01529386","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"F. W. Pennell","5477","1922","05","12","South America","Colombia","Valle del Cauca","North of Pavas",NA,NA,"1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529386","NY01529386_01",NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 16:37:00-03","NY","NYBG","01529415","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"J. Mostacero León","1618","1986","11","14","South America","Peru","Cajamarca","La Pucarilla (Sécota- San Andrés)",NA,NA,"2450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529415",NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
