"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"304","2020-09-12 05:00:02-03","US","US","1646300","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US00010006",NA,NA,"Cyperales","1323","South America",NA,"US00010006_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","1646300","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Riedel, --","1869",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00010006",NA,NA,"Cyperales","1323","South America - Neotropics",NA,"US00010006_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","1163030","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Glaziou, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US00010003",NA,NA,"Cyperales","18614","South America",NA,"US00010003_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2900187","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, L. G., (ISC), Iowa State University",NA,NA,NA,"M. Kuhlmann","1958","4","30","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US00010051",NA,NA,"Cyperales","4393","South America - Neotropics",NA,"US00010051_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","2641632","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"A. P. Duarte & J. Falcão","1950","11","29","Brazil","Santa Catarina",NA,"Reserva Florestal dos Pilões.",NA,NA,NA,NA,"US00010048",NA,NA,"Cyperales","3168","South America",NA,"US00010048_01","240",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","2641632","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"A. P. Duarte","1950","11","29","Brazil","Santa Catarina",NA,"Reserva florestal dos piloes",NA,NA,NA,NA,"US00010048",NA,NA,"Cyperales","3168","South America",NA,"US00010048_01","240","240",NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","1255418","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"A. Chase","1925","1","13","Brazil","Rio de Janeiro",NA,"Climbing in tangled woods especially among small spiny [interpreted] palms, Paineiras. Corcovado, Vicinity of Rio de Janeiro.",NA,NA,NA,NA,"US00010016",NA,NA,"Cyperales","8191","South America - Neotropics",NA,"US00010016_01","460",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","2950054","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"H. Kennedy","1971","4","14","Brazil","Rio de Janeiro",NA,"Guanabara. Vertente suleste do Sumare.",NA,NA,NA,NA,"US00010049",NA,NA,"Cyperales","932","South America - Neotropics",NA,"US00010049_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","2950054","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"H. Kennedy","1971","8","14","Brazil","Rio de Janeiro",NA,"Rio de janeiro. [in former guanabara state]",NA,NA,NA,NA,"US00010049",NA,NA,"Cyperales","932","South America - Neotropics",NA,"US00010049_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","2691482","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. M. Klein","1968","5","17","Brazil","Santa Catarina",NA,"Morro do rio vermelho",NA,NA,NA,NA,NA,NA,NA,"Cyperales","7944","South America",NA,NA,"150","150",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","2692011","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. M. Klein","1967","1","18","Brazil","Santa Catarina",NA,"Saco grande, florianopolis",NA,NA,NA,NA,NA,NA,NA,"Cyperales","7143","South America",NA,NA,"300","300",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","1910281","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"B. Rambo","1946","1","31","Brazil","Santa Catarina",NA,"Sombri, ararangua",NA,NA,NA,NA,"US00010045",NA,NA,"Cyperales","32075","South America",NA,"US00010045_01",NA,NA,NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","2454827","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"A. P. Duarte & J. Falcao","1950","11","29","Brazil","Santa Catarina",NA,"Reserva florestal, pilose",NA,NA,NA,NA,"US00010034",NA,NA,"Cyperales","3168","South America",NA,"US00010034_01","240","240",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","2692012","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. M. Klein","1967","1","18","Brazil","Santa Catarina",NA,"Saco grande, florianopolis",NA,NA,NA,NA,"US00010041",NA,NA,"Cyperales","7122","South America",NA,"US00010041_01",NA,NA,NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","2150120","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"L. B. Smith & H. Veloso","1952","2","18","Brazil","Santa Catarina",NA,"Brusque",NA,NA,NA,NA,"US00010046",NA,NA,"Cyperales","5657","South America",NA,"US00010046_01","35","100",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","2641911","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"C. E. Calderón","1967","1","8","Brazil","Santa Catarina",NA,"Brusque, azambuja",NA,NA,NA,NA,"US00010044",NA,NA,"Cyperales","2003","South America",NA,"US00010044_01",NA,NA,NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","2079537","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. Reitz","1952","3","10","Brazil","Santa Catarina",NA,"Argmbiya, brusque",NA,NA,NA,NA,"US00010037",NA,NA,"Cyperales","4528","South America",NA,"US00010037_01",NA,NA,NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","2691481","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. Reitz","1963","5","24","Brazil","Santa Catarina",NA,"Aprque botanico de morro bau, ithota",NA,NA,NA,NA,"US00010038",NA,NA,"Cyperales","7056","South America",NA,"US00010038_01","300","300",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","2119553","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. Reitz","1952","3","27","Brazil","Santa Catarina",NA,"Garcia, blumenau",NA,NA,NA,NA,"US00010035",NA,NA,"Cyperales","4641","South America",NA,"US00010035_01","35","35",NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","2079541","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"R. Reitz","1951",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00010036",NA,NA,"Cyperales","4793","South America",NA,"US00010036_01",NA,NA,NA,NA,"Monocotyledonae",NA,"bambusoides",NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","2209218","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1954",NA,NA,"Brazil","Santa Catarina",NA,"Cunhas, Itajai.",NA,NA,NA,NA,"US00028341",NA,NA,"Cyperales","2020","South America",NA,"US00028341_01",NA,NA,NA,NA,"Monocotyledonae",NA,"minor","Holotype",NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","2209215","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.",NA,NA,NA,NA,"R. M. Klein","1955","10","27","Brazil","Santa Catarina",NA,"Cunhas, itajai",NA,NA,NA,NA,"US00010032",NA,NA,"Cyperales","1712","South America",NA,"US00010032_01","10","10",NA,NA,"Monocotyledonae",NA,"minor",NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","2874602","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides oxylepis","Hack.",NA,NA,NA,NA,"R. von Wettstein & V. F. Schiffner","1901","7",NA,"Brazil","São Paulo",NA,"Prov. São Paulo. Ad ripas fluminis Rio Branco prope Conceicao de Itanhaen",NA,NA,NA,NA,"US00028340",NA,NA,"Cyperales","s.n.","South America - Neotropics",NA,"US00028340_01","20","100",NA,NA,"Monocotyledonae",NA,"oxylepis","Isotype",NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","1126714","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides oxylepis","Hack.",NA,NA,NA,NA,"R. von Wettstein & V. F. Schiffner","1901","7",NA,"Brazil","São Paulo",NA,"Prov. São Paulo. Ad ripas fluminis Rio Branco prope Conceicao de Itanhaen",NA,NA,NA,NA,"US00010338",NA,NA,"Cyperales","s.n.","South America - Neotropics",NA,"US00010338_01","20","100",NA,NA,"Monocotyledonae",NA,"oxylepis","Isotype",NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","2209218","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1954",NA,NA,"Brazil","Santa Catarina",NA,"Cunhas, Itajai.",NA,NA,NA,NA,"US00028341",NA,NA,"Cyperales","2020","South America",NA,"US00028341_01",NA,NA,NA,NA,"Monocotyledonae",NA,"minor","Holotype",NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","2209215","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B. Sm.",NA,NA,NA,NA,"R. M. Klein","1955","10","27","Brazil","Santa Catarina",NA,"Cunhas, itajai",NA,NA,NA,NA,"US00010032",NA,NA,"Cyperales","1712","South America",NA,"US00010032_01","10","10",NA,NA,"Monocotyledonae",NA,"minor",NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","2874626","PreservedSpecimen","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"C. Gaudichaud",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Photograph and fragmentary material of type specimen ex herb. Trin. (Berlin)","US00028349",NA,NA,"Cyperales","s.n.","South America - Neotropics",NA,"US00028349_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"Isotype",NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","2876354","PreservedSpecimen","Plantae","Poaceae","Nastus","bruneus","Nastus bruneus","Desv.",NA,NA,NA,NA,"N. A. Desvaux",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00132827",NA,NA,"Cyperales","72","South America - Neotropics",NA,"US00132827_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"Type material",NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2876797","PreservedSpecimen","Plantae","Poaceae","Rettbergia","bambusoides","Rettbergia bambusoides","Raddi",NA,NA,NA,NA,"G. Raddi",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Photograph and fragmentary material of type specimen ex herb. Pisa. Annotated as isotype by L.G. Clark (20170","US00141313",NA,NA,"Cyperales","s.n.","South America - Neotropics",NA,"US00141313_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"Isolectotype; Type collection",NA,"1",NA
"333","2020-09-02 16:36:23-03","Cenargen","CEN","7703","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","I. G.Clark",NA,NA,NA,"Tatiana Sendulsky","1974","05","14","Brasil","SP","SAO PAULO","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273","53584","Doação Herbário doInstituto de Botânica - São Paulo - Brasil","CEN00007703","auto",NA,NA,"1402",NA,"Exsicatas","CEN00007703 CEN00007703_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"334","2019-12-09 17:30:41-03","UFPR","EFC","9669","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Kuniyoshi, Y.S.","2002","06","01","Kuniyoshi, Y.S.","2002","06","13","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917",NA,"Herbácea com ramos escandentes. Em área de floresta atlântica, com frutos.","EFC009669",NA,NA,NA,"6334",NA,NA,NA,"20","20","-48.5558","-25.5917",NA,NA,NA,NA,NA,NA,NA
"335","2019-12-09 17:30:41-03","UFPR","EFC","15514","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Souza, I.","2017","04","17","Souza, I.","2017","03","23","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5337","-25.6049",NA,"Bambu escandente com frutos, Floresta Ombrófila Densa das Terras Baixas.","EFC015514",NA,NA,NA,NA,NA,NA,NA,"26","26","-48.5337","-25.6049",NA,NA,NA,NA,NA,NA,NA
"336","2019-12-09 17:30:41-03","UFPR","EFC","9610","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Kuniyoshi, Y.S.","2002","02","01","Kuniyoshi, Y.S.","2002","02","22","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917",NA,"Herbácea escandente no interior da floresta, com flores e frutos. __COMMOM_NAME__: taquara","EFC009610",NA,NA,NA,NA,NA,NA,NA,"20","20","-48.5558","-25.5917",NA,NA,NA,NA,NA,NA,NA
"337","2019-12-09 17:30:41-03","UFPR","EFC","963","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1986","08","08","Brasil","Paraná","Guaraqueçaba","Rio do Poço","-48.3288993835449","-25.3066997528076","37295",NA,"EFC000963","auto",NA,NA,"532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:28:42-03","USP","SPF","150714","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Gonçalves, APS","2004","08",NA,"Pirani, JR","2002","01","29","Brasil","Espírito Santo","Santa Teresa","Country Club, trilha da porteira subindo até o alto do morro adjacente à cachoeira.","-40.635278","-19.925556",NA,NA,"SPF00150714",NA,NA,NA,"4922",NA,NA,"SPF00150714","770","770","-40.635278","-19.925556",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:28:42-03","USP","SPF","169049","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Thomas, WW","2004","02","01","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,"SPF00169049",NA,NA,NA,"13756",NA,NA,"SPF00169049","835","835","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:28:42-03","USP","SPF","169407","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Fiaschi, P","2005","03",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,"SPF00169407",NA,NA,NA,"2888",NA,NA,"SPF00169407","850","850","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:28:42-03","USP","SPF","176404","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Lopes, MMM","2006","01","08","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,"SPF00176404",NA,NA,NA,"408",NA,NA,"SPF00176404","850","850","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:28:42-03","USP","SPF","70746","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Hatschbach, G","1982","12","29","Brasil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793","38300",NA,"SPF00070746","auto",NA,NA,"45970",NA,NA,"SPF00070746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:28:42-03","USP","SPF","187771","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Lima, HC","2007","05","23","Brasil","Rio de Janeiro","Nova Iguaçu","Trilha para o Pico do Tinguá.","-43.451099395752","-22.7591991424561","25743",NA,"SPF00187771","auto",NA,NA,"6625",NA,NA,"SPF00187771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:28:42-03","USP","SPF","174532","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Sucre, D","1969","10","22","Brasil","Rio de Janeiro","Rio de Janeiro","Paço das Pedras, Estrada da Vista Chinesa.","-43.2075004577637","-22.9027996063232","57442",NA,"SPF00174532","auto",NA,NA,"6103",NA,NA,"SPF00174532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-13 11:28:42-03","USP","SPF","150578","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Souza, FO","2000","07","17","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Nova Trilha do Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,"SPF00150578","auto",NA,NA,"24",NA,NA,"SPF00150578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-13 11:28:42-03","USP","SPF","150579","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Souza, FO","2000","07","19","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Craguatatuba. Nova Trilha dos Tropeiros.","-45.4099998474121","-23.6200008392334","30093",NA,"SPF00150579","auto",NA,NA,"82",NA,NA,"SPF00150579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-13 11:28:42-03","USP","SPF","214250","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, RT","2011","04",NA,"Scomitsu, C","1985","12","14","Brasil","São Paulo","Iguape","Peropava","-47.5499992370605","-24.7000007629395","55628",NA,"SPF00214250","auto",NA,NA,"58",NA,NA,"SPF00214250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:28:42-03","USP","SPF","83296","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Kuhlmann, M","1959","06","10","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455","18032",NA,"SPF00083296","auto",NA,NA,"4596",NA,NA,"SPF00083296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-13 11:28:42-03","USP","SPF","229194","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Honda, S","2009","06",NA,"Garcia, RJF","2007","10","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584","Coordenadas: UTM X=320215 Y=7361174","SPF00229194","auto",NA,NA,"3200",NA,NA,NA,"794","794",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:28:42-03","USP","SPF","83290","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, AC","2013","10",NA,"Handro, O","1943","05","10","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"SPF00083290","auto",NA,NA,"s.n.",NA,NA,"SPF00083290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2014-04-04 18:28:15-03","PNFM","IRAI","5867","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Ferreira, F.M.","2008","08","27","Lima, H.C.","2007","05","23","Brasil","Rio de Janeiro","Nova Iguaçu","Trilha para o Pico do Tinguá",NA,NA,NA,"Frequente na floresta alto-montana. Escandente com final dos ramos pendentes. Inflorescências esverdeadas","IRAI00005867",NA,"Magnoliophyta",NA,"6625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-10-07 09:21:45-03","UEFS","HUEFS","128131","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Sucre, D.","1969","10","22","Brasil","Rio de Janeiro",NA,"Paço das Pedras, estrada da Vista Chineza.",NA,NA,NA,"Semiunbrófila.","HUEFS0128131",NA,"Angiospermae","Poales","6103",NA,NA,"HUEFS0128131",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"353","2019-10-07 09:21:45-03","UEFS","HUEFS","162561","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G.Clark","2014","10",NA,"Zuloaga, F.O.","2006","07","13","Brasil","Rio de Janeiro",NA,"parque nacional serra dos órgãos, sendero a pedra do sino desde Teresópolis","-43.001111","-22.451667",NA,NA,"HUEFS0162561",NA,"Angiospermae","Poales","8952",NA,NA,"HUEFS0162561","1150","1150","43W0'4''","22S27'6''","Lilianae",NA,NA,NA,NA,NA,NA
"354","2019-10-07 09:21:45-03","UEFS","HUEFS","168472","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Mota, A.C.","2007","11","24","Brasil","Bahia","Camacan","RPPN Serra Bonita, trilha da pousada","-39.565278","-15.391667",NA,"Floresta Ombrófila Densa Montana","HUEFS0168472",NA,"Angiospermae","Poales","188",NA,NA,"HUEFS0168472","500","940","39W33'55''","15S23'30''","Lilianae",NA,NA,NA,NA,NA,NA
