"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"538","2019-12-05 14:48:39-03","UFSCar","SORO","7804","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel","J. Mattos","Mattos, J.; Mattos, N.","15640","1971","12","07",NA,"Brasil","Minas Gerais","Poços de Caldas","Perto de Poços de Caldas.","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Na mata secundária. Arvoreta. Frutos maduros negros.",NA,NA,NA,"23696","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-10-03 10:04:22-03","UFSCar","SORO","4242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Tozzi, A.M.G.A.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","94153","1994","09","10",NA,"Brasil","São Paulo","Santo Antonio da Alegria","Bairro do Baú","-47.1500015258789","-21.0799999237061",NA,NA,NA,"Árvore de 7m altura, frutos imatuos verdes maduros vermelhos e negros.",NA,NA,NA,"15769","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-12-05 14:48:39-03","UFSCar","SORO","7807","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.Sobral","Siniscalchi, C.M.; Devecchi, M.F.; Gonella, P.M. & Loeuille, B.F.P.","238","2011","09","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Parque Nacional da Serra do Cipó, trilha do travessão, acesso pela Rodovia MG-010, na região do córrego Duas Pontinhas. Margem de rio que cruza a trilha. Mata ciliar.","-43.537139","-19.318667","1226","1226",NA,"Árvore, ca. 5m alt., na beira do rio. Folhas verde-escuras, discolores, brilhantes na face adaxial. Folhas jovens marrons. Flores com pétalas e estames brancos, frutos muito jovens verdes.",NA,NA,NA,NA,NA,"2018",NA,"43°32'13.7''W","19°19'07.2''S","04",NA,NA,NA,NA,NA,NA
"541","2019-12-05 14:48:39-03","UFSCar","SORO","7806","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.Sobral",NA,"81","1989","08","02",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Árvore até 2m alt. Próximo ao rio, em mata ciliar, solo arenoso.",NA,NA,NA,"101169","auto","2018",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"542","2019-10-03 10:04:22-03","UFSCar","SORO","4241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"De Grande, D.A.; Lopes, E.A.; Morais, J.D.","319","1979","09","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, trilha de acesso a captação de água doce.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 6m de alt., flores brancas em glomérulos",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-08-04 12:48:56-03","UFU","HUFU","15120","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Arantes, A.A.A.","Mota, A.L.P.","2043","1993","11","08",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 23.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 20 m. Com frutos imaturos.","HUFU00018397",NA,NA,"58653","auto","1998",NA,NA,NA,"10","29",NA,NA,NA,NA,NA
"544","2019-05-06 12:01:12-03","UFU","HUFU","35731","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, C.","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6999","2003","11","26",NA,"Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Estrada para a Escada de Pedras, Fazenda José Onório.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore 5 m. Frutos esverdeados.; Mata de galeria.","HUFU00036880","HUFU00036880",NA,"41380","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-05-06 12:01:12-03","UFU","HUFU","15017","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Nakajima, J.N.; Vanini, D. & Simão, D.","1641","1995","06","07",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m. Flores brancas.; Mata mesófila.","HUFU00018400",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-05-06 12:01:12-03","UFU","HUFU","57536","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Equipe J.B.B.","718","1996","08","14",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flores brancas e perfumadas.; Capoeira.","HUFU00018394",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-05-06 12:01:12-03","UFU","HUFU","15092","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Mota, A.L.P.","1978","1993","10","15",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 23.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 10 m. Frutos imaturos.","HUFU00018399",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-08-04 12:48:56-03","UFU","HUFU","18539","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Arantes, A.A.A.","Mota, A.L.P.; et al.","1978","1993","10","15",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro.Mata do Vasco.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 20 m. Casca externa castanho gretada, deiscente em placas long. folhas com pontos translúcidos discolores com frutos.; Mata.","HUFU00018395",NA,NA,"58653","auto","2003",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"549","2020-08-04 12:48:56-03","UFU","HUFU","34915","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Arantes, A.A.A.","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3622","2003","10","23",NA,"Brasil","Minas Gerais","Delfinópolis","Paraíso Perdido, Cachoeira Lambaris, fazenda Zé Antunes.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore ca. de 4 m. Frutos amarelos a arroxeados.; Mata.","HUFU00036878","HUFU00036878",NA,"41380","auto","2006",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"550","2019-05-06 12:01:12-03","UFU","HUFU","35717","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, C.","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6997","2003","11","26",NA,"Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Estrada para a Escada de Pedras, Fazenda José Onório.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore 5 m. Frutos esverdeados.; Mata de galeria.","HUFU00036879","HUFU00036879",NA,"41380","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-05-06 12:01:12-03","UFU","HUFU","15633","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, M.L.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2691","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos. Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 3m. Flores maduras marrons, frutos esverdeados a vinho.; Campo rupestre.","HUFU00036873","HUFU00036873",NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-05-06 12:01:12-03","UFU","HUFU","6655","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, M.L.","Nakajima, J.N.; et al.","457","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 5,0m. Frutos sésseis, avermelhados.; Campo rupestre.","HUFU00036876","HUFU00036876",NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-08-04 12:48:56-03","UFU","HUFU","24163","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Arantes, A.A.A.","Mello-Silva, R.; Farinaccio, M.A. & Costa, F.N.","1671","1999","09","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Na parte superior da Cachoeira Casca d'Anta.","-46.3657989501953","-20.2453002929688","1200","1200",NA,"Arbusto, ca. 1,5m. Frutos verdes passando a vermelhos.; Borda de serra.","HUFU00036877","HUFU00036877",NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-05-06 12:01:12-03","UFU","HUFU","15865","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, M.L.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2803","1997","08","24",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 6m. Cálice esverdeado. Frutos maduros vinhos.; Mata de galeria, solo hidromórfico.","HUFU00036874","HUFU00036874",NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-05-06 12:01:12-03","UFU","HUFU","6745","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, M.L.","Nakajima, J.N.; et al.","565","1994","10","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Parte superior da Cachoeira Casca D'Anta. Paredão da Cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 3,0m. Frutos verdes e avermelhados.; Solo pedregoso.","HUFU00036875","HUFU00036875",NA,"57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-05-06 12:01:12-03","UFU","HUFU","48551","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Rosa, P.O.; Araújo, G.M.","744","2007","07","25",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 10 m. Botões florais e cálice esverdeados, corola e filetes alvos.; Mata semidecidua.","HUFU00018392",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-05-06 12:01:12-03","UFU","HUFU","48863","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","862","2007","09","10",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 5 m. Frutos imaturos creme, maduros avermelhados.; Mata semidecidua.","HUFU00018393",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-05-06 12:01:12-03","UFU","HUFU","2460","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Araújo, G.M.","591","1989","08","17",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m.; Mata mesofitica.","HUFU00018398",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-08-04 12:48:56-03","UFU","HUFU","4555","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Arantes, A.A.A.","CCJ.","05","1993","09","09",NA,"Brasil","São Paulo","Jundiaí","Serra do Japí","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Arbóreo, ca. 5 m. Frutos jovens verdes.; Mata.","HUFU00018396",NA,NA,"17840","auto","2003",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"560","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"P14P1N0038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2317","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","aff. densiflora","Siphoneugena aff. densiflora","O.Berg.","Proença C.","Moraes P.L.R., Diniz C.C.",NA,"1994","05","21",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Tronco avermelhado, escamante; flores com odor, em meio de encosta.",NA,NA,NA,"27904","auto","2007",NA,NA,NA,"03","17",NA,NA,NA,NA,NA
"562","2020-12-21 10:14:39-03","UNEMAT","NX-FANEROGAMAS","2305","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","aff. densiflora","Siphoneugena aff. densiflora","O.Berg.","Proença C.","Moraes P.L.R., Diniz C.C.","975","1994","05","21",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Tronco avermelhado, escamante; flores com odor, em meio de encosta.",NA,NA,NA,"27904","auto","2007",NA,NA,NA,"03","17",NA,NA,NA,NA,NA
"563","2021-02-08 12:44:19-03","UFRGS","ICN","084644","S","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel.","Kiaerskou, H","Heringer, EP","17369","1979","07","15","América do Sul","Brasil","GO","Luziânia","Mansões Reunidas Heringer","-47.9502983093262","-16.2525005340576",NA,NA,NA,"Árvore de 5 m de altura com flores em botões abundantes.; Mata ciliar, margem de córrego- Solo fértil úmido",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:44:19-03","UFRGS","ICN","121100","S","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","cf. densiflora","Siphoneugena cf. densiflora","Berg.","Sobral, M","Meyer; et al.","s.n.","1991","07","30","América do Sul","Brasil","MG","Belo Horizonte","Mutuca (Morro da Antena)","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto. Cálice roxo; flor creme.",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:44:19-03","UFRGS","ICN","084645","S","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Heringer, EP","14792","1975","08","02","América do Sul","Brasil","DF",NA,"Reserva Biológica das Águas Emendadas",NA,NA,NA,NA,NA,"Árvore de 12 m de altura, esgalhada, flores abundantes brancas. Frutos servindo de alimentos para passarinhos.; Mata ciliar margeando o córrego Alexandre Brade- Solo fresco",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:44:19-03","UFRGS","ICN","094548","S","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, C","Pereira, BAS","745","1983","09","08","América do Sul","Brasil","DF",NA,"Brasília",NA,NA,NA,NA,NA,"Arvoreta formando moita com mais ou menos 10 indivíduos. Flores alvas, folhas glabras, verde intenso.; Cerrado sobre latossolo vermelho",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:44:19-03","UFRGS","ICN","120794","S","Plantae","Dicotyledon",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Tameirão Neto, E; Werneck, MS","1383","1994","08","26","América do Sul","Brasil","MG","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,"Floresta Semidecídua. Arbóreo. Mata da Aparecida; indivíduo 3826; Unidade de Conservação do Galheiro - CEMIG. V. Proença, Edinb. J. Bot. 47: 245. 1910.",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-04-27 14:50:43-03","UFVJM","HDJFW","109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Soares, CCC; Barbalho, PPG;","B115","2018","06","12",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","763","763",NA,"Folhas discolores;Líquens verdes;Ritidomas cinza e laranja;;; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000109",NA,NA,NA,NA,"2018",NA,"-43","-19",NA,NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:12:39-03","IBt","SP","266865","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Lima, HC; et al.","3720","1989","10","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, margens do Rio Macaé.","-42.05","-22",NA,NA,NA,"Arvoreta 6m alt., flores perfumadas, alvascentas e frutos jovens esverdeados. Ocasional na mata de encosta nas matas do rio.",NA,NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:12:39-03","IBt","SP","266846","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Martinelli, G; et al.","11939","1986","11","27",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, nascentes do Rio das flores.","-42.05","-22","1100","1100",NA,"Arbusto 5m alt., na margem de rio. Folha verde escuro na face ventral, face dorsal verde-claro. Flores com pedicelo verde, cálice verde-claro. corola alva e estames alvos. Folhas jovens.",NA,NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"571","2019-11-21 10:12:39-03","IBt","SP","328849","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, ML","Vieira, JGA; et al.","58","1981","07","29",NA,"Brasil","Goiás","Luziânia","Margem do Rio Vermelho, 11km ao sul de Luziania. Cerradão, beira de mata ciliar, latossolo vermelho-amarelo.","-47.883333","-16.366667",NA,NA,NA,"Ereto, flor branca. Ocasional.",NA,NA,NA,NA,NA,"1998",NA,"-47.883333","-16.366667",NA,NA,NA,NA,NA,NA,NA
"572","2019-11-21 10:12:41-03","IBt","SP","454705","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Aguiar, OT","Kondrat, H","88","2013","01","21",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 6, espécime nº 242","-46.614444","-23.642222","830","830",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.614444","-23.642222",NA,NA,NA,NA,NA,NA,NA
"573","2019-11-21 10:12:39-03","IBt","SP","267788","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria Jr, JEQ","Pereira, BAS; Alvarenga, D","2231","1992","09","10",NA,"Brasil","Distrito Federal","Brasília","Apa da CAfuringa, Fazenda Dois Irmãos.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 10 m alt., flores róseas, testemunha de mata na margem direita da estrada que dá acesso a sede da fazenda.",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"574","2019-11-21 10:12:39-03","IBt","SP","203200","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, ML","Pereira, BAS","1280","1985","08","01",NA,"Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, mata do Ribeirão Papuda.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 6m alt., folhas glabras, flores alvas, botões verde-claros, mata ciliar.",NA,NA,NA,"70570","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-11-21 10:12:39-03","IBt","SP","313361","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria Jr, JEQ","Heringer, EP","8600","1961","08","19",NA,"Brasil","Distrito Federal","Brasília","Horto do Guará;","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 5m alt., cerrado.",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"576","2019-11-21 10:12:39-03","IBt","SP","315931","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria Jr, JEQ","Hatschbach, G","43123","1980","08","14",NA,"Brasil","Goiás","Cristalina","Fazenda Bela Vista.","-47.6136016845703","-16.7686004638672","950","950",NA,"Árvore 5m alt., flor alva. Margens do córrego.",NA,NA,NA,"85457","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"577","2019-11-21 10:12:39-03","IBt","SP","276807","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria Jr, JEQ","Filgueiras, TS; Fonseca, ML; Kirkbride Jr, JH","3099","1994","11","09",NA,"Brasil","Goiás","Niquelândia","Ca. 210km S . Escrube baixo denso.","-48.4597015380859","-14.4738998413086",NA,NA,NA,"Árvore ca. 4m alt., frutos maduros de cor preta, floresta de galeria.",NA,NA,NA,"74171","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
