"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"1623","2017-09-07 12:21:26-03","F","FMNH-SEEDPLANTS","V0445481F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","180","1982","6","23","South America","Brazil",NA,NA,NA,"V0445481F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445481F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2017-09-07 12:21:26-03","F","FMNH-SEEDPLANTS","V0445482F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","180","1982","6","23","South America","Brazil",NA,NA,NA,"V0445482F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445482F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2017-09-07 12:21:26-03","F","FMNH-SEEDPLANTS","V0445483F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. H. Kirkbride, Jr.","5124","1983","1","25","South America","Brazil",NA,NA,NA,"V0445483F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445483F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2017-09-07 12:21:26-03","F","FMNH-SEEDPLANTS","V0445484F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","7583","1973","3","21","South America","Brazil",NA,NA,NA,"V0445484F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445484F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2017-09-07 12:21:27-03","F","FMNH-SEEDPLANTS","V0445485F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","8282","1973","4","6","South America","Brazil",NA,NA,NA,"V0445485F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445485F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2018-01-19 14:55:28-02","F","FMNH-SEEDPLANTS","V0445486F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","17652","1966","6","23","South America","Brazil",NA,NA,NA,"V0445486F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445486F_01 V0445486F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2017-09-07 12:21:27-03","F","FMNH-SEEDPLANTS","V0445487F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","176","1982","6","23","South America","Brazil",NA,NA,NA,"V0445487F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445487F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2017-09-07 12:21:27-03","F","FMNH-SEEDPLANTS","V0445488F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","176","1982","6","23","South America","Brazil",NA,NA,NA,"V0445488F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445488F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2017-09-07 12:21:28-03","F","FMNH-SEEDPLANTS","V0445489F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","12734","1966","2","13","South America","Brazil",NA,NA,NA,"V0445489F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445489F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2017-09-07 12:21:28-03","F","FMNH-SEEDPLANTS","V0445490F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","15099","1966","4","20","South America","Brazil",NA,NA,NA,"V0445490F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445490F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2017-09-07 12:21:28-03","F","FMNH-SEEDPLANTS","V0445491F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. G. Hatschbach","9104","1962","4","15","South America","Brazil",NA,NA,NA,"V0445491F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445491F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2017-09-07 12:21:28-03","F","FMNH-SEEDPLANTS","V0445492F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","L. O. Williams","5441","1945",NA,NA,"South America","Brazil",NA,NA,NA,"V0445492F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445492F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2017-09-07 12:21:29-03","F","FMNH-SEEDPLANTS","V0445493F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin & T. R. Soderstrom","5338","1964","8","20","South America","Brazil",NA,NA,NA,"V0445493F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445493F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2017-09-07 12:21:29-03","F","FMNH-SEEDPLANTS","V0445494F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin & T. R. Soderstrom","5338","1964","8","20","South America","Brazil",NA,NA,NA,"V0445494F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445494F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2017-09-07 12:21:29-03","F","FMNH-SEEDPLANTS","V0445495F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A. Glaziou","21847",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0445495F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445495F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2017-09-07 12:21:30-03","F","FMNH-SEEDPLANTS","V0445496F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","M. Groppo et al.","496","2001","1","23","South America","Brazil",NA,NA,NA,"V0445496F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445496F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2017-09-07 12:21:30-03","F","FMNH-SEEDPLANTS","V0445497F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","L. Lohmann et al.","13068","1993","5","1","South America","Brazil",NA,NA,NA,"V0445497F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445497F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2017-09-07 12:21:30-03","F","FMNH-SEEDPLANTS","V0445498F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","E. H. Snethlage","622","1925","6","26","South America","Brazil",NA,NA,NA,"V0445498F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445498F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2017-09-07 12:21:31-03","F","FMNH-SEEDPLANTS","V0445499F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","E. H. Amorim & S. Mendes","234","2002","9","20","South America","Bolivia",NA,NA,NA,"V0445499F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0445499F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2017-09-07 12:21:31-03","F","FMNH-SEEDPLANTS","V0445500F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. Guillén & R. Gonzáles Juárez","4186","1995","8","28","South America","Bolivia",NA,NA,NA,"V0445500F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0445500F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2017-09-07 12:21:31-03","F","FMNH-SEEDPLANTS","V0445501F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","E. J. de Paula","1581","1982","8","9","South America","Brazil",NA,NA,NA,"V0445501F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445501F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2017-09-07 12:21:32-03","F","FMNH-SEEDPLANTS","V0445502F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. R. Pirani et al.","1645","1987","2","5","South America","Brazil",NA,NA,NA,"V0445502F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445502F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2017-09-07 12:21:32-03","F","FMNH-SEEDPLANTS","V0445503F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. H. Kirkbride, Jr.","3922","1981","2","19","South America","Brazil",NA,NA,NA,"V0445503F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445503F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2017-09-07 12:21:32-03","F","FMNH-SEEDPLANTS","V0445504F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","P. H. Claussen",NA,"1840",NA,NA,"South America","Brazil",NA,NA,NA,"V0445504F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445504F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2017-09-07 12:21:32-03","F","FMNH-SEEDPLANTS","V0445505F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. Hoehne","6125","1966","4","5","South America","Brazil",NA,NA,NA,"V0445505F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445505F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2017-09-07 12:21:33-03","F","FMNH-SEEDPLANTS","V0445506F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J. H. Kirkbride, Jr.","4847","1982","6","16","South America","Brazil",NA,NA,NA,"V0445506F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445506F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","2017-09-07 12:21:33-03","F","FMNH-SEEDPLANTS","V0445507F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Y. Mexía","5621","1931","4","15","South America","Brazil",NA,NA,NA,"V0445507F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445507F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","2020-03-15 15:18:46-03","F","FMNH-SEEDPLANTS","V0445508F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Mello Barreto","838","1933","3","9","South America","Brazil",NA,NA,NA,"V0445508F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445508F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","2020-03-15 15:18:46-03","F","FMNH-SEEDPLANTS","V0445509F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Mello Barreto","849","1933","8","5","South America","Brazil",NA,NA,NA,"V0445509F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445509F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2017-09-07 12:21:38-03","F","FMNH-SEEDPLANTS","V0445527F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","P. Fiaschi & F. N. Costa","838","2001","7","7","South America","Brazil",NA,NA,NA,"V0445527F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445527F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2017-09-11 14:22:54-03","F","FMNH-SEEDPLANTS","V0445651F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","S. F. Glassman & J. C. Gomes","8032","1965","7","9","South America","Brazil",NA,NA,NA,"V0445651F","Magnoliophyta","Lamiales",NA,NA,"Minas Gerais",NA,"near Lavras",NA,NA,"V0445651F_01 V0445651F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2018-05-14 17:05:02-03","F","FMNH-SEEDPLANTS","V0446120F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","P. E. Gibbs","4298","1977","1","19","South America","Brazil",NA,NA,NA,"V0446120F","Magnoliophyta","Lamiales",NA,"RRC ID Flag","São Paulo",NA,NA,"-49","-22","V0446120F_01 V0446120F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4298",NA,NA,NA
"1655","2018-05-14 17:37:57-03","F","FMNH-SEEDPLANTS","V0446121F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","N. Roque","256","1996","7","15","South America","Brazil",NA,NA,NA,"V0446121F","Magnoliophyta","Lamiales",NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18","V0446121F_01 V0446121F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256",NA,NA,NA
"1656","2017-09-07 12:21:24-03","F","FMNH-SEEDPLANTS","V0445475F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson & J. H. Kirkbride, Jr.","37070","1972","3","16","South America","Brazil",NA,NA,NA,"V0445475F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445475F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2020-04-29 16:29:40-03","UFVJM","HDJF","2948","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Gregório, LE","LEG 75","2013","05","14","Southern America","Brasil",NA,NA,NA,"HDJF002948","Dicotyledoneae",NA,"Mart.","Otoni, TJO; Mendes, JPG","Minas Gerais","Diamantina","Estrada para Conselheiro Mata.","-43.844444","-18.299722","HDJF002948_01",NA,NA,NA,NA,"-43.844444","-18.299722","2013","07","08",NA,NA,NA,NA,NA
"1658","2020-04-29 16:29:40-03","UFVJM","HDJF","2849","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Machado, ELM; Otoni, TJO; Sanrley, GRC","s.n.","2013","09","23","Southern America","Brasil",NA,NA,NA,"HDJF002849","Dicotyledoneae",NA,"Mart.","Otoni, TJO","Minas Gerais","Couto de Magalhães de Minas","Fazenda Rio Manso, área da Engenharia Florestal","-43.455556","-18.0775","HDJF002849_01",NA,NA,NA,NA,"-43.455556","-18.0775","2014","08","20",NA,NA,NA,NA,NA
"1659","2020-04-29 16:29:40-03","UFVJM","HDJF","6130","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, LS","19","2019","01","10","Southern America","Brasil",NA,NA,NA,"HDJF006130","Dicotyledoneae",NA,"Mart.",NA,"Piauí","Bom Jesus","Comunidade Eugenópolis.","-44.26486","-9.123285","HDJF006130_01","264","264",NA,NA,"-44.26486","-9.123285",NA,NA,NA,NA,NA,NA,NA,NA
"1660","2020-04-29 16:29:40-03","UFVJM","HDJF","3982","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Faria, JEQ; Sousa, I","6025","2016","06","21","Southern America","Brasil",NA,NA,NA,"HDJF003982","Dicotyledoneae",NA,"Mart.","Faria, JEQ","Minas Gerais","Diamantina","Campus JK da UFVJM, estrada para o córrego Soberbo, próximo ao chiqueiro","-43.568889","-18.203333","HDJF003982_01","1395","1395",NA,NA,"-43.568889","-18.203333","2016","06",NA,NA,NA,NA,NA,NA
"1661","2020-04-29 16:29:40-03","UFVJM","HDJF","4743","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Chauvet, XDM","s.n.","2017","05","03","Southern America","Brasil",NA,NA,NA,"HDJF004743","Dicotyledoneae",NA,"Mart.","Faria, JEQ","Minas Gerais","Couto de Magalhães de Minas","Fazenda Experimental da UFVJM","-43.4710998535156","-18.0713996887207","HDJF004743_01",NA,NA,"32974","auto",NA,NA,"2017","05",NA,NA,NA,NA,NA,NA
"1662","2020-04-29 16:29:40-03","UFVJM","HDJF","2848","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Machado, ELM; Otoni, TJO; Sanrley, GRC","s.n.","2013","09","23","Southern America","Brasil",NA,NA,NA,"HDJF002848","Dicotyledoneae",NA,"Mart.","Otoni, TJO","Minas Gerais","Couto de Magalhães de Minas","Fazenda Rio Manso, área da Engenharia Florestal","-43.455556","-18.0775","HDJF002848_01",NA,NA,NA,NA,"-43.455556","-18.0775","2014","08","20",NA,NA,NA,NA,NA
"1663","2019-01-25 15:34:12-02","IAC","IAC","16293","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D.M. Dedecca","386","1953","05","21",NA,"Brasil",NA,NA,"Nome popular: chapeu de frade, bolsa de pastor(Sp), bucho, Mandioquinha brava, Mandioquinha do campo",NA,NA,NA,"Mart.","D.M. Dedecca","São Paulo","Mococa","estrada de Casa Branca, 12 km","-47.0047","-21.4678",NA,NA,NA,NA,NA,"-47.0047","-21.4678","1953","06","15",NA,NA,NA,NA,NA
"1664","2019-01-25 15:34:12-02","IAC","IAC","17925","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D.M. Dedecca & Swiercz","548","1955","05","24",NA,"Brasil",NA,NA,"nome popular: Mandioquinha do campo",NA,NA,NA,"Mart.","D.M. Dedecca","São Paulo","Matão","Fazendas Paulistas","-48.3658","-21.6033",NA,NA,NA,NA,NA,"-48.3658","-21.6033","1955","06","01",NA,NA,NA,NA,NA
"1665","2019-01-25 15:34:12-02","IAC","IAC","19937","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H.M. Souza","s/nº","1968","03","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","H.F. Leitão Filho","São Paulo","Itirapina",NA,"-47.8228","-22.2528",NA,NA,NA,NA,NA,"-47.8228","-22.2528","1968","05","20",NA,NA,NA,NA,NA
"1666","2019-01-25 15:34:12-02","IAC","IAC","20315","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H.F. Leitão Filho","668","1968","04","20",NA,"Brasil",NA,NA,"Nome popular: Bolsa de pastor",NA,NA,NA,"Mart.","C. Aranha","São Paulo","São Paulo",NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,"-46.6361","-23.5475","1968","05","30",NA,NA,NA,NA,NA
"1667","2019-01-25 15:34:12-02","IAC","IAC","26053","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","M.A.C. Lucena & A.S. Antônio","s/nº","1978","11","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","N.S. Bittencourt Jr.","São Paulo","Conchal","estrada terra Pádua Sales","-47.1725","-22.3303",NA,NA,NA,NA,NA,"-47.1725","-22.3303","2002","10","10",NA,NA,NA,NA,NA
"1668","2019-01-25 15:34:12-02","IAC","IAC","3340","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H.L.M. Barreto","s/nº","1933","02","07",NA,"Brasil",NA,NA,"Jardim Botânico de Belo Horizonte, n@ 3654",NA,NA,NA,"Mart.","H.L.M. Barreto","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.9378","-19.9208",NA,NA,NA,NA,NA,"-43.9378","-19.9208","1933","02","07",NA,NA,NA,NA,NA
"1669","2019-01-25 15:34:12-02","IAC","IAC","4117","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A.P. Viégas; H.P. Krug & O. Zagatto","s/nº","1938","12","29",NA,"Brasil",NA,NA,"Conf:Por a. gehrt em, 15/04/1940",NA,NA,NA,"Mart.","A.S. Lima","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,"-47.169767","-22.922308","1940","02","21",NA,NA,NA,NA,NA
"1670","2019-01-25 15:38:59-02","IAC","IAC","50702","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A. Macedo","s/nº","2005","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","S.F. Smith","Minas Gerais","Campina Verde",NA,"-49.4864","-19.5356",NA,NA,NA,NA,NA,"-49.4864","-19.5356","2005","02","15",NA,NA,NA,NA,NA
"1671","2019-01-25 15:38:59-02","IAC","IAC","54693","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","J.A.M.A. Gomes","s/nº","2013","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","J.A.M.A. Gomes","Minas Gerais","São Roque de Minas",NA,"-46.3658","-20.2453",NA,NA,NA,NA,NA,"-46.3658","-20.2453","2013","04","10",NA,NA,NA,NA,NA
"1672","2019-01-25 15:38:59-02","IAC","IAC","55375","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","T.P. Pires","65","2014","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","T.P. Pires","São Paulo","Jundiaí","Parque do Cerrado","-47.0036","-23.149",NA,NA,NA,NA,NA,"-47.0036","-23.1490","2014","05","09",NA,NA,NA,NA,NA
"1673","2020-07-23 12:00:13-03","CEPLAC","CEPEC","31597","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A. M. de Carvalho","1723","1978","09","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","CAETITÉ","Km 6 da estrada Caetite/Brejinho das Amateistas.","-42.4749984741211","-14.0693998336792",NA,NA,NA,"53684","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"1674","2020-07-23 12:00:13-03","CEPLAC","CEPEC","130668","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","S. B. da Silva","393","2004","05","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","Piauí","corrente","Sem informação.","-46.258333","-9.425",NA,NA,NA,NA,NA,"46W15'30","9S25'30",NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"1675","2020-07-23 12:00:13-03","CEPLAC","CEPEC","119012","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","M. L. Guedes","12342","2006","04","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","Catolés","Chapada Diamantina caminho para Catolés.","-41.833333","-13.283333",NA,NA,NA,NA,NA,"41W50'","13S17'",NA,NA,NA,NA,NA,NA,"30/08/2006",NA
"1676","2020-07-23 12:00:13-03","CEPLAC","CEPEC","102051","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","N. Roque","662","2003","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","CAETITÉ","Sera Geral. Estrada para Brejinho das Ametistas., ca. 3KM da cidade.","-42.505278","-14.083333",NA,NA,NA,NA,NA,"42W30'19","14S5'",NA,NA,NA,NA,NA,NA,"30/08/2003",NA
"1677","2020-07-23 12:00:13-03","CEPLAC","CEPEC","103333","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","D. M. Loureiro","288","2001","08","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. M. da Silva-Castro","Bahia","SÃO DESIDÉRIO","Oeste, São Desidério, Assentamento Thainá.","-44.85","-12.6",NA,NA,NA,NA,NA,"44W51'","12S36'",NA,NA,NA,NA,NA,NA,"07/04/2004",NA
"1678","2020-07-23 12:00:13-03","CEPLAC","CEPEC","19533","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. M. Harley","19593","1980","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. S. dos Santos","Bahia","RIO DE CONTAS","25Km ao WNW da Vila do Rio de Contas. Ao NE da rampa baixa do Pico das Almas.","-41.95","-13.55",NA,NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"1679","2020-07-23 12:00:13-03","CEPLAC","CEPEC","26018","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. M. Harley","21102","1980","04","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Chapeu-de-frade, bolsa-de-pastor",NA,NA,NA,NA,"A. Gentry","Bahia","CAETITÉ","Serra Geral de Caetite. 5Km ao S de Caetite, ao longo Rod. p/ Brejinho das Ametistas.","-42.483333","-14.116667",NA,NA,NA,NA,NA,"42W29'0","14S7'0",NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"1680","2020-07-23 12:00:13-03","CEPLAC","CEPEC","34083","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. M. Harley","19593","1998","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. M. da Silva-Castro","Bahia","RIO DE CONTAS","25Km ao WNW da Vila do Rio de Contas. Ao NE da rampa baixa do Pico das Almas.","-41.95","-13.55",NA,NA,NA,NA,NA,"41W57'","13S33'",NA,NA,NA,NA,NA,NA,"30/09/1997",NA
