"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1654","2021-02-08 12:42:15-03","UFRGS","ICN","190961","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Hagelund, K","15790","1986","01","26","Brasil","RS","Guaíba","BR 290","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00015890","ICN00015890 ICN00015890_1",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1655","2021-02-08 12:42:15-03","UFRGS","ICN","122493","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Miotto, STS","1988","2002","01","11","Brasil","RS","Montenegro","BR 386 Km 408","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"ICN00015999","ICN00015999","Comum na beira da estrada.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1656","2021-02-08 12:42:15-03","UFRGS","ICN","122494","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Miotto, STS","1989","2002","01","11","Brasil","RS","Montenegro","BR 386 Km 408","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"ICN00016001","ICN00016001",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1657","2021-02-08 12:42:15-03","UFRGS","ICN","042138","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Irgang, BE","Arzivenco, L","s.n.","1976","02","12","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00015883","ICN00015883",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1658","2021-02-08 12:42:15-03","UFRGS","ICN","130035","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Silva, FM","Silva, FM","s.n.","2003","12","26","Brasil","RS","Porto Alegre","Campus do Vale UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00015877","ICN00015877","inflorescência restando apenas 1 flor",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1659","2021-02-08 12:42:15-03","UFRGS","ICN","135833","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Miotto, STS","1886","2000","12","18","Brasil","RS","Santa Rosa","RS-344 Km 47","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"ICN00015894","ICN00015894",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"19818","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1660","2021-02-08 12:42:15-03","UFRGS","ICN","101834","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Záchia, RA","812","1992","01","15","Brasil","RS","Santo Cristo","Estrada para Porto Lucena","-54.6627998352051","-27.8239002227783",NA,NA,NA,NA,"ICN00015882","ICN00015882 ICN00015882_1","flores amarelas K5C5; Em mata de solo pedregoso",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18454","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1661","2021-02-08 12:42:15-03","UFRGS","ICN","121648","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Biondo, E; Camargo, RA","917","2001","03","08","Brasil","SC","Ilhota","Parque Botânico Morro Baú Baú Baixo","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"ICN00015885","ICN00015885","Cultivado. Frutos verdes, imaturos.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1662","2021-02-08 12:42:15-03","UFRGS","ICN","174339","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Burkart, A","Reitz, R; Klein, RM","16824","1994","01","02","Brasil","SC","Itapiranga","Conceição","-53.7122001647949","-27.1693992614746",NA,NA,"259","259","ICN00015892","ICN00015892","Árvore, flor amarela, 25m mata",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1663","2021-02-08 12:42:15-03","UFRGS","ICN","142776","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Reitz, R; Klein, RM","16824","1964","01","02","Brasil","SC","Itapiranga","Conceição","-53.7122001647949","-27.1693992614746",NA,NA,"300","300","ICN00015879","ICN00015879","Árvore. Flor amarela.; Mata.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1664","2021-02-08 12:42:15-03","UFRGS","ICN","124002","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Biondo, E","Biondo, E","s.n.","2002","04","17","Brasil","PR","Paranavaí","beira de rodovia de Paranavaí em direção Maringá 23° 09' S 52° 15' W","-52.25","-23.15","-52.25","-23.15","496","496","ICN00015893","ICN00015893","árvore cerca de 8m altura, na beira da rodovia",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2021-02-08 12:42:15-03","UFRGS","ICN","148333","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miotto, STS","Miotto, STS","2412","2006","11","20","Brasil","RS","Viamão","Parque Estadual de Itapuã próximo à Lagoa do Meio 30°23'159 4''S 50°57'18 3''W","-50.955","-30.3875","-50.955","-30.3875",NA,NA,"ICN00015891","ICN00015891","Árvore com ca. De 8 m de altura. Planta cultivada; Em restinga, solo arenoso",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2021-02-08 12:42:15-03","UFRGS","ICN","190965","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Tressens, SG; Norrmann, G; Schinini, A","3074","1985","03","15","Argentina","Corrientes","Ituzaingó","17Km NW de San Carlos, Ea. Rincón Chico",NA,NA,NA,NA,NA,NA,"ICN00015889","ICN00015889 ICN00015889_1","Doação Herbário CTES; Árvore 20 m, tronco 1,17 m de diâmetro; Em ilhota de selva",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2021-02-08 12:42:15-03","UFRGS","ICN","121494","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Pinheiro, M; Baptista, LRM","984","2001","05","23","Brasil","SC","Mondaí","a 30Km de Mondaí em direção a Itapiranga","-53.4019012451172","-27.1028003692627",NA,NA,NA,NA,"ICN00015878","ICN00015878","Árvore ca. 15m alt., caducifólia, margem do Rio Uruguai. Coleta de frutos",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"15861","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1668","2021-02-08 12:42:15-03","UFRGS","ICN","122301","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Reis, A; Silva, GR","1089","2002","01","23","Brasil","SC","Garuva","centro da cidade","-48.8549995422363","-26.0266990661621",NA,NA,"5","5","ICN00015875","ICN00015875 ICN00015875_1","Árvore ca. 20m de altura. Flores amarelas. Frutos verdes imaturos. Planta nativa no oeste catarinense e cultivado nas outras regiões.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"22441","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1669","2021-02-08 12:42:15-03","UFRGS","ICN","122437","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Biondo, E","1258","2002","04","16","Brasil","PR","Icaraíma","em direção a Ivaté","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"ICN00015887","ICN00015887","Árvore ca. 12 a 15m de altura. Frutos marrons, maduros. Margem de rodovia.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21289","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1670","2021-02-08 12:42:15-03","UFRGS","ICN","126519","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC","1350","2003","01","23","Brasil","RS","Porto Alegre","Campus UFRGS pátio interno FACED","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00015880","ICN00015880","Árvore ca. 8m de altura. Flores amarelas",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1671","2021-02-08 12:42:15-03","UFRGS","ICN","126520","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC","1351","2003","05","30","Brasil","RS","Porto Alegre","Campus UFRGS pátio interno FACED","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00015895","ICN00015895","Árvore ca. 8m de altura. Frutos castanhos quando maduros.",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1672","2021-02-08 12:42:15-03","UFRGS","ICN","121514","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Miotto, STS","834","2000","12","19","Brasil","RS","Santa Rosa","RS 344 Km 47","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"ICN00015886","ICN00015886","Árvore ca. 15m alt., na beira da estrada. Flores amarelas",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"19818","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1673","2021-02-08 12:42:15-03","UFRGS","ICN","122302","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Reis, A; Silva, GR","1090","2002","01","23","Brasil","SC","Garuva","centro da cidade","-48.8549995422363","-26.0266990661621",NA,NA,"5","5","ICN00015896","ICN00015896","Árvore ca. 5m de altura. Flores amarelas. Cultivada em área residencial",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"22441","auto","dubium",NA,NA,NA,NA,NA,NA,NA
"1674","2021-02-08 12:42:15-03","UFRGS","ICN","121502","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium dubium","(Spreng.) Taub.","Bortoluzzi, RLC","Bortoluzzi, RLC; Pinheiro, M; Baptista, LRM","995","2001","05","24","Brasil","SC","Colombo em direção a Pinhalzin",NA,NA,NA,NA,NA,NA,NA,"ICN00015888","ICN00015888","Árvore ca. 8m alt.. Frutos verdes imaturos",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"dubium",NA,NA,NA,NA,NA,NA,NA
"1675","2021-03-03 22:00:02-03","FLAS","FLAS","188566","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"J. Richard Abbott","16572",NA,NA,NA,"Bolivia","Santa Cruz","Andres Ibañez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","2021-03-03 22:00:02-03","FLAS","FLAS","117200","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Gerard W. Teague","543",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Label heading:] Ex Herbario Musei Britannici",NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","2020-03-04 16:04:29-03","UNESP-IS","HISA","5277","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Cavalcante, A.S","Noronha,M.R.P et al","1225","1995","08","03","Brasil","São Paulo","Pereira Barreto","Fazenda Mesquita, divisa com Mirandópolis","-51.100278","-20.630556","51W06'01","20S37'50",NA,NA,NA,NA,"Mata alta, bem preservada.Àrvore, ca 17m de altura.Apenas frutos.","2019","01","09",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1678","2020-03-04 16:04:29-03","UNESP-IS","HISA","8322","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Terashima,A.H","01","2000","11","30","Brasil","São Paulo","Ilha Solteira","Rancho Recanto das Àguas","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 5m, flores e botões amarelos, odor suave.","2002","01","30",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1679","2020-06-28 10:33:17-03","UNESP-IS","HISA","7435","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Spirandeli,J","02","1997","11","11","Brasil","São Paulo","Ilha Solteira","Próximo da Avenida Perimetral, no cinturaõ verde","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Mata ciliar.Àrvore, ca 4,5m, corola amarelam estames amarelados e antera rosa.","2000","11","13",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1680","2020-06-28 10:33:17-03","UNESP-IS","HISA","7405","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Vaz, P.R.D","s/n","1987","12","03","Brasil","São Paulo","Ilha Solteira","Próximo do hospital","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 4m, flores em panícula, odor agradável, fruto vagem deiscente.","2002","01","30",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1681","2020-03-04 16:04:29-03","UNESP-IS","HISA","9358","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Rodrigues,L.R","04","2002","11","09","Brasil","São Paulo","Ilha Solteira","Estrada rural","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Cerrado.Àrvore, ca 2m, flores amarelas, sem frutos.Nome vulgar: canafístula.","2002","11","21",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1682","2020-03-04 16:04:29-03","UNESP-IS","HISA","8376","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","D'Andréa,C.M","05","2000","12","02","Brasil","São Paulo","Alfredo Marcondes","Sítio São Miguel","-51.410278","-21.950556","51W24'37","21S57'02",NA,NA,NA,NA,"Campo.Àrvore, ca 3m, flores amarelas, frutos marrons.","2001","01","05",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1683","2020-06-28 10:33:17-03","UNESP-IS","HISA","7400","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Barbosa,F.M","04","1989","11","17","Brasil","São Paulo","Ilha Solteira","Perímetro urbano","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, flores amarelas.","2002","01","30",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1684","2020-03-04 16:04:29-03","UNESP-IS","HISA","7430","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Takahashi,C.M","05","1997","11","11","Brasil","São Paulo","Ilha Solteira","Próximo da Avenida Perimetral, no cinturaõ verde","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 4,5m, corola amarela, estames amarelados e anteras rosas.","2002","01","31",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1685","2020-06-28 10:33:17-03","UNESP-IS","HISA","7432","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Campos,Z.R","02","1997","11","11","Brasil","São Paulo","Ilha Solteira","Próximo do aterro sanitário e reserva de eucalipto","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 5m, botões marrons.Nome vulgar: canafístula.","1997","11","29",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1686","2020-03-04 16:04:29-03","UNESP-IS","HISA","8317","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Santos,J","Andrade Junior,R.T","04","2000","11","30","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,NA,NA,"Cerrado.Àrvore, ca 4m, flores amarelas, odor suave, botões amarelos esverdeados.Nome vulgar: canafístula.","2002","01","20",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1687","2020-06-28 10:33:17-03","UNESP-IS","HISA","7434","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Martins,C.B","02 a","1997","11","14","Brasil","São Paulo","Ilha Solteira","Estrada de acesso ao Mercado do Peixe","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 4,5m, flores amareladas, botões marrons, frutos imaturos esverdeados.Nome vulgar: canafístula.","1997","11",NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1688","2020-03-04 16:04:29-03","UNESP-IS","HISA","8315","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Ozeki,M","01","2000","12","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,NA,NA,"Cerrado.Àrvore, ca 8m, flores pequenas amarelas.","2001","01","05",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1689","2020-03-04 16:04:29-03","UNESP-IS","HISA","8316","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Binotti,F.F.S","02","2000","11","30","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,NA,NA,"Cerrado.Àrvore, ca 4m, flores amarelas, odor suave, botões amarelos esverdeados.Nome vulgar: canafístula.","2001","01",NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1690","2020-06-28 10:33:17-03","UNESP-IS","HISA","7433","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Oliveira,C.R.C","04","1997","11","18","Brasil","São Paulo","Ilha Solteira","Alameda dos Pescadores","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,NA,NA,"Àrvore, ca 12m, flor amarela, odor agradável, estames alaranjados.","1997","11","29",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1691","2020-03-04 16:04:29-03","UNESP-IS","HISA","5416","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Noronha,M.R.P","Noronha,M.R.P et al","1377 a","1995","08","05","Brasil","São Paulo","Ilha Solteira","Fazenda São José","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,"Mata degradada pelo gado com muito angico e algumas perobas.Àrvore, ca 11m, fruto marrom.","1995","08","05",NA,NA,NA,"Magnoliophyta","Fabales","31913","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1692","2021-04-08 09:31:56-03","FEPAGRO","BLA","346","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","B. H. Souza","B. H. Souza",NA,"1963","04","19","Brasil","Rio Grande do Sul","Porto alegre","Parque de Exposição Menino Deus","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA000346",NA,"Com uma duplicata",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1693","2020-11-10 11:06:22-03","FEPAGRO","BLA","7218","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J. F. M. Valls","E. Kornelius",NA,"1967","01","12","Brasil","Rio Grande do Sul","Porto Alegre","Parque do Departamento de Produção Animal","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA007218",NA,"Flores postas em álcool <ll>dwc_commonname:</ll> ibirapuitã",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1694","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","10875","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Nilson, A.","s.n.","1980","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico","-51.178068","-30.051692","-51,178068","-30,051692","53","53","HAS0010875",NA,"canafistula",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","19177","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Dutra, R.L.","171","1984","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53","HAS0019177",NA,"Flores amarelas. Canafístula.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","20466","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Tressens, S.G.","2390","1984","02",NA,"Argentina","Corrientes","Dep. Mercedes","Guayaibí. 22 km SE de Mercedes. Nascentes do ARROIO Guayaibí.",NA,NA,NA,NA,NA,NA,"HAS0020466",NA,"Árvore de 20 m de altura, tronco de 3 m de altura e 2,60 m de circunferência, ramos laterias, 12 m . Intercâmbio com o Herbário. (CTES).",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","20501","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Schinini, A.","s.n.","1984","03",NA,"Paraguay","Cordilheira",NA,"Cordilheira de Altos.Próximo a Tobatí.",NA,NA,NA,NA,NA,NA,"HAS0020501",NA,"Cultivado no povoado. Árvore com 15 m de altura. Tronco de 45 - 150 cm de diâmetro. Flores amarelas. Nº 24408. Intercâmbio Plantas do Paraguai.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","78736","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spr.) T.","Zachia, R.","Záchia, R.","1295","1993","04",NA,"Brasil","Rio Grande do Sul","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"HAS0078736",NA,"Em mata nativa perto de um rio.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1699","2021-04-05 12:34:33-03","UNIVASF","HVASF","6829","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J.A. Siqueira Filho","J.A. Siqueira Filho","2281","2010","01","27","Brasil","Bahia","Jaguarari","Fazenda Pé da Laje, Seu Licinho","-40.127666","-10.229555","-40.127666","-10.229555","689","689","HVASF006829","HVASF006829_v01 HVASF006829_v02","Árvore com ca. de 8m de alt. Copa larga. Flores amarelas, perfume adocicado, anteras laranjas. Polinizadas por Melipona quadrifasciata (mandaçaia) e Centris sp. (Apidae), além de Trigona spinipes, através de visitas ilegítimas. Fotos","2010","01","27","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1700","2021-04-05 12:34:33-03","UNIVASF","HVASF","865","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","J.G. Carvalho-Sobrinho","J.A. Siqueira Filho","1961","2008","02","19","Brasil","Bahia","Jaguarari","BR 407","-40.109333","-10.05","-40.109333","-10.050000","689","689","HVASF000865","HVASF000865_v01 HVASF000865_v02","Árvore ca. 8m alt. Folhas paripinadas. Inflorescências terminais. Flores bissexuadas, vistosas, amarelas, anteras com deiscência longitudinal.","2009","06","18","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
