Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Fabaceae,Jacqueshuberia quinquangulata Ducke,Jacqueshuberia quinquangulata,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo,Leptolobium araguaiense,EN,"B1ab(i,iii)+2ab(ii,iii)",TER1,,P.A.,2018,Nova avaliação,
Fabaceae,Leptolobium bijugum (Spreng.) Vogel,Leptolobium bijugum,LC,,TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Fabaceae,Leptolobium brachystachyum (Benth.) Sch.Rodr. & A.M.G.Azevedo,Leptolobium brachystachyum,LC,,TER10,,P.N.A.,2019,Nova avaliação,
Fabaceae,Leptolobium dasycarpum Vogel,Leptolobium dasycarpum,LC,,TER10 - TER11 - TER12 - TER15 - TER18 - TER19 - TER20 - TER29 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Fabaceae,Leptolobium elegans Vogel,Leptolobium elegans,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER9,,P.N.A.,2020,Nova avaliação,
Fabaceae,Leptolobium glaziovianum (Harms) Sch.Rodr. & A.M.G.Azevedo,Leptolobium glaziovianum,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10,,P.A.,2018,Nova avaliação,
Fabaceae,Leptolobium multijugum Sch.Rodr. & A.M.G.Azevedo,Leptolobium multijugum,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo,Leptolobium parvifolium,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Leptolobium tenuifolium Vogel,Leptolobium tenuifolium,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Leucochloron foederale (Barneby & J.W.Grimes) Barneby & J.W.Grimes,Leucochloron foederale,EN,"B1ab(i,iii)+2ab(ii,iii)",TER9,,P.A.,2019,Reavaliação,
Fabaceae,Leucochloron limae Barneby & J.W.Grimes,Leucochloron limae,EN,"B2ab(ii,iii)",TER35 - TER39,,P.A.,2019,Reavaliação,
Fabaceae,Leucochloron minarum (Glaz. ex Harms) Barneby & J.W.Grimes,Leucochloron minarum,EN,B2ab(iii),TER10 - TER9,,P.A.,2020,Reavaliação,
Fabaceae,Lonchocarpus praecox Mart. ex Benth.,Lonchocarpus praecox,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,"Luetzelburgia amazonica D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",Luetzelburgia amazonica,EN,"B2ab(ii,iii,iv,v)",,,P.A.,2019,Nova avaliação,
Fabaceae,Luetzelburgia andrade-limae H.C.Lima,Luetzelburgia andrade-limae,LC,,TER11 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,Luetzelburgia auriculata (Allemão) Ducke,Luetzelburgia auriculata,LC,,TER12 - TER18 - TER22 - TER32 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,"Luetzelburgia harleyi D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",Luetzelburgia harleyi,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER39,,P.A.,2018,Nova avaliação,
Fabaceae,"Luetzelburgia neurocarpa D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",Luetzelburgia neurocarpa,CR,B1ab(iii)+2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,"Luetzelburgia purpurea D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",Luetzelburgia purpurea,LC,,TER39,,P.A.,2019,Nova avaliação,
Fabaceae,Machaerium androvillosum Filardi & H.C.Lima,Machaerium androvillosum,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER10,CR Lacuna,P.A.,2018,Nova avaliação,
Fabaceae,Machaerium caratinganum Kuhlm. & Hoehne,Machaerium caratinganum,NT,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Fabaceae,Machaerium hirtum (Vell.) Stellfeld,Machaerium hirtum,LC,,TER10 - TER12 - TER18 - TER19 - TER20 - TER29 - TER30 - TER32 - TER33 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Fabaceae,Machaerium incorruptibile (Vell.) Benth.,Machaerium incorruptibile,LC,,TER18 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Fabaceae,Machaerium inundatum (Mart. ex Benth.) Ducke,Machaerium inundatum,LC,,TER1,,P.N.A.,2020,Nova avaliação,
Fabaceae,Machaerium leucopterum Vogel,Machaerium leucopterum,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Machaerium opacum Vogel,Machaerium opacum,LC,,TER10 - TER11 - TER12 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Fabaceae,Machaerium ovalifolium Glaz. ex Rudd,Machaerium ovalifolium,LC,,TER15 - TER19 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Machaerium pedicellatum Vogel,Machaerium pedicellatum,LC,,TER10 - TER30 - TER32 - TER33 - TER35 - TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Machaerium robsonnianum Filardi & H.C.Lima,Machaerium robsonnianum,LC,,TER10 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium brevense Ducke,Macrolobium brevense,LC,,,,P.A.,2019,Nova avaliação,
Fabaceae,Macrolobium cidii Barneby,Macrolobium cidii,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium conjunctum R.S.Cowan,Macrolobium conjunctum,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Macrolobium cowanii Barneby,Macrolobium cowanii,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium duckeanum R.S.Cowan,Macrolobium duckeanum,LC,,,,P.A.,2019,Nova avaliação,
Fabaceae,Macrolobium froesii R.S.Cowan,Macrolobium froesii,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium latifolium Vogel,Macrolobium latifolium,LC,,TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Macrolobium longipedicellatum Ducke,Macrolobium longipedicellatum,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium palustre Ducke,Macrolobium palustre,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Macrolobium rigidum R.S.Cowan,Macrolobium rigidum,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Macrolobium urupaense Hoehne,Macrolobium urupaense,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Macrosamanea prancei (Barneby) Barneby & J.W.Grimes,Macrosamanea prancei,DD,,,,P.A.,2020,Reavaliação,
Fabaceae,Martiodendron mediterraneum (Mart. ex Benth.) R.C.Koeppen,Martiodendron mediterraneum,LC,,TER1 - TER12 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Fabaceae,Mimosa acroconica Barneby,Mimosa acroconica,CR,"B1ab(i,ii,iii)",TER10,,P.A.,2019,Reavaliação,
Fabaceae,Mimosa adenotricha Benth.,Mimosa adenotricha,NT,,TER10,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa bispiculata Barneby,Mimosa bispiculata,CR,B2ab(iii),,CR Lacuna,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa capito Barneby,Mimosa capito,NT,,TER9,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa cubatanensis Hoehne,Mimosa cubatanensis,NT,B1a,TER20 - TER33,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa decorticans Barneby,Mimosa decorticans,EN,B1ab(iii),TER9,,P.A.,2019,Reavaliação,
Fabaceae,Mimosa dichroa Barneby ex G.P.Lewis,Mimosa dichroa,NT,,TER12,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa dominarum Barneby,Mimosa dominarum,EN,(B1ab(iii)+2ab(iii)),,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa gardneri Benth.,Mimosa gardneri,LC,,TER10 - TER12 - TER15 - TER39 - TER9,,P.N.A.,2019,Nova avaliação,
Fabaceae,Mimosa hebecarpa Benth.,Mimosa hebecarpa,LC,,TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Mimosa laticifera Rizzini & A.Mattos,Mimosa laticifera,LC,,TER10 - TER32 - TER9,,P.N.A.,2019,Nova avaliação,
Fabaceae,Mimosa myuros Barneby,Mimosa myuros,EN,B2ab(iii),,,P.A.,2020,Reavaliação,
Fabaceae,Mimosa neonitens (Benth.) L.M. Borges,Mimosa neonitens,EN,B2ab(iii),TER15,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa perplicata L.M. Borges,Mimosa perplicata,CR,B2ab(iii),TER10,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa pteridifolia Benth.,Mimosa pteridifolia,LC,,TER10 - TER11 - TER18 - TER35 - TER39 - TER9,,P.N.A.,2019,Nova avaliação,
Fabaceae,Mimosa regina Barneby,Mimosa regina,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",,,P.A.,2019,Reavaliação,
Fabaceae,Mimosa rheiptera Barneby,Mimosa rheiptera,EN,B1ab(iii)+2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,Mimosa sericantha Benth.,Mimosa sericantha,LC,,TER12,,P.N.A.,2019,Nova avaliação,
Fabaceae,Mimosa sobralii Grings & O.S. Ribas,Mimosa sobralii,EN,B1ab(iii),TER24,,P.A.,2019,Nova avaliação,
Fabaceae,"Mimosa urandiensis J.Santos-Silva, M.F.Simon & A.M.G.Azevedo",Mimosa urandiensis,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Moldenhawera acuminata Afr.Fern. & P.Bezerra,Moldenhawera acuminata,NT,,,,P.A.,2019,Reavaliação,
Fabaceae,Moldenhawera blanchetiana Tul.,Moldenhawera blanchetiana,VU,"B2ab(i,ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera floribunda Schrad.,Moldenhawera floribunda,NT,,TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera intermedia G.P.Lewis & L.P.Queiroz,Moldenhawera intermedia,DD,,TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera longipedicellata C.V. Vivas & L.P. Queiroz,Moldenhawera longipedicellata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera luschnathiana Yakovlev,Moldenhawera luschnathiana,VU,"B2ab(i,ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera nutans L.P.Queiroz et al.,Moldenhawera nutans,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Moldenhawera papillanthera L.P.Queiroz et al.,Moldenhawera papillanthera,VU,"B1ab(i,ii,iii,v)",TER33,,P.A.,2019,Reavaliação,
Fabaceae,Mora paraensis (Ducke) Ducke,Mora paraensis,NT,,,,P.A.,2019,Nova avaliação,
Fabaceae,Muellera fernandesii M.J. Silva & A.M.G. Azevedo,Muellera fernandesii,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera filipes (Benth.) M.J. Silva & A.M.G. Azevedo,Muellera filipes,VU,"B2ab(i,ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera graciliflora (M.J. Silva et al.) M.J. Silva & A.M.G. Azevedo,Muellera graciliflora,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER19,CR Lacuna,P.A.,2018,Nova avaliação,
Fabaceae,Muellera grazielae (M.J. Silva et al.) M.J. Silva & A.M.G. Azevedo,Muellera grazielae,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera laticifera (M.J. Silva et al.) M.J. Silva & A.M.G. Azevedo,Muellera laticifera,EN,B2ab(iii),TER39,,P.A.,2019,Nova avaliação,
Fabaceae,Muellera leptobotrys M.J. Silva & A.M.G. Azevedo,Muellera leptobotrys,LC,,TER10 - TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera longiunguiculata (MJ.Silva & AMG.Azevedo) MJ.Silva & AMG.Azevedo,Muellera longiunguiculata,LC,,TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera montana (MJ.Silva & AMG.Azevedo) MJ.Silva & AMG.Azevedo,Muellera montana,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera nitens M.J. Silva & A.M.G. Azevedo,Muellera nitens,EN,"B2ab(ii,iii)",TER39,,P.A.,2019,Nova avaliação,
Fabaceae,Muellera torrensis (N. Mattos) M.J.Silva & A.M.G.Azevedo,Muellera torrensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER24,,P.A.,2018,Nova avaliação,
Fabaceae,Muellera tozziana M. J. Silva,Muellera tozziana,EN,B2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,Muellera virgilioides (Vogel) M.J. Silva & A.M.G. Azevedo,Muellera virgilioides,VU,"B2ab(i,ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Fabaceae,Myrocarpus fastigiatus Allemão,Myrocarpus fastigiatus,LC,,TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,Myrocarpus leprosus Pickel,Myrocarpus leprosus,CR,B2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,Ormosia arborea (Vell.) Harms,Ormosia arborea,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER32 - TER33 - TER35 - TER39 - TER9,,P.N.A.,2018,Nova avaliação,
Fabaceae,Ormosia excelsa Benth.,Ormosia excelsa,LC,,,,P.N.A.,2018,Nova avaliação,
Fabaceae,Ormosia fastigiata Tul.,Ormosia fastigiata,LC,,TER10 - TER12 - TER18 - TER19 - TER30 - TER35 - TER39 - TER9,,P.N.A.,2018,Nova avaliação,
Fabaceae,Ormosia friburgensis Taub. ex Glaz.,Ormosia friburgensis,LC,,TER10 - TER30 - TER33,,P.N.A.,2018,Nova avaliação,
Fabaceae,Ormosia froesii Rudd,Ormosia froesii,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,"Ormosia lewisii D.B.O.S.Cardoso, C.H.Stirt. & Torke",Ormosia lewisii,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Fabaceae,Ormosia limae D.B.O.S.Cardoso & L.P.Queiroz,Ormosia limae,EN,B2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,Ormosia minor Vogel,Ormosia minor,VU,"B2ab(ii,iii)",TER20 - TER33,,P.A.,2019,Nova avaliação,
Fabaceae,Ormosia nitida Vogel,Ormosia nitida,NT,,TER32 - TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Ormosia ruddiana Yakovlev,Ormosia ruddiana,EN,B2ab(iii),TER10 - TER33,,P.A.,2019,Nova avaliação,
Fabaceae,"Ormosia timboensis D.B.O.S.Cardoso, Meireles & H.C.Lima",Ormosia timboensis,CR,B1ab(iii)+2ab(iii),TER39,CR Lacuna,P.A.,2019,Nova avaliação,
Fabaceae,Ormosia vicosana Rudd,Ormosia vicosana,LC,,TER10 - TER30 - TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Panurea bowdichioides C.H.Stirt. ex Povydysh & M.Yu.Gontsch.,Panurea bowdichioides,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Paramachaerium krukovii Rudd,Paramachaerium krukovii,CR,"B1ab(i,ii,iii,iv,v)",,,P.A.,2019,Nova avaliação,
Fabaceae,Parapiptadenia blanchetii (Benth.) Vaz & M.P.Lima,Parapiptadenia blanchetii,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Parapiptadenia ilheusana G.P.Lewis,Parapiptadenia ilheusana,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER35,CR Lacuna,P.A.,2018,Nova avaliação,
Fabaceae,Parapiptadenia pterosperma (Benth.) Brenan,Parapiptadenia pterosperma,LC,,TER10 - TER30 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,Parasenegalia santosii (G.P. Lewis) Seigler & Ebinger,Parasenegalia santosii,LC,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Parkia bahiae H.C.Hopkins,Parkia bahiae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Parkia cachimboensis H.C.Hopkins,Parkia cachimboensis,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Parkia lutea H.C.Hopkins,Parkia lutea,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Parkia paraensis Ducke,Parkia paraensis,NT,,,,P.A.,2018,Nova avaliação,
Fabaceae,Parkia platycephala Benth.,Parkia platycephala,LC,,TER1 - TER12,,P.N.A.,2018,Nova avaliação,
Fabaceae,Peltogyne angustiflora Ducke,Peltogyne angustiflora,NT,,TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Peltogyne campestris Huber ex Ducke,Peltogyne campestris,LC,,,,P.N.A.,2018,Nova avaliação,
Fabaceae,Peltogyne catingae Ducke,Peltogyne catingae,LC,,,,P.N.A.,2018,Nova avaliação,
Fabaceae,Peltogyne chrysopis Barneby,Peltogyne chrysopis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Peltogyne discolor Vogel,Peltogyne discolor,VU,"B2ab(i,ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Fabaceae,Peltogyne excelsa Ducke,Peltogyne excelsa,VU,"B2ab(iii),D2",,,P.A.,2019,Nova avaliação,
Fabaceae,Peltogyne gracilipes Ducke,Peltogyne gracilipes,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Peltogyne micrantha Ducke,Peltogyne micrantha,DD,,,,P.A.,2019,Nova avaliação,Ausente no shapefile
Fabaceae,Peltogyne paniculata Benth.,Peltogyne paniculata,LC,,,,P.N.A.,2020,Nova avaliação,
Fabaceae,Peltogyne paradoxa Ducke,Peltogyne paradoxa,NT,,,,P.A.,2018,Nova avaliação,
Fabaceae,Peltogyne recifensis Ducke,Peltogyne recifensis,NT,,TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Petaladenium urceoliferum Ducke,Petaladenium urceoliferum,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Piptadenia loefgreniana Hoehne,Piptadenia loefgreniana,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Piptadenia macradenia Benth.,Piptadenia macradenia,LC,,TER10 - TER9,,P.A.,2019,Nova avaliação,
Fabaceae,Platycyamus regnellii Benth.,Platycyamus regnellii,LC,,TER10 - TER18 - TER20 - TER29 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Fabaceae,Platymiscium speciosum Vogel,Platymiscium speciosum,EN,B2ab(iii),TER33,,P.A.,2019,Nova avaliação,
Fabaceae,Poecilanthe falcata (Vell.) Heringer,Poecilanthe falcata,LC,,TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,Poecilanthe grandiflora Benth.,Poecilanthe grandiflora,LC,,TER10 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Poecilanthe itapuana G.P.Lewis,Poecilanthe itapuana,VU,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",,,P.A.,2019,Nova avaliação,
Fabaceae,Poecilanthe subcordata Benth.,Poecilanthe subcordata,LC,,TER11 - TER39,,P.A.,2019,Nova avaliação,
Fabaceae,Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima,Pseudopiptadenia bahiana,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Pseudopiptadenia inaequalis (Benth.) Rauschert,Pseudopiptadenia inaequalis,NT,,TER32,,P.A.,2018,Nova avaliação,
Fabaceae,Pseudopiptadenia leptostachya (Benth.) Rauschert,Pseudopiptadenia leptostachya,LC,,TER10 - TER20 - TER30 - TER32,,P.N.A.,2018,Nova avaliação,
Fabaceae,Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima,Pseudopiptadenia schumanniana,LC,,TER30 - TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima,Pseudopiptadenia warmingii,LC,,TER10 - TER18 - TER19 - TER20 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Fabaceae,"Pterocarpus monophyllus B.B.Klitgaard, L.P.de Queiroz & G.P.Lewis",Pterocarpus monophyllus,EN,B2ab(iii),,,P.A.,2019,Nova avaliação,
Fabaceae,Pterocarpus ternatus Rizzini,Pterocarpus ternatus,LC,,TER39,,P.A.,2019,Nova avaliação,
Fabaceae,Pterocarpus villosus (Mart. ex Benth.) Benth.,Pterocarpus villosus,LC,,TER11 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Fabaceae,Pterocarpus zehntneri Harms,Pterocarpus zehntneri,LC,,TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Pterodon apparicioi Pedersoli,Pterodon apparicioi,EN,B2ab(iii),TER10,,P.A.,2019,Nova avaliação,
Fabaceae,Recordoxylon stenopetalum Ducke,Recordoxylon stenopetalum,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Senegalia cearensis Terra & Garcia,Senegalia cearensis,VU,D2,,,P.A.,2019,Nova avaliação,
Fabaceae,Senegalia giganticarpa (G.P.Lewis) Seigler & Ebinger,Senegalia giganticarpa,LC,,TER1 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,"Senegalia harleyi Seigler, Ebinger, & P.G. Ribeiro",Senegalia harleyi,LC,,TER10 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,"Senegalia hatschbachii Seigler,Ebinger & P. G. Ribeiro",Senegalia hatschbachii,LC,,TER10 - TER19 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Fabaceae,Senegalia incerta (Hoehne) Seigler & Ebinger,Senegalia incerta,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,"Senegalia irwinii Seigler, Ebinger, & P.G. Ribeiro",Senegalia irwinii,LC,,TER10 - TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Fabaceae,Senegalia kallunkiae (J.W.Grimes & Barneby) Seigler & Ebinger,Senegalia kallunkiae,LC,,TER33 - TER35 - TER39,,P.A.,2019,Reavaliação,
Fabaceae,Senegalia latifoliola (Kuntze) Seigler & Ebinger,Senegalia latifoliola,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Senegalia piauhiensis (Benth.) Seigler & Ebinger,Senegalia piauhiensis,LC,,TER11 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Senegalia ricoae (Bocage & Miotto) L.P.Queiroz,Senegalia ricoae,CR,B1ab(iii)+2ab(iii),TER39,CR Lacuna,P.A.,2019,Nova avaliação,
Fabaceae,Senna formosa H.S.Irwin & Barneby,Senna formosa,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Senna reniformis (G.Don) H.S.Irwin & Barneby,Senna reniformis,LC,,TER10 - TER15 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Fabaceae,Staminodianthus rosae (H.C.Lima) D.B.O.S.Cardoso & H.C.Lima,Staminodianthus rosae,VU,D2,,,P.A.,2019,Nova avaliação,
Fabaceae,Stryphnodendron coriaceum Benth.,Stryphnodendron coriaceum,LC,,TER12,,P.N.A.,2018,Nova avaliação,
Fabaceae,Stryphnodendron duckeanum Occhioni,Stryphnodendron duckeanum,LC,,,,P.N.A.,2019,Nova avaliação,
Fabaceae,Stryphnodendron occhionianum E.M.O.Martins,Stryphnodendron occhionianum,LC,,TER1,,P.A.,2018,Nova avaliação,
Fabaceae,Stryphnodendron racemiferum (Ducke) W.A.Rodrigues,Stryphnodendron racemiferum,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,"Swartzia alagoensis R. B. Pinto, Torke & Mansano",Swartzia alagoensis,EN,"B2ab(i,ii,iii)",,,P.A.,2019,Nova avaliação,
Fabaceae,Swartzia alternifoliolata Mansano,Swartzia alternifoliolata,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia arborescens (Aubl.) Pittier,Swartzia arborescens,LC,,TER30,,P.N.A.,2020,Nova avaliação,
Fabaceae,"Swartzia arenophila R. B. Pinto, Torke & Mansano",Swartzia arenophila,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2019,Nova avaliação,
Fabaceae,Swartzia arumateuana (R. S. Cowan) Torke & Mansano,Swartzia arumateuana,LC,,TER1 - TER2,,P.A.,2019,Nova avaliação,
Fabaceae,Swartzia bahiensis R.S.Cowan,Swartzia bahiensis,VU,"B2ab(i,ii,iii)",TER35 - TER39,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia capixabensis Mansano,Swartzia capixabensis,DD,,TER33,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia coriaceifolia Torke,Swartzia coriaceifolia,DD,,,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia corrugata Benth.,Swartzia corrugata,LC,,TER2,,P.N.A.,2019,Nova avaliação,
Fabaceae,Swartzia curranii R.S.Cowan,Swartzia curranii,DD,,,,P.A.,2020,Nova avaliação,
Fabaceae,Swartzia dipetala Willd. ex Vogel,Swartzia dipetala,VU,"B2ab(i,ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia discocarpa Ducke,Swartzia discocarpa,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia duckei Huber,Swartzia duckei,NT,,,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia euxylophora Rizzini & A.Mattos,Swartzia euxylophora,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia fimbriata Ducke,Swartzia fimbriata,DD,,,,P.A.,2019,Nova avaliação,
Fabaceae,Swartzia ingens Barneby,Swartzia ingens,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia krukovii R.S.Cowan,Swartzia krukovii,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia langsdorffii Raddi,Swartzia langsdorffii,LC,,TER20 - TER30 - TER32,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia laurifolia Benth.,Swartzia laurifolia,LC,,TER1 - TER2,,P.N.A.,2018,Nova avaliação,
Fabaceae,Swartzia linharensis Mansano,Swartzia linharensis,EN,B2ab(iii),TER33,,P.A.,2019,Reavaliação,
Fabaceae,Swartzia longistipitata Ducke,Swartzia longistipitata,LC,,,,P.N.A.,2019,Nova avaliação,
Fabaceae,Swartzia lucida R.S.Cowan,Swartzia lucida,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia manausensis Torke,Swartzia manausensis,LC,,,,P.A.,2018,Nova avaliação,
Fabaceae,Swartzia mangabalensis R.S.Cowan,Swartzia mangabalensis,DD,,,,P.A.,2018,Nova avaliação,
