"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"156","2021-04-07 11:43:02-03","UFMS","CGMS","59423","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo","2015","11","19",NA,"Brasil",NA,NA,"Habitat: Cerrado Strictu Sensu, na borda do Canyon do Engano. Habito: Árvore.","CGMS1089336","119",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Taquari.","-53.3052778","-18.2380555",NA,"752","752","-53,3052778","-18,2380555","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:43:02-03","UFMS","CGMS","65165","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","T.S.G. Botelho; K.C.B.S. Santos; A.C. Rodrigues; G.A. Damasceno Junior","2017","10","23",NA,"Brasil",NA,NA,"Fruto imaturo verde. Habitat: Floresta estacional semidecidual. Habito: Árvore. 4,00 m de altura.","CGMS1098126","106",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.","-53.4219445","-18.1555556",NA,"427","427","-53,4219445","-18,1555556","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:43:02-03","UFMS","CGMS","74336","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","E.G. Arguelho; F.M. Alves","2018","01","18",NA,"Brasil",NA,NA,"Presença de fruto Habitat: Cerrado Habito: Árvore.","CGMS1107202","102",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"-54,6155556","-20,5080556","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:43:02-03","UFMS","CGMS","74272","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","E.G. Arguelho; F.M. Alves","2016","01","26",NA,"Brasil",NA,NA,NA,"CGMS1107138","20",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"-54,6155556","-20,5080556","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:43:02-03","UFMS","CGMS","8255","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","1999","04","13",NA,"Brasil",NA,NA,"Estéril. Habitat: Área de cerrado a ser inundada. Habito: Árvore. 4,00m de altura.","CGMS1013266","590",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Bataguassu","Margem direita do Rio Paraná. Rio Quiteroizinho.","-52.4508333","-22.1502778",NA,NA,NA,"-52,4508333","-22,1502778","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:43:02-03","UFMS","CGMS","78263","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","K.S.P. Raposo; G.D. Montanha.","2019","12","17",NA,"Brasil",NA,NA,"Folhas e frutos com tricomas; folhas subcoriácias e com formato elíptico. Habitat: Cerrado Habito: Árvore","CGMS1111274","49",NA,NA,"(Mart.) B.Walln.","G.A.Damasceno-junior","Mato Grosso do Sul","Campo Grande","Clube de Campo Associação Nipo Brasileira. Fragmento urbano, próximo à saída para Três Lagoas.","-54.5647222","-20.4672223",NA,"632","632","-54,5647222","-20,4672223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:43:02-03","UFMS","CGMS","40238","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","D. Gris; F. Macedo Alves; S.S. Moura; T. Kohagura","2013","10","04",NA,"Brasil",NA,NA,"Flores com cálices verdes e corolas roxas. Habitat: Cerrado. Cerrado Rupestre, sobre afloramento rochoso. Solo arenoso. Relevo acidentado. Ampla ocorrência. Habito: Árvore. 5,00 m de altura.","CGMS1070216","127",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Corguinho","Distrito Taboco, Estância Quinta do Sol.","-55.2430555","-19.7747223",NA,"287","287","-55,2430555","-19,7747223","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:43:02-03","UFMS","CGMS","15012","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A.S. Penha; T. Ramires; C.S.C. Campos; M.C. Lescano","2004","10","29",NA,"Brasil",NA,NA,"Habitat: Cerrado. Relevo plano sem drenagem. Habito: Arbusto. 0,50m de altura.","CGMS1044514","193",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Costa Rica","Fazenda Fortuna.","-52.9925","-18.4011111",NA,NA,NA,"-52,9925","-18,4011111","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:43:02-03","UFMS","CGMS","74420","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A. Pott","1984","10","31",NA,"Brasil",NA,NA,"Pouco ou Não Alagável. CPAP - 776. Habitat: Caronal (Campo De Elionurus) E Borda De Cordilheira (Paleodique). . Solo arenoso (podzol hidromórfico). Relevo plano. Habito: Arbusto a Arboreta Com Polimorfismo Foliar. Abundante.","CGMS1107286","1682",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Nhecolandia, Pantanal.","-56.65","-18.9833333",NA,"90","90","-56,65","-18,9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:43:02-03","UFMS","CGMS","58674","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A. Pott; V.J. Pott","2004","10","12",NA,"Brasil",NA,NA,"Flor verde e marron. Fruto ausente. Habitat: Vegetação secundária de cerrado, de beira de estrada, após fogo. Solo latossolo vermelho. Relevo quase plano. Esparsa. Habito: Arbusto (rebrota). 30 cm altura.","CGMS1088543","11909",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Rio Brilhante","Prudêncio Thomaz, Rodovia BR-163.","-54.4291667","-21.6569444",NA,"315","315","-54,4291667","-21,6569444","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:43:02-03","UFMS","CGMS","47144","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A.G.S. Arruda; A.C. Gomes; D.J. Machate; F. Macedo Alves; T.C. Piva","2014","12","02",NA,"Brasil",NA,NA,"Flor ausente. Fruto marrom Habitat: Borda de mata. Solo arenoso-argiloso. Habito: Árvore.","CGMS1077113","35",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Nova Andradina","RPPN - Cabeceira do Mimoso, Fazenda Laranjal.","-53.3886111","-22.0416666",NA,"367","367","-53,3886111","-22,0416666","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:43:02-03","UFMS","CGMS","30975","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","T.H. Stefanello; V.S. Santos; A.C.S. Brito","2010","11","25",NA,"Brasil",NA,NA,"Fruto imaturo verde. Habitat: Cerrado com afloramento rochoso. Habito: Árvore.","CGMS1060387","248",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, Morro do Amolar.","-57.5","-18.0386111",NA,"155","155","-57,5","-18,0386111","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:43:02-03","UFMS","CGMS","58675","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A. Pott","2006","03","01",NA,"Brasil",NA,NA,"Habitat: Cerrado. Solo argiloso vermelho. Relevo topo de odulado. Frequente.","CGMS1087096","14118",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2020",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:43:02-03","UFMS","CGMS","3512","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A.K.M. de Oliveira; et al.","1990","10","17",NA,"Brasil",NA,NA,"Flores esverdeadas e miúdas pouco vistosas. Bastante suberosa. Habitat: Terrestre. Solo seco. Cerrado. Habito: Árvore. 2,00-4,00m de altura.","CGMS1018702","154",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2020",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:43:02-03","UFMS","CGMS","17721","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","G.G. Hatschbach; M. Hatschabach; E. Barbosa","2003","10","18",NA,"Brasil",NA,NA,"Flor creme. Duplicata do MBM. Habito: Árvore de pequeno porte.","CGMS1047016","76483",NA,NA,"(Mart.) B.Walln.",NA,"Mato Grosso do Sul","Mundo Novo","Estrada entre-Rod. BR-060 e Santo Antônio (Município Bela Vista).","-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,"2020",NA,NA,"19849","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-27 13:48:02-03","UFS","ASE","31246","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, OF de","1997","06","28","Southern America","Brasil",NA,NA,"Frequente.; Caatinga.","ASE0002462","5076","Magnoliophyta",NA,"A. DC.","Oliveira, OF de","Rio Grande do Norte","Almino Afonso","Sítio Serra de São Miguel","-37.45","-6.11","ASE0002462",NA,NA,"-37.45","-6.11","1997","03","12",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-20 10:10:37-03","UNICAMP","UEC","149170","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Caseli, CC","2008","11","06",NA,"Brazil",NA,NA,NA,"UEC077861","08489","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais","Capitólio","Pousada da Dona Wanda, caminho para a cachoeira.","-46.518056","-20.505278","UEC077861","775","775","-46.518056","-20.505278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:10:37-03","UNICAMP","UEC","149324","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Urbanetz, C; Silveira, MF; Galvão, JC","2008","12","11",NA,"Brazil",NA,NA,NA,"UEC077865","535","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais","São João Batista do Glória","Estrada para o vale da Gurita.","-46.589667","-20.392222","UEC077865",NA,NA,"-46.589667","-20.392222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:28:56-03","UNICAMP","UEC","170919","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Almeida, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","2009","02","22",NA,"Brazil",NA,NA,"Tree to 5m tall with rough bark. Immature fruits dark green. Seeds 3-4 per fruit. Seed coat black-brown with white endosprem. Fruits parasitized by beetle larvae. Commom.; Cerrado vegetation and mesic semideciduous forest below the cer","UEC059034","9484","Magnoliopsida",NA,"A.DC.",NA,"Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus. 18 Km from Pirenópolis en route to Pico dos Pireneus.","-49.402889","-16.32","UEC059034","1334","1334","-49.402889","-16.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:28:56-03","UNICAMP","UEC","129291","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Gomes, BZ","2002","08","28",NA,"Brazil",NA,NA,"Altura de 5,5,m.; Transição de cerradão mata ciliar.","UEC077809","149","Magnoliopsida",NA,"A.DC.","Tamashiro, JY","São Paulo","Brotas","Horto Santa Fé 1.","-48.042222","-22.265","UEC077809",NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:28:56-03","UNICAMP","UEC","129568","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Kinoshita, LS; Yamamoto, K; Costa, IR; Verola, CF; Rio, MCS; Nakakura, HCC","2002","09","24",NA,"Brazil",NA,NA,"Arbusto ca. 1,5m; flores verde-amareladas.","UEC077857","C011","Magnoliopsida",NA,"A.DC.","Santos, MF","Minas Gerais","Cardeal Mota","Serra do Cipó - Estrada em frente à Pousada Fazenda Monjolo, Trilha do Paredão, próximo à cachoeira.",NA,NA,"UEC077857",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-20 10:10:37-03","UNICAMP","UEC","140234","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Breier, TB","2002","09",NA,NA,"Brazil",NA,NA,NA,"UEC077875","1338","Magnoliopsida",NA,"A.DC.",NA,"Mato Grosso do Sul",NA,"Fazenda Rio Negro, Pantanal da Nhecolândia.",NA,NA,"UEC077875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:10:37-03","UNICAMP","UEC","147964","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Tamashiro, JY; Santos, FAM","2008","02","06",NA,"Brazil",NA,NA,NA,"UEC077807","1475","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Itirapina","Cerrado do Valério.","-47.85","-22.2","UEC077807",NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:10:37-03","UNICAMP","UEC","148694","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Queiroz, RT; Galvão, JC; Tozzi, AMGA; Aragaki, S; Fortuna-Perez, AP; Silva, MJ; Guerin, N; S","2008","11","20",NA,"Brazil",NA,NA,"árvore, 3m, frutos verdes, com tricomas amarelos","UEC077829","1306","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais",NA,"sentido Guapé, cerrado","-46","-20","UEC077829","733","733","-46","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:10:37-03","UNICAMP","UEC","149295","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Urbanetz, C; Silveira, MF; Galvão, JC","2008","12","09",NA,"Brazil",NA,NA,NA,"UEC077867","523","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais",NA,NA,NA,NA,"UEC077867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:10:37-03","UNICAMP","UEC","152284","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Caselli, CB; Peixoto, PEC","2007","10","22",NA,"Brazil",NA,NA,NA,"UEC077820","s.n.","Magnoliopsida",NA,"A.DC.","Wallnöfer, B","São Paulo","Jundiaí","Serra do Japi, Mata semidecídua","-46.866667","-23.183333","UEC077820","920","1290","-46.866667","-23.183333","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:28:56-03","UNICAMP","UEC","42384","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, JA; Rocha, MP; Castro, RA","1980","09","10",NA,"Brazil",NA,NA,"Tree, 4m tall, 15cm d.b.h. Foliage newly opened. Flowers green.; In cerradão (dystrophic facies) near HQ buildingo.","UEC077805","R4386","Magnoliopsida",NA,"A.DC.",NA,"Goiás",NA,"Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2km from Macaúba).","-50.5","-10.5","UEC077805",NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:28:56-03","UNICAMP","UEC","42592","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, JA; Rocha, MP; Castro, RA","1980","09","15",NA,"Brazil",NA,NA,"Tree 5m tall (trunk slanting at about 25º). Trunk 15cm d.b.h. with a deep squared pattera on the bank. Calyx orange-green. Corolla pale green but ends of the lobes tirning brown with age.; In very dense cerradão.","UEC077863","R4413","Magnoliopsida",NA,"A.DC.",NA,"Goiás",NA,"Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 Km from Macaúba, approx.).","-50.5","-10.5","UEC077863",NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:28:56-03","UNICAMP","UEC","44242","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","09","25",NA,"Brazil",NA,NA,"1m de altura - Cálice verde. Corola verde - Sem odor.; Campo cerrado.","UEC077877","2475","Magnoliopsida",NA,"A.DC.","Santos, MF","São Paulo","Botucatu","Á margem da Rodovia João Melão, que liga São Manuel à Avaré, no Km 296.","-48.738611","-22.566667","UEC077877",NA,NA,"-48.738611","-22.566667","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:28:56-03","UNICAMP","UEC","4093","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, JA; Fonseca, SG; Castro, RA","1972","09","22",NA,"Brazil",NA,NA,"Tree, 15m tall. Trunk 30cm in diameter at breast height.; In deciduous forest on rich soil.","UEC077889","R2482","Magnoliopsida",NA,"A.DC.",NA,"Goiás",NA,"Region of Fazenda Lagoa Santa, Nr Padre Bernardo. About 140km N of Brasília.","-48.583333","-15.5","UEC077889",NA,NA,"-48.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:28:56-03","UNICAMP","UEC","44242","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A","1986","09","25",NA,"Brazil",NA,NA,"1m de altura - Cálice verde, corola verde - com odor.; Campo Cerrado.","UEC077877","2475","Magnoliopsida",NA,"A.DC.","Santos, MF","São Paulo","Botucatu","À margem da Rodovia João Melão, que liga São Manuel à Avaré, no km 296.","-48.738611","-22.566667","UEC077877",NA,NA,"-48.738611","-22.566667","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:28:56-03","UNICAMP","UEC","4095","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, JA; Fonseca, SG; Castro, RA","1972","10","25",NA,"Brazil",NA,NA,"Tree, 8m tall. Trunk 13cm in diameter at breast height.; In cerradão (tall savana woodland) on sandy seril.","UEC077803","R2682","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais",NA,"Pandeiros, approx 35km W of Januária.","-44.833333","-15.5","UEC077803",NA,NA,"-44.833333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:28:56-03","UNICAMP","UEC","4100","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Gibbs, PE; Leitão Filho, HF","1976","10","18",NA,"Brazil",NA,NA,"Arvoreta até 2m. Flores com pétalas esverdeada. Comum no local.; Cerradão.","UEC077891","3362","Magnoliopsida",NA,"A.DC.","Santos, MF","São Paulo",NA,"25km NW de Mogi Guaçu. Estação Experimental de Mogi Guaçu (Fazenda Campininha).",NA,NA,"UEC077891",NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:28:56-03","UNICAMP","UEC","44251","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","03","18",NA,"Brazil",NA,NA,"2m de altura, frutos verdes.","UEC077881","787","Magnoliopsida",NA,"A.DC.","Santos, MF","São Paulo","Botucatu","Estado de São Paulo, à margem da rodovia municipal (estrada do Roberto), que liga Victoriano ao Rio Bonito Campo e Nautica, a mais ou menos 5 km de Vitoriana, Fazenda Gold Farm.","-48.297222","-22.8","UEC077881",NA,NA,"-48.297222","-22.8","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:28:56-03","UNICAMP","UEC","45359","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","DAC; et al.","1982","12",NA,NA,"Brazil",NA,NA,"Arbusto de 2m de altura.; Cerrado.","UEC077887","s.n.","Magnoliopsida",NA,"A.DC.","DAC","Minas Gerais","Rosário",NA,NA,NA,"UEC077887",NA,NA,NA,NA,"1984","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:28:56-03","UNICAMP","UEC","52157","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pereira Neto, M; Dias, BJ; Mendonça, RC; Walter, BMT","1989","03","04",NA,"Brazil",NA,NA,"Árvore 12m de altura, frutos imaturos de cor verde com pêlos ferrugíneos.; Cerradão.","UEC077819","269","Magnoliopsida",NA,"A.DC.","Santos, MF","Minas Gerais","Paracatu","Rodovia BR-040 (Brasília-Belo Horizonte) entre Paracatú e João Pinheiro.","-46.766667","-17.283333","UEC077819",NA,NA,"-46.766667","-17.283333","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:28:56-03","UNICAMP","UEC","83124","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Silva, NT","1978","08","18",NA,"Brazil",NA,NA,"Árvore de 2m de altura, 8cm de diâmetro, fruto imaturo.; Cerrado.","UEC077833","4849","Magnoliopsida",NA,"A.DC.","Santos, MF","Goiás","Rio Araguaia","Barreira de Campo.",NA,NA,"UEC077833",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:28:56-03","UNICAMP","UEC","21638","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1979","05","23",NA,"Brazil",NA,NA,"Árvore pequena da mata rala ciliar a um pequeno córrego; folha mambranacea; fruto quase maduro, com resina na superfície.","UEC077831","1436","Magnoliopsida",NA,"A.DC.","Santos, MF","Distrito Federal","Brasília","Área de inundação da Barragem do São Bartolomeu - local de construção do Paredão.","-47.9296989440918","-15.7797002792358","UEC077831",NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:28:56-03","UNICAMP","UEC","29005","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1980","09","09",NA,"Brazil",NA,NA,"Árvore pequena; folhagem nova e ramos terminais pilosos; flores e botões esverdeados; mata.","UEC077859","5449","Magnoliopsida",NA,"A.DC.","Santos, MF","Distrito Federal","Brasília","Bacia do R.S. Bartolomeu.","-47.9296989440918","-15.7797002792358","UEC077859",NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:28:56-03","UNICAMP","UEC","4091","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1979","04","17",NA,"Brazil",NA,NA,"Árvore com 8m. Folhas pilosas sub coreaceas. Caule ferrugíneo piloso. Fruto jovem verde coberto por uma camada de pelos ferrugíneos.","UEC077873","1177","Magnoliopsida",NA,"A.DC.","Santos, MF","Distrito Federal","Brasília","Coleta feita no corrego Papuda.","-47.9296989440918","-15.7797002792358","UEC077873",NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:28:56-03","UNICAMP","UEC","4094","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","1976","10","22",NA,"Brazil",NA,NA,"Small tree, 8m tall. Conllas green, turning brown after anthesis.; On the margin of gallery forest (cabeceira do Córrego Capitinga).","UEC077885","R3834","Magnoliopsida",NA,"A.DC.",NA,"Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV Tower.","-47.9296989440918","-15.7797002792358","UEC077885",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:28:56-03","UNICAMP","UEC","185172","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Conceição, GM","1999","02",NA,NA,"Brazil",NA,NA,"Arvoreta. Flor ou esporo: verde imaturo. Ambiente: Cerrado.","UEC011094","564","Magnoliopsida",NA,"A.DC.",NA,"Maranhão","Mirador","PEM","-44.3630981445312","-6.37083005905151","UEC011094",NA,NA,NA,NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:28:56-03","UNICAMP","UEC","43220","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","DAC; et al.","1983","10","20",NA,"Brazil",NA,NA,"Arbusto de 1,3m de altura. Flor verde.; Cerrado.","UEC077817","s.n.","Magnoliopsida",NA,"A.DC.","Santos, MF","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217","UEC077817",NA,NA,NA,NA,"2010","12",NA,"22010","auto",NA,NA,NA,NA,NA,NA
