"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"720","2021-01-28 10:48:40-03","IECOS","HBRA","8072","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","A. S. S. Pereira","28","2011","10","14","Brasil","Pará","Ananindeua","Águas Lindas","-48.40388889","-1.415","-48.40388889","-1.41500000",NA,"Arbusto de cerca de 1,5/m de altura. Flores pequenas de coloração alva","HBRA0003849",NA,NA,"HBRA0003849",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-03-24 17:09:56-03","UFES","SAMES","5040","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ribeiro,M.","802","2012","02","13","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Área de Floresta de Mussununga, Trilha da Lagoa.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0",NA,"Infrutescência verde. Habito: Árvore","SAMES05040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro,M.",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"722","2021-03-24 17:09:56-03","UFES","SAMES","5038","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Giaretta,A.O.; Ribeiro,M.","1137","2011","12","20","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta Alta de Tabuleiro.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0",NA,"Árvore de quatro metros. Flores alvas. Odor adocicado.","SAMES05038",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro,M.",NA,"41644","auto","2011","12","20",NA,NA,NA,NA
"723","2021-03-24 17:09:56-03","UFES","SAMES","7757","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Wandekoken,D.T.","121","2017","01","20","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","-407088889.0","-210066666.0",NA,"Habito: Arbusto","SAMES07757",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandekoken,D.T.",NA,"28401","auto","2017","03","02",NA,NA,NA,NA
"724","2021-03-24 17:09:56-03","UFES","SAMES","7768","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Wandekoken,D.T.; Pereira,O,J.","162","2016","01","20","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","-407091667.0","-210072222.0",NA,"Habito: Arbusto","SAMES07768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandekoken,D.T.",NA,"28401","auto","2016","10","10",NA,NA,NA,NA
"725","2021-03-24 17:09:56-03","UFES","SAMES","7752","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Wandekoken,D.T.; Lourenço-Junior,J;Pereira,O.J.","82","2015","10","10","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","-406166667.0","-210044444.0",NA,"Habito: Arbusto","SAMES07752",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandekoken,D.T.",NA,"28401","auto","2016","10","10",NA,NA,NA,NA
"726","2021-03-24 17:09:56-03","UFES","SAMES","5039","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Menezes,L.F.T.; Figueiredo,D.D.;Giaretta,A.O.;Lobão,A.Q.","1894","2009","02","13","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta Alta sobre Tabuleiro.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0",NA,"Com flores brancas. Habito: Árvore","SAMES05039",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro,M.;Siqueira,G.",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"727","2021-03-24 17:09:56-03","UFES","SAMES","9737","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8901","2019","01","24","Brasil","Espírito Santo","Linhares","Distrito Regência. Reserva Biológica Comboios","-40.0722007751465","-19.3910999298096","-398883333.0","-196691667.0",NA,"Planta com 2m de altura. Flor alba","SAMES09737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"728","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046165","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","G. Hatschbach; J. M. Silva, F. Deodato","656","1996","11","16","Brazil","Mato Grosso",NA,"Vila Bela da Sma. Trindade, rodovia para Rio Verde, km 30-40.","-59.95","-15",NA,NA,NA,"Arbusto, 3 m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","S. F. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2021-04-07 11:48:20-03","UFMS","CGMS","10594","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","U.M. Resende; et al.","1369","1997","10","02","Brasil","Mato Grosso do Sul","Campo Grande","Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1039891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"730","2019-11-27 13:52:42-03","UFS","ASE","38776","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carreira, LMM","3302",NA,NA,NA,"Brasil","Pará","São Caetano de Odivelas","Rod PA 140, km 10. Zona rural., Mata alta de terra firme. Solo arenoso, proximo ao manguezal","-48.0115","-0.5639","-48.0115","-0.5639",NA,"Arvoreta cerca de 3 m de altura.Botões florais e flores alvas em densos racemos terminais","ASE0040160",NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,"Carreira, LMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-27 13:52:42-03","UFS","ASE","38776A","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carreira, LMM","3302",NA,NA,NA,"Brasil","Pará","São Caetano de Odivelas","Rod PA 140, km 10. Zona rural., Mata alta de terra firme. Solo arenoso, proximo ao manguezal","-48.0115","-0.5639","-48.0115","-0.5639",NA,"Arvoreta cerca de 3 m de altura.Botões florais e flores alvas em densos racemos terminais","ASE0040211",NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,"Carreira, LMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-27 13:52:42-03","UFS","ASE","40878","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Lucas, MFS","1854","2017","04","24","Brasil","Pará","Marituba",NA,"-48.2033","-1.2137","-48.2033","-1.2137",NA,"Arbusto de 2,5 m de altura com fruto imaturo verde.","ASE0042408",NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2017","04","24",NA,NA,NA,NA
"733","2019-11-27 13:52:42-03","UFS","ASE","39558","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Figueira, M; Schindler, B; Pontes, RA; Lima, JR; Forzza, RC; Moreira, LHL; Queiroz, RT","602","2017","05","19","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau-Ferro, nas proximidades da rodovia PB-079","-35.4458","-6.5758","-35.4458","-6.5758",NA,"Arvoreta, sub-bosque, aprox. 4,5 m alt., DAP 2,5 cm, tronco cilíndrico, retilíneo, casca externa parda, eixo da inflorescência verde, flores brancas; Floresta Estacional Tropical Submontana (Brejo de altitude) do Domínio Atlântico, re","ASE0041079",NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,"Barbosa, MR",NA,NA,NA,"2018","01",NA,NA,NA,NA,NA
"734","2021-03-01 16:40:01-03","UNICAMP","UEC","121425","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Corrêa, AM","0124","2001","10","15","Brazil","Mato Grosso do Sul","Bonito","Nascente do Rio Sucuri.","-56.559583","-21.341167","-56.559583","-21.341167",NA,"Arbusto, 1,50 m à 2,00 m, inflorescencia nos ápices.","UEC102270",NA,NA,"UEC102270",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,"2001","11","20",NA,NA,NA,NA
"735","2021-03-01 16:40:01-03","UNICAMP","UEC","121424","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Corrêa, AM","0122","2001","10","15","Brazil","Mato Grosso do Sul","Bonito","Entrada para a Lagoa das Pedras.","-56.559194","-21.341611","-56.559194","-21.341611",NA,"Arbusto, 60 cm, inflorescências.","UEC102261",NA,NA,"UEC102261",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,"2001","11","20",NA,NA,NA,NA
"736","2021-03-01 16:40:01-03","UNICAMP","UEC","121680","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","192","2001","04","17","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.824417","-24.041111","-46.824417","-24.041111",NA,"Árvore, ca. 8m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","UEC102253","30","180","UEC102253",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2021-03-01 16:40:01-03","UNICAMP","UEC","121681","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","207","2001","04","17","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.824417","-24.041111","-46.824417","-24.041111",NA,"Árvore, ca. 8m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","UEC102252","30","180","UEC102252",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-03-01 16:40:01-03","UNICAMP","UEC","128209","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Farias, R; et al.","698","2002","04","23","Brazil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira.","-47.993056","-24.056389","-47.993056","-24.056389",NA,"Árvore de 9m. Fruto imaturo verde.; Borda de floresta Ombrófila Densa Baixo Montana.","UEC102249","112","112","UEC102249",NA,NA,NA,NA,"Magnoliopsida",NA,"Ivanauskas, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-03-01 16:40:01-03","UNICAMP","UEC","132891","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Urbanetz, C; Mariuza; Domingos; Lelo","23","2003","07","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-24.883333","-47.916667","-24.883333","-47.916667",NA,"Árvore de 3m de altura.","UEC102241","100","100","UEC102241",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-03-01 16:40:01-03","UNICAMP","UEC","132897","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Urbanetz, C; Mariuza; Domingos; Lelo","23","2003","07","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-24.883333","-47.916667","-24.883333","-47.916667",NA,"Árvore de 3m de altura.",NA,"100","100",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2021-03-01 16:40:01-03","UNICAMP","UEC","143866","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Braidotti, JC; Foresto, EB; Lopes, LE; Rodrigues, MEF; Udulutsch, RG; et al.","95","2005","03","26","Brazil","São Paulo","Cananéia","Distrito de Itapitangui. Parque Estadual de jacupiranga, Núcleo do cedro. Trilha do rio das Minas, Sítio Paraísodas Minas.","-48.127222","-24.991944","-48.127222","-24.991944",NA,"Árvore, ca. 8m.; Floresta Ombrófila densa Baixo Montana muito degrada.","UEC102258",NA,NA,"UEC102258",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2021-03-01 16:40:01-03","UNICAMP","UEC","143869","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Carboni, M; Sampaio, D; Breier, TB; Faraco, AG; Soares, PG; Fernandez, RR; et al.","180","2005","03","29","Brazil","São Paulo","Cananéia","Distrito de Itapitangui. Parque Estadual de jacupiranga, Núcleo do cedro. Trilha do rio das Minas, Sítio Paraísodas Minas.","-48.1225","-25.001667","-48.1225","-25.001667",NA,"Arbusto.; Floresta Ombrófila densa Baixo Montana muito degrada.","UEC102257","50","50","UEC102257",NA,NA,NA,NA,"Magnoliopsida",NA,"Jung-Mendaçolli, SL",NA,NA,NA,"2005","05","05",NA,NA,NA,NA
"743","2021-03-01 16:40:01-03","UNICAMP","UEC","168684","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Teixeira, AP; Pádua, TP","311","2007","11","14","Brazil","São Paulo","Jeriquara","Fazenda dos Bambus.&nf;Floresta paludosa.","-47.619444","-20.324722","-47.619444","-20.324722",NA,"Arvoreta frquente, cerca de 3 m, com botões e flores alvas.","UEC035601","840","840","UEC035601",NA,NA,NA,NA,"Magnoliopsida",NA,"Teixeira, AP",NA,NA,NA,"2008","04",NA,NA,NA,NA,NA
"744","2021-03-01 16:40:01-03","UNICAMP","UEC","188595","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","125","1995","09","02","Brazil","São Paulo","Eldorado","Parque estadual de Jacupiranga, Núcleo da Caverna do Diabo. Mirante do Angico.","-48.408889","-24.051667","-48.408889","-24.051667",NA,"Árvore, 7m. Casca externa redilhada. Frutos amarelos e vermelhos.; Mata Atlântica com transição para o campo de altitude.","UEC102266","600","600","UEC102266",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"745","2021-03-01 16:40:01-03","UNICAMP","UEC","180893","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR","1789","2013","03","26","Brazil","São Paulo","Tapiraí","Reerva Particular, trilha da caixa d'àgua para vila de moradores.","-47.533472","-24.033917","-47.533472","-24.033917",NA,"Floresta Ombrófila Densa com perturbação antrópica ( presença de exóticas como nêspera, Citrus, araucária).","UEC102255","480","480","UEC102255",NA,NA,NA,NA,"Magnoliopsida",NA,"Souza, VC",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"746","2021-03-01 16:40:01-03","UNICAMP","UEC","188593","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; Moncaio, E","5904","1994","04","22","Brazil","São Paulo","Iporanga","Ca. 23 Km da cidade em direção a Apiraí. Arredores do Rio Bethary e da Caverna Ouro Grosso.","-48.681944","-24.551389","-48.681944","-24.551389",NA,"Arbusto, ca. 1,8 m alt.; frutos verde-amarelados.","UEC102267","250","250","UEC102267",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"747","2021-03-01 16:40:01-03","UNICAMP","UEC","188596","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1440","1994","04","15","Brazil","São Paulo","Ubatuba","Trilha da Almada, Km 13 da Rodovia Rio/Santos.","-44.866667","-23.35","-44.866667","-23.35",NA,"Arbusto até 3 m alt. Frutos amarelos e alaranjados.; Mata Atlântica.","UEC102269",NA,NA,"UEC102269",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"748","2021-03-01 16:40:01-03","UNICAMP","UEC","188902","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","192","2015","01","06","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.999167","-24.065278","-47.999167","-24.065278",NA,"Árvore, 7 m de altura e 8,3 cm de DAP; Floresta Ombrófila Densa","UEC119499","800","800","UEC119499",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-03-25 09:28:15-03","UNICAMP","UEC","72428","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Sakai, L; et al.","33372","1995","02","10","Brazil","São Paulo","Pariquera-Açu","Estação do IAC.","-48.467372","-25.194656","-48.467372","-25.194656",NA,"Árvore 8m, DAP 15 cm, flores brancas, frutos jovens verdes.; Mata Atlântica de Planície.","UEC102264",NA,NA,"UEC102264",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"750","2021-03-01 16:40:01-03","UNICAMP","UEC","36391","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Harley, RM","18315","1977","01","28","Brazil","Bahia","Itacaré","Near the mouth of Rio de Contas. Coastal evergreen forest with disturbed margins, rocks by the sea and semi-cultivated ground with sandy areas. This plant in forest understorey.","-38.983333","-14.283333","-38.983333","-14.283333",NA,"Shrub to 4m, much-branched. Leaves dark green glossy above, pale beneath, with prominent primary veins. Fruit unripe green tinged purplich-red.","UEC100841",NA,NA,"UEC100841",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"751","2021-03-01 16:40:01-03","UNICAMP","UEC","41425","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Gentry, A; Zardini, E","49816","1985","01","24","Brazil","Paraná",NA,"Rio Nunes, N of Morretes.","-48.75","-25.416667","-48.75","-25.416667",NA,"Tree 8 m, flowers white.; Forest remnant along river and adjacent swampy roadside.","UEC100834",NA,NA,"UEC100834",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"752","2021-03-01 16:40:01-03","UNICAMP","UEC","39439","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Harley, RM","21673","1980","04","23","Brazil","Bahia","Chapadão Ocidental da Bahia","Islets and banks of the Rio Corrente by Correntina.","-44.633333","-13.333333","-44.633333","-13.333333",NA,"Shrub to 2m. Leaves coriaceous, dull dark green above, pale beneath. Fruit green, turning through orange to red.; Disturbed ground, including cultivation, marsh and woodland.","UEC102272","580","580","UEC102272",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"753","2021-03-01 16:40:01-03","UNICAMP","UEC","55138","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Morzira, PR","14","1984","07","04","Brazil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,"Arbozo. 20m de altura; Mata Higrófila Sul Bahiana.","UEC100843","50","50","UEC100843",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,"49584","auto","1997",NA,NA,NA,NA,NA,NA
"754","2021-03-01 16:40:01-03","UNICAMP","UEC","32006","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Heringer, EP; et al.","4002","1980","03","17","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arvoreta com cerca de 2m de altura; folhas glabra; fruto jovem cor verde.; Mata ciliar.","UEC100840",NA,NA,"UEC100840",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA
"755","2021-03-01 16:40:01-03","UNICAMP","UEC","41857","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Pereira, BAS","822","1983","10","14","Brazil","Distrito Federal","Brasília","Bacia do rio São Bartolomeu, beira do córrego Rajadinha.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto ca. 3 metros de altura. Folhas levemente pubuscentes. Flores e botões lorais alvos.; Mata ciliar do córrego Rajadinha.","UEC102259",NA,NA,"UEC102259",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA
"756","2021-03-01 16:40:01-03","UNICAMP","UEC","32424","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Heringer, EP; et al.","5566","1980","10","13","Brazil","Distrito Federal","Brasília","Córrego caixeta.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"arvoreta, folhas glabras, botões e flores alvas, pedúnculos da mesma cor.; Mata Ciliar.","UEC102273",NA,NA,"UEC102273",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA
"757","2021-03-01 16:40:01-03","UNICAMP","UEC","14000","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","A.DC.","Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","3803","1976","10","21","Brazil","Distrito Federal","Brasília","Fazenda Agua Limpa ( University of Brasília field satation), Near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Small bushy tree, 3 m tall. Inflorescences white with a very pale green tint in the bracts and calyx. Corolla with pale lilac tint.; In the margin of gallery forest.","UEC100839",NA,NA,"UEC100839",NA,NA,NA,NA,"Magnoliopsida",NA,"Taylor, CM",NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA
